year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1974,NHL,PHI,32,6,2.0,,19,12,9.0,,,,,,6,3,1,,8,3,2,,10,1,2,,7,3,2.0,,5.0,7.0,2.0,,13,1,1,,2,0,1,
2010,NHL,LAK,25,13,,3,21,17,,3,,,,,8,3,,0,5,7,,0,9,4,,1,5,8,,0,8.0,2.0,,3,9,3,,2,2,3,,0
1976,NHL,DET,12,22,6.0,,4,33,3.0,,,,,,3,7,1,,4,6,3,,6,7,0,,1,9,2.0,,2.0,9.0,2.0,,0,15,1,,0,2,0,
1993,NHL,TBL,14,22,6.0,,16,21,5.0,,,,,,3,8,1,,3,8,1,,6,6,2,,7,4,2.0,,4.0,7.0,2.0,,3,7,3,,4,3,0,
1976,NHL,CHI,19,16,5.0,,7,27,6.0,,,,,,7,5,1,,3,7,1,,2,8,4,,6,4,3.0,,5.0,8.0,1.0,,3,9,1,,0,2,0,
1982,NHL,QUE,23,10,7.0,,11,24,5.0,,,,,,6,4,1,,6,6,1,,5,4,4,,7,7,0.0,,4.0,5.0,4.0,,4,8,2,,2,0,0,
1990,NHL,MNS,19,15,6.0,,8,24,8.0,,,,,,2,8,3,,4,7,3,,5,8,1,,5,7,2.0,,5.0,2.0,3.0,,6,7,2,,,,,
1980,NHL,DET,16,15,9.0,,3,28,9.0,,,,,,2,7,1,,1,8,3,,7,4,3,,3,7,4.0,,5.0,6.0,1.0,,1,9,5,,0,2,1,
2010,NHL,ATL,17,17,,7,17,19,,5,,,,,5,4,,2,8,5,,1,7,6,,3,4,4,,3,2.0,7.0,,2,7,6,,1,1,4,,0
1998,NHL,LAK,18,20,3.0,,14,25,2.0,,,,,,4,4,2,,2,10,1,,6,7,0,,5,6,1.0,,6.0,6.0,1.0,,5,8,0,,4,4,0,
1950,NHL,TOR,22,8,5.0,,19,8,8.0,,,,,,5,1,2,,9,3,2,,6,5,3,,5,2,3.0,,7.0,1.0,3.0,,9,4,0,,,,,
1976,WHA,MF2,14,8,3.0,,5,10,2.0,,,,,,3,6,2,,6,5,2,,7,6,0,,3,1,1.0,,,,,,,,,,,,,
2006,NHL,PIT,26,10,,5,21,14,,6,,,,,6,3,,0,5,5,,4,5,7,,2,8,2,,2,9.0,3.0,,1,12,3,,2,2,1,,0
1933,NHL,NYR,11,7,6.0,,10,12,2.0,,,,,,,,,,1,4,1,,6,2,4,,8,4,1.0,,4.0,5.0,1.0,,2,4,1,,,,,
1968,NHL,PIT,12,20,6.0,,8,25,5.0,,,,,,1,4,2,,4,8,2,,2,10,2,,3,10,1.0,,4.0,6.0,2.0,,6,7,2,,,,,
1994,NHL,WIN,10,10,4.0,,6,15,3.0,,,,,,,,,,,,,,,,,,1,4,1.0,,5.0,6.0,2.0,,3,8,2,,7,5,2,
2006,NHL,EDM,19,19,,3,13,24,,4,,,,,7,4,,0,6,5,,2,5,9,,0,7,4,,2,5.0,6.0,,2,1,12,,1,1,3,,0
1996,NHL,FLO,21,12,8.0,,14,16,11.0,,,,,,8,0,4,,7,3,2,,5,6,3,,6,5,1.0,,3.0,5.0,5.0,,4,7,3,,2,2,1,
1992,NHL,HAR,12,25,5.0,,14,27,1.0,,,,,,3,8,0,,3,8,1,,5,7,2,,3,11,1.0,,3.0,7.0,0.0,,5,7,1,,4,4,1,
2003,NHL,PHI,24,11,3.0,3,16,10,12.0,3,,,,,4,2,3,1,10,0,2,0,5,4,4,3,7,5,2.0,1,7.0,5.0,1.0,1,6,4,2,0,1,1,1,0
1954,NHL,BOS,16,10,9.0,,7,16,12.0,,,,,,1,4,3,,5,5,2,,4,6,2,,7,4,5.0,,3.0,2.0,8.0,,3,5,1,,,,,
1976,NHL,STL,22,13,5.0,,10,26,4.0,,,,,,7,5,0,,5,6,1,,3,6,4,,6,8,0.0,,6.0,5.0,1.0,,4,8,3,,1,1,0,
1973,NHL,TOR,21,11,7.0,,14,16,9.0,,,,,,5,3,2,,6,4,3,,6,6,2,,6,4,2.0,,5.0,4.0,3.0,,5,5,4,,2,1,0,
1971,NHL,PIT,18,15,6.0,,8,23,8.0,,,,,,5,5,2,,3,9,0,,3,7,4,,1,8,3.0,,7.0,6.0,0.0,,6,3,4,,1,0,1,
1993,NHL,LAK,18,19,5.0,,9,26,7.0,,,,,,6,5,2,,3,8,0,,5,7,1,,5,5,3.0,,2.0,8.0,3.0,,4,7,2,,2,5,1,
2002,NHL,CAR,12,17,9.0,3,10,26,2.0,3,,,,,5,4,1,1,6,3,3,2,4,8,1,0,2,10,1.0,2,1.0,6.0,3.0,1,4,9,2,0,0,3,0,0
2001,NHL,BOS,23,11,2.0,5,20,13,4.0,4,,,,,5,3,3,2,8,4,0,0,8,4,0,2,8,4,0.0,3,3.0,2.0,2.0,0,9,5,0,0,2,2,1,2
1910,NHA,MOC,5,3,0.0,,3,5,0.0,,,,,,,,,,,,,,0,1,0,,4,2,0.0,,4.0,2.0,0.0,,0,3,0,,,,,
1946,NHL,MTL,19,6,5.0,,15,10,5.0,,,,,,2,2,1,,7,3,2,,8,2,0,,7,4,2.0,,6.0,2.0,4.0,,4,3,1,,,,,
2001,NHL,NYI,21,13,5.0,2,21,15,3.0,2,,,,,9,0,1,1,6,5,3,0,4,6,1,1,7,7,0.0,1,3.0,1.0,2.0,0,7,8,0,1,6,1,1,0
1949,NHL,MTL,17,8,10.0,,12,14,9.0,,,,,,4,3,1,,5,4,3,,4,5,5,,6,4,2.0,,3.0,4.0,4.0,,7,2,4,,,,,
1990,NHL,DET,26,14,0.0,,8,24,8.0,,,,,,6,4,3,,6,6,0,,7,7,1,,3,9,1.0,,6.0,5.0,3.0,,6,7,0,,,,,
1920,NHL,HAM,4,8,0.0,,2,10,0.0,,,,,,,,,,,,,,2,1,0,,1,8,0.0,,3.0,6.0,0.0,,0,3,0,,,,,
1977,WHA,CIN,21,19,1.0,,14,23,2.0,,,,,,1,5,0,,7,8,0,,5,6,2,,6,8,0.0,,5.0,6.0,1.0,,8,5,0,,3,4,0,
1955,NHL,TOR,19,10,6.0,,5,23,7.0,,,,,,4,5,1,,4,7,3,,4,7,3,,5,6,0.0,,5.0,6.0,3.0,,2,2,3,,,,,
1941,NHL,NYR,15,8,1.0,,14,9,1.0,,,,,,,,,,6,5,0,,8,3,0,,6,1,1.0,,7.0,5.0,0.0,,2,3,1,,,,,
1968,NHL,LAK,19,14,5.0,,5,28,5.0,,,,,,2,5,1,,5,7,1,,5,4,2,,4,8,2.0,,5.0,9.0,1.0,,3,9,3,,,,,
1948,NHL,DET,21,6,3.0,,13,13,4.0,,,,,,5,1,1,,3,5,1,,8,5,0,,8,3,2.0,,4.0,4.0,2.0,,6,1,1,,,,,
1973,NHL,LAK,22,13,4.0,,11,20,8.0,,,,,,3,4,2,,2,10,1,,6,4,3,,6,6,2.0,,5.0,6.0,2.0,,9,2,2,,2,1,0,
1970,NHL,LAK,17,14,8.0,,8,26,5.0,,,,,,4,4,0,,4,7,1,,2,7,4,,4,5,6.0,,4.0,9.0,0.0,,5,8,2,,2,0,0,
2009,NHL,LAK,22,13,,6,24,14,,3,,,,,8,4,,2,7,6,,0,8,5,,1,10,4,,0,4.0,1.0,,1,6,7,,2,3,0,,3
2009,NHL,PIT,25,12,,4,22,16,,3,,,,,11,3,,0,8,6,,0,7,5,,1,8,7,,0,2.0,1.0,,3,8,4,,3,3,2,,0
1985,NHL,DET,10,26,4.0,,7,31,2.0,,,,,,1,8,2,,5,5,2,,2,11,0,,3,11,1.0,,1.0,10.0,0.0,,4,9,1,,1,3,0,
1910,NHA,MOW,4,3,0.0,,3,6,0.0,,,,,,,,,,,,,,,,,,3,2,0.0,,3.0,6.0,0.0,,1,1,0,,,,,
1933,NHL,OTS,9,13,2.0,,4,16,4.0,,,,,,,,,,3,7,0,,3,2,4,,2,8,1.0,,3.0,8.0,0.0,,2,4,1,,,,,
1960,NHL,NYR,15,15,5.0,,7,23,5.0,,,,,,4,7,0,,3,6,2,,3,7,3,,4,5,3.0,,5.0,7.0,1.0,,3,6,1,,,,,
1998,NHL,OTT,22,11,8.0,,22,12,7.0,,,,,,5,3,0,,5,4,3,,6,6,1,,10,2,2.0,,7.0,3.0,2.0,,9,3,2,,2,2,5,
2002,NHL,WAS,24,13,2.0,2,15,16,6.0,4,,,,,4,5,1,0,6,7,1,0,8,4,1,1,6,3,4.0,2,6.0,6.0,0.0,0,7,3,1,3,2,1,0,0
1985,NHL,CAL,23,11,6.0,,17,20,3.0,,,,,,5,5,0,,8,2,3,,4,8,0,,6,7,2.0,,7.0,3.0,2.0,,7,6,2,,3,0,0,
1997,NHL,VAN,15,22,4.0,,10,21,10.0,,,,,,3,8,2,,6,6,1,,2,9,3,,3,9,2.0,,4.0,1.0,1.0,,4,6,4,,3,4,1,
1988,NHL,BOS,17,15,8.0,,20,14,6.0,,,,,,7,2,3,,4,7,2,,4,6,4,,5,7,1.0,,7.0,2.0,2.0,,8,5,2,,2,0,0,
2005,NHL,CAR,31,8,,2,21,14,,6,,,,,8,2,,1,8,5,,0,8,3,,3,13,1,,0,2.0,3.0,,0,9,5,,2,4,3,,2
1910,NHA,REN,6,3,0.0,,2,5,0.0,,,,,,,,,,,,,,,,,,1,5,0.0,,4.0,3.0,0.0,,3,0,0,,,,,
1996,NHL,PHO,15,19,7.0,,23,18,0.0,,,,,,4,6,1,,4,6,3,,9,5,0,,5,7,0.0,,6.0,7.0,0.0,,7,4,2,,3,2,1,
1974,NHL,MTL,27,8,5.0,,20,6,14.0,,,,,,4,3,4,,8,3,3,,8,0,4,,8,3,2.0,,8.0,1.0,3.0,,8,4,3,,3,0,0,
1975,NHL,PIT,23,11,6.0,,12,22,6.0,,,,,,4,2,1,,6,8,1,,5,7,2,,4,7,3.0,,8.0,2.0,4.0,,7,6,1,,1,1,0,
1978,WHA,CIN,21,16,4.0,,12,25,2.0,,,,,,5,3,1,,7,5,1,,4,9,2,,4,6,1.0,,4.0,5.0,1.0,,6,10,0,,3,3,0,
2003,NHL,STL,23,11,7.0,0,16,19,4.0,2,,,,,6,2,0,1,7,4,1,0,8,3,3,0,4,9,3.0,0,4.0,7.0,1.0,1,9,3,3,0,1,2,0,0
1977,NHL,MTL,32,4,4.0,,27,6,7.0,,,,,,6,2,2,,9,2,1,,10,3,1,,10,0,2.0,,9.0,1.0,3.0,,12,1,1,,3,1,1,
2000,NHL,COL,28,6,5.0,2,24,10,5.0,2,,,,,9,1,2,0,8,3,1,0,8,4,2,0,10,0,3.0,1,5.0,4.0,1.0,1,10,3,0,2,2,1,1,0
2002,NHL,NAS,18,17,5.0,1,9,18,8.0,6,,,,,1,5,1,2,3,6,3,2,6,6,2,0,7,6,2.0,0,8.0,2.0,1.0,0,2,8,4,2,0,2,0,1
1968,NHL,DET,23,8,7.0,,10,23,5.0,,,,,,3,3,0,,5,5,3,,7,6,3,,8,4,2.0,,7.0,6.0,1.0,,3,7,3,,,,,
2003,NHL,CAR,13,18,8.0,2,15,16,6.0,4,,,,,2,3,4,0,5,7,3,0,5,5,1,2,5,9,2.0,0,3.0,3.0,3.0,2,8,6,0,2,0,1,1,0
1957,NHL,MTL,23,8,4.0,,20,9,6.0,,,,,,6,2,2,,7,2,1,,8,4,2,,11,3,0.0,,6.0,2.0,4.0,,5,4,1,,,,,
1996,NHL,PIT,25,11,5.0,,13,25,3.0,,,,,,2,8,0,,6,5,2,,11,2,2,,8,3,1.0,,4.0,7.0,0.0,,5,8,2,,2,3,1,
1921,PCHA,VA2,6,5,1.0,,5,7,0.0,,,,,,,,,,,,,,3,4,1,,5,3,0.0,,3.0,5.0,0.0,,,,,,,,,
1996,NHL,PHI,23,12,6.0,,22,12,7.0,,,,,,6,7,0,,7,5,1,,11,0,2,,5,2,4.0,,7.0,3.0,2.0,,7,5,2,,2,2,2,
1973,NHL,MNS,18,15,6.0,,5,23,11.0,,,,,,0,5,6,,5,6,0,,6,5,2,,4,6,3.0,,3.0,6.0,4.0,,5,7,2,,0,3,0,
1931,NHL,BOS,11,10,3.0,,4,11,9.0,,,,,,,,,,3,4,0,,4,1,4,,1,5,5.0,,4.0,6.0,2.0,,3,5,1,,,,,
1938,NHL,NYA,12,8,4.0,,5,13,6.0,,,,,,,,,,5,3,1,,5,3,2,,4,4,5.0,,2.0,6.0,2.0,,1,5,0,,,,,
2009,NHL,STL,18,18,,5,22,14,,5,,,,,5,6,,1,5,4,,4,7,7,,1,7,5,,3,4.0,3.0,,0,9,5,,0,3,2,,1
1927,NHL,MTM,12,6,4.0,,12,8,2.0,,,,,,,,,,3,2,1,,4,5,1,,5,2,1.0,,5.0,3.0,3.0,,7,2,0,,,,,
1971,NHL,PHI,19,13,7.0,,7,25,7.0,,,,,,5,4,1,,2,7,3,,4,7,1,,3,8,3.0,,5.0,6.0,3.0,,7,5,2,,0,1,1,
2002,NHL,BOS,23,11,5.0,2,13,20,6.0,2,,,,,6,2,2,0,10,1,1,1,5,8,1,0,5,8,1.0,0,2.0,6.0,3.0,1,7,5,2,2,1,1,1,0
2005,NHL,PHI,22,13,,6,23,13,,5,,,,,6,3,,1,9,3,,2,9,2,,3,7,5,,2,2.0,3.0,,1,7,6,,1,5,4,,1
1989,NHL,DET,20,14,6.0,,8,24,8.0,,,,,,4,6,2,,2,10,1,,6,5,3,,6,6,0.0,,5.0,5.0,4.0,,5,6,3,,0,0,1,
2006,NHL,WAS,17,17,,7,11,23,,7,,,,,4,3,,4,6,6,,2,6,7,,1,5,7,,0,3.0,6.0,,4,2,10,,3,2,1,,0
1978,WHA,QUN,24,13,4.0,,17,21,1.0,,,,,,4,5,1,,7,4,1,,8,3,2,,5,4,0.0,,4.0,7.0,1.0,,11,5,0,,2,6,0,
2010,NHL,BOS,22,13,,6,24,12,,5,,,,,6,2,,0,6,6,,2,8,3,,3,8,4,,2,8.0,4.0,,0,7,4,,4,3,2,,0
1980,NHL,EDM,17,13,10.0,,12,22,6.0,,,,,,2,4,3,,4,8,2,,2,9,1,,8,4,2.0,,5.0,7.0,2.0,,6,3,5,,2,0,1,
1983,NHL,STL,23,14,3.0,,9,27,4.0,,,,,,6,5,0,,3,7,3,,7,7,1,,5,8,1.0,,4.0,8.0,2.0,,7,6,0,,,,,
1985,NHL,WIN,18,19,3.0,,8,28,4.0,,,,,,5,4,1,,3,10,1,,4,10,2,,4,7,1.0,,3.0,8.0,1.0,,7,7,0,,0,1,1,
1998,NHL,PHI,21,9,11.0,,16,17,8.0,,,,,,5,3,2,,6,4,2,,7,2,5,,8,1,2.0,,4.0,7.0,2.0,,3,6,5,,4,3,1,
1999,NHL,PHO,22,16,2.0,1,17,15,6.0,3,,,,,8,2,3,0,8,4,0,0,5,6,1,0,7,4,2.0,1,4.0,6.0,1.0,0,5,8,0,2,2,1,1,1
1990,NHL,VAN,18,17,5.0,,10,26,4.0,,,,,,6,6,0,,6,6,2,,5,9,1,,2,9,2.0,,5.0,6.0,2.0,,4,7,2,,,,,
1962,NHL,MTL,15,10,10.0,,13,9,13.0,,,,,,4,3,2,,4,3,4,,6,3,5,,6,4,4.0,,4.0,3.0,3.0,,4,3,5,,,,,
1986,NHL,PIT,19,15,6.0,,11,23,6.0,,,,,,8,3,0,,5,5,4,,2,7,3,,4,8,1.0,,4.0,7.0,2.0,,5,8,2,,2,0,0,
1933,NHL,MTL,16,6,2.0,,6,14,4.0,,,,,,,,,,5,4,0,,3,5,3,,4,4,2.0,,5.0,5.0,1.0,,5,2,0,,,,,
1930,NHL,MTM,13,5,4.0,,7,13,2.0,,,,,,,,,,2,4,0,,6,2,3,,6,5,1.0,,2.0,5.0,2.0,,4,2,0,,,,,
1970,NHL,MNS,16,15,8.0,,12,19,8.0,,,,,,5,3,0,,5,5,3,,3,9,3,,5,5,4.0,,4.0,6.0,4.0,,6,5,2,,0,1,0,
1933,NHL,DET,15,5,4.0,,9,9,6.0,,,,,,,,,,6,3,0,,3,5,2,,5,2,5.0,,7.0,1.0,3.0,,3,3,0,,,,,
1988,NHL,CHI,16,14,10.0,,11,27,2.0,,,,,,3,9,1,,3,7,3,,4,8,0,,6,5,3.0,,6.0,3.0,3.0,,4,8,2,,1,1,0,
1989,NHL,CHI,25,13,2.0,,16,20,4.0,,,,,,9,5,1,,5,6,1,,8,4,1,,6,4,1.0,,7.0,6.0,0.0,,5,8,2,,1,0,0,
1960,NHL,DET,15,13,7.0,,10,16,9.0,,,,,,4,4,3,,8,3,2,,3,6,3,,3,5,5.0,,4.0,6.0,2.0,,3,5,1,,,,,
2000,NHL,CAR,23,15,3.0,0,15,17,6.0,3,,,,,3,5,3,0,7,5,0,1,4,6,1,1,8,4,2.0,0,5.0,4.0,2.0,1,8,7,0,0,3,1,1,0
1998,NHL,DET,27,12,2.0,,16,20,5.0,,,,,,6,4,0,,7,4,0,,4,8,2,,7,5,1.0,,7.0,4.0,3.0,,7,5,0,,5,2,1,
1983,NHL,CHI,25,13,2.0,,5,29,6.0,,,,,,8,4,0,,3,9,2,,4,8,1,,5,6,3.0,,5.0,6.0,2.0,,4,9,0,,1,0,0,
1982,NHL,WAS,22,12,6.0,,17,13,10.0,,,,,,3,6,1,,5,3,5,,9,1,4,,7,6,2.0,,6.0,4.0,2.0,,8,4,2,,1,1,0,
2002,NHL,MTL,16,16,5.0,4,14,19,3.0,5,,,,,3,3,3,0,7,6,1,1,6,5,1,2,5,6,2.0,2,3.0,7.0,0.0,2,5,7,1,2,1,1,0,0
1974,NHL,WAS,7,28,5.0,,1,39,0.0,,,,,,1,8,1,,1,10,2,,1,12,1,,1,11,1.0,,2.0,12.0,0.0,,1,12,0,,1,2,0,
1992,NHL,LAK,22,15,5.0,,17,20,5.0,,,,,,7,4,1,,9,3,1,,4,7,2,,4,7,2.0,,3.0,8.0,1.0,,9,3,2,,3,3,1,
2006,NHL,TOR,21,15,,5,19,16,,6,,,,,6,4,,3,7,6,,1,4,7,,2,8,4,,0,5.0,4.0,,3,8,4,,2,2,2,,0
1997,NHL,DET,25,8,8.0,,19,15,7.0,,,,,,10,2,2,,7,4,2,,8,3,4,,4,5,3.0,,3.0,1.0,2.0,,7,5,2,,5,3,0,
2007,NHL,CAL,21,11,,9,21,19,,1,,,,,6,3,,3,4,10,,0,9,1,,4,7,3,,1,7.0,6.0,,1,7,6,,1,2,1,,0
1977,WHA,QUN,29,10,2.0,,11,27,1.0,,,,,,4,3,1,,8,6,0,,4,3,0,,7,8,1.0,,5.0,10.0,0.0,,8,6,1,,4,1,0,
1975,WHA,HOU,33,7,0.0,,20,20,0.0,,,,,,3,4,0,,11,3,0,,7,6,0,,10,5,0.0,,9.0,4.0,0.0,,9,5,0,,4,0,0,
1916,PCHA,VML,12,1,0.0,,2,8,0.0,,,,,,,,,,,,,,4,4,0,,4,3,0.0,,5.0,2.0,0.0,,1,0,0,,,,,
1996,NHL,DET,20,12,9.0,,18,14,9.0,,,,,,7,4,1,,7,4,2,,6,4,3,,2,5,3.0,,8.0,2.0,3.0,,6,5,3,,2,2,3,
1982,NHL,NYI,26,11,3.0,,16,15,9.0,,,,,,11,2,0,,4,7,5,,4,6,2,,9,2,1.0,,4.0,5.0,3.0,,9,3,1,,1,1,0,
1994,NHL,HAR,12,10,2.0,,7,14,3.0,,,,,,,,,,,,,,,,,,1,2,2.0,,6.0,7.0,1.0,,6,6,2,,6,8,0,
2002,NHL,MIN,25,13,3.0,0,17,16,7.0,1,,,,,8,1,2,0,5,6,3,0,7,4,2,1,5,7,1.0,0,7.0,4.0,0.0,0,9,5,2,0,1,2,0,0
1978,WHA,NEW,22,19,0.0,,15,15,9.0,,,,,,5,3,1,,6,4,3,,7,3,2,,4,5,0.0,,6.0,7.0,2.0,,5,7,1,,4,5,0,
1966,NHL,CHI,24,5,6.0,,17,12,6.0,,,,,,4,0,0,,6,5,2,,7,3,2,,9,3,2.0,,6.0,2.0,3.0,,8,3,3,,1,1,0,
1978,NHL,CHI,18,12,10.0,,11,24,5.0,,,,,,4,1,3,,4,7,2,,4,8,2,,5,7,2.0,,6.0,3.0,3.0,,4,8,2,,2,2,1,
1928,NHL,NYA,9,6,7.0,,10,7,5.0,,,,,,,,,,3,0,2,,6,6,1,,4,3,4.0,,4.0,2.0,4.0,,2,2,1,,,,,
1975,WHA,NEW,22,16,2.0,,11,24,5.0,,,,,,5,2,1,,4,10,0,,8,4,2,,5,7,2.0,,4.0,8.0,1.0,,6,8,1,,1,1,0,
1997,NHL,TOR,16,20,5.0,,14,23,4.0,,,,,,3,6,2,,5,7,1,,5,6,3,,4,8,1.0,,3.0,3.0,1.0,,6,8,1,,4,5,0,
1979,NHL,HAR,22,12,6.0,,5,22,13.0,,,,,,2,4,4,,6,4,2,,1,8,3,,6,6,1.0,,7.0,5.0,2.0,,3,5,7,,2,2,0,
1985,NHL,PIT,20,15,5.0,,14,23,3.0,,,,,,3,5,2,,5,7,1,,8,6,1,,7,4,2.0,,7.0,4.0,1.0,,3,9,1,,1,3,0,
1943,NHL,CHI,15,6,4.0,,7,17,1.0,,,,,,0,1,0,,7,4,0,,3,6,0,,5,5,1.0,,4.0,2.0,3.0,,3,5,1,,,,,
1972,WHA,CLC,26,11,2.0,,17,21,1.0,,,,,,7,2,1,,7,7,0,,9,5,0,,7,5,0.0,,6.0,6.0,1.0,,6,7,1,,1,0,0,
1999,NHL,NYI,10,25,5.0,1,14,23,4.0,0,,,,,2,6,1,0,4,6,2,0,3,9,2,0,4,9,1.0,1,4.0,8.0,1.0,0,5,8,1,0,2,2,1,0
1990,NHL,HAR,18,16,6.0,,13,22,5.0,,,,,,4,7,2,,6,4,2,,6,9,0,,6,5,1.0,,6.0,5.0,2.0,,3,8,4,,,,,
1942,NHL,MTL,14,4,7.0,,5,15,5.0,,,,,,1,0,0,,2,7,2,,3,5,2,,5,3,4.0,,6.0,4.0,0.0,,2,0,4,,,,,
1943,NHL,NYR,4,17,4.0,,2,22,1.0,,,,,,0,2,0,,0,9,1,,4,5,0,,2,9,0.0,,0.0,8.0,2.0,,0,6,2,,,,,
1941,NHL,MTL,12,10,2.0,,6,17,1.0,,,,,,,,,,1,7,1,,4,7,0,,3,7,1.0,,6.0,5.0,0.0,,4,1,1,,,,,
2005,NHL,NAS,32,8,,1,17,17,,7,,,,,8,1,,1,7,3,,2,9,5,,0,7,5,,3,3.0,4.0,,0,8,5,,2,7,2,,0
1947,NHL,NYR,11,12,7.0,,10,14,6.0,,,,,,1,3,0,,6,5,0,,6,3,4,,4,5,3.0,,2.0,3.0,5.0,,2,7,1,,,,,
1986,NHL,LAK,20,17,3.0,,11,24,5.0,,,,,,3,8,0,,6,6,2,,8,4,1,,5,5,3.0,,3.0,7.0,1.0,,6,8,1,,0,3,0,
2005,NHL,ATL,24,13,,4,17,20,,4,,,,,3,8,,0,7,4,,3,6,5,,3,7,7,,0,3.0,2.0,,0,9,5,,0,6,2,,2
1980,NHL,BUF,21,7,12.0,,18,13,9.0,,,,,,5,2,2,,8,4,3,,5,3,4,,6,1,7.0,,6.0,3.0,3.0,,8,6,1,,1,1,1,
1983,NHL,HAR,19,16,5.0,,9,26,5.0,,,,,,4,5,1,,5,6,1,,4,9,1,,2,8,4.0,,7.0,5.0,1.0,,6,8,2,,0,1,0,
1999,NHL,ATL,9,26,3.0,3,5,31,4.0,1,,,,,2,5,2,1,3,9,0,0,3,7,2,2,3,8,2.0,1,1.0,11.0,0.0,0,1,13,1,0,1,4,0,0
1953,NHL,CHI,8,21,6.0,,4,30,1.0,,,,,,2,7,1,,1,12,2,,4,6,2,,2,12,0.0,,2.0,8.0,1.0,,1,6,1,,,,,
1940,NHL,BOS,15,4,5.0,,12,4,8.0,,,,,,,,,,2,3,3,,6,4,2,,6,0,4.0,,7.0,1.0,2.0,,6,0,2,,,,,
1924,NHL,BOS,3,12,0.0,,3,12,0.0,,,,,,,,,,,,,,1,8,0,,1,9,0.0,,2.0,6.0,0.0,,2,1,0,,,,,
2006,NHL,CAR,21,16,,4,19,18,,4,,,,,5,5,,2,9,5,,1,7,6,,1,5,5,,2,6.0,6.0,,1,6,5,,1,2,2,,0
1999,NHL,CAL,20,14,6.0,1,11,22,4.0,4,,,,,3,8,2,0,5,6,0,0,8,2,3,1,7,6,0.0,0,3.0,3.0,2.0,4,4,8,2,0,1,3,1,0
1968,NHL,MTL,26,7,5.0,,20,12,6.0,,,,,,6,1,1,,7,4,2,,7,3,4,,7,6,0.0,,11.0,2.0,1.0,,8,3,3,,,,,
1978,WHA,EDO,29,11,1.0,,19,19,1.0,,,,,,3,5,0,,8,3,0,,6,7,0,,6,4,0.0,,10.0,2.0,1.0,,8,6,1,,7,3,0,
1964,NHL,DET,25,7,3.0,,15,16,4.0,,,,,,4,2,1,,6,4,3,,5,5,2,,7,5,0.0,,8.0,5.0,0.0,,10,2,1,,,,,
1995,NHL,DAL,14,18,9.0,,12,24,5.0,,,,,,5,4,2,,3,3,3,,2,10,2,,4,7,4.0,,5.0,7.0,1.0,,5,7,1,,2,4,1,
1992,NHL,MTL,27,13,2.0,,21,17,4.0,,,,,,7,3,2,,10,3,1,,5,8,1,,10,4,1.0,,8.0,1.0,1.0,,6,7,0,,2,4,0,
1951,NHL,NYR,16,13,6.0,,7,21,7.0,,,,,,2,4,1,,4,5,4,,5,8,1,,4,5,4.0,,5.0,4.0,3.0,,3,8,0,,,,,
2003,NHL,ANA,19,11,7.0,4,10,24,3.0,4,,,,,4,5,1,1,4,2,3,4,5,8,0,0,3,7,4.0,1,7.0,4.0,1.0,2,5,9,1,0,1,0,0,0
1956,NHL,DET,23,7,5.0,,15,13,7.0,,,,,,5,0,2,,7,3,2,,7,5,3,,8,4,1.0,,5.0,4.0,3.0,,6,4,1,,,,,
1979,NHL,TOR,17,19,4.0,,18,21,1.0,,,,,,4,5,1,,7,5,1,,5,6,2,,5,8,0.0,,6.0,7.0,0.0,,6,7,1,,2,2,0,
1997,NHL,NYR,14,18,9.0,,11,21,9.0,,,,,,3,6,5,,5,5,4,,4,7,3,,4,4,3.0,,2.0,3.0,1.0,,4,9,2,,3,5,0,
1983,NHL,MNS,22,14,4.0,,17,17,6.0,,,,,,3,7,1,,9,2,2,,6,6,1,,9,5,0.0,,4.0,9.0,2.0,,8,2,4,,,,,
2003,NHL,EDM,22,12,4.0,3,14,17,8.0,2,,,,,4,5,0,0,6,6,3,0,3,6,4,0,7,7,1.0,1,6.0,3.0,2.0,1,10,1,2,3,0,1,0,0
1951,NHL,MTL,22,8,5.0,,12,18,5.0,,,,,,4,5,1,,4,5,2,,8,5,1,,8,3,2.0,,5.0,4.0,2.0,,5,4,2,,,,,
1994,NHL,VAN,10,8,6.0,,8,10,6.0,,,,,,,,,,,,,,,,,,1,3,1.0,,4.0,4.0,5.0,,6,6,2,,7,5,3,
1913,NHA,TOO,4,6,0.0,,0,10,0.0,,,,,,,,,,,,,,1,1,0,,3,6,0.0,,0.0,8.0,0.0,,0,1,0,,,,,
2008,NHL,MTL,24,10,,7,17,20,,4,,,,,7,1,,1,6,5,,3,8,3,,2,7,6,,0,6.0,7.0,,1,5,5,,3,2,3,,1
1941,NHL,TOR,18,6,0.0,,9,12,3.0,,,,,,,,,,8,2,0,,6,5,0,,4,4,2.0,,6.0,2.0,1.0,,3,5,0,,,,,
1999,NHL,ANA,19,13,7.0,2,15,20,5.0,1,,,,,6,5,1,1,6,5,1,0,6,6,2,0,4,7,2.0,0,5.0,3.0,4.0,0,5,5,2,1,2,2,0,1
1916,NHA,MOW,3,7,0.0,,2,8,0.0,,,,,,,,,,,,,,0,2,0,,3,6,0.0,,1.0,7.0,0.0,,1,0,0,,,,,
