yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1993,OAK,AL,neeltr01,123,115.0,123,34,0,0,34,0,0,0,0,0,0,0,84.0,8.0
1942,CHA,AL,rossbu02,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1982,BAL,AL,stewasa01,38,0.0,0,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,CAL,AL,heldwo01,58,,58,58,0,0,0,3,19,13,8,10,1,17,,
1982,SLN,NL,kaatji01,62,2.0,62,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,CHA,AL,walshed02,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1965,LAN,NL,perraro01,59,,59,59,59,0,0,0,0,0,0,0,0,0,,
2003,HOU,NL,huntebr02,56,16.0,56,32,0,0,0,0,0,0,5,14,15,32,0.0,27.0
1980,CIN,NL,nolanjo01,53,42.0,53,51,0,51,0,0,0,0,0,0,0,0,0.0,3.0
2005,CIN,NL,randajo01,92,85.0,92,84,0,0,0,0,84,0,0,0,0,0,2.0,6.0
1882,LS2,AA,reccijo01,74,,74,74,13,0,0,0,0,0,0,55,11,65,,
1950,BSN,NL,gordosi01,134,,134,134,0,0,0,0,10,0,123,0,0,123,,
1996,BOS,AL,coleal01,24,17.0,24,24,0,0,0,0,0,0,0,24,0,24,0.0,2.0
1877,CN1,NL,jonesch01,55,,55,55,0,0,10,0,0,0,5,3,0,46,,
1934,CHN,NL,malonpa02,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1982,OAK,AL,codirch01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,BAL,AL,flanami01,39,0.0,0,39,39,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,SLA,AL,stephve01,3,,3,3,0,0,0,0,0,1,0,0,0,0,,
1888,CL3,AA,hoganed02,78,,78,78,0,0,0,0,0,0,26,0,52,78,,
1978,DET,AL,taylobr01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1876,NY3,NL,forceda01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1999,PHI,NL,estalbo02,9,4.0,9,7,0,7,0,0,0,0,0,0,0,0,0.0,2.0
1983,PHI,NL,ruthvdi01,7,7.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,DET,AL,hernawi01,45,0.0,2,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,SLN,NL,mungere01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1913,SLN,NL,wingoiv01,112,,112,112,0,98,5,0,0,0,1,1,0,1,,
1889,PIT,NL,garfibi01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1916,CLE,AL,wambsbi01,136,,136,136,0,0,0,24,5,106,0,0,0,0,,
1887,IN3,NL,cahiljo01,68,,68,68,6,0,0,0,9,1,0,3,53,56,,
2001,CHA,AL,biddlro01,30,1.0,1,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,CLE,AL,hargast01,34,,34,34,32,0,0,0,0,0,0,0,0,0,,
1948,CHN,NL,schmijo01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1978,CHN,NL,johnsda02,24,12.0,24,12,0,0,0,0,12,0,0,0,0,0,0.0,12.0
1921,PHA,AL,harrisl01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1982,NYN,NL,brookhu01,126,123.0,126,126,0,0,0,0,126,0,0,0,0,0,0.0,1.0
2000,NYN,NL,francma01,101,16.0,101,52,0,0,28,1,22,0,3,0,0,3,0.0,61.0
2003,SDN,NL,villabr01,31,0.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,SLA,AL,devoywa01,19,,19,19,0,0,3,0,0,0,0,0,16,16,,
1886,DTN,NL,conwape01,12,,12,12,11,0,0,0,0,0,1,0,0,1,,
1976,LAN,NL,yeagest01,117,108.0,117,115,0,115,0,0,0,0,0,0,0,0,0.0,2.0
1978,HOU,NL,williri03,17,1.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1891,CL4,NL,mckeaed01,141,,141,141,0,0,0,0,0,141,0,0,0,0,,
2006,BOS,AL,harriwi01,47,10.0,47,37,0,0,0,1,0,0,11,24,1,36,0.0,2.0
1969,BOS,AL,scottge02,152,,152,152,0,0,53,0,109,0,0,0,0,0,,
1924,CHA,AL,nalewfr01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1977,OAK,AL,bluevi01,38,0.0,2,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0
1871,NY2,,startjo01,33,,33,33,0,0,33,0,0,0,0,0,0,0,,
1988,HOU,NL,fishejo01,19,2.0,19,6,0,0,0,0,0,0,5,0,2,6,0.0,16.0
1875,PH3,,somered01,14,,14,14,0,0,0,14,0,1,0,0,0,0,,
2002,HOU,NL,gordoto01,15,0.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1922,CLE,AL,shautjo01,5,,5,5,2,0,0,0,0,0,0,0,2,2,,
1924,PIT,NL,mooreed01,72,,72,72,0,0,0,4,13,0,1,0,34,35,,
2004,SDN,NL,bynummi01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2011,MIL,NL,nievewi01,20,16.0,20,17,0,17,0,0,0,0,0,0,0,0,0.0,3.0
1889,CN2,AA,hollibu01,135,,135,135,0,0,0,0,0,0,0,135,0,135,,
1993,ML4,AL,maldoca02,29,0.0,1,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,ANA,AL,mayda02,29,1.0,1,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,SLN,NL,mikkepe01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
2000,FLO,NL,ozunapa01,14,6.0,14,7,0,0,0,7,0,0,0,0,0,0,0.0,2.0
1908,BSN,NL,hannija01,90,,90,90,0,0,0,22,35,15,2,1,2,7,,
2005,LAN,NL,bradlmi01,75,73.0,75,73,0,0,0,0,0,0,0,73,0,73,0.0,2.0
1952,CLE,AL,westlwa01,29,,29,29,0,0,0,0,0,0,12,4,20,28,,
1970,SDN,NL,williji04,11,,11,11,0,0,0,0,0,0,1,0,5,6,,
2002,FLO,NL,castilu01,146,143.0,146,144,0,0,0,144,0,0,0,0,0,0,0.0,3.0
1902,NY1,NL,washbli01,6,,6,6,0,0,0,0,0,0,0,2,1,3,,
2006,NYA,AL,greenni01,46,22.0,46,43,0,0,1,19,17,10,0,0,0,0,0.0,1.0
1949,PHA,AL,scheica01,47,,47,47,38,0,0,0,0,0,0,0,0,0,,
1900,NY1,NL,gradymi01,83,,83,83,0,41,12,2,7,11,0,0,5,5,,
1946,PHI,NL,schanch01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1926,NYA,AL,koenima01,147,,147,147,0,0,0,0,0,141,0,0,0,0,,
1973,SLN,NL,fisheed02,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1938,CHA,AL,radclri01,129,,129,129,0,0,23,0,0,0,99,0,0,99,,
1904,DET,AL,mullige01,53,,53,53,45,0,0,0,0,0,0,0,2,2,,
1984,CHA,AL,seaveto01,34,0.0,1,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,SLA,AL,howariv01,113,,113,113,0,0,48,2,23,2,5,1,11,17,,
1997,SEA,AL,cruzjo02,49,47.0,49,49,0,0,0,0,0,0,49,0,0,49,0.0,1.0
2008,PHI,NL,dobbsgr01,128,47.0,128,61,0,0,2,0,52,0,3,0,4,7,2.0,72.0
1939,BRO,NL,laryly01,29,,29,29,0,0,0,0,7,12,0,0,0,0,,
1976,DET,AL,suthega01,42,37.0,42,42,0,0,0,42,0,0,0,0,0,0,0.0,2.0
1990,SFN,NL,gundeer01,7,4.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,BOS,AL,moselea01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1933,SLN,NL,grimebu01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1998,KCA,AL,bonesri01,32,0.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1946,SLA,AL,lucadjo01,87,,87,87,0,0,0,19,37,0,0,0,0,0,,
1967,PHI,NL,linzph01,23,,23,23,0,0,0,0,1,7,0,0,0,0,,
1942,SLA,AL,harribo01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1996,BAL,AL,rhodear01,28,0.0,1,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,DET,AL,covinte01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1971,CLE,AL,machech01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1950,PHA,AL,byrdha01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1978,BAL,AL,kerrijo01,26,0.0,0,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,MIN,AL,mitchbo03,124,114.0,124,121,0,0,0,0,0,0,5,115,6,121,0.0,3.0
1986,OAK,AL,dozieto01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,NYA,AL,barkera01,98,,98,98,0,0,61,0,3,0,0,0,0,0,,
1967,BAL,AL,hardiji01,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1984,SLN,NL,brummgl01,28,17.0,28,26,0,26,0,0,0,0,0,0,0,0,0.0,2.0
1931,BRO,NL,heimafr01,39,,39,39,31,0,0,0,0,0,0,0,0,0,,
1972,CIN,NL,fostege01,59,,59,59,0,0,0,0,0,0,2,1,44,47,,
1899,SLN,NL,powelja01,49,,49,49,48,0,0,0,0,0,0,0,1,1,,
1989,CIN,NL,trillma01,17,9.0,17,13,0,0,3,10,0,1,0,0,0,0,0.0,4.0
2001,MON,NL,seguife01,46,5.0,46,19,0,0,7,0,0,0,7,0,7,13,0.0,29.0
1927,CHN,NL,deanwa01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1905,SLN,NL,gradymi01,100,,100,100,0,71,20,0,0,0,0,0,0,0,,
1946,NYA,AL,majesha01,8,,8,8,0,0,0,0,2,0,0,0,0,0,,
1996,CHN,NL,navarja01,35,35.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,PHI,NL,willimi03,33,8.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1901,BOS,AL,bevilbe01,3,,3,3,2,0,1,0,0,0,0,0,0,0,,
1986,DET,AL,colesda01,142,137.0,142,134,0,0,0,0,133,2,0,0,2,2,7.0,1.0
1936,PHI,NL,whitnpi01,114,,114,114,0,0,0,1,111,0,0,0,0,0,,
2009,BOS,AL,gathrjo01,17,3.0,17,11,0,0,0,0,0,0,7,4,2,11,0.0,0.0
2009,SLN,NL,wainwad01,40,33.0,39,34,34,0,0,0,0,0,0,0,0,0,0.0,6.0
1939,CLE,AL,fellebo01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1990,BAL,AL,devermi01,108,94.0,108,104,0,0,0,0,0,0,0,104,0,104,1.0,8.0
2002,TBA,AL,martito02,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,BSN,NL,kaiseal01,4,,4,4,0,0,0,0,0,0,4,0,0,4,,
1963,CLE,AL,delahmi01,67,,67,67,0,0,0,34,6,2,2,0,0,2,,
1959,CHA,AL,stalege01,67,,67,67,67,0,0,0,0,0,0,0,0,0,,
1963,LAA,AL,morgato01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
2012,MIA,NL,reyesjo01,160,160.0,160,160,0,0,0,0,0,160,0,0,0,0,0.0,0.0
1973,CAL,AL,stelmri01,22,,22,22,0,22,0,0,0,0,0,0,0,0,,
1922,BSN,NL,mcnamti01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1938,CIN,NL,lombaer01,129,,129,129,0,123,0,0,0,0,0,0,0,0,,
2010,MIL,NL,capuach01,24,9.0,24,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,FLO,NL,gardnle01,62,0.0,61,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0
1952,WS1,AL,varnebu01,2,,2,2,0,0,0,0,0,0,0,0,1,1,,
1954,BRO,NL,millibo01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1875,WS6,,terry01,6,,6,6,0,0,4,0,0,0,0,1,2,3,,
1987,SDN,NL,grantma01,18,17.0,18,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,LAN,NL,wilsost01,11,0.0,11,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,PIT,NL,blackea01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1996,CHN,NL,sandbry01,150,144.0,150,146,0,0,0,146,0,0,0,0,0,0,0.0,5.0
1964,BOS,AL,earlear01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1979,CHN,NL,burrira01,14,0.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
2006,OAK,AL,johnsda06,91,77.0,91,85,0,0,85,0,0,0,0,0,0,0,0.0,9.0
1914,IND,FL,dolanbi01,32,,32,32,0,0,31,0,0,0,0,0,0,0,,
1995,HOU,NL,donnech01,19,5.0,19,10,0,0,0,1,9,0,0,0,0,0,0.0,11.0
1975,PIT,NL,otted01,5,0.0,5,2,0,2,0,0,0,0,0,0,0,0,0.0,4.0
2000,SFN,NL,riosar01,115,50.0,115,94,0,0,1,0,0,0,19,0,76,93,0.0,31.0
1967,DET,AL,monbobi01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1963,WS2,AL,hobaued01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1976,PHI,NL,boonebo01,121,102.0,121,112,0,108,4,0,0,0,0,0,0,0,0.0,12.0
2005,ARI,NL,choatra01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,CLE,AL,leemi01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1988,HOU,NL,trevial01,78,55.0,78,75,0,74,0,0,0,0,1,0,0,1,0.0,6.0
1920,PHA,AL,kinnewa01,14,,14,14,10,0,0,0,0,0,0,0,0,0,,
1889,CL6,AA,kappehe01,46,,46,46,0,0,0,0,23,23,0,0,0,0,,
1990,SLN,NL,wilsocr01,55,24.0,55,34,0,0,1,9,13,0,7,0,7,13,0.0,24.0
1905,CHN,NL,malonbi01,145,,145,145,0,0,0,0,0,0,0,12,134,145,,
1918,NYA,AL,thormha01,16,,16,16,16,0,0,0,0,0,0,0,0,0,,
1962,PHI,NL,davisja01,48,,48,48,0,0,0,0,0,0,16,5,7,26,,
1892,SLN,NL,moranbi01,24,,24,24,0,22,0,0,0,0,2,0,0,2,,
1969,CHA,AL,johnsba01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
2002,COL,NL,kaplega01,40,24.0,40,38,0,0,0,0,0,0,15,1,23,38,0.0,7.0
1971,MIN,AL,campisa01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1898,CL4,NL,cuppyni01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1960,BOS,AL,stephge01,35,,35,35,0,0,0,0,0,0,21,4,8,31,,
1995,LAN,NL,daalom01,28,0.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1939,BSN,NL,sullijo05,33,,33,33,31,0,0,0,0,0,0,0,0,0,,
1907,SLN,NL,frommar01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1950,PIT,NL,fernana01,65,,65,65,0,0,0,0,52,0,0,0,0,0,,
1989,TOR,AL,infanal01,20,2.0,20,13,0,0,0,1,4,9,0,0,0,0,0.0,1.0
1908,WS1,AL,altizda01,67,,67,67,0,0,4,38,16,1,0,0,0,0,,
1942,PIT,NL,wilkile01,36,,36,36,35,0,0,0,0,0,0,0,0,0,,
1987,LAN,NL,youngma01,47,0.0,47,47,47,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,SDN,NL,randajo01,58,57.0,58,58,0,0,0,0,58,0,0,0,0,0,0.0,1.0
1884,DTN,NL,bennech01,90,,90,90,0,80,1,1,1,4,1,0,4,5,,
1991,OAK,AL,vanpoto01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1949,NYA,AL,witekmi01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
1994,PIT,NL,cummimi01,24,24.0,24,24,0,0,0,0,0,0,19,5,3,24,0.0,0.0
1876,PHN,NL,suttoez01,54,,54,54,0,0,29,15,8,0,0,0,4,4,,
1962,LAN,NL,richepe01,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1935,BOS,AL,osterfr01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1968,NYA,AL,michage01,61,,61,61,1,0,0,0,0,43,0,0,0,0,,
2008,SLN,NL,lohseky01,33,31.0,31,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,CHN,NL,girarjo01,91,70.0,91,86,0,86,0,0,0,0,0,0,0,0,0.0,11.0
2009,LAN,NL,padilvi01,8,7.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,PHI,NL,baumhfr01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
2003,MON,NL,almonhe01,28,0.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,MIN,AL,rivaslu01,16,13.0,16,15,0,0,0,14,0,2,0,0,0,0,0.0,0.0
2005,BAL,AL,surhobj01,91,75.0,91,76,0,0,18,0,0,0,46,0,16,60,7.0,12.0
1908,WS1,AL,gehrihe01,5,,5,5,3,0,0,0,0,0,0,0,0,0,,
1999,CIN,NL,johnsbr01,45,26.0,45,39,0,39,0,0,0,0,0,0,0,0,0.0,14.0
1976,BOS,AL,evansdw01,146,141.0,146,145,0,0,0,0,0,0,0,8,141,145,1.0,2.0
1976,CLE,AL,dobsopa01,35,0.0,0,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,DET,AL,kruegbi01,16,0.0,0,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,SLN,NL,chlupbo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1933,WS1,AL,bluegos01,140,,140,140,0,0,0,0,138,0,0,0,0,0,,
1898,WSN,NL,myersbe01,31,,31,31,0,0,0,0,31,0,0,0,0,0,,
1926,BOS,AL,harrisl01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1961,NYA,AL,maasdu01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2004,ARI,NL,gilje01,29,24.0,29,28,0,0,0,0,0,28,0,0,0,0,0.0,1.0
1965,CLE,AL,azcuejo01,111,,111,111,0,108,0,0,0,0,0,0,0,0,,
2007,SDN,NL,hoffmtr01,61,0.0,60,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,OAK,AL,wallide01,6,1.0,6,2,0,0,0,0,0,0,1,1,0,2,0.0,4.0
2009,MIL,NL,duffych01,19,5.0,19,10,0,0,0,0,0,0,3,5,2,10,0.0,9.0
1924,CHN,NL,ellioal01,10,,10,10,0,0,10,0,0,0,0,0,0,0,,
1977,OAK,AL,scottro01,133,91.0,133,129,0,0,0,71,5,70,0,0,1,1,0.0,10.0
1928,BSN,NL,palmeem01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1965,CAL,AL,brunege01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1952,CLE,AL,popeda01,12,,12,12,0,0,0,0,0,0,0,0,10,10,,
1998,TEX,AL,haselbi01,40,26.0,40,36,0,36,0,0,0,0,0,0,0,0,1.0,4.0
1914,PIT,NL,careyma01,156,,156,156,0,0,0,0,0,0,154,0,0,154,,
1972,OAK,AL,mcnulbi01,4,,4,4,0,0,0,0,3,0,0,0,0,0,,
1968,CLE,AL,cardejo02,157,,157,157,0,0,0,0,0,0,0,153,0,153,,
1970,CHA,AL,horlejo01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
2010,MIN,AL,repkoja01,58,31.0,58,48,0,0,0,0,0,0,6,6,39,48,3.0,7.0
1966,KC1,AL,stahlla01,119,,119,119,0,0,0,0,0,0,69,2,27,94,,
1911,BRO,NL,knetzel01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1998,SEA,AL,suzukma01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1924,WS1,AL,marbefi01,50,,50,50,50,0,0,0,0,0,0,0,0,0,,
1907,BRO,NL,ruckena01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1905,CIN,NL,streega01,31,,31,31,0,27,0,0,0,0,0,0,0,0,,
1995,TEX,AL,taylosc02,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,NYA,AL,howarma01,35,14.0,35,34,0,0,0,30,6,0,0,0,0,0,0.0,3.0
1899,BLN,NL,crishpa01,53,,53,53,0,22,26,0,0,0,0,0,0,0,,
2008,MIL,NL,riskeda01,45,0.0,44,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1972,HOU,NL,wilsodo01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1877,HAR,NL,buncejo01,1,,1,1,0,0,0,0,0,0,1,0,0,1,,
1935,CHN,NL,stephwa01,16,,16,16,0,6,0,0,0,0,0,0,0,0,,
2007,SLN,NL,eckstda01,117,112.0,117,114,0,0,0,0,0,114,0,0,0,0,0.0,4.0
1966,PHI,NL,linzph01,40,,40,40,0,0,0,3,14,6,0,0,0,0,,
2008,CLE,AL,juliojo01,15,0.0,2,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,HOU,NL,dierkla01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1990,BAL,AL,telfoan01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,PHI,NL,mahafar01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1976,MON,NL,grangwa01,27,0.0,27,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1887,NY4,AA,rosemch01,60,,60,60,2,0,3,0,0,0,9,36,14,59,,
1908,BRO,NL,jordati01,148,,148,148,0,0,146,0,0,0,0,0,0,0,,
2000,SLN,NL,hernaca01,17,15.0,17,16,0,16,0,0,0,0,0,0,0,0,0.0,1.0
1958,ML1,NL,trowbbo01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1996,PIT,NL,allenje01,61,55.0,61,61,0,0,0,0,0,0,0,61,0,61,0.0,1.0
1981,ML4,AL,portech01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,SLN,NL,alexape01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1959,BOS,AL,delocik01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1993,SFN,NL,carrema01,78,29.0,78,44,0,0,3,0,0,0,9,5,30,41,0.0,39.0
1894,BSN,NL,tucketo01,123,,123,123,0,0,123,0,0,0,0,1,0,1,,
1989,PIT,NL,littlsc01,3,0.0,3,1,0,0,0,0,0,0,0,0,1,1,0.0,2.0
2011,DET,AL,cabremi01,161,159.0,161,152,0,0,152,0,0,0,0,0,0,0,7.0,2.0
1974,SDN,NL,gastoci01,106,57.0,106,63,0,0,0,0,0,0,18,0,50,63,0.0,44.0
1949,BRO,NL,martimo01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1978,HOU,NL,obradji01,10,3.0,10,3,0,0,3,0,0,0,0,0,0,0,0.0,7.0
1950,NY1,NL,maguija01,29,,29,29,0,0,2,0,0,0,4,0,5,9,,
1905,CIN,NL,ewingbo01,43,,43,43,40,0,0,0,0,0,0,0,2,2,,
1920,SLA,AL,schenjo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1949,NY1,NL,kennemo01,39,,39,39,38,0,0,0,0,0,0,0,0,0,,
2003,SDN,NL,howarbe01,6,6.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1926,BRO,NL,ehrharu01,44,,44,44,44,0,0,0,0,0,0,0,0,0,,
1912,NY1,NL,roberda01,3,,3,3,0,0,1,0,0,0,1,0,0,1,,
1994,BOS,AL,nixonot01,103,99.0,103,103,0,0,0,0,0,0,0,103,0,103,0.0,1.0
1984,HOU,NL,puhlte01,132,122.0,132,126,0,0,0,0,0,0,8,0,123,126,0.0,8.0
1993,NYA,AL,keyji01,34,0.0,0,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1978,CAL,AL,humphte01,53,41.0,53,53,0,52,0,1,1,0,0,0,0,0,0.0,0.0
1923,NY1,NL,oconnji01,87,,87,87,0,0,8,0,0,0,0,64,0,64,,
2005,MIL,NL,hallbi03,146,128.0,146,132,0,0,0,23,59,66,0,0,0,0,0.0,16.0
1974,PIT,NL,brettke01,43,27.0,43,27,27,0,0,0,0,0,0,0,0,0,0.0,16.0
1933,PIT,NL,picinva01,16,,16,16,0,16,0,0,0,0,0,0,0,0,,
1947,NY1,NL,rignebi01,130,,130,130,0,0,0,72,41,24,0,0,0,0,,
2012,ARI,NL,blanche01,21,18.0,21,21,0,21,0,0,0,0,0,0,0,0,0.0,2.0
1935,PIT,NL,osborwa01,3,,3,3,2,0,0,0,0,0,0,0,0,0,,
2005,SEA,AL,bubelja01,11,5.0,11,7,0,0,0,0,0,0,1,6,0,7,0.0,1.0
1952,BRO,NL,landrjo01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
2005,PIT,NL,redmati01,135,59.0,135,85,0,0,0,0,0,0,2,75,8,85,0.0,59.0
1959,ML1,NL,lopatst01,25,,25,25,0,11,2,0,0,0,0,0,0,0,,
1979,ML4,AL,augusje01,43,0.0,0,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,CHN,NL,hackst01,20,,20,20,0,0,0,0,17,0,0,0,0,0,,
1914,BUF,FL,mcdonte01,69,,69,69,0,0,0,10,0,0,2,1,58,61,,
1966,MIN,AL,killeha01,162,,162,162,0,0,42,0,107,0,18,0,0,18,,
1926,CLE,AL,padgeer01,36,,36,36,0,0,0,0,29,2,0,0,0,0,,
1961,ML1,NL,adcocjo01,152,,152,152,0,0,148,0,0,0,0,0,0,0,,
1882,BFN,NL,foleycu01,84,,84,84,1,0,0,0,0,0,0,1,84,84,,
1957,NYA,AL,slaugen01,96,,96,96,0,0,0,0,0,0,56,0,9,64,,
1962,CIN,NL,keougma01,111,,111,111,0,0,29,0,0,0,48,17,10,71,,
1907,PHI,NL,doolami01,145,,145,145,0,0,0,0,0,145,0,0,0,0,,
1914,PTF,FL,berrycl01,124,,124,124,0,122,0,0,0,0,0,0,0,0,,
2004,ANA,AL,amezaal01,73,22.0,73,71,0,0,0,16,26,32,0,0,0,0,0.0,5.0
2004,ANA,AL,anderga01,112,110.0,112,94,0,0,0,0,0,0,0,94,0,94,18.0,2.0
2004,ANA,AL,bergmdu01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,colonba01,34,2.0,3,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,davanje02,108,70.0,108,81,0,0,0,0,0,0,24,39,29,81,17.0,18.0
2004,ANA,AL,donnebr01,40,0.0,5,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,dunnsc01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,eckstda01,142,138.0,142,139,0,0,0,0,0,139,0,0,0,0,1.0,3.0
2004,ANA,AL,erstada01,125,124.0,125,124,0,0,124,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,escobke01,33,1.0,1,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ANA,AL,figgich01,148,142.0,148,146,0,0,0,20,92,13,1,54,2,57,0.0,1.0
