playerid,awardid,yearid,lgid,tie,notes
mazerbi01,Gold Glove,1967,NL,,2B
griffke02,Silver Slugger,1998,AL,,В ЛЮБОЙ ЧАСТИ
chandsp01,TSN All-Star,1943,ML,,Р
garvest01,NLCS MVP,1984,NL,,
devermi01,NLCS MVP,1995,NL,,
puckeki01,Gold Glove,1989,AL,,В ЛЮБОЙ ЧАСТИ
fiskca01,TSN All-Star,1977,AL,,C
duganjo01,Baseball Magazine All-Star,1923,AL,,3B
petrori01,TSN All-Star,1969,AL,,СС
frymatr01,TSN All-Star,1992,AL,,СС
parneme01,Baseball Magazine All-Star,1949,AL,,С3
bellge02,Silver Slugger,1986,AL,,В ЛЮБОЙ ЧАСТИ
loretma01,Hutch Award,2006,ML,,
lemonbo01,TSN Pitcher of the Year,1948,AL,,
gordosi01,Baseball Magazine All-Star,1949,NL,,3B
smithle02,TSN Fireman of the Year,1994,AL,,
mayswi01,TSN All-Star,1962,NL,,В ЛЮБОЙ ЧАСТИ
palmede01,TSN All-Star,1999,AL,,3B
wrighda03,Gold Glove,2008,NL,,3B
hallabi01,Baseball Magazine All-Star,1930,NL,,С4
westsa01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
ruthba01,TSN All-Star,1928,ML,,В ЛЮБОЙ ЧАСТИ
chaveer01,TSN All-Star,2002,AL,,3B
coleki01,Baseball Magazine All-Star,1910,NL,,С3
musiast01,Baseball Magazine All-Star,1943,NL,,LF
spahnwa01,Baseball Magazine All-Star,1949,NL,,С2
travice01,Baseball Magazine All-Star,1941,ML,,СС
utleych01,Silver Slugger,2008,NL,,2B
roushed01,Baseball Magazine All-Star,1923,NL,,В ЛЮБОЙ ЧАСТИ
hillaa01,Silver Slugger,2009,AL,,2B
medwijo01,Baseball Magazine All-Star,1939,NL,,LF
lopesda01,TSN All-Star,1978,NL,,2B
clemero02,TSN Pitcher of the Year,1997,AL,,
ferrida01,TSN All-Star,1946,ML,,Р
fieldpr01,Silver Slugger,2012,AL,,1B
ordonma01,TSN All-Star,2000,AL,,В ЛЮБОЙ ЧАСТИ
lopezja01,NLCS MVP,1996,NL,,
cansejo01,TSN All-Star,1991,AL,,В ЛЮБОЙ ЧАСТИ
roushed01,Baseball Magazine All-Star,1919,NL,,В ЛЮБОЙ ЧАСТИ
pepitjo01,Gold Glove,1969,AL,,1B
rodrial01,TSN All-Star,2007,AL,,3B
gibsobo01,Gold Glove,1968,NL,,Р
schmimi01,TSN All-Star,1976,NL,,3B
hermabi01,Baseball Magazine All-Star,1938,NL,,2B
coneda01,TSN All-Star,1994,AL,,RHP
salmoti01,Silver Slugger,1995,AL,,В ЛЮБОЙ ЧАСТИ
eckerde01,TSN Fireman of the Year,1992,AL,,
averiea01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
bridgto01,Baseball Magazine All-Star,1933,AL,,С4
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
cronijo01,Baseball Magazine All-Star,1933,AL,,СС
crowdal01,Baseball Magazine All-Star,1933,AL,,С3
foxxji01,Baseball Magazine All-Star,1933,AL,,1B
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
grovele01,Baseball Magazine All-Star,1933,AL,,С1
higgipi01,Baseball Magazine All-Star,1933,AL,,3B
whiteea01,Baseball Magazine All-Star,1933,AL,,С2
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
cronijo01,Baseball Magazine All-Star,1933,ML,,СС
deandi01,Baseball Magazine All-Star,1933,ML,,С4
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
gehrich01,Baseball Magazine All-Star,1933,ML,,2B
grovele01,Baseball Magazine All-Star,1933,ML,,С2
hubbeca01,Baseball Magazine All-Star,1933,ML,,С1
simmoal01,Baseball Magazine All-Star,1933,ML,,LF
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
whiteea01,Baseball Magazine All-Star,1933,ML,,С3
bergewa01,Baseball Magazine All-Star,1933,NL,,CF
cantwbe01,Baseball Magazine All-Star,1933,NL,,С3
deandi01,Baseball Magazine All-Star,1933,NL,,С2
hubbeca01,Baseball Magazine All-Star,1933,NL,,С1
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
terrybi01,Baseball Magazine All-Star,1933,NL,,1B
vaughar01,Baseball Magazine All-Star,1933,NL,,СС
warnelo01,Baseball Magazine All-Star,1933,NL,,С4
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
bergewa01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
cronijo01,TSN All-Star,1933,ML,,СС
crowdal01,TSN All-Star,1933,ML,,Р
dickebi01,TSN All-Star,1933,ML,,C
foxxji01,TSN All-Star,1933,ML,,1B
gehrich01,TSN All-Star,1933,ML,,2B
hubbeca01,TSN All-Star,1933,ML,,Р
kleinch01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
simmoal01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
foxxji01,TSN Guide MVP,1933,AL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,С4
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gehrich01,Baseball Magazine All-Star,1934,AL,,2B
gehrilo01,Baseball Magazine All-Star,1934,AL,,1B
gomezle01,Baseball Magazine All-Star,1934,AL,,С1
hardeme01,Baseball Magazine All-Star,1934,AL,,С3
knickbi01,Baseball Magazine All-Star,1934,AL,,СС
manushe01,Baseball Magazine All-Star,1934,AL,,RF
rowesc01,Baseball Magazine All-Star,1934,AL,,С2
simmoal01,Baseball Magazine All-Star,1934,AL,,LF
westsa01,Baseball Magazine All-Star,1934,AL,,CF
cochrmi01,Baseball Magazine All-Star,1934,ML,,C
