year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2002,NHL,DET,DET,WC,CE,1,CQF,82,48,20,10.0,4.0,110,,,269,203,&lt; &lt; Красные крылья &gt; &gt;,1214.0,26.0,76.0,319.0,4.0,55.0,377.0,11.0
1978,WHA,CIN,CIN,,,5,АВПРА,80,33,41,6.0,,72,,,274,284,Цинциннати Стингеры,1651.0,32.0,81.0,341.0,5.0,64.0,278.0,6.0
1978,WHA,SOV,SOV,,,8,,6,4,1,1.0,,9,,,27,20,Советские все звезды,77.0,0.0,,,,,,
1989,NHL,MNS,DAL,CC,NO,4,DSF,80,36,40,4.0,,76,,,284,291,Северные звезды Миннесоты,2041.0,28.0,81.0,386.0,16.0,74.0,397.0,14.0
2000,NHL,SJS,SJS,WC,PC,2,CQF,82,40,27,12.0,3.0,95,,,217,192,Сан-Хосе Акулы,1364.0,10.0,57.0,406.0,10.0,61.0,441.0,8.0
2000,NHL,ATL,WPG,EC,SE,4,,82,23,45,12.0,2.0,60,,,211,289,Катастрофы Атланты,1500.0,6.0,54.0,395.0,8.0,90.0,408.0,9.0
1914,NHA,TOO,TOO,,,5,,20,7,13,0.0,,14,,,76,96,"Торонто, Онтарио/Шамрокс",,,,,,,,
2007,NHL,SJS,SJS,WC,PC,1,СФК,82,49,23,,10.0,108,6.0,6.0,222,193,Сан-Хосе Акулы,1075.0,14.0,70.0,374.0,9.0,44.0,310.0,7.0
1973,NHL,MTL,MTL,,ED,2,QF,78,45,24,9.0,,99,,,293,240,Монреальские канадиенсы,761.0,14.0,51.0,254.0,7.0,51.0,217.0,12.0
2010,NHL,OTT,OTT,EC,NE,5,,82,32,40,,10.0,74,2.0,5.0,192,250,Оттавские сенаторы,1149.0,6.0,45.0,257.0,4.0,48.0,294.0,6.0
1980,NHL,PHI,PHI,CC,PT,2,QF,80,41,24,15.0,,97,,,313,249,Филадельфия Флайерс,2621.0,40.0,75.0,278.0,4.0,85.0,432.0,10.0
1973,WHA,CHC,CHC,,EW,4,АВФ,78,38,35,5.0,,81,,,271,273,Чикагские гугары,1041.0,26.0,51.0,245.0,8.0,45.0,289.0,7.0
1985,NHL,CHI,CHI,CC,NO,1,DSF,80,39,33,8.0,,86,,,351,349,Чикаго Черные Ястребы,1537.0,16.0,85.0,332.0,10.0,85.0,388.0,15.0
1974,NHL,KCS,NJD,CC,SM,5,,80,15,54,11.0,,41,,,184,328,Канзас-сити-скауты,744.0,18.0,57.0,351.0,6.0,53.0,233.0,6.0
1915,PCHA,SEA,SEA,,,3,,18,9,9,0.0,,18,,,68,67,Сиэтл Метрополитен,,,,,,,,
1925,WCHL,POR,POR,,,4,,30,12,16,2.0,,26,,,84,110,Портленд Розбадс,,,,,,,,
1978,NHL,WAS,WAS,WA,NO,4,,80,24,41,15.0,,63,,,273,338,Вашингтон Капиталы,1312.0,20.0,57.0,302.0,12.0,83.0,279.0,5.0
2002,NHL,LAK,LAK,WC,PC,3,,82,33,37,6.0,6.0,78,,,203,221,Короли Лос-Анджелеса,1146.0,50.0,52.0,354.0,4.0,62.0,371.0,8.0
1997,NHL,FLO,FLO,EC,AT,6,,82,24,43,15.0,,63,,,203,256,Пантеры Флориды,1676.0,20.0,55.0,409.0,16.0,82.0,403.0,12.0
2010,NHL,TOR,TOR,EC,NE,4,,82,37,34,,11.0,85,5.0,6.0,218,251,Торонтские кленовые листья,985.0,18.0,52.0,326.0,8.0,62.0,275.0,5.0
1975,NHL,TOR,TOR,WA,AD,3,QF,80,34,31,15.0,,83,,,294,276,Торонтские кленовые листья,1368.0,12.0,67.0,348.0,9.0,77.0,321.0,11.0
2005,NHL,EDM,EDM,WC,NW,3,F,82,41,28,,13.0,95,7.0,9.0,256,251,Edmonton Oilers,1204.0,22.0,88.0,485.0,5.0,76.0,478.0,15.0
1992,NHL,NYI,NYI,WA,PT,3,CF,84,40,37,7.0,,87,,,335,297,Жители Нью-Йорка,1701.0,4.0,90.0,416.0,8.0,77.0,375.0,12.0
2003,NHL,VAN,VAN,WC,NW,1,CQF,82,43,24,10.0,5.0,101,,,235,194,Ванкуверские канаки,1274.0,28.0,56.0,376.0,8.0,50.0,360.0,5.0
2006,NHL,OTT,OTT,EC,NE,2,F,82,48,25,,9.0,105,2.0,6.0,288,222,Оттавские сенаторы,1173.0,12.0,72.0,403.0,12.0,61.0,394.0,17.0
1970,NHL,DET,DET,,ED,7,,78,22,45,11.0,,55,,,209,308,&lt; &lt; Красные крылья &gt; &gt;,988.0,20.0,48.0,245.0,10.0,66.0,284.0,5.0
1928,NHL,CHI,CHI,,AM,5,,44,7,29,8.0,,22,,,33,85,Чикаго Черные Ястребы,363.0,,,,,,,
1974,NHL,MTL,MTL,WA,NO,1,SF,80,47,14,19.0,,113,,,374,225,Монреальские канадиенсы,1155.0,14.0,92.0,350.0,10.0,54.0,314.0,8.0
1978,NHL,COR,NJD,CC,SM,4,,80,15,53,12.0,,42,,,210,331,Колорадо Скалистые горы,838.0,28.0,60.0,267.0,4.0,62.0,211.0,8.0
1989,NHL,DET,DET,CC,NO,5,,80,28,38,14.0,,70,,,288,323,&lt; &lt; Красные крылья &gt; &gt;,2140.0,8.0,58.0,354.0,13.0,92.0,372.0,18.0
1987,NHL,BOS,BOS,WA,AD,2,F,80,44,30,6.0,,94,,,300,251,Бостонские бруины,2443.0,36.0,74.0,446.0,10.0,70.0,425.0,14.0
1994,NHL,STL,STL,WC,CE,2,CQF,48,28,15,5.0,,61,,,178,135,Блюз Сент-Луис,1077.0,16.0,36.0,220.0,2.0,46.0,233.0,7.0
1932,NHL,CHI,CHI,,AM,4,,48,16,20,12.0,,44,,,88,101,Чикаго Черные Ястребы,401.0,,,,,,,
1921,WCHL,REG,POR,,,2,СКФ,24,14,10,0.0,,28,,,94,78,Регина Капиталс,,,,,,,,
1991,NHL,BUF,BUF,WA,AD,3,DSF,80,31,37,12.0,,74,,,289,299,Буффало Сабрес,2713.0,14.0,105.0,466.0,11.0,91.0,424.0,8.0
2000,NHL,NYI,NYI,EC,AT,5,,82,21,51,7.0,3.0,52,,,185,268,Жители Нью-Йорка,1339.0,14.0,51.0,386.0,14.0,79.0,445.0,9.0
1997,NHL,DET,DET,WC,CE,2,ПК,82,44,23,15.0,,103,,,250,196,&lt; &lt; Красные крылья &gt; &gt;,1346.0,12.0,67.0,381.0,7.0,51.0,376.0,8.0
1984,NHL,WAS,WAS,WA,PT,2,DSF,80,46,25,9.0,,101,,,322,240,Вашингтон Капиталы,1161.0,36.0,79.0,331.0,7.0,68.0,286.0,6.0
2005,NHL,PHI,PHI,EC,AT,2,CQF,82,45,26,,11.0,101,4.0,6.0,267,259,Филадельфия Флайерс,1201.0,14.0,80.0,444.0,6.0,97.0,465.0,19.0
1999,NHL,PHI,PHI,EC,AT,1,CF,82,45,22,12.0,3.0,105,,,237,179,Филадельфия Флайерс,1233.0,8.0,69.0,340.0,7.0,42.0,316.0,7.0
1997,NHL,NJD,NJD,EC,AT,1,CQF,82,48,23,11.0,,107,,,225,166,Нью-Джерси Дьяволы,1488.0,8.0,63.0,333.0,9.0,41.0,309.0,4.0
1993,NHL,VAN,VAN,WC,PC,2,F,84,41,40,3.0,,85,,,279,276,Ванкуверские канаки,1923.0,16.0,83.0,441.0,11.0,84.0,458.0,14.0
1949,NHL,DET,DET,,,1,ПК,70,37,19,14.0,,88,,,229,164,&lt; &lt; Красные крылья &gt; &gt;,736.0,,,,,,,
1980,NHL,VAN,VAN,CC,SM,3,PRE,80,28,32,20.0,,76,,,289,301,Ванкуверские канаки,1892.0,24.0,68.0,330.0,14.0,81.0,340.0,11.0
2009,NHL,AND,ANA,WC,PC,4,,82,39,32,,11.0,89,5.0,8.0,238,251,Утки Анахайма,1321.0,4.0,63.0,300.0,9.0,67.0,324.0,8.0
1995,NHL,TBL,TBL,EC,AT,5,CQF,82,38,32,12.0,,88,,,238,248,Молния в заливе Тампа,1628.0,14.0,83.0,400.0,13.0,68.0,439.0,6.0
1998,NHL,PIT,PIT,EC,AT,3,СФК,82,38,30,14.0,,90,,,242,225,Пингвины Питтсбурга,977.0,12.0,65.0,363.0,14.0,56.0,302.0,10.0
1997,NHL,TOR,TOR,WC,CE,6,,82,30,43,9.0,,69,,,194,237,Торонтские кленовые листья,1481.0,6.0,41.0,359.0,13.0,50.0,372.0,5.0
1909,NHA,HAI,MTL,,,5,,12,4,8,0.0,,8,,,77,83,Хейлиберийский хоккейный клуб,,,,,,,,
1915,NHA,MOC,MTL,,,1,ПК,24,16,7,1.0,,33,,,104,76,Монреальские канадиенсы,,,,,,,,
1926,NHL,MTL,MTL,,CA,2,SF,44,28,14,2.0,,58,,,99,67,Монреальские канадиенсы,409.0,,,,,,,
1966,NHL,MTL,MTL,,,2,F,70,32,25,13.0,,77,,,202,188,Монреальские канадиенсы,879.0,,50.0,248.0,4.0,31.0,237.0,3.0
1945,NHL,DET,DET,,,4,SF,50,20,20,10.0,,50,,,146,159,&lt; &lt; Красные крылья &gt; &gt;,302.0,,,,,,,
2005,NHL,TOR,TOR,EC,NE,4,,82,41,33,,8.0,90,3.0,7.0,257,270,Торонтские кленовые листья,1398.0,20.0,107.0,501.0,12.0,99.0,496.0,14.0
1928,NHL,OTS,STE,,CA,4,,44,14,17,13.0,,41,,,54,67,Оттавские сенаторы,463.0,,,,,,,
1972,WHA,ALB,EDM,,WW,5,,78,38,37,3.0,,79,,,269,256,&lt; &lt; Альберта ойлерс &gt; &gt;,843.0,2.0,48.0,248.0,7.0,56.0,252.0,13.0
1934,NHL,MTM,MTM,,CA,2,ПК,48,24,19,5.0,,53,,,123,92,Монреальские мароны,383.0,,,,,,,
1980,NHL,BOS,BOS,WA,AD,2,PRE,80,37,30,13.0,,87,,,316,272,Бостонские бруины,1836.0,26.0,87.0,342.0,8.0,82.0,358.0,13.0
1983,NHL,MTL,MTL,WA,AD,4,CF,80,35,40,5.0,,75,,,286,295,Монреальские канадиенсы,1371.0,22.0,58.0,294.0,7.0,56.0,276.0,12.0
1976,NHL,DET,DET,WA,NO,5,,80,16,55,9.0,,41,,,183,309,&lt; &lt; Красные крылья &gt; &gt;,1332.0,10.0,37.0,294.0,10.0,73.0,317.0,10.0
1982,NHL,DET,DET,CC,NO,5,,80,21,44,15.0,,57,,,263,344,&lt; &lt; Красные крылья &gt; &gt;,1064.0,12.0,37.0,268.0,9.0,80.0,292.0,7.0
1927,NHL,DTC,DET,,AM,4,,44,19,19,6.0,,44,,,88,79,&lt; &lt; Кугары &gt; &gt;,395.0,,,,,,,
1986,NHL,MTL,MTL,WA,AD,2,CF,80,41,29,10.0,,92,,,277,241,Монреальские канадиенсы,1802.0,32.0,67.0,321.0,6.0,51.0,304.0,6.0
1974,NHL,ATF,CAL,CC,PT,4,,80,34,31,15.0,,83,,,243,233,Пламя Атланты,915.0,14.0,56.0,283.0,9.0,56.0,270.0,4.0
1920,NHL,OTS,STE,,,2,ПК,24,14,10,0.0,,28,,,97,75,Оттавские сенаторы,179.0,,,,,,,
2001,NHL,WAS,WAS,EC,SE,2,,82,36,33,11.0,2.0,85,,,228,240,Вашингтон Капиталы,1043.0,6.0,58.0,299.0,8.0,58.0,325.0,2.0
1975,WHA,MFS,MFS,,WW,4,,59,30,25,4.0,,64,,,211,212,Боевые святые Миннесоты,1354.0,,40.0,185.0,9.0,58.0,245.0,5.0
1944,NHL,DET,DET,,,2,F,50,31,14,5.0,,67,,,218,161,&lt; &lt; Красные крылья &gt; &gt;,285.0,,,,,,,
1982,NHL,PHI,PHI,WA,PT,1,DSF,80,49,23,8.0,,106,,,326,240,Филадельфия Флайерс,1337.0,10.0,60.0,278.0,7.0,61.0,339.0,15.0
1972,WHA,MFS,MFS,,WW,4,AVQF,78,38,37,3.0,,79,,,250,269,Боевые святые Миннесоты,1134.0,14.0,54.0,300.0,12.0,48.0,269.0,6.0
1921,WCHL,SMJ,SAS,,,4,,24,5,19,0.0,,10,,,67,137,Саскатун/Мус Чжо Шейкс,,,,,,,,
1998,NHL,BOS,BOS,EC,NE,3,СФК,82,39,30,13.0,,91,,,214,181,Бостонские бруины,1182.0,6.0,65.0,368.0,9.0,33.0,305.0,3.0
1957,NHL,DET,DET,,,3,SF,70,29,29,12.0,,70,,,176,207,&lt; &lt; Красные крылья &gt; &gt;,758.0,,,,,,,
1915,NHA,OT1,STE,,,2,,24,13,11,0.0,,26,,,78,72,Оттавские сенаторы,,,,,,,,
2002,NHL,MIN,MIN,WC,NW,3,CF,82,42,29,10.0,1.0,95,,,198,178,Миннесота Уайлд,1063.0,28.0,52.0,366.0,5.0,43.0,308.0,9.0
1987,NHL,BUF,BUF,WA,AD,3,DSF,80,37,32,11.0,,85,,,283,305,Буффало Сабрес,2277.0,14.0,80.0,464.0,13.0,96.0,439.0,8.0
1976,NHL,LAK,LAK,WA,NO,2,QF,80,34,31,15.0,,83,,,271,241,Короли Лос-Анджелеса,1186.0,14.0,68.0,253.0,5.0,52.0,284.0,6.0
1974,NHL,DET,DET,WA,NO,4,,80,23,45,12.0,,58,,,259,335,&lt; &lt; Красные крылья &gt; &gt;,1078.0,12.0,76.0,355.0,14.0,69.0,339.0,15.0
1959,NHL,CHI,CHI,,,3,SF,70,28,29,13.0,,69,,,191,180,Чикаго Черные Ястребы,970.0,,,,,,,
1985,NHL,STL,STL,CC,NO,3,CF,80,37,34,9.0,,83,,,302,291,Блюз Сент-Луис,1478.0,10.0,78.0,362.0,14.0,74.0,324.0,9.0
1988,NHL,CHI,CHI,CC,NO,4,CF,80,27,41,12.0,,66,,,297,335,Чикаго Блэкхокс,2496.0,30.0,91.0,434.0,16.0,122.0,481.0,25.0
1977,NHL,DET,DET,WA,NO,2,QF,80,32,34,14.0,,78,,,252,266,&lt; &lt; Красные крылья &gt; &gt;,1534.0,16.0,59.0,293.0,7.0,64.0,296.0,10.0
1971,NHL,PIT,PIT,,WD,4,QF,78,26,38,14.0,,66,,,220,258,Пингвины Питтсбурга,978.0,8.0,46.0,286.0,7.0,55.0,246.0,5.0
1986,NHL,QUE,COL,WA,AD,4,DF,80,31,39,10.0,,72,,,267,276,Квебек,1741.0,12.0,76.0,354.0,12.0,52.0,311.0,8.0
2011,NHL,NJD,NJD,EC,AT,4,F,82,48,28,,6.0,102,12.0,4.0,228,209,Нью-Джерси Дьяволы,944.0,20.0,46.0,267.0,13.0,27.0,259.0,15.0
2009,NHL,WAS,WAS,EC,SE,1,CQF,82,54,15,,13.0,121,5.0,6.0,318,233,Вашингтон Капиталы,940.0,20.0,79.0,313.0,8.0,67.0,316.0,4.0
1979,NHL,NYI,NYI,CC,PT,2,ПК,80,39,28,13.0,,91,,,281,247,Жители Нью-Йорка,1298.0,6.0,63.0,265.0,4.0,71.0,317.0,7.0
1976,NHL,CHI,CHI,CC,SM,3,PRE,80,26,43,11.0,,63,,,240,298,Чикаго Черные Ястребы,1104.0,18.0,59.0,267.0,9.0,62.0,282.0,4.0
1982,NHL,BUF,BUF,WA,AD,3,DF,80,38,29,13.0,,89,,,318,285,Буффало Сабрес,1031.0,34.0,67.0,311.0,9.0,48.0,274.0,12.0
1998,NHL,VAN,VAN,WC,NW,4,,82,23,47,12.0,,58,,,192,258,Ванкуверские канаки,1764.0,16.0,57.0,358.0,9.0,77.0,450.0,17.0
1939,NHL,NYA,BKN,,,6,QF,48,15,29,4.0,,34,,,106,140,Американцы Нью-Йорка,236.0,,,,,,,
1985,NHL,MTL,MTL,WA,AD,2,ПК,80,40,33,7.0,,87,,,330,280,Монреальские канадиенсы,1372.0,16.0,87.0,343.0,8.0,64.0,307.0,8.0
1971,NHL,VAN,VAN,,ED,7,,78,20,50,8.0,,48,,,203,297,Ванкуверские канаки,1092.0,8.0,48.0,261.0,9.0,72.0,310.0,4.0
1993,NHL,DAL,DAL,WC,CE,3,СФК,84,42,29,13.0,,97,,,286,265,Далласские Звезды,1919.0,24.0,81.0,440.0,16.0,68.0,428.0,8.0
1983,NHL,PHI,PHI,WA,PT,3,DSF,80,44,26,10.0,,98,,,350,290,Филадельфия Флайерс,1488.0,6.0,64.0,316.0,9.0,84.0,364.0,16.0
1942,NHL,DET,DET,,,1,ПК,50,25,14,11.0,,61,,,169,124,&lt; &lt; Красные крылья &gt; &gt;,371.0,,,,,,,
2005,NHL,PIT,PIT,EC,AT,5,,82,22,46,,14.0,58,1.0,6.0,244,316,Пингвины Питтсбурга,1559.0,20.0,94.0,495.0,16.0,113.0,533.0,13.0
1910,NHA,OT1,STE,,,1,,16,13,3,0.0,,26,,,122,69,Оттавские сенаторы,,,,,,,,
2005,NHL,VAN,VAN,WC,NW,4,,82,42,32,,8.0,92,4.0,4.0,256,255,Ванкуверские канаки,1477.0,12.0,96.0,526.0,10.0,93.0,512.0,6.0
2008,NHL,WAS,WAS,EC,SE,1,СФК,82,50,24,,8.0,108,4.0,5.0,272,245,Вашингтон Капиталы,1041.0,20.0,85.0,337.0,11.0,75.0,387.0,7.0
2001,NHL,CAL,CAL,WC,NW,4,,82,32,35,12.0,3.0,79,,,201,220,Огонь в кольцевом пламени,1586.0,12.0,55.0,364.0,5.0,66.0,356.0,10.0
1935,NHL,MTL,MTL,,CA,4,,48,11,26,11.0,,33,,,82,123,Монреальские канадиенсы,317.0,,,,,,,
1970,NHL,BOS,BOS,,ED,1,QF,78,57,14,7.0,,121,,,399,207,Бостонские бруины,1156.0,8.0,80.0,289.0,4.0,53.0,336.0,25.0
1994,NHL,CAL,CAL,WC,PC,1,CQF,48,24,17,7.0,,55,,,163,135,Огонь в кольцевом пламени,1249.0,18.0,39.0,211.0,3.0,37.0,249.0,7.0
1924,NHL,BOS,BOS,,,6,,30,6,24,0.0,,12,,,49,119,Бостонские бруины,231.0,,,,,,,
1984,NHL,PHI,PHI,WA,PT,1,F,80,53,20,7.0,,113,,,348,241,Филадельфия Флайерс,1540.0,8.0,67.0,305.0,6.0,66.0,326.0,23.0
1996,NHL,NJD,NJD,EC,AT,1,СФК,82,45,23,14.0,,104,,,231,182,Нью-Джерси Дьяволы,1135.0,4.0,40.0,288.0,9.0,28.0,235.0,4.0
1969,NHL,MNS,DAL,,WD,3,QF,76,19,35,22.0,,60,,,224,257,Северные звезды Миннесоты,1008.0,20.0,57.0,274.0,7.0,65.0,284.0,10.0
1969,NHL,PIT,PIT,,WD,2,SF,76,26,38,12.0,,64,,,182,238,Пингвины Питтсбурга,1038.0,4.0,53.0,315.0,5.0,66.0,282.0,2.0
2005,NHL,BUF,BUF,EC,NE,2,CF,82,52,24,,6.0,110,5.0,5.0,281,239,Буффало Сабрес,1164.0,20.0,101.0,477.0,17.0,59.0,439.0,10.0
1952,NHL,DET,DET,,,1,SF,70,36,16,18.0,,90,,,222,133,&lt; &lt; Красные крылья &gt; &gt;,645.0,,,,,,,
1936,NHL,BOS,BOS,,AM,2,QF,48,23,18,7.0,,53,,,120,110,Бостонские бруины,303.0,,,,,,,
1972,NHL,MTL,MTL,,ED,1,ПК,78,52,10,16.0,,120,,,329,184,Монреальские канадиенсы,783.0,8.0,52.0,239.0,4.0,37.0,235.0,9.0
1937,NHL,BOS,BOS,,AM,1,SF,48,30,11,7.0,,67,,,142,89,Бостонские бруины,280.0,,,,,,,
1972,WHA,PHB,CAC,,EW,3,AVQF,78,38,40,0.0,,76,,,288,305,Филадельфия Блейзерс,1260.0,22.0,71.0,293.0,10.0,60.0,295.0,10.0
2005,NHL,ANA,ANA,WC,PC,3,CF,82,43,27,,12.0,98,3.0,7.0,254,229,Мощные утки Анахайма,1459.0,14.0,87.0,480.0,13.0,84.0,510.0,9.0
1997,NHL,CHI,CHI,WC,CE,5,,82,30,39,13.0,,73,,,192,199,Чикаго Блэкхокс,1546.0,12.0,47.0,364.0,5.0,58.0,381.0,13.0
2008,NHL,PIT,PIT,EC,AT,2,ПК,82,45,28,,9.0,99,6.0,6.0,264,239,Пингвины Питтсбурга,1114.0,8.0,62.0,360.0,13.0,60.0,347.0,7.0
1925,WCHL,EDE,EDE,,,1,WF,30,19,11,0.0,,38,,,94,77,Эдмонтон Эскимос,,,,,,,,
2002,NHL,EDM,EDM,WC,NW,4,CQF,82,36,26,11.0,9.0,92,,,231,230,Edmonton Oilers,1203.0,16.0,56.0,386.0,8.0,61.0,351.0,13.0
1999,NHL,DET,DET,WC,CE,2,СФК,82,48,22,10.0,2.0,108,,,278,210,&lt; &lt; Красные крылья &gt; &gt;,1014.0,20.0,69.0,338.0,6.0,44.0,311.0,15.0
1996,NHL,HAR,CAR,EC,NE,5,,82,32,39,11.0,,75,,,226,256,Хартфорд Китерс,1513.0,18.0,58.0,321.0,11.0,51.0,332.0,12.0
1993,NHL,SJS,SJS,WC,PC,3,СФК,84,33,35,16.0,,82,,,252,265,Сан-Хосе Акулы,1343.0,26.0,68.0,424.0,13.0,77.0,360.0,6.0
2005,NHL,FLO,FLO,EC,SE,4,,82,37,34,,11.0,85,4.0,5.0,240,257,Пантеры Флориды,1279.0,24.0,63.0,411.0,12.0,91.0,514.0,5.0
1948,NHL,DET,DET,,,1,F,60,34,19,7.0,,75,,,195,145,&lt; &lt; Красные крылья &gt; &gt;,621.0,,,,,,,
1998,NHL,NAS,NAS,WC,CE,4,,82,28,47,7.0,,63,,,190,261,Нэшвилл Хищники,1420.0,14.0,40.0,324.0,10.0,75.0,357.0,7.0
1973,WHA,MFS,MFS,,WW,2,AVSF,78,44,32,2.0,,90,,,332,275,Боевые святые Миннесоты,1243.0,32.0,61.0,262.0,11.0,53.0,265.0,20.0
1978,WHA,WIJ,PHO,,,3,AVC,80,39,35,6.0,,84,,,307,306,Виннипег Джетс,1342.0,18.0,67.0,265.0,7.0,57.0,274.0,5.0
1992,NHL,BOS,BOS,WA,AD,1,DSF,84,51,26,7.0,,109,,,332,268,Бостонские бруины,1552.0,10.0,91.0,435.0,8.0,70.0,413.0,19.0
2000,NHL,STL,STL,WC,CE,2,CF,82,43,22,12.0,5.0,103,,,249,195,Блюз Сент-Луис,1345.0,14.0,72.0,385.0,7.0,57.0,389.0,15.0
1979,NHL,PIT,PIT,WA,NO,3,PRE,80,30,37,13.0,,73,,,251,303,Пингвины Питтсбурга,1038.0,10.0,52.0,262.0,4.0,64.0,247.0,6.0
2010,NHL,VAN,VAN,WC,NW,1,F,82,54,19,,9.0,117,4.0,5.0,262,185,Ванкуверские канаки,943.0,10.0,72.0,296.0,2.0,45.0,312.0,6.0
1931,NHL,DTF,DET,,AM,3,QF,48,18,20,10.0,,46,,,95,108,Детройтские соколы,419.0,,,,,,,
1990,NHL,BUF,BUF,WA,AD,3,DSF,80,31,30,19.0,,81,,,292,278,Буффало Сабрес,1733.0,28.0,73.0,400.0,8.0,62.0,368.0,15.0
2000,NHL,NJD,NJD,EC,AT,1,F,82,48,19,12.0,3.0,111,,,295,195,Нью-Джерси Дьяволы,1235.0,18.0,71.0,310.0,6.0,49.0,320.0,9.0
1985,NHL,NYI,NYI,WA,PT,3,DSF,80,39,29,12.0,,90,,,327,284,Жители Нью-Йорка,1343.0,6.0,73.0,332.0,9.0,77.0,369.0,4.0
1983,NHL,VAN,VAN,CC,SM,3,DSF,80,32,39,9.0,,73,,,306,328,Ванкуверские канаки,1474.0,4.0,90.0,369.0,11.0,73.0,312.0,4.0
1979,NHL,ATF,CAL,CC,PT,4,PRE,80,35,32,13.0,,83,,,282,269,Пламя Атланты,1048.0,14.0,51.0,216.0,7.0,52.0,272.0,6.0
1983,NHL,STL,STL,CC,NO,2,DF,80,32,41,7.0,,71,,,293,316,Блюз Сент-Луис,1614.0,20.0,79.0,347.0,16.0,91.0,364.0,4.0
1953,NHL,BOS,BOS,,,4,SF,70,32,28,10.0,,74,,,177,181,Бостонские бруины,693.0,,,,,,,
2010,NHL,WAS,WAS,EC,SE,1,СФК,82,48,23,,11.0,107,5.0,6.0,224,197,Вашингтон Капиталы,926.0,20.0,46.0,263.0,5.0,43.0,299.0,7.0
1924,WCHL,EDE,EDE,,,4,,28,14,13,1.0,,29,,,97,109,Эдмонтон Эскимос,,,,,,,,
1991,NHL,WAS,WAS,WA,PT,2,DSF,80,45,27,8.0,,98,,,330,275,Вашингтон Капиталы,1777.0,32.0,92.0,412.0,15.0,60.0,368.0,14.0
