coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
dineebi01c,1991,PHI,NHL,2,,56,24,23,9,,,,
tobinbi01c,1929,CHI,NHL,2,,23,11,10,2,2.0,0.0,1.0,1.0
skinnji01c,1954,DET,NHL,1,,70,42,17,11,11.0,8.0,3.0,0.0
bowmasc01c,1997,DET,NHL,1,,82,44,23,15,22.0,16.0,6.0,0.0
thomppa01c,1943,CHI,NHL,1,,50,22,23,5,9.0,4.0,5.0,0.0
irvindi01c,1930,CHI,NHL,1,,44,24,17,3,9.0,5.0,3.0,1.0
keenami01c,1987,PHI,NHL,1,,80,38,33,9,7.0,3.0,4.0,0.0
johnsma01c,1973,CLF,NHL,2,,21,2,17,2,,,,
moorege01c,1974,IND,WHA,1,,78,18,57,3,,,,
keenami01c,1984,PHI,NHL,1,,80,53,20,7,19.0,12.0,7.0,0.0
smithfl01c,1979,TOR,NHL,1,,68,30,33,5,,,,
babcomi01c,2011,DET,NHL,1,,82,48,28,6,5.0,1.0,4.0,0.0
keenami01c,2003,FLO,NHL,1,,15,5,8,2,,,,
lapoiro01c,1988,QUE,NHL,1,,33,11,20,2,,,,
demerja01c,1993,MTL,NHL,1,,84,41,29,14,7.0,3.0,4.0,0.0
lemaija01c,1993,NJD,NHL,1,,84,47,25,12,20.0,11.0,9.0,0.0
hartlbo01c,2006,ATL,NHL,1,,82,43,28,11,4.0,0.0,4.0,0.0
reaybi01c,1972,CHI,NHL,1,,78,42,27,9,16.0,10.0,6.0,0.0
sathegl01c,1986,EDM,NHL,1,,80,50,24,6,21.0,16.0,5.0,0.0
imlacpu01c,1959,TOR,NHL,1,,70,35,26,9,10.0,4.0,6.0,0.0
trotzba01c,1998,NAS,NHL,1,,82,28,47,7,,,,
simpsjo01c,1933,NYA,NHL,1,,48,15,23,10,,,,
patrily01c,1953,BOS,NHL,1,,70,32,28,10,4.0,0.0,4.0,0.0
hitchke01c,2008,CBS,NHL,1,,82,41,31,10,4.0,0.0,4.0,0.0
schmimi01c,1975,WAS,NHL,1,,36,3,28,5,,,,
arboual01c,1979,NYI,NHL,1,,80,39,28,13,21.0,15.0,6.0,0.0
smithal03c,1918,OTS,NHL,1,,18,12,6,0,5.0,1.0,4.0,0.0
constke01c,1994,SJS,NHL,1,,48,19,25,4,11.0,4.0,7.0,0.0
gormato01c,1937,MTM,NHL,2,,30,6,19,5,,,,
gretzwa01c,2008,PHO,NHL,1,,82,36,39,7,,,,
dorvana01c,1911,MOC,NHA,1,,18,8,10,0,,,,
milbumi01c,1997,NYI,NHL,2,,19,8,9,2,,,,
neilsro01c,1982,VAN,NHL,1,,80,30,35,15,4.0,1.0,3.0,0.0
mckenjo01c,1972,PHB,WHA,1,,7,1,6,0,,,,
simpste01c,1994,WIN,NHL,2,,15,7,7,1,,,,
burnspa01c,1991,MTL,NHL,1,,80,41,28,11,11.0,4.0,7.0,0.0
bouchge01c,1930,MTM,NHL,2,,12,6,5,1,2.0,0.0,2.0,0.0
patrifr01c,1934,BOS,NHL,1,,48,26,16,6,4.0,1.0,3.0,0.0
vigneal01c,2010,VAN,NHL,1,,82,54,19,9,25.0,15.0,10.0,0.0
boondi01c,1909,MOW,NHA,1,,12,11,1,0,,,,
mauripa01c,2002,CAR,NHL,1,,82,22,49,11,,,,
smithal03c,1914,OT1,NHA,1,,20,14,6,0,,,,
neilsro01c,1998,PHI,NHL,1,,82,37,26,19,6.0,2.0,4.0,0.0
ivanto01c,1957,CHI,NHL,1,,33,10,17,6,,,,
saccojo01c,2011,COL,NHL,1,,82,41,35,6,,,,
hitchke01c,2003,PHI,NHL,1,,82,40,27,15,18.0,11.0,7.0,0.0
stirlst01c,2003,NYI,NHL,1,,82,38,33,11,5.0,1.0,4.0,0.0
dineebi01c,1976,HOU,WHA,1,,80,50,24,6,11.0,6.0,5.0,0.0
crozijo01c,1974,VAB,WHA,1,,78,37,39,2,,,,
lowro01c,1994,EDM,NHL,2,,13,5,7,1,,,,
