playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
turlebo01,1961,1,NYA,AL,3,5,15,12,1,0,0,216,74,46,11,51,48,0.0,5.0,0.0,2.0,4.0,0,334.0,1.0,47,,,
yettri01,1990,1,MIN,AL,0,0,4,0,0,0,0,13,6,1,1,1,2,0.0,2.0,1.0,0.0,0.0,0,19.0,0.0,2,,,
kazmisc01,2005,1,TBA,AL,10,9,32,32,0,0,0,558,172,78,12,100,174,,3.0,3.0,7.0,10.0,1,818.0,0.0,90,,,
duboser01,2004,1,BAL,AL,4,6,14,14,0,0,0,224,76,53,12,44,48,0.0,6.0,0.0,5.0,3.0,1,338.0,0.0,55,,,
callani01,1903,1,CHA,AL,1,2,3,3,3,0,0,84,40,14,0,5,12,0.0,4.0,,1.0,1.0,0,130.0,0.0,24,,,
mcginju01,1882,1,SL4,AA,25,18,45,45,43,3,0,1165,391,112,2,53,134,,2.0,,0.0,,0,0.0,0.0,241,,,
riverma01,1997,1,NYA,AL,6,4,66,0,0,0,43,215,65,15,5,20,68,0.0,1.0,6.0,2.0,0.0,0,301.0,56.0,17,,,
sotoma01,1983,1,CIN,NL,17,13,34,34,18,3,0,821,207,82,28,95,242,0.0,2.0,6.0,2.0,5.0,2,1114.0,0.0,96,,,
troutst01,1982,1,CHA,AL,6,9,25,19,2,0,0,361,130,57,9,50,62,0.0,4.0,2.0,3.0,2.0,1,537.0,3.0,76,,,
abbotpa01,1991,1,MIN,AL,3,1,15,3,0,0,0,142,38,25,5,36,43,0.0,4.0,1.0,5.0,0.0,0,210.0,1.0,27,,,
wiseri01,1973,1,SLN,NL,16,12,35,34,14,5,0,777,259,97,18,59,144,0.0,3.0,12.0,5.0,3.0,1,1083.0,1.0,113,,,
bassdi01,1939,1,WS1,AL,0,1,1,1,0,0,0,24,7,6,0,6,1,0.0,6.0,,1.0,1.0,0,37.0,0.0,6,,,
frasewi01,1991,1,TOR,AL,0,2,13,1,0,0,0,79,33,18,4,11,12,0.0,6.0,2.0,2.0,3.0,0,123.0,6.0,20,,,
keefeti01,1887,1,NY1,NL,35,19,56,56,54,2,0,1430,428,165,11,108,189,0.0,3.0,,37.0,11.0,0,1981.0,1.0,260,,,
zambrvi01,2007,1,TOR,AL,0,2,8,2,0,0,0,32,20,13,5,11,5,,10.0,2.0,1.0,1.0,0,62.0,2.0,13,,,
throoge01,1975,1,KCA,AL,0,0,7,0,0,0,2,27,8,4,1,2,8,0.0,4.0,0.0,0.0,0.0,0,36.0,4.0,5,,,
fishera01,1920,1,CIN,NL,10,11,33,22,10,1,1,603,189,61,5,50,56,0.0,2.0,,1.0,8.0,0,846.0,8.0,86,,,
ruffcsc01,1995,1,CHA,AL,0,0,4,0,0,0,0,24,10,7,0,13,5,0.0,7.0,0.0,0.0,2.0,0,46.0,0.0,7,,,
ackerto01,1958,1,CIN,NL,4,3,38,10,3,0,1,374,126,63,10,43,90,0.0,4.0,6.0,2.0,3.0,0,528.0,4.0,64,,,
hoppebi01,1913,1,SLN,NL,0,3,3,3,2,0,0,72,20,10,2,8,3,0.0,3.0,,0.0,3.0,0,102.0,0.0,14,,,
urbanja01,1958,1,KC1,AL,8,11,30,24,5,1,1,396,150,87,17,51,54,0.0,5.0,1.0,5.0,2.0,0,589.0,3.0,92,,,
baldwha01,1924,1,NY1,NL,3,1,10,2,1,0,0,101,42,16,5,11,5,0.0,4.0,,2.0,0.0,0,150.0,4.0,18,,,
servisc01,1994,1,CIN,NL,1,2,6,0,0,0,0,22,8,6,2,3,5,0.0,7.0,0.0,0.0,0.0,0,35.0,2.0,9,,,
beckmbi01,1941,1,PHA,AL,5,9,22,15,4,0,1,390,141,66,11,33,28,0.0,4.0,,3.0,2.0,0,561.0,6.0,76,,,
crawfca01,1996,1,PHI,NL,0,1,1,1,0,0,0,11,7,2,1,2,4,0.0,4.0,0.0,0.0,1.0,0,22.0,0.0,10,,,
durenry01,1958,1,NYA,AL,6,4,44,1,0,0,20,227,40,17,4,43,87,0.0,2.0,1.0,2.0,7.0,0,307.0,33.0,20,,,
groombu01,1999,1,OAK,AL,3,2,76,0,0,0,0,138,48,26,1,18,32,0.0,5.0,5.0,2.0,1.0,1,196.0,6.0,29,,,
blasiwa01,1969,1,HOU,NL,0,5,26,5,0,0,1,156,66,31,4,33,33,0.0,5.0,7.0,9.0,2.0,0,258.0,4.0,47,,,
tayloch02,1970,1,SLN,NL,6,7,56,7,1,1,8,373,116,43,5,31,64,0.0,3.0,10.0,3.0,2.0,0,500.0,22.0,47,,,
vowinri01,1905,1,CIN,NL,3,3,6,6,4,0,0,136,52,21,2,10,7,0.0,4.0,,0.0,1.0,0,183.0,0.0,27,,,
martide01,1992,1,MON,NL,16,11,32,32,6,0,0,679,172,62,12,60,147,0.0,2.0,3.0,2.0,9.0,0,900.0,0.0,75,,,
conwape01,1888,1,DTN,NL,30,14,45,45,43,4,0,1173,315,98,11,57,176,0.0,2.0,,8.0,13.0,0,1586.0,0.0,170,,,
garcira02,1974,1,SDN,NL,0,0,8,0,0,0,0,31,15,7,1,7,9,0.0,6.0,2.0,1.0,0.0,0,53.0,2.0,8,,,
wiedmst01,1881,1,DTN,NL,8,5,13,13,13,1,0,345,108,23,1,12,26,0.0,1.0,,3.0,,0,466.0,0.0,48,,,
jacksgr01,1975,1,BAL,AL,4,3,41,0,0,0,7,145,42,18,3,21,39,0.0,3.0,6.0,4.0,1.0,0,202.0,26.0,18,,,
willial03,1981,1,MIN,AL,6,10,23,22,4,0,0,450,160,68,11,52,76,0.0,4.0,4.0,2.0,1.0,3,640.0,1.0,72,,,
manueba01,1997,1,NYN,NL,0,1,19,0,0,0,0,77,35,15,6,13,21,0.0,5.0,1.0,0.0,1.0,1,123.0,6.0,18,,,
russejo01,1922,1,CHA,AL,0,1,4,1,0,0,1,20,7,5,0,4,3,0.0,6.0,,0.0,0.0,0,31.0,2.0,5,,,
powerte01,1987,1,CIN,NL,10,13,34,34,2,1,0,612,213,102,28,71,133,0.0,4.0,7.0,3.0,3.0,2,887.0,0.0,115,,,
chenbr01,2011,1,KCA,AL,12,8,25,25,1,0,0,465,152,65,18,50,97,,3.0,2.0,2.0,7.0,0,654.0,0.0,71,,,
searcst01,1992,1,PHI,NL,0,0,10,0,0,0,0,31,13,7,0,8,5,0.0,6.0,0.0,0.0,0.0,0,50.0,3.0,9,,,
harshja01,1957,1,CHA,AL,8,8,30,26,6,0,1,454,142,69,16,82,83,0.0,4.0,2.0,5.0,5.0,1,668.0,2.0,78,,,
fossato01,1998,3,TEX,AL,1,0,10,0,0,0,0,22,3,0,0,4,7,,0.0,0.0,1.0,0.0,0,29.0,1.0,0,,,
hogsech01,1937,1,SLA,AL,6,19,37,26,8,1,2,532,245,124,19,75,68,0.0,6.0,,1.0,5.0,0,842.0,8.0,144,,,
tejedro01,2011,1,KCA,AL,0,1,9,0,0,0,0,22,12,5,2,3,2,,6.0,0.0,2.0,0.0,0,35.0,3.0,5,,,
delcama01,2008,1,BOS,AL,1,2,73,0,0,0,2,223,55,27,5,28,72,,3.0,1.0,0.0,3.0,0,307.0,16.0,28,,,
heaveda01,1975,1,SFN,NL,3,1,42,0,0,0,1,192,62,17,2,31,35,0.0,2.0,4.0,7.0,1.0,1,275.0,23.0,18,,,
delcama01,2010,1,BOS,AL,3,2,48,0,0,0,0,132,33,23,7,28,32,,4.0,1.0,0.0,1.0,0,193.0,9.0,24,,,
cronija01,1901,1,DET,AL,13,15,30,28,21,1,0,659,261,95,6,42,62,0.0,3.0,,5.0,11.0,0,0.0,2.0,145,,,
anderri01,1980,1,SEA,AL,0,0,5,2,0,0,0,29,8,4,1,10,7,0.0,3.0,2.0,1.0,0.0,0,46.0,3.0,5,,,
leonadu02,1938,1,WS1,AL,12,15,33,31,15,3,0,670,221,85,11,53,68,0.0,3.0,,11.0,7.0,0,939.0,1.0,109,,,
mcmahsa01,1890,2,BL3,AA,7,3,12,11,11,1,0,297,84,33,1,33,66,,3.0,,21.0,22.0,0,133.0,1.0,49,,,
mcclubo01,1986,1,ML4,AL,2,1,13,0,0,0,0,49,18,7,2,10,11,0.0,3.0,1.0,0.0,0.0,0,75.0,7.0,7,,,
kidama01,2000,1,DET,AL,0,0,2,0,0,0,0,8,5,3,1,0,0,0.0,10.0,0.0,0.0,0.0,0,13.0,0.0,3,,,
menefjo01,1902,1,CHN,NL,12,10,22,21,20,4,0,592,201,53,1,26,60,0.0,2.0,,4.0,6.0,0,0.0,1.0,81,,,
rushbo01,1960,2,CHA,AL,0,0,9,0,0,0,0,43,16,9,4,5,12,0.0,5.0,2.0,0.0,0.0,0,61.0,6.0,10,,,
hoernjo01,1970,1,PHI,NL,9,5,44,0,0,0,9,173,53,17,5,20,39,0.0,2.0,7.0,1.0,1.0,0,245.0,28.0,20,,,
alvarwi01,1997,1,CHA,AL,9,8,22,22,2,1,0,437,126,49,9,55,110,0.0,3.0,1.0,4.0,3.0,0,613.0,0.0,61,,,
klippjo01,1958,2,LAN,NL,3,5,45,0,0,0,9,270,81,38,12,44,73,0.0,3.0,8.0,5.0,2.0,0,381.0,22.0,40,,,
conceda01,1988,1,CIN,NL,0,0,1,0,0,0,0,4,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,0,,,
truckvi01,1942,1,DET,AL,14,8,28,20,8,2,0,503,147,51,3,74,91,0.0,2.0,,7.0,2.0,1,721.0,8.0,64,,,
seaybo01,2003,1,TBA,AL,0,0,12,0,0,0,0,27,7,3,0,6,5,0.0,3.0,0.0,0.0,0.0,0,39.0,2.0,3,,,
wiltsho01,1905,1,NY1,NL,15,6,32,19,18,1,4,591,158,54,5,61,120,0.0,2.0,,10.0,4.0,0,786.0,12.0,70,,,
leverwa01,1915,1,SLA,AL,0,2,5,1,0,0,1,27,11,8,0,8,3,0.0,8.0,,2.0,1.0,0,42.0,4.0,9,,,
powelab01,1886,2,CN2,AA,0,1,4,1,1,0,0,46,16,8,0,9,4,,4.0,,0.0,0.0,0,68.0,1.0,13,,,
brummgr01,1993,1,SFN,NL,2,3,8,8,0,0,0,138,53,24,9,13,20,0.0,4.0,1.0,2.0,0.0,2,196.0,0.0,25,,,
colomje01,2007,1,WAS,NL,5,1,61,0,0,0,1,198,64,28,6,27,43,,3.0,3.0,4.0,1.0,0,286.0,16.0,30,,,
raych01,2007,1,BAL,AL,5,6,43,0,0,0,16,128,35,21,5,18,44,,4.0,2.0,1.0,2.0,0,179.0,37.0,22,,,
motagu01,2004,1,LAN,NL,8,4,52,0,0,0,1,189,51,15,4,27,52,0.0,2.0,5.0,5.0,2.0,0,259.0,11.0,15,,,
burwedi01,1961,1,CHN,NL,0,0,2,0,0,0,0,12,6,4,0,4,0,0.0,9.0,0.0,1.0,0.0,0,21.0,0.0,4,,,
groombu01,1997,1,OAK,AL,2,2,78,0,0,0,3,194,75,37,9,24,45,0.0,5.0,1.0,3.0,0.0,0,285.0,7.0,38,,,
boehrbr01,1997,1,NYA,AL,3,2,34,0,0,0,0,144,39,14,4,32,53,0.0,2.0,6.0,2.0,0.0,0,210.0,11.0,16,,,
santajo01,2010,1,NYN,NL,11,9,29,29,4,2,0,597,179,66,16,55,144,,2.0,2.0,2.0,2.0,2,817.0,0.0,67,,,
caldwea01,1948,1,CHA,AL,1,5,25,1,0,0,3,117,53,23,3,22,10,0.0,5.0,,0.0,2.0,0,185.0,16.0,25,,,
littema01,1977,1,KCA,AL,8,4,48,5,0,0,12,314,73,42,6,55,106,0.0,3.0,6.0,8.0,1.0,2,434.0,29.0,49,,,
hernaru03,2005,1,KCA,AL,8,14,29,29,0,0,0,479,172,98,18,70,88,,5.0,0.0,4.0,7.0,0,706.0,0.0,101,,,
monteri01,1989,1,CAL,AL,2,2,24,0,0,0,0,119,39,14,3,13,27,0.0,3.0,1.0,2.0,1.0,0,170.0,8.0,15,,,
schmija01,1996,1,ATL,NL,3,4,13,11,0,0,0,176,69,44,8,32,48,0.0,6.0,0.0,5.0,0.0,1,274.0,0.0,48,,,
battijo01,1877,1,SL3,NL,0,0,1,0,0,0,0,11,3,2,0,1,1,0.0,4.0,,1.0,,0,16.0,1.0,2,,,
nitkocj01,1998,1,HOU,NL,3,3,43,0,0,0,3,179,49,25,4,23,44,,3.0,2.0,3.0,6.0,1,250.0,11.0,27,,,
dohened01,1899,1,NY1,NL,14,17,35,33,30,1,0,796,282,133,2,156,115,0.0,4.0,,21.0,37.0,2,0.0,2.0,202,,,
clarkle01,1921,1,CIN,NL,0,1,1,1,1,0,0,15,7,3,0,2,1,0.0,5.0,,0.0,0.0,0,25.0,0.0,7,,,
sherrti01,1991,1,SLN,NL,0,0,10,0,0,0,0,43,20,13,2,3,4,0.0,8.0,1.0,1.0,2.0,0,67.0,3.0,13,,,
daviech01,1925,1,NY1,NL,0,0,2,1,0,0,0,22,13,5,0,4,5,0.0,6.0,,0.0,0.0,0,41.0,1.0,8,,,
heckegu01,1888,1,LS2,AA,8,17,26,25,25,0,0,670,251,84,5,43,63,,3.0,,0.0,0.0,0,951.0,1.0,154,,,
byrdpa01,1999,1,PHI,NL,15,11,32,32,1,0,0,599,205,102,34,70,106,0.0,4.0,2.0,11.0,17.0,3,872.0,0.0,119,,,
hancole01,1995,1,PIT,NL,0,0,11,0,0,0,0,42,10,3,0,2,6,0.0,1.0,0.0,2.0,0.0,0,54.0,3.0,3,,,
freemma02,1989,1,PHI,NL,0,0,1,1,0,0,0,9,2,2,0,5,0,0.0,6.0,0.0,0.0,0.0,1,16.0,0.0,2,,,
waltebu01,1938,1,PHI,NL,4,8,12,12,9,1,0,248,91,48,8,42,28,0.0,5.0,,2.0,3.0,0,376.0,0.0,53,,,
pattima01,1968,1,CAL,AL,4,4,52,4,0,0,3,252,67,26,7,37,66,0.0,2.0,4.0,5.0,2.0,0,350.0,19.0,27,,,
martiti01,1980,1,BAL,AL,4,4,53,0,0,0,10,242,69,27,5,34,68,0.0,3.0,5.0,6.0,1.0,0,329.0,26.0,30,,,
jonesco01,1899,1,SLN,NL,6,5,12,12,9,0,0,256,111,34,1,22,28,0.0,3.0,,4.0,6.0,0,0.0,0.0,51,,,
polleda01,1996,1,NYA,AL,1,3,32,0,0,0,0,65,23,19,5,11,14,0.0,7.0,1.0,0.0,3.0,0,103.0,9.0,20,,,
glynned01,1981,1,CLE,AL,0,0,4,0,0,0,0,23,5,1,0,4,4,0.0,1.0,0.0,0.0,0.0,0,30.0,3.0,1,,,
davisji01,1954,1,CHN,NL,11,7,46,12,2,0,4,383,114,50,12,51,58,0.0,3.0,,3.0,3.0,1,538.0,18.0,57,,,
hansoer01,1991,1,SEA,AL,8,8,27,27,2,1,0,524,182,74,16,56,143,0.0,3.0,2.0,14.0,2.0,1,744.0,0.0,82,,,
bonhati01,1948,1,PIT,NL,6,10,22,20,7,0,0,407,145,65,18,23,42,0.0,4.0,,0.0,3.0,0,556.0,0.0,71,,,
santajo01,2002,1,MIN,AL,8,6,27,14,0,0,1,325,84,36,7,49,137,,2.0,0.0,15.0,1.0,2,452.0,2.0,41,,,
kaiseje01,1989,1,CLE,AL,0,1,6,0,0,0,0,11,5,3,1,5,4,0.0,7.0,0.0,1.0,0.0,0,22.0,1.0,5,,,
aldrivi01,1917,1,CHN,NL,6,6,30,6,1,1,2,320,100,37,1,37,44,0.0,3.0,,5.0,2.0,0,445.0,13.0,52,,,
brocado01,2009,1,HOU,NL,1,0,20,0,0,0,0,53,21,9,4,13,9,,4.0,0.0,0.0,0.0,0,84.0,9.0,9,,,
woodwfr01,1921,1,WS1,AL,0,0,3,1,0,0,0,32,11,7,0,3,4,0.0,5.0,,1.0,0.0,0,45.0,0.0,7,,,
whitema02,1994,1,TEX,AL,2,2,47,0,0,0,1,183,68,34,6,28,37,0.0,5.0,3.0,1.0,1.0,0,272.0,16.0,40,,,
boddimi01,1983,1,BAL,AL,16,8,27,26,10,5,0,537,141,55,13,52,120,0.0,2.0,1.0,5.0,0.0,0,711.0,1.0,65,,,
filebo01,2002,1,TOR,AL,0,1,5,0,0,0,0,10,8,7,0,2,2,,18.0,0.0,0.0,0.0,0,20.0,3.0,7,,,
lowryno01,2005,1,SFN,NL,13,13,33,33,0,0,0,614,193,86,21,76,172,,3.0,1.0,2.0,7.0,0,875.0,0.0,92,,,
westbja01,2004,1,CLE,AL,14,9,33,30,5,1,0,647,208,81,19,61,116,0.0,3.0,3.0,4.0,5.0,1,895.0,2.0,95,,,
posedbi01,1941,1,BSN,NL,4,4,18,9,3,0,0,172,61,31,6,30,10,0.0,4.0,,2.0,0.0,0,253.0,4.0,36,,,
lauerch01,1884,1,PT1,AA,0,2,3,3,2,0,0,57,23,16,0,9,8,,7.0,,0.0,3.0,0,95.0,0.0,25,,,
johnsha01,1930,1,NYA,AL,14,11,44,15,7,1,2,526,177,91,12,104,115,0.0,4.0,,11.0,2.0,1,791.0,19.0,112,,,
mcgafan01,1986,1,MON,NL,10,5,48,14,1,1,2,428,114,42,9,55,104,0.0,2.0,8.0,5.0,2.0,4,583.0,8.0,49,,,
sulliji01,1898,1,BSN,NL,0,1,3,2,0,0,0,36,19,16,1,9,1,0.0,12.0,,1.0,1.0,0,0.0,1.0,16,,,
ruthba01,1921,1,NYA,AL,2,0,2,1,0,0,0,27,14,9,1,9,2,0.0,9.0,,0.0,0.0,0,49.0,1.0,10,,,
peterch01,1998,1,PIT,NL,8,10,39,21,1,0,1,444,142,57,13,55,103,,3.0,4.0,4.0,3.0,1,630.0,7.0,63,,,
cardwdo01,1968,1,NYN,NL,7,13,29,25,5,1,1,539,156,59,9,50,82,0.0,2.0,11.0,7.0,10.0,1,747.0,1.0,69,,,
clarkda02,1891,1,NY1,NL,1,2,5,2,1,0,0,84,24,9,0,18,11,0.0,2.0,,4.0,0.0,0,0.0,2.0,23,,,
radboch01,1889,1,BSN,NL,20,11,33,31,28,1,0,831,282,113,14,72,99,0.0,3.0,,4.0,8.0,0,1163.0,2.0,151,,,
foxenbi01,1911,1,CHN,NL,1,1,3,1,0,0,0,39,12,3,0,12,6,0.0,2.0,,0.0,0.0,0,59.0,1.0,6,,,
downial01,1962,1,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0,,,
donalat01,1943,1,NYA,AL,6,4,22,15,2,0,0,358,134,61,10,38,57,0.0,4.0,,3.0,0.0,1,528.0,5.0,69,,,
hildeor01,1936,1,CLE,AL,10,11,36,21,9,0,4,524,197,95,10,83,65,0.0,4.0,,2.0,4.0,0,796.0,12.0,107,,,
pippeco01,1936,1,SLN,NL,0,2,6,3,0,0,0,63,37,18,5,8,8,0.0,7.0,,1.0,2.0,0,105.0,0.0,18,,,
wilheho01,1957,2,CLE,AL,1,0,2,0,0,0,1,11,2,1,1,1,0,0.0,2.0,0.0,0.0,1.0,0,15.0,2.0,1,,,
powelja04,1999,1,HOU,NL,5,4,67,0,0,0,4,225,82,36,3,40,77,0.0,4.0,4.0,5.0,3.0,0,341.0,26.0,38,,,
mahompa01,2001,1,TEX,AL,7,6,56,4,0,0,0,322,115,68,17,55,61,,5.0,9.0,3.0,0.0,0,475.0,14.0,71,,,
groombo01,1913,1,WS1,AL,16,16,37,36,17,4,0,793,258,95,8,81,156,0.0,3.0,,9.0,5.0,0,1102.0,1.0,118,,,
clemero02,2004,1,HOU,NL,18,4,33,33,0,0,0,643,169,71,15,79,218,0.0,2.0,5.0,5.0,6.0,0,878.0,0.0,76,,,
newelto01,1987,1,PHI,NL,0,0,2,0,0,0,0,3,4,4,1,3,1,0.0,36.0,1.0,0.0,0.0,0,10.0,0.0,4,,,
foytapa01,1962,1,DET,AL,10,7,29,21,5,1,0,431,145,70,18,86,63,0.0,4.0,2.0,5.0,1.0,2,654.0,3.0,80,,,
hunteca01,1975,1,NYA,AL,23,14,39,39,30,7,0,984,248,94,25,83,177,0.0,2.0,4.0,7.0,5.0,0,1294.0,0.0,107,,,
rhodego01,1932,1,NYA,AL,1,2,10,2,1,0,0,72,25,21,0,21,15,0.0,7.0,,2.0,0.0,0,117.0,3.0,22,,,
rochfmi01,1990,1,BOS,AL,0,1,2,1,0,0,0,12,10,8,1,4,0,0.0,18.0,0.0,1.0,0.0,0,25.0,0.0,10,,,
learyti01,1981,1,NYN,NL,0,0,1,1,0,0,0,6,0,0,0,1,3,0.0,0.0,0.0,1.0,0.0,0,7.0,0.0,0,,,
uphamjo01,1968,1,CHN,NL,0,0,2,0,0,0,0,21,2,0,0,3,2,0.0,0.0,0.0,1.0,1.0,0,27.0,1.0,0,,,
odombl01,1975,3,ATL,NL,1,7,15,10,0,0,0,168,78,44,5,28,30,0.0,7.0,0.0,4.0,0.0,1,263.0,1.0,46,,,
willica01,1993,1,MIN,AL,3,0,53,0,0,0,5,174,56,20,2,17,44,0.0,3.0,5.0,3.0,0.0,0,236.0,21.0,23,,,
suttodo01,1972,1,LAN,NL,19,9,33,33,18,9,0,818,186,63,13,63,207,0.0,2.0,1.0,9.0,4.0,1,1061.0,0.0,78,,,
dawlebi01,1985,1,HOU,NL,5,3,49,0,0,0,2,243,76,32,7,37,48,0.0,3.0,7.0,2.0,0.0,0,347.0,19.0,35,,,
farnsky01,2012,1,TBA,AL,1,6,34,0,0,0,0,81,22,12,1,14,25,,4.0,2.0,2.0,1.0,0,120.0,8.0,13,,,
tewksbo01,1996,1,SDN,NL,10,10,36,33,1,0,0,620,224,99,17,43,126,0.0,4.0,3.0,2.0,3.0,3,881.0,0.0,116,,,
lampde01,1991,1,BOS,AL,6,3,51,0,0,0,0,276,100,48,8,31,57,0.0,4.0,7.0,1.0,3.0,0,403.0,12.0,54,,,
mcmuljo01,1875,1,PH2,NA,0,0,4,0,0,0,0,38,31,9,0,1,22,,6.0,,,,0,,,23,,,
ayalalu01,2012,1,BAL,AL,5,5,66,0,0,0,1,225,81,22,7,14,51,,2.0,3.0,2.0,4.0,0,320.0,15.0,27,,,
mulcahu01,1940,1,PHI,NL,13,22,36,36,21,3,0,840,283,112,12,91,82,0.0,3.0,,6.0,3.0,2,1189.0,0.0,141,,,
rosebze01,1899,1,PIT,NL,0,1,2,2,0,0,0,18,14,6,0,3,2,0.0,9.0,,0.0,1.0,0,0.0,0.0,8,,,
brucebo01,1961,1,DET,AL,1,2,14,6,0,0,0,134,57,22,6,24,25,0.0,4.0,2.0,0.0,2.0,0,210.0,2.0,28,,,
pierced01,1992,1,KCA,AL,0,0,2,1,0,0,0,16,9,2,1,4,3,0.0,3.0,0.0,0.0,0.0,0,26.0,0.0,2,,,
raudo01,1973,1,LAN,NL,4,2,31,3,0,0,3,191,64,28,5,28,51,0.0,3.0,2.0,0.0,1.0,0,280.0,14.0,28,,,
chambel01,1892,1,CIN,NL,19,23,52,49,43,2,0,1219,391,153,8,170,169,0.0,3.0,,16.0,0.0,0,0.0,3.0,230,,,
allenll01,1975,1,CHA,AL,0,2,3,2,0,0,0,16,8,7,2,6,2,0.0,11.0,0.0,0.0,0.0,0,31.0,1.0,7,,,
grzenjo01,1966,1,KC1,AL,0,2,21,0,0,0,0,66,28,8,1,12,14,0.0,3.0,3.0,0.0,0.0,1,99.0,6.0,8,,,
baueral01,1884,1,CL5,AA,1,2,3,3,3,0,0,75,22,13,1,14,13,,4.0,,0.0,0.0,0,112.0,0.0,21,,,
maholpa01,2006,1,PIT,NL,8,10,30,30,0,0,0,528,202,93,19,81,117,,4.0,6.0,3.0,12.0,1,788.0,0.0,98,,,
graydo02,1932,1,SLA,AL,7,12,52,18,7,3,4,620,250,104,9,53,79,0.0,4.0,,6.0,1.0,1,919.0,18.0,126,,,
koober01,1916,1,SLA,AL,11,8,33,20,10,2,2,500,153,47,1,56,26,0.0,2.0,,1.0,6.0,2,670.0,7.0,54,,,
daviege01,1891,1,ML3,AA,7,5,12,12,12,1,0,306,94,30,2,35,61,,2.0,,3.0,0.0,0,398.0,0.0,48,,,
grimsro02,1971,1,CIN,NL,10,7,26,26,6,3,0,484,151,64,15,43,67,0.0,3.0,2.0,3.0,2.0,1,660.0,0.0,67,,,
mullige01,1913,2,WS1,AL,3,5,11,9,3,0,0,172,69,32,1,25,14,0.0,5.0,,0.0,5.0,0,284.0,1.0,34,,,
causere01,1919,2,BSN,NL,4,5,10,10,3,0,0,207,81,35,1,20,14,0.0,4.0,,1.0,1.0,0,291.0,0.0,38,,,
whitije01,1907,1,BRO,NL,0,0,1,0,0,0,0,9,3,4,0,3,2,0.0,12.0,,0.0,0.0,0,14.0,1.0,4,,,
schumha02,1931,1,NY1,NL,1,1,8,2,1,0,1,55,31,22,3,14,11,0.0,10.0,,2.0,0.0,0,95.0,5.0,23,,,
niggejo01,1939,1,CIN,NL,2,1,10,5,2,1,0,121,51,26,2,13,20,0.0,5.0,,0.0,2.0,0,185.0,1.0,28,,,
morenan01,1982,1,CAL,AL,3,7,13,8,2,0,1,148,55,26,7,23,22,0.0,4.0,0.0,2.0,1.0,0,218.0,2.0,31,,,
ritchja01,1965,1,BOS,AL,1,2,44,0,0,0,2,213,83,25,3,26,55,0.0,3.0,5.0,0.0,1.0,1,311.0,24.0,30,,,
keefeda01,1920,1,PHA,AL,6,7,31,13,7,1,0,391,129,43,2,30,41,0.0,2.0,,1.0,6.0,1,537.0,15.0,60,,,
leagubr01,2004,1,TOR,AL,1,0,3,0,0,0,0,14,3,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0,18.0,0.0,0,,,
frazige01,1984,2,CHN,NL,6,3,37,0,0,0,3,191,53,29,4,26,58,0.0,4.0,8.0,4.0,1.0,0,273.0,17.0,30,,,
sageraj01,1997,1,DET,AL,3,4,38,1,0,0,3,252,81,39,10,24,53,0.0,4.0,6.0,0.0,1.0,0,350.0,8.0,43,,,
scanlbo01,1996,1,DET,AL,0,0,8,0,0,0,0,33,16,13,1,9,3,0.0,10.0,1.0,1.0,1.0,0,57.0,2.0,15,,,
lowdelo01,1912,1,SLN,NL,1,1,4,1,1,0,1,45,14,5,0,9,2,0.0,3.0,,1.0,0.0,0,69.0,3.0,8,,,
benneje01,2009,2,TBA,AL,0,0,11,0,0,0,0,38,24,14,2,11,4,,9.0,0.0,0.0,1.0,0,70.0,6.0,14,,,
terrewa01,1992,1,DET,AL,7,10,36,14,1,0,0,410,163,79,14,48,61,0.0,5.0,10.0,3.0,3.0,0,611.0,7.0,86,,,
behenri01,1983,1,ATL,NL,3,3,14,6,0,0,0,112,37,19,7,12,17,0.0,4.0,2.0,0.0,1.0,3,160.0,1.0,20,,,
willimu01,1913,1,WS1,AL,1,0,1,1,0,0,0,12,4,2,1,2,1,0.0,4.0,,0.0,0.0,0,16.0,0.0,3,,,
handri01,1972,1,TEX,AL,10,14,30,28,2,1,0,512,139,63,12,103,109,0.0,3.0,8.0,2.0,3.0,0,744.0,1.0,66,,,
jonesje01,1982,1,OAK,AL,3,1,18,2,0,0,0,111,44,21,6,26,18,0.0,5.0,1.0,3.0,1.0,0,177.0,7.0,29,,,
stricel01,1904,1,CHA,AL,0,1,1,1,0,0,0,21,12,8,0,2,3,0.0,10.0,,0.0,0.0,0,34.0,0.0,10,,,
daybi01,1890,1,PHI,NL,1,1,4,2,2,0,0,71,26,8,0,12,9,0.0,3.0,,0.0,0.0,0,0.0,2.0,16,,,
willial03,1983,1,MIN,AL,11,14,36,29,4,1,1,580,196,89,21,68,68,0.0,4.0,6.0,4.0,4.0,3,828.0,3.0,105,,,
schroke01,1987,1,CLE,AL,6,13,32,29,4,1,0,461,185,111,29,57,61,0.0,6.0,1.0,4.0,3.0,2,695.0,0.0,126,,,
