playerid,awardid,yearid,lgid,tie,notes
bergewa01,TSN All-Star,1933,ML,,ОФ
cronijo01,TSN All-Star,1933,ML,,SS
crowdal01,TSN All-Star,1933,ML,,П
dickebi01,TSN All-Star,1933,ML,,С
foxxji01,TSN All-Star,1933,ML,,1б
gehrich01,TSN All-Star,1933,ML,,Две вей-системы
hubbeca01,TSN All-Star,1933,ML,,П
kleinch01,TSN All-Star,1933,ML,,ОФ
simmoal01,TSN All-Star,1933,ML,,ОФ
foxxji01,TSN Guide MVP,1933,AL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,П4
cochrmi01,Baseball Magazine All-Star,1934,AL,,С
gehrich01,Baseball Magazine All-Star,1934,AL,,Две вей-системы
gehrilo01,Baseball Magazine All-Star,1934,AL,,1б
gomezle01,Baseball Magazine All-Star,1934,AL,,P1
hardeme01,Baseball Magazine All-Star,1934,AL,,3P
knickbi01,Baseball Magazine All-Star,1934,AL,,SS
manushe01,Baseball Magazine All-Star,1934,AL,,РЭ
rowesc01,Baseball Magazine All-Star,1934,AL,,P2
simmoal01,Baseball Magazine All-Star,1934,AL,,LF
westsa01,Baseball Magazine All-Star,1934,AL,,ЧФ
cochrmi01,Baseball Magazine All-Star,1934,ML,,С
