managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
boudrlo01m,1950,CLE,AL,1,155,92,62,4,Y
barnibi01m,1883,BL2,AA,1,96,28,68,8,Y
mcgrajo01m,1916,NY1,NL,1,155,86,66,4,Н
marshji01m,1975,CHN,NL,1,162,75,87,6,Н
bowala01m,1988,SDN,NL,1,46,16,30,3,Н
wardjo01m,1890,BRP,PL,1,133,76,56,2,Y
francte01m,2000,PHI,NL,1,162,65,97,5,Н
hanlone01m,1900,BRO,NL,1,142,82,54,1,Н
martibi02m,1972,DET,AL,1,156,86,70,1,Н
manuech01m,2008,PHI,NL,1,162,92,70,1,Н
watkibi01m,1898,PIT,NL,1,151,72,76,8,Н
alstowa01m,1973,LAN,NL,1,162,95,66,2,Н
rigglji99m,1995,CHN,NL,1,144,73,71,3,Н
ansonca01m,1883,CHN,NL,1,98,59,39,2,Y
lachere01m,1993,FLO,NL,1,162,64,98,6,Н
ewingbu01m,1895,CIN,NL,1,132,66,64,8,Y
griffcl01m,1904,NYA,AL,1,155,92,59,2,Y
mcgrajo01m,1927,NY1,NL,1,122,70,52,3,Н
fanniji01m,1981,MON,NL,2,27,16,11,1,Н
hodgegi01m,1969,NYN,NL,1,162,100,62,1,Н
higgipi01m,1960,BOS,AL,3,105,48,57,7,Н
schmegu99m,1890,CL6,AA,2,57,38,13,2,Н
ansonca01m,1897,CHN,NL,1,138,59,73,9,Y
trembda99m,2007,BAL,AL,2,93,40,53,4,Н
armoubi99m,1905,DET,AL,1,154,79,74,3,Н
sewellu01m,1946,SLA,AL,1,125,53,71,7,Н
garneph01m,1995,ML4,AL,1,144,65,79,4,Н
ryanco01m,1977,TEX,AL,3,6,2,4,2,Н
hargrmi01m,2002,BAL,AL,1,162,67,95,4,Н
gibbojo02m,2005,TOR,AL,1,162,80,82,3,Н
mutriji99m,1883,NY4,AA,1,97,54,42,4,Н
knighra01m,2003,CIN,NL,2,1,1,0,5,Н
mckeoja99m,1977,OAK,AL,1,53,26,27,7,Н
muserto01m,2002,KCA,AL,1,23,8,15,4,Н
oatesjo01m,2000,TEX,AL,1,162,71,91,4,Н
willidi02m,1980,MON,NL,1,162,90,72,2,Н
meyerbi01m,1951,PIT,NL,1,155,64,90,7,Н
meyerbi01m,1948,PIT,NL,1,156,83,71,4,Н
fohlle01m,1923,SLA,AL,1,103,52,49,5,Н
seleefr99m,1900,BSN,NL,1,142,66,72,4,Н
huggimi01m,1928,NYA,AL,1,154,101,53,1,Н
stahlja01m,1913,BOS,AL,1,81,39,41,4,Y
narroje01m,2002,TEX,AL,1,162,72,90,4,Н
stengca01m,1965,NYN,NL,1,96,31,64,10,Н
huggimi01m,1924,NYA,AL,1,153,89,63,2,Н
mauchge01m,1960,PHI,NL,3,152,58,94,8,Н
schefbo01m,1958,CHN,NL,1,154,72,82,6,Н
shettbi99m,1898,PHI,NL,2,104,59,44,6,Н
craigro01m,1990,SFN,NL,1,162,85,77,3,Н
mackco01m,1941,PHA,AL,1,154,64,90,8,Н
harrilu01m,1972,ATL,NL,1,105,47,57,4,Н
birmijo01m,1913,CLE,AL,1,155,86,66,3,Y
mccalja99m,1927,CLE,AL,1,153,66,87,6,Н
alstowa01m,1971,LAN,NL,1,162,89,73,2,Н
quademi99m,2010,CHN,NL,2,37,24,13,5,Н
hanlone01m,1906,CIN,NL,1,155,64,87,6,Н
crandde01m,1973,ML4,AL,1,162,74,88,5,Н
grammal01m,1977,ML4,AL,1,162,67,95,6,Н
lamonge01m,1992,CHA,AL,1,162,86,76,3,Н
mackco01m,1896,PIT,NL,1,131,66,63,6,Y
penato01m,2002,KCA,AL,3,126,49,77,4,Н
murtada01m,1958,PIT,NL,1,154,84,70,2,Н
morrijo01m,1883,BSN,NL,2,44,33,11,1,Y
yorkto01m,1881,PRO,NL,2,34,23,10,2,Y
bambege01m,1985,ML4,AL,1,161,71,90,6,Н
shottbu01m,1929,PHI,NL,1,154,71,82,5,Н
durocle01m,1973,HOU,NL,1,162,82,80,4,Н
andersp01m,1987,DET,AL,1,162,98,64,1,Н
melilsk01m,1938,SLA,AL,2,10,2,7,7,Н
francte01m,2011,BOS,AL,1,162,90,72,3,Н
hitchbi01m,1966,ATL,NL,2,51,33,18,5,Н
larusto01m,2003,SLN,NL,1,162,85,77,3,Н
stanked01m,1955,SLN,NL,1,36,17,19,7,Н
stengca01m,1936,BRO,NL,1,156,67,87,7,Н
torrejo01m,1990,SLN,NL,3,58,24,34,6,Н
seleefr99m,1905,CHN,NL,1,65,37,28,3,Н
nixonru01m,1988,ATL,NL,2,121,42,79,6,Н
durocle01m,1952,NY1,NL,1,154,92,62,2,Н
donovbi01m,1915,NYA,AL,1,154,69,83,5,Y
martibi02m,1985,NYA,AL,2,145,91,54,2,Н
hurdlcl01m,2008,COL,NL,1,162,74,88,3,Н
larusto01m,1997,SLN,NL,1,162,73,89,4,Н
walkeha01m,1967,PIT,NL,1,84,42,42,6,Н
bakerdu01m,1995,SFN,NL,1,144,67,77,4,Н
tebbebi01m,1963,CLE,AL,1,162,79,83,6,Н
martibi02m,1980,OAK,AL,1,162,83,79,2,Н
girarjo01m,2010,NYA,AL,1,162,95,67,2,Н
tayloza02m,1951,SLA,AL,1,154,52,102,8,Н
buckeal99m,1902,BSN,NL,1,142,73,64,3,Н
collite99m,2012,NYN,NL,1,162,74,88,4,Н
lucchfr99m,1970,PHI,NL,1,161,73,88,5,Н
bristda99m,1980,SFN,NL,1,161,75,86,5,Н
robisst99m,1905,SLN,NL,3,50,19,31,6,Н
bluegos01m,1945,WS1,AL,1,156,87,67,2,Н
barroed99m,1920,BOS,AL,1,154,72,81,5,Н
nashbi01m,1896,PHI,NL,1,130,62,68,8,Y
morrijo01m,1886,BSN,NL,1,118,56,61,5,Y
galanma99m,1999,HOU,NL,2,27,13,14,2,Н
mcveyca01m,1879,CN1,NL,2,63,34,28,5,Y
hartnga01m,1938,CHN,NL,2,73,44,27,1,Y
herzowh01m,1984,SLN,NL,1,162,84,78,3,Н
mcguide01m,1911,CLE,AL,1,17,6,11,3,Н
phillle99m,1971,CAL,AL,1,162,76,86,4,Н
galvipu01m,1885,BFN,NL,1,24,7,17,7,Y
aloufe01m,1997,MON,NL,1,162,78,84,4,Н
mossle01m,1968,CHA,AL,2,2,0,2,8,Н
hemusso01m,1961,SLN,NL,1,75,33,41,5,Н
clarkfr01m,1900,PIT,NL,1,140,79,60,2,Y
herzowh01m,1988,SLN,NL,1,162,76,86,5,Н
harribu01m,1932,DET,AL,1,153,76,75,5,Н
mccarto01m,1890,SL4,AA,1,22,11,11,3,Y
rignebi01m,1972,MIN,AL,1,70,36,34,3,Н
cronijo01m,1947,BOS,AL,1,157,83,71,3,Н
ansonca01m,1891,CHN,NL,1,137,82,53,2,Y
willidi02m,1975,CAL,AL,1,161,72,89,6,Н
larusto01m,1991,OAK,AL,1,162,84,78,4,Н
guilloz01m,2011,CHA,AL,1,160,78,82,3,Н
chancfr01m,1907,CHN,NL,1,155,107,45,1,Y
keanejo99m,1962,SLN,NL,1,163,84,78,6,Н
chancfr01m,1906,CHN,NL,1,155,116,36,1,Y
hartsro01m,1978,TOR,AL,1,161,59,102,7,Н
bambege01m,1986,ML4,AL,1,152,71,81,6,Н
vernomi01m,1962,WS2,AL,1,162,60,101,10,Н
sisledi01m,1964,CIN,NL,2,6,3,3,2,Н
bauerha01m,1969,OAK,AL,1,149,80,69,2,Н
cobbty01m,1924,DET,AL,1,156,86,68,3,Y
torrejo01m,2002,NYA,AL,1,161,103,58,1,Н
haased01m,1985,ATL,NL,1,121,50,71,5,Н
mckecbi01m,1940,CIN,NL,1,155,100,53,1,Н
gleaski01m,1920,CHA,AL,1,154,96,58,2,Н
richapa01m,1953,CHA,AL,1,156,89,65,3,Н
mutriji99m,1891,NY1,NL,1,136,71,61,3,Н
stahlch01m,1906,BOS,AL,2,40,14,26,8,Y
waltebu01m,1948,CIN,NL,2,53,20,33,7,Y
larusto01m,1980,CHA,AL,1,162,70,90,5,Н
tenacge01m,1991,TOR,AL,2,33,19,14,1,Н
killebi01m,1925,CHN,NL,1,75,33,42,8,Н
vittos01m,1938,CLE,AL,1,153,86,66,3,Н
mageele01m,1915,BRF,FL,1,118,53,64,7,Y
robinfr02m,1989,BAL,AL,1,162,87,75,2,Н
tannech01m,1976,OAK,AL,1,161,87,74,2,Н
westrwe01m,1974,SFN,NL,2,86,38,48,5,Н
lasorto01m,1981,LAN,NL,1,110,63,47,1,Н
lumleha01m,1909,BRO,NL,1,155,55,98,6,Y
duffyhu01m,1910,CHA,AL,1,156,68,85,6,Н
johnsda01m,1976,BOS,AL,1,86,41,45,3,Н
cravebi01m,1872,BL1,,1,41,27,13,2,Y
mackco01m,1925,PHA,AL,1,153,88,64,2,Н
gardero01m,2012,MIN,AL,1,162,66,96,5,Н
lopezal01m,1961,CHA,AL,1,163,86,76,4,Н
callani01m,1903,CHA,AL,1,138,60,77,7,Y
tigheja99m,1958,DET,AL,1,49,21,28,5,Н
buckeal99m,1895,SLN,NL,1,50,16,34,11,Н
connoro01m,1896,SLN,NL,4,46,8,37,11,Y
southbi01m,1941,SLN,NL,1,155,97,56,2,Н
bakerdu01m,2002,SFN,NL,1,162,95,66,2,Н
sewellu01m,1951,CIN,NL,1,155,68,86,6,Н
michage01m,1987,CHN,NL,1,136,68,68,6,Н
matheed01m,1974,ATL,NL,1,99,50,49,3,Н
rosepe01m,1988,CIN,NL,1,23,11,12,2,Н
davisha01m,1912,CLE,AL,1,127,54,71,5,Y
huggimi01m,1925,NYA,AL,1,156,69,85,7,Н
gerenbo01m,2008,OAK,AL,1,161,75,86,3,Н
guilloz01m,2010,CHA,AL,1,162,88,74,2,Н
seleefr99m,1896,BSN,NL,1,132,74,57,4,Н
donovpa01m,1907,BRO,NL,1,153,65,83,5,Y
mackco01m,1902,PHA,AL,1,137,83,53,1,Н
robinwi01m,1931,BRO,NL,1,153,79,73,4,Н
mccarjo99m,1933,NYA,AL,1,152,91,59,2,Н
burkeji01m,1919,SLA,AL,1,140,67,72,5,Н
collish01m,1932,BOS,AL,1,55,11,44,8,Н
lopezal01m,1955,CLE,AL,1,154,93,61,2,Н
hodgegi01m,1964,WS2,AL,1,162,62,100,9,Н
haneyfr01m,1940,SLA,AL,1,156,67,87,6,Н
williji03m,2004,HOU,NL,1,88,44,44,5,Н
killebi01m,1933,SLA,AL,1,91,34,57,8,Н
alstowa01m,1962,LAN,NL,1,165,102,63,2,Н
robinwi01m,1919,BRO,NL,1,141,69,71,5,Н
stallge01m,1909,NYA,AL,1,153,74,77,5,Н
mackco01m,1942,PHA,AL,1,154,55,99,8,Н
prothdo01m,1939,PHI,NL,1,152,45,106,8,Н
francte01m,2010,BOS,AL,1,162,89,73,3,Н
schlala01m,1914,BUF,FL,1,156,80,71,4,Y
mckecbi01m,1933,BSN,NL,1,156,83,71,4,Н
washiro01m,2011,TEX,AL,1,162,96,66,1,Н
traynpi01m,1939,PIT,NL,1,153,68,85,6,Н
durocle01m,1954,NY1,NL,1,154,97,57,1,Н
rignebi01m,1964,LAA,AL,1,162,82,80,5,Н
johnsda02m,1999,LAN,NL,1,162,77,85,3,Н
stengca01m,1941,BSN,NL,1,156,62,92,7,Н
perezto01m,2001,FLO,NL,2,114,54,60,4,Н
lasorto01m,1982,LAN,NL,1,162,88,74,2,Н
wedgeer01m,2005,CLE,AL,1,162,93,69,2,Н
sciosmi01m,2002,ANA,AL,1,162,99,63,2,Н
pinielo01m,1992,CIN,NL,1,162,90,72,2,Н
rodgebu01m,1993,CAL,AL,1,162,71,91,5,Н
mcclojo99m,1896,LS3,NL,1,19,2,17,12,Н
rignebi01m,1960,SFN,NL,1,58,33,25,5,Н
alstowa01m,1972,LAN,NL,1,155,85,70,3,Н
craigro01m,1992,SFN,NL,1,162,72,90,5,Н
manuech01m,2012,PHI,NL,1,162,81,81,3,Н
kittrma01m,1904,WS1,AL,1,18,1,16,8,Y
bakerdu01m,2012,CIN,NL,1,162,97,65,1,Н
larusto01m,2010,SLN,NL,1,162,86,76,2,Н
loftuto01m,1900,CHN,NL,1,146,65,75,6,Н
haneyfr01m,1959,ML1,NL,1,157,86,70,2,Н
tracyji01m,2006,PIT,NL,1,162,67,95,5,Н
johnswa01m,1934,CLE,AL,1,154,85,69,3,Н
hinchaj01m,2010,ARI,NL,1,79,31,48,5,Н
howleda01m,1927,SLA,AL,1,155,59,94,7,Н
torrejo01m,2008,LAN,NL,1,162,84,78,1,Н
rignebi01m,1963,LAA,AL,1,161,70,91,9,Н
gibsoge01m,1920,PIT,NL,1,155,79,75,4,Н
mcgahme99m,1965,KC1,AL,1,26,5,21,10,Н
hornsro01m,1952,SLA,AL,1,51,22,29,7,Н
frazijo01m,1977,NYN,NL,1,45,15,30,6,Н
wardjo01m,1892,BRO,NL,1,158,95,59,2,Y
robinwi01m,1923,BRO,NL,1,155,76,78,6,Н
grimmch01m,1934,CHN,NL,1,152,86,65,3,Y
gomezpr01m,1980,CHN,NL,1,90,38,52,6,Н
milledo01m,1894,SLN,NL,1,133,56,76,9,Н
sciosmi01m,2011,LAA,AL,1,162,86,76,2,Н
youngcy01m,1907,BOS,AL,1,6,3,3,7,Y
bambege01m,1983,NYN,NL,1,46,16,30,6,Н
bradlbi01m,1914,BRF,FL,1,157,77,77,5,Y
hastisc01m,1871,RC1,,1,25,4,21,9,Y
nixonru01m,1983,CIN,NL,1,162,74,88,6,Н
mcgrajo01m,1931,NY1,NL,1,153,87,65,2,Н
fletcar01m,1929,NYA,AL,2,11,6,5,2,Н
priceji99m,1884,NY1,NL,1,100,56,42,4,Н
streega01m,1929,SLN,NL,2,1,1,0,4,Н
yorkru01m,1959,BOS,AL,2,1,0,1,5,Н
fergubo01m,1881,TRN,NL,1,85,39,45,5,Y
raderdo02m,1983,TEX,AL,1,163,77,85,3,Н
barnibi01m,1888,BL2,AA,1,139,57,80,5,Н
ansonca01m,1881,CHN,NL,1,84,56,28,1,Y
pinielo01m,2005,TBA,AL,1,162,67,95,5,Н
rignebi01m,1957,NY1,NL,1,154,69,85,6,Н
torrejo01m,1998,NYA,AL,1,162,114,48,1,Н
graffma99m,1876,SL3,NL,1,56,39,17,2,Н
helmsto01m,1989,CIN,NL,2,37,16,21,5,Н
bluegos01m,1947,WS1,AL,1,154,64,90,7,Н
millera99m,1986,MIN,AL,1,139,59,80,6,Н
larusto01m,1979,CHA,AL,2,54,27,27,5,Н
stallge01m,1918,BSN,NL,1,124,53,71,7,Н
haneyfr01m,1939,SLA,AL,1,156,43,111,8,Н
houkra01m,1982,BOS,AL,1,162,89,73,3,Н
melvibo01m,2012,OAK,AL,1,162,94,68,1,Н
mooreja01m,1984,OAK,AL,2,118,57,61,4,Н
lajoina01m,1905,CLE,AL,3,56,19,36,5,Y
peckiro01m,1930,CLE,AL,1,154,81,73,4,Н
andersp01m,1976,CIN,NL,1,162,102,60,1,Н
keanejo99m,1963,SLN,NL,1,162,93,69,2,Н
gaffnjo99m,1886,WS8,NL,2,43,15,25,8,Н
alstowa01m,1965,LAN,NL,1,162,97,65,1,Н
wardjo01m,1884,NY1,NL,2,16,6,8,4,Y
bragabo01m,1957,PIT,NL,1,104,36,67,7,Н
dorgami01m,1881,WOR,NL,1,56,24,32,8,Y
dressch01m,1951,BRO,NL,1,158,97,60,2,Н
robinfr02m,1984,SFN,NL,1,106,42,64,6,Н
griffcl01m,1907,NYA,AL,1,152,70,78,5,Y
muserto01m,1999,KCA,AL,1,161,64,97,4,Н
greenda02m,1981,PHI,NL,1,107,59,48,1,Н
millera99m,1998,BAL,AL,1,162,79,83,4,Н
harribu01m,1925,WS1,AL,1,152,96,55,1,Y
herzowh01m,1976,KCA,AL,1,162,90,72,1,Н
griffcl01m,1917,WS1,AL,1,158,74,79,5,Н
seleefr99m,1890,BSN,NL,1,134,76,57,5,Н
killebi01m,1923,CHN,NL,1,154,83,71,4,Н
hodgegi01m,1965,WS2,AL,1,162,70,92,8,Н
mcaleji01m,1902,SLA,AL,1,140,78,58,2,Y
mackco01m,1905,PHA,AL,1,152,92,56,1,Н
dunlafr01m,1885,SL5,NL,1,50,21,29,8,Y
mckecbi01m,1946,CIN,NL,1,152,64,86,6,Н
herzowh01m,1979,KCA,AL,1,162,85,77,2,Н
donovpa01m,1901,SLN,NL,1,142,76,64,4,Y
mcgrajo01m,1908,NY1,NL,1,157,98,56,3,Н
fitzsfr01m,1943,PHI,NL,2,63,25,37,7,Н
orourji01m,1881,BFN,NL,1,83,45,38,3,Y
hurdlcl01m,2006,COL,NL,1,162,76,86,4,Н
darkal01m,1964,SFN,NL,1,162,90,72,4,Н
mcclell01m,2003,PIT,NL,1,162,75,87,4,Н
cronijo01m,1939,BOS,AL,1,152,89,62,2,Y
altobjo01m,1977,SFN,NL,1,162,75,87,4,Н
mcclojo99m,1908,SLN,NL,1,154,49,105,8,Н
bochybr01m,2006,SDN,NL,1,162,88,74,1,Н
mcmanma01m,1933,BOS,AL,1,149,63,86,7,Y
zimmedo01m,1980,BOS,AL,1,155,82,73,4,Н
bolesjo99m,1996,FLO,NL,3,75,40,35,3,Н
wedgeer01m,2004,CLE,AL,1,162,80,82,3,Н
kellyto01m,1998,MIN,AL,1,162,70,92,4,Н
fregoji01m,1979,CAL,AL,1,162,88,74,1,Н
aloufe01m,2006,SFN,NL,1,161,76,85,3,Н
mckecbi01m,1923,PIT,NL,1,154,87,67,3,Н
weaveea99m,1970,BAL,AL,1,162,108,54,1,Н
seleefr99m,1903,CHN,NL,1,139,82,56,3,Н
brenlbo01m,2002,ARI,NL,1,162,98,64,1,Н
houkra01m,1967,NYA,AL,1,163,72,90,9,Н
durocle01m,1972,CHN,NL,1,91,46,44,2,Н
manueje01m,2008,NYN,NL,2,93,55,38,2,Н
moranpa01m,1919,CIN,NL,1,140,96,44,1,Н
dahlebi01m,1910,BRO,NL,1,156,64,90,6,Y
butleor99m,1883,PT1,AA,2,53,17,36,7,Н
stricge01m,1964,CLE,AL,1,73,33,39,6,Н
jennihu01m,1911,DET,AL,1,154,89,65,2,Н
huggimi01m,1915,SLN,NL,1,157,72,81,6,Y
larusto01m,2004,SLN,NL,1,162,105,57,1,Н
harrebu01m,1990,NYN,NL,2,120,71,49,2,Н
mckeoja99m,1988,SDN,NL,2,115,67,48,3,Н
lemonbo01m,1981,NYA,AL,2,25,11,14,6,Н
dykesji01m,1941,CHA,AL,1,156,77,77,3,Н
queenme02m,1997,TOR,AL,2,5,4,1,5,Н
donovpa01m,1911,BOS,AL,1,153,78,75,5,Н
raderdo02m,1984,TEX,AL,1,161,69,92,7,Н
ganzejo01m,1908,CIN,NL,1,155,73,81,5,Y
lamonge01m,1998,PIT,NL,1,162,69,93,6,Н
kenneke99m,1995,BOS,AL,1,144,86,58,1,Н
popowed99m,1969,BOS,AL,2,9,5,4,3,Н
valenbo02m,1985,TEX,AL,2,129,53,76,7,Н
peckiro01m,1928,CLE,AL,1,155,62,92,7,Н
manueje01m,2000,CHA,AL,1,162,95,67,1,Н
valenbo02m,1990,TEX,AL,1,162,83,79,3,Н
randowi01m,2008,NYN,NL,1,69,34,35,3,Н
howsedi01m,1983,KCA,AL,1,163,79,83,2,Н
mackco01m,1920,PHA,AL,1,156,48,106,8,Н
mathemi01m,2012,SLN,NL,1,162,88,74,2,Н
terrybi01m,1933,NY1,NL,1,156,91,61,1,Y
millera99m,1985,MIN,AL,2,100,50,50,4,Н
fessewa99m,1890,SR2,AA,2,11,4,7,6,Н
hargrmi01m,2001,BAL,AL,1,162,63,98,4,Н
coxbo01m,2005,ATL,NL,1,162,90,72,1,Н
mauchge01m,1981,CAL,AL,2,63,29,34,4,Н
bushdo01m,1927,PIT,NL,1,156,94,60,1,Н
amalfjo01m,1980,CHN,NL,2,72,26,46,6,Н
seleefr99m,1895,BSN,NL,1,133,71,60,6,Н
blackbu02m,2009,SDN,NL,1,162,75,87,4,Н
howear01m,2001,OAK,AL,1,162,102,60,2,Н
hartji99m,1886,LS2,AA,1,138,66,70,4,Н
harribu01m,1934,BOS,AL,1,153,76,76,4,Н
dahlebi01m,1913,BRO,NL,1,152,65,84,6,Н
colliji01m,1902,BOS,AL,1,138,77,60,3,Y
mckeoja99m,1974,KCA,AL,1,162,77,85,5,Н
kellyto01m,1993,MIN,AL,1,162,71,91,6,Н
curtied99m,1884,ALT,UA,1,25,6,19,10,Н
speaktr01m,1920,CLE,AL,1,154,98,56,1,Y
duffyhu01m,1904,PHI,NL,1,155,52,100,8,Y
collite99m,2011,NYN,NL,1,162,77,85,4,Н
larusto01m,2008,SLN,NL,1,162,86,76,4,Н
boonebo01m,1995,KCA,AL,1,144,70,74,2,Н
craigro01m,1989,SFN,NL,1,162,92,70,1,Н
mcgeami01m,1881,CL2,NL,1,11,4,7,7,Y
winklbo99m,1973,CAL,AL,1,162,79,83,4,Н
powerpa99m,1892,NY1,NL,1,153,71,80,6,Н
hargrmi01m,1992,CLE,AL,1,162,76,86,5,Н
mccarjo99m,1944,NYA,AL,1,154,83,71,3,Н
narroje01m,2001,TEX,AL,2,134,62,72,4,Н
mauchge01m,1987,CAL,AL,1,162,75,87,7,Н
wedgeer01m,2007,CLE,AL,1,162,96,66,1,Н
cranesa01m,1880,BFN,NL,1,84,24,58,7,Y
mackco01m,1944,PHA,AL,1,155,72,82,5,Н
oatesjo01m,1997,TEX,AL,1,162,77,85,3,Н
oakesre01m,1914,PTF,FL,2,143,61,78,7,Y
richapa01m,1956,BAL,AL,1,154,69,85,6,Н
stallge01m,1917,BSN,NL,1,158,72,81,6,Н
mcnamjo99m,1974,SDN,NL,1,162,60,102,6,Н
gordojo01m,1960,DET,AL,3,57,26,31,6,Н
stovage01m,1915,KCF,FL,1,153,81,72,4,Y
hurdlcl01m,2011,PIT,NL,1,162,72,90,4,Н
fregoji01m,2000,TOR,AL,1,162,83,79,3,Н
cravebi01m,1871,TRO,,2,25,12,12,6,Y
watkibi01m,1884,IN2,AA,2,23,4,18,11,Y
lasorto01m,1976,LAN,NL,2,4,2,2,2,Н
kellyto01m,1996,MIN,AL,1,162,78,84,4,Н
lakefr01m,1910,BSN,NL,1,157,53,100,8,Y
mcgrajo01m,1906,NY1,NL,1,153,96,56,2,Y
sherrno01m,1977,CAL,AL,1,81,39,42,5,Н
cobbty01m,1926,DET,AL,1,157,79,75,6,Y
southbi01m,1951,BSN,NL,1,60,28,31,4,Н
huggimi01m,1927,NYA,AL,1,155,110,44,1,Н
carribi02m,1915,BOS,AL,1,155,101,50,1,Y
dunlafr01m,1885,SL5,NL,3,22,9,11,8,Y
