yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1972,NL,PHI,PHI,E,6,156,79.0,59,97,Н,,Н,Н,503,5248,1240,200,36,98,487,930.0,42.0,50.0,,,635,569,3,43,13,15,4200,1318,117,536,927,116,142.0,0,Филадельфия Филадельфия,Стадион ветеранов,1343329.0,102,104,PHI,PHI,PHI
1989,NL,LAN,LAD,W,4,160,81.0,77,83,Н,,Н,Н,554,5465,1313,241,17,89,507,885.0,81.0,54.0,,,536,480,2,25,19,36,4389,1278,95,504,1052,118,153.0,0,Лос-Анджелес Доджерс,Стадион Dodger,2944653.0,99,98,LAD,LAN,LAN
1967,AL,NYA,NYY,,9,163,82.0,72,90,,,Н,Н,522,5443,1225,166,17,100,532,1043.0,63.0,37.0,,,621,533,3,37,16,27,4440,1375,110,480,898,154,144.0,0,Нью-Йорк Янкиз,Стадион I Янки,1259514.0,95,96,NYY,NYA,NYA
1990,AL,CHA,CHW,W,2,162,80.0,94,68,Н,,Н,Н,682,5402,1393,251,44,106,478,903.0,140.0,90.0,,,633,581,3,17,10,68,4347,1313,106,548,914,124,169.0,0,Чикаго Уайт Сокс,Парк Комиски,2002357.0,98,98,CHW,CHA,CHA
2005,NL,CHN,CHC,C,4,162,81.0,79,83,Н,Н,Н,Н,703,5584,1506,323,23,194,419,920.0,65.0,39.0,50.0,37.0,714,671,4,8,10,39,4320,1357,186,576,1256,101,136.0,0,Чикаго Кабс,Филд Уригли,3099992.0,104,104,CHC,CHN,CHN
1985,AL,NYA,NYY,E,2,161,80.0,97,64,Н,,Н,Н,839,5458,1458,272,31,176,620,771.0,155.0,53.0,,,660,590,3,25,9,49,4320,1373,157,518,907,123,172.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II,2214587.0,98,97,NYY,NYA,NYA
2010,NL,PHI,PHI,E,1,162,,97,65,Y,Н,Н,Н,772,5581,1451,290,34,166,560,1064.0,108.0,21.0,63.0,43.0,640,594,3,14,21,40,4369,1402,168,416,1183,93,156.0,0,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;,,101,100,PHI,PHI,PHI
1953,AL,CHA,CHW,,3,156,78.0,89,65,,,Н,Н,716,5212,1345,226,53,74,601,530.0,73.0,55.0,,,592,532,3,57,17,33,4209,1299,113,583,714,125,144.0,0,Чикаго Уайт Сокс,Парк Комиски,1191353.0,103,101,CHW,CHA,CHA
1964,AL,BOS,BOS,,8,162,81.0,72,90,,,Н,Н,688,5513,1425,253,29,186,504,917.0,18.0,16.0,,,793,711,4,21,9,38,4266,1464,178,571,1094,136,123.0,0,Бостонский ред Сокс,Парк Фенвей II,883276.0,105,106,BOS,BOS,BOS
2005,AL,MIN,MIN,C,3,162,81.0,83,79,Н,Н,Н,Н,688,5564,1441,269,32,134,485,978.0,102.0,44.0,59.0,42.0,662,604,3,9,8,44,4393,1458,169,348,965,102,171.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,2034243.0,102,102,MIN,MIN,MIN
1874,,BL1,BLC,,8,47,,9,38,,,Н,,227,1781,435,53,8,1,24,0.0,,,,,505,201,4,43,0,0,1260,643,4,37,0,355,,0,Балтиморские канареи,Ньюингтонский парк,,102,104,BAL,BL1,BL1
1982,AL,SEA,SEA,W,4,162,81.0,76,86,Н,,Н,Н,651,5626,1431,259,33,130,456,806.0,131.0,82.0,,,712,636,3,23,11,39,4428,1431,173,547,1002,138,158.0,0,Морские пехотинцы Сиэтла,Королевство,1070404.0,103,105,SEA,SEA,SEA
1911,NL,PHI,PHI,,4,153,76.0,79,73,,,Н,Н,658,5044,1307,214,56,60,490,588.0,153.0,,,,669,503,3,90,20,10,4119,1285,43,598,697,231,113.0,0,Филадельфия Филадельфия,Кубок Бейкера,416000.0,101,101,PHI,PHI,PHI
1982,NL,HOU,HOU,W,5,162,81.0,77,85,Н,,Н,Н,569,5440,1342,236,48,74,435,830.0,140.0,61.0,,,620,549,3,37,16,31,4338,1338,87,479,899,136,154.0,0,Хьюстон Астрос,Астродом,1558555.0,92,92,HOU,HOU,HOU
1882,NL,PRO,PRO,,2,84,,52,32,,,Н,,463,3104,776,121,53,11,102,255.0,,,,,356,190,2,80,10,1,2256,690,12,87,273,371,67.0,0,Провидцы Грей,Мессер-стрит Земля,,100,98,PRO,PRO,PRO
1970,NL,HOU,HOU,W,4,162,81.0,79,83,Н,,Н,Н,744,5574,1446,250,47,129,598,911.0,114.0,41.0,,,763,684,4,36,6,35,4368,1491,131,577,942,138,144.0,0,Хьюстон Астрос,Астродом,1253444.0,96,96,HOU,HOU,HOU
1981,AL,ML4,MIL,E,1,109,49.0,62,47,Y,,Н,Н,493,3743,961,173,20,96,300,461.0,39.0,36.0,,,459,428,3,11,4,35,2958,994,72,352,448,79,135.0,0,Милуоки Брюэрс,Окружной стадион,874292.0,95,94,MIL,MIL,MIL
1947,NL,CIN,CIN,,5,154,77.0,73,81,,,Н,Н,681,5299,1372,242,43,95,539,530.0,46.0,,,,755,669,4,54,13,13,4095,1442,102,589,633,136,134.0,0,Красные Цинциннати,Кросли Филд,899975.0,100,102,CIN,CIN,CIN
1955,NL,CIN,CIN,,5,154,77.0,75,79,,,Н,Н,761,5270,1424,216,28,181,556,657.0,51.0,36.0,,,684,598,3,38,12,22,4089,1373,161,443,576,139,169.0,0,Красные ножки Цинциннати,Кросли Филд,693662.0,105,104,CIN,CIN,CIN
1986,AL,SEA,SEA,W,7,162,82.0,67,95,Н,,Н,Н,718,5498,1392,243,41,158,572,1148.0,93.0,76.0,,,835,743,4,33,5,27,4317,1590,171,585,944,156,191.0,0,Морские пехотинцы Сиэтла,Королевство,1029045.0,100,101,SEA,SEA,SEA
1978,AL,TEX,TEX,W,2,162,82.0,87,75,Н,,Н,Н,692,5347,1353,216,36,132,624,779.0,196.0,91.0,,,632,544,3,54,12,25,4368,1431,108,421,776,153,140.0,0,Техасские рейнджеры,Арлингтонский стадион,1447963.0,100,100,TEX,TEX,TEX
1879,NL,TRN,TRT,,8,77,,19,56,,,Н,,321,2841,673,102,24,4,45,182.0,,,,,543,216,2,75,3,0,2085,840,13,47,210,460,44.0,0,Тройские троянцы,Путнам Земля,,93,100,TRO,TRN,TRN
1993,NL,MON,WSN,E,2,163,81.0,94,68,Н,,Н,Н,732,5493,1410,270,36,122,542,860.0,228.0,56.0,,,682,574,3,8,7,61,4368,1369,119,521,934,159,144.0,0,Монреальские выставки,Олимпийская система,1641437.0,105,104,MON,MON,MON
1904,NL,CIN,CIN,,3,157,79.0,88,65,,,Н,,695,5231,1332,189,92,21,399,,179.0,,,,547,362,2,142,12,2,4176,1256,13,343,502,301,81.0,0,Красные Цинциннати,Палас фанов,391915.0,109,107,CIN,CIN,CIN
1906,NL,PHI,PHI,,4,154,77.0,71,82,,,Н,Н,528,4911,1183,197,47,12,432,,180.0,,,,564,388,2,108,21,5,4062,1201,18,436,500,271,83.0,0,Филадельфия Филадельфия,Кубок Бейкера,294680.0,100,99,PHI,PHI,PHI
1905,NL,BRO,LAD,,8,155,77.0,48,104,,,Н,Н,506,5100,1255,154,60,29,327,,186.0,,,,807,563,3,125,7,3,4041,1416,24,476,556,408,101.0,0,Бруклинский супербас,Вашингтон Парк III,227924.0,93,96,BRO,BRO,BRO
1979,AL,TOR,TOR,E,7,162,81.0,53,109,Н,,Н,Н,613,5423,1362,253,34,95,448,663.0,75.0,56.0,,,862,759,4,44,7,11,4251,1537,165,594,613,158,187.0,0,Торонтские синие джеи,Выставочный стадион,1431651.0,100,102,TOR,TOR,TOR
1979,AL,TEX,TEX,W,3,162,81.0,83,79,Н,,Н,Н,750,5562,1549,252,26,140,461,607.0,79.0,51.0,,,698,616,3,26,10,42,4311,1371,135,532,773,130,151.0,0,Техасские рейнджеры,Арлингтонский стадион,1519671.0,99,98,TEX,TEX,TEX
1980,NL,NYN,NYM,E,5,162,82.0,67,95,Н,,Н,Н,611,5478,1407,218,41,61,501,840.0,158.0,99.0,,,702,621,3,17,9,33,4353,1473,140,510,886,154,132.0,0,Нью-Йорк Метс,Шейский стадион,1192073.0,97,98,NYM,NYN,NYN
2007,NL,ARI,ARI,W,1,162,,90,72,Y,Н,Н,Н,712,5398,1350,286,40,171,532,1111.0,109.0,24.0,57.0,58.0,732,662,4,7,12,51,4323,1446,169,546,1088,106,157.0,0,Аризона Даймондбэкс,&lt; &lt; Чейз филд &gt; &gt;,2325249.0,107,107,ARI,ARI,ARI
1911,AL,BOS,BOS,,4,153,76.0,78,75,,,Н,Н,680,5014,1379,203,66,35,506,,190.0,,,,643,411,2,87,10,8,4053,1309,21,473,711,322,93.0,0,Бостонский ред Сокс,Земля Хантингтон-авеню,503961.0,99,98,BOS,BOS,BOS
1885,NL,PRO,PRO,,4,110,,53,57,,,Н,Н,442,3727,820,114,30,6,265,430.0,,,,,531,289,2,108,8,0,2880,912,18,235,371,459,,0,Провидцы Грей,Мессер-стрит Земля,,97,95,PRO,PRO,PRO
1915,FL,NEW,NEW,,5,155,,80,72,,,Н,,585,5097,1283,210,80,17,438,550.0,184.0,,,,562,406,2,100,16,7,4218,1308,15,453,581,239,124.0,0,Ньюарк Пеппер,,,94,94,NEW,NEW,NEW
1944,NL,CIN,CIN,,3,155,78.0,89,65,,,Н,Н,573,5271,1340,229,31,51,423,391.0,51.0,,,,537,461,2,93,17,12,4194,1292,60,390,369,138,153.0,0,Красные Цинциннати,Кросли Филд,409567.0,96,97,CIN,CIN,CIN
2008,NL,SLN,STL,C,4,162,,86,76,Н,Н,Н,Н,779,5636,1585,283,26,174,577,985.0,73.0,32.0,42.0,44.0,725,677,4,2,7,42,4362,1517,163,496,957,85,156.0,0,Кардиналы Сент-Луиса,Стадион &lt; &lt; Автобус III &gt; &gt;,3432917.0,99,99,STL,SLN,SLN
1884,AA,RIC,RIC,,10,46,,12,30,,,Н,Н,194,1469,325,40,33,7,53,284.0,,,,,294,186,4,45,1,0,1110,402,14,52,167,238,,0,Ричмондские вирджинцы,Продукция Allen,,99,102,RIC,RIC,RIC
1970,NL,SDN,SDP,W,6,162,81.0,63,99,Н,,Н,Н,681,5494,1353,208,36,172,500,1164.0,60.0,45.0,,,788,698,4,24,9,32,4320,1483,149,611,886,157,159.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,643679.0,96,98,SDP,SDN,SDN
1961,NL,SFN,SFG,,3,155,77.0,85,69,,,Н,Н,773,5233,1379,219,32,183,506,764.0,79.0,54.0,,,655,581,3,39,9,30,4164,1306,152,502,924,133,126.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1390679.0,97,95,SFG,SFN,SFN
1912,NL,SLN,STL,,6,153,77.0,63,90,,,Н,Н,659,5092,1366,190,77,27,508,620.0,193.0,,,,830,579,3,61,6,12,4059,1466,31,560,487,272,113.0,0,Кардиналы Сент-Луиса,Поле Робисон,241759.0,98,101,STL,SLN,SLN
1914,NL,SLN,STL,,3,157,79.0,81,72,,,Н,Н,558,5046,1249,203,65,33,445,618.0,204.0,,,,540,377,2,84,16,12,4272,1279,26,422,531,239,109.0,0,Кардиналы Сент-Луиса,Поле Робисон,256099.0,99,100,STL,SLN,SLN
1966,AL,CAL,ANA,,6,162,81.0,80,82,,,Н,Н,604,5360,1244,179,54,122,525,1062.0,80.0,54.0,,,643,576,3,31,12,40,4371,1364,136,511,836,136,186.0,0,Калифорнийские ангелы,Анахаймский стадион,1400321.0,97,97,CAL,CAL,CAL
1914,NL,NY1,SFG,,2,156,80.0,84,70,,,Н,Н,672,5146,1363,222,59,30,447,479.0,239.0,,,,576,454,2,88,20,9,4170,1298,47,367,563,253,119.0,0,Нью-Йорк Гиганты,Поло Земля IV,364313.0,97,95,NYG,NY1,NY1
1972,AL,KCA,KCR,W,4,154,77.0,76,78,Н,,Н,Н,580,5167,1317,220,26,78,534,711.0,85.0,44.0,,,545,497,3,44,16,29,4143,1293,85,405,801,116,164.0,0,Канзас-Сити Роялс,Муниципальный стадион II,707656.0,99,98,KCR,KCA,KCA
1928,NL,BRO,LAD,,6,155,77.0,77,76,,,Н,Н,665,5243,1393,229,70,66,557,510.0,81.0,,,,640,504,3,75,16,15,4188,1378,59,468,551,217,113.0,0,Бруклинские Робинс,Эббетс Поле,664863.0,99,100,BRO,BRO,BRO
1872,,BS1,BNA,,1,48,,39,8,,,Y,,521,2137,677,114,31,7,28,26.0,47.0,14.0,,,236,95,1,41,3,1,1290,438,0,27,0,263,,0,Бостонские красные чулки,South End Groups I,,105,100,BOS,BS1,BS1
1996,NL,SLN,STL,C,1,162,81.0,88,74,Y,Н,Н,Н,759,5502,1468,281,31,142,495,1089.0,149.0,58.0,,,706,642,3,13,11,43,4356,1380,173,539,1050,125,139.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2654718.0,100,100,STL,SLN,SLN
1979,NL,ATL,ATL,W,6,160,79.0,66,94,Н,,Н,Н,669,5422,1389,220,28,126,490,818.0,98.0,50.0,,,763,653,4,32,3,34,4221,1496,132,494,779,183,139.0,0,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон,769465.0,107,109,ATL,ATL,ATL
1875,,SL2,SNA,,4,70,,39,29,,,Н,,386,2679,641,84,27,0,33,0.0,,,,,369,148,2,67,5,1,1890,634,3,20,0,424,,0,Сент-Луис Браун Шеллингс,Парк Гранд-Авеню,,89,86,STL,SL2,SL2
1884,UA,BLU,BLU,,4,106,,58,47,,,Н,,662,3883,952,150,26,17,144,652.0,,,,,627,316,3,92,4,0,2838,1002,24,177,628,610,,0,Памятные памятники Балтимора,,,109,109,BLU,BLU,BLU
1985,NL,CIN,CIN,W,2,162,81.0,89,72,Н,,Н,Н,677,5431,1385,249,34,114,576,856.0,159.0,70.0,,,666,598,3,24,11,45,4353,1347,131,535,910,121,142.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,1834619.0,104,105,CIN,CIN,CIN
1991,AL,KCA,KCR,W,6,162,81.0,82,80,Н,,Н,Н,727,5584,1475,290,41,117,523,969.0,119.0,68.0,,,722,639,3,17,12,41,4398,1473,105,529,1004,125,141.0,0,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;,2161537.0,100,101,KCR,KCA,KCA
1975,AL,KCA,KCR,W,2,162,81.0,91,71,Н,,Н,Н,710,5491,1431,263,58,118,591,675.0,155.0,75.0,,,649,561,3,52,11,25,4368,1422,108,498,815,155,151.0,0,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;,1151836.0,103,102,KCR,KCA,KCA
1987,NL,SLN,STL,E,1,162,81.0,95,67,Y,,Y,Н,798,5500,1449,252,49,94,644,933.0,248.0,72.0,,,693,637,3,10,7,48,4398,1484,129,533,873,116,172.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,3072122.0,102,102,STL,SLN,SLN
1909,NL,NY1,SFG,,3,158,77.0,92,61,,,Н,Н,623,5218,1327,173,68,26,530,,234.0,,,,546,363,2,105,17,15,4320,1248,28,397,735,305,99.0,0,Нью-Йорк Гиганты,Поло Земля III,783700.0,102,98,NYG,NY1,NY1
1942,NL,BSN,ATL,,7,150,71.0,59,89,,,Н,Н,515,5077,1216,210,19,68,474,507.0,49.0,,,,645,557,3,68,9,8,4002,1326,82,518,414,139,138.0,0,Бостонские храбрые,Поле храбрых,285332.0,97,100,BSN,BSN,BSN
1994,AL,DET,DET,E,5,115,58.0,53,62,,,,,652,3955,1048,216,25,161,520,897.0,46.0,33.0,,,671,609,5,15,1,20,3054,1139,148,449,560,82,90.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1184783.0,101,101,DET,DET,DET
1946,NL,PHI,PHI,,5,155,78.0,69,85,,,Н,Н,560,5233,1351,209,40,80,417,590.0,41.0,,,,705,607,3,55,11,23,4107,1442,73,542,490,147,144.0,0,Филадельфия Филадельфия,Парк Шиве,1045247.0,97,100,PHI,PHI,PHI
1917,NL,PHI,PHI,,2,154,76.0,87,65,,,Н,Н,578,5084,1262,225,60,38,435,533.0,109.0,,,,500,380,2,102,22,5,4167,1258,25,325,616,212,112.0,0,Филадельфия Филадельфия,Кубок Бейкера,354428.0,104,104,PHI,PHI,PHI
1967,AL,CHA,CHW,,4,162,82.0,89,73,,,Н,Н,531,5383,1209,181,34,89,480,849.0,124.0,82.0,,,491,406,2,36,24,39,4470,1197,87,465,927,137,149.0,0,Чикаго Уайт Сокс,Парк Комиски,985634.0,93,93,CHW,CHA,CHA
1979,NL,HOU,HOU,W,2,162,81.0,89,73,Н,,Н,Н,583,5394,1382,224,52,49,461,745.0,190.0,95.0,,,582,514,3,55,19,31,4341,1278,90,504,854,137,146.0,0,Хьюстон Астрос,Астродом,1900312.0,94,94,HOU,HOU,HOU
1933,NL,BSN,ATL,,4,156,77.0,83,71,,,Н,Н,552,5243,1320,217,56,54,326,428.0,25.0,,,,531,461,2,85,15,16,4209,1391,54,355,383,130,148.0,0,Бостонские храбрые,Поле храбрых,517803.0,92,92,BSN,BSN,BSN
1878,NL,BSN,ATL,,1,60,,41,19,,,Y,,298,2220,535,75,25,2,35,154.0,,,,,241,140,2,58,9,0,1632,595,6,38,184,228,48.0,0,Красные капсулы Бостона,South End Groups I,,108,102,BSN,BSN,BSN
1927,NL,NY1,SFG,,3,155,74.0,92,62,,,Н,Н,817,5372,1594,251,62,109,461,462.0,73.0,,,,720,609,3,65,7,16,4143,1520,77,453,442,195,160.0,0,Нью-Йорк Гиганты,Поло Земля IV,858190.0,99,98,NYG,NY1,NY1
1897,NL,CHN,CHC,,9,138,,59,73,,,Н,,832,4803,1356,189,97,38,430,317.0,264.0,,,,894,602,4,131,2,1,3591,1485,30,433,361,394,,0,Чикагские кольты,Вестсайдский парк II,327160.0,104,104,CHC,CHN,CHN
1957,AL,KC1,OAK,,7,154,77.0,59,94,,,Н,Н,563,5170,1262,195,40,166,364,760.0,35.0,27.0,,,710,637,4,26,6,19,4107,1344,153,565,626,125,162.0,0,Канзас-Сити Атлетика,Муниципальный стадион I,901067.0,101,104,KCA,KC1,KC1
1975,NL,CHN,CHC,E,5,162,81.0,75,87,Н,,Н,Н,712,5470,1419,229,41,95,650,802.0,67.0,55.0,,,827,720,4,27,8,33,4332,1587,130,551,850,178,152.0,0,Чикаго Кабс,Филд Уригли,1034819.0,104,106,CHC,CHN,CHN
1947,NL,SLN,STL,,2,156,77.0,89,65,,,Н,Н,780,5422,1462,235,65,115,612,511.0,28.0,,,,634,548,3,65,12,20,4191,1417,106,495,642,127,169.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,1247913.0,104,101,STL,SLN,SLN
1918,NL,PIT,PIT,,4,126,71.0,65,60,,,Н,Н,466,4091,1016,107,72,15,371,285.0,200.0,,,,412,314,2,85,10,7,3420,1005,13,299,367,179,108.0,0,Питтсбургские пираты,Поле Форбса,213610.0,103,104,PIT,PIT,PIT
1917,NL,SLN,STL,,3,154,78.0,82,70,,,Н,Н,531,5083,1271,159,93,26,359,652.0,159.0,,,,567,469,3,66,16,10,4176,1257,29,421,502,221,153.0,0,Кардиналы Сент-Луиса,Поле Робисон,288491.0,97,99,STL,SLN,SLN
2002,AL,CLE,CLE,C,3,162,81.0,74,88,Н,Н,Н,Н,739,5423,1349,255,26,192,542,1000.0,52.0,37.0,56.0,39.0,837,777,4,9,4,34,4274,1508,142,603,1058,113,161.0,0,Индейцы Кливленда,Джейкобс Филд,2616940.0,97,98,CLE,CLE,CLE
1932,NL,PHI,PHI,,4,154,77.0,78,76,,,Н,Н,844,5510,1608,330,67,122,446,547.0,71.0,,,,796,687,4,59,4,17,4152,1589,107,450,459,194,133.0,0,Филадельфия Филадельфия,Кубок Бейкера,268914.0,112,114,PHI,PHI,PHI
2009,AL,DET,DET,C,2,163,,86,77,Н,Н,Н,Н,743,5540,1443,245,35,183,540,1114.0,72.0,33.0,61.0,39.0,745,690,4,4,9,42,4341,1449,182,594,1102,106,164.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Парк &quot; Комерика &quot;,2567165.0,101,102,DET,DET,DET
2005,NL,HOU,HOU,C,2,163,81.0,89,73,Н,Y,Y,Н,693,5462,1400,281,32,161,481,1037.0,115.0,44.0,72.0,42.0,609,563,3,6,11,45,4329,1336,155,440,1164,89,146.0,0,Хьюстон Астрос,Мини-парк &quot; Горничная &quot;,2804760.0,101,100,HOU,HOU,HOU
1986,NL,NYN,NYM,E,1,162,81.0,108,54,Y,,Y,Y,783,5558,1462,261,31,148,631,968.0,118.0,48.0,,,578,513,3,27,11,46,4452,1304,103,509,1083,138,145.0,0,Нью-Йорк Метс,Шейский стадион,2767601.0,98,96,NYM,NYN,NYN
2006,AL,KCA,KCR,C,5,162,81.0,62,100,Н,Н,Н,Н,757,5589,1515,335,37,124,474,1040.0,65.0,34.0,64.0,48.0,971,896,5,3,5,35,4279,1648,213,637,904,98,189.0,0,Канзас-Сити Роялс,Стадион Кауффмана,1372638.0,101,103,KCR,KCA,KCA
1929,NL,CHN,CHC,,1,156,78.0,98,54,,,Y,Н,982,5471,1655,310,46,139,589,567.0,103.0,,,,758,646,4,79,14,21,4194,1542,77,537,548,154,169.0,0,Чикаго Кабс,Филд Уригли,1485166.0,100,97,CHC,CHN,CHN
1982,NL,PHI,PHI,E,2,162,81.0,89,73,Н,,Н,Н,664,5454,1417,245,25,112,506,831.0,128.0,76.0,,,654,584,3,38,13,33,4368,1395,86,472,1002,121,138.0,0,Филадельфия Филадельфия,Стадион ветеранов,2376394.0,103,102,PHI,PHI,PHI
1892,NL,CL4,CLV,,2,153,,93,56,,,Н,,855,5412,1375,196,96,26,552,536.0,225.0,,,,613,358,2,140,11,2,4008,1178,28,413,472,406,,0,Кливленд Паук,Парк I Лиги,139928.0,104,103,CLV,CL4,CL4
1990,NL,NYN,NYM,E,2,162,81.0,91,71,Н,,Н,Н,775,5504,1410,278,21,172,536,851.0,110.0,33.0,,,613,547,3,18,14,41,4320,1339,119,444,1217,132,107.0,0,Нью-Йорк Метс,Шейский стадион,2732745.0,100,99,NYM,NYN,NYN
2003,NL,SLN,STL,C,3,162,81.0,85,77,Н,Н,Н,Н,876,5672,1580,342,32,196,580,952.0,82.0,32.0,73.0,54.0,796,748,4,9,10,41,4391,1544,210,508,969,77,138.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2910386.0,97,96,STL,SLN,SLN
1879,NL,PRO,PRO,,1,85,,59,25,,,Y,,612,3392,1003,142,55,12,91,172.0,,,,,355,188,2,73,3,2,2328,765,9,62,329,382,41.0,0,Провидцы Грей,Мессер-стрит Земля,,99,95,PRO,PRO,PRO
1982,AL,CAL,ANA,W,1,162,81.0,93,69,Y,,Н,Н,814,5532,1518,268,26,186,613,760.0,55.0,53.0,,,670,621,3,40,10,27,4392,1436,124,482,728,106,171.0,0,Калифорнийские ангелы,Анахаймский стадион,2807360.0,100,99,CAL,CAL,CAL
1875,,NY2,NNA,,6,71,,30,38,,,Н,,328,2683,626,84,24,7,21,0.0,,,,,425,170,2,70,2,0,1911,716,3,24,0,526,,0,Нью-Йорк Взаимная связь,Союзные земли (Бруклин),,99,100,NYU,NY2,NY2
1962,AL,BOS,BOS,,8,160,79.0,76,84,,,Н,Н,707,5530,1429,257,53,146,525,923.0,39.0,33.0,,,756,674,4,34,12,40,4311,1416,159,632,923,128,152.0,0,Бостонский ред Сокс,Парк Фенвей II,733080.0,103,104,BOS,BOS,BOS
1987,NL,CIN,CIN,W,2,162,81.0,84,78,Н,,Н,Н,783,5560,1478,262,29,192,514,928.0,169.0,46.0,,,752,684,4,7,6,44,4356,1486,170,485,919,128,137.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,2185205.0,104,103,CIN,CIN,CIN
1980,AL,CHA,CHW,W,5,162,81.0,70,90,Н,,Н,Н,587,5444,1408,255,38,91,399,670.0,68.0,54.0,,,722,625,3,32,12,42,4305,1434,108,563,724,171,162.0,0,Чикаго Уайт Сокс,Парк Комиски,1200365.0,100,100,CHW,CHA,CHA
1963,AL,WS2,TEX,,10,162,80.0,56,106,,,Н,Н,578,5446,1237,190,35,138,497,963.0,68.0,28.0,,,812,711,4,29,8,25,4341,1486,176,537,744,182,165.0,0,Сенаторы Вашингтона,Стадион R.F.K.,535604.0,100,103,WSA,WS2,WS2
2003,NL,CHN,CHC,C,1,162,81.0,88,74,Y,Н,Н,Н,724,5519,1431,302,24,172,492,1158.0,73.0,31.0,50.0,46.0,683,619,3,13,14,36,4369,1304,143,617,1404,106,157.0,0,Чикаго Кабс,Филд Уригли,2962630.0,101,101,CHC,CHN,CHN
1991,AL,CLE,CLE,E,7,162,82.0,57,105,Н,,Н,Н,576,5470,1390,236,26,79,449,888.0,84.0,58.0,,,759,677,4,22,8,33,4323,1551,110,441,862,142,150.0,0,Индейцы Кливленда,Стадион Кливленда,1051863.0,101,102,CLE,CLE,CLE
2003,NL,FLO,FLA,E,2,162,81.0,91,71,Н,Y,Y,Y,751,5490,1459,292,44,157,515,978.0,150.0,74.0,57.0,41.0,692,648,4,7,11,36,4336,1415,128,530,1132,78,162.0,0,Флорида Марлинс,Стадион Pro Player,1303215.0,98,98,FLA,FLO,FLO
1987,NL,ATL,ATL,W,5,161,81.0,69,92,Н,,Н,Н,747,5428,1401,284,24,152,641,834.0,135.0,68.0,,,829,734,4,16,4,32,4281,1529,163,587,837,116,170.0,0,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон,1217402.0,104,106,ATL,ATL,ATL
1913,NL,BSN,ATL,,5,154,77.0,69,82,,,Н,Н,641,5145,1318,191,60,32,488,640.0,177.0,,,,690,487,3,105,13,3,4119,1343,37,419,597,273,82.0,0,Бостонские храбрые,South End Groups III,208000.0,100,102,BSN,BSN,BSN
1885,AA,LS2,LOU,,6,112,,53,59,,,Н,Н,564,3969,986,126,83,19,152,448.0,,,,,598,298,2,109,3,1,3006,927,13,217,462,460,,0,Полковники Луисвиля,Парк I Eclipse,,100,100,LOU,LS2,LS2
1919,AL,PHA,OAK,,8,140,70.0,36,104,,,Н,Н,457,4730,1156,175,71,35,349,565.0,103.0,,,,742,586,4,72,1,3,3717,1371,44,503,417,257,96.0,0,Филадельфия Атлетика,Парк Шиве,225209.0,101,106,PHA,PHA,PHA
1959,NL,PIT,PIT,,4,155,77.0,78,76,,,Н,Н,651,5369,1414,230,42,112,442,715.0,32.0,26.0,,,680,604,3,48,7,17,4179,1432,134,418,730,154,165.0,0,Питтсбургские пираты,Поле Форбса,1359917.0,99,98,PIT,PIT,PIT
1962,NL,SFN,SFG,,1,165,82.0,103,62,,,Y,Н,878,5588,1552,235,32,204,523,822.0,73.0,50.0,,,690,615,3,62,10,39,4383,1399,148,503,886,142,153.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1592594.0,99,96,SFG,SFN,SFN
1969,NL,CIN,CIN,W,3,163,81.0,89,73,Н,,Н,Н,798,5634,1558,224,42,171,474,1042.0,79.0,56.0,,,768,669,4,23,11,44,4395,1478,149,611,818,168,158.0,0,Красные Цинциннати,Кросли Филд,987991.0,105,105,CIN,CIN,CIN
1936,NL,CHN,CHC,,2,154,77.0,87,67,,,Н,Н,755,5409,1545,275,36,76,491,462.0,68.0,,,,603,544,3,77,18,10,4146,1413,77,434,597,146,156.0,0,Чикаго Кабс,Филд Уригли,699370.0,103,99,CHC,CHN,CHN
