playerid,awardid,yearid,lgid,tie,notes
vinafe01,Gold Glove,2002,NL,,2B
mayoed01,TSN Player of the Year,1945,AL,,
oswalro01,NLCS MVP,2005,NL,,
maddoga01,Gold Glove,1982,NL,,В ЛЮБОЙ ЧАСТИ
maranra01,Baseball Magazine All-Star,1916,ML,,СС
averiea01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
bridgto01,Baseball Magazine All-Star,1933,AL,,С4
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
cronijo01,Baseball Magazine All-Star,1933,AL,,СС
foxxji01,Baseball Magazine All-Star,1933,AL,,1B
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
higgipi01,Baseball Magazine All-Star,1933,AL,,3B
simmoal01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
westsa01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
whiteea01,Baseball Magazine All-Star,1933,AL,,С2
bergewa01,Baseball Magazine All-Star,1933,ML,,CF
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
cronijo01,Baseball Magazine All-Star,1933,ML,,СС
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
gehrich01,Baseball Magazine All-Star,1933,ML,,2B
grovele01,Baseball Magazine All-Star,1933,ML,,С2
hubbeca01,Baseball Magazine All-Star,1933,ML,,С1
kleinch01,Baseball Magazine All-Star,1933,ML,,RF
simmoal01,Baseball Magazine All-Star,1933,ML,,LF
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
whiteea01,Baseball Magazine All-Star,1933,ML,,С3
cantwbe01,Baseball Magazine All-Star,1933,NL,,С3
deandi01,Baseball Magazine All-Star,1933,NL,,С2
friscfr01,Baseball Magazine All-Star,1933,NL,,2B
hubbeca01,Baseball Magazine All-Star,1933,NL,,С1
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
terrybi01,Baseball Magazine All-Star,1933,NL,,1B
traynpi01,Baseball Magazine All-Star,1933,NL,,3B
warnelo01,Baseball Magazine All-Star,1933,NL,,С4
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
bergewa01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
cronijo01,TSN All-Star,1933,ML,,СС
crowdal01,TSN All-Star,1933,ML,,Р
dickebi01,TSN All-Star,1933,ML,,C
foxxji01,TSN All-Star,1933,ML,,1B
gehrich01,TSN All-Star,1933,ML,,2B
hubbeca01,TSN All-Star,1933,ML,,Р
kleinch01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
simmoal01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
traynpi01,TSN All-Star,1933,ML,,3B
foxxji01,TSN Guide MVP,1933,AL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,С4
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gehrich01,Baseball Magazine All-Star,1934,AL,,2B
gehrilo01,Baseball Magazine All-Star,1934,AL,,1B
manushe01,Baseball Magazine All-Star,1934,AL,,RF
rowesc01,Baseball Magazine All-Star,1934,AL,,С2
westsa01,Baseball Magazine All-Star,1934,AL,,CF
cochrmi01,Baseball Magazine All-Star,1934,ML,,C
gehrich01,Baseball Magazine All-Star,1934,ML,,2B
gomezle01,Baseball Magazine All-Star,1934,ML,,С2
hubbeca01,Baseball Magazine All-Star,1934,ML,,С3
ottme01,Baseball Magazine All-Star,1934,ML,,CF
rowesc01,Baseball Magazine All-Star,1934,ML,,С4
traynpi01,Baseball Magazine All-Star,1934,ML,,3B
vaughar01,Baseball Magazine All-Star,1934,ML,,СС
wanerpa01,Baseball Magazine All-Star,1934,ML,,RF
deandi01,Baseball Magazine All-Star,1934,NL,,С1
friscfr01,Baseball Magazine All-Star,1934,NL,,2B
hartnga01,Baseball Magazine All-Star,1934,NL,,C
hubbeca01,Baseball Magazine All-Star,1934,NL,,С2
moorejo02,Baseball Magazine All-Star,1934,NL,,LF
ottme01,Baseball Magazine All-Star,1934,NL,,CF
schumha02,Baseball Magazine All-Star,1934,NL,,С4
terrybi01,Baseball Magazine All-Star,1934,NL,,1B
traynpi01,Baseball Magazine All-Star,1934,NL,,3B
vaughar01,Baseball Magazine All-Star,1934,NL,,СС
rhodedu01,Babe Ruth Award,1954,NL,,В ЛЮБОЙ ЧАСТИ
mayswi01,Most Valuable Player,1954,NL,,
grimbo01,Rookie of the Year,1954,AL,,
moonwa01,Rookie of the Year,1954,NL,,
antonjo02,TSN All-Star,1954,ML,,Р
avilabo01,TSN All-Star,1954,ML,,2B
darkal01,TSN All-Star,1954,ML,,СС
kluszte01,TSN All-Star,1954,ML,,1B
lemonbo01,TSN All-Star,1954,ML,,Р
mayswi01,TSN All-Star,1954,ML,,В ЛЮБОЙ ЧАСТИ
musiast01,TSN All-Star,1954,ML,,В ЛЮБОЙ ЧАСТИ
roberro01,TSN All-Star,1954,ML,,Р
rosenal01,TSN All-Star,1954,ML,,3B
snidedu01,TSN All-Star,1954,ML,,В ЛЮБОЙ ЧАСТИ
mayswi01,TSN Major League Player of the Year,1954,ML,,
lemonbo01,TSN Pitcher of the Year,1954,AL,,
antonjo02,TSN Pitcher of the Year,1954,NL,,
ayalabo01,TSN Player of the Year,1954,AL,,
mayswi01,TSN Player of the Year,1954,NL,,
bondto01,Pitching Triple Crown,1877,NL,,
hinespa01,Triple Crown,1878,NL,,
heckegu01,Pitching Triple Crown,1884,AA,,
radboch01,Pitching Triple Crown,1884,NL,,
keefeti01,Pitching Triple Crown,1888,NL,,
rusieam01,Pitching Triple Crown,1894,NL,,
duffyhu01,Triple Crown,1894,NL,,
youngcy01,Pitching Triple Crown,1901,AL,,
lajoina01,Triple Crown,1901,AL,,
wadderu01,Pitching Triple Crown,1905,AL,,
mathech01,Pitching Triple Crown,1905,NL,,
chaseha01,Baseball Magazine All-Star,1908,AL,,1B
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
crawfsa01,Baseball Magazine All-Star,1908,AL,,CF
crigelo01,Baseball Magazine All-Star,1908,AL,,C
donovbi01,Baseball Magazine All-Star,1908,AL,,С-5
lajoina01,Baseball Magazine All-Star,1908,AL,,2B
lordha01,Baseball Magazine All-Star,1908,AL,,3B
stonege01,Baseball Magazine All-Star,1908,AL,,LF
sullibi03,Baseball Magazine All-Star,1908,AL,,C
wadderu01,Baseball Magazine All-Star,1908,AL,,С3
wallabo01,Baseball Magazine All-Star,1908,AL,,СС
youngcy01,Baseball Magazine All-Star,1908,AL,,С2
brownmo01,Baseball Magazine All-Star,1908,ML,,С4
chaseha01,Baseball Magazine All-Star,1908,ML,,1B
clarkfr01,Baseball Magazine All-Star,1908,ML,,LF
cobbty01,Baseball Magazine All-Star,1908,ML,,RF
devliar01,Baseball Magazine All-Star,1908,ML,,3B
donlimi01,Baseball Magazine All-Star,1908,ML,,CF
lajoina01,Baseball Magazine All-Star,1908,ML,,2B
mathech01,Baseball Magazine All-Star,1908,ML,,С2
ruckena01,Baseball Magazine All-Star,1908,ML,,С-5
wagneho01,Baseball Magazine All-Star,1908,ML,,СС
bresnro01,Baseball Magazine All-Star,1908,NL,,C
brownmo01,Baseball Magazine All-Star,1908,NL,,С1
devliar01,Baseball Magazine All-Star,1908,NL,,3B
donlimi01,Baseball Magazine All-Star,1908,NL,,CF
eversjo01,Baseball Magazine All-Star,1908,NL,,2B
mathech01,Baseball Magazine All-Star,1908,NL,,С2
reulbed01,Baseball Magazine All-Star,1908,NL,,С-5
schulfr01,Baseball Magazine All-Star,1908,NL,,RF
tennefr02,Baseball Magazine All-Star,1908,NL,,1B
willivi01,Baseball Magazine All-Star,1908,NL,,С4
mathech01,Pitching Triple Crown,1908,NL,,
carribi02,Baseball Magazine All-Star,1909,AL,,C1
cobbty01,Baseball Magazine All-Star,1909,AL,,RF
collied01,Baseball Magazine All-Star,1909,AL,,2B
crawfsa01,Baseball Magazine All-Star,1909,AL,,LF
lordha01,Baseball Magazine All-Star,1909,AL,,3B
mullige01,Baseball Magazine All-Star,1909,AL,,С4
planked01,Baseball Magazine All-Star,1909,AL,,С2
speaktr01,Baseball Magazine All-Star,1909,AL,,CF
sullibi03,Baseball Magazine All-Star,1909,AL,,C2
walshed01,Baseball Magazine All-Star,1909,AL,,С1
woodjo02,Baseball Magazine All-Star,1909,AL,,С-5
