playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
brockgr01,1985,LAN,NL,NLCS,1B,4,4,87.0,36,3,0,1,0,,,
downibr01,1986,CAL,AL,ALCS,LF,7,7,192.0,18,0,0,0,0,,,
lowenjo01,1983,BAL,AL,WS,LF,4,4,93.0,4,0,1,0,0,,,
hudsoti01,2002,OAK,AL,ОДЛС2,Р,2,2,26.0,0,1,0,0,0,,0.0,0.0
dietzdi01,1971,SFN,NL,NLCS,C,4,4,102.0,34,2,0,1,0,1.0,2.0,1.0
jansela01,1951,NY1,NL,WS,Р,3,2,30.0,1,2,0,0,0,,0.0,1.0
ramirma02,2004,BOS,AL,ОДЛС1,LF,3,3,84.0,8,0,0,0,0,,,
lefebjo01,1983,PHI,NL,WS,RF,2,2,48.0,3,0,0,0,0,,,
clarkto02,2004,NYA,AL,ОДЛС2,1B,1,0,12.0,4,0,0,0,0,,,
malonpa02,1936,NYA,AL,WS,Р,2,0,15.0,0,2,0,0,0,,0.0,0.0
walkela01,1995,COL,NL,НЛДС1,RF,4,4,108.0,3,0,0,0,0,,,
collish01,1919,CHA,AL,WS,RF,3,3,66.0,4,0,0,0,0,,,
sanguma01,1972,PIT,NL,NLCS,C,5,4,113.0,22,0,1,1,0,0.0,4.0,0.0
walketo04,2003,BOS,AL,ОДЛС2,2B,5,4,93.0,9,3,2,0,0,,,
velarra01,2002,OAK,AL,ОДЛС2,2B,1,0,3.0,0,0,0,0,0,,,
gilesbr02,1997,CLE,AL,ALCS,LF,6,5,147.0,9,0,0,0,0,,,
molinya01,2004,SLN,NL,WS,C,3,1,30.0,10,0,0,0,0,0.0,0.0,0.0
benchjo01,1979,CIN,NL,NLCS,C,3,3,87.0,17,2,0,0,0,0.0,4.0,0.0
whitema01,1998,CLE,AL,ALCS,LF,2,2,54.0,3,0,0,0,0,,,
pagejo01,1949,NYA,AL,WS,Р,3,0,27.0,0,2,0,1,0,,0.0,0.0
murphda02,1911,PHA,AL,WS,RF,6,6,167.0,8,0,1,0,0,,,
kingemi01,1995,COL,NL,НЛДС1,CF,4,2,62.0,5,0,0,0,0,,,
siskdo01,1986,NYN,NL,WS,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
langfri01,1981,OAK,AL,AWDIV,Р,1,1,22.0,2,2,0,0,0,,0.0,0.0
javiest01,1997,SFN,NL,НЛДС1,RF,2,1,29.0,6,0,0,0,0,,,
templga01,1984,SDN,NL,NLCS,СС,5,5,129.0,19,11,1,4,0,,,
klingjo01,1910,CHN,NL,WS,C,3,3,75.0,11,7,0,0,0,0.0,3.0,6.0
matthga01,1983,PHI,NL,WS,LF,5,5,132.0,15,0,0,0,0,,,
myersra01,1996,BAL,AL,ОДЛС1,Р,3,0,9.0,0,0,0,0,0,,0.0,0.0
guilloz01,1993,CHA,AL,ALCS,СС,6,6,159.0,12,14,0,4,0,,,
blantjo01,2010,PHI,NL,NLCS,Р,1,1,14.0,0,0,0,0,0,,0.0,0.0
collijo01,1952,NYA,AL,WS,1B,6,3,96.0,27,1,0,2,0,,,
embreal01,1995,CLE,AL,WS,Р,4,0,10.0,0,1,0,0,0,,1.0,0.0
perraro01,1969,MIN,AL,ALCS,Р,3,0,14.0,0,1,0,0,0,,0.0,1.0
northbi01,1978,LAN,NL,NLCS,CF,4,2,63.0,9,0,0,0,0,,,
singlke01,1979,BAL,AL,ALCS,RF,4,4,109.0,5,1,0,0,0,,,
brunato01,1987,MIN,AL,ALCS,RF,5,5,132.0,10,0,0,0,0,,,
hillke01,1995,CLE,AL,ALCS,Р,1,1,21.0,1,1,0,0,0,,2.0,0.0
chandsp01,1947,NYA,AL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
longte01,2000,OAK,AL,ОДЛС1,CF,5,5,129.0,11,1,1,0,0,,,
mathetj01,1996,SLN,NL,НЛДС2,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
navardi01,2012,CIN,NL,НЛДС2,C,1,1,27.0,7,1,0,0,0,0.0,0.0,1.0
careyma01,1925,PIT,NL,WS,CF,7,7,183.0,14,0,1,0,0,,,
mayoed01,1936,NY1,NL,WS,3B,1,0,6.0,0,0,0,0,0,,,
marcush01,2011,MIL,NL,NLCS,Р,2,2,,1,1,0,0,0,,,
fernato01,1993,TOR,AL,WS,СС,6,6,159.0,11,8,0,4,0,,,
clontbr01,1996,ATL,NL,WS,Р,3,0,5.0,0,0,0,0,0,,0.0,0.0
lumpeje01,1958,NYA,AL,WS,СС,2,0,18.0,0,1,0,0,0,,,
clarkwi02,1987,SFN,NL,NLCS,1B,7,7,180.0,62,7,1,10,0,,,
mabryjo01,1996,SLN,NL,NLCS,RF,2,0,15.0,2,0,0,0,0,,,
paglimi01,1991,MIN,AL,WS,3B,6,2,81.0,3,3,0,0,0,,,
crawfca02,2008,TBA,AL,ALCS,LF,7,7,194.0,11,0,0,0,0,,,
cedenro01,2004,SLN,NL,NLCS,LF,1,0,3.0,0,0,0,0,0,,,
curtich01,1998,NYA,AL,ALCS,LF,2,1,36.0,1,0,0,0,0,,,
dauerri01,1983,BAL,AL,WS,2B,5,5,123.0,13,7,0,4,0,,,
condrcl01,2007,PHI,NL,НЛДС2,Р,1,0,5.0,0,1,0,1,0,,0.0,0.0
douthta01,1930,SLN,NL,WS,CF,6,6,153.0,14,0,0,0,0,,,
hershor01,1997,CLE,AL,ОДЛС1,Р,2,2,34.0,1,4,0,0,0,,0.0,0.0
candejo01,1979,PIT,NL,NLCS,Р,1,1,21.0,0,0,0,0,0,,0.0,0.0
cottohe01,1984,CHN,NL,NLCS,LF,2,0,15.0,2,0,0,0,0,,,
walkelu01,1970,PIT,NL,NLCS,Р,1,1,21.0,0,0,1,0,0,,1.0,0.0
evansdw01,1975,BOS,AL,WS,RF,7,7,196.0,24,1,0,1,0,,,
drewjd01,2009,BOS,AL,ОДЛС2,RF,3,3,75.0,3,1,0,0,0,,,
ordonma01,2006,DET,AL,ALCS,RF,4,4,108.0,8,0,0,0,0,,,
swishni01,2010,NYA,AL,ALCS,1B,1,0,12.0,3,0,0,1,0,,,
palmeor01,2004,HOU,NL,НЛДС2,LF,1,0,6.0,0,0,0,0,0,,,
jonesch06,1999,ATL,NL,НЛДС1,3B,4,4,117.0,3,4,1,0,0,,,
ryanno01,1981,HOU,NL,NWDIV,Р,2,2,45.0,1,4,0,1,0,,2.0,0.0
woodjo02,1912,BOS,AL,WS,Р,4,3,66.0,1,6,0,1,0,,3.0,1.0
mayle01,1981,KCA,AL,AWDIV,1B,1,0,3.0,2,0,0,0,0,,,
mcgeewi01,1996,SLN,NL,НЛДС2,CF,3,3,66.0,9,0,1,0,0,,,
embreal01,2003,BOS,AL,ОДЛС2,Р,3,0,6.0,0,0,0,0,0,,0.0,0.0
nolesdi01,1980,PHI,NL,NLCS,Р,2,0,8.0,1,2,0,1,0,,1.0,0.0
jacksmi02,1998,CLE,AL,ОДЛС1,Р,3,0,12.0,0,1,0,1,0,,0.0,0.0
aybarma01,2002,SFN,NL,НЛДС1,Р,2,0,8.0,0,0,0,0,0,,0.0,0.0
kraneed01,1973,NYN,NL,NLCS,LF,1,1,15.0,2,0,0,0,0,,,
stargwi01,1971,PIT,NL,NLCS,LF,4,4,105.0,6,0,0,0,0,,,
averyst01,1995,ATL,NL,НЛДС1,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
furilca01,1959,LAN,NL,WS,RF,1,0,3.0,0,0,0,0,0,,,
richabo01,1958,NYA,AL,WS,3B,4,1,39.0,0,1,0,0,0,,,
jacksre01,1980,NYA,AL,ALCS,RF,3,3,75.0,6,0,0,0,0,,,
hattejo01,1947,BRO,NL,WS,Р,4,1,27.0,0,0,0,0,0,,0.0,0.0
rolliji01,2008,PHI,NL,НЛДС2,СС,4,4,105.0,5,10,1,0,0,,,
martial03,2000,SEA,AL,ALCS,LF,3,3,69.0,9,0,0,0,0,,,
lindejo01,1947,NYA,AL,WS,LF,6,6,140.0,11,0,0,0,0,,,
scottmi03,1986,HOU,NL,NLCS,Р,2,2,54.0,2,4,1,0,0,,3.0,0.0
mcclell01,1991,PIT,NL,NLCS,1B,1,0,3.0,0,0,0,0,0,,,
unserde01,1980,PHI,NL,NLCS,RF,2,0,12.0,1,1,0,1,0,,,
mussimi01,1997,BAL,AL,ОДЛС2,Р,2,2,42.0,3,3,0,0,0,,0.0,0.0
martiti02,1998,NYA,AL,WS,1B,4,4,108.0,36,3,0,4,0,,,
felscha01,1917,CHA,AL,WS,CF,6,6,156.0,16,2,0,1,0,,,
darkal01,1948,BSN,NL,WS,СС,6,6,156.0,7,12,3,1,0,,,
bufordo01,1969,BAL,AL,WS,LF,5,5,129.0,8,0,0,0,0,,,
landera01,1980,HOU,NL,NLCS,2B,3,1,35.0,3,3,0,0,0,,,
sexsori01,1999,CLE,AL,ОДЛС1,LF,1,1,24.0,1,0,0,0,0,,,
jacksre01,1977,NYA,AL,ALCS,RF,4,4,93.0,10,1,0,0,0,,,
hubbeca01,1937,NY1,NL,WS,Р,2,2,43.0,0,3,0,1,0,,0.0,0.0
jacksmi02,2002,MIN,AL,ALCS,Р,3,0,3.0,0,0,0,0,0,,0.0,0.0
gallemi01,1988,OAK,AL,WS,2B,1,0,3.0,0,0,0,0,0,,,
gallemi01,1996,SLN,NL,НЛДС2,2B,1,0,3.0,0,0,0,0,0,,,
suzukic01,2012,NYA,AL,ALCS,LF,3,3,87.0,3,0,0,0,0,0.0,0.0,0.0
oleartr01,1998,BOS,AL,ОДЛС1,LF,4,4,105.0,8,0,0,0,0,,,
lawleto01,1987,SLN,NL,WS,3B,3,3,75.0,3,6,1,1,0,,,
sandesc01,1989,CHN,NL,NLCS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
blumge01,2005,CHA,AL,WS,2B,1,0,6.0,2,0,0,0,0,,,
furcara01,2008,LAN,NL,НЛДС1,СС,3,3,81.0,3,11,0,3,0,,,
frazige01,1981,NYA,AL,WS,Р,3,0,11.0,0,0,0,0,0,,0.0,0.0
hasslan01,1976,KCA,AL,ALCS,Р,2,1,22.0,0,0,0,0,0,,1.0,2.0
rodrihe02,1998,CHN,NL,НЛДС1,LF,2,2,51.0,5,1,0,1,0,,,
bumbral01,1983,BAL,AL,WS,CF,4,4,75.0,12,0,0,0,0,,,
cashke01,2008,BOS,AL,ОДЛС1,C,1,0,6.0,3,0,0,0,0,0.0,0.0,0.0
whitefr01,1978,KCA,AL,ALCS,2B,4,4,102.0,11,12,0,3,0,,,
glynnbi01,1954,CLE,AL,WS,1B,1,0,1.0,0,0,0,0,0,,,
wintege01,1908,DET,AL,WS,Р,1,0,3.0,0,0,0,0,0,,1.0,1.0
hainehi01,1923,NYA,AL,WS,CF,1,0,6.0,0,0,0,0,0,,,
rolensc01,2012,CIN,NL,НЛДС2,3B,4,4,108.0,1,5,2,0,0,0.0,0.0,0.0
rodrifr03,2007,LAA,AL,ОДЛС1,Р,1,0,1.0,0,0,0,0,0,,0.0,0.0
reesepe01,1941,BRO,NL,WS,СС,5,5,132.0,13,14,3,4,0,,,
worreti01,2002,SFN,NL,NLCS,Р,4,0,13.0,0,0,0,0,0,,1.0,0.0
spiezsc01,2006,SLN,NL,НЛДС2,3B,1,1,27.0,1,0,0,0,0,,,
jonesly01,1985,KCA,AL,ALCS,LF,5,0,24.0,2,0,0,0,0,,,
bagbyji02,1946,BOS,AL,WS,Р,1,0,9.0,0,1,0,0,0,,0.0,0.0
blairpa01,1974,BAL,AL,ALCS,CF,4,4,105.0,7,0,0,0,0,,,
cruzju01,1983,CHA,AL,ALCS,2B,4,4,108.0,10,14,0,3,0,,,
lordbr01,1911,PHA,AL,WS,LF,6,6,167.0,14,1,0,0,0,,,
broxtjo01,2008,LAN,NL,НЛДС1,Р,3,0,10.0,0,0,0,0,0,,1.0,0.0
swishni01,2009,NYA,AL,ОДЛС1,RF,3,3,84.0,4,2,0,0,0,,,
beckebe01,1915,PHI,NL,WS,RF,1,0,3.0,0,0,0,0,0,,,
littogr01,1989,SFN,NL,NLCS,3B,1,0,3.0,0,0,0,0,0,,,
davisha01,1911,PHA,AL,WS,1B,6,6,166.0,54,3,0,1,0,,,
martide01,1979,BAL,AL,ALCS,Р,1,1,25.0,2,0,0,0,0,,2.0,0.0
burnese01,2012,WAS,NL,НЛДС1,Р,2,0,3.0,0,0,0,0,0,0.0,0.0,0.0
perezed02,1997,ATL,NL,NLCS,C,2,2,27.0,14,0,0,0,0,0.0,2.0,0.0
duceyro01,1997,SEA,AL,ОДЛС2,LF,1,1,24.0,0,0,0,0,0,,,
piazzmi01,2000,NYN,NL,WS,C,4,4,105.0,34,1,0,0,0,0.0,1.0,1.0
frymatr01,2001,CLE,AL,ОДЛС1,3B,5,5,129.0,2,8,0,1,0,,,
aybarwi01,2008,TBA,AL,WS,1B,1,0,3.0,0,0,0,0,0,,,
mohrdu01,2002,MIN,AL,ALCS,RF,4,3,75.0,6,0,0,0,0,,,
lavagco01,1941,BRO,NL,WS,3B,3,3,78.0,2,1,0,0,0,,,
campri01,1982,ATL,NL,NLCS,Р,1,1,3.0,0,0,0,0,0,,0.0,0.0
zuberbi01,1946,BOS,AL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
bochtdo01,1996,SDN,NL,НЛДС2,Р,1,0,1.0,0,0,0,0,0,,0.0,0.0
greggke01,2004,ANA,AL,ОДЛС1,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
manguan01,1973,OAK,AL,ALCS,CF,3,2,54.0,2,0,0,0,0,,,
cavarph01,1935,CHN,NL,WS,1B,6,6,164.0,59,4,1,4,0,,,
snyderu01,1966,BAL,AL,WS,CF,2,2,45.0,2,0,0,0,0,,,
ramirar01,2003,CHN,NL,НЛДС2,3B,5,5,132.0,4,10,0,0,0,,,
reuscri01,1989,SFN,NL,WS,Р,1,1,12.0,0,0,0,0,0,,1.0,0.0
thompha02,1954,NY1,NL,WS,3B,4,4,111.0,5,12,0,1,0,,,
mcnalda01,1966,BAL,AL,WS,Р,2,2,34.0,0,0,0,0,0,,1.0,1.0
benitar01,1999,NYN,NL,НЛДС2,Р,2,0,7.0,0,0,0,0,0,,0.0,0.0
smoltjo01,1996,ATL,NL,WS,Р,2,2,42.0,0,1,0,0,0,,1.0,0.0
rolensc01,2002,SLN,NL,НЛДС2,3B,2,2,48.0,2,4,0,0,0,,,
hurdlcl01,1978,KCA,AL,ALCS,LF,2,2,42.0,6,1,0,1,0,,,
paytoja01,2000,NYN,NL,НЛДС2,CF,4,4,120.0,10,0,0,0,0,,,
kleinch01,1935,CHN,NL,WS,RF,2,1,32.0,1,0,0,0,0,,,
hudsoor01,2010,MIN,AL,ОДЛС2,2B,3,3,78.0,6,6,0,2,0,,,
crawfca02,2010,TBA,AL,ОДЛС1,LF,5,5,135.0,9,0,0,0,0,,,
gilesbr02,2005,SDN,NL,НЛДС1,CF,1,1,12.0,0,0,0,0,0,,,
leiteal01,1999,NYN,NL,NLCS,Р,2,2,21.0,0,1,1,0,0,,4.0,0.0
moorewi01,1932,NYA,AL,WS,Р,1,0,16.0,0,1,0,0,0,,0.0,0.0
venturo01,2000,NYN,NL,WS,3B,5,5,140.0,1,8,0,1,0,,,
willile01,1919,CHA,AL,WS,Р,3,3,49.0,1,2,0,0,0,,1.0,3.0
slaugen01,1957,NYA,AL,WS,LF,5,4,105.0,7,0,0,0,0,,,
loftoke01,2002,SFN,NL,НЛДС1,CF,5,5,132.0,11,0,0,0,0,,,
simmote01,1982,ML4,AL,WS,C,7,7,174.0,28,2,1,0,0,0.0,7.0,3.0
incavpe01,1993,PHI,NL,WS,LF,3,2,47.0,7,0,0,0,0,,,
mcraeha01,1977,KCA,AL,ALCS,LF,2,2,51.0,2,1,0,0,0,,,
harrigr01,1984,SDN,NL,NLCS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
kotchca01,2011,TBA,AL,ОДЛС2,1B,4,4,,35,5,0,2,0,,,
davisst02,1983,BAL,AL,ALCS,Р,1,1,18.0,0,0,0,0,0,,2.0,0.0
willige02,1998,ATL,NL,NLCS,LF,2,0,9.0,0,0,0,0,0,,,
canoro01,2005,NYA,AL,ОДЛС2,2B,5,5,129.0,11,21,2,3,0,,,
vuckope01,1981,ML4,AL,AEDIV,Р,2,1,16.0,0,1,0,0,0,,0.0,0.0
youngmi02,2010,TEX,AL,ALCS,3B,6,6,159.0,6,10,0,0,0,,,
castibo01,1981,LAN,NL,WS,Р,1,0,3.0,0,2,0,0,0,,1.0,0.0
rudijo01,1974,OAK,AL,ALCS,LF,4,4,108.0,5,0,0,0,0,,,
molinya01,2006,SLN,NL,НЛДС2,C,4,4,102.0,33,5,1,1,0,0.0,2.0,1.0
carltst01,1968,SLN,NL,WS,Р,2,0,12.0,1,1,0,0,0,,0.0,0.0
rosepe01,1975,CIN,NL,NLCS,3B,3,3,84.0,2,1,0,0,0,,,
lopezja01,1996,ATL,NL,WS,C,6,6,150.0,42,3,0,0,0,0.0,4.0,1.0
cashda01,1976,PHI,NL,NLCS,2B,3,3,79.0,8,8,0,2,0,,,
frankhe01,1941,BRO,NL,WS,C,1,0,6.0,0,1,0,0,0,0.0,0.0,1.0
underto01,1981,OAK,AL,ALCS,Р,2,0,4.0,0,0,0,0,0,,0.0,0.0
walkeha01,1946,SLN,NL,WS,RF,1,0,6.0,0,0,0,0,0,,,
pooleji02,1995,CLE,AL,ОДЛС1,Р,1,0,5.0,0,1,0,0,0,,0.0,0.0
radkebr01,2003,MIN,AL,ОДЛС1,Р,1,1,19.0,1,2,0,0,0,,2.0,0.0
merckke01,2003,ATL,NL,НЛДС2,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
rizzuph01,1941,NYA,AL,WS,СС,5,5,135.0,12,18,1,6,0,,,
assenpa01,1998,CLE,AL,ALCS,Р,3,0,6.0,0,0,0,0,0,,0.0,0.0
craigro01,1956,BRO,NL,WS,Р,2,1,18.0,1,1,0,1,0,,0.0,0.0
podsesc01,2005,CHA,AL,ОДЛС1,LF,3,3,81.0,4,0,0,0,0,,,
zimmeje01,1961,CIN,NL,WS,C,2,0,9.0,4,0,0,0,0,0.0,0.0,0.0
mathemi01,2004,SLN,NL,NLCS,C,7,6,169.0,36,5,0,2,0,0.0,6.0,3.0
hoytwa01,1927,NYA,AL,WS,Р,1,1,22.0,0,0,0,0,0,,0.0,0.0
encarju01,2003,FLO,NL,НЛДС1,RF,4,4,111.0,11,0,0,0,0,,,
elsteke01,1986,NYN,NL,NLCS,СС,4,0,33.0,2,3,0,0,0,,,
hoytwa01,1931,PHA,AL,WS,Р,1,1,18.0,0,0,0,0,0,,0.0,0.0
brownke01,1997,FLO,NL,NLCS,Р,2,2,45.0,3,2,0,0,0,,1.0,0.0
backmwa01,1988,NYN,NL,NLCS,2B,7,6,168.0,7,19,2,1,0,,,
frymawo01,1981,MON,NL,НЕДIV,Р,1,0,4.0,0,1,0,0,0,,0.0,0.0
posadjo01,2000,NYA,AL,WS,C,5,5,141.0,52,1,0,0,0,1.0,0.0,1.0
matthga02,2009,LAA,AL,ALCS,LF,1,0,16.0,0,0,0,0,0,,,
farrst01,1985,KCA,AL,ALCS,Р,2,0,19.0,0,1,0,1,0,,0.0,1.0
tudorjo01,1988,LAN,NL,WS,Р,1,1,4.0,0,0,0,0,0,,0.0,0.0
milletr02,2008,TBA,AL,ОДЛС2,Р,1,0,0.0,0,0,0,0,0,,0.0,0.0
velarra01,1995,NYA,AL,ОДЛС2,LF,2,1,36.0,1,0,1,0,0,,,
lopezhe01,1963,NYA,AL,WS,RF,2,1,43.0,2,0,0,0,0,,,
willige02,1998,ATL,NL,NLCS,RF,5,2,63.0,3,0,0,0,0,,,
milesaa01,2006,SLN,NL,НЛДС2,2B,1,0,4.0,0,0,0,0,0,,,
jeterjo01,1970,PIT,NL,NLCS,LF,1,0,6.0,2,0,0,0,0,,,
tuckemi01,1998,ATL,NL,NLCS,RF,5,4,99.0,7,0,0,0,0,,,
nelsoge01,1989,OAK,AL,ALCS,Р,1,0,4.0,0,0,0,0,0,,0.0,0.0
demarfr02,1938,CHN,NL,WS,LF,2,2,51.0,5,0,0,0,0,,,
murphda02,1910,PHA,AL,WS,RF,5,5,137.0,6,2,0,2,0,,,
washicl01,1975,OAK,AL,ALCS,LF,2,2,51.0,1,0,2,0,0,,,
rolensc01,2010,CIN,NL,НЛДС1,3B,3,3,75.0,0,4,2,0,0,,,
johnsbo03,1971,PIT,NL,NLCS,Р,1,1,24.0,0,0,0,0,0,,1.0,0.0
mcgratu01,1980,PHI,NL,NLCS,Р,5,0,24.0,0,0,0,0,0,,0.0,1.0
rodrial01,1995,SEA,AL,ОДЛС2,СС,1,0,9.0,0,0,0,0,0,,,
drewjd01,2007,BOS,AL,ALCS,RF,7,5,153.0,12,0,0,0,0,,,
patekfr01,1978,KCA,AL,ALCS,СС,4,4,102.0,7,9,2,2,0,,,
schanwa01,1918,BOS,AL,WS,C,5,2,63.0,9,5,0,0,0,1.0,2.0,2.0
garkory01,2007,CLE,AL,ОДЛС2,1B,3,3,84.0,26,3,0,5,0,,,
fairlro01,1966,LAN,NL,WS,RF,2,2,48.0,3,0,1,0,0,,,
gordojo01,1938,NYA,AL,WS,2B,4,4,108.0,12,11,2,3,0,,,
rodrial01,2000,SEA,AL,ОДЛС2,СС,3,3,84.0,8,9,0,4,0,,,
lackejo01,2005,LAA,AL,ОДЛС2,Р,2,2,34.0,2,5,0,0,0,,1.0,0.0
edwarma01,1981,ML4,AL,AEDIV,RF,2,0,12.0,0,0,0,0,0,,,
fiskca01,1975,BOS,AL,ALCS,C,3,3,81.0,15,0,0,0,0,0.0,0.0,0.0
seleaa01,2000,SEA,AL,ОДЛС2,Р,1,1,22.0,0,1,0,1,0,,0.0,0.0
smithea02,1927,PIT,NL,WS,C,2,2,45.0,10,2,1,0,0,0.0,1.0,0.0
falloge01,1944,SLN,NL,WS,2B,2,0,12.0,0,0,0,0,0,,,
jordabr01,2000,ATL,NL,НЛДС1,RF,3,3,75.0,6,0,0,0,0,,,
perezne01,2006,DET,AL,WS,СС,1,0,3.0,0,1,0,0,0,,,
fingero01,1974,OAK,AL,WS,Р,4,0,28.0,0,1,0,0,0,,0.0,0.0
watkige01,1930,SLN,NL,WS,RF,4,3,87.0,5,0,1,0,0,,,
strawda01,1986,NYN,NL,WS,RF,7,7,183.0,19,0,0,0,0,,,
rodrial01,2004,NYA,AL,ОДЛС2,3B,4,4,123.0,5,11,0,0,0,,,
pignajo01,1959,LAN,NL,WS,C,1,0,3.0,1,0,0,0,0,0.0,0.0,0.0
sweenma01,1996,SLN,NL,NLCS,LF,2,0,15.0,1,0,0,0,0,,,
ritzke01,1995,COL,NL,НЛДС1,Р,2,1,21.0,0,1,1,0,0,,0.0,0.0
nunezab01,2005,SLN,NL,NLCS,3B,4,4,97.0,1,12,0,0,0,,,
counscr01,1997,FLO,NL,НЛДС1,2B,3,1,48.0,5,2,1,0,0,,,
roeniro01,1984,SDN,NL,WS,LF,1,0,3.0,0,0,0,0,0,,,
sauersc01,2003,BOS,AL,ALCS,Р,1,0,1.0,0,0,0,0,0,,0.0,0.0
gutiefr01,2007,CLE,AL,ALCS,RF,6,5,144.0,15,2,0,0,0,,,
whiteea01,1933,WS1,AL,WS,Р,1,1,27.0,0,4,0,0,0,,0.0,0.0
morelke01,1980,PHI,NL,NLCS,C,1,0,1.0,0,0,0,0,0,0.0,0.0,0.0
jonesan01,1996,ATL,NL,WS,RF,2,1,36.0,3,1,0,1,0,,,
harribu01,1924,WS1,AL,WS,2B,7,7,201.0,26,28,2,8,0,,,
swishni01,2006,OAK,AL,ALCS,1B,4,4,104.0,33,1,0,3,0,,,
greendi01,1971,OAK,AL,ALCS,2B,3,3,75.0,8,4,0,3,0,,,
davisch01,1987,SFN,NL,NLCS,CF,6,6,123.0,11,1,1,1,0,,,
martiti02,1999,NYA,AL,ALCS,1B,5,5,135.0,29,5,0,6,0,,,
klingjo01,1907,CHN,NL,WS,C,5,5,144.0,25,10,1,0,0,0.0,6.0,5.0
stanlfr01,1976,NYA,AL,WS,СС,4,4,74.0,4,7,1,3,0,,,
torgeea01,1959,CHA,AL,WS,1B,1,0,3.0,0,0,0,0,0,,,
groteje01,1973,NYN,NL,NLCS,C,5,5,142.0,42,1,0,0,0,0.0,0.0,1.0
vizcajo01,2000,NYA,AL,ALCS,3B,1,0,6.0,0,0,0,0,0,,,
loducpa01,2006,NYN,NL,NLCS,C,7,7,183.0,34,1,1,1,0,0.0,4.0,1.0
adcocjo01,1958,ML1,NL,WS,1B,3,3,81.0,23,2,0,0,0,,,
mabryjo01,2005,SLN,NL,НЛДС1,LF,1,0,4.0,0,0,0,0,0,,,
gladdda01,1987,MIN,AL,ALCS,LF,5,5,132.0,12,0,0,0,0,,,
clonito01,1970,CIN,NL,WS,Р,2,1,22.0,0,1,0,0,0,,0.0,2.0
baldwja01,2000,CHA,AL,ОДЛС2,Р,1,1,18.0,0,1,0,0,0,,0.0,0.0
wyckowe01,1914,PHA,AL,WS,Р,1,0,11.0,1,0,0,0,0,,3.0,0.0
pierzaj01,2005,CHA,AL,WS,C,4,4,105.0,28,4,0,0,0,0.0,4.0,1.0
nathajo01,2009,MIN,AL,ОДЛС1,Р,2,0,6.0,0,0,1,0,0,,1.0,0.0
delcama01,2007,BOS,AL,ALCS,Р,3,0,5.0,0,0,0,0,0,,1.0,0.0
isrinja01,2000,OAK,AL,ОДЛС1,Р,2,0,6.0,0,0,0,0,0,,0.0,0.0
honeyri01,1996,SLN,NL,НЛДС2,Р,3,0,8.0,0,1,0,0,0,,0.0,0.0
maddugr01,1989,CHN,NL,NLCS,Р,2,2,22.0,0,0,1,0,0,,1.0,0.0
seleaa01,2001,SEA,AL,ОДЛС1,Р,1,1,6.0,0,0,0,0,0,,0.0,0.0
assenpa01,1997,CLE,AL,ALCS,Р,5,0,6.0,0,0,0,0,0,,0.0,0.0
burkejo03,2001,ATL,NL,НЛДС1,Р,1,1,19.0,0,1,0,0,0,,0.0,0.0
bardjo01,2006,SDN,NL,НЛДС2,C,2,2,51.0,7,1,0,0,0,0.0,0.0,1.0
yeagest01,1983,LAN,NL,NLCS,C,2,2,48.0,7,1,0,0,0,0.0,0.0,0.0
haineje01,1930,SLN,NL,WS,Р,1,1,27.0,0,1,0,0,0,,0.0,0.0
olearch01,1908,DET,AL,WS,СС,5,5,132.0,7,12,1,3,0,,,
howarde01,1907,CHN,NL,WS,1B,1,1,27.0,10,1,0,0,0,,,
jeterde01,1999,NYA,AL,ALCS,СС,5,5,132.0,10,9,2,5,0,,,
millsal01,1996,BAL,AL,ALCS,Р,3,0,7.0,0,0,0,0,0,,1.0,0.0
jacksco01,2007,ARI,NL,НЛДС1,1B,2,2,39.0,14,0,0,4,0,,,
houghch01,1978,LAN,NL,WS,Р,2,0,16.0,1,0,0,0,0,,0.0,0.0
allenjo02,1932,NYA,AL,WS,Р,1,1,2.0,0,0,0,0,0,,0.0,0.0
murraca01,2000,SFN,NL,НЛДС2,CF,3,1,37.0,3,0,0,0,0,,,
clarkja01,1985,SLN,NL,WS,1B,7,7,184.0,51,3,0,6,0,,,
lopesda01,1984,CHN,NL,NLCS,RF,1,0,2.0,0,0,0,0,0,,,
horlejo01,1972,OAK,AL,ALCS,Р,1,0,0.0,0,0,0,0,0,,0.0,0.0
milleda02,2003,CHN,NL,NLCS,C,4,3,83.0,24,3,0,0,0,0.0,3.0,1.0
graffto01,1997,ATL,NL,NLCS,2B,3,2,54.0,4,2,0,0,0,,,
brilene01,1967,SLN,NL,WS,Р,2,1,33.0,0,4,0,0,0,,0.0,0.0
