yearid,teamid,lgid,playerid,salary
2006,LAA,AL,guerrvl01,13500000
2001,ATL,NL,brognri01,1500000
2003,ARI,NL,spiveju01,432000
1986,KCA,AL,biancbu01,165000
1991,PIT,NL,pattebo01,325000
1988,CIN,NL,murphro01,175000
1996,OAK,AL,montgst01,109000
2006,LAN,NL,kuoho01,327500
1999,SLN,NL,slocuhe01,200000
1992,CIN,NL,sandere02,109000
2006,TBA,AL,crawfca02,2625000
2010,FLO,NL,bakerjo01,415000
1998,TBA,AL,perryhe01,200000
2012,CLE,AL,hafnetr01,13000000
2000,ATL,NL,weisswa01,3000000
1996,SDN,NL,bergmse01,205000
1996,FLO,NL,milleku01,118000
1992,CLE,AL,jeffere01,120000
1994,MIN,AL,trombmi01,175000
2005,BAL,AL,palmera01,3000000
1994,NYN,NL,brognri01,109000
1998,CIN,NL,graveda01,175000
1985,SDN,NL,gwynnto01,440000
1992,ML4,AL,fletcsc01,300000
1988,CHN,NL,berryda01,62500
2002,ARI,NL,milleda02,2650000
2002,CHA,AL,biddlro01,250000
1992,SLN,NL,hudlere01,400000
1996,PIT,NL,liriane01,350000
2004,CLE,AL,lawtoma02,7250000
1992,BOS,AL,dopsojo01,265000
2002,CHA,AL,graffto01,575000
1986,CIN,NL,parkeda01,1100000
2011,SFN,NL,poseybu01,575000
1994,LAN,NL,mcdowro01,1350000
1996,KCA,AL,howarda02,600000
1994,MON,NL,berryse01,200000
1998,NYA,AL,borowjo01,188800
2010,TOR,AL,mcgowdu01,500000
2004,CLE,AL,durbich01,315000
2011,TBA,AL,uptonbj01,4825000
2009,ATL,NL,pradoma01,415000
2009,LAA,AL,hunteto01,18000000
2002,DET,AL,patteda04,1700000
2005,CIN,NL,larueja01,3000000
1991,DET,AL,frymatr01,150000
2010,COL,NL,daleyma01,404000
1987,PIT,NL,vanslan01,550000
1989,SEA,AL,comstke01,80000
2007,SFN,NL,cainma01,650000
2000,COL,NL,huntebr02,300000
2004,HOU,NL,biggicr01,3000000
2004,SEA,AL,villoro01,1000000
2002,NYN,NL,vaughmo01,12166667
1994,NYN,NL,telghda01,135000
1994,CIN,NL,mitchke01,3750000
2005,TEX,AL,parkch01,15000000
1992,NYN,NL,coneda01,4250000
2007,CIN,NL,stantmi02,2000000
2012,OAK,AL,colonba01,2000000
2011,COL,NL,spilbry01,1950000
1992,NYN,NL,elsteke01,760000
2002,CHN,NL,hundlto01,6500000
2009,ARI,NL,harenda01,7500000
1996,MON,NL,whitero02,300000
2012,MIN,AL,hendrli01,480000
1989,KCA,AL,bucknbi01,400000
2001,PIT,NL,arroybr01,225000
1991,PHI,NL,akerfda01,165000
2012,CLE,AL,lowede01,15000000
2001,NYN,NL,perezti01,205000
1985,SDN,NL,hoytla01,975000
1996,NYN,NL,brognri01,325000
1987,MON,NL,wallati01,765000
1999,CHN,NL,houstty01,715000
1994,HOU,NL,swindgr01,3750000
2001,TBA,AL,smithbo06,255000
2007,DET,AL,rogerke01,8000000
2011,CHA,AL,pierzaj01,2000000
2010,PIT,NL,clemeje01,405000
1996,HOU,NL,smallma01,109000
1997,MIN,AL,coomero01,170000
1986,MON,NL,smithbr01,700000
1992,NYN,NL,gallada01,628750
1995,CHA,AL,durhara01,109000
1996,NYN,NL,ochoaal01,109000
2004,TOR,AL,adamste01,1700000
2007,LAA,AL,bootcch01,380000
1999,PHI,NL,duceyro01,400000
2012,CHA,AL,flowety01,483000
2001,ANA,AL,hasegsh01,1500000
1985,HOU,NL,puhlte01,541667
2006,SFN,NL,niekrla01,345000
2001,NYN,NL,alfoned01,5750000
2004,PHI,NL,perezto03,750000
1986,ATL,NL,benedbr01,565000
1993,CAL,AL,snowjt01,110000
1998,CHN,NL,blausje01,4000000
2009,TOR,AL,frasoja01,1450000
1999,KCA,AL,wallade01,216000
2009,OAK,AL,cahiltr01,400000
1989,CHA,AL,lyonsst01,325000
1993,OAK,AL,aldremi01,200000
1992,BAL,AL,flanami01,600000
2009,PHI,NL,eyresc01,2000000
1995,CLE,AL,belleal01,4500000
2003,PHI,NL,millwke01,9900000
1996,NYA,AL,sierrru01,6200000
1994,FLO,NL,colbrgr01,150000
1990,CLE,AL,kaiseje01,110000
2011,ATL,NL,rossda01,1625000
1990,NYN,NL,whitewa02,101000
2001,SDN,NL,kleskry01,5750000
1989,CHN,NL,wronari01,68000
2012,LAA,AL,izturma01,3966666
2000,NYA,AL,jimenda01,200000
2010,COL,NL,hawpebr01,7500000
2002,DET,AL,millema01,202500
2003,SDN,NL,walkeke01,450000
1991,SLN,NL,worreto01,660000
1991,DET,AL,phillto02,1566666
1997,TEX,AL,whitema02,375000
1987,DET,AL,grubbjo01,365000
1991,OAK,AL,gallemi01,565000
2008,PIT,NL,marteda01,2150000
2012,SFN,NL,romose01,1575000
2003,PHI,NL,wolfra02,2375000
1994,SFN,NL,carrema01,650000
1985,CHA,AL,baineha01,675000
2006,LAA,AL,kennead01,3350000
1999,SDN,NL,walldo01,275000
1999,PIT,NL,spraged02,1300000
2000,CIN,NL,larkiba01,5300000
1993,NYA,AL,keyji01,4900000
2012,CLE,AL,choosh01,4900000
1994,CIN,NL,gantro01,109000
1997,MON,NL,hermadu01,163000
1988,LAN,NL,penaal01,400000
2009,NYA,AL,matsuhi01,13000000
1995,SEA,AL,hibbagr01,2650000
1999,NYN,NL,ordonre01,1650000
1988,CAL,AL,petryda01,785000
1999,NYA,AL,willibe02,9857143
1986,BAL,AL,gutieja01,167500
1987,CAL,AL,polidgu01,67000
1993,MON,NL,berryse01,121000
1988,SEA,AL,preslji01,535000
1996,BOS,AL,belinst01,1275000
2004,CHN,NL,priorma01,3150000
2003,SLN,NL,marreel01,1500000
2009,NYN,NL,wagnebi02,10500000
2002,COL,NL,nortogr01,525000
2012,NYA,AL,rominau01,482000
2008,MIL,NL,turnbde01,3370666
1998,NYN,NL,hudekjo01,499000
1988,BOS,AL,riceji01,2214865
1990,SDN,NL,grantma01,400000
2006,KCA,AL,teahema01,344500
1992,SDN,NL,melenjo01,150000
2010,MIL,NL,stettmi01,420000
1989,SFN,NL,garresc01,706000
2009,LAA,AL,kendrho01,465000
2002,TBA,AL,vaughgr01,8750000
1998,TBA,AL,martida01,1500000
1987,CAL,AL,jacksre01,525000
1995,CIN,NL,taubeed01,710000
1999,TEX,AL,patteda04,290000
2010,CLE,AL,grudzma01,600000
1998,CIN,NL,harnipe01,300000
1995,MON,NL,perezca01,109000
2009,CHN,NL,leede02,13250000
2010,WAS,NL,englije01,400000
2012,TBA,AL,fuldsa01,489400
2000,PIT,NL,anderji02,215000
1992,NYA,AL,perezme01,1165000
2003,PIT,NL,sauersc01,1566667
1986,TOR,AL,keyji01,552500
2004,TEX,AL,ramirer01,303750
1987,NYN,NL,ojedabo01,650000
1987,NYN,NL,cartega01,2060714
1988,DET,AL,tananfr01,1100000
2012,SEA,AL,saundmi01,489100
2008,COL,NL,bakerje03,403000
2012,DET,AL,dirksan01,485000
2011,LAN,NL,janseke01,416000
1996,CHA,AL,karkoro01,2225000
2002,MIL,NL,sexsori01,3125000
2000,BOS,AL,wasdijo01,625000
1998,PHI,NL,portuma01,2350000
1988,TOR,AL,liriane01,75000
1993,COL,NL,smithbr01,250000
1996,CIN,NL,portuma01,4333334
2011,MIL,NL,reedje03,550000
2011,COL,NL,tulowtr01,5500000
2007,WAS,NL,escobal01,530000
2006,LAN,NL,hamulti01,327500
2004,CIN,NL,jonesto02,500000
1987,HOU,NL,reynocr01,416667
2003,OAK,AL,hattesc01,1750000
2009,COL,NL,torreyo01,3750000
2001,LAN,NL,loducpa01,230000
2000,SFN,NL,rodrife01,537500
2011,SEA,AL,wilsoja02,5000000
2010,FLO,NL,ugglada01,7800000
2009,DET,AL,lyonbr01,4250000
2009,SLN,NL,frankry01,2500000
1999,TOR,AL,fletcda01,2625000
2005,TBA,AL,phelpjo01,800000
2003,NYA,AL,hitchst01,6000000
1992,CHN,NL,castifr01,150000
1994,PIT,NL,deweyma01,140000
1995,HOU,NL,jonesto02,175000
1994,SDN,NL,benesan01,3005000
1989,NYA,AL,kellyro01,80000
1992,CHA,AL,mcdowja01,1600000
1999,TBA,AL,graffto01,262500
1995,TEX,AL,brandma01,109000
1995,CHN,NL,hernajo01,135000
2011,LAA,AL,rodnefe01,5500000
1992,TOR,AL,duceyro01,200000
1999,OAK,AL,rigbybr01,201500
1986,ATL,NL,campri01,600000
2001,PHI,NL,rolensc01,5500000
1989,CHN,NL,girarjo01,68000
2003,COL,NL,cookaa01,300000
1994,TOR,AL,whitede03,3133334
1999,SLN,NL,kingcu01,210000
2005,TBA,AL,crawfca02,370000
2007,PHI,NL,liebejo01,7833333
1992,SEA,AL,buhneja01,1445000
2005,MIL,NL,davisdo02,2050000
1999,SDN,NL,gonzawi01,200000
2004,TEX,AL,benoijo01,335000
1997,CHN,NL,sosasa01,5500000
1998,DET,AL,greisse01,170000
1996,COL,NL,swiftbi02,4608333
2008,CHN,NL,derosma01,4750000
1986,TOR,AL,henketo01,191000
2005,CIN,NL,clausbr01,320000
2000,SLN,NL,paquecr01,595000
1990,BAL,AL,mitchjo02,111000
2002,KCA,AL,austije01,205000
1994,PHI,NL,riverbe01,335000
2006,KCA,AL,desseel01,1700000
2001,CLE,AL,shueypa01,2000000
2006,COL,NL,heltoto01,16600000
1996,ATL,NL,dyeje01,109000
2008,NYN,NL,mainejo01,450000
1999,SEA,AL,jacksry01,230000
1998,BAL,AL,johnsdo04,250000
2003,CIN,NL,lopezfe01,334000
1996,TEX,AL,hillke01,3100000
2002,ATL,NL,jonesch06,11333333
1996,NYA,AL,lukema01,109000
1987,NYA,AL,rhoderi01,600000
1999,ATL,NL,galaran01,8250000
1993,HOU,NL,finlest01,2900000
2011,CLE,AL,sizemgr01,7666666
2003,CLE,AL,santijo03,600000
1998,NYA,AL,irabuhi01,2925000
1991,PIT,NL,tomlira01,120000
1998,TBA,AL,tatisra01,205000
1997,SEA,AL,griffke02,7885532
2001,PIT,NL,wilsoja02,200000
1991,PIT,NL,palacvi01,125000
2002,DET,AL,paniajo01,1325000
1993,TEX,AL,brownke01,2800000
1992,ML4,AL,surhobj01,2530000
1986,PIT,NL,lemasjo01,400000
1989,LAN,NL,dempsri01,420000
1996,BAL,AL,mcdowro01,750000
1995,KCA,AL,brownto05,300000
2005,NYA,AL,stantmi02,4000000
2011,TBA,AL,mcgeeja01,415200
1994,CAL,AL,owensp01,1250000
1990,CLE,AL,jamesdi01,650000
1994,BOS,AL,greenmi01,3325000
1992,NYA,AL,jamesdi01,387500
1999,SEA,AL,garcifr02,200000
1988,NYN,NL,mazzile01,350000
1990,CAL,AL,howelja02,652500
2011,LAN,NL,ethiean01,9500000
1990,CLE,AL,lampkto01,100000
2011,CHA,AL,jacksed01,8750000
1985,KCA,AL,wathajo01,425000
1992,KCA,AL,boddimi01,3116667
1998,ANA,AL,wilsotr01,225000
1999,TOR,AL,escobke01,350000
1998,PHI,NL,brognri01,1725000
1989,HOU,NL,schatda01,245000
1995,TOR,AL,hurtaed01,109000
2003,CHN,NL,karroer01,8375000
1992,BOS,AL,violafr01,4833333
1990,CHN,NL,gracema01,325000
2002,FLO,NL,millake01,900000
1992,KCA,AL,mcraebr01,275000
2007,BOS,AL,ortizda01,13250000
1987,PIT,NL,reuscri01,750000
2005,CIN,NL,lopezfe01,415000
1996,MIN,AL,cordoma01,500000
2004,SFN,NL,hergema01,1100000
1992,CIN,NL,dibblro01,1450000
1993,PHI,NL,deleojo01,275000
2009,SEA,AL,silvaca01,12250000
2005,SEA,AL,dobbsgr01,316000
1996,CAL,AL,holzema01,117500
1988,PHI,NL,rawlesh01,900000
1993,SDN,NL,gutieri01,109000
1991,ATL,NL,greggto01,265000
1989,MON,NL,foleyto02,320000
1998,COL,NL,astacpe01,3350000
1994,PIT,NL,goffje01,145000
1999,BOS,AL,jeffere01,3400000
1994,MIN,AL,winfida01,2725000
2012,HOU,NL,lyonbr01,5500000
1997,KCA,AL,carrahe01,560000
1999,HOU,NL,wardda01,200000
1996,ATL,NL,smoltjo01,6000000
1992,MON,NL,barbebr01,129000
1989,MIN,AL,gagnegr01,570000
1998,BAL,AL,rhodear01,2850000
2004,PHI,NL,bellda01,4400000
2005,ATL,NL,jonesch06,16061802
1987,CAL,AL,joynewa01,180000
1993,TEX,AL,pavliro01,130000
1993,OAK,AL,seitzke01,600000
2012,LAA,AL,trumbma01,500000
2008,OAK,AL,blantjo01,3700000
1987,KCA,AL,eisenji01,72500
1993,BAL,AL,frohwto01,975000
2005,CIN,NL,jimenda01,2870000
2008,HOU,NL,quinthu01,405000
2003,SFN,NL,worreti01,2000000
2002,BOS,AL,garcino01,9000000
2002,NYA,AL,soriaal01,630000
1995,LAN,NL,mondera01,435000
1999,SLN,NL,merckke01,2500000
2012,WAS,NL,morsemi01,3500000
1999,ARI,NL,womacto01,1650000
1995,OAK,AL,karsast01,135000
2012,SLN,NL,furcara01,6500000
1987,BOS,AL,benzito01,62500
1995,FLO,NL,tavarje01,114000
2001,BOS,AL,nixontr01,390000
2011,KCA,AL,soriajo01,4000000
2000,MIN,AL,maxweja01,202000
1986,HOU,NL,hatchbi01,80000
2000,HOU,NL,elartsc01,300000
1985,NYA,AL,kempst01,1420000
1997,TOR,AL,hansoer01,3533333
1993,FLO,NL,hoffmtr01,109000
2009,SFN,NL,linceti01,650000
1993,FLO,NL,felixju01,1250000
1994,LAN,NL,astacpe01,325000
2010,CHA,AL,konerpa01,12000000
1986,NYN,NL,gibbojo02,65000
2010,FLO,NL,henslcl01,425000
1988,SFN,NL,pricejo02,300000
1986,CAL,AL,wittmi01,933333
2010,TBA,AL,uptonbj01,3000000
1988,SFN,NL,leffecr01,575000
2002,CHA,AL,konerpa01,3800000
2012,ARI,NL,bloomwi01,1900000
2011,DET,AL,ingebr01,5500000
2007,PHI,NL,smithma04,380000
2003,ARI,NL,delluda01,900000
2012,TBA,AL,mcgeeja01,484200
2000,NYA,AL,brosisc01,5250000
1993,DET,AL,fieldce01,4262500
1995,TOR,AL,olerujo01,5750000
1987,CHA,AL,dotsori01,1075000
1985,CIN,NL,pricejo02,410000
1987,SLN,NL,lawleto01,115000
1998,OAK,AL,macksh01,450000
1995,CLE,AL,penato01,516666
2007,OAK,AL,bradlmi01,4000000
2002,FLO,NL,redmomi01,650000
1997,FLO,NL,sheffga01,6100000
2007,WAS,NL,johnsni01,5500000
1993,SDN,NL,hernaje02,122500
2010,TEX,AL,madriwa01,404730
2002,ATL,NL,lockhke01,600000
1995,NYN,NL,dipotje01,150000
1997,PHI,NL,munozbo01,200000
2002,SDN,NL,eatonad01,280000
2008,SEA,AL,oflaher01,400000
2012,CLE,AL,perezch01,4500000
1994,FLO,NL,renteri01,160000
2011,COL,NL,belisma01,2350000
1995,MON,NL,shawje01,325000
1995,ATL,NL,lemkema01,1250000
1993,PIT,NL,deweyma01,120000
1998,HOU,NL,bogarti01,725000
1993,DET,AL,livinsc01,230000
2002,NYN,NL,paytoja01,362500
1993,DET,AL,whitalo01,3433333
1993,SFN,NL,lewisda01,172500
2007,FLO,NL,rossco01,380000
2009,SLN,NL,wainwad01,2787500
2005,LAA,AL,anderga01,9600000
2003,PHI,NL,polanpl01,2875000
2002,FLO,NL,foxan01,700000
2008,MIL,NL,parrama01,392000
2006,CIN,NL,dunnad01,7500000
2003,CLE,AL,garcika01,900000
1987,NYA,AL,drabedo01,85000
1989,CHN,NL,sutclri01,2340000
2000,FLO,NL,micelda01,1500000
2009,BAL,AL,alberma01,410000
2011,KCA,AL,treanma01,850000
1998,HOU,NL,bergmse01,465000
1997,MON,NL,telfoan01,150000
1997,COL,NL,bailero01,200000
1990,ATL,NL,greento01,100000
1990,NYA,AL,ceronri01,600000
1994,SEA,AL,ayalabo01,180000
1998,OAK,AL,rigbybr01,174000
1985,PIT,NL,robindo01,520000
2012,ATL,NL,medlekr01,490000
2010,PIT,NL,hanrajo01,453000
1991,CIN,NL,myersra01,2000000
2006,NYA,AL,giambja01,20428571
1988,PHI,NL,palmeda01,675000
1997,TEX,AL,hernaxa01,600000
1988,MIN,AL,davidma01,89000
1995,OAK,AL,paquecr01,145000
1986,SFN,NL,robinje01,127500
2012,OAK,AL,crispco01,6000000
1993,BAL,AL,davisgl01,3817500
1991,CHA,AL,fiskca01,1250000
1992,CAL,AL,gaettga01,2700000
1986,NYA,AL,righeda01,837500
1998,MIL,NL,cirilje01,1500000
2012,NYA,AL,swishni01,10250000
2010,SDN,NL,richacl01,423700
2010,CIN,NL,cordefr01,12125000
1995,BAL,AL,alexama02,130000
2009,FLO,NL,calerki01,500000
2005,NYN,NL,matsuka01,7033333
1989,ATL,NL,assenpa01,271000
1993,SFN,NL,scarsst01,115000
2003,NYA,AL,karsast01,5000000
2009,WAS,NL,willijo03,2950000
2001,NYA,AL,brosisc01,5250000
1995,SDN,NL,valenfe01,425000
1998,DET,AL,roberbi01,2300000
2011,PIT,NL,olsonga01,430000
2010,SFN,NL,torrean02,426000
1992,TOR,AL,wardtu01,127500
2003,OAK,AL,mecirji01,3216667
1985,KCA,AL,blackbu02,465000
1997,PHI,NL,mimbsmi01,200000
1990,DET,AL,tananfr01,1100000
1986,SFN,NL,brownch02,155000
1999,COL,NL,perezne01,400000
1989,KCA,AL,gubicma01,1375000
2000,TBA,AL,trammbu01,253000
1994,NYN,NL,burnije01,175000
2011,FLO,NL,helmswe01,1000000
1998,CHN,NL,jenniro01,173000
1994,DET,AL,gomezch02,140000
1991,CLE,AL,swindgr01,2025000
2000,MIN,AL,romerjc01,200000
1989,TOR,AL,fernato01,1400000
2007,NYN,NL,smithjo05,380000
2001,TEX,AL,portebo03,207000
1990,OAK,AL,mcgwima01,1500000
2002,COL,NL,chacosh01,235000
1996,CHA,AL,fernaal01,4500000
2008,SDN,NL,bardjo01,2237500
1998,DET,AL,cruzde01,245000
1986,PHI,NL,hudsoch02,277500
1990,HOU,NL,rohdeda01,100000
1992,TOR,AL,tablepa01,900000
2006,LAA,AL,santaer01,350000
1997,PHI,NL,brewebi01,200000
2001,SEA,AL,boonebr01,3250000
2006,DET,AL,seaybo01,375000
2003,LAN,NL,loducpa01,2636667
1996,MON,NL,rojasme01,2025000
1999,SEA,AL,daveyto01,200000
2005,HOU,NL,lambmi01,1300000
2012,ARI,NL,youngch04,7200000
1987,SEA,AL,brantmi01,77500
2009,LAA,AL,weaveje02,465000
1996,TOR,AL,quantpa01,775000
1991,PIT,NL,heatone01,1000000
1994,ML4,AL,vaughgr01,3000000
2012,SLN,NL,craigal01,495000
2003,SEA,AL,camermi01,7416667
1990,CIN,NL,benzito01,325000
1998,PHI,NL,lewisma01,1720000
2011,SDN,NL,luebkco01,415600
2004,SFN,NL,estrele01,316000
1993,NYN,NL,saberbr01,3000000
1991,CHN,NL,assenpa01,1110000
2012,NYN,NL,nickemi01,480880
2006,BAL,AL,parrijo01,612500
1985,KCA,AL,leonade01,871429
1997,SLN,NL,benesan01,4850000
1990,CHA,AL,martica02,100000
2001,DET,AL,weaveje01,425000
2010,KCA,AL,ankieri01,2750000
1987,OAK,AL,howelja01,530000
2008,TOR,AL,burneaj01,13200000
2005,SEA,AL,pineijo01,4700000
1987,NYA,AL,pedrial01,62500
2003,FLO,NL,castilu01,4850000
2002,CLE,AL,sabatcc01,700000
2000,CHN,NL,gutieri01,2500000
2005,BAL,AL,bauerri01,350000
2001,ATL,NL,ligteke01,1200000
2002,COL,NL,walkela01,12666667
1995,NYA,AL,macdobo01,260000
1986,SFN,NL,downske01,60000
2009,WAS,NL,ledezwi01,750000
1986,SFN,NL,youngjo02,450000
2011,CHA,AL,dunnad01,12000000
1993,CHA,AL,karkoro01,1566667
1993,NYN,NL,schoupe01,220000
1989,CHA,AL,hillesh01,75000
1986,BAL,AL,dempsri01,442066
2006,ATL,NL,jamesch03,327000
2006,TEX,AL,wilsocj01,331000
1995,FLO,NL,powelja04,109000
2007,CHN,NL,hillri01,400000
2006,SFN,NL,muntesc01,334000
1997,HOU,NL,carrch02,250000
1999,PHI,NL,gracemi02,240000
2012,CLE,AL,huffda01,486200
1989,DET,AL,robinje02,175000
1989,CIN,NL,roomero01,70000
1997,SDN,NL,joynewa01,3800000
2003,MIN,AL,hunteto01,4750000
2004,BOS,AL,reesepo01,1000000
2009,WAS,NL,millela02,452000
2004,COL,NL,lopezja02,317500
1998,KCA,AL,riverlu01,245000
1997,DET,AL,cummijo01,215000
2007,COL,NL,atkinga01,400000
1992,HOU,NL,osunaal01,240000
2004,ARI,NL,alomaro01,1000000
2006,PHI,NL,madsory01,400000
2005,CHN,NL,leicejo01,300000
2000,KCA,AL,morenor01,202500
1997,ANA,AL,murraed02,750000
1993,CIN,NL,saboch01,3100000
1986,NYA,AL,johnto01,60000
2009,SEA,AL,sweenmi01,500000
1994,NYA,AL,polonlu01,1500000
2006,TOR,AL,ryanbj01,4000000
2006,FLO,NL,olivomi01,700000
2009,TOR,AL,richmsc01,402300
1999,BOS,AL,offerjo01,4950000
2012,OAK,AL,suzukku01,5037500
1986,SDN,NL,martica01,240000
2002,BAL,AL,groombu01,2500000
1993,NYN,NL,youngan01,205000
1993,NYA,AL,johnsje02,125000
2012,SEA,AL,leagubr01,5000000
2001,PIT,NL,olivaom01,4000000
1993,TEX,AL,henketo01,3777625
1988,NYA,AL,tollewa01,410000
2007,FLO,NL,johnsjo09,382000
2011,ARI,NL,morame01,2350000
2000,DET,AL,mageewe01,205000
2001,KCA,AL,henrydo01,1200000
2009,CIN,NL,taverwi01,2250000
2002,OAK,AL,magnami01,1200000
2005,TEX,AL,brocado01,1000000
1998,NYN,NL,phillto02,560000
2006,BAL,AL,roberbr01,3075000
1999,COL,NL,dipotje01,2250000
1989,DET,AL,hennemi01,195000
1997,MIN,AL,myersgr01,575000
2009,CLE,AL,martivi01,5900000
1996,SEA,AL,corajo01,850000
1987,PIT,NL,almonbi01,250000
2003,TOR,AL,filebo01,310000
1986,NYA,AL,griffke01,1050000
1996,CLE,AL,alomasa02,2575000
2006,CHA,AL,politcl01,1200000
2005,PHI,NL,myersbr01,445000
1995,LAN,NL,princto01,306000
1986,CIN,NL,murphro01,60000
1992,SDN,NL,anderla02,2000000
1993,MON,NL,botteke01,113500
1998,ARI,NL,sprinru01,700000
2007,SEA,AL,suzukic01,12500000
1989,TEX,AL,halldr01,74000
1995,BAL,AL,rhodear01,275000
2003,MIL,NL,leskacu01,3700000
1997,HOU,NL,ausmubr01,1075000
1995,BOS,AL,mcgeewi01,300000
2000,NYA,AL,nelsoje01,1916667
2006,DET,AL,grandcu01,335000
1999,CHN,NL,trachst01,5250000
1999,FLO,NL,counscr01,245000
2010,COL,NL,corpama01,2750000
2001,PIT,NL,wehnejo01,375000
2001,DET,AL,cardoja01,217000
1994,NYA,AL,hernaxa01,1525000
2000,CIN,NL,harnipe01,3250000
2002,MIN,AL,reedri01,7000000
2007,HOU,NL,sampsch01,380000
1995,CAL,AL,owensp01,3500000
2001,MIN,AL,maysjo01,260000
2008,CLE,AL,sabatcc01,11000000
2011,FLO,NL,buckjo01,5000000
2004,ARI,NL,villaos01,325000
1999,COL,NL,bicheda01,7250000
1997,FLO,NL,cookde01,850000
2003,LAN,NL,nomohi01,7750000
2011,PHI,NL,hamelco01,9500000
2010,LAN,NL,loneyja01,3100000
2007,WAS,NL,lopezfe01,3900000
1993,COL,NL,younger01,120000
1997,PIT,NL,kendaja01,235000
1995,TOR,AL,martisa01,109000
1995,TEX,AL,nixonot01,3150000
2002,BAL,AL,ryanbj01,300000
1998,BAL,AL,webstle01,740000
1994,OAK,AL,gatesbr01,190000
1999,LAN,NL,millsal01,1250000
1988,CIN,NL,larkiba01,127500
2009,CHN,NL,harderi01,7000000
2010,KCA,AL,callaal01,460000
1992,ATL,NL,freemma02,400000
1991,TOR,AL,myersgr01,160000
2001,NYA,AL,justida01,7800000
1995,PHI,NL,longmto01,109000
2002,MIN,AL,wellsbo01,1700000
2009,ARI,NL,slatedo01,422500
2003,CHN,NL,cruzju02,340000
2009,WAS,NL,bardjo01,1600000
2003,LAN,NL,ishiika01,2575000
1999,DET,AL,huntebr02,1750000
2000,HOU,NL,doteloc01,240000
2008,SLN,NL,molinya01,1812500
2000,OAK,AL,mathetj01,1225000
1996,CHA,AL,moutoly01,135000
2000,MIN,AL,wellsbo01,700000
2006,HOU,NL,gallomi01,365000
2003,LAN,NL,jordabr01,9600000
1993,BOS,AL,heskejo01,1775000
1986,CAL,AL,burleri01,856667
2001,CLE,AL,loftoke01,8000000
1997,NYA,AL,riverma01,550000
1996,CIN,NL,mcelrch01,817000
1995,SFN,NL,beckro01,2242500
2008,BAL,AL,jonesad01,390000
2000,KCA,AL,beltrca01,350000
2008,NYA,AL,cabreme01,461200
2007,FLO,NL,amezaal01,380000
2010,LAA,AL,riverju01,4250000
2001,SEA,AL,mechegi01,275000
1994,PHI,NL,duncama01,2250000
1988,PIT,NL,bellira01,130000
1990,ATL,NL,infanal01,114000
1985,ML4,AL,higuete01,60000
1988,TEX,AL,browebo01,98000
2000,CHN,NL,greenwi01,395000
1995,PHI,NL,gracemi02,109000
1987,PHI,NL,schuri01,140000
2008,BAL,AL,hoeyja02,390000
1999,SEA,AL,mieskma01,500000
2011,HOU,NL,bourgja01,423000
1998,NYA,AL,lloydgr01,875000
2007,SEA,AL,batismi01,6000000
1988,ML4,AL,rileser01,250000
1998,HOU,NL,berryse01,1000000
1997,NYA,AL,whitema01,1000000
2008,LAA,AL,speieju01,4250000
2008,LAA,AL,izturma01,1200000
2010,FLO,NL,badenbu01,407500
1996,CHN,NL,shumpte01,150000
2002,BOS,AL,clarkto02,5000000
1988,ML4,AL,meyerjo01,62500
1997,CHA,AL,moutoly01,225000
1993,COL,NL,ashbyan01,150000
1990,NYA,AL,mattido01,2500000
1994,COL,NL,freemma02,512500
1989,ML4,AL,navarja01,68000
1996,CHA,AL,thomala01,130000
1996,SDN,NL,valenfe01,1000000
1987,TOR,AL,stiebda01,1000000
2007,OAK,AL,kotsama01,8000000
1993,KCA,AL,pichahi01,183500
1999,PHI,NL,brantje01,2800000
1994,KCA,AL,maynebr01,500000
1999,BOS,AL,veraswi01,200000
2001,SFN,NL,gardnma01,1750000
1991,CHN,NL,vizcajo01,114000
1991,MON,NL,barnebr01,103500
1999,MIL,NL,pulsibi01,257500
2003,CIN,NL,sullisc01,2800000
2007,COL,NL,fuentbr01,3500000
2001,ARI,NL,mantema01,3583333
2001,HOU,NL,millewa04,241000
2011,LAN,NL,paulxa01,419500
1995,SLN,NL,lankfra01,2800000
1988,BAL,AL,boddimi01,850000
2004,SEA,AL,tayloaa01,302500
1997,ATL,NL,graffto01,152500
1991,SLN,NL,hillke01,155000
2004,TBA,AL,hallto02,320000
1992,BAL,AL,pooleji02,140000
2010,SFN,NL,lewisfr02,455000
2006,ARI,NL,gonzalu01,10673328
2002,FLO,NL,darenvi01,775000
2002,BOS,AL,offerjo01,6750000
1990,PHI,NL,ontivst02,150000
1999,SFN,NL,javiest01,1750000
1986,OAK,AL,sakatle01,75000
2005,KCA,AL,cerdaja01,341500
2002,CIN,NL,sullisc01,2200000
2011,TBA,AL,rodrise01,428600
1998,BAL,AL,guilloz01,450000
1991,NYA,AL,carych01,570000
1998,PHI,NL,stephga01,185000
1996,HOU,NL,milleor01,205000
2005,NYA,AL,rodrife01,3150000
1986,MON,NL,tibbsja01,127500
1995,ML4,AL,cirilje01,109000
2001,ANA,AL,weberbe01,203500
2004,MIL,NL,durritr01,305000
2008,CLE,AL,carroja01,2150000
2001,PIT,NL,loiseri01,775000
1985,NYN,NL,goodedw01,450000
1989,PIT,NL,oberkke01,725000
2004,TOR,AL,johnsre02,318000
2007,SLN,NL,loopebr01,4500000
2005,LAA,AL,colonba01,10000000
