playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
hartnga01,1923,1,CHN,NL,85,85.0,231.0,28.0,62.0,12.0,2.0,8.0,39.0,4.0,0.0,25.0,22.0,,3.0,4.0,,,85.0
munozmi01,1991,1,DET,AL,6,0.0,,,,,,,,,,,,,,,,,6.0
duncama01,1997,2,TOR,AL,39,39.0,167.0,20.0,38.0,6.0,0.0,0.0,12.0,4.0,2.0,6.0,39.0,0.0,3.0,0.0,0.0,4.0,39.0
mccosba01,1952,1,CLE,AL,54,54.0,80.0,14.0,17.0,4.0,1.0,1.0,6.0,1.0,1.0,8.0,5.0,,0.0,0.0,,2.0,54.0
ibanera01,2010,1,PHI,NL,155,155.0,561.0,75.0,154.0,37.0,5.0,16.0,83.0,4.0,3.0,68.0,108.0,11.0,0.0,0.0,7.0,15.0,
bassech01,1890,1,NY1,NL,100,100.0,410.0,52.0,98.0,13.0,8.0,0.0,54.0,14.0,,29.0,25.0,,7.0,,,,100.0
lewisja01,1915,1,PTF,FL,82,82.0,231.0,24.0,61.0,6.0,5.0,0.0,26.0,7.0,,8.0,31.0,,1.0,11.0,,,82.0
tapanke01,1995,1,MIN,AL,20,0.0,,,,,,,,,,,,,,,,,20.0
gyseldi01,1933,1,BSN,NL,58,58.0,155.0,10.0,37.0,6.0,2.0,0.0,12.0,0.0,,7.0,21.0,,0.0,4.0,,6.0,58.0
welchte01,1914,1,SLF,FL,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,3.0
roberda06,1978,1,SDN,NL,54,54.0,97.0,7.0,21.0,4.0,1.0,1.0,7.0,0.0,0.0,12.0,25.0,6.0,1.0,2.0,0.0,2.0,54.0
fireost01,1984,1,PHI,NL,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
stubbfr01,1987,1,LAN,NL,129,129.0,386.0,48.0,90.0,16.0,3.0,16.0,52.0,8.0,1.0,31.0,85.0,9.0,1.0,3.0,2.0,7.0,129.0
martica01,1990,2,PIT,NL,12,12.0,19.0,3.0,4.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0
gharrpa01,1921,1,WS1,AL,121,121.0,387.0,62.0,120.0,19.0,8.0,7.0,57.0,4.0,3.0,45.0,44.0,,3.0,17.0,,,121.0
pettipa01,1951,1,PIT,NL,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0
burkebo01,1930,1,WS1,AL,24,24.0,23.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,,0.0,1.0,,,24.0
mcgloly01,1981,1,CHN,NL,20,20.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0
martima02,1999,1,MON,NL,137,137.0,331.0,48.0,81.0,12.0,7.0,2.0,26.0,19.0,6.0,17.0,51.0,0.0,0.0,6.0,3.0,5.0,137.0
landrti01,1984,1,SLN,NL,105,105.0,173.0,21.0,47.0,9.0,1.0,3.0,26.0,3.0,4.0,10.0,27.0,1.0,0.0,1.0,3.0,8.0,105.0
pleisbi01,1962,1,MIN,AL,21,21.0,14.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0
diazma02,2006,1,ATL,NL,124,124.0,297.0,37.0,97.0,15.0,4.0,7.0,32.0,5.0,5.0,11.0,49.0,3.0,9.0,1.0,4.0,9.0,124.0
hardtja01,1998,1,CHN,NL,18,18.0,21.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0
busheja01,1912,1,BOS,AL,3,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,3.0
hoilech01,1990,1,BAL,AL,23,23.0,63.0,7.0,12.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,23.0
duserca01,1958,1,KC1,AL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kieltbo01,2004,1,OAK,AL,83,83.0,238.0,29.0,51.0,14.0,1.0,7.0,31.0,1.0,0.0,35.0,47.0,0.0,3.0,1.0,1.0,5.0,83.0
dixonto01,1979,1,HOU,NL,19,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
humphmi01,1993,1,NYA,AL,25,25.0,35.0,6.0,6.0,2.0,1.0,1.0,6.0,2.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,25.0
krencwa01,1984,1,CIN,NL,97,97.0,181.0,18.0,54.0,9.0,2.0,6.0,22.0,0.0,1.0,19.0,23.0,3.0,0.0,0.0,4.0,4.0,97.0
gormaja01,1884,2,PT1,AA,8,8.0,27.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,,1.0,,,0.0,,,,8.0
louxsh01,2012,1,SFN,NL,19,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
weikdi01,1950,1,WS1,AL,14,14.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,0.0,14.0
mcquihu01,1918,1,BSN,NL,1,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,0.0,,,1.0
halesa01,1926,1,PHA,AL,111,111.0,327.0,49.0,92.0,22.0,9.0,4.0,43.0,1.0,4.0,13.0,36.0,,1.0,12.0,,,111.0
edelejo01,1981,2,CIN,NL,5,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
hallji02,1963,1,MIN,AL,156,156.0,497.0,88.0,129.0,21.0,5.0,33.0,80.0,3.0,3.0,63.0,101.0,4.0,0.0,9.0,2.0,8.0,156.0
bushra01,1987,1,MIN,AL,122,122.0,293.0,46.0,74.0,10.0,2.0,11.0,46.0,10.0,3.0,43.0,49.0,5.0,3.0,5.0,5.0,6.0,122.0
boevejo01,1995,1,DET,AL,60,0.0,,,,,,,,,,,,,,,,,60.0
palmeor01,2003,1,SLN,NL,141,141.0,317.0,37.0,86.0,13.0,1.0,3.0,33.0,3.0,3.0,32.0,31.0,3.0,2.0,7.0,6.0,1.0,141.0
fordda01,1981,1,CAL,AL,97,97.0,375.0,53.0,104.0,14.0,1.0,15.0,48.0,2.0,2.0,23.0,71.0,3.0,5.0,5.0,1.0,16.0,97.0
burnese01,2012,1,WAS,NL,70,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
weaveji03,1989,1,SFN,NL,12,12.0,20.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0
delgaca01,1998,1,TOR,AL,142,142.0,530.0,94.0,155.0,43.0,1.0,38.0,115.0,3.0,0.0,73.0,139.0,13.0,11.0,0.0,6.0,8.0,142.0
spillda01,1983,1,CLE,AL,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
mcphebi01,1886,1,CN2,AA,140,140.0,560.0,139.0,150.0,23.0,12.0,8.0,70.0,40.0,,59.0,,,5.0,,,,140.0
esperdu01,1890,3,PHI,NL,5,5.0,19.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,,0.0,10.0,,0.0,,,,5.0
rekarbr01,1995,1,COL,NL,15,15.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,4.0,0.0,2.0,15.0
daybo01,1970,1,CHN,NL,11,11.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0
aultdo01,1976,1,TEX,AL,9,9.0,20.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0
mclaide01,1966,1,DET,AL,38,38.0,93.0,10.0,17.0,2.0,0.0,0.0,5.0,1.0,0.0,5.0,39.0,0.0,0.0,5.0,0.0,3.0,38.0
hillhe02,1970,1,MIN,AL,27,27.0,22.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,27.0
lansimi01,2000,2,BOS,AL,49,49.0,139.0,10.0,27.0,4.0,0.0,0.0,13.0,0.0,0.0,7.0,26.0,1.0,0.0,0.0,2.0,7.0,49.0
colbena01,1975,2,MON,NL,38,38.0,81.0,10.0,14.0,4.0,1.0,4.0,11.0,0.0,0.0,5.0,31.0,3.0,1.0,0.0,0.0,1.0,38.0
ringji01,1918,1,CIN,NL,21,21.0,50.0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,,0.0,17.0,,0.0,4.0,,,21.0
ellicjo01,1884,2,KCU,UA,2,2.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,2.0
mccorha01,1881,1,WOR,NL,12,12.0,45.0,1.0,6.0,0.0,0.0,0.0,3.0,,,5.0,6.0,,,,,,12.0
mcfarhe01,1902,2,BLA,AL,61,61.0,242.0,54.0,78.0,19.0,6.0,3.0,36.0,10.0,,36.0,,,4.0,0.0,,,61.0
worreto01,1995,1,LAN,NL,59,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0
piersji01,1954,1,BOS,AL,133,133.0,474.0,77.0,135.0,24.0,2.0,8.0,38.0,5.0,1.0,36.0,42.0,,3.0,5.0,2.0,13.0,133.0
sixsmed01,1884,1,PHI,NL,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,1.0
wuertmi01,2005,1,CHN,NL,75,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,75.0
kingch01,1958,1,CHN,NL,8,8.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0
abreubo01,2002,1,PHI,NL,157,157.0,572.0,102.0,176.0,50.0,6.0,20.0,85.0,31.0,12.0,104.0,117.0,9.0,3.0,0.0,6.0,11.0,157.0
theveto01,1925,1,SLN,NL,50,50.0,175.0,17.0,47.0,7.0,2.0,0.0,17.0,3.0,0.0,7.0,12.0,,1.0,4.0,,,50.0
darlide01,1887,1,CHN,NL,38,38.0,141.0,28.0,45.0,7.0,4.0,3.0,20.0,19.0,,22.0,18.0,,0.0,,,,38.0
moralri01,1971,1,CHA,AL,84,84.0,185.0,19.0,45.0,8.0,0.0,2.0,14.0,2.0,3.0,22.0,26.0,4.0,4.0,1.0,0.0,3.0,84.0
pizarju01,1974,1,PIT,NL,7,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
jorgemi01,1981,1,NYN,NL,86,86.0,122.0,8.0,25.0,5.0,2.0,3.0,15.0,4.0,0.0,12.0,24.0,1.0,0.0,2.0,3.0,2.0,86.0
rowlari01,1995,1,BOS,AL,14,14.0,29.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0
kostrfr01,1968,1,MIN,AL,63,63.0,108.0,9.0,26.0,4.0,1.0,0.0,9.0,0.0,0.0,6.0,20.0,1.0,0.0,1.0,3.0,2.0,63.0
krausle02,1972,1,BOS,AL,24,24.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,24.0
milleed01,1884,1,TL1,AA,8,8.0,24.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,0.0,,,,8.0
moehlbr01,2000,1,DET,AL,29,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
reesepo01,1999,1,CIN,NL,149,149.0,585.0,85.0,167.0,37.0,5.0,10.0,52.0,38.0,7.0,35.0,81.0,3.0,6.0,5.0,5.0,9.0,149.0
justida01,2001,1,NYA,AL,111,111.0,381.0,58.0,92.0,16.0,1.0,18.0,51.0,1.0,2.0,54.0,83.0,5.0,0.0,0.0,4.0,6.0,111.0
harpete01,1981,1,ATL,NL,40,40.0,73.0,9.0,19.0,1.0,0.0,2.0,8.0,5.0,1.0,11.0,17.0,0.0,0.0,0.0,1.0,2.0,40.0
alfoned01,1997,1,NYN,NL,151,151.0,518.0,84.0,163.0,27.0,2.0,10.0,72.0,11.0,6.0,63.0,56.0,0.0,5.0,8.0,5.0,4.0,151.0
cathete01,1915,1,BSN,NL,40,40.0,102.0,10.0,21.0,3.0,1.0,2.0,18.0,2.0,4.0,15.0,19.0,,2.0,7.0,,,40.0
sierrru01,1994,1,OAK,AL,110,110.0,426.0,71.0,114.0,21.0,1.0,23.0,92.0,8.0,5.0,23.0,64.0,4.0,0.0,0.0,11.0,15.0,110.0
wehnejo01,1997,1,FLO,NL,44,44.0,36.0,8.0,10.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,44.0
martiph01,1872,2,BR1,,18,18.0,78.0,13.0,12.0,0.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,,,,,,18.0
colbena01,1969,1,SDN,NL,139,139.0,483.0,64.0,123.0,20.0,9.0,24.0,66.0,6.0,4.0,45.0,123.0,7.0,3.0,1.0,0.0,13.0,139.0
cabreor01,2003,1,MON,NL,162,162.0,626.0,95.0,186.0,47.0,2.0,17.0,80.0,24.0,2.0,52.0,64.0,3.0,1.0,3.0,9.0,18.0,162.0
fishecl01,1920,1,WS1,AL,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,2.0
allismi01,1914,1,CHN,NL,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0
pichero01,1962,1,ML1,NL,16,16.0,18.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0
kimsu01,2002,1,BOS,AL,15,0.0,,,,,,,,,,,,,,,,,15.0
nichoch02,1962,1,BOS,AL,29,29.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,29.0
villoro01,2004,1,SEA,AL,56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
morribi01,1916,1,PHA,AL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,,0.0,0.0,,,1.0
bartoha01,1905,1,PHA,AL,29,29.0,60.0,5.0,10.0,2.0,1.0,0.0,3.0,2.0,,3.0,,,0.0,2.0,,,29.0
herzowh01,1958,2,KC1,AL,88,88.0,96.0,11.0,23.0,1.0,2.0,0.0,9.0,0.0,3.0,16.0,21.0,1.0,0.0,0.0,1.0,0.0,88.0
wellsda01,1994,1,DET,AL,16,0.0,,,,,,,,,,,,,,,,,16.0
summaho01,1923,1,CLE,AL,137,137.0,525.0,92.0,172.0,27.0,6.0,3.0,69.0,9.0,13.0,33.0,20.0,,6.0,25.0,,,137.0
reyesjo01,2008,1,NYN,NL,159,159.0,688.0,113.0,204.0,37.0,19.0,16.0,68.0,56.0,15.0,66.0,82.0,8.0,1.0,5.0,3.0,9.0,159.0
encaran01,1997,1,ANA,AL,11,11.0,17.0,2.0,7.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0
lauch01,1960,1,ML1,NL,21,21.0,53.0,4.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,10.0,1.0,0.0,2.0,0.0,0.0,21.0
ryanja01,1889,1,LS2,AA,21,21.0,79.0,8.0,14.0,1.0,0.0,0.0,2.0,2.0,,3.0,17.0,,0.0,,,,21.0
walkedi01,1911,1,WS1,AL,34,34.0,66.0,6.0,20.0,2.0,0.0,0.0,5.0,0.0,,3.0,,,1.0,0.0,,,34.0
gallemi01,1993,1,NYA,AL,119,119.0,403.0,63.0,114.0,20.0,1.0,10.0,54.0,3.0,2.0,50.0,65.0,0.0,4.0,3.0,5.0,16.0,119.0
jamesbi01,1915,2,DET,AL,11,11.0,21.0,4.0,6.0,1.0,0.0,0.0,2.0,0.0,,3.0,6.0,,1.0,1.0,,,11.0
ottme01,1929,1,NY1,NL,150,150.0,545.0,138.0,179.0,37.0,2.0,42.0,151.0,6.0,,113.0,38.0,,6.0,10.0,,,150.0
davisma01,1992,2,ATL,NL,14,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0
parksde01,1994,1,MIN,AL,31,31.0,89.0,6.0,17.0,6.0,0.0,1.0,9.0,0.0,1.0,4.0,20.0,0.0,2.0,1.0,0.0,2.0,31.0
hebneri01,1977,1,PHI,NL,118,118.0,397.0,67.0,113.0,17.0,4.0,18.0,62.0,7.0,8.0,61.0,46.0,8.0,3.0,1.0,4.0,7.0,118.0
bushjo01,1925,1,SLA,AL,57,57.0,102.0,10.0,26.0,12.0,0.0,2.0,18.0,2.0,0.0,6.0,8.0,,0.0,1.0,,,57.0
littlja01,1912,1,NYA,AL,3,3.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,1.0,0.0,,,3.0
mantlmi01,1967,1,NYA,AL,144,144.0,440.0,63.0,108.0,17.0,0.0,22.0,55.0,1.0,1.0,107.0,113.0,7.0,1.0,0.0,5.0,9.0,144.0
breslcr01,2008,2,MIN,AL,42,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
lazzeto01,1930,1,NYA,AL,143,143.0,571.0,109.0,173.0,34.0,15.0,9.0,121.0,4.0,4.0,60.0,62.0,,3.0,16.0,,,143.0
bosioch01,1993,1,SEA,AL,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
groveor01,1942,1,CHA,AL,12,12.0,22.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,,0.0,3.0,,0.0,12.0
bennega01,1999,1,PHI,NL,36,36.0,88.0,7.0,24.0,4.0,0.0,1.0,21.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,2.0,7.0,36.0
larsedo01,1959,1,NYA,AL,29,29.0,47.0,8.0,12.0,2.0,0.0,0.0,8.0,0.0,0.0,7.0,15.0,0.0,0.0,1.0,1.0,2.0,29.0
budnimi01,1947,1,NY1,NL,7,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.0
zuvelpa01,1988,1,CLE,AL,51,51.0,130.0,9.0,30.0,5.0,1.0,0.0,7.0,0.0,0.0,8.0,13.0,0.0,0.0,8.0,0.0,3.0,51.0
rensato01,1939,1,CHA,AL,14,14.0,25.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,,0.0,1.0,,3.0,14.0
tasbywi01,1962,1,WS2,AL,11,11.0,34.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,11.0
crespfe01,1997,1,TOR,AL,12,12.0,28.0,3.0,8.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,12.0
colomje01,2008,1,WAS,NL,61,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
ellisja01,2003,1,SFN,NL,7,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
hogsech01,1936,1,DET,AL,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,3.0
mcveyca01,1879,1,CN1,NL,81,81.0,354.0,64.0,105.0,18.0,6.0,0.0,55.0,,,8.0,13.0,,,,,,81.0
moehlbr01,2003,1,HOU,NL,3,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
rudoldo01,1963,1,WS2,AL,37,37.0,45.0,3.0,8.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,10.0,0.0,0.0,5.0,1.0,1.0,37.0
carmora01,1996,1,SEA,AL,53,0.0,,,,,,,,,,,,,,,,,53.0
magadda01,1990,1,NYN,NL,144,144.0,451.0,74.0,148.0,28.0,6.0,6.0,72.0,2.0,1.0,74.0,55.0,4.0,2.0,4.0,10.0,11.0,144.0
fullesh01,1894,1,NY1,NL,93,93.0,368.0,81.0,104.0,14.0,4.0,2.0,46.0,32.0,,52.0,16.0,,2.0,,,,93.0
nixontr01,1999,1,BOS,AL,124,124.0,381.0,67.0,103.0,22.0,5.0,15.0,52.0,3.0,1.0,53.0,75.0,1.0,3.0,2.0,8.0,7.0,124.0
vidrojo01,1998,1,MON,NL,83,83.0,205.0,24.0,45.0,12.0,0.0,0.0,18.0,2.0,2.0,27.0,33.0,0.0,4.0,6.0,3.0,5.0,83.0
stewabu02,1955,1,WS1,AL,7,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
melilsk01,1931,1,SLA,AL,151,151.0,617.0,88.0,189.0,34.0,11.0,2.0,75.0,7.0,11.0,37.0,29.0,,0.0,7.0,,,151.0
brockgr01,1984,1,LAN,NL,88,88.0,271.0,33.0,61.0,6.0,0.0,14.0,34.0,8.0,0.0,39.0,37.0,3.0,0.0,0.0,3.0,6.0,88.0
johnser03,1994,1,SFN,NL,5,5.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0
dehaako01,2002,1,SDN,NL,12,12.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0
perryga01,1976,1,TEX,AL,32,0.0,,,,,,,,,,,,,,,,,32.0
toneyfr01,1920,1,NY1,NL,42,42.0,96.0,6.0,23.0,4.0,2.0,0.0,8.0,0.0,1.0,3.0,19.0,,0.0,2.0,,,42.0
koupalo01,1928,1,BRO,NL,17,17.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,,0.0,0.0,,,17.0
leibone01,1916,1,CHA,AL,45,45.0,82.0,5.0,20.0,1.0,2.0,0.0,13.0,7.0,,7.0,7.0,,0.0,5.0,,,45.0
lugoju01,2003,1,HOU,NL,22,22.0,65.0,6.0,16.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,12.0,1.0,0.0,0.0,0.0,2.0,22.0
bonilbo01,1998,2,LAN,NL,72,72.0,236.0,28.0,56.0,6.0,1.0,7.0,30.0,1.0,1.0,29.0,37.0,3.0,0.0,0.0,5.0,10.0,72.0
meachbo01,1985,1,NYA,AL,156,156.0,481.0,70.0,105.0,16.0,2.0,1.0,47.0,25.0,7.0,54.0,102.0,1.0,5.0,23.0,3.0,7.0,156.0
eganbe01,1908,1,PHA,AL,2,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,2.0
montawi01,1976,2,ATL,NL,103,103.0,420.0,52.0,135.0,14.0,0.0,9.0,64.0,0.0,4.0,21.0,32.0,6.0,0.0,0.0,1.0,16.0,103.0
crissdo01,1908,1,SLA,AL,64,64.0,82.0,15.0,28.0,6.0,0.0,0.0,14.0,1.0,,9.0,,,0.0,0.0,,,64.0
baldwja01,1995,1,CHA,AL,6,0.0,,,,,,,,,,,,,,,,,6.0
scheeal01,1914,1,IND,FL,120,120.0,363.0,63.0,111.0,23.0,6.0,3.0,45.0,9.0,,49.0,39.0,,5.0,8.0,,,120.0
lopezro01,2003,1,BAL,AL,26,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
kingra01,2002,1,MIL,NL,76,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
gardngi01,1888,3,WS8,NL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,1.0
schreos01,1898,1,CL4,NL,10,10.0,35.0,5.0,11.0,2.0,3.0,0.0,10.0,1.0,,0.0,,,0.0,0.0,,,10.0
uhlaete01,1967,1,MIN,AL,133,133.0,415.0,41.0,107.0,19.0,7.0,6.0,49.0,4.0,4.0,13.0,45.0,1.0,3.0,4.0,1.0,4.0,133.0
grovele01,1933,1,PHA,AL,45,45.0,105.0,9.0,9.0,4.0,0.0,1.0,7.0,0.0,0.0,4.0,43.0,,0.0,4.0,,,45.0
stiveja01,1892,1,BSN,NL,71,71.0,240.0,40.0,71.0,14.0,2.0,3.0,36.0,8.0,,27.0,28.0,,1.0,,,,71.0
mauner01,1926,1,PHI,NL,14,14.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,0.0,0.0,,,14.0
robinbi01,1889,1,LS2,AA,1,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,,,,1.0
hoydu01,1888,1,WS8,NL,136,136.0,503.0,77.0,138.0,10.0,8.0,2.0,29.0,82.0,,69.0,48.0,,11.0,,,,136.0
maxwech01,1951,1,BOS,AL,49,49.0,80.0,8.0,15.0,1.0,0.0,3.0,12.0,0.0,1.0,9.0,18.0,,0.0,0.0,,1.0,49.0
ojedaau01,2003,1,CHN,NL,12,12.0,25.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,12.0
coscape01,1943,1,PIT,NL,133,133.0,491.0,57.0,119.0,19.0,6.0,0.0,48.0,4.0,,46.0,48.0,,0.0,9.0,,10.0,133.0
crigelo01,1898,1,CL4,NL,84,84.0,287.0,43.0,80.0,13.0,4.0,1.0,32.0,2.0,,40.0,,,5.0,6.0,,,84.0
ridzist01,1950,1,PHI,NL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
weilabo01,1929,1,CHA,AL,15,15.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,,0.0,1.0,,,15.0
