playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
morrijo07,1987,SLN,NL,WS,RF,1,0,12.0,2,0,0,0,0,,,
newmaal01,1991,MIN,AL,ALCS,3B,1,0,3.0,0,0,0,0,0,,,
cookde01,1997,FLO,NL,WS,Р,3,0,11.0,0,0,0,0,0,,0.0,0.0
lappja01,1911,PHA,AL,WS,C,2,2,62.0,18,7,0,1,0,0.0,2.0,6.0
francte01,1981,MON,NL,НЕДIV,LF,5,3,82.0,8,0,0,0,0,,,
berkmla01,2005,HOU,NL,NLCS,LF,4,4,90.0,3,1,0,0,0,,,
whiteri01,2000,NYN,NL,WS,Р,1,0,4.0,0,0,0,0,0,,0.0,0.0
spraged02,1992,TOR,AL,WS,1B,1,0,3.0,0,0,0,0,0,,,
jacksda02,1985,KCA,AL,ALCS,Р,2,1,30.0,1,1,0,0,0,,0.0,0.0
myersgr01,1999,ATL,NL,NLCS,C,2,0,25.0,8,0,0,0,0,0.0,3.0,1.0
carbobe01,1970,CIN,NL,NLCS,LF,2,2,54.0,0,0,0,0,0,,,
strunam01,1910,PHA,AL,WS,CF,4,4,110.0,7,0,1,0,0,,,
larkige01,1987,MIN,AL,WS,1B,1,0,3.0,1,0,0,0,0,,,
treanma01,2010,TEX,AL,WS,C,1,1,24.0,8,1,0,0,0,0.0,0.0,0.0
horlejo01,1972,OAK,AL,WS,Р,1,0,4.0,1,0,0,0,0,,1.0,0.0
karsast01,2002,NYA,AL,ОДЛС1,Р,4,0,8.0,0,0,0,0,0,,1.0,0.0
ledeeri01,1998,NYA,AL,ALCS,LF,2,1,33.0,3,0,0,0,0,,,
jeterde01,2009,NYA,AL,ОДЛС1,СС,3,3,87.0,5,9,0,0,0,,,
doylede01,1975,BOS,AL,WS,2B,7,7,196.0,12,23,3,2,0,,,
glaustr01,2002,ANA,AL,WS,3B,7,7,183.0,4,11,1,1,0,,,
mondari01,1971,OAK,AL,ALCS,CF,1,1,27.0,4,0,0,0,0,,,
dunstsh01,2000,SLN,NL,NLCS,RF,1,1,24.0,1,0,0,0,0,,,
gamblos01,1980,NYA,AL,ALCS,LF,1,1,24.0,1,0,0,0,0,,,
bellicl01,1999,NYA,AL,ALCS,СС,1,0,3.0,0,1,0,1,0,,,
ydeem01,1925,PIT,NL,WS,Р,1,1,7.0,0,0,0,0,0,,0.0,0.0
mayle01,1970,CIN,NL,WS,1B,5,5,129.0,48,2,0,3,0,,,
bernadw01,1982,ML4,AL,ALCS,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
sambijo01,1986,BOS,AL,WS,Р,2,0,1.0,0,0,0,0,0,,0.0,0.0
beardge01,1948,CLE,AL,WS,Р,2,1,32.0,0,7,0,1,0,,0.0,0.0
jacksgr01,1979,PIT,NL,NLCS,Р,2,0,6.0,0,0,0,0,0,,0.0,0.0
suttodo01,1982,ML4,AL,WS,Р,2,2,31.0,1,2,0,0,0,,3.0,1.0
summeed01,1908,DET,AL,WS,Р,2,1,44.0,0,7,0,0,0,,7.0,2.0
dykesji01,1929,PHA,AL,WS,3B,5,5,135.0,3,4,2,1,0,,,
ruffire01,1932,NYA,AL,WS,Р,1,1,27.0,1,3,0,0,0,,1.0,0.0
reesepo01,2004,BOS,AL,ALCS,2B,3,0,18.0,0,2,0,0,0,,,
swishni01,2011,NYA,AL,ОДЛС1,RF,5,5,,4,0,0,0,0,,,
dealch01,1918,CHN,NL,WS,3B,6,6,147.0,7,9,1,0,0,,,
cimolgi01,1960,PIT,NL,WS,LF,6,5,138.0,5,0,0,0,0,,,
werthja01,2009,PHI,NL,NLCS,RF,5,5,132.0,9,0,0,0,0,,,
sallesl01,1917,NY1,NL,WS,Р,2,2,46.0,0,8,0,0,0,,2.0,1.0
wilsoen01,1999,CLE,AL,ОДЛС1,2B,2,0,9.0,3,0,0,0,0,,,
posadjo01,2009,NYA,AL,ОДЛС1,C,3,2,66.0,26,3,0,0,0,2.0,2.0,0.0
aguilri01,1991,MIN,AL,WS,Р,4,0,15.0,0,0,0,0,0,,1.0,1.0
roberbi01,1997,CLE,AL,ALCS,2B,4,4,81.0,8,7,0,5,0,,,
whiteer01,1942,SLN,NL,WS,Р,1,1,27.0,0,0,0,0,0,,1.0,0.0
whitebi03,1964,SLN,NL,WS,1B,7,7,189.0,62,3,0,4,0,,,
renteed01,2000,SLN,NL,NLCS,СС,5,5,129.0,4,13,0,1,0,,,
simmocu01,1964,SLN,NL,WS,Р,2,2,43.0,2,1,0,0,0,,1.0,0.0
kubiate01,1972,OAK,AL,WS,2B,4,0,33.0,4,3,0,0,0,,,
bickfve01,1948,BSN,NL,WS,Р,1,1,10.0,0,0,0,0,0,,0.0,0.0
hassero01,1988,OAK,AL,WS,C,4,3,80.0,28,1,0,0,0,0.0,2.0,1.0
crispco01,2008,BOS,AL,ОДЛС1,CF,1,1,36.0,4,0,0,0,0,,,
fasseje01,2002,SLN,NL,НЛДС2,Р,3,0,8.0,0,0,0,0,0,,0.0,0.0
wilsoha01,1924,NY1,NL,WS,CF,4,3,95.0,7,0,0,0,0,,,
ruelmu01,1925,WS1,AL,WS,C,7,6,159.0,35,5,0,0,0,1.0,6.0,1.0
durbich01,2008,PHI,NL,НЛДС2,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
podrejo01,1953,BRO,NL,WS,Р,1,1,8.0,0,1,0,0,0,,0.0,0.0
coninje01,1997,FLO,NL,WS,1B,6,3,88.0,29,2,0,5,0,,,
reedro01,1969,ATL,NL,NLCS,Р,1,1,5.0,0,1,0,0,0,,2.0,0.0
reynobo01,1973,BAL,AL,ALCS,Р,2,0,17.0,1,0,0,0,0,,0.0,1.0
wilsoch01,1909,PIT,NL,WS,RF,7,7,183.0,3,1,0,0,0,,,
carltst01,1976,PHI,NL,NLCS,Р,1,1,21.0,0,0,0,0,0,,3.0,0.0
mormaal01,1997,CLE,AL,ALCS,Р,2,0,4.0,0,0,0,0,0,,0.0,0.0
wellsda01,2003,NYA,AL,ALCS,Р,2,1,23.0,0,0,0,0,0,,0.0,0.0
hawkila01,2003,MIN,AL,ОДЛС1,Р,3,0,9.0,0,1,2,0,0,,1.0,0.0
cashno01,1972,DET,AL,ALCS,1B,5,4,121.0,38,3,0,2,0,,,
walkbo01,1991,PIT,NL,NLCS,Р,3,0,28.0,0,0,0,0,0,,1.0,0.0
willige02,1999,ATL,NL,НЛДС1,LF,4,4,108.0,4,0,0,0,0,,,
willile01,1919,CHA,AL,WS,Р,3,3,49.0,1,2,0,0,0,,1.0,3.0
beckro01,1999,BOS,AL,ALCS,Р,2,0,2.0,0,0,0,0,0,,0.0,0.0
darliro01,1986,NYN,NL,WS,Р,3,3,53.0,0,4,0,0,0,,0.0,0.0
wilsowi02,1984,KCA,AL,ALCS,CF,3,3,84.0,10,0,0,0,0,,,
richago01,1964,SLN,NL,WS,Р,2,0,2.0,0,0,0,0,0,,0.0,0.0
grissma02,1995,ATL,NL,НЛДС1,CF,4,4,111.0,9,0,0,0,0,,,
dejesiv01,1983,PHI,NL,WS,СС,5,5,132.0,5,14,1,2,0,,,
coaklan01,1905,PHA,AL,WS,Р,1,1,27.0,0,2,0,1,0,,4.0,2.0
ensbemo01,2004,HOU,NL,НЛДС2,3B,5,5,140.0,0,8,0,0,0,,,
rodriau01,1980,NYA,AL,ALCS,3B,2,2,42.0,2,2,0,0,0,,,
guzmaju01,1991,TOR,AL,ALCS,Р,1,1,17.0,0,0,0,0,0,,1.0,0.0
slaugdo01,1984,KCA,AL,ALCS,C,3,3,84.0,17,0,3,0,0,0.0,4.0,0.0
meyerch01,1912,NY1,NL,WS,C,8,8,206.0,42,5,1,1,0,0.0,5.0,3.0
galaran01,1998,ATL,NL,НЛДС1,1B,3,3,84.0,17,6,0,0,0,,,
nippeal01,1986,BOS,AL,WS,Р,2,1,19.0,1,2,0,0,0,,1.0,0.0
howear01,1980,HOU,NL,NLCS,1B,4,4,96.0,30,3,0,4,0,,,
raudo01,1977,LAN,NL,WS,Р,2,1,7.0,0,0,0,0,0,,0.0,0.0
aparilu01,1966,BAL,AL,WS,СС,4,4,108.0,9,8,0,2,0,,,
santafp01,2001,OAK,AL,ОДЛС2,2B,2,1,30.0,4,3,1,0,0,,,
chavera01,2004,HOU,NL,НЛДС2,C,2,2,48.0,12,4,1,0,0,0.0,1.0,1.0
sheetan01,1998,SDN,NL,NLCS,СС,2,0,14.0,0,2,0,0,0,,,
blowemi01,1997,SEA,AL,ОДЛС2,3B,3,2,45.0,1,2,0,1,0,,,
ennisde01,1950,PHI,NL,WS,RF,4,4,107.0,9,0,0,0,0,,,
phillto02,1988,OAK,AL,ALCS,2B,1,1,24.0,4,0,0,1,0,,,
sandbry01,1989,CHN,NL,NLCS,2B,5,5,126.0,7,11,0,1,0,,,
snyderu01,1966,BAL,AL,WS,CF,2,2,45.0,2,0,0,0,0,,,
penaca01,2010,TBA,AL,ОДЛС1,1B,4,4,108.0,37,4,0,5,0,,,
mizejo01,1952,NYA,AL,WS,1B,4,4,96.0,26,3,0,4,0,,,
carewro01,1969,MIN,AL,ALCS,2B,3,3,94.0,5,3,1,1,0,,,
hawkila01,2011,MIL,NL,НЛДС2,Р,1,0,,0,1,0,0,0,,,
schmifr01,1944,SLN,NL,WS,Р,1,0,10.0,0,0,0,0,0,,0.0,0.0
politcl01,2005,CHA,AL,ОДЛС1,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
phillto02,1988,OAK,AL,WS,LF,1,1,9.0,0,0,0,0,0,,,
fultzaa01,2002,SFN,NL,NLCS,Р,1,0,1.0,0,0,0,0,0,,0.0,0.0
bottoji01,1928,SLN,NL,WS,1B,4,4,102.0,36,2,0,3,0,,,
ruffire01,1938,NYA,AL,WS,Р,2,2,54.0,2,4,0,0,0,,0.0,1.0
hoffmtr01,2006,SDN,NL,НЛДС2,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
snydefr01,1922,NY1,NL,WS,C,4,4,111.0,23,5,1,1,0,0.0,1.0,1.0
wilsoen01,2003,NYA,AL,WS,2B,1,1,24.0,5,1,1,2,0,,,
bonilbo01,1997,FLO,NL,NLCS,3B,6,6,149.0,5,13,0,1,0,,,
roystje01,1982,ATL,NL,NLCS,3B,1,0,4.0,0,0,0,0,0,,,
majesha01,1954,CLE,AL,WS,3B,1,1,27.0,2,1,0,0,0,,,
counscr01,1997,FLO,NL,NLCS,2B,4,4,108.0,7,9,1,1,0,,,
wambsbi01,1920,CLE,AL,WS,2B,7,7,180.0,21,18,0,4,1,,,
stantmi02,1999,NYA,AL,ALCS,Р,3,0,1.0,0,1,0,0,0,,0.0,0.0
lairdge01,2012,DET,AL,WS,C,2,2,54.0,19,1,0,1,0,0.0,1.0,1.0
noblera01,1951,NY1,NL,WS,C,2,0,9.0,0,1,0,0,0,0.0,0.0,1.0
lairdge01,2012,DET,AL,ALCS,C,2,2,57.0,20,1,0,0,0,0.0,3.0,0.0
wakefti01,2004,BOS,AL,ALCS,Р,3,0,22.0,0,0,0,0,0,,0.0,0.0
cordoma01,2001,CLE,AL,ОДЛС1,LF,4,4,90.0,5,0,0,0,0,,,
martide01,1998,ATL,NL,NLCS,Р,4,0,10.0,0,2,0,0,0,,0.0,0.0
johnscl01,1977,NYA,AL,WS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
venturo01,1999,NYN,NL,НЛДС2,3B,4,4,108.0,3,8,0,1,0,,,
teixema01,2009,NYA,AL,ALCS,1B,6,6,176.0,71,2,0,8,0,,,
johnsra05,2005,NYA,AL,ОДЛС2,Р,2,1,22.0,0,0,0,0,0,,0.0,1.0
lahtije01,1985,SLN,NL,WS,Р,3,0,11.0,0,0,0,0,0,,0.0,0.0
foxan01,1996,NYA,AL,WS,3B,1,0,3.0,0,0,0,0,0,,,
lacocpe01,1978,KCA,AL,ALCS,1B,3,3,78.0,25,1,0,3,0,,,
worreti01,1996,SDN,NL,НЛДС2,Р,2,0,11.0,0,1,0,0,0,,0.0,1.0
willido03,2003,FLO,NL,WS,Р,3,0,11.0,0,1,0,0,0,,1.0,0.0
fergujo01,1978,LAN,NL,WS,C,2,1,30.0,11,0,1,0,0,0.0,0.0,0.0
raburry01,2011,DET,AL,ОДЛС1,LF,2,1,,1,3,0,0,0,,,
ordonma01,2011,DET,AL,ALCS,RF,1,1,,1,0,0,0,0,,,
lankfra01,2000,SLN,NL,NLCS,LF,4,4,81.0,10,1,0,0,0,,,
kennemo01,1951,NY1,NL,WS,Р,2,0,9.0,0,1,0,0,0,,0.0,0.0
trillma01,1980,PHI,NL,NLCS,2B,5,5,148.0,17,25,1,4,0,,,
posadjo01,1999,NYA,AL,WS,C,2,2,54.0,17,1,0,0,0,0.0,0.0,1.0
mantlmi01,1953,NYA,AL,WS,CF,6,6,156.0,14,0,0,0,0,,,
berkmla01,2011,SLN,NL,НЛДС1,RF,5,5,,8,0,0,0,0,,,
clemero02,1988,BOS,AL,ALCS,Р,1,1,21.0,0,0,1,0,0,,0.0,1.0
seelbch01,1972,DET,AL,ALCS,Р,2,0,3.0,0,0,0,0,0,,0.0,0.0
terryra01,1964,NYA,AL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
tejadmi01,2001,OAK,AL,ОДЛС2,СС,5,5,132.0,11,14,1,2,0,,,
encarju01,2003,FLO,NL,WS,RF,5,3,89.0,10,0,0,0,0,,,
ausmubr01,1998,HOU,NL,НЛДС2,C,4,3,78.0,28,1,0,0,0,0.0,0.0,2.0
lacosmi01,1979,CIN,NL,NLCS,Р,1,1,5.0,0,1,0,0,0,,1.0,0.0
grudzma01,2005,SLN,NL,NLCS,2B,6,6,156.0,14,12,0,3,0,,,
dayleke01,1985,SLN,NL,WS,Р,4,0,18.0,0,0,0,0,0,,0.0,0.0
hootobu01,1978,LAN,NL,WS,Р,2,2,25.0,1,0,0,0,0,,3.0,1.0
lowelmi01,2008,BOS,AL,ОДЛС1,3B,2,2,57.0,3,6,0,0,0,,,
burbada01,2001,CLE,AL,ОДЛС1,Р,1,0,3.0,0,1,0,0,0,,0.0,0.0
bucknbi01,1986,BOS,AL,WS,1B,7,7,173.0,53,7,1,5,0,,,
johnsra05,2001,ARI,NL,НЛДС2,Р,1,1,24.0,0,0,0,0,0,,0.0,0.0
gantro01,1996,SLN,NL,НЛДС2,LF,3,3,81.0,6,0,0,0,0,,,
timlimi01,2004,BOS,AL,ALCS,Р,5,0,17.0,0,1,0,0,0,,0.0,0.0
venturo01,2000,NYN,NL,НЛДС2,3B,4,4,114.0,7,6,0,0,0,,,
mcnalda01,1974,BAL,AL,ALCS,Р,1,1,17.0,0,0,0,0,0,,0.0,0.0
penaal01,1995,ATL,NL,NLCS,Р,3,0,9.0,0,0,0,0,0,,2.0,0.0
bautida01,2001,ARI,NL,NLCS,CF,2,1,27.0,2,0,0,0,0,,,
pierzaj01,2008,CHA,AL,ОДЛС2,C,4,4,102.0,33,0,0,0,0,1.0,7.0,1.0
ruthba01,1923,NYA,AL,WS,RF,6,6,156.0,15,0,1,0,0,,,
beltrad01,2011,TEX,AL,ALCS,3B,6,6,,2,14,0,4,0,,,
lockebo02,1972,OAK,AL,WS,Р,1,0,1.0,0,0,0,0,0,,1.0,0.0
abbotku01,2000,NYN,NL,WS,СС,5,1,56.0,3,5,0,2,0,,,
ludwiry01,2012,CIN,NL,НЛДС2,LF,5,5,126.0,12,0,0,0,0,0.0,0.0,0.0
jacksed01,2008,TBA,AL,ALCS,Р,2,0,7.0,0,0,0,0,0,,0.0,0.0
boyercl02,1969,ATL,NL,NLCS,3B,3,3,78.0,3,9,1,0,0,,,
treanma01,2010,TEX,AL,ОДЛС1,C,1,1,27.0,10,0,0,0,0,0.0,0.0,0.0
smithal03,1937,NY1,NL,WS,Р,2,0,9.0,0,1,0,0,0,,0.0,0.0
larocda01,1979,CAL,AL,ALCS,Р,1,0,4.0,0,0,0,0,0,,0.0,0.0
marisro01,1963,NYA,AL,WS,RF,2,2,35.0,3,0,0,0,0,,,
claytro01,1999,TEX,AL,ОДЛС2,СС,3,3,75.0,4,10,0,1,0,,,
sheckji01,1910,CHN,NL,WS,LF,5,5,132.0,7,2,1,0,0,,,
zeileto01,1999,TEX,AL,ОДЛС2,3B,3,3,75.0,1,4,2,0,0,,,
fioreto01,2002,MIN,AL,ОДЛС2,Р,1,0,4.0,0,0,0,0,0,,0.0,0.0
neaglde01,1992,PIT,NL,NLCS,Р,2,0,5.0,0,0,0,0,0,,0.0,0.0
guillca01,2006,DET,AL,WS,СС,3,3,72.0,4,7,0,2,0,,,
rodrial01,2004,NYA,AL,ОДЛС2,3B,4,4,123.0,5,11,0,0,0,,,
yostne01,1982,ML4,AL,WS,C,1,0,6.0,1,0,0,0,0,0.0,0.0,0.0
remlimi01,1999,ATL,NL,NLCS,Р,5,0,17.0,1,1,0,0,0,,2.0,0.0
snowjt01,2003,SFN,NL,НЛДС1,1B,4,3,90.0,23,3,2,2,0,,,
donovbi01,1908,DET,AL,WS,Р,2,2,51.0,1,2,1,0,0,,3.0,2.0
kendaja01,2007,CHN,NL,НЛДС1,C,1,1,27.0,13,1,0,0,0,0.0,3.0,0.0
morrima01,2001,SLN,NL,НЛДС2,Р,2,2,45.0,0,1,0,0,0,,0.0,0.0
nenro01,1997,FLO,NL,NLCS,Р,2,0,6.0,0,1,0,0,0,,0.0,0.0
sheckji01,1907,CHN,NL,WS,LF,5,5,144.0,10,0,0,0,0,,,
hernaca01,1998,SDN,NL,НЛДС2,C,4,3,87.0,34,6,0,0,0,2.0,0.0,0.0
mcgloji01,1972,CIN,NL,NLCS,Р,1,0,3.0,0,0,0,0,0,,0.0,1.0
rivaslu01,2003,MIN,AL,ОДЛС1,2B,4,4,93.0,4,13,0,3,0,,,
jeterde01,2009,NYA,AL,ALCS,СС,6,6,176.0,10,23,1,4,0,,,
salmoti01,2002,ANA,AL,ОДЛС1,RF,4,4,96.0,8,0,0,0,0,,,
lunahe01,2004,SLN,NL,NLCS,СС,1,0,6.0,1,0,0,0,0,,,
oroscje01,1997,BAL,AL,ОДЛС2,Р,2,0,4.0,0,0,0,0,0,,0.0,0.0
watsobo01,1981,NYA,AL,WS,1B,6,6,153.0,51,0,0,2,0,,,
tapanke01,1998,CHN,NL,НЛДС1,Р,1,1,27.0,0,1,0,0,0,,1.0,0.0
thomapi01,1916,BOS,AL,WS,C,3,2,67.0,10,4,0,0,0,0.0,1.0,2.0
henderi01,1990,OAK,AL,ALCS,LF,4,4,108.0,10,0,0,0,0,,,
houghch01,1974,LAN,NL,WS,Р,1,0,6.0,0,0,0,0,0,,1.0,0.0
batteea01,1965,MIN,AL,WS,C,7,7,169.0,31,6,0,2,0,0.0,9.0,5.0
penato01,1997,HOU,NL,НЛДС2,C,2,0,6.0,2,0,0,0,0,0.0,0.0,0.0
heltoto01,2007,COL,NL,НЛДС2,1B,3,3,81.0,28,0,0,3,0,,,
boonebo01,1977,PHI,NL,NLCS,C,4,2,69.0,18,2,0,1,0,1.0,2.0,1.0
carroja01,2007,COL,NL,NLCS,3B,2,0,13.0,1,0,0,0,0,,,
mathegr01,1987,SLN,NL,WS,Р,1,1,11.0,0,1,0,0,0,,2.0,0.0
woodsdi01,1970,MIN,AL,ALCS,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
bellda01,2002,SFN,NL,NLCS,3B,5,5,135.0,2,10,0,0,0,,,
swindgr01,2001,ARI,NL,NLCS,Р,2,0,1.0,0,0,0,0,0,,0.0,0.0
honeyri01,1985,LAN,NL,NLCS,Р,2,0,4.0,0,1,0,0,0,,1.0,0.0
mccarti01,1964,SLN,NL,WS,C,7,7,189.0,57,1,0,0,0,0.0,2.0,1.0
jarvipa01,1969,ATL,NL,NLCS,Р,1,1,13.0,1,2,0,1,0,,0.0,0.0
stanlmi01,1968,DET,AL,WS,CF,4,0,24.0,2,0,0,0,0,,,
crosbed01,1973,CIN,NL,NLCS,СС,2,0,12.0,1,2,0,0,0,,,
mcclubo01,1981,ML4,AL,AEDIV,Р,3,0,10.0,1,1,0,1,0,,0.0,0.0
schilcu01,2001,ARI,NL,НЛДС2,Р,2,2,54.0,0,3,0,0,0,,0.0,0.0
finlest01,1998,SDN,NL,NLCS,CF,6,6,165.0,14,0,0,0,0,,,
belleal01,1996,CLE,AL,ОДЛС1,LF,4,4,111.0,11,1,0,0,0,,,
jacksgr01,1979,PIT,NL,WS,Р,4,0,14.0,0,0,0,0,0,,0.0,0.0
goodmiv01,1940,CIN,NL,WS,RF,7,7,183.0,11,0,0,0,0,,,
mcgwima01,1990,OAK,AL,ALCS,1B,4,4,108.0,40,0,0,3,0,,,
ruthba01,1928,NYA,AL,WS,LF,2,2,54.0,4,1,0,0,0,,,
benchjo01,1979,CIN,NL,NLCS,C,3,3,87.0,17,2,0,0,0,0.0,4.0,0.0
ojedaau01,2007,ARI,NL,НЛДС1,2B,3,3,81.0,6,12,1,5,0,,,
bellja01,1999,ARI,NL,НЛДС2,2B,4,4,106.0,8,11,1,2,0,,,
schilcu01,2007,BOS,AL,ALCS,Р,2,2,35.0,0,0,0,0,0,,0.0,0.0
pooleji02,1998,CLE,AL,ОДЛС1,Р,2,0,3.0,0,0,0,0,0,,0.0,0.0
riverju01,2002,NYA,AL,ОДЛС1,LF,4,4,96.0,8,0,0,0,0,,,
raineti01,1998,NYA,AL,ALCS,LF,1,1,18.0,1,0,0,0,0,,,
fergujo01,1974,LAN,NL,WS,C,2,1,27.0,10,0,2,0,0,0.0,1.0,0.0
glavito02,1993,ATL,NL,NLCS,Р,1,1,21.0,0,3,0,0,0,,0.0,0.0
wilsowi02,1985,KCA,AL,ALCS,CF,7,7,188.0,12,0,0,0,0,,,
hrbekke01,1991,MIN,AL,ALCS,1B,5,5,138.0,40,8,0,3,0,,,
nolanjo01,1983,BAL,AL,WS,C,2,0,15.0,3,0,0,0,0,0.0,0.0,0.0
coppiro01,1996,BAL,AL,ALCS,Р,1,1,16.0,1,1,0,0,0,,0.0,0.0
skaggda01,1979,BAL,AL,ALCS,C,1,1,25.0,3,1,0,0,0,0.0,2.0,0.0
smilejo01,1991,PIT,NL,NLCS,Р,2,2,8.0,0,1,0,0,0,,0.0,1.0
pastofr01,1979,CIN,NL,NLCS,Р,1,1,21.0,0,0,0,0,0,,0.0,0.0
tesreje01,1917,NY1,NL,WS,Р,1,0,3.0,0,0,0,0,0,,0.0,1.0
cansejo01,1988,OAK,AL,ALCS,RF,4,4,108.0,5,0,0,0,0,,,
mancugu01,1930,SLN,NL,WS,C,2,2,48.0,13,1,0,0,0,0.0,0.0,1.0
obriech01,1995,ATL,NL,НЛДС1,C,2,2,42.0,8,1,0,0,0,0.0,1.0,0.0
offerjo01,1999,BOS,AL,ALCS,2B,5,5,132.0,16,6,2,0,0,,,
bakerdu01,1983,LAN,NL,NLCS,LF,4,4,102.0,9,0,0,0,0,,,
hebneri01,1971,PIT,NL,WS,3B,3,3,80.0,1,3,1,1,0,,,
tagucso01,2006,SLN,NL,NLCS,LF,3,0,18.0,1,0,0,0,0,,,
clevere01,1975,BOS,AL,ALCS,Р,1,1,15.0,0,1,0,0,0,,0.0,0.0
bibbyji01,1979,PIT,NL,NLCS,Р,1,1,21.0,0,1,0,0,0,,3.0,1.0
molitpa01,1982,ML4,AL,WS,3B,7,7,180.0,4,9,0,1,0,,,
encarju01,2003,FLO,NL,NLCS,RF,5,3,83.0,7,0,0,0,0,,,
cowenal01,1976,KCA,AL,ALCS,CF,5,4,126.0,15,0,0,0,0,,,
backebr01,2005,HOU,NL,НЛДС2,Р,2,1,16.0,1,1,0,1,0,,0.0,0.0
palmeji01,1983,BAL,AL,WS,Р,1,0,6.0,0,0,0,0,0,,0.0,0.0
loftoke01,1999,CLE,AL,ОДЛС1,CF,5,5,111.0,14,0,1,0,0,,,
gosligo01,1924,WS1,AL,WS,LF,7,7,201.0,15,1,0,0,0,,,
newmaje01,1981,OAK,AL,ALCS,C,2,2,45.0,9,1,0,0,0,0.0,1.0,1.0
guilloz01,1993,CHA,AL,ALCS,СС,6,6,159.0,12,14,0,4,0,,,
normafr01,1975,CIN,NL,NLCS,Р,1,1,18.0,0,1,0,0,0,,0.0,0.0
mcclell01,1992,PIT,NL,NLCS,RF,5,4,102.0,10,0,0,0,0,,,
sojolu01,1995,SEA,AL,ALCS,СС,6,6,156.0,8,17,1,6,0,,,
edmonji01,2006,SLN,NL,НЛДС2,CF,4,4,108.0,7,0,0,0,0,,,
klingjo01,1908,CHN,NL,WS,C,5,5,135.0,32,6,0,1,0,1.0,5.0,2.0
brazlal01,1943,SLN,NL,WS,Р,1,1,22.0,1,2,0,0,0,,0.0,0.0
crudami01,2002,SLN,NL,NLCS,Р,1,0,5.0,0,1,0,0,0,,0.0,0.0
willibe02,2003,NYA,AL,ОДЛС1,CF,4,4,108.0,9,0,1,0,0,,,
earnsge01,1929,PHA,AL,WS,Р,2,2,41.0,0,2,0,0,0,,0.0,0.0
pafkoan01,1958,ML1,NL,WS,LF,2,0,12.0,1,0,0,0,0,,,
willica01,1991,MIN,AL,WS,Р,4,0,21.0,1,0,0,0,0,,0.0,0.0
alyeabr01,1970,MIN,AL,ALCS,LF,2,2,51.0,0,0,0,0,0,,,
marquja01,2004,SLN,NL,НЛДС1,Р,1,1,10.0,0,0,0,0,0,,0.0,0.0
kellyge01,1924,NY1,NL,WS,2B,1,0,3.0,1,1,0,0,0,,,
clevere01,1975,BOS,AL,WS,Р,3,1,20.0,0,0,0,0,0,,1.0,0.0
olerujo01,1993,TOR,AL,ALCS,1B,6,6,162.0,49,8,1,5,0,,,
morrima01,2000,SLN,NL,NLCS,Р,2,0,11.0,0,0,0,0,0,,0.0,0.0
hendeda01,1986,BOS,AL,WS,CF,7,7,188.0,22,0,0,0,0,,,
brownbo04,1981,NYA,AL,WS,RF,1,0,3.0,0,0,0,0,0,,,
harribu01,1924,WS1,AL,WS,2B,7,7,201.0,26,28,2,8,0,,,
woodsga01,1980,HOU,NL,NLCS,RF,3,2,51.0,1,0,0,0,0,,,
coxbi02,1949,BRO,NL,WS,3B,1,0,9.0,1,0,0,0,0,,,
evansda01,1984,DET,AL,WS,1B,4,3,63.0,15,3,0,1,0,,,
leema02,1985,TOR,AL,ALCS,2B,1,0,3.0,0,0,0,0,0,,,
stahlch01,1903,BOS,AL,WS,CF,8,8,213.0,14,1,0,0,0,,,
lezcasi01,1983,PHI,NL,WS,RF,3,2,48.0,2,0,0,0,0,,,
fiskca01,1975,BOS,AL,WS,C,7,7,196.0,37,3,2,1,0,0.0,9.0,2.0
johnsra05,1998,HOU,NL,НЛДС2,Р,2,2,42.0,0,2,0,0,0,,0.0,1.0
mcinnst01,1914,PHA,AL,WS,1B,4,4,111.0,50,1,0,4,0,,,
tolanbo01,1970,CIN,NL,NLCS,CF,3,3,84.0,5,0,0,0,0,,,
griffke01,1975,CIN,NL,NLCS,RF,3,3,84.0,4,0,0,0,0,,,
hubbagl01,1982,ATL,NL,NLCS,2B,3,3,76.0,4,12,0,0,0,,,
burkech01,2005,HOU,NL,НЛДС2,LF,2,0,21.0,1,0,0,0,0,,,
leebi03,1981,MON,NL,НЕДIV,Р,1,0,2.0,0,0,0,0,0,,0.0,0.0
wheelda01,2010,TBA,AL,ОДЛС1,Р,1,0,3.0,0,0,0,0,0,,0.0,0.0
burkech01,2005,HOU,NL,NLCS,LF,5,2,69.0,2,0,0,0,0,,,
glavito02,1998,ATL,NL,NLCS,Р,2,2,35.0,0,2,0,0,0,,0.0,0.0
gaettga01,1998,CHN,NL,НЛДС1,3B,3,3,79.0,2,6,1,0,0,,,
delcama01,2008,BOS,AL,ОДЛС1,Р,2,0,7.0,0,0,0,0,0,,0.0,1.0
