id,playerid,year,stint,tmid,lgid,gp,gs,minutes,points,orebounds,drebounds,rebounds,assists,steals,blocks,turnovers,pf,fgattempted,fgmade,ftattempted,ftmade,threeattempted,threemade,postgp,postgs,postminutes,postpoints,postorebounds,postdrebounds,postrebounds,postassists,poststeals,postblocks,postturnovers,postpf,postfgattempted,postfgmade,postftattempted,postftmade,postthreeattempted,postthreemade,note
11979,lacoufr01,1962,0,OAO,ABL1,25,0,901,494,0,0,211,92,0,0,0,91,403,180,169,133,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11995,laettch01,1996,1,ATL,NBA,82,0,3140,1486,212,508,720,223,102,64,218,277,1128,548,440,359,88,31,10,0,403,176,19,53,72,26,10,8,31,32,153,62,56,48,21,4,
12082,landrca01,2010,2,NOH,NBA,23,10,602,272,38,56,94,13,10,12,27,71,203,107,73,58,1,0,6,6,213,95,11,19,30,6,4,3,12,25,68,31,36,33,0,0,
12126,langera01,1947,0,OMA,PBLA,6,0,0,67,0,0,0,0,0,0,0,11,0,26,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12253,leaveal01,1984,1,HOU,NBA,42,0,536,228,8,29,37,102,23,4,51,61,209,88,57,44,37,8,5,0,16,6,1,2,3,3,0,0,1,2,6,2,2,2,2,0,
12363,lenarvo01,2002,1,TOR,NBA,63,0,1930,898,48,164,212,144,59,21,103,156,809,325,194,156,252,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12460,lewisfr02,1976,1,IND,NBA,32,0,552,224,17,30,47,56,18,2,0,58,199,81,77,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12471,lewismi01,1970,1,PTC,ABA,83,0,2741,1075,435,778,1213,268,0,0,238,332,825,420,306,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12524,ligongo01,1969,1,KEN,ABA,84,0,3130,1301,399,695,1094,190,0,0,206,360,1000,507,445,287,2,0,12,0,475,212,0,0,144,26,0,0,30,50,134,73,99,66,0,0,
12580,livinsh01,2005,1,LAC,NBA,61,0,1525,352,41,142,183,273,46,32,111,160,349,149,77,53,8,1,12,0,332,90,16,40,56,57,7,6,23,31,76,36,21,17,1,1,
12591,lloydbi01,1940,0,AGW,NBL,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12640,loganjo01,1947,1,STB,NBA,48,0,0,644,0,0,0,62,0,0,0,141,734,221,272,202,0,0,5,0,0,56,0,0,0,8,0,0,0,19,55,17,28,22,0,0,
12713,lopezbr01,2009,1,NJN,NBA,82,0,3027,1542,270,439,709,187,55,139,204,251,1129,563,509,416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12714,lopezbr01,2010,1,NJN,NBA,82,82,2889,1673,197,291,488,129,47,120,176,240,1309,644,489,385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12749,loughke01,1963,2,BAL,NBA,65,0,1457,596,0,0,138,182,0,0,0,173,627,235,177,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12769,lovebo01,1974,1,CHI,NBA,61,0,2401,1342,99,286,385,102,63,12,0,209,1256,539,318,264,0,0,13,0,583,336,31,67,98,19,10,5,0,41,316,138,77,60,0,0,
12817,lucasje01,1965,1,CIN,NBA,79,0,3517,1697,0,0,1668,213,0,0,0,274,1523,690,403,317,0,0,5,0,231,107,0,0,101,14,0,0,0,14,85,40,35,27,0,0,
12819,lucasje01,1967,1,CIN,NBA,82,0,3619,1760,0,0,1560,251,0,0,0,243,1361,707,445,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12919,macaued01,1956,1,STL,NBA,72,0,2582,1187,0,0,440,202,0,0,0,206,987,414,479,359,0,0,10,0,297,142,0,0,62,22,0,0,0,39,109,44,74,54,0,0,
12945,macksa01,1998,1,VAN,NBA,19,0,577,242,7,46,53,23,20,1,20,53,212,86,30,28,108,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13027,mahinia01,2009,1,SAS,NBA,26,0,165,101,13,39,52,2,3,8,15,32,55,35,47,31,0,0,2,0,19,9,0,2,2,0,0,1,2,3,6,3,4,3,0,0,
13030,mahneja01,1947,0,NOL,PBLA,8,0,0,41,0,0,0,0,0,0,0,23,0,12,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13093,malonje01,1988,1,WSB,NBA,76,0,2418,1651,55,124,179,219,39,14,165,155,1410,677,340,296,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13098,malonje01,1993,1,UTA,NBA,50,0,1657,808,28,87,115,66,26,5,57,77,692,338,153,129,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13107,malonka01,1989,1,UTA,NBA,82,0,3122,2540,232,679,911,226,121,50,304,259,1627,914,913,696,43,16,5,0,203,126,16,35,51,11,11,5,12,22,105,46,45,34,1,0,
13146,malonmo01,1991,1,MIL,NBA,82,0,2511,1279,320,424,744,93,74,64,150,136,929,440,504,396,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13192,mannipa01,1983,1,GSW,NBA,57,0,469,121,23,36,59,47,25,2,23,63,126,50,23,18,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13207,maravpe01,1971,1,ATL,NBA,66,0,2302,1275,0,0,256,393,0,0,0,207,1077,460,438,355,0,0,6,0,219,166,0,0,32,28,0,0,0,24,121,54,71,58,0,0,
13245,marinja01,1967,1,BAL,NBA,82,0,2037,1108,0,0,473,110,0,0,0,246,932,429,314,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13249,marinja01,1971,1,BAL,NBA,78,0,2927,1736,0,0,528,169,0,0,0,240,1444,690,398,356,0,0,6,0,229,103,0,0,36,12,0,0,0,22,78,31,47,41,0,0,
13250,marinja01,1972,1,HOU,NBA,81,0,3019,1496,0,0,499,291,0,0,0,247,1334,624,292,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13393,martisl01,1956,2,STL,NBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,439,166,0,0,42,49,0,0,0,39,155,55,74,56,0,0,
13420,masonan01,1996,1,CHH,NBA,73,0,3143,1186,186,643,829,414,76,33,165,202,825,433,428,319,3,1,3,0,131,39,8,28,36,9,1,1,9,6,38,16,13,7,0,0,
13550,mayfike01,1975,1,NYK,NBA,13,0,64,37,1,7,8,4,0,0,0,18,46,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13645,mccarwa01,2000,1,BOS,NBA,60,0,478,131,24,57,81,39,14,7,20,82,126,45,28,22,56,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13733,mcdancl01,1995,1,SAC,NBA,12,0,71,30,3,7,10,7,5,0,2,10,23,8,16,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13767,mcdonbe01,1985,1,CLE,NBA,21,0,266,61,15,23,38,9,7,1,10,30,58,28,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13909,mcguidi01,1954,1,NYK,NBA,71,0,2310,647,0,0,322,542,0,0,0,143,581,226,303,195,0,0,3,0,75,20,0,0,9,12,0,0,0,7,19,6,12,8,0,0,
13923,mchalke01,1982,1,BOS,NBA,82,0,2345,1159,215,338,553,104,34,192,159,241,893,483,269,193,1,0,7,0,177,78,15,27,42,5,3,7,10,16,62,34,18,10,1,0,
13975,mckenst01,1968,1,PHO,NBA,80,0,1569,747,0,0,251,123,0,0,0,191,618,264,287,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14031,mclemmc01,1966,1,CHI,NBA,79,0,1382,726,0,0,374,62,0,0,0,189,670,258,272,210,0,0,3,0,45,37,0,0,9,4,0,0,0,5,30,12,15,13,0,0,
14032,mclemmc01,1967,1,CHI,NBA,76,0,2100,963,0,0,430,130,0,0,0,219,940,374,276,215,0,0,5,0,142,54,0,0,24,5,0,0,0,18,49,19,21,16,0,0,
14043,mcleoke01,2005,1,UTA,NBA,66,0,1232,370,11,67,78,151,42,9,76,131,340,120,133,106,82,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14066,mcmilji01,1974,1,BUF,NBA,62,0,2132,888,127,258,385,156,69,15,0,129,695,347,231,194,0,0,7,0,240,91,10,24,34,14,11,2,0,12,86,39,14,13,0,0,
14102,mcnabch01,1947,1,BLB,NBA,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14143,mealyde01,1938,0,AGW,NBL,10,0,0,44,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14178,mehendi01,1950,2,BOS,NBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14224,menkeke01,1949,1,WAT,NBA,6,0,0,15,0,0,0,7,0,0,0,7,17,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14398,millean02,2010,1,POR,NBA,81,81,2650,1029,97,205,302,566,114,12,197,171,844,388,292,249,37,4,6,6,194,89,5,14,19,33,2,0,13,17,67,33,24,19,10,4,
14402,millebo01,1983,1,SAS,NBA,2,0,8,4,2,3,5,1,0,1,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14423,milleha01,1946,1,TRH,NBA,53,0,0,152,0,0,0,42,0,0,0,119,260,58,82,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14430,milleja01,1970,1,INA,ABA,2,0,9,8,3,0,3,1,0,0,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14528,mingya01,2003,1,HOU,NBA,82,0,2692,1431,197,538,735,122,22,156,204,273,1025,535,446,361,2,0,5,0,185,75,11,26,37,9,2,7,13,20,68,31,17,13,0,0,
14529,mingya01,2004,1,HOU,NBA,80,0,2447,1465,208,461,669,61,34,160,196,298,975,538,497,389,0,0,7,0,220,150,23,31,54,5,2,19,19,31,84,55,55,40,0,0,
14543,minorgr01,1995,1,BOS,NBA,78,0,1761,746,93,164,257,146,36,11,78,161,640,320,130,99,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14581,mixst01,1969,1,DET,NBA,18,0,276,119,0,0,64,15,0,0,0,31,100,48,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14590,mixst01,1978,1,PHI,NBA,74,0,1269,691,109,184,293,121,57,16,100,112,493,265,201,161,0,0,9,0,179,75,12,23,35,16,6,0,11,20,59,31,15,13,0,0,
14647,mohamna01,2011,1,CHA,NBA,63,1,692,171,59,111,170,14,20,37,26,101,169,79,23,13,1,0,8,0,83,18,7,9,16,1,0,3,2,19,16,8,4,2,0,0,
14697,moneyer01,1979,2,DET,NBA,55,0,1467,599,28,69,97,238,53,10,143,135,510,259,104,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14783,mooremi01,2007,1,SAC,NBA,82,0,2383,698,160,334,494,84,35,46,110,310,489,282,182,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14949,mullich01,1991,1,GSW,NBA,81,0,3346,2074,127,323,450,286,173,62,202,171,1584,830,420,350,175,64,4,0,168,71,3,9,12,12,5,2,8,8,63,27,14,13,12,4,
14971,mulvibo01,1948,0,OSH,NBL,34,0,0,30,0,0,0,0,0,0,0,39,0,8,24,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15152,nailole01,2003,3,CLE,NBA,22,0,397,170,30,36,66,17,4,1,21,36,162,73,30,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15241,naullwi01,1956,2,NYK,NBA,52,0,1340,523,0,0,450,62,0,0,0,129,609,216,135,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15343,nestera01,2004,1,SAS,NBA,70,0,1785,410,184,275,459,71,31,117,73,207,430,198,30,14,0,0,15,0,114,10,11,15,26,2,1,5,4,16,12,5,2,0,0,0,
15346,nestera01,2007,1,TOR,NBA,71,0,1483,552,130,212,342,82,20,53,60,132,467,257,49,37,3,1,5,0,77,23,3,10,13,3,1,2,5,14,22,11,2,1,0,0,
15381,nevitch01,1982,1,HOU,NBA,6,0,64,23,6,11,17,0,1,12,7,14,15,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15443,nichoja01,1949,1,WSC,NBA,49,0,0,643,0,0,0,81,0,0,0,118,629,228,254,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15514,nocioan01,2004,1,CHI,NBA,81,0,1892,677,69,317,386,122,37,34,135,208,601,241,222,170,97,25,6,0,203,77,8,41,49,14,1,6,11,20,67,27,23,17,17,6,
15597,noszkst01,1948,1,BOS,NBA,30,0,0,75,0,0,0,25,0,0,0,56,123,30,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15636,nowitdi01,2007,1,DAL,NBA,77,0,2772,1817,95,564,659,266,51,71,160,198,1314,630,544,478,220,79,5,0,211,134,10,50,60,20,1,7,10,13,91,43,52,42,18,6,
15648,oaklech01,1987,1,CHI,NBA,82,0,2816,1014,326,740,1066,248,68,28,241,272,776,375,359,261,12,3,10,0,373,101,39,89,128,32,6,4,18,33,91,40,24,21,2,0,
15675,obertfa01,2008,1,SAS,NBA,53,0,675,142,65,77,142,59,7,11,38,95,104,61,35,20,1,0,2,0,22,12,2,2,4,0,2,0,2,2,6,4,4,4,0,0,
15712,odomla01,1999,1,LAC,NBA,76,0,2767,1259,159,436,595,317,91,95,258,291,1024,449,420,302,164,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15718,odomla01,2005,1,LAL,NBA,80,0,3221,1186,181,557,738,443,75,64,213,256,925,445,313,216,215,80,7,0,314,134,15,62,77,34,3,8,23,23,99,49,45,30,30,6,
15871,olowomi01,2005,2,BOS,NBA,16,0,167,45,5,36,41,6,3,6,14,22,45,20,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15881,olsenbu01,1968,2,DET,NBA,10,0,70,20,0,0,11,7,0,0,0,8,23,8,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15925,opperbe01,1940,0,DTE,NBL,5,0,0,6,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16117,packro01,1998,1,DAL,NBA,25,0,468,222,9,27,36,81,20,1,49,41,174,75,88,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16124,paddige01,1990,1,CLE,NBA,70,0,1181,504,38,80,118,90,20,6,71,71,506,212,93,74,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16223,parkeso01,1976,1,GSW,NBA,65,0,889,379,85,88,173,59,53,26,0,77,292,154,92,71,0,0,10,0,120,42,9,19,28,9,5,2,0,9,36,19,4,4,0,0,
16306,patteru01,1999,1,SEA,NBA,81,0,2097,942,218,216,434,126,94,40,144,190,661,354,321,222,27,12,5,0,84,41,9,6,15,2,3,2,8,6,26,14,15,13,2,0,
16337,paultbi01,1970,1,NYA,ABA,83,0,2758,1221,239,701,940,160,0,0,206,274,973,510,269,201,2,0,6,0,239,121,17,73,90,18,0,0,25,29,76,45,40,30,0,1,
16492,perduwi01,2000,1,POR,NBA,13,0,58,14,6,12,18,2,3,2,0,8,9,6,4,2,0,0,3,0,5,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,
16586,persowe01,2001,1,CLE,NBA,78,0,2793,1176,50,244,294,173,77,37,74,93,944,467,124,99,322,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16606,peterji01,1988,1,SAC,NBA,66,0,1633,671,121,292,413,81,47,68,147,236,606,278,154,115,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16621,petermo01,2004,1,TOR,NBA,82,0,2510,1029,71,269,340,169,91,18,93,219,848,356,226,188,335,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16705,phillga01,1964,1,SFW,NBA,73,0,1541,516,0,0,189,148,0,0,0,184,553,198,199,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16730,piercpa01,2000,1,BOS,NBA,82,0,3120,2071,94,428,522,253,138,69,262,251,1513,687,738,550,384,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16743,piercri01,1983,1,SDC,NBA,69,0,1280,685,59,76,135,60,27,13,81,143,570,268,173,149,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16768,pietrmi01,2007,1,GSW,NBA,66,0,1317,472,68,175,243,49,66,43,48,200,388,170,98,66,182,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16780,pincked01,1988,2,BOS,NBA,29,0,678,293,60,88,148,44,29,23,38,77,176,95,129,103,0,0,3,0,45,8,2,3,5,1,1,1,4,7,12,3,2,2,0,0,
16791,pinonjo01,1983,1,ATL,NBA,7,0,65,20,0,10,10,3,2,1,5,11,13,7,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16804,pippesc01,1990,1,CHI,NBA,82,0,3014,1461,163,432,595,511,193,93,232,270,1153,600,340,240,68,21,17,0,704,368,37,114,151,99,42,19,55,58,282,142,101,80,17,4,
16810,pippesc01,1996,1,CHI,NBA,82,0,3095,1656,160,371,531,467,154,45,214,213,1366,648,291,204,424,156,19,0,753,365,36,93,129,72,28,18,55,49,309,129,86,68,113,39,
16811,pippesc01,1997,1,CHI,NBA,44,0,1652,841,53,174,227,254,79,43,109,116,704,315,193,150,192,61,21,0,836,353,49,101,150,110,45,20,51,66,294,122,134,91,79,18,
16956,poseyja01,2001,1,DEN,NBA,73,0,2238,782,109,320,429,180,114,39,127,224,736,277,203,161,237,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17005,poweljo01,2008,1,LAL,NBA,60,0,704,250,71,105,176,27,9,17,51,98,239,106,50,38,0,0,14,0,73,29,7,10,17,4,0,1,4,8,26,11,6,6,1,1,
17061,priceji01,1976,2,BUF,NBA,20,0,333,105,5,29,34,38,25,5,0,52,104,44,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17067,pricema01,1987,1,CLE,NBA,80,0,2626,1279,54,126,180,480,99,12,184,119,974,493,252,221,148,72,5,0,205,105,3,15,18,38,3,0,8,11,67,38,25,24,12,5,
17074,pricema01,1994,1,CLE,NBA,48,0,1375,757,25,87,112,335,35,4,142,50,612,253,162,148,253,103,4,0,143,60,2,10,12,26,6,0,18,5,40,12,33,32,17,4,
17089,pricero01,2011,1,PHO,NBA,36,8,517,131,18,38,56,67,34,3,46,72,130,49,25,20,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17175,rackllu01,1973,1,PHI,NBA,9,0,68,18,5,17,22,0,3,4,0,11,13,5,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17350,raydo01,1950,0,LOA,NPBL,34,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17354,rayji01,1956,1,SYR,NBA,4,0,43,7,0,0,5,3,0,0,0,4,11,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17507,reitema01,1938,0,PGP,NBL,17,0,0,79,0,0,0,0,0,0,0,0,0,30,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17601,richano01,2001,1,IND,NBA,3,0,4,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17719,risenar01,1947,1,INK,NBL,33,0,0,398,0,0,0,0,0,0,0,0,0,137,191,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17936,robinda01,2002,1,SAS,NBA,64,0,1676,546,163,345,508,61,52,111,83,126,420,197,214,152,0,0,23,0,539,180,45,107,152,21,18,31,24,63,118,64,78,52,0,0,
17987,robinna01,2007,1,NYK,NBA,72,0,1881,913,51,171,222,212,60,1,103,185,782,331,196,154,292,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17992,robinna01,2010,2,OKC,NBA,4,0,30,13,0,1,1,6,0,0,2,8,15,4,4,3,8,2,3,0,12,8,0,0,0,1,0,0,0,1,7,2,2,2,6,2,
18046,rochare01,1951,1,SYR,NBA,66,0,2543,854,0,0,549,128,0,0,0,249,749,300,330,254,0,0,7,0,276,119,0,0,48,10,0,0,0,36,95,41,51,37,0,0,
18064,rockge01,1947,0,BIR,PBLA,7,0,0,48,0,0,0,0,0,0,0,7,0,19,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18153,rollitr01,1979,1,ATL,NBA,82,0,2123,731,283,491,774,76,54,244,99,322,514,287,220,157,0,0,5,0,134,42,0,0,38,3,2,14,6,25,31,18,10,6,0,0,
18202,roossw01,1947,0,WAT,PBLA,3,0,0,9,0,0,0,0,0,0,0,5,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18309,royaldo01,1995,1,ORL,NBA,64,0,963,337,57,96,153,42,29,15,52,97,216,106,164,125,2,0,7,0,92,25,4,7,11,1,0,1,2,7,12,7,16,11,0,0,
18351,ruffnpa01,1971,1,PTC,ABA,79,0,1059,448,118,223,341,52,0,0,69,178,381,182,115,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18425,russeca01,1968,1,NYK,NBA,50,0,1645,915,0,0,209,115,0,0,0,140,804,362,240,191,0,0,5,0,36,12,0,0,5,1,0,0,0,4,21,5,2,2,0,0,
18651,schaebi01,1974,1,NYA,ABA,27,0,280,139,15,22,37,20,9,2,18,36,131,61,25,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18688,schayda01,1993,1,MIL,NBA,23,0,230,49,16,29,45,5,5,8,14,27,46,14,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18742,schluda01,1969,1,SFW,NBA,63,0,685,224,0,0,231,25,0,0,0,108,167,82,97,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18793,schuehe01,1938,0,INK,NBL,19,0,0,70,0,0,0,0,0,0,0,0,0,28,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18815,schurro01,1967,1,HSM,ABA,21,0,252,100,0,0,29,18,0,0,23,38,94,35,36,27,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18833,scolalu01,2009,1,HOU,NBA,82,0,2671,1329,175,530,705,169,63,26,163,246,1090,560,267,208,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18930,searske01,1959,1,NYK,NBA,64,0,2099,1187,0,0,876,127,0,0,0,191,863,412,418,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19080,sharech01,1959,2,MNL,NBA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,123,22,0,0,34,5,0,0,0,26,14,6,11,10,0,0,
19086,sharmbi01,1951,1,BOS,NBA,63,0,1389,671,0,0,221,151,0,0,0,181,628,244,213,183,0,0,1,0,27,15,0,0,3,7,0,0,0,4,12,7,1,1,0,0,
19094,sharmbi01,1959,1,BOS,NBA,71,0,1916,1370,0,0,262,144,0,0,0,154,1225,559,291,252,0,0,13,0,364,219,0,0,45,20,0,0,0,22,209,88,53,43,0,0,
19138,shephbi01,1972,1,VIR,ABA,16,0,68,27,2,3,5,8,0,0,8,12,35,7,10,9,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19151,shippch01,1941,0,OSH,NBL,24,0,0,178,0,0,0,0,0,0,0,54,0,70,53,38,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,5,0,6,0,0,
19297,simmobo01,2008,1,NJN,NBA,71,0,1728,556,72,205,277,92,50,10,62,186,441,198,58,43,262,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19449,sloando01,2011,1,ATL,NBA,5,0,20,6,1,4,5,5,1,0,2,3,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19525,smithch03,1992,1,MIN,NBA,80,0,1266,347,32,64,96,196,48,16,68,96,289,125,120,95,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19527,smithch03,1994,1,MIN,NBA,64,0,1073,320,14,59,73,146,32,22,50,119,264,116,63,41,108,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19564,smithdo03,1994,1,DAL,NBA,63,0,826,320,43,101,144,44,29,26,37,132,314,131,75,57,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19604,smithja02,2009,1,PHI,NBA,56,0,658,189,54,81,135,33,21,28,35,110,174,75,42,29,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19629,smithjo02,2007,2,CLE,NBA,26,0,555,212,52,75,127,19,9,15,20,70,165,86,61,40,2,0,13,0,263,86,20,40,60,6,5,7,6,41,74,36,22,14,1,0,
19701,smithot01,1988,1,GSW,NBA,80,0,1597,803,128,202,330,140,88,40,129,165,715,311,218,174,37,7,4,0,49,19,6,7,13,6,2,1,2,5,24,9,2,1,0,0,
19740,smithsa01,1967,1,MNM,ABA,77,0,2175,755,0,0,586,81,0,0,94,171,750,284,280,185,6,2,10,0,374,147,0,0,81,12,0,0,15,39,142,56,51,35,0,0,
19800,smrekmi01,1987,1,LAL,NBA,48,0,421,132,27,58,85,8,7,42,30,105,103,44,66,44,0,0,8,0,34,3,1,5,6,0,1,3,2,4,5,1,3,1,0,0,
19841,sobekch01,1945,0,INK,NBL,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19866,sojoumi01,1976,1,ATL,NBA,51,0,551,231,49,97,146,21,15,9,0,66,203,95,57,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19874,sokodpa01,1941,0,SHE,NBL,24,0,0,126,0,0,0,0,0,0,0,0,0,52,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19955,spencan01,1993,1,GSW,NBA,5,0,63,21,4,8,12,3,1,2,2,6,18,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
