year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1928,NHL,OTS,7,6,9.0,,7,11,4.0,,,,,,,,,,2,1,3,,2,5,3,,2.0,4.0,5.0,,6.0,5.0,0.0,,2,2,2,,,,,
1994,NHL,VAN,10,8,6.0,,8,10,6.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,4.0,4.0,5.0,,6,6,2,,7,5,3,
1983,NHL,HAR,19,16,5.0,,9,26,5.0,,,,,,4,5,1,,5,6,1,,4,9,1,,2.0,8.0,4.0,,7.0,5.0,1.0,,6,8,2,,0,1,0,
1990,NHL,NYI,15,19,6.0,,10,26,4.0,,,,,,3,9,0,,6,5,2,,5,5,3,,4.0,9.0,1.0,,3.0,8.0,3.0,,4,9,1,,,,,
2006,NHL,CAL,30,9,,2,13,20,,8,,,,,3,6,,1,8,4,,1,8,4,,2,8.0,3.0,,2,7.0,4.0,,3,9,4,,1,0,4,,0
1977,WHA,SOV,0,0,0.0,,3,4,1.0,,,,,,,,,,,,,,3,4,0,,0.0,0.0,1.0,,,,,,,,,,,,,
1921,NHL,OTS,8,3,1.0,,6,5,1.0,,,,,,,,,,,,,,4,1,0,,6.0,2.0,0.0,,4.0,2.0,2.0,,0,3,0,,,,,
1994,NHL,NYR,11,10,3.0,,11,13,0.0,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,,7.0,4.0,3.0,,4,8,0,,9,6,0,
1960,NHL,CHI,20,6,9.0,,9,18,8.0,,,,,,6,3,2,,4,4,5,,4,7,1,,6.0,4.0,3.0,,5.0,4.0,4.0,,4,2,2,,,,,
2001,NHL,FLO,11,23,3.0,4,11,21,7.0,2,,,,,3,7,2,1,3,7,0,2,6,6,1,0,4.0,10.0,1.0,0,1.0,5.0,1.0,1,4,7,2,1,1,2,3,1
2000,NHL,LAK,20,12,8.0,1,18,16,5.0,2,,,,,5,6,2,0,6,2,4,0,6,6,1,1,6.0,6.0,0.0,0,5.0,6.0,1.0,0,8,2,4,1,2,0,1,1
1993,NHL,SJS,19,13,10.0,,14,22,6.0,,,,,,3,9,1,,7,4,3,,2,7,3,,4.0,2.0,4.0,,6.0,8.0,1.0,,8,3,3,,3,2,1,
1932,NHL,NYA,13,6,5.0,,2,16,6.0,,,,,,,,,,2,2,1,,2,7,2,,5.0,4.0,5.0,,3.0,4.0,2.0,,3,5,1,,,,,
2002,NHL,DAL,28,5,6.0,2,18,12,9.0,2,,,,,6,2,2,1,9,4,3,0,5,4,4,0,10.0,1.0,2.0,0,5.0,2.0,4.0,1,9,4,0,2,2,0,0,0
1962,NHL,DET,19,10,6.0,,13,15,7.0,,,,,,5,0,2,,6,5,2,,5,6,3,,5.0,4.0,3.0,,3.0,7.0,3.0,,8,3,0,,,,,
1975,NHL,CHI,17,15,8.0,,15,15,10.0,,,,,,5,4,2,,5,0,8,,5,6,2,,6.0,3.0,4.0,,5.0,8.0,1.0,,5,9,0,,1,0,1,
1971,NHL,BOS,28,4,7.0,,26,9,4.0,,,,,,6,3,1,,9,2,1,,9,1,3,,10.0,1.0,3.0,,12.0,1.0,1.0,,7,4,2,,1,1,0,
1982,NHL,WAS,22,12,6.0,,17,13,10.0,,,,,,3,6,1,,5,3,5,,9,1,4,,7.0,6.0,2.0,,6.0,4.0,2.0,,8,4,2,,1,1,0,
1914,NHA,QU1,8,2,0.0,,3,7,0.0,,,,,,,,,,,,,,1,1,0,,4.0,5.0,0.0,,6.0,2.0,0.0,,0,1,0,,,,,
1980,NHL,STL,29,7,4.0,,16,11,13.0,,,,,,6,2,3,,9,4,1,,9,3,1,,6.0,3.0,3.0,,8.0,1.0,5.0,,6,4,3,,1,1,1,
1956,NHL,CHI,12,15,8.0,,4,24,7.0,,,,,,1,6,1,,3,8,2,,4,9,1,,2.0,8.0,4.0,,4.0,3.0,4.0,,2,5,3,,,,,
2005,NHL,PHO,19,18,,4,19,21,,1,,,,,5,8,,1,8,4,,1,7,6,,0,6.0,7.0,,1,1.0,3.0,,1,8,6,,0,3,5,,1
1985,NHL,CHI,23,12,5.0,,16,21,3.0,,,,,,4,5,1,,5,5,3,,6,6,0,,9.0,3.0,3.0,,8.0,4.0,1.0,,5,8,0,,2,2,0,
1976,NHL,TOR,18,13,9.0,,15,19,6.0,,,,,,3,5,3,,8,4,1,,6,6,2,,7.0,5.0,1.0,,5.0,6.0,2.0,,4,5,5,,0,1,1,
1967,NHL,DET,18,15,4.0,,9,20,8.0,,,,,,6,2,1,,4,6,3,,6,5,2,,3.0,8.0,2.0,,2.0,8.0,2.0,,6,6,2,,,,,
1928,NHL,BOS,15,6,1.0,,11,7,4.0,,,,,,,,,,2,2,2,,3,5,0,,11.0,0.0,2.0,,5.0,4.0,1.0,,5,2,0,,,,,
1924,WCHL,EDE,7,7,1.0,,7,6,0.0,,,,,,,,,,,,,,5,4,1,,4.0,6.0,0.0,,5.0,3.0,0.0,,,,,,,,,
1981,NHL,COR,14,21,5.0,,4,28,8.0,,,,,,2,7,2,,1,10,3,,6,6,1,,2.0,11.0,2.0,,3.0,6.0,3.0,,3,8,2,,1,1,0,
1922,NHL,MTL,10,2,0.0,,3,7,2.0,,,,,,,,,,,,,,2,2,1,,5.0,3.0,1.0,,4.0,4.0,0.0,,2,0,0,,,,,
1949,NHL,CHI,13,18,4.0,,9,20,6.0,,,,,,2,4,2,,5,4,2,,3,9,2,,4.0,7.0,2.0,,3.0,6.0,2.0,,5,8,0,,,,,
1973,NHL,ATF,17,15,7.0,,13,19,7.0,,,,,,4,3,1,,7,4,3,,4,7,3,,3.0,9.0,1.0,,4.0,6.0,3.0,,6,4,3,,2,1,0,
1963,NHL,TOR,22,7,6.0,,11,18,6.0,,,,,,5,3,0,,4,4,4,,9,3,2,,4.0,7.0,1.0,,5.0,5.0,3.0,,6,3,2,,,,,
1989,NHL,NJD,22,15,3.0,,15,19,6.0,,,,,,6,5,1,,5,5,2,,7,8,1,,6.0,5.0,1.0,,2.0,7.0,3.0,,11,4,0,,0,0,1,
1986,NHL,MTL,27,9,4.0,,14,20,6.0,,,,,,5,3,3,,7,6,0,,7,6,3,,7.0,7.0,1.0,,4.0,4.0,2.0,,8,3,1,,3,0,0,
1975,NHL,STL,20,12,8.0,,9,25,6.0,,,,,,3,5,2,,5,5,3,,3,9,0,,7.0,6.0,1.0,,5.0,5.0,4.0,,6,6,3,,0,1,1,
1973,WHA,CLC,27,8,4.0,,10,24,5.0,,,,,,6,1,2,,4,7,1,,7,7,1,,6.0,6.0,1.0,,5.0,6.0,1.0,,9,5,3,,,,,
1924,WCHL,REG,6,9,0.0,,2,11,0.0,,,,,,,,,,,,,,2,5,0,,6.0,6.0,0.0,,0.0,8.0,0.0,,0,1,0,,,,,
1995,NHL,OTT,8,28,5.0,,10,31,0.0,,,,,,5,5,0,,1,11,1,,2,12,0,,1.0,10.0,1.0,,3.0,8.0,1.0,,3,10,1,,3,3,1,
2000,NHL,ANA,15,20,4.0,2,10,21,7.0,3,,,,,6,4,1,2,2,8,3,1,5,7,1,1,2.0,10.0,1.0,0,3.0,5.0,2.0,1,6,5,2,0,1,2,1,0
1979,NHL,QUE,17,16,7.0,,8,28,4.0,,,,,,3,5,1,,4,7,3,,8,5,1,,4.0,6.0,2.0,,3.0,9.0,1.0,,3,10,1,,0,2,2,
1930,NHL,BOS,16,1,5.0,,12,9,1.0,,,,,,,,,,3,3,1,,8,1,1,,7.0,3.0,2.0,,6.0,1.0,1.0,,4,2,1,,,,,
1941,NHL,NYR,15,8,1.0,,14,9,1.0,,,,,,,,,,6,5,0,,8,3,0,,6.0,1.0,1.0,,7.0,5.0,0.0,,2,3,1,,,,,
1922,PCHA,SEA,8,6,0.0,,7,9,0.0,,,,,,,,,,5,1,0,,1,4,0,,6.0,4.0,0.0,,3.0,5.0,0.0,,0,1,0,,,,,
1995,NHL,MTL,23,12,6.0,,17,20,4.0,,,,,,6,5,0,,6,5,1,,7,6,1,,6.0,3.0,4.0,,5.0,7.0,1.0,,9,3,1,,1,3,2,
1960,NHL,DET,15,13,7.0,,10,16,9.0,,,,,,4,4,3,,8,3,2,,3,6,3,,3.0,5.0,5.0,,4.0,6.0,2.0,,3,5,1,,,,,
1915,NHA,TBS,8,4,0.0,,1,10,1.0,,,,,,,,,,,,,,0,3,0,,3.0,6.0,0.0,,3.0,3.0,1.0,,3,2,0,,,,,
1941,NHL,BKN,10,12,2.0,,6,17,1.0,,,,,,,,,,3,7,1,,3,8,0,,5.0,7.0,0.0,,3.0,5.0,0.0,,2,2,2,,,,,
1987,NHL,WIN,20,14,6.0,,13,22,5.0,,,,,,5,4,0,,5,8,1,,6,5,2,,6.0,5.0,4.0,,6.0,5.0,2.0,,4,9,1,,1,0,1,
1914,NHA,TOO,5,4,0.0,,2,9,0.0,,,,,,,,,,,,,,0,2,0,,4.0,5.0,0.0,,2.0,6.0,0.0,,1,0,0,,,,,
1987,NHL,PIT,22,12,6.0,,14,23,3.0,,,,,,3,6,3,,6,4,2,,7,4,2,,5.0,9.0,2.0,,4.0,7.0,0.0,,9,5,0,,2,0,0,
1975,NHL,ATF,19,14,7.0,,16,19,5.0,,,,,,4,5,1,,6,7,1,,9,4,2,,5.0,6.0,3.0,,3.0,7.0,2.0,,6,4,2,,2,0,1,
1981,NHL,HAR,13,17,10.0,,8,24,8.0,,,,,,1,4,5,,3,7,3,,6,7,1,,4.0,6.0,3.0,,3.0,8.0,2.0,,4,8,3,,0,1,1,
1967,NHL,TOR,24,9,4.0,,9,22,6.0,,,,,,4,4,0,,8,3,3,,5,5,3,,6.0,5.0,2.0,,1.0,10.0,1.0,,9,4,1,,,,,
2011,NHL,DET,31,7,,3,17,21,,3,,,,,5,4,,0,10,3,,1,9,6,,0,10.0,3.0,,0,8.0,3.0,,2,4,8,,2,2,1,,1
1954,NHL,TOR,14,10,11.0,,10,14,11.0,,,,,,2,3,3,,8,3,3,,6,4,4,,4.0,6.0,5.0,,3.0,3.0,5.0,,1,5,2,,,,,
2005,NHL,NJD,27,11,,3,19,16,,6,,,,,6,5,,0,6,5,,2,4,8,,3,10.0,2.0,,1,4.0,2.0,,0,7,5,,3,9,0,,0
1977,WHA,CIN,21,19,1.0,,14,23,2.0,,,,,,1,5,0,,7,8,0,,5,6,2,,6.0,8.0,0.0,,5.0,6.0,1.0,,8,5,0,,3,4,0,
1999,NHL,PIT,23,11,7.0,0,14,20,1.0,6,,,,,2,3,3,1,6,5,0,2,8,4,0,2,5.0,8.0,1.0,0,5.0,3.0,4.0,1,8,6,0,0,3,2,0,0
2009,NHL,TOR,18,17,,6,12,21,,8,,,,,1,7,,4,5,5,,3,8,6,,2,3.0,10.0,,2,2.0,3.0,,0,9,5,,2,2,2,,1
1995,NHL,EDM,15,21,5.0,,15,23,3.0,,,,,,4,5,1,,3,7,4,,6,8,1,,5.0,6.0,0.0,,4.0,7.0,1.0,,7,6,1,,1,5,0,
2010,NHL,TBL,25,11,,5,21,14,,6,,,,,7,2,,1,7,6,,2,8,3,,2,9.0,4.0,,0,6.0,3.0,,2,5,6,,4,4,1,,0
1955,NHL,CHI,9,19,7.0,,10,20,5.0,,,,,,4,5,2,,4,5,4,,4,7,2,,2.0,10.0,1.0,,4.0,5.0,2.0,,1,7,1,,,,,
1984,NHL,VAN,15,21,4.0,,10,25,5.0,,,,,,1,10,0,,3,9,2,,4,6,3,,5.0,7.0,2.0,,5.0,5.0,1.0,,7,7,0,,0,2,1,
1935,NHL,CHI,15,7,2.0,,6,12,6.0,,,,,,,,,,4,2,1,,5,4,1,,6.0,4.0,1.0,,4.0,5.0,3.0,,2,4,2,,,,,
1998,NHL,PHI,21,9,11.0,,16,17,8.0,,,,,,5,3,2,,6,4,2,,7,2,5,,8.0,1.0,2.0,,4.0,7.0,2.0,,3,6,5,,4,3,1,
2010,NHL,OTT,16,20,,5,16,20,,5,,,,,4,6,,1,7,7,,0,5,5,,4,1.0,7.0,,3,4.0,7.0,,1,9,6,,1,2,2,,0
2003,NHL,FLO,16,15,7.0,3,12,20,8.0,1,,,,,4,5,2,0,5,8,2,0,3,3,5,2,5.0,6.0,2.0,1,6.0,4.0,3.0,0,5,8,0,1,0,1,1,0
2006,NHL,CHI,17,20,,4,14,22,,5,,,,,4,8,,0,4,4,,2,8,5,,3,2.0,8.0,,2,5.0,6.0,,2,5,9,,0,3,2,,0
2003,NHL,NYR,13,21,3.0,4,14,19,4.0,4,,,,,3,3,2,0,6,5,3,2,6,5,0,1,4.0,10.0,2.0,1,4.0,7.0,0.0,1,3,10,0,3,1,0,0,0
1978,WHA,FIN,0,0,0.0,,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,
1971,NHL,BUF,11,19,9.0,,5,24,10.0,,,,,,3,7,2,,1,7,3,,4,8,4,,2.0,7.0,3.0,,3.0,6.0,3.0,,2,8,4,,1,0,0,
2003,NHL,NAS,22,10,7.0,2,16,19,4.0,2,,,,,4,5,0,0,8,5,1,0,4,4,3,2,10.0,4.0,2.0,0,6.0,5.0,1.0,0,4,5,4,2,2,1,0,0
2008,NHL,DAL,20,16,,5,16,19,,6,,,,,4,5,,2,4,6,,2,8,4,,1,7.0,3.0,,2,6.0,7.0,,0,5,8,,3,2,2,,1
1923,PCHA,VC1,7,6,0.0,,4,12,1.0,,,,,,,,,,3,2,0,,3,5,0,,3.0,4.0,0.0,,2.0,7.0,1.0,,,,,,,,,
1999,NHL,DET,28,9,3.0,1,20,13,7.0,1,,,,,7,2,1,1,7,4,2,0,11,2,1,0,6.0,6.0,2.0,0,7.0,5.0,0.0,0,9,1,3,1,1,2,1,0
1950,NHL,MTL,17,10,8.0,,8,20,7.0,,,,,,4,2,3,,4,7,2,,3,8,2,,6.0,4.0,3.0,,2.0,6.0,2.0,,6,3,3,,,,,
1928,NHL,TOR,15,5,2.0,,6,13,3.0,,,,,,,,,,3,3,0,,6,4,0,,3.0,8.0,2.0,,7.0,1.0,1.0,,2,2,2,,,,,
2003,NHL,TOR,22,14,3.0,2,23,10,7.0,1,,,,,4,3,2,1,8,3,3,1,9,1,2,1,8.0,6.0,1.0,0,6.0,6.0,1.0,0,8,5,1,0,2,0,0,0
2000,NHL,CHI,14,21,4.0,2,15,19,4.0,3,,,,,3,7,0,1,5,6,2,1,6,6,1,0,7.0,5.0,1.0,0,6.0,5.0,1.0,1,2,8,2,1,0,3,1,1
