playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
morgami01,1985,1,SEA,AL,1,1,2,2,0,0,0,18,11,8,2,5,2,0.0,12.0,0.0,1.0,0.0,0,33.0,0.0,8,,,
depaujo01,2003,1,NYA,AL,0,0,4,1,0,0,0,34,3,1,1,1,7,0.0,0.0,0.0,0.0,1.0,0,38.0,3.0,1,,,
koniedo01,1977,1,HOU,NL,1,1,4,4,0,0,0,63,26,14,1,8,7,0.0,6.0,0.0,0.0,1.0,0,97.0,0.0,15,,,
prinzbr01,2007,1,CHA,AL,0,0,4,0,0,0,0,10,4,3,1,2,1,,8.0,1.0,0.0,0.0,0,16.0,1.0,3,,,
cvengmi01,1923,1,CHA,AL,12,13,40,26,14,0,3,643,216,105,6,107,86,0.0,4.0,,3.0,13.0,2,953.0,8.0,110,,,
ruschgl01,2000,1,NYN,NL,11,11,31,30,2,0,0,572,196,85,18,44,157,0.0,4.0,2.0,2.0,6.0,0,802.0,0.0,91,,,
olivaom01,1997,2,SEA,AL,1,4,13,12,0,0,0,187,81,38,10,28,29,0.0,5.0,3.0,0.0,4.0,0,292.0,0.0,41,,,
posedbi01,1946,1,BSN,NL,2,0,19,0,0,0,4,85,34,22,4,13,9,0.0,6.0,,1.0,0.0,0,127.0,10.0,24,,,
patteda04,1997,1,TEX,AL,10,6,54,0,0,0,1,213,70,27,3,23,69,0.0,3.0,4.0,7.0,0.0,1,296.0,17.0,29,,,
grovele01,1931,1,PHA,AL,31,4,41,30,27,4,5,866,249,66,10,62,175,0.0,2.0,,2.0,1.0,0,1160.0,10.0,84,,,
rootch01,1923,1,SLA,AL,0,4,27,2,0,0,0,180,68,38,4,18,27,0.0,5.0,,1.0,6.0,0,263.0,15.0,45,,,
klinero01,1957,1,PIT,NL,9,16,40,31,11,2,0,615,214,92,28,61,88,0.0,4.0,6.0,2.0,1.0,0,871.0,2.0,107,,,
germaju01,2008,1,SDN,NL,0,3,12,6,0,0,0,131,54,29,8,13,17,,5.0,2.0,4.0,1.0,0,194.0,4.0,31,,,
karrbe01,1920,1,BOS,AL,3,8,26,2,0,0,1,275,109,49,3,24,21,0.0,4.0,,1.0,1.0,0,390.0,20.0,55,,,
branded01,1935,1,BSN,NL,5,19,29,25,12,0,0,524,224,97,12,66,61,0.0,5.0,,2.0,1.0,0,793.0,4.0,110,,,
byrneto01,1951,2,SLA,AL,4,10,19,17,7,2,0,368,104,52,5,114,57,0.0,3.0,,2.0,12.0,0,577.0,2.0,56,,,
casiala01,1993,1,MIN,AL,5,3,54,0,0,0,1,170,59,19,1,14,31,0.0,3.0,2.0,2.0,1.0,0,241.0,8.0,23,,,
cangejo01,1988,1,PIT,NL,0,0,1,0,0,0,0,6,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,7.0,1.0,0,,,
allenjo02,1935,1,NYA,AL,13,6,23,23,12,2,0,501,149,67,11,58,113,0.0,3.0,,3.0,4.0,0,692.0,0.0,76,,,
cainbo01,1951,2,DET,AL,11,10,35,22,6,1,2,448,135,78,12,82,58,0.0,4.0,,4.0,11.0,2,663.0,6.0,88,,,
blylebe01,1980,1,PIT,NL,8,13,34,32,5,2,0,650,219,92,20,59,168,0.0,3.0,5.0,2.0,0.0,1,907.0,1.0,102,,,
weavesa01,1883,1,LS2,AA,26,22,48,48,47,4,0,1256,468,172,3,38,116,,3.0,,0.0,,0,1776.0,0.0,272,,,
marshcu01,1946,1,NYA,AL,3,4,23,11,1,0,0,243,96,48,4,56,32,0.0,5.0,,1.0,0.0,1,374.0,5.0,49,,,
stonege02,1968,1,ATL,NL,7,4,17,10,2,0,0,225,63,23,9,19,52,0.0,2.0,4.0,1.0,0.0,0,305.0,5.0,27,,,
colliph01,1923,1,CHN,NL,1,0,1,1,0,0,0,15,8,2,0,1,2,0.0,3.0,,0.0,0.0,0,22.0,0.0,2,,,
rossbu01,1926,1,BOS,AL,0,1,1,0,0,0,0,8,5,5,0,4,0,0.0,16.0,,0.0,0.0,0,18.0,0.0,7,,,
zachato01,1933,1,BSN,NL,7,9,26,20,6,2,2,375,134,49,1,35,22,0.0,3.0,,0.0,0.0,0,533.0,2.0,64,,,
dygerji01,1909,1,PHA,AL,9,5,32,13,6,1,0,412,117,37,1,50,79,0.0,2.0,,5.0,8.0,1,514.0,13.0,54,,,
nelsoge01,1982,1,SEA,AL,6,9,22,19,2,1,0,368,133,63,16,60,71,0.0,4.0,1.0,4.0,2.0,2,545.0,2.0,70,,,
molinga01,2003,1,SLN,NL,0,0,3,0,0,0,0,8,5,4,1,1,1,0.0,13.0,0.0,0.0,0.0,0,14.0,1.0,4,,,
enzmajo01,1919,1,CLE,AL,3,2,14,4,2,0,0,166,67,14,0,8,13,0.0,2.0,,2.0,2.0,0,225.0,4.0,29,,,
pfeffje01,1924,2,PIT,NL,5,3,15,4,1,0,0,176,68,20,3,17,19,0.0,3.0,,0.0,0.0,0,252.0,8.0,23,,,
neibaga01,1972,2,PHI,NL,0,2,9,2,0,0,0,56,17,11,1,14,7,0.0,5.0,0.0,0.0,1.0,0,87.0,5.0,12,,,
pladsgo01,1982,1,HOU,NL,0,0,2,0,0,0,0,4,10,8,0,2,0,0.0,54.0,0.0,0.0,0.0,0,16.0,1.0,8,,,
lopated01,1952,1,NYA,AL,10,5,20,19,10,2,0,448,127,42,11,53,56,0.0,2.0,,1.0,4.0,0,608.0,1.0,47,,,
samuero01,1989,1,PIT,NL,0,0,5,0,0,0,0,11,9,4,1,4,2,0.0,9.0,0.0,0.0,0.0,0,23.0,4.0,4,,,
hannage01,1977,1,MON,NL,1,5,8,7,0,0,0,111,43,20,7,17,21,0.0,4.0,0.0,3.0,0.0,0,170.0,0.0,27,,,
tapanke01,2000,1,CHN,NL,8,12,30,30,2,0,0,587,208,109,35,47,150,0.0,5.0,1.0,1.0,8.0,0,829.0,0.0,113,,,
cordefr01,2010,1,CIN,NL,6,5,75,0,0,0,40,218,68,31,5,36,59,,3.0,1.0,2.0,2.0,0,316.0,64.0,32,,,
sullile01,1939,1,CLE,AL,0,1,7,1,0,0,0,38,9,6,0,9,4,0.0,4.0,,0.0,1.0,0,54.0,4.0,8,,,
huismma01,1985,1,KCA,AL,1,0,9,0,0,0,0,56,14,4,1,3,9,0.0,1.0,0.0,0.0,0.0,0,70.0,6.0,4,,,
hernaxa01,1996,1,CIN,NL,0,0,3,0,0,0,0,10,8,5,2,2,3,0.0,13.0,0.0,0.0,0.0,0,19.0,0.0,6,,,
wrighji03,1982,1,KCA,AL,0,0,7,0,0,0,0,71,32,14,3,6,9,0.0,5.0,0.0,0.0,0.0,1,108.0,3.0,18,,,
stanlbo01,1984,1,BOS,AL,9,10,57,0,0,0,22,320,113,42,9,23,52,0.0,3.0,9.0,1.0,2.0,0,455.0,47.0,57,,,
knighlo01,1885,1,PH4,AA,0,0,1,0,0,0,0,15,4,1,0,2,1,,1.0,,1.0,0.0,0,21.0,1.0,1,,,
arroyfe01,1986,1,OAK,AL,0,0,1,0,0,0,0,0,0,0,0,3,0,0.0,,0.0,0.0,0.0,0,3.0,0.0,0,,,
watsoal01,1993,1,SLN,NL,6,7,16,15,0,0,0,258,90,44,11,28,49,0.0,4.0,2.0,2.0,3.0,1,373.0,1.0,53,,,
pavanca01,2010,1,MIN,AL,17,11,32,32,7,2,0,663,227,92,24,37,117,,3.0,2.0,4.0,6.0,0,906.0,0.0,95,,,
carmado01,1986,1,PHI,NL,10,5,50,14,2,1,1,403,113,48,11,52,98,0.0,3.0,11.0,6.0,3.0,2,545.0,13.0,50,,,
danfoda01,1924,1,SLA,AL,15,12,41,27,11,1,4,659,246,110,16,69,65,0.0,4.0,,1.0,3.0,1,949.0,10.0,126,,,
feldmha01,1941,1,NY1,NL,1,1,3,3,1,1,0,61,21,9,0,6,9,0.0,3.0,,0.0,0.0,0,85.0,0.0,10,,,
eckerde01,1998,1,BOS,AL,4,1,50,0,0,0,1,119,46,21,6,8,22,,4.0,3.0,0.0,2.0,0,171.0,13.0,21,,,
moelljo01,1968,1,LAN,NL,1,1,3,3,0,0,0,48,17,9,1,2,11,0.0,5.0,0.0,1.0,1.0,0,67.0,0.0,10,,,
houttar01,1947,1,DET,AL,7,2,23,9,7,2,0,332,106,42,6,36,58,0.0,3.0,,0.0,1.0,0,469.0,9.0,51,,,
sewared01,1887,1,PH4,AA,25,25,55,52,52,3,0,1412,445,216,7,140,155,,4.0,,0.0,24.0,0,1990.0,2.0,293,,,
damicje01,1996,1,ML4,AL,6,6,17,17,0,0,0,258,88,52,21,31,53,0.0,5.0,0.0,1.0,0.0,1,367.0,0.0,53,,,
chambcl01,1949,1,PIT,NL,13,7,34,21,10,1,0,532,186,78,15,58,93,0.0,3.0,,1.0,5.0,0,765.0,6.0,89,,,
mitchwi01,1910,1,CLE,AL,12,8,35,18,11,1,0,551,155,53,2,55,102,0.0,2.0,,2.0,15.0,0,726.0,16.0,77,,,
newsobo01,1948,1,NY1,NL,0,4,11,4,0,0,0,77,35,12,1,13,9,0.0,4.0,,1.0,0.0,0,123.0,1.0,16,,,
eischjo01,1997,1,CIN,NL,0,0,1,0,0,0,0,4,2,1,0,1,2,0.0,6.0,0.0,1.0,0.0,0,7.0,0.0,2,,,
westfr01,1894,1,BSN,NL,0,0,1,0,0,0,0,9,5,3,0,2,1,0.0,9.0,,0.0,0.0,0,0.0,1.0,5,,,
leebi02,1943,1,CHN,NL,3,7,13,12,4,0,0,235,83,31,4,27,18,0.0,3.0,,3.0,0.0,0,336.0,1.0,37,,,
hagemca01,1912,1,BOS,AL,0,0,2,1,0,0,0,4,5,4,0,3,1,0.0,27.0,,0.0,0.0,0,13.0,1.0,5,,,
mcgratu01,1976,1,PHI,NL,7,6,58,0,0,0,11,292,81,27,4,42,76,0.0,2.0,10.0,4.0,0.0,0,408.0,39.0,34,,,
cobbty01,1925,1,DET,AL,0,0,1,0,0,0,1,3,0,0,0,0,0,0.0,0.0,,0.0,0.0,0,3.0,1.0,0,,,
fisheed02,1965,1,CHA,AL,15,7,82,0,0,0,24,496,118,44,13,43,90,0.0,2.0,8.0,10.0,2.0,0,647.0,60.0,51,,,
roberro01,1965,1,BAL,AL,5,7,20,15,5,1,0,344,110,43,17,20,63,0.0,3.0,3.0,1.0,1.0,0,469.0,2.0,51,,,
hedlumi01,1972,1,KCA,AL,5,7,29,16,1,0,0,339,119,60,10,41,52,0.0,4.0,1.0,2.0,4.0,1,488.0,4.0,67,,,
camniho01,1913,2,PHI,NL,3,3,9,5,1,0,1,147,49,20,1,23,21,0.0,3.0,,0.0,2.0,0,213.0,2.0,25,,,
coffmdi01,1932,2,WS1,AL,1,6,22,9,2,1,0,229,92,41,2,31,17,0.0,4.0,,0.0,1.0,0,337.0,4.0,45,,,
walshju01,1951,1,PIT,NL,1,4,36,1,0,0,0,220,92,56,9,46,32,0.0,6.0,,2.0,1.0,1,356.0,10.0,66,,,
preskjo01,1954,1,SLN,NL,4,9,37,6,1,1,0,215,97,55,14,41,36,0.0,6.0,,3.0,5.0,0,346.0,10.0,56,,,
boydoi01,1991,1,MON,NL,6,8,19,19,1,1,0,361,115,47,9,40,82,0.0,3.0,2.0,2.0,0.0,3,496.0,0.0,49,,,
willivi01,1903,1,BSN,NL,12,18,33,32,29,2,0,834,256,92,3,88,125,0.0,2.0,,4.0,10.0,0,1107.0,1.0,121,,,
willito02,1995,1,LAN,NL,2,2,16,0,0,0,0,58,19,11,3,7,8,0.0,5.0,2.0,0.0,0.0,0,83.0,5.0,11,,,
hurstbr01,1994,1,TEX,AL,2,1,8,8,0,0,0,114,53,30,8,16,24,0.0,7.0,0.0,1.0,0.0,0,176.0,0.0,30,,,
brancno01,1942,1,NYA,AL,0,1,10,0,0,0,2,47,18,11,3,16,13,0.0,6.0,,1.0,0.0,0,80.0,6.0,15,,,
grayte01,1946,1,DET,AL,0,2,3,2,0,0,1,35,17,11,4,5,5,0.0,8.0,,1.0,0.0,0,55.0,1.0,12,,,
gordoto01,1999,1,BOS,AL,0,2,21,0,0,0,11,53,17,11,2,12,24,0.0,5.0,2.0,0.0,1.0,0,82.0,15.0,11,,,
colemjo05,1975,1,DET,AL,10,18,31,31,6,1,0,603,234,124,27,85,125,0.0,5.0,6.0,15.0,9.0,1,915.0,0.0,137,,,
walkuji01,1927,1,DET,AL,0,0,2,0,0,0,0,5,3,1,0,0,0,0.0,5.0,,0.0,0.0,0,8.0,2.0,1,,,
mcbeaal01,1970,2,PIT,NL,0,0,7,0,0,0,1,30,13,9,2,7,3,0.0,8.0,0.0,0.0,0.0,0,48.0,3.0,11,,,
scorehe01,1958,1,CLE,AL,2,3,12,5,2,1,3,123,29,18,1,34,48,0.0,3.0,1.0,1.0,0.0,0,182.0,4.0,19,,,
piattwi01,1898,1,PHI,NL,24,14,39,37,33,6,0,918,285,108,2,97,121,0.0,3.0,,6.0,19.0,1,0.0,2.0,156,,,
starrdi01,1951,2,WS1,AL,1,7,11,11,1,0,0,184,76,38,12,24,17,0.0,5.0,,0.0,0.0,3,275.0,0.0,41,,,
colliph01,1934,1,PHI,NL,13,18,45,32,15,0,1,762,277,118,30,87,72,0.0,4.0,,2.0,3.0,1,1121.0,11.0,138,,,
herriar01,1944,1,BRO,NL,3,4,12,6,3,1,1,166,59,21,3,17,19,0.0,3.0,,0.0,1.0,0,238.0,5.0,28,,,
knighbr01,2001,1,NYA,AL,0,0,4,0,0,0,0,32,18,12,5,3,7,,10.0,0.0,0.0,0.0,0,52.0,2.0,12,,,
kennebr01,1896,1,BRO,NL,17,20,42,38,28,1,1,917,334,150,12,130,76,0.0,4.0,,10.0,0.0,0,0.0,4.0,211,,,
dobsopa01,1975,1,NYA,AL,11,14,33,30,7,1,0,623,205,94,21,83,129,0.0,4.0,10.0,7.0,1.0,1,886.0,1.0,105,,,
guantce01,1983,1,PIT,NL,2,6,49,0,0,0,9,301,90,37,5,46,82,0.0,3.0,6.0,3.0,2.0,0,431.0,19.0,45,,,
leebi02,1935,1,CHN,NL,20,6,39,32,18,3,1,756,241,83,11,84,100,0.0,2.0,,7.0,5.0,0,1058.0,5.0,106,,,
karpehe01,1946,1,NYA,AL,0,0,2,0,0,0,0,5,4,2,0,0,0,0.0,10.0,,0.0,0.0,0,8.0,0.0,2,,,
nolanga01,1971,1,CIN,NL,12,15,35,35,9,0,0,734,208,86,12,59,146,0.0,3.0,11.0,1.0,2.0,0,991.0,0.0,91,,,
howarbr01,1964,1,CHA,AL,2,1,3,3,1,1,0,67,10,2,0,8,17,0.0,0.0,1.0,0.0,1.0,0,82.0,0.0,2,,,
willivi01,1899,1,BSN,NL,27,8,41,38,35,5,2,1028,277,95,6,117,120,0.0,2.0,,12.0,30.0,0,0.0,3.0,126,,,
grother01,1904,1,CHN,NL,0,2,3,2,2,0,1,48,22,10,1,6,9,0.0,5.0,,1.0,1.0,0,78.0,1.0,13,,,
vanceda01,1915,2,NYA,AL,0,3,8,3,1,0,0,84,23,11,1,16,18,0.0,3.0,,1.0,2.0,0,120.0,4.0,14,,,
newsobo01,1929,1,BRO,NL,0,3,3,2,0,0,0,28,15,11,0,5,6,0.0,10.0,,0.0,0.0,0,47.0,0.0,12,,,
buddimi01,2002,1,MIL,NL,1,2,25,0,0,0,0,119,46,20,5,21,28,,4.0,7.0,3.0,1.0,0,185.0,6.0,23,,,
babicjo01,1935,1,BRO,NL,7,14,37,24,7,2,0,430,191,106,7,52,55,0.0,6.0,,7.0,2.0,0,669.0,9.0,124,,,
erickdo01,1958,1,PHI,NL,0,1,9,0,0,0,1,35,11,6,3,9,9,0.0,4.0,1.0,0.0,0.0,0,55.0,6.0,7,,,
cummica01,1874,1,PH2,NA,28,26,54,54,52,3,0,1446,602,154,4,21,11,,2.0,,,,0,,,386,,,
grahejo01,1990,1,CAL,AL,3,4,8,8,0,0,0,130,51,24,3,23,25,0.0,4.0,1.0,1.0,3.0,0,200.0,0.0,30,,,
upshace01,1967,1,ATL,NL,2,3,30,0,0,0,8,136,42,13,4,8,31,0.0,2.0,4.0,1.0,4.0,0,185.0,20.0,14,,,
ortegph01,1960,1,LAN,NL,0,0,3,1,0,0,0,19,12,12,1,5,4,0.0,17.0,0.0,0.0,0.0,0,37.0,0.0,12,,,
bradlhe01,1927,1,BOS,AL,1,1,6,2,2,0,0,69,16,8,0,7,6,0.0,3.0,,0.0,2.0,0,92.0,2.0,9,,,
johnsjo03,1944,1,NYA,AL,0,2,22,1,0,0,3,80,25,12,0,24,11,0.0,4.0,,0.0,1.0,0,134.0,8.0,14,,,
henrybi01,1955,1,BOS,AL,2,4,17,7,0,0,0,179,56,22,7,21,23,0.0,3.0,2.0,1.0,0.0,0,254.0,2.0,28,,,
willist01,1916,1,SLN,NL,6,7,36,8,5,0,1,315,121,49,6,27,25,0.0,4.0,,1.0,1.0,1,458.0,21.0,63,,,
portebo01,1955,1,WS1,AL,10,17,30,27,8,2,0,534,197,88,14,54,74,0.0,4.0,5.0,0.0,2.0,0,770.0,2.0,103,,,
portoar01,1959,1,BAL,AL,2,7,27,14,1,0,0,270,107,68,10,32,23,0.0,6.0,0.0,1.0,2.0,0,408.0,8.0,73,,,
hamptmi01,2008,1,ATL,NL,3,4,13,13,0,0,0,234,83,42,10,28,38,,4.0,6.0,0.0,1.0,0,331.0,0.0,45,,,
seaveto01,1980,1,CIN,NL,10,8,26,26,5,1,0,504,140,68,24,59,101,0.0,3.0,3.0,4.0,1.0,0,692.0,0.0,74,,,
marshru01,1915,1,BUF,FL,2,1,21,4,2,0,0,178,62,26,1,33,21,9.0,3.0,,3.0,2.0,0,256.0,12.0,34,,,
glynnry01,2001,1,TEX,AL,1,5,12,9,0,0,0,138,59,36,7,26,15,,7.0,1.0,5.0,0.0,0,219.0,3.0,38,,,
ritchto01,1997,1,MIN,AL,2,3,42,0,0,0,0,224,87,38,11,28,44,0.0,4.0,0.0,11.0,2.0,0,331.0,19.0,41,,,
blatest01,1971,1,CIN,NL,0,0,2,0,0,0,0,8,5,4,2,0,4,0.0,13.0,0.0,0.0,1.0,0,14.0,1.0,4,,,
semprra01,1958,1,PHI,NL,13,11,36,30,12,2,0,613,211,89,25,58,92,0.0,3.0,1.0,5.0,6.0,0,872.0,3.0,105,,,
kralija01,1965,1,CLE,AL,5,11,30,16,1,0,0,258,106,47,9,21,34,0.0,4.0,3.0,2.0,2.0,0,387.0,2.0,58,,,
taylote01,1988,1,SEA,AL,0,1,5,5,0,0,0,69,26,16,2,11,9,0.0,6.0,1.0,1.0,0.0,0,101.0,0.0,17,,,
hahnno01,1903,1,CIN,NL,22,12,34,34,34,5,0,888,297,83,3,47,127,0.0,2.0,,3.0,8.0,0,1187.0,0.0,125,,,
kemmeru01,1962,1,CHA,AL,2,1,20,0,0,0,0,84,30,12,3,11,17,0.0,3.0,1.0,3.0,0.0,0,125.0,6.0,14,,,
stottto01,1992,1,TOR,AL,12,11,28,27,6,2,0,522,175,87,20,63,98,0.0,4.0,4.0,7.0,10.0,0,755.0,0.0,99,,,
whiteer01,1947,1,BSN,NL,0,0,1,1,0,0,0,12,1,0,0,1,1,0.0,0.0,,0.0,0.0,0,13.0,0.0,0,,,
leebi02,1946,1,BSN,NL,10,9,25,21,8,0,0,420,148,65,7,45,32,0.0,4.0,,0.0,1.0,0,602.0,3.0,73,,,
baichgr01,1914,1,SLA,AL,0,0,4,0,0,0,0,21,9,4,0,3,3,0.0,5.0,,1.0,0.0,0,29.0,3.0,5,,,
smithge02,1921,1,PHI,NL,4,20,39,28,12,1,1,664,303,117,12,52,45,0.0,4.0,,1.0,3.0,1,995.0,7.0,166,,,
hortoel01,1896,1,PIT,NL,0,2,2,2,2,0,0,45,22,16,0,9,3,0.0,9.0,,0.0,0.0,0,0.0,0.0,18,,,
watsomu01,1919,1,PHA,AL,0,1,4,2,0,0,0,43,17,11,2,7,6,0.0,6.0,,1.0,0.0,1,62.0,2.0,11,,,
freembu01,1899,1,WAS,NL,0,0,2,0,0,0,0,21,15,6,3,3,0,0.0,7.0,,0.0,3.0,1,0.0,2.0,13,,,
guthrje01,2011,1,BAL,AL,9,17,34,32,2,0,0,624,213,100,26,66,130,,4.0,5.0,0.0,9.0,0,889.0,1.0,113,,,
flanito01,1954,1,CHA,AL,0,0,2,0,0,0,0,5,1,0,0,1,0,0.0,0.0,,0.0,0.0,0,7.0,1.0,0,,,
shautjo01,1924,1,CLE,AL,20,17,46,34,21,2,2,849,317,118,8,83,68,0.0,3.0,,5.0,6.0,0,1228.0,11.0,138,,,
fannicl01,1945,1,SLA,AL,0,0,5,0,0,0,0,31,8,3,0,5,5,0.0,2.0,,0.0,0.0,0,41.0,2.0,3,,,
whitema03,2005,1,WAS,NL,0,1,1,1,0,0,0,12,4,4,0,3,3,,9.0,0.0,1.0,1.0,0,20.0,0.0,4,,,
wallst01,1977,1,LAN,NL,2,3,25,0,0,0,0,96,36,19,3,13,22,0.0,5.0,2.0,0.0,1.0,0,145.0,9.0,20,,,
graboal01,1929,1,SLN,NL,3,2,6,6,4,2,0,150,44,14,0,8,22,0.0,2.0,,2.0,0.0,0,204.0,0.0,18,,,
novoara01,1990,1,SFN,NL,0,1,7,2,0,0,1,56,21,14,3,13,14,0.0,6.0,1.0,0.0,0.0,0,88.0,2.0,14,,,
cordefr01,2012,2,HOU,NL,0,3,6,0,0,0,0,15,13,11,2,4,5,,19.0,1.0,1.0,1.0,0,32.0,1.0,11,,,
eckeral01,1935,1,SLN,NL,0,0,2,0,0,0,0,9,7,4,0,1,1,0.0,12.0,,0.0,0.0,0,17.0,1.0,4,,,
bushich01,1993,1,CIN,NL,0,0,6,0,0,0,0,13,9,6,1,4,3,0.0,12.0,0.0,2.0,0.0,0,25.0,2.0,7,,,
raganpa01,1915,2,BSN,NL,16,12,33,26,13,3,0,681,208,62,2,59,81,0.0,2.0,,3.0,7.0,1,909.0,4.0,71,,,
hansean01,1952,1,PHI,NL,5,6,43,0,0,0,4,232,76,28,6,27,18,0.0,3.0,,1.0,3.0,0,329.0,19.0,36,,,
mlickda01,1998,1,NYN,NL,1,4,10,10,1,0,0,171,68,36,8,25,39,,5.0,4.0,4.0,5.0,0,264.0,0.0,38,,,
guthrma01,2003,1,CHN,NL,2,3,65,0,0,0,0,128,40,13,6,22,24,0.0,2.0,4.0,3.0,3.0,0,187.0,10.0,14,,,
galvipu01,1892,2,SLN,NL,5,6,12,12,10,0,0,276,102,33,4,26,27,0.0,3.0,,1.0,0.0,0,414.0,0.0,47,,,
ruschgl01,2001,1,NYN,NL,8,12,33,33,1,0,0,537,216,92,23,43,156,,4.0,2.0,3.0,7.0,2,785.0,0.0,101,,,
arlinst01,1974,1,SDN,NL,1,7,16,12,1,0,1,192,85,42,5,37,18,0.0,5.0,4.0,6.0,2.0,1,310.0,2.0,46,,,
lopezau01,1982,1,DET,AL,3,1,19,0,0,0,3,123,41,24,8,19,26,0.0,5.0,4.0,4.0,0.0,0,176.0,9.0,27,,,
hoeftbi01,1966,1,CHN,NL,1,2,36,0,0,0,3,123,43,21,4,14,30,0.0,4.0,3.0,2.0,1.0,0,180.0,18.0,28,,,
laryal01,1962,1,CHN,NL,0,1,15,3,0,0,0,102,42,27,5,15,18,0.0,7.0,0.0,3.0,0.0,0,155.0,4.0,27,,,
taschja01,2007,1,SFN,NL,3,1,63,0,0,0,0,150,44,30,4,29,51,,5.0,2.0,2.0,1.0,0,222.0,16.0,31,,,
figueed01,1977,1,NYA,AL,16,11,32,32,12,2,0,718,228,95,19,75,104,0.0,3.0,1.0,3.0,3.0,0,999.0,0.0,102,,,
gebhabo01,1971,1,MIN,AL,1,2,17,0,0,0,0,54,17,6,0,11,13,0.0,3.0,3.0,0.0,1.0,0,85.0,10.0,6,,,
zachato01,1925,1,WS1,AL,12,15,38,33,11,1,2,653,247,93,10,74,58,0.0,3.0,,1.0,2.0,0,941.0,5.0,112,,,
hearnji01,1954,1,NY1,NL,8,8,29,18,3,2,1,390,137,60,10,66,45,0.0,4.0,,2.0,2.0,0,580.0,3.0,71,,,
bakerto01,1937,1,BRO,NL,0,1,7,0,0,0,0,25,14,8,1,5,2,0.0,8.0,,0.0,1.0,0,43.0,4.0,10,,,
takatsh01,2004,1,CHA,AL,6,4,59,0,0,0,19,187,40,16,6,21,50,0.0,2.0,3.0,1.0,2.0,0,245.0,45.0,17,,,
alvarwi01,2003,1,LAN,NL,6,2,21,12,1,1,1,285,80,25,5,23,82,0.0,2.0,1.0,1.0,5.0,0,377.0,2.0,27,,,
ilslebl01,1994,1,CHN,NL,0,0,10,0,0,0,0,45,25,13,2,9,9,0.0,7.0,2.0,1.0,0.0,0,74.0,1.0,13,,,
abernwo01,1946,1,NY1,NL,1,1,15,1,0,0,1,120,32,15,5,10,6,0.0,3.0,,0.0,0.0,0,153.0,5.0,16,,,
speiery01,2009,1,COL,NL,0,0,5,0,0,0,0,17,6,3,0,3,2,,4.0,0.0,0.0,1.0,0,25.0,3.0,3,,,
griffmi02,1981,1,NYA,AL,0,0,2,0,0,0,0,13,5,1,0,0,4,0.0,2.0,0.0,0.0,0.0,0,18.0,1.0,1,,,
busbyst01,1980,1,KCA,AL,1,3,11,6,0,0,0,127,59,29,3,19,12,0.0,6.0,0.0,4.0,2.0,0,199.0,2.0,30,,,
sparktu01,1904,1,PHI,NL,7,16,26,25,19,3,0,602,208,59,1,43,67,0.0,2.0,,4.0,5.0,0,895.0,1.0,109,,,
frankfr02,1929,1,SLN,NL,7,2,30,12,6,0,1,400,149,61,9,43,37,0.0,4.0,,1.0,4.0,2,575.0,12.0,70,,,
coleda01,1953,1,ML1,NL,0,1,10,0,0,0,0,44,17,14,1,14,13,0.0,8.0,,1.0,0.0,0,75.0,8.0,14,,,
shochge01,1888,1,WS8,NL,0,0,1,0,0,0,0,9,2,0,0,1,0,0.0,0.0,,0.0,0.0,0,13.0,1.0,0,,,
geisbi01,1882,1,BL2,AA,4,9,13,13,10,1,0,287,84,51,2,22,10,,4.0,,0.0,,0,0.0,0.0,73,,,
scottji01,1911,1,CHA,AL,14,11,39,26,13,3,0,666,195,59,3,81,128,0.0,2.0,,4.0,4.0,0,899.0,7.0,82,,,
reidybi01,1904,1,BRO,NL,0,4,6,4,2,0,1,115,49,19,0,6,11,0.0,4.0,,1.0,2.0,1,175.0,2.0,33,,,
fettelo01,1940,1,BSN,NL,0,5,7,5,0,0,0,97,38,20,0,18,2,0.0,5.0,,1.0,1.0,0,146.0,2.0,23,,,
sullito01,1888,1,KC2,AA,8,16,24,24,24,0,0,644,227,81,2,68,84,,3.0,,28.0,24.0,0,941.0,0.0,146,,,
headed01,1944,1,BRO,NL,4,3,9,8,5,1,0,190,54,19,2,19,17,0.0,2.0,,0.0,0.0,0,225.0,0.0,21,,,
brownke02,1991,1,CIN,NL,0,0,11,0,0,0,0,36,15,3,0,6,4,0.0,2.0,1.0,1.0,0.0,0,56.0,3.0,4,,,
bellbi01,1952,1,PIT,NL,0,1,4,1,0,0,0,47,16,8,3,13,4,0.0,4.0,,1.0,0.0,0,77.0,2.0,11,,,
bitkejo01,1991,1,TEX,AL,1,0,9,0,0,0,0,44,17,11,4,8,16,0.0,6.0,3.0,2.0,0.0,0,70.0,2.0,11,,,
cantrgu01,1927,2,PHA,AL,0,2,2,2,2,0,0,54,25,10,0,7,7,0.0,5.0,,1.0,0.0,0,82.0,0.0,10,,,
cicoted01,1911,1,BOS,AL,11,15,35,25,16,1,0,660,236,69,2,73,106,0.0,2.0,,4.0,4.0,0,910.0,7.0,118,,,
figueed01,1979,1,NYA,AL,4,6,16,16,4,1,0,314,109,48,6,35,42,0.0,4.0,1.0,1.0,0.0,0,437.0,0.0,49,,,
