yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1996,CHA,AL,martino01,70,31.0,70,37,0,0,0,10,3,24,0,0,0,0,4.0,17.0
2007,PHI,NL,mesajo01,40,0.0,38,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
1923,NY1,NL,scottja01,40,,40,40,40,0,0,0,0,0,0,0,0,0,,
2003,SLN,NL,eldreca01,63,0.0,61,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,DET,AL,bergmda01,87,46.0,87,56,0,0,55,0,0,0,1,0,0,1,9.0,28.0
1928,CHA,AL,faberre01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1995,PHI,NL,greento01,11,6.0,11,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,BOS,AL,woodspi01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1992,HOU,NL,rhodeka01,5,0.0,5,1,0,0,0,0,0,0,1,0,1,1,0.0,4.0
1894,WSN,NL,dugdada01,38,,38,38,0,33,0,0,3,0,2,0,0,2,,
1988,DET,AL,searcst01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1999,PHI,NL,ryanke01,15,0.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,PHI,NL,brickfr01,130,,130,130,0,0,0,0,0,0,0,122,0,122,,
2005,FLO,NL,beckejo02,29,29.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1952,CLE,AL,abernbi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2010,SEA,AL,snellia01,12,8.0,1,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,SFN,NL,mccovwi01,101,,101,101,0,0,71,0,0,0,0,0,0,0,,
1989,CHA,AL,dotsori01,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1945,DET,AL,bentoal01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1986,CAL,AL,frasewi01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,NYA,AL,lazzeto01,139,,139,139,0,0,0,138,0,0,0,0,0,0,,
1948,PHI,NL,lakemal01,32,,32,32,1,22,0,0,0,0,0,0,0,0,,
2000,HOU,NL,trubych01,78,67.0,78,74,0,0,0,0,74,0,0,0,0,0,0.0,4.0
1942,CHN,NL,mootyja01,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1981,MON,NL,whiteje01,59,25.0,59,39,0,0,0,0,0,0,7,13,20,39,0.0,21.0
1997,PHI,NL,mcmilbi01,24,19.0,24,21,0,0,0,0,0,0,19,0,2,21,0.0,2.0
1999,TBA,AL,clybuda01,28,20.0,28,24,0,0,0,0,0,0,14,0,10,24,2.0,3.0
1995,TEX,AL,heredwi01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1999,TEX,AL,loaizes01,30,0.0,1,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1962,CIN,NL,cookcl01,6,,6,6,0,0,0,0,4,0,0,0,0,0,,
1976,LAN,NL,sosael01,24,0.0,24,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,SLN,NL,lassedo01,4,,4,4,0,0,0,0,0,0,3,0,0,3,,
2011,MIL,NL,greinza01,29,28.0,27,28,28,0,0,0,0,0,0,0,0,0,0.0,1.0
1966,PIT,NL,frymawo01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1953,CHN,NL,polleho01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1980,TOR,AL,cannojo01,70,7.0,70,33,0,0,0,0,0,0,17,17,1,33,0.0,5.0
1960,SFN,NL,byerlbu01,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1928,CIN,NL,purdypi01,70,,70,70,0,0,0,0,0,0,56,1,4,61,,
1990,MON,NL,andersc01,4,3.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,LAN,NL,perezod01,30,28.0,28,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,PHI,NL,morenle01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1942,CHA,AL,moseswa01,146,,146,146,0,0,0,0,0,0,3,14,130,145,,
1985,CLE,AL,heatone01,36,0.0,0,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
1895,BSN,NL,ganzech01,81,,81,81,0,77,2,0,0,2,0,0,0,0,,
1919,CHN,NL,mageele01,79,,79,79,0,0,0,7,10,13,12,27,6,45,,
2000,OAK,AL,piattad01,60,41.0,60,42,0,0,3,0,13,0,8,0,22,29,8.0,14.0
1974,NYN,NL,sadecra01,34,10.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,SDN,NL,smithoz01,156,153.0,156,155,0,0,0,0,0,155,0,0,0,0,0.0,0.0
1941,PHI,NL,maypi01,142,,142,142,0,0,0,0,140,0,0,0,0,0,,
2005,SFN,NL,alfoned01,109,94.0,109,99,0,0,0,2,97,0,0,0,0,0,0.0,11.0
1963,SLN,NL,longje01,5,,5,5,0,0,0,0,0,0,0,0,0,0,,
1887,CN2,AA,watsomo01,2,,2,2,2,0,0,0,0,0,1,0,0,1,,
1973,TEX,AL,mackape01,44,,44,44,0,0,0,0,10,33,0,0,0,0,,
1981,SEA,AL,randlle01,82,64.0,82,78,0,0,0,21,59,3,2,1,2,5,0.0,7.0
1926,BOS,AL,clowebi01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1936,BSN,NL,reisbo01,37,,37,37,35,0,0,0,0,0,0,2,0,2,,
1932,DET,AL,hogsech01,48,,48,48,47,0,0,0,0,0,0,0,0,0,,
2010,ARI,NL,howrybo01,14,0.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,PHI,NL,fortuga01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1951,BOS,AL,hisneha01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1910,PIT,NL,mccaral01,3,,3,3,0,0,0,0,0,3,0,0,0,0,,
1890,BR4,AA,gerhajo01,99,,99,99,0,0,0,99,0,0,0,0,0,0,,
1945,NYA,AL,cromphe01,36,,36,36,0,33,0,0,0,0,0,0,0,0,,
1963,DET,AL,laryfr01,16,,16,16,16,0,0,0,0,0,0,0,0,0,,
2002,TEX,AL,hafnetr01,23,16.0,23,3,0,0,3,0,0,0,0,0,0,0,13.0,7.0
1915,DET,AL,oldhare01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1984,TOR,AL,leachri01,65,16.0,65,38,1,0,15,0,0,0,5,1,17,23,1.0,31.0
1936,NYA,AL,crosefr01,151,,151,151,0,0,0,0,0,151,0,0,0,0,,
1894,SLN,NL,elybo01,127,,127,127,1,0,0,1,0,126,0,0,0,0,,
1996,HOU,NL,spierbi01,122,44.0,122,89,0,0,4,7,76,5,0,1,1,2,0.0,40.0
1905,BRO,NL,rittele01,92,,92,92,0,84,0,0,2,0,0,1,3,4,,
1909,PHA,AL,ganlebo01,80,,80,80,0,0,0,0,0,0,0,77,0,77,,
2006,CHA,AL,thornma01,63,0.0,3,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0
1945,PHA,AL,garrifo01,6,,6,6,0,0,0,0,0,0,5,0,0,5,,
1926,CHN,NL,adamssp01,154,,154,154,0,0,0,136,19,2,0,0,0,0,,
1980,BAL,AL,kellypa01,89,50.0,89,36,0,0,0,0,0,0,36,0,0,36,23.0,34.0
1934,BRO,NL,zachato01,24,,24,24,22,0,0,0,0,0,0,0,0,0,,
1969,CLE,AL,pinaho01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1942,DET,AL,bloodji01,137,,137,137,0,0,0,134,0,2,0,0,0,0,,
1972,DET,AL,timmeto01,35,,35,35,34,0,0,0,0,0,0,0,0,0,,
1986,CHN,NL,fontera01,42,0.0,42,42,42,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,TEX,AL,singebi01,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1938,DET,AL,aukerel01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
2002,PIT,NL,bensokr01,27,24.0,26,25,25,0,0,0,0,0,0,0,0,0,0.0,2.0
1888,BR3,AA,terryad01,30,,30,30,23,0,2,0,0,0,2,4,1,7,,
1884,IN2,AA,kerinjo01,94,,94,94,0,5,87,0,1,0,0,2,3,5,,
1902,SLN,NL,calhoja01,20,,20,20,0,0,5,0,12,0,0,0,1,1,,
1966,CIN,NL,pinsova01,156,,156,156,0,0,0,0,0,0,0,139,24,154,,
1951,BRO,NL,mossoea01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1984,CHA,AL,brennto01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
2010,SFN,NL,affelje01,53,0.0,51,53,53,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,WS2,AL,valenfr01,37,,37,37,0,0,0,0,0,0,0,1,26,27,,
1890,CHN,NL,lauerch01,2,,2,2,0,2,0,0,0,0,0,0,0,0,,
2006,LAN,NL,carragi01,25,0.0,25,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,CHA,AL,boonera01,9,,9,9,0,0,6,0,0,0,0,0,0,0,,
1915,SLF,FL,kirbyla01,61,,61,61,1,0,0,0,0,0,9,40,4,52,,
1918,DET,AL,coffeja01,22,,22,22,0,0,0,22,0,0,0,0,0,0,,
1995,ATL,NL,maddugr01,28,28.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,SDN,NL,retteme01,107,14.0,107,28,0,0,0,0,1,0,23,1,3,27,0.0,86.0
1987,HOU,NL,ryanno01,34,34.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1922,WS1,AL,youngch02,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1962,ML1,NL,butlece01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1967,NYN,NL,kooncca01,13,,13,13,11,0,0,0,0,0,0,0,0,0,,
1951,BRO,NL,reesepe01,154,,154,154,0,0,0,0,0,154,0,0,0,0,,
1957,WS1,AL,runnepe01,134,,134,134,0,0,72,23,32,0,0,0,0,0,,
1951,PHI,NL,hollmst01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
1984,CAL,AL,sanchlu01,49,0.0,0,49,49,0,0,0,0,0,0,0,0,0,0.0,0.0
2008,CHA,AL,phillpa01,4,0.0,4,4,0,4,0,0,0,0,0,0,0,0,0.0,1.0
1950,BRO,NL,epperal01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1966,KC1,AL,bandosa01,11,,11,11,0,0,0,0,7,0,0,0,0,0,,
1892,BLN,NL,gilbebi01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
2010,CLE,AL,redmomi01,22,18.0,22,22,0,22,0,0,0,0,0,0,0,0,0.0,0.0
1944,NYA,AL,turneji01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1882,BSN,NL,rowened01,83,,83,83,0,34,0,0,1,6,0,0,48,48,,
1927,NYA,AL,pipgrge01,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1998,CLE,AL,vizquom01,151,149.0,151,151,0,0,0,0,0,151,0,0,0,0,0.0,0.0
2004,BOS,AL,youklke01,72,54.0,72,65,0,0,0,0,65,0,0,0,0,0,0.0,8.0
1935,CHN,NL,bryancl01,12,,12,12,9,0,0,0,0,0,0,0,0,0,,
1921,PHA,AL,nayloro01,33,,33,33,32,0,0,0,0,0,0,0,0,0,,
1943,BRO,NL,maconma01,45,,45,45,25,0,3,0,0,0,0,0,0,0,,
1942,CLE,AL,hevinjo02,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1949,CHA,AL,kuzavbo01,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1965,CHA,AL,nichoda01,54,,54,54,0,0,0,0,0,0,25,12,1,36,,
1918,BSN,NL,smithji01,34,,34,34,0,0,0,10,5,9,2,3,1,6,,
2000,PHI,NL,sefcike01,99,24.0,99,50,0,0,0,0,0,0,25,20,9,50,0.0,55.0
1962,CIN,NL,gondeje01,4,,4,4,0,0,0,0,0,0,0,0,0,0,,
1978,CIN,NL,gracemi01,5,0.0,5,2,0,0,0,0,2,0,0,0,0,0,0.0,3.0
1993,CHN,NL,wilsowi02,105,39.0,105,82,0,0,0,0,0,0,0,82,0,82,0.0,42.0
1993,KCA,AL,lindjo01,136,132.0,136,136,0,0,0,136,0,0,0,0,0,0,0.0,1.0
1973,CIN,NL,armbred01,18,,18,18,0,0,0,0,0,0,3,4,7,14,,
1914,CLE,AL,dilliha01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1973,ML4,AL,champbi01,1,,1,1,37,0,0,0,0,0,0,0,0,0,,
1964,LAA,AL,schaapa01,17,,17,17,0,0,0,9,9,0,0,0,0,0,,
2001,LAN,NL,hiattph01,30,8.0,30,22,0,0,6,0,17,0,0,0,0,0,0.0,11.0
2005,LAN,NL,ledeeri01,102,55.0,102,69,0,0,0,0,0,0,57,0,17,69,0.0,43.0
1933,NYA,AL,werbebi01,3,,3,3,0,0,0,0,1,0,0,0,0,0,,
2006,COL,NL,francje01,32,31.0,31,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,FLO,NL,cangejo01,103,32.0,103,59,1,0,0,0,0,0,34,23,6,58,0.0,48.0
2005,ATL,NL,jamesch03,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,PIT,NL,lawve01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1940,CHN,NL,nichobi01,135,,135,135,0,0,0,0,0,0,43,0,81,123,,
1920,CHA,AL,weavebu01,151,,151,151,0,0,0,0,127,25,0,0,0,0,,
1971,NYN,NL,garrewa01,56,,56,56,0,0,0,9,53,0,0,0,0,0,,
1953,SLN,NL,schoere01,146,,146,146,0,0,0,140,0,0,0,0,0,0,,
1936,CHA,AL,rosenla01,85,,85,85,0,0,0,0,0,0,0,80,0,80,,
1952,CLE,AL,combsme01,52,,52,52,0,0,0,3,0,49,0,0,0,0,,
2007,TOR,AL,tallebr01,48,0.0,5,48,48,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,ML1,NL,kolbga01,24,,24,24,0,0,0,0,0,0,9,3,2,13,,
1965,NYA,AL,howarel01,110,,110,110,0,95,5,0,0,0,1,0,0,1,,
1985,TOR,AL,henketo01,28,0.0,0,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,BOS,AL,webstra01,7,,7,7,0,0,0,1,0,0,0,0,0,0,,
1949,PHI,NL,borowha01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1973,CAL,AL,perraro01,1,,1,1,8,0,0,0,0,0,0,0,0,0,,
1934,BOS,AL,morgaed01,138,,138,138,0,0,137,0,0,0,0,0,0,0,,
1979,HOU,NL,cedence01,132,129.0,132,129,0,0,90,0,1,0,0,41,0,41,0.0,3.0
1955,PIT,NL,bellbi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1891,CN3,AA,robinya01,97,,97,97,0,0,0,97,0,0,0,0,0,0,,
2002,HOU,NL,borbope02,56,0.0,54,56,56,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,MIN,AL,ochoaal01,94,60.0,94,74,0,0,0,0,0,0,21,4,52,74,1.0,23.0
1999,PIT,NL,peterch01,19,11.0,19,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,BRO,NL,zimmedo01,84,,84,84,0,0,0,5,39,37,0,0,0,0,,
1988,HOU,NL,hendest01,42,4.0,42,9,0,0,1,0,0,0,4,0,4,8,0.0,35.0
1975,LAN,NL,halejo01,71,53.0,71,68,0,0,0,0,0,0,0,35,43,68,0.0,8.0
2009,BAL,AL,zaungr01,56,49.0,56,54,0,54,0,0,0,0,0,0,0,0,0.0,4.0
1914,BSN,NL,devorjo01,51,,51,51,0,0,0,0,0,0,23,20,0,42,,
1990,BAL,AL,milacbo01,27,0.0,0,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,CHN,NL,brownby01,4,,4,4,0,0,0,0,0,0,4,0,0,4,,
1944,PHA,AL,estalbo01,140,,140,140,0,0,6,0,0,0,5,103,25,128,,
1989,PIT,NL,princto01,21,15.0,21,21,0,21,0,0,0,0,0,0,0,0,0.0,0.0
1980,SEA,AL,meyerda01,146,129.0,146,127,0,0,4,0,5,0,123,0,0,123,7.0,17.0
1949,NY1,NL,mizejo01,106,,106,106,0,0,101,0,0,0,0,0,0,0,,
1883,PRO,NL,dennyje01,98,,98,98,0,0,0,0,98,0,0,0,0,0,,
1948,PIT,NL,wilsogr01,12,,12,12,0,0,0,0,0,7,0,0,0,0,,
2008,SDN,NL,myrowbr01,21,1.0,21,2,0,0,2,0,0,0,0,0,0,0,0.0,20.0
1891,WS9,AA,lohmape01,32,,32,32,0,21,0,1,4,1,1,1,6,8,,
1981,SFN,NL,stennre01,38,18.0,38,19,0,0,0,19,0,0,0,0,0,0,0.0,20.0
1993,SEA,AL,buhneja01,158,155.0,158,148,0,0,0,0,0,0,0,0,148,148,9.0,3.0
1985,CHA,AL,agostju01,54,0.0,4,54,54,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,BAL,AL,salmoch01,52,,52,52,0,0,17,9,3,9,1,0,0,1,,
1923,CHN,NL,statzji01,154,,154,154,0,0,0,0,0,0,0,154,0,154,,
1888,BL2,AA,cunnibe01,51,,51,51,51,0,0,0,0,0,1,0,0,1,,
1919,PHI,NL,package01,27,,27,27,21,0,0,0,0,0,0,0,0,0,,
1971,CHN,NL,santoro01,154,,154,154,0,0,0,0,149,0,6,0,0,6,,
2000,FLO,NL,leede02,158,123.0,158,147,0,0,147,0,0,0,0,0,0,0,0.0,13.0
1955,CIN,NL,blackjo02,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1989,LAN,NL,dempsri01,79,38.0,79,62,0,62,0,0,0,0,0,0,0,0,0.0,29.0
1947,CLE,AL,peckha01,114,,114,114,0,0,0,0,0,0,3,0,95,97,,
1995,CAL,AL,benneer01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,PHI,NL,maunedi01,15,,15,15,9,0,0,0,0,0,0,0,0,0,,
1893,CL4,NL,burkeje01,125,,125,125,0,0,0,0,0,0,125,0,0,125,,
1935,BOS,AL,willidi01,75,,75,75,0,0,1,29,30,15,0,0,0,0,,
1958,WS1,AL,thronfa01,44,,44,44,0,0,0,0,0,0,5,13,8,26,,
1985,KCA,AL,brettge01,155,153.0,155,152,0,0,0,0,152,0,0,0,0,0,1.0,2.0
1958,ML1,NL,ricede01,43,,43,43,0,38,0,0,0,0,0,0,0,0,,
1997,COL,NL,reedst01,63,0.0,62,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,BRO,NL,furilca01,153,,153,153,0,0,0,0,0,0,0,0,153,153,,
1901,PHA,AL,geierph01,50,,50,50,0,0,0,0,1,2,6,14,30,50,,
1914,NY1,NL,huenkal01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1975,LAN,NL,cruzhe02,53,18.0,53,41,0,0,0,0,0,0,13,27,4,41,0.0,17.0
1952,CHA,AL,grissma01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1995,BOS,AL,aguilri01,30,0.0,0,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,BAL,AL,bonilbo01,61,61.0,61,61,0,0,0,0,24,0,1,0,38,39,0.0,0.0
1937,WS1,AL,ferrewe01,53,,53,53,25,0,0,0,0,0,0,0,0,0,,
1886,CN2,AA,boyleja01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
2004,HOU,NL,biggicr01,156,150.0,156,149,0,0,0,0,0,0,83,66,0,149,1.0,6.0
2005,NYN,NL,bellhe01,42,0.0,39,42,42,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,WS1,AL,sislege01,20,,20,20,0,0,5,0,0,0,5,0,0,5,,
1938,SLA,AL,allenet01,19,,19,19,0,0,0,0,0,0,2,5,0,7,,
1890,BR4,AA,fordto01,10,,10,10,7,0,0,0,0,4,0,0,0,0,,
1907,CHA,AL,mcfared01,52,,52,52,0,43,0,0,0,0,0,0,0,0,,
1996,TEX,AL,brownke04,3,1.0,3,2,0,2,0,0,0,0,0,0,0,0,0.0,2.0
1983,SLN,NL,landrti01,6,0.0,6,4,0,0,0,0,0,0,3,0,1,4,0.0,4.0
2002,NYA,AL,venturo01,141,130.0,141,137,0,0,5,0,137,0,0,0,0,0,0.0,10.0
1973,OAK,AL,holtzke01,1,,1,1,40,0,0,0,0,0,0,0,0,0,,
1944,PIT,NL,wanerll01,19,,19,19,0,0,0,0,0,0,1,6,0,7,,
1969,NYN,NL,pfeilbo01,62,,62,62,0,0,0,11,49,0,2,0,0,2,,
1923,DET,AL,haneyfr01,142,,142,142,0,0,0,69,55,16,0,0,0,0,,
1951,CIN,NL,mccosba01,25,,25,25,0,0,0,0,0,0,4,7,1,11,,
1988,CIN,NL,winnihe01,53,22.0,53,42,0,0,0,0,0,0,14,21,8,42,0.0,10.0
2005,PHI,NL,abreubo01,162,161.0,162,158,0,0,0,0,0,0,0,0,158,158,3.0,1.0
1935,NY1,NL,moorejo02,155,,155,155,0,0,0,0,0,0,155,0,0,155,,
1959,BAL,AL,dropowa01,62,,62,62,0,0,54,0,2,0,0,0,0,0,,
2003,MIN,AL,searsto01,24,16.0,24,14,0,0,14,0,0,0,0,0,0,0,5.0,6.0
1904,CIN,NL,kellejo01,123,,123,123,0,0,117,1,0,0,0,3,3,6,,
1996,LAN,NL,worreto01,72,0.0,72,72,72,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,SLF,FL,brownmo01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1976,ATL,NL,messean01,29,28.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,WS2,AL,culleti01,124,,124,124,0,0,0,46,15,69,0,0,1,1,,
1923,NY1,NL,barneje01,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1954,CLE,AL,mitchda01,53,,53,53,0,0,1,0,0,0,6,0,0,6,,
2002,COL,NL,shumpte01,106,49.0,106,70,0,0,0,60,1,3,7,0,1,8,0.0,40.0
1901,PIT,NL,chesbja01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1992,PIT,NL,pattebo01,60,0.0,60,60,60,0,0,0,0,0,0,0,0,0,0.0,0.0
1970,MIN,AL,blylebe01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1961,LAA,AL,sproubo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1941,PHI,NL,muellhe02,93,,93,93,0,0,0,29,19,0,0,1,20,21,,
1998,COL,NL,gibsode01,7,6.0,7,7,0,0,0,0,0,0,7,0,0,7,0.0,0.0
1908,WS1,AL,shipkbi01,111,,111,111,0,0,0,1,110,0,0,0,0,0,,
1998,CHA,AL,castica02,54,0.0,3,54,54,0,0,0,0,0,0,0,0,0,0.0,0.0
2009,CIN,NL,arroybr01,36,31.0,34,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,HOU,NL,malliro01,24,0.0,24,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,PIT,NL,morenom01,162,161.0,162,162,0,0,0,0,0,0,0,162,0,162,0.0,0.0
1990,CAL,AL,anderke01,49,45.0,49,49,0,0,0,5,16,29,0,0,0,0,0.0,0.0
2005,SEA,AL,seleaa01,21,2.0,2,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1962,NYA,AL,culleja01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1988,CAL,AL,walkech01,33,14.0,33,26,0,0,0,7,2,0,5,12,0,17,0.0,12.0
2002,MIN,AL,romerjc01,81,0.0,5,81,81,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,SDN,NL,winfida01,56,,56,56,0,0,1,0,0,0,34,2,1,36,,
1962,BOS,AL,muffebi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1980,KCA,AL,hurdlcl01,130,109.0,130,126,0,0,0,0,0,0,1,0,125,126,0.0,9.0
1982,NYA,AL,johnto01,30,0.0,0,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1911,PHI,NL,alexape01,50,,50,50,48,0,0,0,0,0,0,0,0,0,,
1977,ML4,AL,gantnji01,14,12.0,14,14,0,0,0,0,14,0,0,0,0,0,0.0,1.0
1962,CHA,AL,sadowbo01,79,,79,79,0,0,0,12,16,0,0,0,0,0,,
1890,BFP,PL,fersoal01,11,,11,11,10,0,0,0,0,0,0,0,1,1,,
1908,SLN,NL,murdowi01,27,,27,27,0,0,0,0,0,0,13,5,0,16,,
1995,PHI,NL,daultda01,98,93.0,98,95,0,95,0,0,0,0,0,0,0,0,0.0,5.0
2002,NYN,NL,ordonre01,144,134.0,144,142,0,0,0,0,0,142,0,0,0,0,0.0,2.0
2001,ARI,NL,barajro01,51,31.0,51,50,0,50,0,0,0,0,0,0,0,0,0.0,3.0
1896,BSN,NL,dolanco01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1998,CIN,NL,hudekjo01,30,0.0,30,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,PHI,NL,carltst01,34,33.0,34,33,33,0,0,0,0,0,0,0,0,0,0.0,1.0
1986,PHI,NL,aguaylu01,62,30.0,62,49,0,0,0,31,1,20,0,0,0,0,0.0,16.0
1955,BAL,AL,nelsote01,25,,25,25,0,0,2,0,0,0,6,0,0,6,,
1957,ML1,NL,hanebha01,6,,6,6,0,0,0,0,2,0,0,0,0,0,,
1882,TRN,NL,cassijo01,29,,29,29,0,0,0,0,13,0,0,12,4,16,,
1884,BLU,UA,suckto01,3,,3,3,0,3,0,0,0,0,0,0,0,0,,
1930,DET,AL,desauge01,42,,42,42,0,42,0,0,0,0,0,0,0,0,,
1986,HOU,NL,dipinfr01,31,0.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,NYN,NL,diazma01,16,4.0,16,11,0,0,0,1,0,10,0,0,0,0,0.0,7.0
1988,SDN,NL,gwynnto01,133,133.0,133,133,0,0,0,0,0,0,0,32,102,133,0.0,0.0
1957,CHN,NL,adamsbo03,60,,60,60,0,0,0,1,47,0,0,0,0,0,,
1949,BOS,AL,harrimi01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
2008,LAN,NL,bennega01,10,6.0,10,10,0,10,0,0,0,0,0,0,0,0,0.0,1.0
1987,TEX,AL,buechst01,136,110.0,136,136,0,0,0,18,123,0,2,0,0,2,0.0,3.0
2006,CHN,NL,bynumfr01,71,22.0,71,37,0,0,0,15,0,0,13,2,8,22,0.0,37.0
2000,ATL,NL,galaran01,141,123.0,141,132,0,0,132,0,0,0,0,0,0,0,1.0,15.0
1949,SLN,NL,jonesni01,110,,110,110,0,0,98,0,0,0,0,0,0,0,,
1910,SLN,NL,blissja01,16,,16,16,0,13,0,0,0,0,0,0,0,0,,
1969,WS2,AL,stroued01,123,,123,123,0,0,0,0,0,0,28,1,58,85,,
1958,KC1,AL,tuttlbi01,148,,148,148,0,0,0,0,0,0,0,107,46,145,,
2011,WAS,NL,zimmery01,101,98.0,101,97,0,0,0,0,97,0,0,0,0,0,1.0,3.0
1952,BOS,AL,dropowa01,37,,37,37,0,0,35,0,0,0,0,0,0,0,,
1994,SDN,NL,willied01,49,45.0,49,46,0,0,46,0,1,0,0,0,0,0,0.0,3.0
1918,DET,AL,ellisba01,7,,7,7,0,0,0,3,0,0,0,0,4,4,,
2003,SFN,NL,younger01,26,17.0,26,20,0,0,0,18,0,0,0,2,0,2,0.0,3.0
