playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
lawva01,1983,CHA,AL,ALCS,3B,4,4,96.0,1,9,1,1,0,,,
dimagjo01,1939,NYA,AL,WS,CF,4,4,111.0,11,0,0,0,0,,,
mitchda01,1948,CLE,AL,WS,LF,6,6,155.0,13,0,0,0,0,,,
rodrifr03,2005,LAA,AL,ALCS,P,2,0,7.0,0,0,0,0,0,,0.0,1.0
stantmi02,1993,ATL,NL,NLCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
connojo04,1914,BSN,NL,WS,LF,3,3,81.0,1,2,1,0,0,,,
walkelu01,1971,PIT,NL,WS,P,1,1,2.0,0,0,0,0,0,,0.0,0.0
gorsijo01,1940,DET,AL,WS,P,2,0,34.0,0,6,0,1,0,,0.0,0.0
sambijo01,1986,BOS,AL,ALCS,P,3,0,2.0,0,0,0,0,0,,0.0,0.0
perezol01,2006,NYN,NL,NLCS,P,2,2,35.0,0,0,0,0,0,,1.0,0.0
gilesbr02,2006,SDN,NL,NLDS2,RF,4,4,105.0,8,0,0,0,0,,,
penato01,1987,SLN,NL,NLCS,C,7,7,183.0,55,5,0,0,0,0.0,5.0,4.0
berkmla01,2005,HOU,NL,WS,1B,2,1,42.0,16,0,0,2,0,,,
valenfe01,1981,LAN,NL,NWDIV,P,2,2,51.0,0,5,0,0,0,,2.0,1.0
erstada01,2002,ANA,AL,WS,CF,7,7,183.0,21,0,1,0,0,,,
mckayda01,1981,OAK,AL,AWDIV,2B,3,3,81.0,8,6,1,3,0,,,
brouhma01,1982,ML4,AL,ALCS,LF,1,1,27.0,1,0,0,0,0,,,
devermi01,1995,ATL,NL,NLCS,LF,2,2,54.0,2,0,0,0,0,,,
walkebi01,1934,SLN,NL,WS,P,2,0,19.0,0,1,1,0,0,,1.0,0.0
myersbr01,2009,PHI,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
oneilpa01,1996,NYA,AL,WS,RF,4,4,105.0,12,0,0,0,0,,,
moorewh01,1939,CIN,NL,WS,P,1,0,9.0,0,2,0,0,0,,0.0,0.0
timlimi01,2000,SLN,NL,NLCS,P,3,0,10.0,0,2,0,0,0,,0.0,0.0
campabe01,1972,OAK,AL,WS,SS,7,7,186.0,17,15,1,2,0,,,
farnsky01,2006,NYA,AL,ALDS1,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
williwo02,2004,SLN,NL,WS,P,1,1,7.0,0,0,0,0,0,,0.0,0.0
willimi02,1993,PHI,NL,NLCS,P,4,0,16.0,0,1,1,0,0,,0.0,0.0
milleot01,1920,BRO,NL,WS,C,6,6,138.0,17,6,0,0,0,2.0,2.0,5.0
nettlgr01,1977,NYA,AL,WS,3B,6,6,168.0,2,20,1,0,0,,,
hoytwa01,1928,NYA,AL,WS,P,2,2,54.0,0,3,1,0,0,,1.0,2.0
scottja01,1923,NY1,NL,WS,P,2,1,9.0,0,0,1,0,0,,0.0,0.0
gallemi01,1988,OAK,AL,ALCS,2B,4,3,84.0,7,6,0,4,0,,,
bellda01,2002,SFN,NL,WS,3B,7,7,180.0,4,12,2,1,0,,,
byrneer01,2003,OAK,AL,ALDS2,LF,1,0,9.0,0,0,0,0,0,,,
mizejo01,1951,NYA,AL,WS,1B,2,2,33.0,12,0,0,4,0,,,
bakerfr01,1914,PHA,AL,WS,3B,4,4,111.0,10,15,0,2,0,,,
chancfr01,1908,CHN,NL,WS,1B,5,5,135.0,66,0,1,3,0,,,
southbi01,1926,SLN,NL,WS,RF,7,7,186.0,8,3,0,1,0,,,
bautida01,1998,ATL,NL,NLCS,LF,4,2,48.0,2,0,1,0,0,,,
canoro01,2005,NYA,AL,ALDS2,2B,5,5,129.0,11,21,2,3,0,,,
madsory01,2008,PHI,NL,NLDS2,P,3,0,12.0,1,1,0,0,0,,0.0,0.0
milneed01,1987,SFN,NL,NLCS,CF,4,1,57.0,8,0,0,0,0,,,
bushjo01,1918,BOS,AL,WS,P,2,1,27.0,0,3,0,0,0,,0.0,3.0
fordwh01,1957,NYA,AL,WS,P,2,2,48.0,1,1,0,0,0,,0.0,0.0
gonzaal02,2003,FLO,NL,NLDS1,SS,4,4,111.0,6,7,1,0,0,,,
hahndo01,1973,NYN,NL,WS,CF,6,6,159.0,13,1,1,0,0,,,
backebr01,2005,HOU,NL,NLDS2,P,2,1,16.0,1,1,0,1,0,,0.0,0.0
martiti02,1996,NYA,AL,ALCS,1B,5,5,141.0,48,3,0,2,0,,,
putzjj01,2011,ARI,NL,NLDS2,P,3,0,,0,0,0,0,0,,,
dawsoan01,1981,MON,NL,NEDIV,CF,5,5,132.0,12,1,1,0,0,,,
appieke01,2000,OAK,AL,ALDS1,P,2,1,31.0,0,0,0,0,0,,0.0,1.0
washbja01,2002,ANA,AL,WS,P,2,2,29.0,1,2,0,0,0,,0.0,0.0
molinjo01,2005,LAA,AL,ALCS,C,1,1,21.0,5,0,0,0,0,0.0,0.0,0.0
charlno01,2001,SEA,AL,ALDS1,P,1,0,5.0,0,0,0,0,0,,0.0,0.0
whitalo01,1984,DET,AL,WS,2B,5,5,132.0,15,18,0,2,0,,,
jonesch06,1995,ATL,NL,NLDS1,3B,4,4,111.0,3,4,0,0,0,,,
foliti01,1982,CAL,AL,ALCS,SS,5,5,126.0,7,7,0,1,0,,,
clinety01,1970,CIN,NL,NLCS,LF,1,0,3.0,0,0,0,0,0,,,
johnto01,1977,LAN,NL,NLCS,P,2,2,41.0,0,1,0,0,0,,1.0,0.0
bonhati01,1941,NYA,AL,WS,P,1,1,27.0,0,1,0,0,0,,0.0,0.0
coopewa01,1943,SLN,NL,WS,C,5,5,116.0,28,3,2,0,0,0.0,2.0,0.0
johnslo01,1966,LAN,NL,WS,LF,2,2,48.0,2,0,0,0,0,,,
leyriji01,1996,NYA,AL,WS,C,3,2,69.0,15,0,0,0,0,0.0,3.0,1.0
kendaja01,2006,OAK,AL,ALDS2,C,3,3,81.0,11,2,1,0,0,0.0,1.0,1.0
neibaga01,1969,ATL,NL,NLCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
whitero01,1976,NYA,AL,WS,LF,4,4,104.0,14,0,0,0,0,,,
ruffire01,1936,NYA,AL,WS,P,2,2,42.0,1,3,0,0,0,,0.0,0.0
rueteki01,1997,SFN,NL,NLDS1,P,1,1,21.0,0,1,0,0,0,,0.0,0.0
martira03,2003,CHN,NL,NLCS,SS,3,0,9.0,1,1,0,1,0,,,
mittege01,1970,MIN,AL,ALCS,C,2,2,54.0,16,1,0,2,0,0.0,0.0,0.0
patekfr01,1970,PIT,NL,NLCS,SS,1,1,24.0,1,2,0,0,0,,,
wagnebi02,2010,ATL,NL,NLDS2,P,1,0,1.0,0,1,0,0,0,,0.0,0.0
kopfla01,1919,CIN,NL,WS,SS,8,8,216.0,11,28,1,4,0,,,
smoltjo01,1995,ATL,NL,NLDS1,P,1,1,17.0,1,1,0,0,0,,1.0,0.0
bentlja01,1924,NY1,NL,WS,P,3,2,51.0,1,3,0,0,0,,1.0,1.0
earnsge01,1930,PHA,AL,WS,P,3,3,75.0,1,6,0,0,0,,1.0,0.0
guerrma02,2006,MIN,AL,ALDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
mcewijo01,2000,NYN,NL,NLDS2,3B,1,0,6.0,0,0,0,0,0,,,
werthja01,2008,PHI,NL,NLDS2,RF,4,4,98.0,10,1,0,0,0,,,
leede02,2008,CHN,NL,NLDS1,1B,3,3,78.0,17,2,1,3,0,,,
sandera01,1943,SLN,NL,WS,1B,5,5,129.0,41,5,0,4,0,,,
grubeke01,1991,TOR,AL,ALCS,3B,5,5,135.0,3,6,3,0,0,,,
boonebr01,2001,SEA,AL,ALCS,2B,5,5,127.0,8,14,0,4,0,,,
cantujo01,2010,TEX,AL,WS,1B,1,0,3.0,1,0,0,0,0,,,
rosepe01,1983,PHI,NL,NLCS,1B,4,4,105.0,28,2,0,0,0,,,
oliveal01,1975,PIT,NL,NLCS,CF,3,3,78.0,5,0,0,0,0,,,
yeagest01,1978,LAN,NL,NLCS,C,4,4,105.0,21,2,0,0,0,0.0,0.0,1.0
counscr01,2001,ARI,NL,NLCS,SS,1,1,27.0,0,4,0,0,0,,,
radkebr01,2004,MIN,AL,ALDS2,P,1,1,19.0,0,1,0,0,0,,1.0,0.0
hebneri01,1970,PIT,NL,NLCS,3B,2,2,54.0,0,4,0,0,0,,,
mcbriba01,1978,PHI,NL,NLCS,RF,2,2,42.0,1,0,0,0,0,,,
nunezab01,2005,SLN,NL,NLCS,3B,4,4,97.0,1,12,0,0,0,,,
butersa01,1987,MIN,AL,WS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
rodrife01,2000,SFN,NL,NLDS2,P,3,0,13.0,0,0,0,0,0,,0.0,0.0
mayle01,1970,CIN,NL,WS,1B,5,5,129.0,48,2,0,3,0,,,
clarkja01,1985,SLN,NL,WS,1B,7,7,184.0,51,3,0,6,0,,,
greenha01,1935,DET,AL,WS,1B,2,2,54.0,17,2,3,2,0,,,
cartega01,1986,NYN,NL,WS,C,7,7,189.0,57,1,0,0,0,0.0,0.0,0.0
rizzuph01,1953,NYA,AL,WS,SS,6,6,156.0,11,19,1,4,0,,,
wilsoji01,1928,SLN,NL,WS,C,3,3,75.0,14,2,2,0,0,0.0,3.0,0.0
sturmjo01,1941,NYA,AL,WS,1B,5,5,135.0,48,1,0,5,0,,,
remlimi01,2002,ATL,NL,NLDS1,P,3,0,6.0,0,0,0,0,0,,0.0,0.0
decindo01,1979,BAL,AL,WS,3B,7,7,186.0,7,21,3,0,0,,,
lindbpa01,1973,OAK,AL,WS,P,3,0,10.0,0,0,0,0,0,,0.0,0.0
javiest01,2000,SEA,AL,ALCS,CF,1,1,18.0,0,0,0,0,0,,,
breweji01,1965,LAN,NL,WS,P,1,0,6.0,0,0,0,0,0,,1.0,0.0
boyercl02,1960,NYA,AL,WS,3B,4,3,66.0,0,8,0,2,0,,,
camermi01,2001,SEA,AL,ALDS1,CF,5,5,132.0,11,0,0,0,0,,,
aloumo01,1997,FLO,NL,WS,LF,7,7,192.0,11,0,0,0,0,,,
jordabr01,2001,ATL,NL,NLCS,RF,5,5,132.0,19,0,0,0,0,,,
santaer01,2005,LAA,AL,ALCS,P,1,1,13.0,0,0,0,0,0,,1.0,0.0
mcnalda01,1969,BAL,AL,WS,P,2,2,48.0,1,1,0,0,0,,1.0,0.0
rijojo01,1990,CIN,NL,WS,P,2,2,46.0,0,2,0,0,0,,4.0,0.0
leiussc01,1991,MIN,AL,ALCS,3B,3,1,39.0,1,4,0,1,0,,,
rueteki01,2002,SFN,NL,NLCS,P,2,2,33.0,2,3,0,1,0,,0.0,0.0
carpech01,2005,SLN,NL,NLCS,P,2,2,45.0,0,8,0,0,0,,0.0,0.0
mcgloji01,1972,CIN,NL,NLCS,P,1,0,3.0,0,0,0,0,0,,0.0,1.0
mcinnst01,1913,PHA,AL,WS,1B,5,5,138.0,45,0,0,4,0,,,
whitero01,1976,NYA,AL,ALCS,LF,5,5,132.0,17,0,0,0,0,,,
ordonma01,2006,DET,AL,ALCS,RF,4,4,108.0,8,0,0,0,0,,,
hoseydw01,1995,BOS,AL,ALDS1,CF,2,2,48.0,4,0,0,0,0,,,
bondsba01,1997,SFN,NL,NLDS1,LF,3,3,77.0,6,0,0,0,0,,,
matheed01,1968,DET,AL,WS,3B,1,1,27.0,0,1,1,0,0,,,
fuentbr01,2007,COL,NL,NLCS,P,4,0,11.0,0,0,0,0,0,,0.0,0.0
gossari01,1981,NYA,AL,AEDIV,P,3,0,20.0,0,0,0,0,0,,0.0,0.0
coraal01,2004,LAN,NL,NLDS1,2B,4,4,102.0,8,10,0,3,0,,,
milleri01,1979,CAL,AL,ALCS,CF,4,4,107.0,14,2,0,2,0,,,
coneda01,1992,TOR,AL,WS,P,2,2,31.0,0,0,0,0,0,,6.0,0.0
schmimi01,1977,PHI,NL,NLCS,3B,4,4,105.0,4,15,0,0,0,,,
vandejo01,1940,CIN,NL,WS,P,1,0,9.0,0,0,0,0,0,,0.0,0.0
henderi01,1990,OAK,AL,ALCS,LF,4,4,108.0,10,0,0,0,0,,,
rockejo01,1998,ATL,NL,NLCS,P,6,0,14.0,2,1,0,0,0,,0.0,1.0
pattima01,1978,KCA,AL,ALCS,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
ledeeri01,1999,NYA,AL,ALDS2,LF,2,2,48.0,4,0,0,0,0,,,
riverju01,2002,NYA,AL,ALDS1,LF,4,4,96.0,8,0,0,0,0,,,
berkmla01,2005,HOU,NL,NLDS2,1B,4,2,60.0,24,2,0,3,0,,,
calerki01,2004,SLN,NL,WS,P,2,0,4.0,0,0,0,0,0,,0.0,0.0
moelljo01,1966,LAN,NL,WS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
johnser02,1957,ML1,NL,WS,P,3,0,21.0,1,4,0,0,0,,0.0,0.0
guzmaju01,1992,TOR,AL,WS,P,1,1,24.0,2,0,0,0,0,,2.0,0.0
hoopeha01,1912,BOS,AL,WS,RF,8,8,222.0,16,2,0,1,0,,,
murraca01,2000,SFN,NL,NLDS2,CF,3,1,37.0,3,0,0,0,0,,,
marreel01,2002,SLN,NL,NLCS,LF,3,3,76.0,7,0,0,0,0,,,
darkal01,1954,NY1,NL,WS,SS,4,4,111.0,7,11,1,1,0,,,
friscfr01,1930,SLN,NL,WS,2B,6,6,153.0,13,14,3,3,0,,,
mathegr01,1987,SLN,NL,WS,P,1,1,11.0,0,1,0,0,0,,2.0,0.0
lemonch01,1984,DET,AL,WS,CF,5,5,132.0,15,0,0,0,0,,,
pippwa01,1922,NYA,AL,WS,1B,5,5,129.0,51,4,0,7,0,,,
giambja01,2001,OAK,AL,ALDS2,1B,5,5,132.0,52,2,1,4,0,,,
dauerri01,1979,BAL,AL,WS,2B,6,5,123.0,10,10,0,1,0,,,
abbotpa01,2001,SEA,AL,ALDS1,P,1,0,9.0,0,0,0,0,0,,0.0,0.0
lowelmi01,2003,FLO,NL,NLCS,3B,7,4,133.0,4,8,0,0,0,,,
drewjd01,2007,BOS,AL,ALCS,RF,7,5,153.0,12,0,0,0,0,,,
saboch01,1990,CIN,NL,WS,3B,4,4,111.0,3,14,0,0,0,,,
slaugen01,1942,SLN,NL,WS,RF,5,5,135.0,9,1,1,0,0,,,
frazige01,1984,CHN,NL,NLCS,P,1,0,5.0,0,0,0,0,0,,0.0,0.0
edwarma01,1982,ML4,AL,WS,CF,1,0,3.0,0,0,0,0,0,,,
griffal01,1993,TOR,AL,WS,3B,2,0,6.0,0,0,0,0,0,,,
hernake01,1986,NYN,NL,NLCS,1B,6,6,189.0,67,11,0,5,0,,,
hamptmi01,1999,HOU,NL,NLDS1,P,1,1,21.0,0,1,0,0,0,,0.0,0.0
colemvi01,1995,SEA,AL,ALCS,LF,5,5,129.0,12,0,0,0,0,,,
poqueto01,1977,KCA,AL,ALCS,RF,1,1,18.0,3,0,0,0,0,,,
turlebo01,1960,NYA,AL,WS,P,2,2,28.0,0,2,0,0,0,,0.0,0.0
tolanbo01,1972,CIN,NL,WS,CF,7,7,178.0,11,0,1,0,0,,,
nolanga01,1972,CIN,NL,NLCS,P,1,1,18.0,0,1,0,0,0,,0.0,0.0
clemero02,2000,NYA,AL,ALDS1,P,2,2,33.0,0,2,0,0,0,,0.0,0.0
condrcl01,2007,PHI,NL,NLDS2,P,1,0,5.0,0,1,0,1,0,,0.0,0.0
greendi01,1971,OAK,AL,ALCS,2B,3,3,75.0,8,4,0,3,0,,,
pacioto01,1983,CHA,AL,ALCS,LF,2,1,39.0,1,0,0,0,0,,,
elliobo01,1948,BSN,NL,WS,3B,6,6,156.0,11,13,3,1,0,,,
stewada01,1990,OAK,AL,WS,P,2,2,39.0,2,1,1,0,0,,0.0,2.0
contrjo01,2003,NYA,AL,ALCS,P,4,0,14.0,0,0,0,0,0,,1.0,0.0
burkegl01,1977,LAN,NL,NLCS,CF,4,2,57.0,2,0,0,0,0,,,
fuentbr01,2009,LAA,AL,ALCS,P,3,0,9.0,0,1,0,0,0,,0.0,0.0
mcgloji01,1970,CIN,NL,WS,P,1,1,13.0,0,0,0,0,0,,0.0,0.0
rodrial01,1995,SEA,AL,ALDS2,SS,1,0,9.0,0,0,0,0,0,,,
giustda01,1971,PIT,NL,WS,P,3,0,16.0,0,0,0,0,0,,0.0,0.0
bartlja01,2010,TBA,AL,ALDS1,SS,5,4,117.0,6,14,0,4,0,,,
lowdegr01,1919,CHA,AL,WS,P,1,0,3.0,0,1,0,0,0,,0.0,0.0
mccovwi01,1962,SFN,NL,WS,RF,1,1,24.0,2,0,1,0,0,,,
jeterde01,2006,NYA,AL,ALDS1,SS,4,4,102.0,7,11,1,2,0,,,
fimplja01,1983,LAN,NL,NLCS,C,3,2,54.0,14,2,0,0,0,1.0,2.0,1.0
batesja01,1995,COL,NL,NLDS1,2B,1,0,12.0,1,2,0,0,0,,,
cruzne02,2010,TEX,AL,ALCS,RF,5,3,90.0,7,0,0,0,0,,,
blausje01,1996,ATL,NL,NLDS1,SS,3,3,75.0,0,7,0,1,0,,,
lowede01,1999,BOS,AL,ALCS,P,3,0,19.0,0,1,0,0,0,,1.0,0.0
sauersc01,2003,BOS,AL,ALCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
carpech01,2011,SLN,NL,NLDS1,P,2,2,,1,1,0,0,0,,,
garceri01,1999,BOS,AL,ALDS1,P,2,0,7.0,1,0,0,0,0,,0.0,0.0
calerki01,2006,OAK,AL,ALDS2,P,1,0,3.0,0,0,0,0,0,,1.0,0.0
thomeji01,1997,CLE,AL,WS,1B,7,7,191.0,57,5,1,8,0,,,
martipe02,1998,BOS,AL,ALDS1,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
demaejo01,1960,NYA,AL,WS,SS,3,0,21.0,0,2,0,0,0,,,
johnsje01,1971,SFN,NL,NLCS,P,1,0,4.0,0,0,0,0,0,,0.0,0.0
erickpa01,1945,CHN,NL,WS,P,4,0,21.0,0,1,0,0,0,,1.0,0.0
greendi01,1973,OAK,AL,WS,2B,7,7,147.0,14,11,1,4,0,,,
daultda01,1997,FLO,NL,NLCS,1B,2,1,23.0,8,1,0,2,0,,,
reesepe01,1956,BRO,NL,WS,SS,7,7,183.0,14,21,1,7,0,,,
scottev01,1915,BOS,AL,WS,SS,5,5,123.0,8,12,0,0,0,,,
rosebjo01,1959,LAN,NL,WS,C,6,6,156.0,35,4,0,1,0,0.0,2.0,3.0
raudo01,1974,LAN,NL,NLCS,P,1,1,2.0,0,0,0,0,0,,0.0,0.0
whittpo01,1914,BSN,NL,WS,CF,4,4,117.0,6,0,0,0,0,,,
masiph01,1948,BSN,NL,WS,C,5,2,63.0,10,1,0,0,0,0.0,0.0,0.0
bookegr01,1984,SDN,NL,WS,P,1,0,3.0,0,1,0,0,0,,0.0,0.0
crispco01,2007,BOS,AL,ALDS1,CF,3,3,81.0,8,0,0,0,0,,,
frymatr01,2001,CLE,AL,ALDS1,3B,5,5,129.0,2,8,0,1,0,,,
bragggl01,1990,CIN,NL,WS,LF,1,0,24.0,0,0,0,0,0,,,
deanwa01,1924,NY1,NL,WS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
hardyjj01,2010,MIN,AL,ALDS2,SS,3,3,78.0,4,10,0,3,0,,,
quiseda01,1985,KCA,AL,WS,P,4,0,13.0,1,1,0,0,0,,0.0,0.0
lohseky01,2012,SLN,NL,NLCS,P,2,2,23.0,0,2,0,0,0,0.0,0.0,0.0
brunebr01,2009,NYA,AL,WS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
kleinlo01,1943,SLN,NL,WS,2B,5,5,129.0,10,13,2,4,0,,,
hortori01,1987,SLN,NL,WS,P,2,0,9.0,0,1,0,0,0,,0.0,0.0
randowi01,1981,NYA,AL,WS,2B,6,6,153.0,13,11,0,2,0,,,
incavpe01,1993,PHI,NL,WS,LF,3,2,47.0,7,0,0,0,0,,,
sizemgr01,2007,CLE,AL,ALCS,CF,7,7,186.0,18,0,0,0,0,,,
fieldpr01,2008,MIL,NL,NLDS2,1B,4,4,102.0,34,0,0,5,0,,,
venturo01,1993,CHA,AL,ALCS,3B,6,6,156.0,6,6,1,0,0,,,
byrdpa01,2008,BOS,AL,ALCS,P,1,0,10.0,0,0,0,0,0,,0.0,0.0
leonade01,1981,KCA,AL,AWDIV,P,1,1,24.0,0,1,0,0,0,,0.0,0.0
macfami01,1995,BOS,AL,ALDS1,C,3,3,75.0,18,0,2,0,0,2.0,0.0,0.0
sanfoja02,1962,SFN,NL,WS,P,3,3,70.0,3,3,0,1,0,,2.0,0.0
gasparo01,1969,NYN,NL,NLCS,RF,3,0,21.0,2,0,0,0,0,,,
gibsobo01,1967,SLN,NL,WS,P,3,3,81.0,2,3,0,0,0,,0.0,1.0
diazei01,1998,CLE,AL,ALCS,C,4,1,45.0,13,3,0,0,0,0.0,2.0,1.0
weisswa01,1999,ATL,NL,WS,SS,3,3,75.0,6,5,0,2,0,,,
bushda01,2008,MIL,NL,NLDS2,P,1,1,16.0,0,2,0,0,0,,0.0,0.0
grandcu01,2006,DET,AL,ALDS1,CF,4,4,105.0,16,0,0,0,0,,,
eusebto01,2001,HOU,NL,NLDS1,C,1,1,24.0,4,1,0,0,0,0.0,0.0,1.0
gordoto01,2004,NYA,AL,ALDS2,P,3,0,11.0,0,0,0,0,0,,0.0,0.0
veresda01,2003,CHN,NL,NLCS,P,3,0,9.0,0,1,0,0,0,,0.0,0.0
sosael01,1977,LAN,NL,NLCS,P,2,0,8.0,0,1,0,0,0,,0.0,0.0
hillgl01,2000,NYA,AL,WS,LF,1,0,3.0,0,0,0,0,0,,,
durbich01,2010,PHI,NL,NLCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
mumphje01,1981,NYA,AL,ALCS,CF,3,3,81.0,4,0,0,0,0,,,
hudsoor01,2010,MIN,AL,ALDS2,2B,3,3,78.0,6,6,0,2,0,,,
johnsbe02,2005,SDN,NL,NLDS1,RF,1,1,12.0,0,0,0,0,0,,,
walketo04,2003,BOS,AL,ALDS2,2B,5,4,93.0,9,3,2,0,0,,,
fostege01,1975,CIN,NL,WS,LF,7,7,195.0,14,1,0,1,0,,,
hrbekke01,1987,MIN,AL,WS,1B,7,7,177.0,68,2,0,3,0,,,
reverda01,1981,NYA,AL,ALCS,1B,2,0,15.0,6,1,0,1,0,,,
theriry01,2011,SLN,NL,WS,2B,3,2,,4,5,0,1,0,,,
millake01,2004,BOS,AL,WS,1B,2,2,42.0,9,0,1,2,0,,,
varitja01,2005,BOS,AL,ALDS1,C,3,2,57.0,9,2,0,0,0,0.0,1.0,1.0
coxbi02,1949,BRO,NL,WS,3B,1,0,9.0,1,0,0,0,0,,,
mosebll01,1985,TOR,AL,ALCS,CF,7,7,186.0,16,0,0,0,0,,,
gilesbr02,1997,CLE,AL,ALCS,LF,6,5,147.0,9,0,0,0,0,,,
grissma02,1997,CLE,AL,ALDS1,CF,5,5,132.0,14,0,0,0,0,,,
spiezsc01,2002,ANA,AL,WS,1B,7,7,175.0,54,2,0,5,0,,,
brownad01,2003,BOS,AL,ALDS2,RF,1,0,9.0,0,0,0,0,0,,,
felizpe01,2008,PHI,NL,NLDS2,3B,4,3,90.0,2,5,0,0,0,,,
sullico01,2007,COL,NL,WS,CF,1,1,18.0,3,0,0,0,0,,,
murraed02,1979,BAL,AL,ALCS,1B,4,4,109.0,44,3,2,4,0,,,
lambda01,2002,MIN,AL,ALCS,2B,2,0,9.0,0,0,0,0,0,,,
willide02,1945,CHN,NL,WS,C,1,0,9.0,1,1,0,0,0,0.0,0.0,1.0
burneaj01,2009,NYA,AL,ALDS1,P,1,1,18.0,1,1,0,0,0,,1.0,0.0
loftoke01,1999,CLE,AL,ALDS1,CF,5,5,111.0,14,0,1,0,0,,,
hahned01,1906,CHA,AL,WS,RF,6,6,150.0,3,0,0,0,0,,,
templga01,1984,SDN,NL,NLCS,SS,5,5,129.0,19,11,1,4,0,,,
caseyhu01,1941,BRO,NL,WS,P,3,0,16.0,0,3,0,0,0,,0.0,0.0
stantmi02,1991,ATL,NL,WS,P,5,0,22.0,0,0,0,0,0,,2.0,0.0
woodke02,1998,CHN,NL,NLDS1,P,1,1,15.0,1,0,0,0,0,,1.0,0.0
bulgeja01,2009,LAA,AL,ALDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
hallabi01,1934,SLN,NL,WS,P,1,1,25.0,1,3,1,0,0,,0.0,0.0
hunteto01,2004,MIN,AL,ALDS2,CF,4,4,122.0,13,1,0,1,0,,,
pierzaj01,2002,MIN,AL,ALDS2,C,5,5,123.0,31,0,1,0,0,0.0,1.0,0.0
maxvida01,1972,OAK,AL,ALCS,SS,4,3,66.0,3,7,0,2,0,,,
doylela01,1913,NY1,NL,WS,2B,5,5,135.0,13,19,3,1,0,,,
johnto01,1980,NYA,AL,ALCS,P,1,1,20.0,0,0,0,0,0,,0.0,0.0
mantlmi01,1957,NYA,AL,WS,CF,5,5,136.0,8,0,1,0,0,,,
curtich01,1998,NYA,AL,ALCS,LF,2,1,36.0,1,0,0,0,0,,,
magnami01,2001,OAK,AL,ALDS2,P,1,0,4.0,0,0,0,0,0,,0.0,0.0
leema02,1992,TOR,AL,ALCS,SS,6,6,153.0,12,15,3,5,0,,,
vuckope01,1982,ML4,AL,WS,P,2,2,42.0,0,2,0,0,0,,0.0,1.0
groteje01,1977,LAN,NL,NLCS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
jacksre01,1973,OAK,AL,WS,CF,6,5,117.0,10,0,0,0,0,,,
affelje01,2012,SFN,NL,NLCS,P,5,0,14.0,0,1,0,0,0,0.0,0.0,0.0
dicksmu01,1946,SLN,NL,WS,P,2,2,42.0,0,3,0,0,0,,0.0,0.0
burkech01,2005,HOU,NL,WS,LF,3,1,31.0,1,0,0,0,0,,,
robinfr02,1971,BAL,AL,WS,RF,7,7,174.0,12,0,0,0,0,,,
lacorfr01,1981,HOU,NL,NWDIV,P,2,0,11.0,0,0,0,0,0,,0.0,0.0
howarry01,2010,PHI,NL,NLCS,1B,6,6,158.0,39,0,1,3,0,,,
schumha02,1937,NY1,NL,WS,P,1,1,18.0,0,1,0,0,0,,0.0,0.0
perezne01,2006,DET,AL,WS,SS,1,0,3.0,0,1,0,0,0,,,
berroge01,1997,BAL,AL,ALDS2,RF,1,0,9.0,0,0,0,0,0,,,
webbbr01,2007,ARI,NL,NLCS,P,1,1,18.0,2,1,0,0,0,,1.0,0.0
nelsoje01,1999,NYA,AL,ALCS,P,2,0,2.0,0,1,0,0,0,,0.0,0.0
landrke01,1985,LAN,NL,NLCS,CF,5,4,106.0,7,0,0,0,0,,,
retteme01,1970,BAL,AL,WS,LF,1,1,27.0,3,0,0,0,0,,,
thompbr01,2005,SLN,NL,NLCS,P,2,0,3.0,0,0,0,0,0,,0.0,0.0
walkela01,2005,SLN,NL,NLCS,RF,6,6,144.0,12,0,0,0,0,,,
francju01,2005,ATL,NL,NLDS2,1B,2,1,58.0,17,2,0,3,0,,,
maglisa01,1956,BRO,NL,WS,P,2,2,51.0,0,1,0,0,0,,0.0,0.0
furcara01,2005,ATL,NL,NLDS2,SS,4,4,130.0,6,15,0,6,0,,,
barfije01,1985,TOR,AL,ALCS,RF,7,7,186.0,21,0,1,0,0,,,
merklfr01,1913,NY1,NL,WS,1B,4,4,99.0,37,1,2,0,0,,,
karroer01,2003,CHN,NL,NLDS2,1B,4,4,99.0,27,1,0,1,0,,,
sullico01,2007,COL,NL,NLCS,CF,1,0,3.0,0,0,0,0,0,,,
cansejo01,1990,OAK,AL,ALCS,RF,4,4,96.0,14,0,0,0,0,,,
