playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
fiskca01,1980,1,BOS,AL,131,131.0,478.0,73.0,138.0,25.0,3.0,18.0,62.0,11.0,5.0,36.0,62.0,6.0,13.0,0.0,3.0,12.0,131.0
forscke01,1973,1,HOU,NL,46,46.0,62.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,26.0,0.0,0.0,5.0,0.0,0.0,46.0
tayloha04,1965,1,NYN,NL,25,25.0,46.0,5.0,7.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,2.0,25.0
frienbo01,1965,1,PIT,NL,34,34.0,71.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,0.0,6.0,0.0,1.0,34.0
brownbo01,1915,1,NYA,AL,21,21.0,32.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,1.0,7.0,,0.0,0.0,,,21.0
granted01,1912,1,CIN,NL,96,96.0,255.0,37.0,61.0,6.0,1.0,2.0,20.0,11.0,,18.0,27.0,,1.0,7.0,,,96.0
russere01,1916,1,CHA,AL,56,56.0,91.0,9.0,13.0,2.0,0.0,0.0,6.0,1.0,,0.0,18.0,,1.0,2.0,,,56.0
swetost01,1931,1,PIT,NL,14,14.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,,0.0,0.0,,,14.0
hendrge01,1978,1,SDN,NL,36,36.0,111.0,9.0,27.0,4.0,0.0,3.0,8.0,1.0,1.0,12.0,16.0,0.0,0.0,0.0,0.0,2.0,36.0
treadje01,1989,1,ATL,NL,134,134.0,473.0,58.0,131.0,18.0,3.0,8.0,40.0,3.0,2.0,30.0,38.0,3.0,0.0,6.0,5.0,9.0,134.0
smithge03,1927,1,DET,AL,29,29.0,19.0,5.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,,0.0,1.0,,,29.0
melilsk01,1927,1,SLA,AL,107,107.0,356.0,45.0,80.0,18.0,2.0,0.0,26.0,3.0,6.0,25.0,28.0,,0.0,19.0,,,107.0
barthjo01,1904,1,PHA,AL,4,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,,0.0,,,0.0,0.0,,,4.0
barclge01,1902,1,SLN,NL,137,137.0,543.0,79.0,163.0,14.0,2.0,3.0,53.0,30.0,,31.0,,,6.0,8.0,,,137.0
crespcr01,1942,1,SLN,NL,93,93.0,292.0,33.0,71.0,4.0,2.0,0.0,35.0,4.0,,27.0,29.0,,1.0,14.0,,6.0,93.0
jacksco01,2011,1,OAK,AL,102,102.0,333.0,30.0,83.0,17.0,1.0,4.0,38.0,3.0,1.0,30.0,50.0,0.0,3.0,0.0,2.0,12.0,102.0
ojedami01,2004,1,SDN,NL,62,62.0,156.0,23.0,40.0,3.0,0.0,8.0,26.0,0.0,0.0,15.0,34.0,1.0,1.0,0.0,2.0,1.0,62.0
robelto01,1933,1,CIN,NL,14,14.0,30.0,1.0,7.0,3.0,0.0,0.0,3.0,0.0,,1.0,5.0,,0.0,0.0,,0.0,14.0
anderji01,1978,1,CAL,AL,48,48.0,108.0,6.0,21.0,7.0,0.0,0.0,7.0,0.0,0.0,11.0,16.0,1.0,0.0,7.0,1.0,5.0,48.0
porteda02,1978,1,KCA,AL,150,150.0,520.0,77.0,138.0,27.0,6.0,18.0,78.0,0.0,5.0,75.0,75.0,14.0,2.0,1.0,4.0,13.0,150.0
hallbo02,1950,1,BSN,NL,21,21.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,,0.0,0.0,,0.0,21.0
merrill01,1955,1,CHA,AL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
janzema01,1997,1,TOR,AL,12,0.0,,,,,,,,,,,,,,,,,12.0
ellswdi01,1965,1,CHN,NL,36,36.0,73.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,30.0,0.0,0.0,6.0,0.0,1.0,36.0
tucketh01,1943,1,CHA,AL,139,139.0,528.0,81.0,124.0,15.0,6.0,3.0,39.0,29.0,17.0,79.0,72.0,,1.0,8.0,,5.0,139.0
branyru01,2002,2,CIN,NL,84,84.0,217.0,34.0,53.0,9.0,1.0,16.0,39.0,3.0,1.0,34.0,86.0,3.0,2.0,0.0,2.0,2.0,84.0
vizquom01,1993,1,SEA,AL,158,158.0,560.0,68.0,143.0,14.0,2.0,2.0,31.0,12.0,14.0,50.0,71.0,2.0,4.0,13.0,3.0,7.0,158.0
mcmahja01,1892,1,NY1,NL,40,40.0,147.0,21.0,33.0,5.0,7.0,1.0,24.0,3.0,,10.0,9.0,,1.0,,,,40.0
hallch02,1912,1,BOS,AL,34,34.0,75.0,10.0,20.0,4.0,2.0,1.0,14.0,0.0,,4.0,,,2.0,3.0,,,34.0
sextoji01,1978,1,HOU,NL,88,88.0,141.0,17.0,29.0,3.0,2.0,2.0,6.0,16.0,2.0,13.0,28.0,1.0,0.0,1.0,0.0,0.0,88.0
foxpe01,1936,1,DET,AL,73,73.0,220.0,46.0,67.0,12.0,1.0,4.0,26.0,1.0,3.0,34.0,23.0,,3.0,10.0,,,73.0
pippwa01,1923,1,NYA,AL,144,144.0,569.0,79.0,173.0,19.0,8.0,6.0,108.0,6.0,13.0,36.0,28.0,,6.0,23.0,,,144.0
muntesc01,2007,1,SFN,NL,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
frocksa01,1909,1,PIT,NL,8,8.0,14.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,0.0,,,8.0
stranpa01,1915,1,BSN,NL,24,24.0,22.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,,0.0,4.0,,0.0,0.0,,,24.0
nunezvl01,1999,2,FLO,NL,17,15.0,25.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,15.0
maddoga01,1983,1,PHI,NL,97,97.0,324.0,27.0,89.0,14.0,2.0,4.0,32.0,7.0,6.0,17.0,31.0,5.0,1.0,2.0,1.0,9.0,97.0
blakeca01,2004,1,CLE,AL,152,152.0,587.0,93.0,159.0,36.0,3.0,28.0,88.0,5.0,8.0,68.0,139.0,2.0,9.0,1.0,3.0,19.0,152.0
wilsojo03,2007,1,WAS,NL,15,15.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0
bicheda01,1993,1,COL,NL,141,141.0,538.0,93.0,167.0,43.0,5.0,21.0,89.0,14.0,8.0,28.0,99.0,2.0,7.0,0.0,8.0,7.0,141.0
magadda01,1991,1,NYN,NL,124,124.0,418.0,58.0,108.0,23.0,0.0,4.0,51.0,1.0,1.0,83.0,50.0,3.0,2.0,7.0,7.0,5.0,124.0
quantpa01,1994,1,BOS,AL,17,0.0,,,,,,,,,,,,,,,,,17.0
grababi01,1971,1,LAN,NL,44,44.0,71.0,9.0,16.0,5.0,0.0,0.0,6.0,1.0,2.0,19.0,16.0,0.0,0.0,0.0,0.0,2.0,44.0
renteed01,2009,1,SFN,NL,124,124.0,460.0,50.0,115.0,19.0,1.0,5.0,48.0,7.0,2.0,39.0,69.0,5.0,1.0,5.0,5.0,17.0,
phelpke01,1989,2,OAK,AL,11,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
swiftbo01,1947,1,DET,AL,97,97.0,279.0,23.0,70.0,11.0,0.0,1.0,21.0,2.0,2.0,33.0,16.0,,0.0,11.0,,8.0,97.0
laceybo01,1984,1,SFN,NL,34,34.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0
camermi01,2011,2,FLO,NL,45,45.0,143.0,18.0,34.0,8.0,0.0,6.0,18.0,1.0,0.0,20.0,34.0,0.0,0.0,1.0,0.0,3.0,45.0
roushed01,1927,1,NY1,NL,140,140.0,570.0,83.0,173.0,27.0,4.0,7.0,58.0,18.0,,26.0,15.0,,1.0,17.0,,,140.0
spencji01,1974,1,TEX,AL,118,118.0,352.0,36.0,98.0,11.0,4.0,7.0,44.0,1.0,2.0,22.0,27.0,3.0,3.0,3.0,4.0,8.0,118.0
johnto01,1971,1,CHA,AL,38,38.0,69.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,14.0,0.0,0.0,9.0,0.0,0.0,38.0
bahrefr01,1884,1,BLU,UA,2,2.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,2.0
hackewa02,1949,1,CHN,NL,32,32.0,38.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,,0.0,0.0,,1.0,32.0
altroni01,1931,1,WS1,AL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,,1.0
milledu01,1897,1,CIN,NL,119,119.0,440.0,83.0,139.0,27.0,1.0,4.0,70.0,29.0,,48.0,,,8.0,21.0,,,119.0
bryest01,1976,1,MIN,AL,87,87.0,258.0,33.0,68.0,11.0,0.0,2.0,23.0,1.0,2.0,13.0,31.0,0.0,0.0,4.0,4.0,7.0,87.0
pacioto01,1970,1,LAN,NL,8,8.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0
stonest01,1978,1,CHA,AL,30,0.0,,,,,,,,,,,,,,,,,30.0
caldeiv01,1991,1,MON,NL,134,134.0,470.0,69.0,141.0,22.0,3.0,19.0,75.0,31.0,16.0,53.0,64.0,4.0,3.0,1.0,10.0,7.0,134.0
turlebo01,1953,1,SLA,AL,10,10.0,18.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,,0.0,2.0,,0.0,10.0
greento01,1991,1,PHI,NL,38,38.0,71.0,4.0,19.0,2.0,0.0,2.0,7.0,0.0,0.0,4.0,15.0,0.0,0.0,3.0,0.0,0.0,38.0
griffmi02,1981,2,CHN,NL,16,16.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,16.0
caseyse01,2004,1,CIN,NL,146,146.0,571.0,101.0,185.0,44.0,2.0,24.0,99.0,2.0,0.0,46.0,36.0,5.0,10.0,0.0,6.0,16.0,146.0
spurlch01,2003,1,DET,AL,66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
lafited01,1914,1,BRF,FL,42,42.0,101.0,12.0,26.0,4.0,0.0,1.0,9.0,0.0,,3.0,14.0,,0.0,4.0,,,42.0
treanma01,2010,1,TEX,AL,82,82.0,237.0,22.0,50.0,6.0,1.0,5.0,27.0,1.0,2.0,22.0,43.0,0.0,5.0,4.0,4.0,4.0,
carpech01,2004,1,SLN,NL,28,27.0,62.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,4.0,0.0,0.0,27.0
hartsto01,1899,1,LS3,NL,30,30.0,75.0,8.0,18.0,1.0,1.0,1.0,7.0,1.0,,11.0,,,1.0,2.0,,,30.0
twinear01,1894,1,SLN,NL,38,38.0,127.0,22.0,40.0,4.0,1.0,1.0,16.0,2.0,,9.0,11.0,,6.0,,,,38.0
chifffl01,1982,1,SDN,NL,51,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0
whiteki01,1911,1,PIT,NL,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0
nealejo01,1890,1,SL4,AA,11,11.0,30.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,,3.0,,,0.0,,,,11.0
cashno01,1958,1,CHA,AL,13,13.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0
wangch01,2008,1,NYA,AL,15,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
stovage01,1909,1,CLE,AL,145,145.0,565.0,60.0,139.0,17.0,10.0,2.0,49.0,25.0,,6.0,,,4.0,20.0,,,145.0
sothoal01,1917,1,SLA,AL,49,49.0,92.0,8.0,20.0,5.0,1.0,0.0,11.0,0.0,,5.0,17.0,,1.0,5.0,,,49.0
maxweja01,2001,1,MIN,AL,39,39.0,68.0,4.0,13.0,4.0,0.0,1.0,10.0,2.0,0.0,9.0,23.0,2.0,0.0,1.0,0.0,1.0,39.0
pellaed01,1946,1,BOS,AL,22,22.0,71.0,7.0,15.0,3.0,1.0,2.0,4.0,1.0,0.0,3.0,18.0,,1.0,2.0,,3.0,22.0
roepr01,1950,1,BRO,NL,36,36.0,91.0,8.0,14.0,1.0,0.0,0.0,3.0,0.0,,2.0,27.0,,0.0,8.0,,1.0,36.0
behanpe01,1922,1,PHI,NL,7,7.0,20.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,,0.0,0.0,,,7.0
johnsja01,1978,1,PHI,NL,35,35.0,56.0,3.0,10.0,2.0,0.0,0.0,4.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,35.0
halldi01,1964,1,BAL,AL,45,45.0,16.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,45.0
loganjo01,1960,1,ML1,NL,136,136.0,482.0,52.0,118.0,14.0,4.0,7.0,42.0,1.0,1.0,43.0,40.0,6.0,2.0,9.0,1.0,10.0,136.0
greenni01,2004,1,ATL,NL,95,95.0,264.0,40.0,72.0,15.0,3.0,3.0,26.0,1.0,2.0,12.0,63.0,1.0,4.0,8.0,2.0,0.0,95.0
castrju01,1999,1,LAN,NL,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
kucabjo01,1950,1,PHA,AL,4,4.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,4.0
johnsbi03,1947,1,NYA,AL,132,132.0,494.0,67.0,141.0,19.0,8.0,10.0,95.0,1.0,2.0,44.0,43.0,,6.0,3.0,,21.0,132.0
burgesm01,1958,1,CIN,NL,99,99.0,251.0,28.0,71.0,12.0,1.0,6.0,31.0,0.0,0.0,22.0,20.0,3.0,1.0,0.0,0.0,8.0,99.0
sorrepa01,1991,1,MIN,AL,26,26.0,47.0,6.0,12.0,2.0,0.0,4.0,13.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,3.0,26.0
lawsoro01,1933,1,DET,AL,4,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,4.0
heganmi01,1966,1,NYA,AL,13,13.0,39.0,7.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,7.0,11.0,0.0,0.0,2.0,0.0,2.0,13.0
eavega01,1989,1,ATL,NL,3,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0
oeschjo01,1916,1,PHI,NL,14,14.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,,0.0,1.0,,,14.0
olivejo01,2000,1,SEA,AL,69,69.0,200.0,33.0,53.0,13.0,1.0,10.0,35.0,2.0,1.0,14.0,38.0,1.0,0.0,5.0,0.0,6.0,69.0
penato01,1991,1,BOS,AL,141,141.0,464.0,45.0,107.0,23.0,2.0,5.0,48.0,8.0,3.0,37.0,53.0,1.0,4.0,4.0,3.0,23.0,141.0
salmoti01,2000,1,ANA,AL,158,158.0,568.0,108.0,165.0,36.0,2.0,34.0,97.0,0.0,2.0,104.0,139.0,5.0,6.0,0.0,2.0,14.0,158.0
cedenro01,1998,1,LAN,NL,105,105.0,240.0,33.0,58.0,11.0,1.0,2.0,17.0,8.0,2.0,27.0,57.0,2.0,0.0,3.0,1.0,1.0,105.0
hogsech01,1936,2,SLA,AL,43,43.0,70.0,7.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,19.0,,1.0,2.0,,,43.0
hansero02,1972,1,KCA,AL,16,16.0,30.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,16.0
rushbo01,1957,1,CHN,NL,31,31.0,69.0,3.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,26.0,0.0,0.0,3.0,0.0,1.0,31.0
wilsopa01,1895,1,NY1,NL,67,67.0,238.0,32.0,56.0,9.0,0.0,0.0,30.0,11.0,,14.0,16.0,,1.0,2.0,,,67.0
gibsobo02,1985,1,ML4,AL,41,0.0,,,,,,,,,,,,,,,,,41.0
snydech02,2005,1,ARI,NL,115,115.0,326.0,24.0,66.0,14.0,0.0,6.0,28.0,0.0,1.0,40.0,87.0,5.0,4.0,3.0,0.0,6.0,115.0
smithfr03,1915,1,BLF,FL,17,17.0,29.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,,0.0,7.0,,0.0,1.0,,,17.0
johnsja01,1970,1,CAL,AL,119,119.0,320.0,34.0,76.0,10.0,5.0,11.0,39.0,1.0,0.0,24.0,53.0,6.0,1.0,3.0,3.0,7.0,119.0
frazige01,1984,1,CLE,AL,22,0.0,,,,,,,,,,,,,,,,,22.0
nadyxa01,2012,1,WAS,NL,40,,102.0,6.0,16.0,3.0,0.0,3.0,6.0,1.0,0.0,7.0,24.0,2.0,0.0,0.0,0.0,3.0,
hartji01,1967,1,SFN,NL,158,158.0,578.0,98.0,167.0,26.0,7.0,29.0,99.0,1.0,1.0,77.0,100.0,11.0,4.0,1.0,5.0,14.0,158.0
cruzhe01,1981,1,CHN,NL,53,53.0,109.0,15.0,25.0,5.0,0.0,7.0,15.0,2.0,2.0,17.0,24.0,0.0,0.0,0.0,1.0,3.0,53.0
johnsho01,1985,1,NYN,NL,126,126.0,389.0,38.0,94.0,18.0,4.0,11.0,46.0,6.0,4.0,34.0,78.0,10.0,0.0,1.0,4.0,6.0,126.0
wrighda03,2007,1,NYN,NL,160,160.0,604.0,113.0,196.0,42.0,1.0,30.0,107.0,34.0,5.0,94.0,115.0,6.0,6.0,0.0,7.0,14.0,160.0
taubeed01,1992,1,HOU,NL,104,104.0,297.0,23.0,66.0,15.0,0.0,5.0,28.0,2.0,1.0,31.0,78.0,3.0,2.0,0.0,1.0,4.0,104.0
nayloro01,1922,1,PHA,AL,36,36.0,55.0,7.0,11.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,20.0,,0.0,2.0,,,36.0
isbelfr01,1907,1,CHA,AL,125,125.0,486.0,60.0,118.0,19.0,7.0,0.0,41.0,22.0,,22.0,,,4.0,24.0,,,125.0
whitede03,1992,1,TOR,AL,153,153.0,641.0,98.0,159.0,26.0,7.0,17.0,60.0,37.0,4.0,47.0,133.0,0.0,5.0,0.0,3.0,9.0,153.0
hittlll01,1950,1,WS1,AL,11,11.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,,0.0,1.0,,0.0,11.0
dotsori01,1989,1,NYA,AL,11,0.0,,,,,,,,,,,,,,,,,11.0
carrima01,1993,1,FLO,NL,24,24.0,55.0,4.0,14.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,5.0,24.0
burketi01,1992,2,NYA,AL,23,0.0,,,,,,,,,,,,,,,,,23.0
heintke01,1947,1,PIT,NL,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,,0.0,0.0,,0.0,2.0
landera01,1984,1,LAN,NL,53,53.0,54.0,10.0,10.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,53.0
wheeled01,1902,1,BRO,NL,30,30.0,96.0,4.0,12.0,0.0,0.0,0.0,5.0,1.0,,3.0,,,0.0,2.0,,,30.0
clevere01,1975,1,BOS,AL,31,0.0,,,,,,,,,,,,,,,,,31.0
housepa02,1982,1,CIN,NL,138,138.0,417.0,40.0,88.0,11.0,5.0,9.0,34.0,17.0,11.0,30.0,77.0,5.0,2.0,3.0,3.0,6.0,138.0
fostero01,1972,1,CLE,AL,73,73.0,143.0,19.0,32.0,4.0,0.0,4.0,13.0,0.0,2.0,21.0,23.0,2.0,2.0,0.0,3.0,5.0,73.0
otted01,1980,1,PIT,NL,120,120.0,392.0,35.0,102.0,14.0,0.0,8.0,41.0,1.0,6.0,33.0,47.0,8.0,0.0,4.0,1.0,9.0,120.0
molitpa01,1979,1,ML4,AL,140,140.0,584.0,88.0,188.0,27.0,16.0,9.0,62.0,33.0,13.0,48.0,48.0,5.0,2.0,6.0,5.0,9.0,140.0
eaganbi01,1893,1,CHN,NL,6,6.0,19.0,3.0,5.0,0.0,0.0,0.0,2.0,4.0,,5.0,5.0,,0.0,,,,6.0
bevacku01,1974,1,PIT,NL,18,18.0,35.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,3.0,18.0
bailobo01,1978,1,TOR,AL,154,154.0,621.0,74.0,164.0,29.0,7.0,1.0,52.0,5.0,6.0,38.0,21.0,1.0,5.0,9.0,3.0,8.0,154.0
chapmbe01,1945,2,PHI,NL,24,24.0,51.0,4.0,16.0,2.0,0.0,0.0,4.0,0.0,,2.0,1.0,,0.0,0.0,,4.0,24.0
gardnla01,1910,1,BOS,AL,113,113.0,413.0,55.0,117.0,12.0,10.0,2.0,36.0,8.0,,41.0,,,4.0,17.0,,,113.0
holmasc01,1983,1,NYN,NL,35,35.0,23.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,35.0
valoel01,1953,1,PHA,AL,50,50.0,85.0,15.0,19.0,3.0,0.0,0.0,9.0,0.0,1.0,22.0,7.0,,0.0,0.0,,2.0,50.0
werthja01,2010,1,PHI,NL,156,156.0,554.0,106.0,164.0,46.0,2.0,27.0,85.0,13.0,3.0,82.0,147.0,6.0,7.0,0.0,9.0,11.0,
grantmu01,1963,1,CLE,AL,53,53.0,69.0,11.0,13.0,3.0,0.0,1.0,3.0,1.0,0.0,5.0,24.0,0.0,0.0,7.0,0.0,0.0,53.0
magnami01,1992,1,KCA,AL,44,0.0,,,,,,,,,,,,,,,,,44.0
puleoch01,1981,1,NYN,NL,4,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
bogarti01,1993,1,NYN,NL,78,78.0,205.0,19.0,50.0,13.0,0.0,3.0,25.0,0.0,1.0,14.0,29.0,2.0,3.0,1.0,1.0,2.0,78.0
greenda01,1904,1,CHA,AL,147,147.0,536.0,83.0,142.0,16.0,10.0,2.0,62.0,28.0,,63.0,,,9.0,14.0,,,147.0
phelaar01,1912,1,CIN,NL,130,130.0,461.0,56.0,112.0,9.0,11.0,3.0,54.0,25.0,,46.0,37.0,,2.0,17.0,,,130.0
butlabi01,1940,1,BOS,AL,3,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,1.0,,0.0,3.0
palmeed01,1917,1,PHA,AL,16,16.0,52.0,7.0,11.0,1.0,0.0,0.0,5.0,1.0,,7.0,7.0,,0.0,0.0,,,16.0
nelsoda01,1969,1,CLE,AL,52,52.0,123.0,11.0,25.0,0.0,0.0,0.0,6.0,4.0,3.0,9.0,26.0,1.0,1.0,2.0,2.0,2.0,52.0
casanpa01,1967,1,WS2,AL,141,141.0,528.0,47.0,131.0,19.0,1.0,9.0,53.0,1.0,1.0,17.0,65.0,5.0,2.0,2.0,2.0,19.0,141.0
savagbo01,1942,1,PHA,AL,8,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,,0.0,8.0
micelda01,2003,3,NYA,AL,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cappsma01,2005,1,PIT,NL,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
giustda01,1967,1,HOU,NL,43,43.0,84.0,8.0,13.0,0.0,1.0,3.0,10.0,0.0,0.0,2.0,18.0,0.0,1.0,2.0,0.0,1.0,43.0
harreke01,1966,2,WS2,AL,71,71.0,250.0,25.0,62.0,8.0,1.0,7.0,28.0,4.0,1.0,26.0,53.0,2.0,1.0,4.0,0.0,8.0,71.0
johnsni01,2008,1,WAS,NL,38,38.0,109.0,15.0,24.0,8.0,0.0,5.0,20.0,0.0,0.0,33.0,25.0,4.0,4.0,0.0,1.0,2.0,38.0
naehrti01,1994,1,BOS,AL,80,80.0,297.0,41.0,82.0,18.0,1.0,7.0,42.0,1.0,3.0,30.0,56.0,1.0,4.0,7.0,1.0,11.0,80.0
ortizra01,2001,1,ANA,AL,32,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
maisefr01,1914,1,NYA,AL,150,150.0,548.0,78.0,131.0,23.0,9.0,2.0,47.0,74.0,17.0,76.0,69.0,,2.0,4.0,,,150.0
bonesri01,1994,1,ML4,AL,24,0.0,,,,,,,,,,,,,,,,,24.0
hamptmi01,1998,1,HOU,NL,32,31.0,61.0,3.0,16.0,4.0,0.0,0.0,2.0,2.0,0.0,7.0,12.0,0.0,1.0,7.0,0.0,2.0,31.0
kiescbr01,1996,1,CHN,NL,25,25.0,29.0,6.0,10.0,2.0,0.0,1.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0
whiteea01,1926,1,DET,AL,36,36.0,91.0,6.0,23.0,1.0,3.0,0.0,10.0,0.0,0.0,6.0,24.0,,0.0,3.0,,,36.0
hernajo01,2002,1,MIL,NL,152,152.0,525.0,72.0,151.0,24.0,2.0,24.0,73.0,3.0,5.0,52.0,188.0,5.0,4.0,0.0,1.0,19.0,152.0
baergca01,1991,1,CLE,AL,158,158.0,593.0,80.0,171.0,28.0,2.0,11.0,69.0,3.0,2.0,48.0,74.0,5.0,6.0,4.0,3.0,12.0,158.0
nealch01,1957,1,BRO,NL,128,128.0,448.0,62.0,121.0,13.0,7.0,12.0,62.0,11.0,4.0,53.0,83.0,0.0,8.0,3.0,2.0,7.0,128.0
jutzesk01,1975,1,HOU,NL,51,51.0,93.0,9.0,21.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,1.0,51.0
reynoro02,1987,1,HOU,NL,38,38.0,102.0,5.0,17.0,4.0,0.0,1.0,7.0,0.0,1.0,3.0,29.0,0.0,0.0,1.0,1.0,3.0,38.0
sharodi01,1973,1,DET,AL,91,91.0,178.0,20.0,43.0,9.0,0.0,7.0,16.0,2.0,0.0,10.0,31.0,0.0,0.0,1.0,1.0,5.0,91.0
