coachid,award,year,lgid,note
gormato01c,Вторая команда всех звёзд,1935,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
demerja01c,Джек Адамс,1986,NHL,
dineebi01c,Смёрз,1976,WHA,
vigneal01c,Джек Адамс,2006,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
arboual01c,Джек Адамс,1978,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
sathegl01c,Джек Адамс,1985,NHL,
wattto01c,Джек Адамс,1981,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
barbebi01c,Джек Адамс,2000,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
hitchke01c,Джек Адамс,2011,NHL,
martija02c,Джек Адамс,1998,NHL,
lemaija01c,Джек Адамс,1993,NHL,
murdobo01c,Джек Адамс,1989,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
dineebi01c,Смёрз,1977,WHA,
keenami01c,Джек Адамс,1984,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
patrile01c,Первая сборная звезд,1937,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
krommbo01c,Джек Адамс,1977,NHL,
sherofr01c,Джек Адамс,1973,NHL,
francbo01c,Джек Адамс,2001,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
berenre01c,Джек Адамс,1980,NHL,
lemaija01c,Джек Адамс,2002,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
tippeda01c,Джек Адамс,2009,NHL,
demerja01c,Джек Адамс,1987,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
nolante01c,Джек Адамс,1996,NHL,
burnspa01c,Джек Адамс,1988,NHL,
murrabr01c,Джек Адамс,1983,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
burnspa01c,Джек Адамс,1997,NHL,
burnspa01c,Джек Адамс,1988,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
hitchke01c,Джек Адамс,2011,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
sathegl01c,Джек Адамс,1985,NHL,
sherofr01c,Джек Адамс,1973,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
murdobo01c,Джек Адамс,1989,NHL,
huculsa01c,Смёрз,1974,WHA,
kelleja01c,Бальзак,1972,WHA,
tortojo01c,Джек Адамс,2003,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
martija02c,Джек Адамс,1998,NHL,
dineebi01c,Смёрз,1977,WHA,
quennjo01c,Джек Адамс,1999,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
dineebi01c,Смёрз,1976,WHA,
patrile01c,Первая сборная звезд,1934,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
juliecl01c,Джек Адамс,2008,NHL,
berenre01c,Джек Адамс,1980,NHL,
quinnpa01c,Джек Адамс,1991,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
brophjo01c,Смёрз,1978,WHA,
tessior01c,Джек Адамс,1982,NHL,
burnspa01c,Джек Адамс,1992,NHL,
francbo01c,Джек Адамс,2001,NHL,
crawfma01c,Джек Адамс,1994,NHL,
lemaija01c,Джек Адамс,1993,NHL,
vigneal01c,Джек Адамс,2006,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
nolante01c,Джек Адамс,1996,NHL,
irvindi01c,Первая сборная звезд,1943,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
barbebi01c,Джек Адамс,2000,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
demerja01c,Джек Адамс,1987,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
arboual01c,Джек Адамс,1978,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
harribi01c,Бальзак,1973,WHA,
suttebr01c,Джек Адамс,1990,NHL,
lemaija01c,Джек Адамс,2002,NHL,
barbebi01c,Джек Адамс,2000,NHL,
rossar01c,Первая сборная звезд,1938,NHL,
huculsa01c,Смёрз,1974,WHA,
kelleja01c,Бальзак,1972,WHA,
nolante01c,Джек Адамс,1996,NHL,
martija02c,Джек Адамс,1998,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
juliecl01c,Джек Адамс,2008,NHL,
francbo01c,Джек Адамс,2001,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
murrabr01c,Джек Адамс,1983,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
suttebr01c,Джек Адамс,1990,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
burnspa01c,Джек Адамс,1988,NHL,
tortojo01c,Джек Адамс,2003,NHL,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
lemaija01c,Джек Адамс,1993,NHL,
sathegl01c,Джек Адамс,1985,NHL,
tippeda01c,Джек Адамс,2009,NHL,
burnspa01c,Джек Адамс,1997,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
patrile01c,Первая сборная звезд,1934,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
murdobo01c,Джек Адамс,1989,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
ruffli01c,Джек Адамс,2005,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
demerja01c,Джек Адамс,1986,NHL,
vigneal01c,Джек Адамс,2006,NHL,
harribi01c,Бальзак,1973,WHA,
wattto01c,Джек Адамс,1981,NHL,
lemaija01c,Джек Адамс,2002,NHL,
demerja01c,Джек Адамс,1987,NHL,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
burnspa01c,Джек Адамс,1992,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
krommbo01c,Джек Адамс,1977,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
crawfma01c,Джек Адамс,1994,NHL,
brophjo01c,Смёрз,1978,WHA,
quennjo01c,Джек Адамс,1999,NHL,
patrile01c,Первая сборная звезд,1935,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
patrile01c,Первая сборная звезд,1937,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
dineebi01c,Смёрз,1976,WHA,
irvindi01c,Первая сборная звезд,1943,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
dineebi01c,Смёрз,1977,WHA,
quinnpa01c,Джек Адамс,1991,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
berenre01c,Джек Адамс,1980,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
dineebi01c,Смёрз,1976,WHA,
murdobo01c,Джек Адамс,1989,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
murrabr01c,Джек Адамс,1983,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
krommbo01c,Джек Адамс,1977,NHL,
quennjo01c,Джек Адамс,1999,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
lemaija01c,Джек Адамс,1993,NHL,
dineebi01c,Смёрз,1977,WHA,
quinnpa01c,Джек Адамс,1991,NHL,
tessior01c,Джек Адамс,1982,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
tippeda01c,Джек Адамс,2009,NHL,
wattto01c,Джек Адамс,1981,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
krommbo01c,Смёрз,1975,WHA,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
sathegl01c,Джек Адамс,1985,NHL,
francbo01c,Джек Адамс,2001,NHL,
kelleja01c,Бальзак,1972,WHA,
hartce01c,Вторая команда всех звёзд,1936,NHL,
vigneal01c,Джек Адамс,2006,NHL,
ruffli01c,Джек Адамс,2005,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
burnspa01c,Джек Адамс,1997,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
huculsa01c,Смёрз,1974,WHA,
cherrdo01c,Джек Адамс,1975,NHL,
lemaija01c,Джек Адамс,2002,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
demerja01c,Джек Адамс,1986,NHL,
arboual01c,Джек Адамс,1978,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
tortojo01c,Джек Адамс,2003,NHL,
suttebr01c,Джек Адамс,1990,NHL,
brophjo01c,Смёрз,1978,WHA,
demerja01c,Джек Адамс,1987,NHL,
quennjo01c,Джек Адамс,1999,NHL,
tessior01c,Джек Адамс,1982,NHL,
quinnpa01c,Джек Адамс,1979,NHL,
thomppa01c,Первая сборная звезд,1939,NHL,
thomppa01c,Вторая команда всех звёзд,1941,NHL,
bowmasc01c,Джек Адамс,1995,NHL,
irvindi01c,Вторая команда всех звёзд,1940,NHL,
ruffli01c,Джек Адамс,2005,NHL,
nolante01c,Джек Адамс,1996,NHL,
irvindi01c,Первая сборная звезд,1944,NHL,
irvindi01c,Первая сборная звезд,1943,NHL,
barbebi01c,Джек Адамс,2000,NHL,
murdobo01c,Джек Адамс,1989,NHL,
krommbo01c,Джек Адамс,1977,NHL,
berenre01c,Джек Адамс,1980,NHL,
burnspa01c,Джек Адамс,1997,NHL,
sathegl01c,Джек Адамс,1985,NHL,
duttore01c,Вторая команда всех звёзд,1938,NHL,
tortojo01c,Джек Адамс,2003,NHL,
weilaco01c,Первая сборная звезд,1940,NHL,
gormato01c,Вторая команда всех звёзд,1935,NHL,
arboual01c,Джек Адамс,1978,NHL,
demerja01c,Джек Адамс,1987,NHL,
irvindi01c,Вторая команда всех звёзд,1933,NHL,
rossar01c,Вторая команда всех звёзд,1942,NHL,
murrabr01c,Джек Адамс,1983,NHL,
krommbo01c,Смёрз,1975,WHA,
rossar01c,Первая сборная звезд,1938,NHL,
suttebr01c,Джек Адамс,1990,NHL,
cherrdo01c,Джек Адамс,1975,NHL,
bouchfr01c,Первая сборная звезд,1941,NHL,
sherofr01c,Джек Адамс,1973,NHL,
dayha01c,Вторая команда всех звёзд,1943,NHL,
dineebi01c,Смёрз,1977,WHA,
bouchfr01c,Вторая команда всех звёзд,1939,NHL,
huculsa01c,Смёрз,1974,WHA,
gottsjo01c,Вторая команда всех звёзд,1945,NHL,
patrile01c,Первая сборная звезд,1931,NHL,
lemaija01c,Джек Адамс,1993,NHL,
dineebi01c,Смёрз,1976,WHA,
vigneal01c,Джек Адамс,2006,NHL,
irvindi01c,Вторая команда всех звёзд,1930,NHL,
adamsja01c,Первая сборная звезд,1936,NHL,
juliecl01c,Джек Адамс,2008,NHL,
quinnpa01c,Джек Адамс,1991,NHL,
rossar01c,Вторая команда всех звёзд,1937,NHL,
demerja01c,Джек Адамс,1986,NHL,
patrile01c,Первая сборная звезд,1932,NHL,
burnspa01c,Джек Адамс,1992,NHL,
boudrbr01c,Джек Адамс,2007,NHL,
kelleja01c,Бальзак,1972,WHA,
patrile01c,Первая сборная звезд,1935,NHL,
irvindi01c,Первая сборная звезд,1945,NHL,
irvindi01c,Вторая команда всех звёзд,1934,NHL,
harribi01c,Бальзак,1973,WHA,
crawfma01c,Джек Адамс,1994,NHL,
pulfobo01c,Джек Адамс,1974,NHL,
lemaija01c,Джек Адамс,2002,NHL,
irvindi01c,Вторая команда всех звёзд,1932,NHL,
patrile01c,Первая сборная звезд,1930,NHL,
brophjo01c,Смёрз,1978,WHA,
irvindi01c,Вторая команда всех звёзд,1931,NHL,
burnspa01c,Джек Адамс,1988,NHL,
francbo01c,Джек Адамс,2001,NHL,
patrile01c,Первая сборная звезд,1937,NHL,
keenami01c,Джек Адамс,1984,NHL,
hitchke01c,Джек Адамс,2011,NHL,
bowmasc01c,Джек Адамс,1976,NHL,
adamsja01c,Первая сборная звезд,1942,NHL,
hartce01c,Вторая команда всех звёзд,1936,NHL,
wattto01c,Джек Адамс,1981,NHL,
tippeda01c,Джек Адамс,2009,NHL,
patrile01c,Первая сборная звезд,1933,NHL,
martija02c,Джек Адамс,1998,NHL,
bylsmda01c,Джек Адамс,2010,NHL,
patrile01c,Первая сборная звезд,1934,NHL,
adamsja01c,Вторая команда всех звёзд,1944,NHL,
