playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
harribo01,1939,2,SLA,AL,3,12,28,16,6,0,0,378,162,80,5,71,48,0.0,5.0,,8.0,0.0,0,591.0,5.0,88,,,
mackeke01,1965,1,HOU,NL,0,3,21,0,0,0,0,111,46,16,7,6,26,0.0,3.0,0.0,1.0,0.0,0,161.0,10.0,22,,,
ortizra01,2001,1,ANA,AL,13,11,32,32,2,0,0,626,223,101,25,76,135,,4.0,6.0,7.0,12.0,0,916.0,0.0,114,,,
zoldasa01,1950,1,CLE,AL,4,2,33,3,0,0,4,191,64,28,6,21,15,0.0,3.0,,0.0,1.0,0,274.0,14.0,33,,,
nicolge01,1894,2,LS3,NL,0,1,1,1,1,0,0,27,19,15,2,5,3,0.0,15.0,,0.0,0.0,0,0.0,0.0,17,,,
hooddo01,1983,1,KCA,AL,2,3,27,0,0,0,0,143,48,12,5,14,17,0.0,2.0,2.0,3.0,2.0,0,199.0,15.0,20,,,
slaglro01,1979,1,NYA,AL,0,0,1,0,0,0,0,6,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,0,,,
doanewa01,1910,1,CLE,AL,0,0,6,0,0,0,0,53,31,11,1,8,7,0.0,5.0,,0.0,1.0,0,84.0,4.0,21,,,
wendetu01,1993,1,CHN,NL,1,2,7,4,0,0,0,68,24,11,0,8,15,0.0,4.0,1.0,1.0,0.0,1,98.0,1.0,13,,,
lewissc01,1994,1,CAL,AL,0,1,20,0,0,0,0,93,46,21,5,10,10,0.0,6.0,2.0,0.0,2.0,0,143.0,6.0,23,,,
gowella01,1972,1,NYA,AL,0,1,2,1,0,0,0,21,3,1,0,2,7,0.0,1.0,0.0,0.0,0.0,0,24.0,0.0,1,,,
funkto01,1986,1,HOU,NL,0,0,8,0,0,0,0,25,10,6,1,6,2,0.0,6.0,0.0,0.0,0.0,0,41.0,2.0,6,,,
ladedo01,1950,1,CHN,NL,5,6,34,12,2,0,2,353,126,62,14,50,36,0.0,4.0,,4.0,2.0,1,516.0,8.0,68,,,
ryanno01,1979,1,CAL,AL,16,14,34,34,17,5,0,668,169,89,15,114,223,0.0,3.0,3.0,9.0,6.0,0,937.0,0.0,104,,,
urbinug01,2005,1,DET,AL,1,3,25,0,0,0,9,82,21,8,4,14,31,,2.0,2.0,1.0,1.0,0,116.0,14.0,9,,,
youngch03,2010,1,SDN,NL,2,0,4,4,0,0,0,60,10,2,1,11,15,,0.0,0.0,1.0,0.0,0,82.0,0.0,2,,,
roberda05,1979,2,PIT,NL,5,2,21,3,0,0,1,116,47,14,1,12,15,0.0,3.0,4.0,0.0,1.0,0,170.0,5.0,18,,,
wilsojo03,2009,2,SDN,NL,0,1,1,0,0,0,0,3,3,3,1,1,0,,27.0,0.0,0.0,0.0,0,7.0,1.0,3,,,
glaubke01,1998,1,CIN,NL,0,0,3,0,0,0,0,23,6,2,0,1,4,,2.0,0.0,2.0,0.0,0,31.0,2.0,2,,,
lopezro01,2004,1,BAL,AL,14,9,37,23,1,1,0,512,164,68,21,54,121,0.0,3.0,2.0,4.0,2.0,1,714.0,3.0,71,,,
yettri01,1988,1,CLE,AL,9,6,23,22,0,0,0,403,146,69,11,55,71,0.0,4.0,1.0,4.0,1.0,3,590.0,0.0,72,,,
cicotal01,1959,1,CLE,AL,3,1,26,1,0,0,1,132,46,26,4,25,23,0.0,5.0,3.0,0.0,2.0,0,193.0,12.0,29,,,
henketo01,1986,1,TOR,AL,9,5,63,0,0,0,27,274,63,34,6,32,118,0.0,3.0,4.0,3.0,1.0,1,370.0,51.0,39,,,
lindsji01,1924,1,CLE,AL,0,0,3,0,0,0,0,9,8,7,0,3,0,0.0,21.0,,0.0,0.0,0,21.0,1.0,7,,,
vaughde01,1988,1,TEX,AL,0,0,8,0,0,0,0,46,24,13,4,4,8,0.0,7.0,0.0,1.0,0.0,0,75.0,4.0,15,,,
eilanda01,1991,1,NYA,AL,2,5,18,13,0,0,0,218,87,43,10,23,18,0.0,5.0,1.0,0.0,3.0,0,317.0,4.0,51,,,
carragi01,2006,1,LAN,NL,0,1,25,0,0,0,1,83,27,14,5,7,25,,4.0,0.0,1.0,1.0,0,116.0,9.0,14,,,
davisro02,1978,1,NYA,AL,0,0,4,0,0,0,0,7,3,3,0,3,0,0.0,11.0,0.0,0.0,0.0,0,12.0,2.0,4,,,
blacktr01,2012,2,OAK,AL,6,4,24,15,0,0,0,308,91,44,10,30,69,,3.0,1.0,6.0,3.0,3,419.0,5.0,47,,,
millsal01,1997,1,BAL,AL,2,3,39,0,0,0,0,116,41,21,5,33,32,0.0,4.0,1.0,2.0,1.0,0,192.0,11.0,23,,,
castege01,1945,2,DET,AL,5,1,22,0,0,0,2,154,47,22,3,27,23,0.0,3.0,,0.0,2.0,0,222.0,10.0,25,,,
waltebu01,1948,1,CIN,NL,0,3,7,5,1,0,0,105,42,18,6,18,19,0.0,4.0,,1.0,0.0,0,157.0,1.0,25,,,
haliced01,1980,2,CAL,AL,3,1,10,6,0,0,0,106,39,19,5,11,16,0.0,4.0,0.0,1.0,0.0,0,153.0,3.0,22,,,
grimsja01,1989,1,PHI,NL,1,3,4,4,0,0,0,55,19,12,2,19,7,0.0,5.0,1.0,2.0,0.0,0,91.0,0.0,13,,,
ehrharu01,1925,1,BRO,NL,10,14,36,24,12,0,1,623,239,116,10,62,47,0.0,5.0,,8.0,3.0,0,913.0,3.0,134,,,
hernaje01,1974,1,PHI,NL,2,3,27,0,0,0,1,124,53,27,6,25,16,0.0,5.0,1.0,4.0,0.0,0,192.0,15.0,31,,,
kruegbi01,1995,1,SDN,NL,0,0,6,0,0,0,0,23,13,6,1,4,6,0.0,7.0,1.0,2.0,0.0,0,41.0,0.0,6,,,
nathajo01,2003,1,SFN,NL,12,4,78,0,0,0,0,237,51,26,7,33,83,0.0,2.0,3.0,4.0,3.0,1,316.0,9.0,26,,,
andrena01,1944,1,BSN,NL,16,15,37,34,16,2,2,772,263,92,14,74,76,0.0,3.0,,2.0,2.0,0,1095.0,3.0,106,,,
spahnwa01,1957,1,ML1,NL,21,11,39,35,18,4,3,813,241,81,23,78,111,0.0,2.0,4.0,2.0,2.0,0,1111.0,4.0,94,,,
candito01,1994,1,LAN,NL,7,7,23,22,5,0,0,459,149,70,9,54,102,0.0,4.0,2.0,9.0,5.0,0,652.0,0.0,77,,,
beamer01,1895,1,PHI,NL,0,2,9,1,1,0,3,74,33,31,1,25,3,0.0,11.0,,5.0,0.0,0,0.0,8.0,33,,,
wiltssn01,1901,2,PHA,AL,13,5,19,19,18,2,0,498,185,66,1,35,40,0.0,3.0,,5.0,7.0,0,0.0,0.0,91,,,
peterch01,2001,1,MON,NL,2,4,13,6,0,0,0,93,47,26,7,15,14,,7.0,1.0,4.0,2.0,0,149.0,1.0,26,,,
duboibr01,1989,1,DET,AL,0,4,6,5,0,0,1,108,29,7,2,17,13,0.0,1.0,3.0,0.0,2.0,1,153.0,1.0,14,,,
mcdonha01,1933,2,SLA,AL,0,4,25,5,0,0,0,175,83,56,6,34,22,0.0,8.0,,7.0,3.0,0,294.0,12.0,59,,,
sosajo02,2008,1,NYN,NL,4,1,20,0,0,0,0,65,30,17,4,11,12,,7.0,4.0,2.0,0.0,0,107.0,8.0,23,,,
aldresc01,1996,2,MIN,AL,6,5,25,17,0,0,0,366,134,69,20,42,75,0.0,5.0,1.0,4.0,3.0,0,531.0,0.0,73,,,
servisc01,2003,2,TOR,AL,0,0,15,0,0,0,0,48,17,8,3,6,17,0.0,4.0,0.0,0.0,0.0,0,69.0,4.0,8,,,
willimi02,1988,1,TEX,AL,2,7,67,0,0,0,18,204,48,35,4,47,61,0.0,4.0,3.0,5.0,6.0,6,296.0,51.0,38,,,
dicksji01,1963,1,HOU,NL,0,1,13,0,0,0,2,44,22,10,0,2,6,0.0,6.0,0.0,1.0,0.0,0,69.0,7.0,13,,,
marlodi01,1953,1,DET,AL,6,7,42,11,2,0,0,359,152,70,13,42,52,0.0,5.0,,4.0,2.0,0,536.0,9.0,74,,,
jayjo01,1960,1,ML1,NL,9,8,32,11,3,0,1,400,128,48,10,59,90,0.0,3.0,5.0,8.0,6.0,0,581.0,7.0,60,,,
riedljo01,2004,1,CIN,NL,5,3,70,0,0,0,0,233,90,44,10,40,46,0.0,5.0,5.0,6.0,4.0,0,365.0,15.0,54,,,
akerfda01,1987,1,CLE,AL,2,6,16,13,1,0,0,224,84,56,18,38,42,0.0,6.0,1.0,7.0,7.0,0,347.0,0.0,60,,,
causere01,1918,1,NY1,NL,11,6,29,18,10,2,2,475,143,49,2,42,48,0.0,2.0,,4.0,7.0,0,648.0,10.0,58,,,
raudo01,1975,1,LAN,NL,15,9,38,38,8,2,0,773,227,89,18,61,151,0.0,3.0,1.0,1.0,3.0,4,1046.0,0.0,96,,,
masonde01,1907,1,CIN,NL,5,12,25,17,13,1,0,438,144,51,2,55,45,0.0,3.0,,0.0,6.0,0,580.0,8.0,68,,,
rathfr01,1968,1,CHA,AL,0,0,5,0,0,0,0,34,8,2,0,3,3,0.0,1.0,1.0,3.0,1.0,0,49.0,0.0,5,,,
northja01,1918,1,BSN,NL,5,1,7,4,4,1,0,120,26,6,0,3,4,0.0,1.0,,0.0,0.0,0,150.0,3.0,9,,,
poatra01,1949,1,NY1,NL,0,0,2,0,0,0,0,7,8,5,0,1,0,0.0,19.0,,0.0,0.0,1,15.0,1.0,6,,,
munnisc01,1980,1,PHI,NL,0,0,4,0,0,0,0,18,8,3,0,5,2,0.0,4.0,0.0,1.0,0.0,0,31.0,0.0,3,,,
naymimi01,1940,1,CLE,AL,1,2,13,4,0,0,0,90,36,17,1,17,15,0.0,5.0,,2.0,3.0,0,145.0,8.0,17,,,
adamste01,2000,1,LAN,NL,6,9,66,0,0,0,2,253,80,33,6,39,56,0.0,3.0,0.0,5.0,0.0,0,369.0,18.0,42,,,
sisleda01,1961,1,WS2,AL,2,8,45,1,0,0,11,181,55,28,6,48,30,0.0,4.0,5.0,3.0,3.0,0,276.0,29.0,34,,,
wittmi01,1983,1,CAL,AL,7,14,43,19,2,0,5,462,173,84,14,75,77,0.0,4.0,7.0,8.0,6.0,0,683.0,15.0,90,,,
foutzda01,1893,1,BRO,NL,0,0,6,0,0,0,0,54,28,15,2,8,3,0.0,7.0,,0.0,0.0,0,0.0,6.0,17,,,
ryanno01,1989,1,TEX,AL,16,10,32,32,6,2,0,718,162,85,17,98,301,0.0,3.0,3.0,19.0,9.0,1,988.0,0.0,96,,,
newsobo01,1930,1,BRO,NL,0,0,2,0,0,0,0,9,2,0,0,2,1,0.0,0.0,,1.0,0.0,0,14.0,2.0,2,,,
belchti01,1996,1,KCA,AL,15,11,35,35,4,1,0,716,262,104,28,68,113,0.0,3.0,4.0,7.0,6.0,0,1021.0,0.0,117,,,
fossuca01,2001,1,BOS,AL,3,2,13,7,0,0,0,133,44,24,4,20,26,,4.0,1.0,1.0,6.0,1,197.0,3.0,26,,,
cookro02,1970,1,HOU,NL,4,4,41,7,0,0,2,247,80,34,4,42,50,0.0,3.0,4.0,2.0,3.0,1,350.0,8.0,37,,,
roebued01,1956,1,BRO,NL,5,4,43,0,0,0,1,268,83,39,15,29,60,0.0,3.0,2.0,10.0,2.0,0,371.0,16.0,49,,,
ericksc01,2004,2,TEX,AL,1,3,4,4,0,0,0,57,23,13,2,16,6,0.0,6.0,0.0,1.0,0.0,0,94.0,0.0,13,,,
courtha01,1921,1,WS1,AL,6,9,30,15,3,0,1,398,159,83,7,71,26,0.0,5.0,,7.0,8.0,0,624.0,13.0,103,,,
dopsojo01,1994,1,CAL,AL,1,4,21,5,0,0,1,176,67,40,6,26,33,0.0,6.0,3.0,4.0,3.0,1,264.0,4.0,41,,,
donohpe01,1929,1,CIN,NL,10,13,32,24,7,0,0,533,243,107,12,51,30,0.0,5.0,,2.0,4.0,1,815.0,7.0,123,,,
singlel01,1948,1,PIT,NL,4,6,38,5,1,0,2,277,90,51,11,40,53,0.0,4.0,,9.0,1.0,0,404.0,17.0,52,,,
milacbo01,1988,1,BAL,AL,2,0,3,3,1,1,0,75,9,2,1,9,18,0.0,0.0,0.0,0.0,0.0,0,91.0,0.0,2,,,
mcbeaal01,1961,1,PIT,NL,3,2,27,2,0,0,0,223,72,31,4,42,49,0.0,3.0,5.0,10.0,4.0,0,330.0,7.0,35,,,
toddja01,1977,1,NYN,NL,3,6,19,10,0,0,0,215,78,38,8,20,39,0.0,4.0,5.0,2.0,2.0,1,312.0,3.0,41,,,
scottji01,1909,1,CHA,AL,12,12,36,29,20,4,0,751,194,64,0,93,135,0.0,2.0,,6.0,16.0,0,976.0,6.0,86,,,
aberal01,1953,1,CLE,AL,1,1,6,0,0,0,0,18,6,5,0,9,4,0.0,7.0,,0.0,0.0,0,35.0,2.0,6,,,
smithbr01,1986,1,MON,NL,10,8,30,30,1,0,0,562,182,82,15,63,105,0.0,3.0,6.0,4.0,6.0,2,807.0,0.0,101,,,
pennohe01,1919,1,BOS,AL,16,8,32,26,16,5,0,657,223,66,2,48,70,0.0,2.0,,7.0,3.0,0,866.0,5.0,78,,,
adamsmi03,2011,1,SDN,NL,3,1,48,0,0,0,1,144,26,6,2,9,49,,1.0,1.0,0.0,0.0,0,179.0,5.0,7,,,
mossido01,1964,1,CHA,AL,3,1,34,0,0,0,7,120,37,13,9,7,36,0.0,2.0,2.0,0.0,1.0,0,163.0,17.0,16,,,
reyesal01,2007,1,TBA,AL,2,4,61,0,0,0,26,182,49,33,13,21,70,,4.0,1.0,1.0,2.0,0,254.0,52.0,35,,,
jacksro03,1983,1,TOR,AL,8,3,49,0,0,0,7,276,92,46,6,41,48,0.0,4.0,2.0,0.0,3.0,0,402.0,19.0,48,,,
dubiemo01,1952,1,CHN,NL,0,0,1,0,0,0,0,2,1,0,0,0,1,0.0,0.0,,0.0,0.0,0,3.0,0.0,0,,,
reynosh01,1996,1,HOU,NL,16,10,35,35,4,1,0,717,227,97,20,44,204,0.0,3.0,3.0,5.0,8.0,1,981.0,0.0,103,,,
gubicma01,1989,1,KCA,AL,15,11,36,36,8,2,0,765,252,86,10,63,173,0.0,3.0,8.0,9.0,5.0,0,1060.0,0.0,100,,,
fienelo01,1908,1,CHA,AL,0,1,1,1,1,0,0,27,9,4,0,1,3,0.0,4.0,,0.0,0.0,0,36.0,0.0,7,,,
longbi01,1988,1,CHA,AL,8,11,47,18,3,0,2,522,187,78,21,43,77,0.0,4.0,4.0,2.0,4.0,0,732.0,14.0,89,,,
leonhda01,1967,1,BAL,AL,0,0,3,2,0,0,1,43,11,5,1,6,9,0.0,3.0,0.0,0.0,1.0,0,62.0,1.0,5,,,
starrra01,1943,1,CIN,NL,11,10,36,33,9,2,1,652,201,88,9,91,42,0.0,3.0,,0.0,5.0,1,923.0,2.0,93,,,
hickebr01,1995,2,COL,NL,1,0,18,0,0,0,0,50,33,22,5,13,12,0.0,11.0,1.0,2.0,1.0,1,95.0,5.0,24,,,
prolymi01,1981,1,PHI,NL,2,1,35,2,0,0,2,189,66,27,6,19,19,0.0,3.0,5.0,1.0,1.0,1,262.0,9.0,29,,,
gaffbr01,1983,1,NYN,NL,1,0,4,0,0,0,0,31,18,7,0,1,4,0.0,6.0,1.0,1.0,0.0,0,53.0,2.0,9,,,
choatra01,2009,1,TBA,AL,1,0,61,0,0,0,5,109,28,14,4,11,28,,3.0,3.0,0.0,0.0,0,142.0,13.0,15,,,
weathda01,2001,1,MIL,NL,3,4,52,0,0,0,4,173,37,13,3,25,46,,2.0,7.0,0.0,2.0,0,233.0,21.0,14,,,
knudsma01,1991,1,ML4,AL,1,3,12,7,0,0,0,105,54,31,8,15,23,0.0,7.0,0.0,1.0,1.0,0,174.0,3.0,33,,,
cuppyni01,1897,1,CL4,NL,10,6,19,17,13,1,0,418,150,49,3,26,23,0.0,3.0,,2.0,5.0,0,0.0,2.0,69,,,
morgami01,1995,2,SLN,NL,5,6,17,17,1,0,0,320,114,46,10,25,46,0.0,3.0,1.0,6.0,5.0,0,448.0,0.0,48,,,
pizarju01,1958,1,ML1,NL,6,4,16,10,7,1,1,290,75,29,12,47,84,0.0,2.0,0.0,6.0,4.0,1,408.0,4.0,36,,,
vaughhi01,1917,1,CHN,NL,23,13,41,38,27,5,0,887,255,66,3,91,195,0.0,2.0,,2.0,9.0,0,1216.0,2.0,97,,,
rhodego01,1932,1,NYA,AL,1,2,10,2,1,0,0,72,25,21,0,21,15,0.0,7.0,,2.0,0.0,0,117.0,3.0,22,,,
harenda01,2003,1,SLN,NL,3,7,14,14,0,0,0,218,84,41,9,22,43,0.0,5.0,0.0,3.0,5.0,0,320.0,0.0,44,,,
wilcomi01,1985,1,DET,AL,1,3,8,8,0,0,0,117,51,21,6,14,20,0.0,4.0,2.0,2.0,0.0,0,177.0,0.0,24,,,
balfogr01,2007,2,TBA,AL,1,0,22,0,0,0,0,66,26,15,1,16,27,,6.0,0.0,0.0,0.0,0,103.0,6.0,15,,,
lowryno01,2006,1,SFN,NL,7,10,27,27,1,1,0,478,166,84,21,56,84,,4.0,2.0,2.0,6.0,1,689.0,0.0,89,,,
jaspehi01,1914,1,CHA,AL,1,0,16,0,0,0,0,97,22,12,0,20,19,0.0,3.0,,4.0,1.0,0,126.0,7.0,22,,,
siscoan01,2005,1,KCA,AL,2,5,67,0,0,0,0,226,68,26,6,42,76,,3.0,4.0,2.0,2.0,0,329.0,13.0,27,,,
timmeto01,1971,1,DET,AL,7,6,52,2,0,0,4,252,82,36,6,37,51,0.0,3.0,3.0,2.0,3.0,0,362.0,23.0,36,,,
johnsja02,2006,1,CLE,AL,3,8,14,14,0,0,0,231,108,51,10,22,32,,5.0,0.0,6.0,2.0,0,348.0,0.0,55,,,
learyti01,1985,1,ML4,AL,1,4,5,5,0,0,0,100,40,15,5,8,29,0.0,4.0,0.0,1.0,1.0,0,146.0,0.0,18,,,
rixeyep01,1915,1,PHI,NL,11,12,29,22,10,2,1,530,163,47,2,64,88,0.0,2.0,,8.0,2.0,0,735.0,4.0,67,,,
delocik01,1952,1,BOS,AL,4,9,39,7,1,1,5,285,88,45,9,50,46,0.0,4.0,,3.0,2.0,1,418.0,18.0,50,,,
rowesc01,1933,1,DET,AL,7,4,19,15,8,1,0,370,129,49,7,31,75,0.0,3.0,,3.0,1.0,1,521.0,3.0,60,,,
brennwi01,1993,1,CHN,NL,2,1,8,1,0,0,0,45,16,7,2,8,11,0.0,4.0,1.0,0.0,1.0,0,65.0,0.0,8,,,
robindo01,1980,1,PIT,NL,7,10,29,24,3,2,1,481,157,71,14,45,103,0.0,3.0,5.0,7.0,5.0,2,671.0,1.0,74,,,
hackewa02,1957,1,CIN,NL,3,2,15,6,0,0,0,130,50,25,5,13,18,0.0,5.0,3.0,0.0,3.0,0,191.0,2.0,26,,,
hevinjo02,1944,1,CLE,AL,8,3,63,1,0,0,10,359,106,26,2,41,46,0.0,1.0,,1.0,2.0,0,499.0,38.0,42,,,
coleda01,1953,1,ML1,NL,0,1,10,0,0,0,0,44,17,14,1,14,13,0.0,8.0,,1.0,0.0,0,75.0,8.0,14,,,
haughga01,1997,1,OAK,AL,0,0,6,0,0,0,0,34,12,9,3,6,11,0.0,7.0,0.0,1.0,2.0,0,52.0,2.0,9,,,
campabe01,1965,1,KC1,AL,0,0,1,0,0,0,0,3,1,1,0,2,1,0.0,9.0,0.0,0.0,0.0,0,5.0,0.0,1,,,
gorzeto01,2005,1,PIT,NL,0,1,3,1,0,0,0,18,10,8,1,3,3,,12.0,0.0,0.0,0.0,0,32.0,0.0,8,,,
welchmi01,1884,1,NY1,NL,39,21,65,65,62,4,0,1672,528,155,12,146,345,0.0,2.0,,39.0,0.0,0,2370.0,1.0,275,,,
suttodo01,1976,1,LAN,NL,21,10,35,34,15,4,0,803,231,91,22,82,161,0.0,3.0,6.0,4.0,3.0,1,1093.0,1.0,98,,,
cunnawi01,1999,1,SDN,NL,2,1,24,0,0,0,0,93,34,18,8,12,22,0.0,5.0,3.0,3.0,0.0,0,130.0,2.0,19,,,
scottmi03,1986,1,HOU,NL,18,10,37,37,7,5,0,826,182,68,17,72,306,0.0,2.0,6.0,3.0,2.0,0,1065.0,0.0,73,,,
floydga01,2009,1,CHA,AL,11,11,30,30,1,0,0,579,178,87,21,59,163,,4.0,4.0,8.0,2.0,0,797.0,0.0,93,,,
spahnwa01,1954,1,ML1,NL,21,12,39,34,23,1,3,850,262,99,24,86,136,0.0,3.0,,3.0,1.0,1,1175.0,3.0,107,,,
vaughhi01,1920,1,CHN,NL,19,16,40,38,24,4,0,903,301,85,8,81,131,0.0,2.0,,3.0,8.0,1,1255.0,2.0,113,,,
streehu01,2006,1,OAK,AL,4,4,69,0,0,0,37,212,64,26,4,13,67,,3.0,3.0,4.0,2.0,0,290.0,55.0,28,,,
boyerbl01,2006,1,ATL,NL,0,0,2,0,0,0,0,2,4,3,0,1,0,,40.0,0.0,0.0,0.0,0,7.0,0.0,3,,,
cornere01,1995,1,MON,NL,0,0,8,0,0,0,0,27,11,8,3,5,4,0.0,8.0,0.0,1.0,2.0,0,43.0,1.0,8,,,
erickjo01,1995,1,PIT,NL,3,9,19,18,1,0,0,318,108,54,7,50,80,0.0,4.0,4.0,11.0,2.0,1,472.0,0.0,59,,,
fordge02,1938,1,CHA,AL,0,0,4,0,0,0,0,42,21,16,1,12,2,0.0,10.0,,2.0,0.0,0,74.0,4.0,16,,,
lerchra01,1975,1,PHI,NL,0,0,3,0,0,0,0,21,6,5,1,1,8,0.0,6.0,0.0,0.0,0.0,0,27.0,2.0,5,,,
gilksbo01,1888,1,CL3,AA,0,2,4,2,2,0,1,63,26,19,1,8,3,,8.0,,0.0,0.0,0,98.0,2.0,23,,,
reninji01,1939,1,PHA,AL,0,2,4,2,0,0,0,49,24,14,3,12,3,0.0,7.0,,3.0,0.0,0,82.0,0.0,15,,,
trachst01,1999,1,CHN,NL,8,18,34,34,4,0,0,617,226,127,32,64,149,0.0,5.0,4.0,8.0,3.0,3,894.0,0.0,133,,,
carutbo01,1884,1,SL4,AA,7,2,13,7,7,0,0,248,61,24,1,15,58,,2.0,,0.0,3.0,0,341.0,6.0,34,,,
bookegr01,1984,1,SDN,NL,1,1,32,1,0,0,0,172,67,21,4,27,28,0.0,3.0,4.0,6.0,0.0,0,262.0,12.0,27,,,
nolesdi01,1987,1,CHN,NL,4,2,41,1,0,0,2,193,59,25,1,27,33,0.0,3.0,1.0,4.0,5.0,2,285.0,16.0,31,,,
shirlte01,1941,1,PHA,AL,0,1,5,0,0,0,1,22,8,2,1,6,1,0.0,2.0,,0.0,0.0,0,35.0,4.0,4,,,
worthal01,1959,1,SFN,NL,2,3,42,3,0,0,2,220,68,30,8,37,45,0.0,3.0,4.0,4.0,5.0,0,323.0,15.0,34,,,
alderda01,1943,1,CHN,NL,0,1,4,2,0,0,0,42,21,10,2,3,4,0.0,6.0,,0.0,0.0,0,63.0,2.0,12,,,
verhojo01,1980,1,MIN,AL,3,4,44,0,0,0,0,299,109,44,10,29,42,0.0,3.0,5.0,1.0,3.0,2,425.0,13.0,53,,,
guarded01,2008,1,TEX,AL,3,3,55,0,0,0,4,148,38,20,3,17,28,,3.0,2.0,1.0,0.0,0,194.0,14.0,20,,,
grissle01,1938,1,CIN,NL,2,3,14,7,0,0,0,153,60,30,4,22,16,0.0,5.0,,2.0,2.0,0,230.0,3.0,38,,,
hannaji01,1964,1,WS2,AL,4,7,49,7,0,0,3,318,108,49,13,45,67,0.0,4.0,4.0,6.0,0.0,0,460.0,12.0,60,,,
micelda01,2001,2,COL,NL,2,0,22,0,0,0,1,61,18,5,2,5,17,,2.0,0.0,1.0,0.0,0,85.0,6.0,8,,,
maulal01,1896,1,WAS,NL,5,2,8,8,7,0,0,186,75,25,0,20,18,0.0,3.0,,0.0,0.0,0,0.0,0.0,50,,,
ydeem01,1925,1,PIT,NL,17,9,33,28,13,0,0,621,254,95,11,75,41,0.0,4.0,,3.0,2.0,1,914.0,4.0,125,,,
bosioch01,1987,1,ML4,AL,11,8,46,19,2,1,2,510,187,99,18,50,150,0.0,5.0,3.0,14.0,1.0,2,734.0,8.0,102,,,
rohrle01,1967,1,NYN,NL,2,1,3,3,0,0,0,51,13,4,1,9,15,0.0,2.0,0.0,0.0,0.0,0,71.0,0.0,7,,,
krohru01,1906,1,BOS,AL,1,0,1,1,1,1,0,27,2,0,0,4,5,0.0,0.0,,0.0,0.0,0,32.0,0.0,0,,,
durbich01,1999,1,KCA,AL,0,0,1,0,0,0,0,7,1,0,0,1,3,0.0,0.0,0.0,1.0,0.0,0,9.0,0.0,0,,,
martira02,2000,1,BOS,AL,10,8,27,27,0,0,0,383,143,87,16,67,89,0.0,6.0,3.0,0.0,9.0,0,590.0,0.0,94,,,
gladefr01,1907,1,SLA,AL,13,9,24,22,18,2,0,606,187,60,2,45,71,0.0,2.0,,0.0,9.0,0,827.0,2.0,81,,,
rodriri03,2003,1,CLE,AL,3,9,15,15,0,0,0,245,89,52,16,28,41,0.0,5.0,1.0,4.0,3.0,1,360.0,0.0,57,,,
shawbo01,1965,1,SFN,NL,16,9,42,33,6,1,2,705,213,69,17,53,148,0.0,2.0,5.0,9.0,3.0,1,969.0,5.0,85,,,
washbra01,1965,1,SLN,NL,9,11,28,16,1,1,2,358,114,48,15,28,67,0.0,3.0,7.0,3.0,1.0,0,490.0,8.0,57,,,
reynoro01,1915,1,DET,AL,0,1,4,2,0,0,0,34,17,8,0,5,2,0.0,6.0,,0.0,1.0,0,51.0,1.0,9,,,
marcush01,2007,1,TOR,AL,12,6,38,25,0,0,1,477,149,73,27,49,122,,4.0,1.0,1.0,5.0,0,660.0,6.0,76,,,
hodgesh01,1921,1,CHA,AL,6,8,36,10,5,0,2,428,191,104,7,54,25,0.0,6.0,,3.0,5.0,0,655.0,18.0,118,,,
hillesh01,1990,1,CHA,AL,0,0,7,0,0,0,0,34,4,1,0,5,5,0.0,0.0,1.0,2.0,0.0,0,43.0,3.0,1,,,
rossbu02,1939,1,PHA,AL,6,14,29,28,6,1,0,522,216,116,17,95,43,0.0,6.0,,5.0,0.0,0,833.0,0.0,143,,,
tucketo01,1891,1,BSN,NL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.0,9.0,,0.0,0.0,0,0.0,1.0,2,,,
howelha01,1904,1,SLA,AL,13,21,34,33,32,2,0,899,254,73,1,60,122,0.0,2.0,,1.0,13.0,0,1191.0,0.0,99,,,
foggjo01,2001,1,CHA,AL,0,0,11,0,0,0,0,40,10,3,0,3,17,,2.0,1.0,0.0,1.0,0,53.0,4.0,3,,,
crowdal01,1933,1,WS1,AL,24,15,52,35,17,0,4,898,311,132,14,81,110,0.0,3.0,,2.0,3.0,0,1268.0,10.0,140,,,
tayloro01,1965,2,HOU,NL,1,5,32,1,0,0,4,173,68,41,5,16,37,0.0,6.0,6.0,2.0,5.0,0,254.0,20.0,42,,,
byerlbu01,1952,1,CIN,NL,0,1,12,2,0,0,1,74,29,14,0,7,14,0.0,5.0,,0.0,0.0,0,103.0,4.0,15,,,
lewanda01,1951,1,SLN,NL,0,1,2,0,0,0,0,3,3,1,0,1,1,0.0,9.0,,0.0,0.0,0,8.0,1.0,1,,,
kileyjo01,1891,1,BSN,NL,0,1,1,1,1,0,0,24,13,6,3,5,1,0.0,6.0,,1.0,0.0,0,0.0,0.0,9,,,
sedlash01,2002,1,KCA,AL,3,5,16,14,0,0,0,253,99,63,16,36,52,,6.0,2.0,5.0,6.0,0,381.0,1.0,64,,,
willite01,1940,1,BOS,AL,0,0,1,0,0,0,0,6,3,1,0,0,1,0.0,4.0,,0.0,0.0,0,9.0,1.0,1,,,
