playerid,awardid,yearid,lgid,tie,notes
raderdo02,Gold Glove,1972,NL,,3B
larsedo01,World Series MVP,1956,ML,,
verlaju01,Pitching Triple Crown,2011,AL,,
niekrph01,Gold Glove,1982,NL,,Р
maddoga01,Gold Glove,1977,NL,,В ЛЮБОЙ ЧАСТИ
hoytla01,Cy Young Award,1983,AL,,
mazerbi01,Gold Glove,1966,NL,,2B
willite01,TSN Major League Player of the Year,1947,ML,,
alexape01,Pitching Triple Crown,1920,NL,,
counscr01,NLCS MVP,2001,NL,,
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
dimagjo01,Baseball Magazine All-Star,1942,AL,,CF
hendrge01,TSN All-Star,1983,NL,,1B
reganph01,TSN Fireman of the Year,1966,NL,,
grovele01,Baseball Magazine All-Star,1927,ML,,С4
grimebu01,Baseball Magazine All-Star,1924,NL,,С2
olerujo01,Gold Glove,2003,AL,,1B
maybejo01,TSN All-Star,1975,AL,,1B
zitoba01,TSN All-Star,2002,AL,,LHP
penaca01,Silver Slugger,2007,AL,,1B
vizquom01,Gold Glove,1995,AL,,СС
berrayo01,TSN All-Star,1950,ML,,C
willite01,Triple Crown,1942,AL,,
bonilbo01,Silver Slugger,1990,NL,,В ЛЮБОЙ ЧАСТИ
hubbeca01,Baseball Magazine All-Star,1937,ML,,С1
rodrial01,Silver Slugger,2005,AL,,3B
bondsba01,Silver Slugger,1993,NL,,В ЛЮБОЙ ЧАСТИ
mcdougi01,Lou Gehrig Memorial Award,1958,ML,,
hornsro01,Baseball Magazine All-Star,1922,NL,,2B
kurowwh01,TSN All-Star,1945,ML,,3B
schmimi01,Gold Glove,1981,NL,,3B
kindeel01,TSN Pitcher of the Year,1949,AL,,
dickebi01,TSN All-Star,1941,ML,,C
gehrilo01,Baseball Magazine All-Star,1936,AL,,1B
molinya01,Gold Glove,2011,NL,,C
whitefr01,Gold Glove,1978,AL,,2B
kentje01,Silver Slugger,2001,NL,,2B
derripa01,Baseball Magazine All-Star,1931,NL,,С2
coopece01,Gold Glove,1980,AL,,1B
alomaro01,TSN All-Star,1996,AL,,2B
reyesjo01,TSN All-Star,2006,NL,,СС
beltrad01,Gold Glove,2012,AL,,3B
applilu01,Baseball Magazine All-Star,1940,AL,,СС
maddugr01,Gold Glove,1999,NL,,Р
mccorfr01,Baseball Magazine All-Star,1943,NL,,1B
cabremi01,Silver Slugger,2006,NL,,3B
houttar01,Baseball Magazine All-Star,1950,AL,,С3
vizquom01,Gold Glove,2006,NL,,СС
mattido01,TSN Player of the Year,1984,AL,,
mcdanli01,TSN Fireman of the Year,1960,NL,,
brocklo01,TSN All-Star,1974,NL,,В ЛЮБОЙ ЧАСТИ
cruzjo01,TSN All-Star,1984,NL,,В ЛЮБОЙ ЧАСТИ
murphda05,TSN All-Star,1984,NL,,В ЛЮБОЙ ЧАСТИ
bondsba01,TSN All-Star,1992,NL,,В ЛЮБОЙ ЧАСТИ
konerpa01,ALCS MVP,2005,AL,,
gordojo01,Baseball Magazine All-Star,1940,ML,,2B
bellbu01,Gold Glove,1980,AL,,3B
gardnla01,Baseball Magazine All-Star,1912,AL,,3B
utleych01,Silver Slugger,2008,NL,,2B
cobbty01,Baseball Magazine All-Star,1917,ML,,В ЛЮБОЙ ЧАСТИ
hudsoor01,Gold Glove,2005,AL,,2B
rudijo01,TSN All-Star,1976,AL,,В ЛЮБОЙ ЧАСТИ
gwynnto01,Gold Glove,1991,NL,,В ЛЮБОЙ ЧАСТИ
breamsi01,Hutch Award,1990,ML,,
olivato01,TSN All-Star,1964,AL,,В ЛЮБОЙ ЧАСТИ
grovele01,Baseball Magazine All-Star,1932,AL,,С1
alexape01,TSN All-Star,1926,ML,,Р
fossera01,Gold Glove,1971,AL,,C
cochrmi01,Baseball Magazine All-Star,1928,AL,,C
palmeji01,TSN All-Star,1976,AL,,RHP
hubbeca01,TSN Major League Player of the Year,1936,ML,,
whitede03,Gold Glove,1995,AL,,В ЛЮБОЙ ЧАСТИ
wellsda01,TSN All-Star,2000,AL,,LHP
ruthba01,TSN All-Star,1928,ML,,В ЛЮБОЙ ЧАСТИ
reisepe01,Baseball Magazine All-Star,1941,NL,,CF
schmimi01,Gold Glove,1979,NL,,3B
cartega01,Silver Slugger,1985,NL,,C
vaughar01,Baseball Magazine All-Star,1934,ML,,СС
penato01,Gold Glove,1991,AL,,C
hernake01,Gold Glove,1980,NL,,1B
barrema02,ALCS MVP,1986,AL,,
griffke02,Silver Slugger,1991,AL,,В ЛЮБОЙ ЧАСТИ
rodrial01,Silver Slugger,1999,AL,,СС
willibe02,TSN All-Star,2002,AL,,В ЛЮБОЙ ЧАСТИ
clarkfr01,Baseball Magazine All-Star,1908,NL,,LF
hamptmi01,TSN Pitcher of the Year,1999,NL,,
boyerke01,Gold Glove,1963,NL,,3B
penato01,TSN All-Star,1983,NL,,C
gehrilo01,TSN All-Star,1931,ML,,1B
verbaem01,Baseball Magazine All-Star,1944,NL,,2B
musiast01,Baseball Magazine All-Star,1946,ML,,1B
perezto01,TSN All-Star,1973,NL,,1B
camparo01,Most Valuable Player,1953,NL,,
crawfca02,Silver Slugger,2010,AL,,В ЛЮБОЙ ЧАСТИ
morgajo02,TSN Major League Player of the Year,1976,ML,,
jonesan01,Gold Glove,2004,NL,,В ЛЮБОЙ ЧАСТИ
davisto02,TSN All-Star,1963,NL,,В ЛЮБОЙ ЧАСТИ
hernake01,Gold Glove,1978,NL,,1B
palmeji01,Cy Young Award,1976,AL,,
bonilbo01,TSN All-Star,1988,NL,,3B
lansfca01,Silver Slugger,1981,AL,,3B
gibsobo01,Most Valuable Player,1968,NL,,
ripkeca01,All-Star Game MVP,2001,ML,,
boonebo01,TSN All-Star,1976,NL,,C
hermabi01,Baseball Magazine All-Star,1932,NL,,2B
hentgpa01,TSN Pitcher of the Year,1996,AL,,
alfoned01,TSN All-Star,1999,NL,,2B
thomeji01,Silver Slugger,1996,AL,,3B
hunteca01,Cy Young Award,1974,AL,,
gibsoki01,Silver Slugger,1988,NL,,В ЛЮБОЙ ЧАСТИ
fieldpr01,Hank Aaron Award,2007,NL,,
sievero01,Rookie of the Year,1949,AL,,
hartnga01,Baseball Magazine All-Star,1937,NL,,C
mayswi01,Roberto Clemente Award,1971,ML,,
bushjo01,Baseball Magazine All-Star,1922,AL,,С1
biggicr01,Gold Glove,1995,NL,,2B
hoffmtr01,Lou Gehrig Memorial Award,2006,ML,,
fellebo01,Baseball Magazine All-Star,1940,AL,,С1
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
wilsowi02,Gold Glove,1980,AL,,В ЛЮБОЙ ЧАСТИ
schmimi01,Silver Slugger,1986,NL,,3B
samueju01,Silver Slugger,1987,NL,,2B
planked01,Baseball Magazine All-Star,1909,ML,,С-5
pujolal01,TSN All-Star,2004,NL,,1B
gehrich01,Baseball Magazine All-Star,1932,AL,,2B
sanfoja02,Rookie of the Year,1957,NL,,
foxxji01,TSN All-Star,1939,ML,,1B
olivato01,TSN All-Star,1966,AL,,В ЛЮБОЙ ЧАСТИ
hunteto01,Gold Glove,2009,AL,,В ЛЮБОЙ ЧАСТИ
guerrvl01,Silver Slugger,2010,AL,,ДГ
lombaer01,Baseball Magazine All-Star,1938,NL,,C1
hunteto01,Gold Glove,2005,AL,,В ЛЮБОЙ ЧАСТИ
rizzuph01,TSN Major League Player of the Year,1950,ML,,
cordech01,Rolaids Relief Man Award,2005,NL,,
willima04,TSN All-Star,1994,NL,,3B
goodedw01,Pitching Triple Crown,1985,NL,,
abernte02,TSN Fireman of the Year,1965,NL,,
graveda01,Lou Gehrig Memorial Award,2002,ML,,
speaktr01,Baseball Magazine All-Star,1913,AL,,В ЛЮБОЙ ЧАСТИ
furilca01,Baseball Magazine All-Star,1950,NL,,RF
gomezle01,TSN All-Star,1934,ML,,Р
robinbr01,TSN All-Star,1964,AL,,3B
moseswa01,Baseball Magazine All-Star,1936,AL,,RF
willsma01,TSN All-Star,1965,NL,,СС
beckegl01,TSN All-Star,1969,NL,,2B
jeterde01,TSN All-Star,2006,AL,,СС
warnelo01,Baseball Magazine All-Star,1937,ML,,С4
maranra01,Baseball Magazine All-Star,1916,NL,,СС
mayswi01,TSN Major League Player of the Year,1954,ML,,
hartnga01,Baseball Magazine All-Star,1928,NL,,C
clemero01,Gold Glove,1964,NL,,В ЛЮБОЙ ЧАСТИ
mccorfr01,TSN Guide MVP,1940,NL,,
grubeke01,TSN All-Star,1990,AL,,3B
spahnwa01,Baseball Magazine All-Star,1950,NL,,С1
thigpbo01,Rolaids Relief Man Award,1990,AL,,
carewro01,TSN All-Star,1972,AL,,2B
cashno01,TSN All-Star,1971,AL,,1B
hornsro01,Baseball Magazine All-Star,1924,NL,,2B
ruthba01,Baseball Magazine All-Star,1928,ML,,В ЛЮБОЙ ЧАСТИ
clarkwi02,TSN All-Star,1988,NL,,1B
ruthba01,Baseball Magazine All-Star,1929,ML,,RF
smithoz01,Gold Glove,1984,NL,,СС
boyerke01,TSN All-Star,1956,ML,,3B
aloumo01,TSN All-Star,1998,NL,,В ЛЮБОЙ ЧАСТИ
waltebu01,Baseball Magazine All-Star,1944,ML,,С2
sandbry01,Gold Glove,1985,NL,,2B
snydefr01,Baseball Magazine All-Star,1922,NL,,C
boyerke01,TSN All-Star,1963,NL,,3B
reesepo01,Gold Glove,1999,NL,,2B
rosenal01,TSN Player of the Year,1953,AL,,
moyerja01,Hutch Award,2003,ML,,
cabremi01,Silver Slugger,2010,AL,,1B
mathech01,Baseball Magazine All-Star,1911,ML,,С2
brosisc01,TSN All-Star,1998,AL,,3B
ausmubr01,Gold Glove,2001,NL,,C
parrila02,Silver Slugger,1990,AL,,C
berrayo01,TSN All-Star,1957,ML,,C
schmimi01,Gold Glove,1976,NL,,3B
chandsp01,TSN Guide MVP,1943,AL,,
harvebr01,Rolaids Relief Man Award,1991,AL,,
lopesda01,Gold Glove,1978,NL,,2B
pagnoto01,Gold Glove,1992,NL,,C
boyerke01,Gold Glove,1958,NL,,3B
spahnwa01,TSN All-Star,1958,ML,,Р
nokesma01,Silver Slugger,1987,AL,,C
snydefr01,Baseball Magazine All-Star,1915,NL,,C
pujolal01,Silver Slugger,2010,NL,,1B
johnswa01,Baseball Magazine All-Star,1924,ML,,С2
kressre01,Baseball Magazine All-Star,1929,AL,,СС
dibblro01,NLCS MVP,1990,NL,,
pujolal01,Most Valuable Player,2009,NL,,
peterga01,TSN All-Star,1964,AL,,Р
daviser01,Silver Slugger,1987,NL,,В ЛЮБОЙ ЧАСТИ
newcodo01,Baseball Magazine All-Star,1949,NL,,С3
knoblch01,Silver Slugger,1995,AL,,2B
boggswa01,Silver Slugger,1988,AL,,3B
hinespa01,Triple Crown,1878,NL,,
speaktr01,Baseball Magazine All-Star,1921,ML,,В ЛЮБОЙ ЧАСТИ
donlimi01,Baseball Magazine All-Star,1908,NL,,CF
yastrca01,Triple Crown,1967,AL,,
drabedo01,TSN All-Star,1990,NL,,RHP
ripkeca01,Most Valuable Player,1991,AL,,
faberre01,Baseball Magazine All-Star,1921,AL,,С1
bowala01,Gold Glove,1978,NL,,СС
dyeje01,Gold Glove,2000,AL,,В ЛЮБОЙ ЧАСТИ
rosepe01,Silver Slugger,1981,NL,,1B
erstada01,Silver Slugger,2000,AL,,В ЛЮБОЙ ЧАСТИ
hackst01,TSN All-Star,1942,ML,,3B
scottge02,Gold Glove,1971,AL,,1B
palmera01,Silver Slugger,1998,AL,,1B
murraed02,TSN All-Star,1990,NL,,1B
sauerha01,TSN All-Star,1952,ML,,В ЛЮБОЙ ЧАСТИ
walshed01,Baseball Magazine All-Star,1909,AL,,С1
luquedo01,Baseball Magazine All-Star,1923,NL,,С1
grohhe01,Baseball Magazine All-Star,1915,NL,,3B
stargwi01,TSN All-Star,1971,NL,,В ЛЮБОЙ ЧАСТИ
beltrca01,Gold Glove,2007,NL,,В ЛЮБОЙ ЧАСТИ
stephve01,Baseball Magazine All-Star,1942,AL,,СС
sandbry01,TSN All-Star,1984,NL,,2B
crigelo01,Baseball Magazine All-Star,1908,AL,,C
willite01,Baseball Magazine All-Star,1942,ML,,LF
daubeja01,Baseball Magazine All-Star,1912,ML,,1B
heltoto01,Silver Slugger,2000,NL,,1B
cobbty01,Baseball Magazine All-Star,1914,AL,,В ЛЮБОЙ ЧАСТИ
lombaer01,Baseball Magazine All-Star,1942,NL,,C
vanslan01,TSN All-Star,1988,NL,,В ЛЮБОЙ ЧАСТИ
conceda01,Gold Glove,1974,NL,,СС
zimmehe01,Baseball Magazine All-Star,1917,NL,,3B
wilsoha01,Baseball Magazine All-Star,1926,NL,,В ЛЮБОЙ ЧАСТИ
ferrida01,Baseball Magazine All-Star,1945,AL,,С2
palmeji01,TSN Pitcher of the Year,1976,AL,,
antonjo02,TSN Pitcher of the Year,1954,NL,,
chaseha01,Baseball Magazine All-Star,1909,AL,,1B
bondsbo01,TSN All-Star,1973,NL,,В ЛЮБОЙ ЧАСТИ
kinerra01,TSN All-Star,1949,ML,,В ЛЮБОЙ ЧАСТИ
conceda01,Silver Slugger,1981,NL,,СС
mathemi01,Gold Glove,2004,NL,,C
snowjt01,Gold Glove,2000,NL,,1B
santibe01,Silver Slugger,1988,NL,,C
ferrida01,Baseball Magazine All-Star,1946,AL,,С3
garvest01,Gold Glove,1974,NL,,1B
bottoji01,Baseball Magazine All-Star,1928,NL,,1B
seaveto01,TSN Pitcher of the Year,1975,NL,,
bedrost01,Cy Young Award,1987,NL,,
ramirma02,Silver Slugger,2006,AL,,В ЛЮБОЙ ЧАСТИ
marshmi01,TSN Fireman of the Year,1974,NL,,
thomato02,Baseball Magazine All-Star,1927,AL,,С3
ruthba01,TSN All-Star,1930,ML,,В ЛЮБОЙ ЧАСТИ
dickebi01,Baseball Magazine All-Star,1937,ML,,C
fordwh01,TSN Pitcher of the Year,1963,AL,,
aloufe01,TSN All-Star,1966,NL,,1B
buehrma01,Gold Glove,2011,AL,,Р
keyji01,TSN Pitcher of the Year,1994,AL,,
wainwad01,Gold Glove,2009,NL,,Р
whitede03,Gold Glove,1993,AL,,В ЛЮБОЙ ЧАСТИ
vaughar01,Baseball Magazine All-Star,1933,NL,,СС
burnsge02,TSN All-Star,1926,ML,,1B
vandejo01,TSN Major League Player of the Year,1938,ML,,
chaseha01,Baseball Magazine All-Star,1917,NL,,1B
lavalmi01,TSN All-Star,1988,NL,,C
gwynnto01,Branch Rickey Award,1995,ML,,
bondsba01,TSN Player of the Year,1990,NL,,
hubbeca01,TSN All-Star,1935,ML,,Р
walshed01,Baseball Magazine All-Star,1911,ML,,С6
mcmilro01,Gold Glove,1959,NL,,СС
youngmi02,All-Star Game MVP,2006,ML,,
sandbry01,Most Valuable Player,1984,NL,,
mattido01,Most Valuable Player,1985,AL,,
cabremi01,TSN Major League Player of the Year,2012,ML,,
johnswa01,Baseball Magazine All-Star,1919,AL,,С1
boggswa01,TSN All-Star,1983,AL,,3B
sizemgr01,Gold Glove,2007,AL,,В ЛЮБОЙ ЧАСТИ
nettlgr01,ALCS MVP,1981,AL,,
rolliji01,Most Valuable Player,2007,NL,,
schmimi01,TSN All-Star,1986,NL,,3B
murphda05,TSN Player of the Year,1983,NL,,
winfida01,Silver Slugger,1985,AL,,В ЛЮБОЙ ЧАСТИ
hubbeca01,Baseball Magazine All-Star,1932,NL,,С2
wellsve01,Gold Glove,2005,AL,,В ЛЮБОЙ ЧАСТИ
aparilu01,Gold Glove,1961,AL,,СС
uhlege01,Baseball Magazine All-Star,1926,AL,,С1
molitpa01,Silver Slugger,1988,AL,,ДГ
murphda05,Silver Slugger,1983,NL,,В ЛЮБОЙ ЧАСТИ
kleinch01,TSN Guide MVP,1931,NL,,
smithoz01,Gold Glove,1985,NL,,СС
seaveto01,TSN All-Star,1969,NL,,RHP
seaveto01,Cy Young Award,1969,NL,,
darkal01,Baseball Magazine All-Star,1948,NL,,СС
kessido01,TSN All-Star,1969,NL,,СС
vandejo01,Baseball Magazine All-Star,1938,ML,,С3
marioma01,TSN Major League Player of the Year,1944,ML,,
aaronha01,TSN All-Star,1959,ML,,В ЛЮБОЙ ЧАСТИ
raschvi01,Baseball Magazine All-Star,1949,AL,,С1
kammwi01,Baseball Magazine All-Star,1932,AL,,3B
willite01,TSN All-Star,1958,ML,,В ЛЮБОЙ ЧАСТИ
aparilu01,TSN All-Star,1968,AL,,СС
posadjo01,Silver Slugger,2003,AL,,C
woodke02,Rookie of the Year,1998,NL,,
grovele01,TSN All-Star,1932,ML,,Р
scottmi03,NLCS MVP,1986,NL,,
ausmubr01,Gold Glove,2002,NL,,C
bellbu01,Gold Glove,1982,AL,,3B
perryga01,TSN All-Star,1978,NL,,RHP
molitpa01,Silver Slugger,1996,AL,,ДГ
tenacge01,World Series MVP,1972,ML,,
wrighda03,Gold Glove,2007,NL,,3B
tettlmi01,Silver Slugger,1991,AL,,C
trillma01,Gold Glove,1982,NL,,2B
carewro01,TSN All-Star,1968,AL,,2B
cartejo01,TSN All-Star,1991,AL,,В ЛЮБОЙ ЧАСТИ
berkmla01,Comeback Player of the Year,2011,NL,,
hornsro01,TSN All-Star,1925,ML,,2B
clarkwi02,TSN All-Star,1989,NL,,1B
elliobo01,Baseball Magazine All-Star,1947,NL,,3B
blairpa01,TSN All-Star,1974,AL,,В ЛЮБОЙ ЧАСТИ
doerrbo01,Baseball Magazine All-Star,1946,AL,,2B
boggswa01,TSN All-Star,1985,AL,,3B
kellge01,Baseball Magazine All-Star,1950,AL,,3B
loftoke01,Gold Glove,1993,AL,,В ЛЮБОЙ ЧАСТИ
sandbry01,Silver Slugger,1988,NL,,2B
murraed02,Silver Slugger,1984,AL,,1B
marioma01,Baseball Magazine All-Star,1943,ML,,СС
suppaje01,NLCS MVP,2006,NL,,
bonilbo01,Silver Slugger,1991,NL,,В ЛЮБОЙ ЧАСТИ
henderi01,Silver Slugger,1990,AL,,В ЛЮБОЙ ЧАСТИ
daubeja01,Most Valuable Player,1913,NL,,
simmoal01,Baseball Magazine All-Star,1930,ML,,LF
bagweje01,TSN All-Star,1997,NL,,1B
russeje01,TSN Fireman of the Year,1989,AL,,
ripkeca01,TSN Player of the Year,1983,AL,,
foxne01,Gold Glove,1957,ML,,2B
odoulle01,Baseball Magazine All-Star,1929,NL,,RF
slaugen01,Baseball Magazine All-Star,1947,ML,,RF
collied01,Baseball Magazine All-Star,1919,ML,,2B
rosepe01,TSN All-Star,1965,NL,,2B
fordwh01,TSN All-Star,1955,ML,,Р
fregoji01,TSN All-Star,1964,AL,,СС
gomezle01,Pitching Triple Crown,1937,AL,,
snowjt01,Gold Glove,1998,NL,,1B
nichobi01,Baseball Magazine All-Star,1943,ML,,RF
slaugen01,TSN All-Star,1946,ML,,В ЛЮБОЙ ЧАСТИ
hitchst01,NLCS MVP,1998,NL,,
thornan01,Silver Slugger,1984,AL,,ДГ
hermabi01,Baseball Magazine All-Star,1936,NL,,2B
fieldpr01,All-Star Game MVP,2011,NL,,
hardeme01,Baseball Magazine All-Star,1935,AL,,С3
donlimi01,Baseball Magazine All-Star,1908,ML,,CF
radatdi01,TSN Fireman of the Year,1964,AL,,
groatdi01,Most Valuable Player,1960,NL,,
trammal01,Silver Slugger,1988,AL,,СС
walkela01,Gold Glove,2002,NL,,В ЛЮБОЙ ЧАСТИ
koufasa01,Most Valuable Player,1963,NL,,
schmimi01,Silver Slugger,1982,NL,,3B
haddiha01,Gold Glove,1959,NL,,Р
durhale01,Silver Slugger,1982,NL,,В ЛЮБОЙ ЧАСТИ
gehrilo01,TSN All-Star,1934,ML,,1B
eversjo01,Most Valuable Player,1914,NL,,
brettge01,Silver Slugger,1980,AL,,3B
sainjo01,Baseball Magazine All-Star,1948,NL,,С1
willite01,TSN All-Star,1946,ML,,В ЛЮБОЙ ЧАСТИ
gibsobo01,Gold Glove,1966,NL,,Р
johnswa01,Baseball Magazine All-Star,1923,AL,,С4
simmoal01,TSN All-Star,1930,ML,,В ЛЮБОЙ ЧАСТИ
murraed02,Gold Glove,1983,AL,,1B
friscfr01,Most Valuable Player,1931,NL,,
dickebi01,Baseball Magazine All-Star,1936,ML,,C
reardje01,Rolaids Relief Man Award,1985,NL,,
howarel01,Babe Ruth Award,1958,AL,,C
gwynnto01,Gold Glove,1990,NL,,В ЛЮБОЙ ЧАСТИ
peskyjo01,TSN All-Star,1942,ML,,СС
marchph01,Baseball Magazine All-Star,1942,AL,,С4
schmimi01,TSN All-Star,1977,NL,,3B
willsma01,All-Star Game MVP,1962,ML,,Вторая игра
grovele01,Baseball Magazine All-Star,1928,ML,,С4
jacksda02,TSN All-Star,1994,NL,,LHP
robinbr01,Gold Glove,1961,AL,,3B
willima04,Silver Slugger,1993,NL,,3B
gehrilo01,TSN All-Star,1927,ML,,1B
shantbo01,TSN All-Star,1952,ML,,Р
cronijo01,TSN Guide MVP,1930,AL,,
ripkeca01,Roberto Clemente Award,1992,ML,,
rodrial01,Gold Glove,2002,AL,,СС
clemero02,TSN All-Star,1987,AL,,RHP
walkela01,Gold Glove,2001,NL,,В ЛЮБОЙ ЧАСТИ
ludwiry01,Silver Slugger,2008,NL,,В ЛЮБОЙ ЧАСТИ
terrybi01,TSN All-Star,1930,ML,,1B
kellge01,TSN All-Star,1950,ML,,3B
fainfe01,TSN Player of the Year,1951,AL,,
chancfr01,Baseball Magazine All-Star,1909,NL,,1B
johnsch04,Gold Glove,1998,NL,,C
hayesfr01,Baseball Magazine All-Star,1940,AL,,C
heltoto01,TSN All-Star,2002,NL,,1B
suttebr01,Rolaids Relief Man Award,1982,NL,,
gomezle01,Baseball Magazine All-Star,1934,AL,,С1
fordwh01,Babe Ruth Award,1961,AL,,Р
kellge01,Baseball Magazine All-Star,1950,ML,,3B
richapa01,TSN All-Star,1945,ML,,C
bondsba01,TSN Major League Player of the Year,1990,ML,,
rodriiv01,Gold Glove,2000,AL,,C
gibsobo01,Gold Glove,1965,NL,,Р
foxxji01,TSN All-Star,1933,ML,,1B
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
leeth01,Baseball Magazine All-Star,1941,ML,,С3
kaatji01,Gold Glove,1975,AL,,Р
rolensc01,TSN All-Star,2003,NL,,3B
schilcu01,Hutch Award,2001,ML,,
foxxji01,TSN Guide MVP,1933,AL,,
coleki01,Baseball Magazine All-Star,1910,NL,,С3
mccorfr01,Most Valuable Player,1940,NL,,
millafe01,Gold Glove,1972,NL,,2B
dimagjo01,TSN Guide MVP,1939,AL,,
puckeki01,Silver Slugger,1992,AL,,В ЛЮБОЙ ЧАСТИ
friscfr01,Baseball Magazine All-Star,1921,ML,,3B
alleyge01,Gold Glove,1967,NL,,СС
ortizda01,Silver Slugger,2006,AL,,ДГ
ordonma01,TSN All-Star,2007,AL,,В ЛЮБОЙ ЧАСТИ
sislege01,Baseball Magazine All-Star,1917,ML,,1B
pagejo01,TSN All-Star,1949,ML,,Р
mcgratu01,Babe Ruth Award,1980,NL,,РП
johnswa01,Baseball Magazine All-Star,1914,ML,,С3
minosmi01,TSN All-Star,1959,ML,,В ЛЮБОЙ ЧАСТИ
meyerch01,Baseball Magazine All-Star,1912,NL,,C2
holmeto01,Baseball Magazine All-Star,1945,NL,,LF
bancrda01,Baseball Magazine All-Star,1915,NL,,СС
scottmi03,Cy Young Award,1986,NL,,
bendech01,Baseball Magazine All-Star,1910,ML,,С4
sheffga01,Silver Slugger,1996,NL,,В ЛЮБОЙ ЧАСТИ
morrija02,TSN All-Star,1981,AL,,RHP
righeda01,Rolaids Relief Man Award,1986,AL,,
lezcasi01,Gold Glove,1979,AL,,В ЛЮБОЙ ЧАСТИ
davisma01,Cy Young Award,1989,NL,,
leeth01,TSN All-Star,1941,ML,,Р
willicy01,Baseball Magazine All-Star,1915,NL,,CF
hornsro01,Most Valuable Player,1925,NL,,
phillbr01,Gold Glove,2010,NL,,2B
rootch01,Baseball Magazine All-Star,1927,ML,,С1
mitchke01,TSN Player of the Year,1989,NL,,
damonjo01,TSN All-Star,2005,AL,,В ЛЮБОЙ ЧАСТИ
bondsba01,Most Valuable Player,1993,NL,,
francju01,Silver Slugger,1989,AL,,2B
mathemi01,Gold Glove,2000,NL,,C
jonesdo01,TSN Fireman of the Year,1992,NL,Y,
dimagjo01,Baseball Magazine All-Star,1936,AL,,LF
newhoha01,Baseball Magazine All-Star,1944,ML,,С1
johnswa01,Most Valuable Player,1913,AL,,
musiast01,TSN Player of the Year,1951,NL,,
davisgl01,Lou Gehrig Memorial Award,1990,ML,,
mattido01,TSN Major League Player of the Year,1985,ML,,
crandde01,TSN All-Star,1962,NL,,C
cruzjo01,Silver Slugger,1984,NL,,В ЛЮБОЙ ЧАСТИ
karroer01,Silver Slugger,1995,NL,,1B
matheed01,TSN All-Star,1955,ML,,3B
messean01,TSN All-Star,1974,NL,,RHP
murcebo01,TSN All-Star,1971,AL,,В ЛЮБОЙ ЧАСТИ
delgaca01,TSN Major League Player of the Year,2000,ML,,
blefacu01,Rookie of the Year,1965,AL,,
reitzke01,Gold Glove,1975,NL,,3B
kleinch01,TSN Guide MVP,1932,NL,,
lansfca01,Hutch Award,1992,ML,,
batteea01,TSN All-Star,1965,AL,,C
willima04,Gold Glove,1994,NL,,3B
gehrich01,Baseball Magazine All-Star,1930,AL,,2B
palmede01,TSN All-Star,1999,AL,,3B
walshed01,Baseball Magazine All-Star,1908,ML,,С1
carribi02,Baseball Magazine All-Star,1909,ML,,C2
castivi02,TSN All-Star,1995,NL,,3B
niekrph01,Gold Glove,1979,NL,,Р
finlest01,Gold Glove,1999,NL,,В ЛЮБОЙ ЧАСТИ
gehrich01,Baseball Magazine All-Star,1936,AL,,2B
lidgebr01,TSN Reliever of the Year,2008,NL,,
hernake01,Gold Glove,1983,NL,,1B
heltoto01,TSN All-Star,2003,NL,,1B
riddlel01,Baseball Magazine All-Star,1943,NL,,С3
brantje01,Rolaids Relief Man Award,1996,NL,,
thomair01,Baseball Magazine All-Star,1911,ML,,C4
hodgegi01,Lou Gehrig Memorial Award,1959,ML,,
vanceda01,Baseball Magazine All-Star,1930,NL,,С3
mitchke01,Silver Slugger,1989,NL,,В ЛЮБОЙ ЧАСТИ
rosenal01,TSN Major League Player of the Year,1953,ML,,
cronijo01,Baseball Magazine All-Star,1939,AL,,СС
speaktr01,Baseball Magazine All-Star,1922,AL,,В ЛЮБОЙ ЧАСТИ
canoro01,Silver Slugger,2011,AL,,2B
murphda05,Most Valuable Player,1983,NL,,
simmoal01,Baseball Magazine All-Star,1930,AL,,LF
dempsri01,Babe Ruth Award,1983,AL,,C
grovele01,TSN All-Star,1930,ML,,Р
waltebu01,Baseball Magazine All-Star,1944,NL,,С1
wrighgl01,Baseball Magazine All-Star,1925,ML,,СС
burleri01,TSN All-Star,1981,AL,,СС
mondera01,Gold Glove,1995,NL,,В ЛЮБОЙ ЧАСТИ
bellge02,Most Valuable Player,1987,AL,,
slaugen01,TSN Player of the Year,1949,NL,,
lajoina01,Triple Crown,1901,AL,,
alomaro01,ALCS MVP,1992,AL,,
robinfr02,TSN Player of the Year,1966,AL,,
johnsbi03,TSN All-Star,1943,ML,,3B
willite01,Baseball Magazine All-Star,1946,AL,,LF
palmeji01,Cy Young Award,1973,AL,,
rodriiv01,Silver Slugger,2004,AL,Y,C
fordwh01,Cy Young Award,1961,ML,,
clemero02,All-Star Game MVP,1986,ML,,
coopece01,Silver Slugger,1980,AL,,1B
vizquom01,Gold Glove,1993,AL,,СС
polleho01,Baseball Magazine All-Star,1946,ML,,С3
kellyge01,Baseball Magazine All-Star,1926,NL,,1B
carltst01,TSN All-Star,1971,NL,,LHP
ryanno01,TSN Pitcher of the Year,1977,AL,,
whitalo01,Gold Glove,1984,AL,,2B
chaveer01,Gold Glove,2003,AL,,3B
