managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
howear01m,1990,HOU,NL,1,162,75,87,5,"Hello, how can I help you today?"
shannda01m,1891,WS9,AA,3,51,15,34,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
frankhe01m,1966,SFN,NL,1,161,93,68,2,"Hello, how can I help you today?"
yorkto01m,1881,PRO,NL,2,34,23,10,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mcbridi01m,1873,PH1,NA,1,52,28,23,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
showabu99m,2012,BAL,AL,1,162,93,69,2,"Hello, how can I help you today?"
johnsda01m,1974,BOS,AL,1,162,84,78,3,"Hello, how can I help you today?"
lachema01m,1994,CAL,AL,2,75,31,44,4,"Hello, how can I help you today?"
mccorji01m,1880,CL2,NL,1,85,47,37,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mackco01m,1942,PHA,AL,1,154,55,99,8,"Hello, how can I help you today?"
hurdlcl01m,2002,COL,NL,2,140,67,73,4,"Hello, how can I help you today?"
valenbo02m,1987,TEX,AL,1,162,75,87,6,"Hello, how can I help you today?"
fergubo01m,1884,PT1,AA,2,42,11,31,10,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
schmegu99m,1886,SL5,NL,1,126,43,79,6,"Hello, how can I help you today?"
fregoji01m,1987,CHA,AL,1,162,77,85,5,"Hello, how can I help you today?"
hobsobu01m,1993,BOS,AL,1,162,80,82,5,"Hello, how can I help you today?"
foxch01m,1974,SFN,NL,1,76,34,42,5,"Hello, how can I help you today?"
gordojo01m,1960,CLE,AL,1,95,49,46,4,"Hello, how can I help you today?"
kenneke99m,1994,TEX,AL,1,114,52,62,1,"Hello, how can I help you today?"
durocle01m,1954,NY1,NL,1,154,97,57,1,"Hello, how can I help you today?"
leylaji99m,1993,PIT,NL,1,162,75,87,5,"Hello, how can I help you today?"
killebi01m,1930,SLA,AL,1,154,64,90,6,"Hello, how can I help you today?"
hutchfr01m,1959,CIN,NL,2,74,39,35,5,"Hello, how can I help you today?"
dierkla01m,1999,HOU,NL,1,61,38,23,1,"Hello, how can I help you today?"
hutchfr01m,1964,CIN,NL,1,100,54,45,2,"Hello, how can I help you today?"
larusto01m,1979,CHA,AL,2,54,27,27,5,"Hello, how can I help you today?"
bolesjo99m,1996,FLO,NL,3,75,40,35,3,"Hello, how can I help you today?"
roeniro01m,2011,MIL,NL,1,162,96,66,1,"Hello, how can I help you today?"
mcaleji01m,1908,SLA,AL,1,155,83,69,4,"Hello, how can I help you today?"
schmegu99m,1889,CN2,AA,1,141,76,63,4,"Hello, how can I help you today?"
bakerde01m,1933,DET,AL,2,2,2,0,5,"Hello, how can I help you today?"
sharsbi99m,1889,PH4,AA,1,138,75,58,3,"Hello, how can I help you today?"
wrighha01m,1886,PHI,NL,1,119,71,43,4,"Hello, how can I help you today?"
gomezpr01m,1969,SDN,NL,1,162,52,110,6,"Hello, how can I help you today?"
callani01m,1916,PIT,NL,1,157,65,89,6,"Hello, how can I help you today?"
prothdo01m,1941,PHI,NL,1,155,43,111,8,"Hello, how can I help you today?"
hanlone01m,1902,BRO,NL,1,141,75,63,2,"Hello, how can I help you today?"
tannech01m,1971,CHA,AL,1,162,79,83,3,"Hello, how can I help you today?"
essiaji01m,1991,CHN,NL,3,122,59,63,4,"Hello, how can I help you today?"
mcgrajo01m,1913,NY1,NL,1,156,101,51,1,"Hello, how can I help you today?"
durocle01m,1971,CHN,NL,1,162,83,79,4,"Hello, how can I help you today?"
clarkfr01m,1907,PIT,NL,1,157,91,63,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
houkra01m,1968,NYA,AL,1,164,83,79,5,"Hello, how can I help you today?"
mattido01m,2011,LAN,NL,1,161,82,79,3,"Hello, how can I help you today?"
tennefr02m,1905,BSN,NL,1,156,51,103,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
hargrmi01m,2001,BAL,AL,1,162,63,98,4,"Hello, how can I help you today?"
corrapa01m,1984,CLE,AL,1,163,75,87,6,"Hello, how can I help you today?"
haneyfr01m,1959,ML1,NL,1,157,86,70,2,"Hello, how can I help you today?"
southbi01m,1949,BSN,NL,1,111,55,54,4,"Hello, how can I help you today?"
hurdlcl01m,2004,COL,NL,1,162,68,94,4,"Hello, how can I help you today?"
seleefr99m,1905,CHN,NL,1,65,37,28,3,"Hello, how can I help you today?"
waltebu01m,1949,CIN,NL,1,153,61,90,7,"Hello, how can I help you today?"
wedgeer01m,2003,CLE,AL,1,162,68,94,4,"Hello, how can I help you today?"
kellyto01m,1996,MIN,AL,1,162,78,84,4,"Hello, how can I help you today?"
vernomi01m,1961,WS2,AL,1,161,61,100,9,"Hello, how can I help you today?"
wheelha01m,1884,KCU,UA,1,4,0,4,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
clarkfr01m,1904,PIT,NL,1,156,87,66,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
lachere01m,1994,FLO,NL,1,115,51,64,5,"Hello, how can I help you today?"
corrapa01m,1982,PHI,NL,1,162,89,73,2,"Hello, how can I help you today?"
richapa01m,1961,BAL,AL,1,136,78,57,3,"Hello, how can I help you today?"
bristda99m,1966,CIN,NL,2,77,39,38,7,"Hello, how can I help you today?"
manueje01m,2000,CHA,AL,1,162,95,67,1,"Hello, how can I help you today?"
kaskoed01m,1973,BOS,AL,1,161,88,73,2,"Hello, how can I help you today?"
tracyji01m,2010,COL,NL,1,162,83,79,3,"Hello, how can I help you today?"
stengca01m,1953,NYA,AL,1,151,99,52,1,"Hello, how can I help you today?"
durocle01m,1952,NY1,NL,1,154,92,62,2,"Hello, how can I help you today?"
blackbu02m,2012,SDN,NL,1,162,76,86,4,"Hello, how can I help you today?"
virdobi01m,1974,NYA,AL,1,162,89,73,2,"Hello, how can I help you today?"
willidi02m,1975,CAL,AL,1,161,72,89,6,"Hello, how can I help you today?"
frankhe01m,1967,SFN,NL,1,162,91,71,2,"Hello, how can I help you today?"
stanked01m,1952,SLN,NL,1,154,88,66,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
cochrmi01m,1937,DET,AL,1,29,16,13,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mackco01m,1928,PHA,AL,1,153,98,55,2,"Hello, how can I help you today?"
sharsbi99m,1891,PH4,AA,1,18,6,11,4,"Hello, how can I help you today?"
clappjo01m,1879,BFN,NL,1,79,46,32,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
lopesda01m,2000,MIL,NL,1,163,73,89,3,"Hello, how can I help you today?"
crossla01m,1899,CL4,NL,1,38,8,30,12,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
tappeel01m,1961,CHN,NL,7,79,35,43,7,"Hello, how can I help you today?"
alstowa01m,1969,LAN,NL,1,162,85,77,4,"Hello, how can I help you today?"
ansonca01m,1886,CHN,NL,1,126,90,34,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
rodgebu01m,1980,ML4,AL,3,23,13,10,3,"Hello, how can I help you today?"
mileyda99m,2003,CIN,NL,3,57,22,35,5,"Hello, how can I help you today?"
battijo01m,1884,CHU,UA,2,6,1,5,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
zimmedo01m,1982,TEX,AL,1,96,38,58,6,"Hello, how can I help you today?"
perkicy01m,1937,DET,AL,5,15,6,9,2,"Hello, how can I help you today?"
mitchfr01m,1919,CHN,NL,1,140,75,65,3,"Hello, how can I help you today?"
bushdo01m,1931,CHA,AL,1,156,56,97,8,"Hello, how can I help you today?"
huggimi01m,1913,SLN,NL,1,153,51,99,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
dressch01m,1952,BRO,NL,1,155,96,57,1,"Hello, how can I help you today?"
mcveyca01m,1873,BL1,NA,1,33,20,13,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
tebeapa01m,1900,SLN,NL,1,92,42,50,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
smithma01m,1968,DET,AL,1,164,103,59,1,"Hello, how can I help you today?"
mcnamjo99m,1975,SDN,NL,1,162,71,91,4,"Hello, how can I help you today?"
larusto01m,1996,SLN,NL,1,162,88,74,1,"Hello, how can I help you today?"
barnibi01m,1890,BL3,AA,1,38,15,19,6,"Hello, how can I help you today?"
martibi02m,1973,DET,AL,1,134,71,63,3,"Hello, how can I help you today?"
smithma01m,1956,PHI,NL,1,154,71,83,5,"Hello, how can I help you today?"
mackco01m,1906,PHA,AL,1,149,78,67,4,"Hello, how can I help you today?"
oneilst01m,1947,DET,AL,1,158,85,69,2,"Hello, how can I help you today?"
hutchfr01m,1963,CIN,NL,1,162,86,76,5,"Hello, how can I help you today?"
schmegu99m,1884,CL5,AA,1,110,69,39,2,"Hello, how can I help you today?"
wagnehe01m,1930,BOS,AL,1,154,52,102,8,"Hello, how can I help you today?"
berrayo01m,1974,NYN,NL,1,162,71,91,5,"Hello, how can I help you today?"
liponjo01m,1971,CLE,AL,2,59,18,41,6,"Hello, how can I help you today?"
watkibi01m,1884,IN2,AA,2,23,4,18,11,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
lajoina01m,1907,CLE,AL,1,158,85,67,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
morrijo01m,1888,BSN,NL,1,137,70,64,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
howear01m,2001,OAK,AL,1,162,102,60,2,"Hello, how can I help you today?"
bowerfr01m,1909,BSN,NL,1,76,22,54,8,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
shottbu01m,1948,BRO,NL,3,81,48,33,3,"Hello, how can I help you today?"
perlosa01m,2006,BAL,AL,1,162,70,92,4,"Hello, how can I help you today?"
ewingbu01m,1899,CIN,NL,1,157,83,67,6,"Hello, how can I help you today?"
gerhajo01m,1890,SL4,AA,6,38,20,16,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
actama99m,2010,CLE,AL,1,162,69,93,4,"Hello, how can I help you today?"
richapa01m,1952,CHA,AL,1,156,81,73,3,"Hello, how can I help you today?"
loftuto01m,1891,CIN,NL,1,138,56,81,7,"Hello, how can I help you today?"
johnsda01m,1977,SEA,AL,1,162,64,98,6,"Hello, how can I help you today?"
dickebi01m,1946,NYA,AL,2,105,57,48,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
watkibi01m,1893,SLN,NL,1,135,57,75,10,"Hello, how can I help you today?"
chaseha01m,1910,NYA,AL,2,14,10,4,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
murtada01m,1963,PIT,NL,1,162,74,88,8,"Hello, how can I help you today?"
penato01m,2004,KCA,AL,1,162,58,104,5,"Hello, how can I help you today?"
mcnamjo99m,1987,BOS,AL,1,162,78,84,5,"Hello, how can I help you today?"
pinielo01m,1993,SEA,AL,1,162,82,80,4,"Hello, how can I help you today?"
harrebu01m,1990,NYN,NL,2,120,71,49,2,"Hello, how can I help you today?"
harribu01m,1936,WS1,AL,1,153,82,71,4,"Hello, how can I help you today?"
giffoji99m,1885,NY4,AA,1,108,44,64,7,"Hello, how can I help you today?"
hanlone01m,1900,BRO,NL,1,142,82,54,1,"Hello, how can I help you today?"
kellyto01m,1993,MIN,AL,1,162,71,91,6,"Hello, how can I help you today?"
harrilu01m,1961,BAL,AL,2,27,17,10,3,"Hello, how can I help you today?"
bakerdu01m,1993,SFN,NL,1,162,103,59,2,"Hello, how can I help you today?"
burdoja01m,1883,BSN,NL,1,54,30,24,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
pinielo01m,1990,CIN,NL,1,162,91,71,1,"Hello, how can I help you today?"
berrayo01m,1985,NYA,AL,1,16,6,10,2,"Hello, how can I help you today?"
wedgeer01m,2007,CLE,AL,1,162,96,66,1,"Hello, how can I help you today?"
dyered01m,1946,SLN,NL,1,156,98,58,1,"Hello, how can I help you today?"
tannech01m,1981,PIT,NL,1,103,46,56,4,"Hello, how can I help you today?"
lopesda01m,2002,MIL,NL,1,15,3,12,6,"Hello, how can I help you today?"
herzobu01m,1915,CIN,NL,1,160,71,83,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
robinwi01m,1929,BRO,NL,1,153,70,83,6,"Hello, how can I help you today?"
pinielo01m,2004,TBA,AL,1,161,70,91,4,"Hello, how can I help you today?"
lachere01m,1996,FLO,NL,1,86,39,47,3,"Hello, how can I help you today?"
kaskoed01m,1972,BOS,AL,1,155,85,70,2,"Hello, how can I help you today?"
mccarjo99m,1937,NYA,AL,1,157,102,52,1,"Hello, how can I help you today?"
gibsoki01m,2011,ARI,NL,1,162,94,68,1,"Hello, how can I help you today?"
mortoch01m,1890,TL2,AA,1,134,68,64,4,"Hello, how can I help you today?"
hatfijo01m,1873,NY2,NA,1,28,11,17,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
spencha99m,1888,IN3,NL,1,136,50,85,7,"Hello, how can I help you today?"
cammebi99m,1876,NY3,NL,1,57,21,35,6,"Hello, how can I help you today?"
howsedi01m,1983,KCA,AL,1,163,79,83,2,"Hello, how can I help you today?"
richapa01m,1956,BAL,AL,1,154,69,85,6,"Hello, how can I help you today?"
comisch01m,1888,SL4,AA,1,137,92,43,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
rappve99m,1978,SLN,NL,1,17,6,11,5,"Hello, how can I help you today?"
rickebr01m,1919,SLN,NL,1,138,54,83,7,"Hello, how can I help you today?"
grimmch01m,1936,CHN,NL,1,154,87,67,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
comisch01m,1889,SL4,AA,1,141,90,45,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mauchge01m,1970,MON,NL,1,162,73,89,6,"Hello, how can I help you today?"
powerpa99m,1890,RC2,AA,1,133,63,63,5,"Hello, how can I help you today?"
larusto01m,1986,CHA,AL,1,64,26,38,5,"Hello, how can I help you today?"
killebi01m,1933,SLA,AL,1,91,34,57,8,"Hello, how can I help you today?"
lasorto01m,1993,LAN,NL,1,162,81,81,4,"Hello, how can I help you today?"
mackco01m,1935,PHA,AL,1,149,58,91,8,"Hello, how can I help you today?"
grimmch01m,1955,ML1,NL,1,154,85,69,2,"Hello, how can I help you today?"
bancrfr99m,1882,DTN,NL,1,86,42,41,6,"Hello, how can I help you today?"
armoubi99m,1903,CLE,AL,1,140,77,63,3,"Hello, how can I help you today?"
trebeto99m,1991,ML4,AL,1,162,83,79,4,"Hello, how can I help you today?"
allenbo01m,1890,PHI,NL,4,35,25,10,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mcgrajo01m,1918,NY1,NL,1,124,71,53,2,"Hello, how can I help you today?"
oneilst01m,1936,CLE,AL,1,157,80,74,5,"Hello, how can I help you today?"
watkibi01m,1898,PIT,NL,1,151,72,76,8,"Hello, how can I help you today?"
rignebi01m,1960,SFN,NL,1,58,33,25,5,"Hello, how can I help you today?"
dykesji01m,1936,CHA,AL,1,153,81,70,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mcgrajo01m,1911,NY1,NL,1,154,99,54,1,"Hello, how can I help you today?"
seleefr99m,1891,BSN,NL,1,140,87,51,1,"Hello, how can I help you today?"
craigro01m,1978,SDN,NL,1,162,84,78,4,"Hello, how can I help you today?"
hatfijo01m,1872,NY2,NA,2,40,24,14,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
bakerdu01m,2011,CIN,NL,1,162,79,83,3,"Hello, how can I help you today?"
hornsro01m,1952,SLA,AL,1,51,22,29,7,"Hello, how can I help you today?"
clarkda05m,2009,HOU,NL,2,13,4,9,5,"Hello, how can I help you today?"
moorete01m,1954,PHI,NL,2,77,35,42,4,"Hello, how can I help you today?"
bragabo01m,1964,ML1,NL,1,162,88,74,5,"Hello, how can I help you today?"
manueje01m,1998,CHA,AL,1,162,80,82,2,"Hello, how can I help you today?"
stovage01m,1911,CLE,AL,2,139,74,62,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
kellyki01m,1890,BSP,PL,1,133,81,48,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mooreja01m,1984,OAK,AL,2,118,57,61,4,"Hello, how can I help you today?"
dahlebi01m,1911,BRO,NL,1,154,64,86,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
fergubo01m,1871,NY2,NA,1,33,16,17,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
fonsele01m,1933,CHA,AL,1,151,67,83,6,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
rickebr01m,1913,SLA,AL,3,12,5,6,8,"Hello, how can I help you today?"
gardnbi02m,1981,MIN,AL,2,73,30,43,4,"Hello, how can I help you today?"
rodgebu01m,1980,ML4,AL,1,47,26,21,3,"Hello, how can I help you today?"
weaveea99m,1982,BAL,AL,1,163,94,68,2,"Hello, how can I help you today?"
callani01m,1914,CHA,AL,1,157,70,84,7,"Hello, how can I help you today?"
hallmbi01m,1897,SLN,NL,3,50,13,36,12,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
manueje01m,2009,NYN,NL,1,162,70,92,4,"Hello, how can I help you today?"
hartsro01m,1977,TOR,AL,1,161,54,107,7,"Hello, how can I help you today?"
bushdo01m,1933,CIN,NL,1,153,58,94,8,"Hello, how can I help you today?"
rodgebu01m,1987,MON,NL,1,162,91,71,3,"Hello, how can I help you today?"
stallge01m,1913,BSN,NL,1,154,69,82,5,"Hello, how can I help you today?"
guilloz01m,2006,CHA,AL,1,162,90,72,3,"Hello, how can I help you today?"
durocle01m,1972,CHN,NL,1,91,46,44,2,"Hello, how can I help you today?"
valenbo02m,2001,NYN,NL,1,162,82,80,3,"Hello, how can I help you today?"
watkibi01m,1886,DTN,NL,1,126,87,36,2,"Hello, how can I help you today?"
mcnamjo99m,1980,CIN,NL,1,163,89,73,3,"Hello, how can I help you today?"
bradlbi01m,1905,CLE,AL,2,41,20,21,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
cronijo01m,1943,BOS,AL,1,155,68,84,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
stengca01m,1949,NYA,AL,1,155,97,57,1,"Hello, how can I help you today?"
clarkfr01m,1908,PIT,NL,1,155,98,56,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mackco01m,1939,PHA,AL,1,62,25,37,7,"Hello, how can I help you today?"
mckeoja99m,1988,SDN,NL,2,115,67,48,3,"Hello, how can I help you today?"
gowdyha01m,1946,CIN,NL,2,4,3,1,6,"Hello, how can I help you today?"
hutchfr01m,1957,SLN,NL,1,154,87,67,2,"Hello, how can I help you today?"
creamge01m,1884,PT1,AA,4,8,0,8,10,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
shettbi99m,1901,PHI,NL,1,140,83,57,2,"Hello, how can I help you today?"
terrybi01m,1939,NY1,NL,1,151,77,74,5,"Hello, how can I help you today?"
corrire01m,1950,CHA,AL,2,125,52,72,6,"Hello, how can I help you today?"
garneph01m,1995,ML4,AL,1,144,65,79,4,"Hello, how can I help you today?"
phelale99m,1895,SLN,NL,4,45,11,30,11,"Hello, how can I help you today?"
oatesjo01m,1994,BAL,AL,1,112,63,49,2,"Hello, how can I help you today?"
mauchge01m,1972,MON,NL,1,156,70,86,5,"Hello, how can I help you today?"
smithbi01m,1873,BL4,NA,1,5,0,5,9,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
speaktr01m,1922,CLE,AL,1,155,78,76,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
vernomi01m,1962,WS2,AL,1,162,60,101,10,"Hello, how can I help you today?"
barryja01m,1917,BOS,AL,1,157,90,62,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
donovpa01m,1911,BOS,AL,1,153,78,75,5,"Hello, how can I help you today?"
shottbu01m,1930,PHI,NL,1,156,52,102,8,"Hello, how can I help you today?"
bushdo01m,1928,PIT,NL,1,152,85,67,4,"Hello, how can I help you today?"
matheed01m,1972,ATL,NL,2,50,23,27,4,"Hello, how can I help you today?"
bancrda01m,1926,BSN,NL,1,153,66,86,7,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
ansonca01m,1895,CHN,NL,1,133,72,58,4,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mckeoja99m,1973,KCA,AL,1,162,88,74,2,"Hello, how can I help you today?"
moranpa01m,1918,PHI,NL,1,125,55,68,6,"Hello, how can I help you today?"
coombja01m,1919,PHI,NL,1,63,18,44,8,"Hello, how can I help you today?"
johnsda02m,1987,NYN,NL,1,162,92,70,2,"Hello, how can I help you today?"
clarkfr01m,1911,PIT,NL,1,156,85,69,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
valenbo02m,1992,TEX,AL,1,86,45,41,4,"Hello, how can I help you today?"
rignebi01m,1970,MIN,AL,1,162,98,64,1,"Hello, how can I help you today?"
dahlebi01m,1912,BRO,NL,1,153,58,95,7,"Hello, how can I help you today?"
wilheka01m,1922,PHI,NL,1,154,57,96,7,"Hello, how can I help you today?"
mckecbi01m,1935,BSN,NL,1,153,38,115,8,"Hello, how can I help you today?"
aloufe01m,2005,SFN,NL,1,162,75,87,3,"Hello, how can I help you today?"
cavarph01m,1952,CHN,NL,1,155,77,77,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
larusto01m,1983,CHA,AL,1,162,99,63,1,"Hello, how can I help you today?"
gibbojo02m,2007,TOR,AL,1,162,83,79,3,"Hello, how can I help you today?"
washiro01m,2009,TEX,AL,1,162,87,75,2,"Hello, how can I help you today?"
mcraeha01m,2001,TBA,AL,2,148,58,90,5,"Hello, how can I help you today?"
actama99m,2011,CLE,AL,1,162,80,82,2,"Hello, how can I help you today?"
valenbo02m,1985,TEX,AL,2,129,53,76,7,"Hello, how can I help you today?"
frankhe01m,1979,CHN,NL,1,155,78,77,5,"Hello, how can I help you today?"
manueje01m,2001,CHA,AL,1,162,83,79,3,"Hello, how can I help you today?"
kellejo01m,1904,CIN,NL,1,157,88,65,3,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
craftha01m,1958,KC1,AL,1,156,73,81,7,"Hello, how can I help you today?"
willite01m,1969,WS2,AL,1,162,86,76,4,"Hello, how can I help you today?"
lucchfr99m,1970,PHI,NL,1,161,73,88,5,"Hello, how can I help you today?"
herzowh01m,1984,SLN,NL,1,162,84,78,3,"Hello, how can I help you today?"
mckeoja99m,1977,OAK,AL,1,53,26,27,7,"Hello, how can I help you today?"
dressch01m,1963,DET,AL,2,102,55,47,5,"Hello, how can I help you today?"
rodgebu01m,1990,MON,NL,1,162,85,77,3,"Hello, how can I help you today?"
ansonca01m,1881,CHN,NL,1,84,56,28,1,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
blackbu02m,2010,SDN,NL,1,162,90,72,2,"Hello, how can I help you today?"
wardjo01m,1893,NY1,NL,1,136,68,64,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
gardnbi02m,1985,MIN,AL,1,62,27,35,4,"Hello, how can I help you today?"
phillho99m,1885,PT1,AA,1,111,56,55,3,"Hello, how can I help you today?"
ansonca01m,1896,CHN,NL,1,132,71,57,5,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
larusto01m,1998,SLN,NL,1,162,83,79,3,"Hello, how can I help you today?"
mckeoja99m,1998,CIN,NL,1,162,77,85,4,"Hello, how can I help you today?"
houkra01m,1971,NYA,AL,1,162,82,80,4,"Hello, how can I help you today?"
speaktr01m,1926,CLE,AL,1,154,88,66,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
coxbo01m,2007,ATL,NL,1,162,84,78,3,"Hello, how can I help you today?"
greenda02m,1995,NYN,NL,1,144,69,75,2,"Hello, how can I help you today?"
highadi01m,1874,NY2,NA,2,40,29,11,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
battijo01m,1884,PT1,AA,3,13,6,7,10,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
comisch01m,1883,SL4,AA,2,19,12,7,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
mcgahme99m,1962,CLE,AL,1,160,78,82,6,"Hello, how can I help you today?"
aloufe01m,2004,SFN,NL,1,162,91,71,2,"Hello, how can I help you today?"
frankhe01m,1977,CHN,NL,1,162,81,81,4,"Hello, how can I help you today?"
clarkfr01m,1905,PIT,NL,1,155,96,57,2,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
howsedi01m,1981,KCA,AL,2,33,20,13,1,"Hello, how can I help you today?"
darkal01m,1963,SFN,NL,1,162,88,74,3,"Hello, how can I help you today?"
willidi02m,1988,SEA,AL,1,56,23,33,7,"Hello, how can I help you today?"
mcgrajo01m,1909,NY1,NL,1,158,92,61,3,"Hello, how can I help you today?"
stallge01m,1897,PHI,NL,1,134,55,77,10,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык."
hartjo99m,1989,CLE,AL,2,19,8,11,6,"Hello, how can I help you today?"
girarjo01m,2011,NYA,AL,1,162,97,65,1,"Hello, how can I help you today?"
grimebu01m,1938,BRO,NL,1,151,69,80,7,"Hello, how can I help you today?"
rignebi01m,1968,CAL,AL,1,162,67,95,8,"Hello, how can I help you today?"
mossle01m,1968,CHA,AL,2,2,0,2,8,"Hello, how can I help you today?"
