playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
hoguebo01,1951,NYA,AL,ws,П,2,0,8.0,0,1,0,0,0,,0.0,0.0
riverru01,1998,SDN,NL,NLDS2,CF,1,1,24.0,1,0,0,0,0,,,
jonesch06,1995,ATL,NL,НЛКС,3Б,4,4,117.0,4,13,0,2,0,,,
lopezja01,1997,ATL,NL,НЛКС,С,5,4,129.0,40,3,0,2,0,0.0,0.0,1.0
gantro01,1996,SLN,NL,НЛКС,ЛФ,7,7,165.0,12,0,0,0,0,,,
leyriji01,1998,SDN,NL,НЛКС,С,2,2,38.0,20,0,0,0,0,0.0,2.0,0.0
bancrda01,1915,PHI,NL,ws,SS,5,5,131.0,13,10,1,2,0,,,
hammoje01,1997,BAL,AL,ALDS2,RF,3,1,45.0,5,1,0,0,0,,,
giambja01,2001,OAK,AL,ALDS2,1Б,5,5,132.0,52,2,1,4,0,,,
schofdi01,1968,SLN,NL,ws,SS,1,0,3.0,0,0,0,0,0,,,
howelke01,1985,LAN,NL,НЛКС,П,1,0,6.0,0,0,0,0,0,,0.0,0.0
benchjo01,1975,CIN,NL,НЛКС,С,3,3,84.0,18,4,0,0,0,0.0,0.0,0.0
seaneru01,2001,ATL,NL,НЛДС-1,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
hodgegi01,1956,BRO,NL,ws,1Б,7,7,183.0,54,5,0,8,0,,,
reedri01,1999,NYN,NL,НЛКС,П,1,1,21.0,0,0,0,0,0,,0.0,1.0
chaveen01,2006,NYN,NL,НЛДС-1,RF,1,1,27.0,1,0,0,0,0,,,
eastwra01,1976,CIN,NL,НЛКС,П,2,0,9.0,0,1,0,0,0,,0.0,0.0
ledeeri01,1998,NYA,AL,ws,ЛФ,4,3,87.0,8,0,0,0,0,,,
gilesma01,2001,ATL,NL,НЛДС-1,Две единицы,3,3,75.0,6,10,0,3,0,,,
leibone01,1919,CHA,AL,ws,RF,4,3,93.0,3,0,0,0,0,,,
mantlmi01,1957,NYA,AL,ws,CF,5,5,136.0,8,0,1,0,0,,,
hortowi01,1968,DET,AL,ws,ЛФ,7,7,162.0,5,1,1,0,0,,,
ackerji01,1985,TOR,AL,АЛКС,П,2,0,18.0,0,1,0,0,0,,0.0,0.0
cruzne02,2010,TEX,AL,АЛКС,RF,5,3,90.0,7,0,0,0,0,,,
blausje01,1996,ATL,NL,НЛКС,SS,7,7,138.0,5,9,1,2,0,,,
ruffibr01,1995,COL,NL,НЛДС-1,П,4,0,10.0,0,0,0,0,0,,0.0,0.0
verasda01,1996,SDN,NL,NLDS2,П,2,0,3.0,0,1,0,0,0,,0.0,0.0
durbich01,2010,PHI,NL,НЛДС-1,П,1,0,1.0,0,1,0,0,0,,0.0,0.0
cashke01,2008,BOS,AL,АЛДС-1,С,1,0,6.0,3,0,0,0,0,0.0,0.0,0.0
hutchjo02,1940,CIN,NL,ws,П,1,0,3.0,0,1,0,0,0,,0.0,0.0
hernake01,1986,NYN,NL,ws,1Б,7,7,189.0,48,4,1,4,0,,,
willile01,1919,CHA,AL,ws,П,3,3,49.0,1,2,0,0,0,,1.0,3.0
mcnalda01,1974,BAL,AL,АЛКС,П,1,1,17.0,0,0,0,0,0,,0.0,0.0
zitoba01,2001,OAK,AL,ALDS2,П,1,1,24.0,0,0,0,0,0,,0.0,0.0
ortizru01,2000,SFN,NL,NLDS2,П,1,1,16.0,0,0,0,0,0,,0.0,1.0
fultzaa01,2007,CLE,AL,АЛКС,П,1,0,0.0,0,0,0,0,0,,0.0,0.0
glavito02,1995,ATL,NL,ws,П,2,2,42.0,1,3,0,0,0,,2.0,1.0
berkmla01,2005,HOU,NL,НЛКС,ЛФ,4,4,90.0,3,1,0,0,0,,,
garceri01,1999,BOS,AL,АЛКС,П,2,0,9.0,0,1,0,0,0,,0.0,0.0
mondari01,1978,LAN,NL,НЛКС,CF,3,2,48.0,4,0,0,0,0,,,
moonwa01,1959,LAN,NL,ws,CF,1,0,3.0,0,0,0,0,0,,,
dobyla01,1948,CLE,AL,ws,CF,5,5,132.0,10,0,1,0,0,,,
archeji01,1910,CHN,NL,ws,С,2,2,57.0,18,4,0,1,0,0.0,4.0,1.0
tracedi01,1968,DET,AL,ws,3Б,1,0,3.0,0,0,0,0,0,,,
cuddymi01,2002,MIN,AL,ALDS2,RF,5,5,99.0,7,0,0,0,0,,,
hernake01,1988,NYN,NL,НЛКС,1Б,7,7,192.0,57,4,1,2,0,,,
randajo01,2005,SDN,NL,НЛДС-1,3Б,3,3,75.0,0,4,0,0,0,,,
jacksre01,1971,OAK,AL,АЛКС,RF,3,3,75.0,10,1,0,0,0,,,
mcdougi01,1960,NYA,AL,ws,3Б,6,4,117.0,5,7,1,0,0,,,
camparo01,1949,BRO,NL,ws,С,5,5,132.0,32,2,0,1,0,0.0,2.0,0.0
holtji01,1974,OAK,AL,ws,1Б,1,0,3.0,1,0,0,1,0,,,
kurowwh01,1946,SLN,NL,ws,3Б,7,7,186.0,12,10,1,2,0,,,
sciosmi01,1981,LAN,NL,ws,С,3,1,42.0,7,1,0,0,0,0.0,1.0,1.0
shinjts01,2002,SFN,NL,НЛКС,RF,1,0,3.0,1,0,0,0,0,,,
linebsc01,2005,SDN,NL,НЛДС-1,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
ankieri01,2000,SLN,NL,НЛДС-1,П,1,1,8.0,0,0,0,0,0,,0.0,1.0
webbbr01,2007,ARI,NL,НЛКС,П,1,1,18.0,2,1,0,0,0,,1.0,0.0
romerjc01,2008,PHI,NL,НЛКС,П,3,0,7.0,0,0,0,0,0,,0.0,0.0
davisto02,1971,OAK,AL,АЛКС,1Б,2,2,48.0,8,0,0,1,0,,,
ramirma02,1995,CLE,AL,АЛДС-1,RF,3,3,84.0,3,0,0,0,0,,,
mussimi01,2001,NYA,AL,ws,П,2,2,33.0,2,0,0,0,0,,1.0,0.0
andremi01,1973,OAK,AL,АЛКС,1Б,1,0,3.0,1,0,0,0,0,,,
stottto01,1998,TEX,AL,ALDS2,П,1,1,24.0,0,1,0,0,0,,0.0,2.0
collied01,1917,CHA,AL,ws,Две единицы,6,6,156.0,11,23,0,3,0,,,
oswalro01,2005,HOU,NL,ws,П,1,1,18.0,0,1,0,0,0,,0.0,0.0
carpech01,2006,SLN,NL,NLDS2,П,2,2,40.0,1,0,0,0,0,,1.0,1.0
martiti02,2001,NYA,AL,ws,1Б,6,6,154.0,46,6,0,4,0,,,
stanlmi01,1972,DET,AL,АЛКС,ЛФ,1,0,7.0,2,0,0,0,0,,,
glavito02,1999,ATL,NL,НЛДС-1,П,1,1,18.0,0,0,0,0,0,,0.0,0.0
wolfra02,2011,MIL,NL,NLDS2,П,1,1,,0,0,0,0,0,,,
suppaje01,2006,SLN,NL,ws,П,1,1,18.0,0,0,0,0,0,,0.0,0.0
reyesde01,2009,SLN,NL,НЛДС-1,П,2,0,3.0,0,0,0,0,0,,0.0,0.0
fletcar01,1917,NY1,NL,ws,SS,6,6,153.0,9,17,3,1,0,,,
timlimi01,1997,SEA,AL,ALDS2,П,1,0,2.0,0,0,0,0,0,,0.0,0.0
hendrge01,1986,CAL,AL,АЛКС,RF,2,2,45.0,2,0,0,0,0,,,
chacosh01,2005,NYA,AL,ALDS2,П,1,1,19.0,0,0,0,0,0,,0.0,1.0
bellira01,1996,ATL,NL,ws,SS,3,0,15.0,0,3,0,0,0,,,
hershor01,1999,NYN,NL,НЛКС,П,2,0,13.0,2,0,0,1,0,,0.0,1.0
bibbyji01,1979,PIT,NL,ws,П,2,2,31.0,1,0,0,0,0,,1.0,1.0
halamjo01,2001,SEA,AL,АЛКС,П,2,0,6.0,0,0,0,0,0,,0.0,0.0
dempsry01,2008,CHN,NL,НЛДС-1,П,1,1,14.0,0,0,0,0,0,,0.0,0.0
maglisa01,1954,NY1,NL,ws,П,1,1,21.0,0,2,0,0,0,,0.0,0.0
mordemi01,2003,FLO,NL,НЛКС,Две единицы,1,0,6.0,0,0,0,0,0,,,
jonesmi02,1984,KCA,AL,АЛКС,П,1,0,4.0,0,0,0,0,0,,0.0,0.0
wertzvi01,1954,CLE,AL,ws,1Б,4,4,105.0,33,6,1,2,0,,,
blausje01,1991,ATL,NL,НЛКС,SS,2,0,12.0,0,1,1,0,0,,,
ruhleve01,1981,HOU,NL,НДВИ,П,1,1,24.0,2,2,0,0,0,,0.0,0.0
parkch01,2006,SDN,NL,NLDS2,П,1,0,6.0,0,0,0,0,0,,0.0,0.0
spencsh01,2001,NYA,AL,ALDS2,RF,3,2,63.0,4,1,0,0,0,,,
schoesc01,2002,ANA,AL,АЛДС-1,П,3,0,1.0,0,0,0,0,0,,0.0,0.0
mcgrifr01,1997,ATL,NL,NLDS2,1Б,3,3,81.0,27,3,0,2,0,,,
jacksre01,1972,OAK,AL,АЛКС,CF,5,5,114.0,14,0,1,0,0,,,
valenjo03,2000,CHA,AL,ALDS2,SS,3,3,82.0,10,17,1,5,0,,,
kingje01,1990,PIT,NL,НЛКС,3Б,4,3,54.0,1,4,0,0,0,,,
spencji01,1981,OAK,AL,АВДИВ,1Б,1,1,27.0,6,2,0,1,0,,,
bowala01,1981,PHI,NL,НЕДИВ,SS,5,5,132.0,13,9,1,1,0,,,
leiteal01,2005,NYA,AL,ALDS2,П,4,0,11.0,0,0,0,0,0,,0.0,1.0
grubeke01,1991,TOR,AL,АЛКС,3Б,5,5,135.0,3,6,3,0,0,,,
liebejo01,2004,NYA,AL,АЛКС,П,2,2,43.0,1,2,0,0,0,,0.0,0.0
bigbeca01,1925,PIT,NL,ws,ЛФ,1,0,3.0,0,0,0,0,0,,,
dykesji01,1930,PHA,AL,ws,3Б,6,6,156.0,8,6,1,1,0,,,
guthrma01,1995,LAN,NL,NLDS2,П,3,0,4.0,0,0,0,0,0,,0.0,0.0
gulledo01,1973,CIN,NL,НЛКС,П,3,1,27.0,1,0,0,0,0,,0.0,0.0
ceronri01,1981,NYA,AL,АЛКС,С,3,3,78.0,23,2,0,1,0,1.0,2.0,0.0
paganjo01,1970,PIT,NL,НЛКС,3Б,1,1,27.0,0,4,0,0,0,,,
devermi01,1995,ATL,NL,НЛКС,ЛФ,2,2,54.0,2,0,0,0,0,,,
croucfr01,1940,DET,AL,ws,SS,1,0,3.0,0,0,0,0,0,,,
rodrial01,2004,NYA,AL,АЛКС,3Б,7,7,209.0,4,7,0,2,0,,,
williwo02,2004,SLN,NL,НЛКС,П,2,2,39.0,3,1,0,0,0,,0.0,0.0
rodriro02,1991,PIT,NL,НЛКС,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
saundjo01,2011,ARI,NL,NLDS2,П,1,1,,1,0,0,0,0,,,
kieltbo01,2002,MIN,AL,АЛКС,RF,1,0,3.0,0,0,0,0,0,,,
rosepe01,1980,PHI,NL,ws,1Б,6,6,161.0,49,6,0,8,0,,,
hazlebo01,1957,ML1,NL,ws,RF,4,4,90.0,6,0,0,0,0,,,
smithlo01,1985,KCA,AL,АЛКС,ЛФ,7,7,164.0,8,3,1,0,0,,,
oberkke01,1989,SFN,NL,НЛКС,3Б,1,0,6.0,0,1,0,0,0,,,
garbege01,1976,PHI,NL,НЛКС,П,2,0,2.0,0,0,0,0,0,,0.0,0.0
tagucso01,2005,SLN,NL,НЛДС-1,RF,1,0,5.0,0,0,0,0,0,,,
russere01,1917,CHA,AL,ws,П,1,1,0.0,0,0,0,0,0,,0.0,0.0
mondari01,1981,LAN,NL,ws,RF,4,4,81.0,9,0,0,0,0,,,
verlaju01,2006,DET,AL,АЛКС,П,1,1,16.0,0,0,0,0,0,,0.0,0.0
gasparo01,1969,NYN,NL,ws,RF,1,0,6.0,2,0,0,0,0,,,
mikkepe01,1964,NYA,AL,ws,П,4,0,14.0,1,1,0,0,0,,1.0,0.0
murraed02,1979,BAL,AL,АЛКС,1Б,4,4,109.0,44,3,2,4,0,,,
berkmla01,2005,HOU,NL,NLDS2,ЛФ,2,2,48.0,5,1,0,0,0,,,
mabryjo01,2005,SLN,NL,НЛКС,3Б,2,1,27.0,1,2,0,0,0,,,
papeljo01,2009,BOS,AL,ALDS2,П,2,0,6.0,0,1,0,0,0,,0.0,1.0
robindo01,1979,PIT,NL,НЛКС,П,2,0,6.0,0,0,0,0,0,,0.0,0.0
stewasa01,1983,BAL,AL,ws,П,3,0,15.0,0,0,0,0,0,,0.0,1.0
epstemi01,1972,OAK,AL,ws,1Б,6,6,126.0,35,2,2,1,0,,,
forstte01,1981,LAN,NL,ws,П,2,0,6.0,0,1,0,0,0,,1.0,0.0
abstebi01,1909,PIT,NL,ws,1Б,7,7,183.0,70,4,5,3,0,,,
caldwra02,1920,CLE,AL,ws,П,1,1,1.0,0,0,0,0,0,,0.0,0.0
leonadu01,1916,BOS,AL,ws,П,1,1,27.0,0,1,0,0,0,,0.0,1.0
hugheji02,1953,BRO,NL,ws,П,1,0,12.0,0,0,1,0,0,,0.0,1.0
gallemi01,1988,OAK,AL,ws,Две единицы,1,0,3.0,0,0,0,0,0,,,
hollima01,2007,COL,NL,НЛКС,ЛФ,4,4,114.0,6,1,0,0,0,,,
vizcajo01,1997,SFN,NL,НЛДС-1,SS,3,3,77.0,3,10,0,3,0,,,
henrito01,1949,NYA,AL,ws,1Б,5,5,135.0,48,1,0,4,0,,,
nenro01,1997,FLO,NL,ws,П,4,0,14.0,0,0,0,0,0,,0.0,0.0
seitzke01,1997,CLE,AL,АЛКС,1Б,3,1,27.0,11,1,0,2,0,,,
lazzeto01,1928,NYA,AL,ws,Две единицы,4,4,78.0,2,7,2,1,0,,,
beltrca01,2012,SLN,NL,НЛДС-1,RF,5,5,132.0,14,0,0,0,0,0.0,0.0,0.0
lummi01,1969,ATL,NL,НЛКС,ЛФ,1,0,6.0,0,0,0,0,0,,,
richapa01,1945,DET,AL,ws,С,7,6,155.0,46,5,1,0,0,2.0,2.0,3.0
molitpa01,1982,ML4,AL,ws,3Б,7,7,180.0,4,9,0,1,0,,,
velarra01,2001,NYA,AL,ws,1Б,1,1,24.0,10,0,0,1,0,,,
crabtti01,1998,TEX,AL,ALDS2,П,2,0,12.0,0,0,0,0,0,,0.0,0.0
finlest01,1996,SDN,NL,NLDS2,CF,3,3,75.0,10,0,0,0,0,,,
lylesp01,1976,NYA,AL,ws,П,2,0,8.0,0,0,0,0,0,,0.0,0.0
kotsama01,2011,MIL,NL,НЛКС,RF,3,2,,2,0,0,0,0,,,
perryji01,1965,MIN,AL,ws,П,2,0,12.0,0,1,0,0,0,,1.0,1.0
stonege02,1973,NYN,NL,ws,П,2,0,9.0,0,0,0,0,0,,0.0,0.0
devermi01,1995,ATL,NL,НЛДС-1,ЛФ,3,0,24.0,2,0,0,0,0,,,
guerrpe01,1985,LAN,NL,НЛКС,ЛФ,6,6,151.0,11,0,0,0,0,,,
rolfere01,1941,NYA,AL,ws,3Б,5,5,135.0,7,8,0,1,0,,,
felscha01,1917,CHA,AL,ws,CF,6,6,156.0,16,2,0,1,0,,,
chavera01,2005,HOU,NL,NLDS2,1Б,1,0,9.0,2,1,0,0,0,,,
gonzape01,1964,NYA,AL,ws,3Б,1,0,9.0,1,3,0,0,0,,,
oneilpa01,1990,CIN,NL,ws,RF,4,4,111.0,11,0,0,0,0,,,
bellja01,1991,PIT,NL,НЛКС,SS,7,7,189.0,12,19,1,2,0,,,
hardyjj01,2008,MIL,NL,NLDS2,SS,4,4,102.0,8,8,0,4,0,,,
sheetan01,1998,SDN,NL,ws,SS,2,0,9.0,0,2,0,0,0,,,
siskdo01,1986,NYN,NL,НЛКС,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
benjami01,1998,BOS,AL,АЛДС-1,Две единицы,4,4,96.0,12,9,0,2,0,,,
whitefr01,1981,KCA,AL,АВДИВ,Две единицы,3,3,78.0,5,6,1,1,0,,,
doylela01,1912,NY1,NL,ws,Две единицы,8,8,221.0,15,26,5,1,0,,,
thompbr01,2006,SLN,NL,ws,П,1,0,2.0,0,0,0,0,0,,0.0,0.0
jacksda04,2005,SDN,NL,НЛДС-1,CF,1,0,12.0,1,0,0,0,0,,,
larkiba01,1995,CIN,NL,НЛКС,SS,4,4,111.0,10,15,1,2,0,,,
condrcl01,2007,PHI,NL,NLDS2,П,1,0,5.0,0,1,0,1,0,,0.0,0.0
jordabr01,1996,SLN,NL,НЛКС,RF,5,5,117.0,10,0,0,0,0,,,
bedrost01,1989,SFN,NL,НЛКС,П,4,0,10.0,0,0,0,0,0,,0.0,0.0
molinya01,2011,SLN,NL,НЛКС,С,7,6,,41,1,0,0,0,0.0,0.0,1.0
kentje01,1996,CLE,AL,АЛДС-1,1Б,1,0,3.0,0,1,0,0,0,,,
watsobo01,1981,NYA,AL,АЛКС,1Б,3,3,66.0,17,0,0,5,0,,,
hernali01,2007,ARI,NL,НЛДС-1,П,1,1,18.0,0,2,0,0,0,,1.0,0.0
smithoz01,1982,SLN,NL,НЛКС,SS,3,3,81.0,3,11,0,1,0,,,
maasdu01,1960,NYA,AL,ws,П,1,0,6.0,0,0,0,0,0,,0.0,0.0
alomaro01,1993,TOR,AL,ws,Две единицы,6,6,159.0,9,21,2,2,0,,,
perezed02,1999,ATL,NL,НЛКС,С,6,6,156.0,42,2,0,0,0,0.0,4.0,2.0
coraal01,2007,BOS,AL,АЛКС,SS,1,0,3.0,0,0,0,0,0,,,
barajro01,2001,ARI,NL,NLDS2,С,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
tapanke01,1995,LAN,NL,NLDS2,П,2,0,1.0,0,0,0,0,0,,3.0,0.0
belanma01,1970,BAL,AL,ws,SS,5,5,135.0,11,14,1,1,0,,,
keenvi01,1926,SLN,NL,ws,П,1,0,3.0,0,1,0,0,0,,0.0,0.0
werthja01,2007,PHI,NL,NLDS2,ЛФ,1,0,2.0,0,0,0,0,0,,,
johnsni01,2003,NYA,AL,АЛКС,1Б,7,7,192.0,61,3,0,9,0,,,
saxst01,1981,LAN,NL,НДВИ,Две единицы,1,0,2.0,0,0,0,0,0,,,
stairma01,2000,OAK,AL,АЛДС-1,RF,2,2,51.0,6,0,0,0,0,,,
priddje01,1942,NYA,AL,ws,1Б,3,2,78.0,22,4,1,1,0,,,
maddugr01,1999,ATL,NL,НЛДС-1,П,2,1,21.0,0,1,0,0,0,,2.0,1.0
milbola01,1981,NYA,AL,ws,SS,6,6,153.0,5,16,2,1,0,,,
laneja01,2005,HOU,NL,NLDS2,RF,4,4,129.0,11,2,0,0,0,,,
bradfch01,2008,TBA,AL,АЛКС,П,3,0,9.0,0,2,0,0,0,,0.0,0.0
bandosa01,1973,OAK,AL,АЛКС,3Б,5,5,138.0,7,10,0,0,0,,,
tidrodi01,1977,NYA,AL,ws,П,2,0,11.0,0,1,0,0,0,,0.0,2.0
willsma01,1965,LAN,NL,ws,SS,7,7,180.0,14,27,0,6,0,,,
timlimi01,1993,TOR,AL,ws,П,2,0,7.0,0,0,0,0,0,,0.0,0.0
mcewijo01,2000,NYN,NL,НЛКС,3Б,1,0,3.0,0,0,0,0,0,,,
mcmilno01,1929,CHN,NL,ws,3Б,5,5,131.0,6,9,0,0,0,,,
nixontr01,2003,BOS,AL,АЛКС,RF,7,7,189.0,7,1,0,0,0,,,
ryanno01,1981,HOU,NL,НДВИ,П,2,2,45.0,1,4,0,1,0,,2.0,0.0
pettian01,1995,NYA,AL,ALDS2,П,1,1,21.0,0,3,0,0,0,,0.0,2.0
huffau01,2010,SFN,NL,NLDS2,1Б,4,4,108.0,22,1,0,1,0,,,
rootch01,1929,CHN,NL,ws,П,2,2,40.0,0,0,0,0,0,,0.0,1.0
garciki01,1979,BAL,AL,ws,SS,6,5,129.0,10,17,1,2,0,,,
scherbi01,1984,DET,AL,ws,П,3,0,9.0,0,2,0,0,0,,0.0,1.0
kuoho01,2006,LAN,NL,НЛДС-1,П,1,1,13.0,0,0,0,0,0,,0.0,0.0
milleda02,2002,ARI,NL,NLDS2,С,1,1,27.0,8,0,0,0,0,0.0,1.0,1.0
patteda02,1968,DET,AL,ws,П,2,0,9.0,0,1,0,0,0,,0.0,1.0
eckerde01,1988,OAK,AL,ws,П,2,0,5.0,0,0,0,0,0,,1.0,1.0
barajro01,2001,ARI,NL,ws,С,2,1,40.0,9,2,0,0,0,0.0,0.0,1.0
spiezsc01,2002,ANA,AL,АЛДС-1,1Б,4,4,105.0,32,3,0,6,0,,,
mcenawi01,1975,CIN,NL,НЛКС,П,1,0,4.0,0,0,0,0,0,,0.0,0.0
calerki01,2004,SLN,NL,НЛКС,П,5,0,21.0,0,1,0,0,0,,1.0,2.0
colbrgr01,2002,ARI,NL,NLDS2,1Б,1,1,24.0,4,1,0,0,0,,,
fuentbr01,2007,COL,NL,NLDS2,П,3,0,7.0,0,0,0,0,0,,0.0,0.0
pepitjo01,1964,NYA,AL,ws,1Б,7,7,186.0,62,6,0,6,0,,,
colemvi01,1995,SEA,AL,ALDS2,ЛФ,5,5,135.0,14,0,0,0,0,,,
ceronri01,1981,NYA,AL,Аидив,С,5,5,135.0,42,1,1,0,0,0.0,1.0,2.0
tannele01,1906,CHA,AL,ws,SS,3,3,81.0,1,8,0,0,0,,,
kileda01,1997,HOU,NL,NLDS2,П,1,1,21.0,0,0,0,0,0,,0.0,1.0
lackejo01,2002,ANA,AL,АЛКС,П,1,1,21.0,1,0,0,0,0,,0.0,1.0
fultzaa01,2007,CLE,AL,ALDS2,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
isrinja01,2005,SLN,NL,НЛДС-1,П,3,0,9.0,0,1,0,0,0,,1.0,0.0
biggicr01,1998,HOU,NL,NLDS2,Две единицы,4,4,102.0,9,10,1,0,0,,,
whittpo01,1915,PHI,NL,ws,1Б,1,0,3.0,2,0,0,1,0,,,
wilsoar01,1911,NY1,NL,ws,С,1,0,3.0,1,0,0,0,0,0.0,0.0,0.0
javiest01,2001,SEA,AL,АЛДС-1,ЛФ,4,3,93.0,6,0,0,0,0,,,
laddpe01,1982,ML4,AL,АЛКС,П,3,0,10.0,0,1,0,0,0,,0.0,0.0
weisswa01,1988,OAK,AL,ws,SS,5,5,131.0,5,11,1,1,0,,,
greenda03,1982,SLN,NL,НЛКС,ЛФ,2,0,9.0,0,0,0,0,0,,,
hayesch01,1996,NYA,AL,ws,3Б,4,3,87.0,2,6,0,0,0,,,
marbefi01,1924,WS1,AL,ws,П,4,1,24.0,1,1,0,1,0,,0.0,0.0
morriha02,1995,CIN,NL,NLDS2,1Б,3,3,81.0,22,2,0,1,0,,,
tudorjo01,1987,SLN,NL,ws,П,2,2,33.0,0,4,0,0,0,,1.0,0.0
amezaal01,2004,ANA,AL,АЛДС-1,Две единицы,2,1,26.0,0,2,0,0,0,,,
walketo04,2003,BOS,AL,АЛКС,Две единицы,6,6,153.0,8,21,0,3,0,,,
mathemi01,2004,SLN,NL,НЛДС-1,С,4,4,105.0,21,1,0,0,0,0.0,2.0,0.0
byrdpa01,2005,LAA,AL,ALDS2,П,1,1,11.0,0,0,0,0,0,,0.0,0.0
jacksgr01,1976,NYA,AL,ws,П,1,0,11.0,0,3,0,0,0,,0.0,0.0
muelldo01,1954,NY1,NL,ws,RF,4,4,111.0,3,0,2,0,0,,,
nettlgr01,1977,NYA,AL,АЛКС,3Б,5,5,132.0,2,12,0,2,0,,,
howeljp01,2008,TBA,AL,ws,П,3,0,7.0,0,1,0,0,0,,3.0,0.0
miltoer01,2002,MIN,AL,АЛКС,П,1,1,18.0,0,0,0,0,0,,0.0,0.0
hillgl01,1997,SFN,NL,НЛДС-1,RF,2,2,48.0,2,0,0,0,0,,,
mathemi01,2002,SLN,NL,NLDS2,С,3,3,81.0,24,3,0,0,0,0.0,1.0,0.0
gowdyha01,1923,NY1,NL,ws,С,2,2,30.0,7,0,0,0,0,0.0,1.0,0.0
mathete01,1996,BAL,AL,АЛКС,П,3,0,7.0,0,1,0,0,0,,0.0,0.0
burrira01,1981,MON,NL,НЛКС,П,2,2,51.0,0,1,0,0,0,,1.0,0.0
thomade01,1981,LAN,NL,ws,CF,3,1,36.0,3,0,0,0,0,,,
hoffmtr01,2006,SDN,NL,NLDS2,П,1,0,3.0,0,0,0,0,0,,0.0,0.0
santajo01,2004,MIN,AL,ALDS2,П,2,2,36.0,0,0,0,0,0,,1.0,1.0
wilsocj01,2010,TEX,AL,АЛКС,П,2,2,36.0,0,2,0,0,0,,0.0,0.0
simmoal01,1930,PHA,AL,ws,ЛФ,6,5,147.0,9,1,0,0,0,,,
anderga01,2002,ANA,AL,ws,ЛФ,7,7,183.0,17,1,1,0,0,,,
maddoga01,1978,PHI,NL,НЛКС,CF,4,4,110.0,16,0,1,0,0,,,
derripa01,1931,SLN,NL,ws,П,3,2,38.0,0,2,0,0,0,,0.0,0.0
darliro01,1992,OAK,AL,АЛКС,П,1,1,18.0,1,0,0,0,0,,0.0,2.0
tomkobr01,2000,SEA,AL,АЛКС,П,2,0,15.0,3,0,0,0,0,,2.0,1.0
damonjo01,2006,NYA,AL,АЛДС-1,CF,4,4,102.0,13,0,0,0,0,,,
retteme01,1971,BAL,AL,АЛКС,ЛФ,2,1,33.0,3,0,0,0,0,,,
geronce01,1973,CIN,NL,НЛКС,CF,4,4,114.0,11,0,0,0,0,,,
ruschgl01,2000,NYN,NL,ws,П,3,0,12.0,0,0,0,0,0,,1.0,0.0
booneaa01,2003,NYA,AL,АЛКС,3Б,7,5,150.0,5,7,2,1,0,,,
pettian01,1998,NYA,AL,ws,П,1,1,22.0,0,4,0,0,0,,0.0,0.0
willibe02,1997,NYA,AL,АЛДС-1,CF,5,5,130.0,7,0,0,0,0,,,
reussje01,1981,LAN,NL,НЛКС,П,1,1,21.0,0,0,0,0,0,,0.0,0.0
javiest01,2000,SEA,AL,АЛКС,ЛФ,1,0,6.0,1,0,0,0,0,,,
henrydo01,1998,HOU,NL,NLDS2,П,2,0,5.0,0,1,0,0,0,,0.0,0.0
doteloc01,1999,NYN,NL,НЛКС,П,1,0,9.0,0,0,0,0,0,,1.0,0.0
roushed01,1919,CIN,NL,ws,CF,8,8,216.0,31,3,2,2,0,,,
peskyjo01,1946,BOS,AL,ws,SS,7,7,183.0,13,17,4,5,0,,,
pascuca02,1965,MIN,AL,ws,П,1,1,15.0,0,1,0,0,0,,3.0,0.0
cabreme01,2009,NYA,AL,ws,CF,4,4,84.0,8,0,0,0,0,,,
zambrca01,2003,CHN,NL,NLDS2,П,1,1,17.0,0,1,0,0,0,,0.0,0.0
dobsopa01,1968,DET,AL,ws,П,3,0,14.0,1,0,0,0,0,,2.0,1.0
garrewa01,1969,NYN,NL,НЛКС,3Б,3,3,81.0,1,5,0,0,0,,,
walberu01,1931,PHA,AL,ws,П,2,0,9.0,0,0,0,0,0,,1.0,2.0
percitr01,2002,ANA,AL,АЛКС,П,3,0,10.0,0,0,0,0,0,,0.0,0.0
alfonan01,2003,CHN,NL,НЛКС,П,3,0,7.0,0,0,0,0,0,,1.0,0.0
spierbi01,1998,HOU,NL,NLDS2,3Б,4,3,84.0,1,5,0,0,0,,,
gormato02,1953,NYA,AL,ws,П,1,0,9.0,1,0,0,0,0,,0.0,0.0
murphjo04,1941,NYA,AL,ws,П,2,0,18.0,1,0,0,0,0,,0.0,1.0
rolliji01,2008,PHI,NL,НЛКС,SS,5,5,132.0,8,17,0,7,0,,,
morrima01,2004,SLN,NL,ws,П,1,1,13.0,0,0,0,0,0,,0.0,0.0
hortori01,1985,SLN,NL,НЛКС,П,3,0,9.0,0,2,0,1,0,,0.0,0.0
reynoca01,1938,CHN,NL,ws,CF,1,1,27.0,3,0,0,0,0,,,
bluevi01,1974,OAK,AL,ws,П,2,2,41.0,0,3,0,0,0,,0.0,1.0
