playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
hoopebo01,1950,1,PHA,AL,П,45,,,19.0,37.0,2.0,10.0,,,,,
flahepa02,1904,2,PIT,NL,ОФ,2,,,6.0,0.0,0.0,0.0,,,,,
gaettga01,1993,2,KCA,AL,3Б,72,65.0,1730.0,50.0,136.0,5.0,15.0,,,,,
lefebjo01,1981,1,SDN,NL,CF,3,0.0,12.0,4.0,0.0,0.0,0.0,,,,,
roberbi01,1995,1,SDN,NL,ЛФ,48,35.0,965.0,83.0,2.0,1.0,0.0,,,,,
hermage01,1947,1,BRO,NL,ОФ,66,,,105.0,5.0,2.0,0.0,,,,,
santoal01,1972,1,SLN,NL,П,30,19.0,401.0,10.0,12.0,1.0,1.0,,,,,
ramirma02,2008,2,LAN,NL,ОФ,53,53.0,1309.0,91.0,1.0,2.0,0.0,,,,,
griffmi01,1893,1,BRO,NL,ОФ,93,,,232.0,19.0,9.0,8.0,,,,,
nymanch01,1983,1,CHA,AL,ДХ,10,,,,,,,,,,,
roberda06,1979,1,TEX,AL,3Б,1,0.0,3.0,0.0,1.0,0.0,0.0,,,,,
ryanno01,1976,1,CAL,AL,П,39,39.0,853.0,14.0,34.0,7.0,1.0,,,,,
jacksco01,2008,1,ARI,NL,ОФ,77,75.0,1968.0,146.0,5.0,3.0,3.0,,,,,
penato01,1993,1,BOS,AL,С,125,102.0,2746.0,698.0,53.0,4.0,8.0,5.0,31.0,52.0,31.0,3.0
silvaca01,2005,1,MIN,AL,П,27,27.0,565.0,14.0,26.0,0.0,3.0,,,,,
smithre06,1970,1,BOS,AL,ОФ,145,143.0,3733.0,361.0,15.0,9.0,1.0,,,,,
martito01,1963,1,CLE,AL,SS,41,40.0,1057.0,59.0,90.0,6.0,17.0,,,,,
flynndo01,1976,1,CIN,NL,3Б,23,1.0,126.0,5.0,8.0,0.0,1.0,,,,,
branski01,1908,1,PHI,NL,1Б,143,,,1472.0,89.0,22.0,67.0,,,,,
parrila01,1979,1,MON,NL,3Б,153,153.0,4021.0,119.0,290.0,23.0,25.0,,,,,
bondsbo01,1974,1,SFN,NL,RF,141,138.0,3666.0,283.0,11.0,10.0,3.0,,,,,
larkiba01,2000,1,CIN,NL,ДХ,1,,,,,,,,,,,
powerte01,1982,1,LAN,NL,П,12,4.0,101.0,3.0,5.0,0.0,0.0,,,,,
zimmeje01,1967,1,MIN,AL,С,104,81.0,2077.0,572.0,44.0,5.0,7.0,1.0,20.0,29.0,26.0,3.0
nixonru01,1958,1,CLE,AL,С,101,93.0,2441.0,499.0,31.0,5.0,4.0,10.0,14.0,25.0,17.0,1.0
rosemch01,1882,1,TRN,NL,ОФ,82,,,107.0,21.0,22.0,6.0,,,,,
schmicr01,1893,1,BLN,NL,П,9,,,0.0,9.0,3.0,0.0,,,,,
krukjo01,1991,1,PHI,NL,1Б,102,89.0,2429.0,735.0,49.0,2.0,54.0,,,,,
hansegr01,1995,1,LAN,NL,П,20,0.0,58.0,2.0,1.0,0.0,0.0,,,,,
snyderu01,1959,1,KC1,AL,ОФ,64,55.0,1505.0,127.0,9.0,2.0,2.0,,,,,
ruelmu01,1927,1,WS1,AL,С,128,,,495.0,100.0,7.0,8.0,2.0,,,,
jackstr01,1923,1,NY1,NL,3Б,31,,,17.0,47.0,5.0,3.0,,,,,
nichoki01,1891,1,BSN,NL,П,52,,,30.0,100.0,7.0,5.0,,,,,
pricejo02,1983,1,CIN,NL,П,21,21.0,432.0,8.0,21.0,4.0,3.0,,,,,
foremfr01,1891,1,CIN,NL,ОФ,1,,,0.0,0.0,0.0,0.0,,,,,
juliojo01,2006,1,NYN,NL,П,18,0.0,64.0,0.0,0.0,0.0,0.0,,,,,
webbele01,1946,1,BRO,NL,П,11,,,3.0,5.0,0.0,1.0,,,,,
mccabbi01,1919,1,CHN,NL,ОФ,20,,,36.0,2.0,2.0,1.0,,,,,
ruffire01,1938,1,NYA,AL,П,31,,,11.0,34.0,0.0,2.0,,,,,
heilmha01,1914,1,DET,AL,Две единицы,6,,,9.0,14.0,1.0,1.0,,,,,
moorejo01,1934,1,CIN,NL,ОФ,10,,,23.0,0.0,0.0,0.0,,,,,
mortobu01,1962,1,DET,AL,RF,33,18.0,589.0,45.0,2.0,0.0,1.0,,,,,
dingmcr01,2004,1,DET,AL,П,24,0.0,88.0,2.0,1.0,0.0,0.0,,,,,
reedmi01,1914,1,PHI,NL,SS,22,,,25.0,38.0,8.0,2.0,,,,,
kearnau01,2003,1,CIN,NL,RF,51,40.0,1100.0,96.0,2.0,1.0,0.0,,,,,
bannial01,1984,1,HOU,NL,ЛФ,1,1.0,24.0,1.0,0.0,0.0,0.0,,,,,
smithwi02,1969,1,CHN,NL,RF,1,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
hubbatr01,2002,1,SDN,NL,ЛФ,16,5.0,208.0,17.0,0.0,0.0,0.0,,,,,
auerbri01,1977,1,CIN,NL,SS,12,5.0,204.0,18.0,24.0,4.0,3.0,,,,,
evelada01,2005,1,MIL,NL,П,27,0.0,95.0,3.0,2.0,1.0,1.0,,,,,
bradfbu01,1976,1,CHA,AL,ОФ,48,37.0,1109.0,91.0,0.0,2.0,0.0,,,,,
boehmle01,1971,1,NYA,AL,3Б,1,1.0,24.0,1.0,1.0,0.0,0.0,,,,,
warwica01,1961,1,LAN,NL,ОФ,12,1.0,73.0,2.0,0.0,0.0,0.0,,,,,
griffmi01,1892,1,BRO,NL,ОФ,127,,,267.0,25.0,4.0,7.0,,,,,
widgech01,1995,1,SEA,AL,ДХ,1,,,,,,,,,,,
nieveme01,1996,1,DET,AL,ЛФ,21,21.0,547.0,47.0,2.0,4.0,0.0,,,,,
steinbl01,2000,1,KCA,AL,П,17,17.0,323.0,8.0,8.0,1.0,0.0,,,,,
mccormi02,1942,1,CIN,NL,ОФ,38,,,93.0,2.0,1.0,1.0,,,,,
lawrebr01,1955,1,SLN,NL,П,46,10.0,288.0,11.0,16.0,1.0,2.0,,,,,
penaal01,1994,1,PIT,NL,П,22,0.0,86.0,1.0,1.0,1.0,0.0,,,,,
herrnjo01,1966,1,PHI,NL,ЛФ,2,2.0,54.0,3.0,0.0,0.0,0.0,,,,,
hortowi01,1966,1,DET,AL,ЛФ,129,121.0,3217.0,198.0,4.0,5.0,1.0,,,,,
gilbe01,2000,1,ANA,AL,SS,94,84.0,2225.0,140.0,261.0,18.0,59.0,,,,,
hermabi01,1946,2,BSN,NL,Две единицы,44,,,95.0,101.0,9.0,22.0,,,,,
braxtga01,1928,1,WS1,AL,П,38,,,9.0,50.0,3.0,2.0,,,,,
swansev01,1929,1,CIN,NL,ОФ,142,,,317.0,9.0,10.0,2.0,,,,,
yastrca01,1965,1,BOS,AL,ОФ,130,130.0,3387.0,222.0,11.0,3.0,2.0,,,,,
tolmati01,1981,1,HOU,NL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
heldwo01,1968,2,CHA,AL,CF,3,1.0,36.0,1.0,1.0,0.0,1.0,,,,,
donahpa01,1909,1,BOS,AL,С,58,,,249.0,71.0,6.0,3.0,12.0,,,,
reyesca01,1995,1,OAK,AL,П,40,1.0,207.0,3.0,13.0,0.0,0.0,,,,,
ortonjo01,1989,1,CAL,AL,С,16,13.0,354.0,76.0,7.0,1.0,3.0,0.0,4.0,7.0,5.0,0.0
milleot01,1921,1,BRO,NL,С,91,,,338.0,107.0,13.0,10.0,11.0,,,,
mitchda01,1954,1,CLE,AL,ЛФ,6,4.0,111.0,7.0,1.0,1.0,0.0,,,,,
kellnal01,1958,2,CIN,NL,П,18,7.0,246.0,3.0,6.0,0.0,1.0,,,,,
steinte01,1993,1,OAK,AL,ДХ,6,,,,,,,,,,,
mancufr01,1944,1,SLA,AL,С,87,,,311.0,35.0,17.0,9.0,5.0,,,,
stevero01,1875,1,WS6,NA,ОФ,1,,,0.0,0.0,1.0,0.0,,,,,
allenga01,1985,1,TOR,AL,С,14,11.0,271.0,39.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
malliro01,1991,1,HOU,NL,П,24,0.0,70.0,1.0,0.0,1.0,0.0,,,,,
morgabi02,1884,1,WS7,AA,SS,2,,,6.0,3.0,2.0,0.0,,,,,
harpeha01,1918,1,WS1,AL,П,35,,,9.0,45.0,3.0,1.0,,,,,
winnihe01,1990,1,CIN,NL,ЛФ,5,0.0,38.0,3.0,0.0,0.0,0.0,,,,,
hundlto01,1990,1,NYN,NL,С,36,19.0,559.0,162.0,8.0,2.0,2.0,6.0,10.0,18.0,4.0,0.0
higgibo02,1997,1,DET,AL,CF,2,0.0,12.0,1.0,0.0,0.0,0.0,,,,,
swishst01,1979,1,SLN,NL,С,33,19.0,588.0,105.0,6.0,3.0,2.0,0.0,5.0,12.0,5.0,0.0
holbebi01,1879,1,SR1,NL,ОФ,4,,,3.0,0.0,0.0,0.0,,,,,
janvrha01,1922,1,BRO,NL,ОФ,1,,,1.0,0.0,0.0,0.0,,,,,
terreje01,1980,1,KCA,AL,ОФ,7,2.0,84.0,8.0,0.0,0.0,0.0,,,,,
marshji01,1961,1,SFN,NL,1Б,4,0.0,27.0,8.0,1.0,0.0,1.0,,,,,
irvinda01,1992,1,BOS,AL,П,21,0.0,84.0,2.0,5.0,0.0,0.0,,,,,
harledi01,1900,1,CIN,NL,ОФ,5,,,6.0,0.0,0.0,0.0,,,,,
flintsi01,1882,1,CHN,NL,ОФ,10,,,6.0,0.0,1.0,0.0,,,,,
whitter01,1982,1,TOR,AL,ДХ,1,,,,,,,,,,,
holdsji01,1882,1,TRN,NL,ОФ,1,,,1.0,1.0,0.0,0.0,,,,,
kellejo01,1902,2,CIN,NL,SS,2,,,1.0,4.0,0.0,1.0,,,,,
moorean01,1946,1,DET,AL,ОФ,32,,,65.0,2.0,2.0,1.0,,,,,
stockke01,2000,2,ANA,AL,SS,69,63.0,1669.0,98.0,211.0,7.0,49.0,,,,,
ganzech01,1892,1,BSN,NL,С,51,,,202.0,50.0,18.0,1.0,14.0,,,,
otted01,1974,1,PIT,NL,ОФ,2,0.0,7.0,1.0,0.0,0.0,0.0,,,,,
grubbjo01,1982,1,TEX,AL,ДХ,18,,,,,,,,,,,
johnsot01,1911,1,NYA,AL,Две единицы,15,,,34.0,44.0,9.0,6.0,,,,,
anderbr01,1999,1,BAL,AL,CF,129,125.0,3306.0,291.0,3.0,1.0,1.0,,,,,
mcphebi01,1889,1,CN2,AA,Две единицы,135,,,429.0,446.0,50.0,85.0,,,,,
dyerdu01,1980,1,DET,AL,ДХ,10,,,,,,,,,,,
fulleve01,1968,1,CLE,AL,Две единицы,73,51.0,1501.0,112.0,129.0,3.0,24.0,,,,,
lepcite01,1960,1,PHI,NL,Две единицы,5,2.0,63.0,5.0,6.0,2.0,1.0,,,,,
hagerri01,1916,1,CLE,AL,П,2,,,0.0,1.0,0.0,0.0,,,,,
weavefa01,1892,1,LS3,NL,1Б,1,,,12.0,2.0,3.0,1.0,,,,,
boonebo01,1980,1,PHI,NL,С,138,130.0,3521.0,741.0,88.0,18.0,7.0,5.0,41.0,122.0,61.0,5.0
knothfr01,1933,1,BSN,NL,3Б,33,,,34.0,56.0,2.0,6.0,,,,,
eyresc01,2008,2,PHI,NL,П,19,0.0,43.0,1.0,0.0,0.0,0.0,,,,,
shumpte01,2000,1,COL,NL,Две единицы,23,12.0,364.0,33.0,35.0,0.0,10.0,,,,,
hitchbi01,1949,1,BOS,AL,1Б,29,,,256.0,15.0,2.0,28.0,,,,,
altroni01,1903,1,BOS,AL,П,1,,,2.0,6.0,0.0,0.0,,,,,
masiph01,1949,2,PIT,NL,1Б,2,,,17.0,3.0,0.0,3.0,,,,,
silvajo01,1996,1,TOR,AL,П,2,0.0,6.0,0.0,1.0,0.0,0.0,,,,,
hudliwi01,1926,1,CLE,AL,П,8,,,6.0,15.0,0.0,0.0,,,,,
baylodo01,1975,1,BAL,AL,ОФ,135,133.0,3570.0,268.0,8.0,5.0,0.0,,,,,
kniceal01,1984,1,CIN,NL,1Б,8,8.0,213.0,58.0,5.0,1.0,5.0,,,,,
garregr01,1970,1,CAL,AL,П,32,7.0,224.0,0.0,12.0,0.0,0.0,,,,,
bostoda01,1992,1,NYN,NL,ЛФ,66,51.0,1418.0,95.0,5.0,1.0,1.0,,,,,
peterjo01,1875,1,CH2,NA,Две единицы,6,,,14.0,13.0,6.0,2.0,,,,,
kingle02,1922,1,PHI,NL,ОФ,15,,,34.0,1.0,2.0,1.0,,,,,
kennejo03,1974,1,BOS,AL,Две единицы,6,1.0,78.0,7.0,7.0,4.0,3.0,,,,,
figgich01,2005,1,LAA,AL,CF,50,45.0,1195.0,131.0,1.0,2.0,0.0,,,,,
hodgegi01,1947,1,BRO,NL,С,24,,,79.0,12.0,4.0,2.0,0.0,,,,
alomaro01,1991,1,TOR,AL,Две единицы,160,159.0,4262.0,333.0,447.0,15.0,79.0,,,,,
schoere01,1947,1,SLN,NL,3Б,5,,,6.0,13.0,0.0,2.0,,,,,
donohto01,1979,1,CAL,AL,С,38,28.0,826.0,136.0,16.0,3.0,4.0,5.0,16.0,24.0,14.0,0.0
bernead01,2000,1,DET,AL,П,12,4.0,103.0,2.0,6.0,0.0,2.0,,,,,
salveja01,1935,2,CHA,AL,П,20,,,3.0,11.0,1.0,1.0,,,,,
jacksch02,1917,1,PIT,NL,ОФ,36,,,65.0,5.0,1.0,0.0,,,,,
orourfr01,1917,1,BRO,NL,3Б,58,,,72.0,134.0,10.0,6.0,,,,,
mcfadba01,1901,1,CIN,NL,П,8,,,4.0,15.0,3.0,3.0,,,,,
allenni01,1919,1,CIN,NL,С,12,,,36.0,10.0,2.0,2.0,2.0,,,,
merlolo01,1999,1,BOS,AL,3Б,9,6.0,186.0,6.0,17.0,3.0,1.0,,,,,
fernach01,1963,1,DET,AL,SS,14,14.0,389.0,30.0,42.0,4.0,8.0,,,,,
smithph01,1890,1,PHI,NL,П,24,,,5.0,28.0,1.0,5.0,,,,,
matthga01,1986,1,CHN,NL,ОФ,105,104.0,2337.0,137.0,5.0,9.0,1.0,,,,,
willite01,1953,1,BOS,AL,ОФ,26,,,31.0,1.0,1.0,1.0,,,,,
hickeja01,1904,1,CLE,AL,П,2,,,0.0,5.0,0.0,0.0,,,,,
thomale02,1950,1,SLA,AL,3Б,35,,,35.0,72.0,4.0,7.0,,,,,
tavarju01,2008,1,BOS,AL,П,9,0.0,38.0,1.0,2.0,0.0,1.0,,,,,
benchjo01,1979,1,CIN,NL,С,126,123.0,3250.0,619.0,68.0,10.0,11.0,5.0,21.0,70.0,45.0,2.0
paddode01,1912,2,NYA,AL,Две единицы,2,,,5.0,4.0,2.0,0.0,,,,,
whitied01,1883,1,LS2,AA,ОФ,6,,,10.0,1.0,2.0,0.0,,,,,
recciph01,1884,1,LS2,AA,П,18,,,10.0,24.0,1.0,0.0,,,,,
boggswa01,1988,1,BOS,AL,3Б,151,151.0,3941.0,122.0,250.0,11.0,17.0,,,,,
herrmma01,1918,1,BRO,NL,П,1,,,0.0,0.0,0.0,0.0,,,,,
sundbji01,1981,1,TEX,AL,ОФ,2,1.0,33.0,1.0,0.0,0.0,0.0,,,,,
walkemi01,1991,1,CLE,AL,П,5,0.0,13.0,1.0,1.0,0.0,0.0,,,,,
sheltch01,2004,1,DET,AL,RF,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
baumapa01,1912,1,DET,AL,3Б,6,,,3.0,8.0,3.0,0.0,,,,,
howarde01,1907,1,BSN,NL,ОФ,45,,,54.0,8.0,2.0,2.0,,,,,
sherrge01,2009,1,BAL,AL,П,42,0.0,124.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,
nichobi01,1948,1,CHN,NL,ОФ,136,,,244.0,7.0,5.0,1.0,,,,,
powelpa01,1971,1,MIN,AL,CF,15,6.0,220.0,24.0,0.0,0.0,0.0,,,,,
matthga02,2001,1,CHN,NL,CF,88,64.0,1808.0,150.0,3.0,4.0,0.0,,,,,
konerpa01,1999,1,CHA,AL,ДХ,54,,,,,,,,,,,
nichoar01,1903,1,SLN,NL,1Б,25,,,279.0,3.0,8.0,11.0,,,,,
batchem01,1904,1,BRO,NL,3Б,28,,,26.0,55.0,11.0,3.0,,,,,
morelke01,1986,1,CHN,NL,3Б,24,19.0,487.0,10.0,34.0,4.0,3.0,,,,,
wathajo01,1983,1,KCA,AL,ОФ,9,3.0,99.0,11.0,0.0,0.0,0.0,,,,,
oglivbe01,1972,1,BOS,AL,ОФ,65,58.0,1590.0,98.0,5.0,2.0,2.0,,,,,
tasbywi01,1961,1,WS2,AL,RF,1,0.0,6.0,1.0,0.0,0.0,0.0,,,,,
fitzgho01,1922,1,CHN,NL,ОФ,6,,,9.0,0.0,2.0,0.0,,,,,
alicelu01,2002,1,KCA,AL,3Б,32,20.0,578.0,8.0,39.0,6.0,1.0,,,,,
amezaal01,2007,1,FLO,NL,ОФ,91,71.0,1946.0,211.0,8.0,5.0,1.0,,,,,
stahlla01,1972,1,SDN,NL,ЛФ,24,22.0,632.0,42.0,3.0,1.0,1.0,,,,,
fernafr01,1972,1,CHN,NL,С,1,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oliveal01,1980,1,TEX,AL,1Б,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
seymocy01,1901,1,BLA,AL,1Б,1,,,7.0,1.0,1.0,1.0,,,,,
melesa01,1956,1,CLE,AL,RF,6,5.0,128.0,11.0,0.0,0.0,0.0,,,,,
doteloc01,2005,1,OAK,AL,П,15,0.0,46.0,0.0,1.0,1.0,0.0,,,,,
foleyma01,1984,1,TEX,AL,3Б,1,1.0,21.0,1.0,1.0,0.0,0.0,,,,,
greenda01,1905,1,CHA,AL,ОФ,107,,,119.0,9.0,12.0,3.0,,,,,
mcgafan01,1988,1,MON,NL,П,63,0.0,274.0,7.0,8.0,1.0,0.0,,,,,
gonzato01,1964,1,PHI,NL,ЛФ,5,3.0,96.0,11.0,0.0,0.0,0.0,,,,,
francma01,1997,1,NYN,NL,ДХ,1,,,,,,,,,,,
whitmda02,1995,1,FLO,NL,ОФ,16,11.0,324.0,24.0,0.0,1.0,0.0,,,,,
richaha01,1892,1,WAS,NL,3Б,2,,,0.0,2.0,0.0,0.0,,,,,
skowrbi01,1956,1,NYA,AL,1Б,120,117.0,3034.0,968.0,80.0,7.0,138.0,,,,,
gilliba01,1879,1,CL2,NL,SS,2,,,3.0,7.0,1.0,0.0,,,,,
smithoz01,1984,1,SLN,NL,SS,124,124.0,3196.0,233.0,437.0,12.0,94.0,,,,,
marreel01,2006,2,NYN,NL,ОФ,7,5.0,150.0,10.0,0.0,1.0,0.0,,,,,
grayga01,1981,1,SEA,AL,ОФ,4,3.0,78.0,6.0,0.0,0.0,0.0,,,,,
brohaja01,1979,1,BOS,AL,3Б,22,12.0,448.0,9.0,42.0,2.0,6.0,,,,,
wayneju01,2003,1,FLO,NL,П,2,2.0,16.0,0.0,1.0,0.0,0.0,,,,,
wojcijo01,1963,1,KC1,AL,ЛФ,10,8.0,234.0,16.0,0.0,0.0,0.0,,,,,
narlebi01,1929,1,BOS,AL,SS,51,,,78.0,120.0,9.0,25.0,,,,,
milletr02,1999,1,HOU,NL,П,47,0.0,149.0,3.0,7.0,0.0,0.0,,,,,
seguidi01,1972,2,SLN,NL,П,33,0.0,167.0,5.0,9.0,1.0,1.0,,,,,
jeffest01,1990,1,BAL,AL,ОФ,5,5.0,114.0,9.0,0.0,0.0,0.0,,,,,
paquecr01,1999,1,SLN,NL,RF,25,22.0,543.0,40.0,0.0,2.0,0.0,,,,,
whittpo01,1917,1,PHI,NL,ОФ,141,,,275.0,19.0,7.0,0.0,,,,,
scrugto01,1991,1,TEX,AL,ОФ,5,1.0,51.0,5.0,0.0,0.0,0.0,,,,,
johnsla02,1976,1,CHA,AL,ОФ,1,1.0,30.0,0.0,0.0,0.0,0.0,,,,,
moliniz01,1996,1,OAK,AL,ДХ,1,,,,,,,,,,,
bellda01,1998,2,CLE,AL,1Б,1,0.0,21.0,4.0,0.0,0.0,0.0,,,,,
mcbrige01,1905,1,PIT,NL,3Б,17,,,18.0,28.0,5.0,3.0,,,,,
johnsji01,1922,1,BRO,NL,SS,50,,,102.0,189.0,16.0,34.0,,,,,
williha01,1914,1,NYA,AL,1Б,58,,,577.0,25.0,15.0,19.0,,,,,
menkede01,1968,1,HOU,NL,Две единицы,119,115.0,3003.0,269.0,285.0,10.0,47.0,,,,,
harrisp01,1929,1,WS1,AL,ОФ,4,,,7.0,0.0,0.0,0.0,,,,,
gorbogl01,1955,2,PHI,NL,ОФ,57,47.0,1312.0,113.0,10.0,2.0,2.0,,,,,
kentje01,1995,1,NYN,NL,Две единицы,122,122.0,3137.0,245.0,353.0,10.0,69.0,,,,,
wilsocr01,1991,1,SLN,NL,3Б,12,4.0,207.0,8.0,11.0,2.0,3.0,,,,,
smithke03,1985,1,NYA,AL,SS,3,0.0,9.0,0.0,1.0,0.0,0.0,,,,,
smithpo01,1889,1,PIT,NL,Две единицы,9,,,31.0,29.0,4.0,5.0,,,,,
shumpte01,2000,1,COL,NL,ОФ,40,29.0,740.0,56.0,2.0,2.0,0.0,,,,,
meltobi01,1969,1,CHA,AL,ОФ,11,9.0,204.0,13.0,3.0,0.0,0.0,,,,,
pepitjo01,1966,1,NYA,AL,1Б,119,117.0,2931.0,1044.0,92.0,6.0,92.0,,,,,
grantmu01,1966,1,MIN,AL,П,35,35.0,747.0,9.0,55.0,3.0,6.0,,,,,
lathaar01,1894,1,CIN,NL,Две единицы,2,,,5.0,7.0,1.0,3.0,,,,,
allenje01,1998,3,NYN,NL,ЛФ,4,0.0,21.0,2.0,0.0,0.0,0.0,,,,,
hannapr01,1979,1,ATL,NL,П,6,4.0,73.0,0.0,8.0,0.0,1.0,,,,,
melesa01,1952,2,CHA,AL,1Б,3,,,10.0,0.0,0.0,0.0,,,,,
koscoan01,1972,1,CAL,AL,RF,13,11.0,282.0,21.0,0.0,0.0,0.0,,,,,
sirotmi01,1996,1,CHA,AL,П,15,4.0,79.0,0.0,3.0,1.0,0.0,,,,,
rowened01,1883,1,PH4,AA,С,44,,,266.0,52.0,54.0,2.0,60.0,,,,
learyti01,1983,1,NYN,NL,П,2,2.0,32.0,1.0,3.0,0.0,0.0,,,,,
keefeti01,1892,1,PHI,NL,П,39,,,8.0,68.0,13.0,2.0,,,,,
raineti01,1999,1,OAK,AL,ДХ,3,,,,,,,,,,,
ojedaau01,2001,1,CHN,NL,3Б,35,8.0,405.0,7.0,34.0,4.0,4.0,,,,,
silveda01,1996,1,MON,NL,CF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
pizarju01,1974,1,PIT,NL,П,7,2.0,72.0,1.0,3.0,0.0,0.0,,,,,
johnsba01,1969,1,CHA,AL,П,4,3.0,67.0,2.0,2.0,1.0,0.0,,,,,
navardi01,2005,1,LAN,NL,С,50,49.0,1307.0,336.0,29.0,2.0,1.0,3.0,8.0,33.0,9.0,0.0
osborfr02,1909,1,PHI,NL,ОФ,54,,,126.0,14.0,3.0,3.0,,,,,
faberre01,1914,1,CHA,AL,П,40,,,7.0,58.0,2.0,3.0,,,,,
gonzaor01,1976,1,CLE,AL,ДХ,2,,,,,,,,,,,
suckto01,1883,1,BFN,NL,С,1,,,4.0,0.0,3.0,0.0,4.0,,,,
tebeapa01,1892,1,CL4,NL,Две единицы,5,,,12.0,12.0,1.0,3.0,,,,,
bicheda01,1998,1,COL,NL,ОФ,156,156.0,3950.0,288.0,14.0,11.0,6.0,,,,,
ruhleve01,1976,1,DET,AL,П,32,32.0,599.0,14.0,28.0,0.0,1.0,,,,,
ketchfr01,1899,1,LS3,NL,ОФ,15,,,17.0,0.0,0.0,0.0,,,,,
andresh01,1999,2,CHN,NL,1Б,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
wetheje01,1989,1,ATL,NL,ОФ,9,2.0,105.0,8.0,0.0,0.0,0.0,,,,,
johnsde01,1970,1,PHI,NL,3Б,3,0.0,7.0,2.0,1.0,0.0,0.0,,,,,
matosju01,2002,1,SDN,NL,3Б,17,6.0,237.0,9.0,18.0,2.0,3.0,,,,,
moffesa01,1888,1,IN3,NL,ОФ,3,,,3.0,0.0,1.0,0.0,,,,,
sheetan01,1997,1,SEA,AL,SS,9,8.0,219.0,4.0,27.0,2.0,1.0,,,,,
tuttlbi01,1956,1,DET,AL,CF,137,133.0,3555.0,342.0,13.0,9.0,2.0,,,,,
adcocjo01,1957,1,ML1,NL,1Б,56,55.0,1296.0,477.0,30.0,2.0,60.0,,,,,
parkeda01,1983,1,PIT,NL,ОФ,142,139.0,3680.0,282.0,3.0,8.0,2.0,,,,,
sewellu01,1934,1,WS1,AL,Две единицы,1,,,1.0,1.0,0.0,0.0,,,,,
suttoez01,1881,1,BSN,NL,SS,2,,,0.0,4.0,1.0,0.0,,,,,
rubelal01,1940,1,PHA,AL,Две единицы,10,,,24.0,27.0,2.0,6.0,,,,,
giustda01,1977,2,CHN,NL,П,20,0.0,76.0,1.0,2.0,0.0,2.0,,,,,
sakatle01,1983,1,BAL,AL,С,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
barnige01,1940,1,BSN,NL,П,13,,,1.0,9.0,0.0,1.0,,,,,
ruckena01,1909,1,BRO,NL,П,38,,,3.0,67.0,4.0,3.0,,,,,
ramosdo01,1984,1,SEA,AL,Две единицы,3,2.0,45.0,4.0,5.0,0.0,0.0,,,,,
pondar01,1895,1,BLN,NL,П,6,,,0.0,3.0,0.0,1.0,,,,,
englecl01,1912,1,BOS,AL,1Б,25,,,209.0,8.0,5.0,11.0,,,,,
bradfbu01,1970,2,CLE,AL,ЛФ,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
kliemed01,1949,2,CHA,AL,П,18,,,3.0,9.0,0.0,1.0,,,,,
hinchbi01,1908,1,CLE,AL,1Б,4,,,42.0,3.0,0.0,0.0,,,,,
johnscl01,1976,1,HOU,NL,1Б,16,8.0,259.0,117.0,1.0,0.0,8.0,,,,,
remlimi01,2001,1,ATL,NL,П,74,0.0,225.0,1.0,6.0,0.0,0.0,,,,,
marshmi02,1986,1,LAN,NL,RF,97,86.0,2378.0,148.0,9.0,6.0,1.0,,,,,
leebo01,1964,1,LAA,AL,П,64,5.0,411.0,9.0,10.0,2.0,1.0,,,,,
milleha02,1944,1,DET,AL,С,5,,,7.0,1.0,0.0,0.0,0.0,,,,
mckeeji01,1884,1,BSU,UA,С,12,,,94.0,12.0,16.0,1.0,24.0,,,,
petrage01,1988,1,TEX,AL,С,85,72.0,1876.0,409.0,45.0,9.0,7.0,20.0,27.0,58.0,30.0,1.0
mcleora01,1938,1,BSN,NL,ОФ,1,,,1.0,0.0,0.0,0.0,,,,,
sturdto01,1963,3,KC1,AL,П,17,3.0,159.0,4.0,8.0,0.0,1.0,,,,,
stairma01,2001,1,CHN,NL,Две единицы,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
wasdijo01,1997,1,BOS,AL,П,53,7.0,374.0,5.0,11.0,2.0,0.0,,,,,
recciph01,1884,1,LS2,AA,3Б,51,,,42.0,89.0,24.0,4.0,,,,,
laforpe01,2007,1,SDN,NL,С,7,7.0,170.0,49.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0
mcveyca01,1877,1,CHN,NL,3Б,17,,,18.0,23.0,8.0,0.0,,,,,
donnech01,1994,1,HOU,NL,Две единицы,4,3.0,84.0,8.0,8.0,0.0,3.0,,,,,
walshde01,1913,1,SLA,AL,SS,22,,,35.0,63.0,7.0,6.0,,,,,
