playerid,awardid,yearid,lgid,tie,notes
cobbty01,Baseball Magazine All-Star,1917,ML,,ОФ
hudsoor01,Gold Glove,2005,AL,,Две единицы
rudijo01,TSN All-Star,1976,AL,,ОФ
gwynnto01,Gold Glove,1991,NL,,ОФ
breamsi01,Hutch Award,1990,ML,,
olivato01,TSN All-Star,1964,AL,,ОФ
grovele01,Baseball Magazine All-Star,1932,AL,,Q1: Что такое P1?
alexape01,TSN All-Star,1926,ML,,П
fossera01,Gold Glove,1971,AL,,С
cochrmi01,Baseball Magazine All-Star,1928,AL,,С
palmeji01,TSN All-Star,1976,AL,,Правостороннее движение
hubbeca01,TSN Major League Player of the Year,1936,ML,,
whitede03,Gold Glove,1995,AL,,ОФ
wellsda01,TSN All-Star,2000,AL,,ЛХП
ruthba01,TSN All-Star,1928,ML,,ОФ
reisepe01,Baseball Magazine All-Star,1941,NL,,CF
schmimi01,Gold Glove,1979,NL,,3Б
cartega01,Silver Slugger,1985,NL,,С
vaughar01,Baseball Magazine All-Star,1934,ML,,SS
penato01,Gold Glove,1991,AL,,С
hernake01,Gold Glove,1980,NL,,1Б
barrema02,ALCS MVP,1986,AL,,
griffke02,Silver Slugger,1991,AL,,ОФ
rodrial01,Silver Slugger,1999,AL,,SS
willibe02,TSN All-Star,2002,AL,,ОФ
clarkfr01,Baseball Magazine All-Star,1908,NL,,ЛФ
hamptmi01,TSN Pitcher of the Year,1999,NL,,
boyerke01,Gold Glove,1963,NL,,3Б
penato01,TSN All-Star,1983,NL,,С
gehrilo01,TSN All-Star,1931,ML,,1Б
verbaem01,Baseball Magazine All-Star,1944,NL,,Две единицы
musiast01,Baseball Magazine All-Star,1946,ML,,1Б
perezto01,TSN All-Star,1973,NL,,1Б
camparo01,Most Valuable Player,1953,NL,,
crawfca02,Silver Slugger,2010,AL,,ОФ
morgajo02,TSN Major League Player of the Year,1976,ML,,
jonesan01,Gold Glove,2004,NL,,ОФ
davisto02,TSN All-Star,1963,NL,,ОФ
hernake01,Gold Glove,1978,NL,,1Б
palmeji01,Cy Young Award,1976,AL,,
bonilbo01,TSN All-Star,1988,NL,,3Б
lansfca01,Silver Slugger,1981,AL,,3Б
gibsobo01,Most Valuable Player,1968,NL,,
ripkeca01,All-Star Game MVP,2001,ML,,
boonebo01,TSN All-Star,1976,NL,,С
hermabi01,Baseball Magazine All-Star,1932,NL,,Две единицы
hentgpa01,TSN Pitcher of the Year,1996,AL,,
alfoned01,TSN All-Star,1999,NL,,Две единицы
thomeji01,Silver Slugger,1996,AL,,3Б
hunteca01,Cy Young Award,1974,AL,,
gibsoki01,Silver Slugger,1988,NL,,ОФ
fieldpr01,Hank Aaron Award,2007,NL,,
sievero01,Rookie of the Year,1949,AL,,
hartnga01,Baseball Magazine All-Star,1937,NL,,С
mayswi01,Roberto Clemente Award,1971,ML,,
bushjo01,Baseball Magazine All-Star,1922,AL,,Q1: Что такое P1?
biggicr01,Gold Glove,1995,NL,,Две единицы
hoffmtr01,Lou Gehrig Memorial Award,2006,ML,,
fellebo01,Baseball Magazine All-Star,1940,AL,,Q1: Что такое P1?
gehrich01,Baseball Magazine All-Star,1933,AL,,Две единицы
wilsowi02,Gold Glove,1980,AL,,ОФ
schmimi01,Silver Slugger,1986,NL,,3Б
samueju01,Silver Slugger,1987,NL,,Две единицы
planked01,Baseball Magazine All-Star,1909,ML,,Пять
pujolal01,TSN All-Star,2004,NL,,1Б
gehrich01,Baseball Magazine All-Star,1932,AL,,Две единицы
sanfoja02,Rookie of the Year,1957,NL,,
foxxji01,TSN All-Star,1939,ML,,1Б
olivato01,TSN All-Star,1966,AL,,ОФ
hunteto01,Gold Glove,2009,AL,,ОФ
guerrvl01,Silver Slugger,2010,AL,,ДХ
lombaer01,Baseball Magazine All-Star,1938,NL,,C1
hunteto01,Gold Glove,2005,AL,,ОФ
rizzuph01,TSN Major League Player of the Year,1950,ML,,
cordech01,Rolaids Relief Man Award,2005,NL,,
willima04,TSN All-Star,1994,NL,,3Б
goodedw01,Pitching Triple Crown,1985,NL,,
abernte02,TSN Fireman of the Year,1965,NL,,
graveda01,Lou Gehrig Memorial Award,2002,ML,,
speaktr01,Baseball Magazine All-Star,1913,AL,,ОФ
furilca01,Baseball Magazine All-Star,1950,NL,,RF
gomezle01,TSN All-Star,1934,ML,,П
robinbr01,TSN All-Star,1964,AL,,3Б
moseswa01,Baseball Magazine All-Star,1936,AL,,RF
willsma01,TSN All-Star,1965,NL,,SS
beckegl01,TSN All-Star,1969,NL,,Две единицы
jeterde01,TSN All-Star,2006,AL,,SS
warnelo01,Baseball Magazine All-Star,1937,ML,,П4
maranra01,Baseball Magazine All-Star,1916,NL,,SS
mayswi01,TSN Major League Player of the Year,1954,ML,,
hartnga01,Baseball Magazine All-Star,1928,NL,,С
clemero01,Gold Glove,1964,NL,,ОФ
mccorfr01,TSN Guide MVP,1940,NL,,
grubeke01,TSN All-Star,1990,AL,,3Б
spahnwa01,Baseball Magazine All-Star,1950,NL,,Q1: Что такое P1?
thigpbo01,Rolaids Relief Man Award,1990,AL,,
carewro01,TSN All-Star,1972,AL,,Две единицы
cashno01,TSN All-Star,1971,AL,,1Б
hornsro01,Baseball Magazine All-Star,1924,NL,,Две единицы
ruthba01,Baseball Magazine All-Star,1928,ML,,ОФ
clarkwi02,TSN All-Star,1988,NL,,1Б
ruthba01,Baseball Magazine All-Star,1929,ML,,RF
smithoz01,Gold Glove,1984,NL,,SS
boyerke01,TSN All-Star,1956,ML,,3Б
aloumo01,TSN All-Star,1998,NL,,ОФ
waltebu01,Baseball Magazine All-Star,1944,ML,,П2
sandbry01,Gold Glove,1985,NL,,Две единицы
snydefr01,Baseball Magazine All-Star,1922,NL,,С
boyerke01,TSN All-Star,1963,NL,,3Б
reesepo01,Gold Glove,1999,NL,,Две единицы
rosenal01,TSN Player of the Year,1953,AL,,
moyerja01,Hutch Award,2003,ML,,
cabremi01,Silver Slugger,2010,AL,,1Б
mathech01,Baseball Magazine All-Star,1911,ML,,П2
brosisc01,TSN All-Star,1998,AL,,3Б
ausmubr01,Gold Glove,2001,NL,,С
parrila02,Silver Slugger,1990,AL,,С
berrayo01,TSN All-Star,1957,ML,,С
schmimi01,Gold Glove,1976,NL,,3Б
chandsp01,TSN Guide MVP,1943,AL,,
harvebr01,Rolaids Relief Man Award,1991,AL,,
lopesda01,Gold Glove,1978,NL,,Две единицы
pagnoto01,Gold Glove,1992,NL,,С
boyerke01,Gold Glove,1958,NL,,3Б
spahnwa01,TSN All-Star,1958,ML,,П
nokesma01,Silver Slugger,1987,AL,,С
snydefr01,Baseball Magazine All-Star,1915,NL,,С
pujolal01,Silver Slugger,2010,NL,,1Б
johnswa01,Baseball Magazine All-Star,1924,ML,,П2
kressre01,Baseball Magazine All-Star,1929,AL,,SS
dibblro01,NLCS MVP,1990,NL,,
pujolal01,Most Valuable Player,2009,NL,,
peterga01,TSN All-Star,1964,AL,,П
daviser01,Silver Slugger,1987,NL,,ОФ
newcodo01,Baseball Magazine All-Star,1949,NL,,P3
knoblch01,Silver Slugger,1995,AL,,Две единицы
boggswa01,Silver Slugger,1988,AL,,3Б
hinespa01,Triple Crown,1878,NL,,
speaktr01,Baseball Magazine All-Star,1921,ML,,ОФ
donlimi01,Baseball Magazine All-Star,1908,NL,,CF
yastrca01,Triple Crown,1967,AL,,
drabedo01,TSN All-Star,1990,NL,,Правостороннее движение
ripkeca01,Most Valuable Player,1991,AL,,
faberre01,Baseball Magazine All-Star,1921,AL,,Q1: Что такое P1?
bowala01,Gold Glove,1978,NL,,SS
dyeje01,Gold Glove,2000,AL,,ОФ
rosepe01,Silver Slugger,1981,NL,,1Б
erstada01,Silver Slugger,2000,AL,,ОФ
hackst01,TSN All-Star,1942,ML,,3Б
scottge02,Gold Glove,1971,AL,,1Б
palmera01,Silver Slugger,1998,AL,,1Б
murraed02,TSN All-Star,1990,NL,,1Б
sauerha01,TSN All-Star,1952,ML,,ОФ
walshed01,Baseball Magazine All-Star,1909,AL,,Q1: Что такое P1?
luquedo01,Baseball Magazine All-Star,1923,NL,,Q1: Что такое P1?
grohhe01,Baseball Magazine All-Star,1915,NL,,3Б
stargwi01,TSN All-Star,1971,NL,,ОФ
beltrca01,Gold Glove,2007,NL,,ОФ
stephve01,Baseball Magazine All-Star,1942,AL,,SS
sandbry01,TSN All-Star,1984,NL,,Две единицы
crigelo01,Baseball Magazine All-Star,1908,AL,,С
willite01,Baseball Magazine All-Star,1942,ML,,ЛФ
daubeja01,Baseball Magazine All-Star,1912,ML,,1Б
heltoto01,Silver Slugger,2000,NL,,1Б
cobbty01,Baseball Magazine All-Star,1914,AL,,ОФ
lombaer01,Baseball Magazine All-Star,1942,NL,,С
vanslan01,TSN All-Star,1988,NL,,ОФ
conceda01,Gold Glove,1974,NL,,SS
zimmehe01,Baseball Magazine All-Star,1917,NL,,3Б
wilsoha01,Baseball Magazine All-Star,1926,NL,,ОФ
ferrida01,Baseball Magazine All-Star,1945,AL,,П2
palmeji01,TSN Pitcher of the Year,1976,AL,,
antonjo02,TSN Pitcher of the Year,1954,NL,,
chaseha01,Baseball Magazine All-Star,1909,AL,,1Б
bondsbo01,TSN All-Star,1973,NL,,ОФ
kinerra01,TSN All-Star,1949,ML,,ОФ
conceda01,Silver Slugger,1981,NL,,SS
mathemi01,Gold Glove,2004,NL,,С
snowjt01,Gold Glove,2000,NL,,1Б
santibe01,Silver Slugger,1988,NL,,С
ferrida01,Baseball Magazine All-Star,1946,AL,,P3
garvest01,Gold Glove,1974,NL,,1Б
bottoji01,Baseball Magazine All-Star,1928,NL,,1Б
seaveto01,TSN Pitcher of the Year,1975,NL,,
bedrost01,Cy Young Award,1987,NL,,
ramirma02,Silver Slugger,2006,AL,,ОФ
marshmi01,TSN Fireman of the Year,1974,NL,,
thomato02,Baseball Magazine All-Star,1927,AL,,P3
ruthba01,TSN All-Star,1930,ML,,ОФ
dickebi01,Baseball Magazine All-Star,1937,ML,,С
fordwh01,TSN Pitcher of the Year,1963,AL,,
aloufe01,TSN All-Star,1966,NL,,1Б
buehrma01,Gold Glove,2011,AL,,П
keyji01,TSN Pitcher of the Year,1994,AL,,
wainwad01,Gold Glove,2009,NL,,П
whitede03,Gold Glove,1993,AL,,ОФ
vaughar01,Baseball Magazine All-Star,1933,NL,,SS
burnsge02,TSN All-Star,1926,ML,,1Б
vandejo01,TSN Major League Player of the Year,1938,ML,,
chaseha01,Baseball Magazine All-Star,1917,NL,,1Б
lavalmi01,TSN All-Star,1988,NL,,С
gwynnto01,Branch Rickey Award,1995,ML,,
bondsba01,TSN Player of the Year,1990,NL,,
hubbeca01,TSN All-Star,1935,ML,,П
walshed01,Baseball Magazine All-Star,1911,ML,,П6
mcmilro01,Gold Glove,1959,NL,,SS
youngmi02,All-Star Game MVP,2006,ML,,
sandbry01,Most Valuable Player,1984,NL,,
mattido01,Most Valuable Player,1985,AL,,
cabremi01,TSN Major League Player of the Year,2012,ML,,
johnswa01,Baseball Magazine All-Star,1919,AL,,Q1: Что такое P1?
boggswa01,TSN All-Star,1983,AL,,3Б
sizemgr01,Gold Glove,2007,AL,,ОФ
nettlgr01,ALCS MVP,1981,AL,,
rolliji01,Most Valuable Player,2007,NL,,
schmimi01,TSN All-Star,1986,NL,,3Б
murphda05,TSN Player of the Year,1983,NL,,
winfida01,Silver Slugger,1985,AL,,ОФ
hubbeca01,Baseball Magazine All-Star,1932,NL,,П2
wellsve01,Gold Glove,2005,AL,,ОФ
aparilu01,Gold Glove,1961,AL,,SS
uhlege01,Baseball Magazine All-Star,1926,AL,,Q1: Что такое P1?
molitpa01,Silver Slugger,1988,AL,,ДХ
murphda05,Silver Slugger,1983,NL,,ОФ
kleinch01,TSN Guide MVP,1931,NL,,
smithoz01,Gold Glove,1985,NL,,SS
seaveto01,TSN All-Star,1969,NL,,Правостороннее движение
seaveto01,Cy Young Award,1969,NL,,
darkal01,Baseball Magazine All-Star,1948,NL,,SS
kessido01,TSN All-Star,1969,NL,,SS
vandejo01,Baseball Magazine All-Star,1938,ML,,P3
marioma01,TSN Major League Player of the Year,1944,ML,,
aaronha01,TSN All-Star,1959,ML,,ОФ
raschvi01,Baseball Magazine All-Star,1949,AL,,Q1: Что такое P1?
kammwi01,Baseball Magazine All-Star,1932,AL,,3Б
willite01,TSN All-Star,1958,ML,,ОФ
aparilu01,TSN All-Star,1968,AL,,SS
posadjo01,Silver Slugger,2003,AL,,С
woodke02,Rookie of the Year,1998,NL,,
grovele01,TSN All-Star,1932,ML,,П
scottmi03,NLCS MVP,1986,NL,,
ausmubr01,Gold Glove,2002,NL,,С
bellbu01,Gold Glove,1982,AL,,3Б
perryga01,TSN All-Star,1978,NL,,Правостороннее движение
molitpa01,Silver Slugger,1996,AL,,ДХ
tenacge01,World Series MVP,1972,ML,,
wrighda03,Gold Glove,2007,NL,,3Б
tettlmi01,Silver Slugger,1991,AL,,С
trillma01,Gold Glove,1982,NL,,Две единицы
carewro01,TSN All-Star,1968,AL,,Две единицы
cartejo01,TSN All-Star,1991,AL,,ОФ
berkmla01,Comeback Player of the Year,2011,NL,,
hornsro01,TSN All-Star,1925,ML,,Две единицы
clarkwi02,TSN All-Star,1989,NL,,1Б
elliobo01,Baseball Magazine All-Star,1947,NL,,3Б
blairpa01,TSN All-Star,1974,AL,,ОФ
doerrbo01,Baseball Magazine All-Star,1946,AL,,Две единицы
boggswa01,TSN All-Star,1985,AL,,3Б
kellge01,Baseball Magazine All-Star,1950,AL,,3Б
loftoke01,Gold Glove,1993,AL,,ОФ
sandbry01,Silver Slugger,1988,NL,,Две единицы
murraed02,Silver Slugger,1984,AL,,1Б
marioma01,Baseball Magazine All-Star,1943,ML,,SS
suppaje01,NLCS MVP,2006,NL,,
bonilbo01,Silver Slugger,1991,NL,,ОФ
henderi01,Silver Slugger,1990,AL,,ОФ
daubeja01,Most Valuable Player,1913,NL,,
simmoal01,Baseball Magazine All-Star,1930,ML,,ЛФ
bagweje01,TSN All-Star,1997,NL,,1Б
russeje01,TSN Fireman of the Year,1989,AL,,
ripkeca01,TSN Player of the Year,1983,AL,,
foxne01,Gold Glove,1957,ML,,Две единицы
odoulle01,Baseball Magazine All-Star,1929,NL,,RF
slaugen01,Baseball Magazine All-Star,1947,ML,,RF
collied01,Baseball Magazine All-Star,1919,ML,,Две единицы
rosepe01,TSN All-Star,1965,NL,,Две единицы
fordwh01,TSN All-Star,1955,ML,,П
fregoji01,TSN All-Star,1964,AL,,SS
gomezle01,Pitching Triple Crown,1937,AL,,
snowjt01,Gold Glove,1998,NL,,1Б
nichobi01,Baseball Magazine All-Star,1943,ML,,RF
slaugen01,TSN All-Star,1946,ML,,ОФ
hitchst01,NLCS MVP,1998,NL,,
thornan01,Silver Slugger,1984,AL,,ДХ
hermabi01,Baseball Magazine All-Star,1936,NL,,Две единицы
fieldpr01,All-Star Game MVP,2011,NL,,
hardeme01,Baseball Magazine All-Star,1935,AL,,P3
donlimi01,Baseball Magazine All-Star,1908,ML,,CF
radatdi01,TSN Fireman of the Year,1964,AL,,
groatdi01,Most Valuable Player,1960,NL,,
trammal01,Silver Slugger,1988,AL,,SS
walkela01,Gold Glove,2002,NL,,ОФ
koufasa01,Most Valuable Player,1963,NL,,
schmimi01,Silver Slugger,1982,NL,,3Б
haddiha01,Gold Glove,1959,NL,,П
durhale01,Silver Slugger,1982,NL,,ОФ
gehrilo01,TSN All-Star,1934,ML,,1Б
eversjo01,Most Valuable Player,1914,NL,,
brettge01,Silver Slugger,1980,AL,,3Б
sainjo01,Baseball Magazine All-Star,1948,NL,,Q1: Что такое P1?
willite01,TSN All-Star,1946,ML,,ОФ
gibsobo01,Gold Glove,1966,NL,,П
johnswa01,Baseball Magazine All-Star,1923,AL,,П4
simmoal01,TSN All-Star,1930,ML,,ОФ
murraed02,Gold Glove,1983,AL,,1Б
friscfr01,Most Valuable Player,1931,NL,,
dickebi01,Baseball Magazine All-Star,1936,ML,,С
reardje01,Rolaids Relief Man Award,1985,NL,,
howarel01,Babe Ruth Award,1958,AL,,С
gwynnto01,Gold Glove,1990,NL,,ОФ
peskyjo01,TSN All-Star,1942,ML,,SS
marchph01,Baseball Magazine All-Star,1942,AL,,П4
schmimi01,TSN All-Star,1977,NL,,3Б
willsma01,All-Star Game MVP,1962,ML,,2-я игра
grovele01,Baseball Magazine All-Star,1928,ML,,П4
jacksda02,TSN All-Star,1994,NL,,ЛХП
robinbr01,Gold Glove,1961,AL,,3Б
willima04,Silver Slugger,1993,NL,,3Б
gehrilo01,TSN All-Star,1927,ML,,1Б
shantbo01,TSN All-Star,1952,ML,,П
cronijo01,TSN Guide MVP,1930,AL,,
ripkeca01,Roberto Clemente Award,1992,ML,,
rodrial01,Gold Glove,2002,AL,,SS
clemero02,TSN All-Star,1987,AL,,Правостороннее движение
walkela01,Gold Glove,2001,NL,,ОФ
ludwiry01,Silver Slugger,2008,NL,,ОФ
terrybi01,TSN All-Star,1930,ML,,1Б
kellge01,TSN All-Star,1950,ML,,3Б
fainfe01,TSN Player of the Year,1951,AL,,
chancfr01,Baseball Magazine All-Star,1909,NL,,1Б
johnsch04,Gold Glove,1998,NL,,С
hayesfr01,Baseball Magazine All-Star,1940,AL,,С
heltoto01,TSN All-Star,2002,NL,,1Б
suttebr01,Rolaids Relief Man Award,1982,NL,,
gomezle01,Baseball Magazine All-Star,1934,AL,,Q1: Что такое P1?
fordwh01,Babe Ruth Award,1961,AL,,П
kellge01,Baseball Magazine All-Star,1950,ML,,3Б
richapa01,TSN All-Star,1945,ML,,С
bondsba01,TSN Major League Player of the Year,1990,ML,,
rodriiv01,Gold Glove,2000,AL,,С
gibsobo01,Gold Glove,1965,NL,,П
foxxji01,TSN All-Star,1933,ML,,1Б
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
leeth01,Baseball Magazine All-Star,1941,ML,,P3
kaatji01,Gold Glove,1975,AL,,П
rolensc01,TSN All-Star,2003,NL,,3Б
schilcu01,Hutch Award,2001,ML,,
foxxji01,TSN Guide MVP,1933,AL,,
coleki01,Baseball Magazine All-Star,1910,NL,,P3
mccorfr01,Most Valuable Player,1940,NL,,
millafe01,Gold Glove,1972,NL,,Две единицы
dimagjo01,TSN Guide MVP,1939,AL,,
puckeki01,Silver Slugger,1992,AL,,ОФ
friscfr01,Baseball Magazine All-Star,1921,ML,,3Б
alleyge01,Gold Glove,1967,NL,,SS
ortizda01,Silver Slugger,2006,AL,,ДХ
ordonma01,TSN All-Star,2007,AL,,ОФ
sislege01,Baseball Magazine All-Star,1917,ML,,1Б
pagejo01,TSN All-Star,1949,ML,,П
mcgratu01,Babe Ruth Award,1980,NL,,РП
johnswa01,Baseball Magazine All-Star,1914,ML,,P3
minosmi01,TSN All-Star,1959,ML,,ОФ
meyerch01,Baseball Magazine All-Star,1912,NL,,С2
holmeto01,Baseball Magazine All-Star,1945,NL,,ЛФ
bancrda01,Baseball Magazine All-Star,1915,NL,,SS
scottmi03,Cy Young Award,1986,NL,,
bendech01,Baseball Magazine All-Star,1910,ML,,П4
sheffga01,Silver Slugger,1996,NL,,ОФ
morrija02,TSN All-Star,1981,AL,,Правостороннее движение
righeda01,Rolaids Relief Man Award,1986,AL,,
lezcasi01,Gold Glove,1979,AL,,ОФ
davisma01,Cy Young Award,1989,NL,,
leeth01,TSN All-Star,1941,ML,,П
willicy01,Baseball Magazine All-Star,1915,NL,,CF
hornsro01,Most Valuable Player,1925,NL,,
phillbr01,Gold Glove,2010,NL,,Две единицы
rootch01,Baseball Magazine All-Star,1927,ML,,Q1: Что такое P1?
mitchke01,TSN Player of the Year,1989,NL,,
damonjo01,TSN All-Star,2005,AL,,ОФ
bondsba01,Most Valuable Player,1993,NL,,
francju01,Silver Slugger,1989,AL,,Две единицы
mathemi01,Gold Glove,2000,NL,,С
jonesdo01,TSN Fireman of the Year,1992,NL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
dimagjo01,Baseball Magazine All-Star,1936,AL,,ЛФ
newhoha01,Baseball Magazine All-Star,1944,ML,,Q1: Что такое P1?
johnswa01,Most Valuable Player,1913,AL,,
musiast01,TSN Player of the Year,1951,NL,,
davisgl01,Lou Gehrig Memorial Award,1990,ML,,
mattido01,TSN Major League Player of the Year,1985,ML,,
crandde01,TSN All-Star,1962,NL,,С
cruzjo01,Silver Slugger,1984,NL,,ОФ
karroer01,Silver Slugger,1995,NL,,1Б
matheed01,TSN All-Star,1955,ML,,3Б
messean01,TSN All-Star,1974,NL,,Правостороннее движение
murcebo01,TSN All-Star,1971,AL,,ОФ
delgaca01,TSN Major League Player of the Year,2000,ML,,
blefacu01,Rookie of the Year,1965,AL,,
reitzke01,Gold Glove,1975,NL,,3Б
kleinch01,TSN Guide MVP,1932,NL,,
lansfca01,Hutch Award,1992,ML,,
batteea01,TSN All-Star,1965,AL,,С
willima04,Gold Glove,1994,NL,,3Б
gehrich01,Baseball Magazine All-Star,1930,AL,,Две единицы
palmede01,TSN All-Star,1999,AL,,3Б
walshed01,Baseball Magazine All-Star,1908,ML,,Q1: Что такое P1?
carribi02,Baseball Magazine All-Star,1909,ML,,С2
castivi02,TSN All-Star,1995,NL,,3Б
niekrph01,Gold Glove,1979,NL,,П
finlest01,Gold Glove,1999,NL,,ОФ
gehrich01,Baseball Magazine All-Star,1936,AL,,Две единицы
lidgebr01,TSN Reliever of the Year,2008,NL,,
hernake01,Gold Glove,1983,NL,,1Б
heltoto01,TSN All-Star,2003,NL,,1Б
riddlel01,Baseball Magazine All-Star,1943,NL,,P3
brantje01,Rolaids Relief Man Award,1996,NL,,
thomair01,Baseball Magazine All-Star,1911,ML,,С4
hodgegi01,Lou Gehrig Memorial Award,1959,ML,,
vanceda01,Baseball Magazine All-Star,1930,NL,,P3
mitchke01,Silver Slugger,1989,NL,,ОФ
rosenal01,TSN Major League Player of the Year,1953,ML,,
cronijo01,Baseball Magazine All-Star,1939,AL,,SS
speaktr01,Baseball Magazine All-Star,1922,AL,,ОФ
canoro01,Silver Slugger,2011,AL,,Две единицы
murphda05,Most Valuable Player,1983,NL,,
simmoal01,Baseball Magazine All-Star,1930,AL,,ЛФ
dempsri01,Babe Ruth Award,1983,AL,,С
grovele01,TSN All-Star,1930,ML,,П
waltebu01,Baseball Magazine All-Star,1944,NL,,Q1: Что такое P1?
wrighgl01,Baseball Magazine All-Star,1925,ML,,SS
burleri01,TSN All-Star,1981,AL,,SS
mondera01,Gold Glove,1995,NL,,ОФ
bellge02,Most Valuable Player,1987,AL,,
slaugen01,TSN Player of the Year,1949,NL,,
lajoina01,Triple Crown,1901,AL,,
alomaro01,ALCS MVP,1992,AL,,
robinfr02,TSN Player of the Year,1966,AL,,
johnsbi03,TSN All-Star,1943,ML,,3Б
willite01,Baseball Magazine All-Star,1946,AL,,ЛФ
palmeji01,Cy Young Award,1973,AL,,
rodriiv01,Silver Slugger,2004,AL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",С
fordwh01,Cy Young Award,1961,ML,,
clemero02,All-Star Game MVP,1986,ML,,
coopece01,Silver Slugger,1980,AL,,1Б
vizquom01,Gold Glove,1993,AL,,SS
polleho01,Baseball Magazine All-Star,1946,ML,,P3
kellyge01,Baseball Magazine All-Star,1926,NL,,1Б
carltst01,TSN All-Star,1971,NL,,ЛХП
ryanno01,TSN Pitcher of the Year,1977,AL,,
whitalo01,Gold Glove,1984,AL,,Две единицы
chaveer01,Gold Glove,2003,AL,,3Б
davisma01,Rolaids Relief Man Award,1989,NL,,
fellebo01,TSN All-Star,1941,ML,,П
belleal01,Silver Slugger,1996,AL,,ОФ
henderi01,Most Valuable Player,1990,AL,,
riverma01,TSN Reliever of the Year,2001,AL,,
keltnke01,Baseball Magazine All-Star,1942,ML,,3Б
soriara01,Rolaids Relief Man Award,2010,AL,,
coombja01,Baseball Magazine All-Star,1910,ML,,P3
robinbr01,Most Valuable Player,1964,AL,,
reisepe01,Baseball Magazine All-Star,1942,NL,,CF
mayswi01,TSN All-Star,1958,ML,,ОФ
biggicr01,TSN All-Star,1994,NL,,Две единицы
stottme01,TSN All-Star,1965,AL,,П
gehrilo01,Baseball Magazine All-Star,1928,AL,,1Б
morneju01,Most Valuable Player,2006,AL,,
forscbo01,Silver Slugger,1987,NL,,П
mcgwima01,TSN All-Star,1996,AL,,1Б
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
grantmu01,TSN Pitcher of the Year,1965,AL,,
kellge01,Baseball Magazine All-Star,1948,AL,,3Б
suzukic01,All-Star Game MVP,2007,ML,,
pujolal01,Most Valuable Player,2008,NL,,
renteed01,Silver Slugger,2000,NL,,SS
fordwh01,TSN All-Star,1961,AL,,П
carltst01,TSN All-Star,1979,NL,,ЛХП
roushed01,Baseball Magazine All-Star,1923,ML,,ОФ
suttodo01,TSN All-Star,1976,NL,,Правостороннее движение
ramirha01,Rookie of the Year,2006,NL,,
bagbyji02,Baseball Magazine All-Star,1942,AL,,P3
minosmi01,TSN All-Star,1960,ML,,ОФ
wagneho01,Baseball Magazine All-Star,1909,NL,,SS
bassljo01,Baseball Magazine All-Star,1924,ML,,С
drabedo01,Cy Young Award,1990,NL,,
parrila02,Gold Glove,1983,AL,,С
spahnwa01,Lou Gehrig Memorial Award,1961,ML,,
alomaro01,Silver Slugger,1996,AL,,Две единицы
hendrge01,TSN All-Star,1980,NL,,ОФ
smithoz01,Gold Glove,1986,NL,,SS
maddugr01,Gold Glove,2008,NL,,П
stirnsn01,Baseball Magazine All-Star,1944,ML,,Две единицы
murphdw01,Gold Glove,1980,AL,,ОФ
earnsge01,Baseball Magazine All-Star,1929,AL,,П2
bancrda01,Baseball Magazine All-Star,1923,NL,,SS
rizzuph01,Babe Ruth Award,1951,AL,,SS
tebbebi01,Baseball Magazine All-Star,1948,AL,,С
simmoal01,Baseball Magazine All-Star,1932,AL,,ЛФ
baineha01,TSN All-Star,1988,AL,,ДХ
dawsoan01,Silver Slugger,1987,NL,,ОФ
clemero01,Gold Glove,1967,NL,,ОФ
newhoha01,Baseball Magazine All-Star,1945,AL,,Q1: Что такое P1?
vaughmo01,Most Valuable Player,1995,AL,,
heltoto01,Hank Aaron Award,2000,NL,,1Б
griffke02,Gold Glove,1995,AL,,ОФ
suzukic01,Silver Slugger,2007,AL,,ОФ
mcgwima01,Silver Slugger,1992,AL,,1Б
deandi01,Most Valuable Player,1934,NL,,
doerrbo01,Baseball Magazine All-Star,1950,ML,,Две единицы
forscbo01,Silver Slugger,1980,NL,,П
thondi01,TSN All-Star,1983,NL,,SS
willite01,TSN Major League Player of the Year,1957,ML,,
vizquom01,Gold Glove,2001,AL,,SS
saberbr01,Gold Glove,1989,AL,,П
peavyja01,TSN All-Star,2007,NL,,СИ
galaran01,Gold Glove,1989,NL,,1Б
morgajo02,Gold Glove,1974,NL,,Две единицы
morrija02,World Series MVP,1991,ML,,
cavarph01,Baseball Magazine All-Star,1945,ML,,1Б
applilu01,Baseball Magazine All-Star,1936,ML,,SS
francjo01,Rolaids Relief Man Award,1988,NL,,
adamsba01,Baseball Magazine All-Star,1909,NL,,Пять
medwijo01,TSN All-Star,1938,ML,,ОФ
jeterde01,Gold Glove,2009,AL,,SS
greenha01,Baseball Magazine All-Star,1945,AL,,ЛФ
chandsp01,TSN All-Star,1943,ML,,П
bancrda01,Baseball Magazine All-Star,1915,ML,,SS
mcgeewi01,Most Valuable Player,1985,NL,,
vandejo01,Baseball Magazine All-Star,1942,ML,,Пять
ruelmu01,Baseball Magazine All-Star,1926,AL,,С
schmimi01,TSN All-Star,1974,NL,,3Б
boudrlo01,Baseball Magazine All-Star,1946,ML,,SS
hamptmi01,TSN All-Star,1999,NL,,ЛХП
