playerid,awardid,yearid,lgid,tie,notes
walkela01,TSN All-Star,1997,NL,,ОФ
mattido01,Most Valuable Player,1985,AL,,
lombaer01,Most Valuable Player,1938,NL,,
lopesda01,Gold Glove,1978,NL,,Двадцать два
limajo01,TSN All-Star,1999,NL,,Правостороннее движение
madlobi01,TSN All-Star,1975,NL,,3В
chapmra01,Baseball Magazine All-Star,1917,ML,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
lopezja01,Silver Slugger,2003,NL,,C
rogerke01,Gold Glove,2002,AL,,Привет! Чем я могу вам помочь?
maranra01,Baseball Magazine All-Star,1917,NL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
grovele01,Pitching Triple Crown,1930,AL,,
cobbty01,Baseball Magazine All-Star,1917,ML,,ОФ
hernake01,Most Valuable Player,1979,NL,Да.,
valvejo01,TSN All-Star,2007,NL,,РП
cepedor01,TSN All-Star,1959,ML,,1Б
yountro01,TSN All-Star,1980,AL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
cochrmi01,Baseball Magazine All-Star,1928,AL,,C
baylodo01,Silver Slugger,1985,AL,,ДХ
wilsoea01,TSN All-Star,1966,AL,,Привет! Чем я могу вам помочь?
otisam01,Gold Glove,1974,AL,,ОФ
vizquom01,Gold Glove,2001,AL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
simmoal01,TSN All-Star,1927,ML,,ОФ
sandbry01,Silver Slugger,1988,NL,,Двадцать два
munsoth01,Most Valuable Player,1976,AL,,
chancde01,TSN Pitcher of the Year,1964,AL,,
boggswa01,Silver Slugger,1993,AL,,3В
gwynnto01,TSN All-Star,1989,NL,,ОФ
griffdo01,Gold Glove,1972,AL,,Двадцать два
piazzmi01,TSN All-Star,2002,NL,,C
hollima01,Silver Slugger,2006,NL,,ОФ
varitja01,TSN All-Star,2005,AL,,C
spahnwa01,TSN All-Star,1961,NL,,Привет! Чем я могу вам помочь?
heltoto01,Silver Slugger,2002,NL,,1Б
jonesan01,TSN All-Star,2005,NL,,ОФ
willibi01,TSN All-Star,1964,NL,,ОФ
mantlmi01,Most Valuable Player,1956,AL,,
simmoal01,Baseball Magazine All-Star,1925,ML,,ЧФ
hornsro01,TSN All-Star,1927,ML,,Двадцать два
peavyja01,Pitching Triple Crown,2007,NL,,
delgaca01,Silver Slugger,2003,AL,,1Б
fernato01,Gold Glove,1986,AL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
pendlte01,Gold Glove,1989,NL,,3В
gwynnto01,Silver Slugger,1987,NL,,ОФ
suzukic01,Gold Glove,2005,AL,,ОФ
delgaca01,TSN All-Star,2000,AL,,1Б
fingero01,Rolaids Relief Man Award,1981,AL,,
gagneer01,TSN All-Star,2003,NL,,Правостороннее движение
rolensc01,Gold Glove,2004,NL,,3В
lynnfr01,Gold Glove,1979,AL,,ОФ
pujolal01,Most Valuable Player,2009,NL,,
malzofr01,Gold Glove,1958,AL,,3В
boonebr01,Gold Glove,2002,AL,,Двадцать два
sandbry01,Gold Glove,1991,NL,,Двадцать два
luquedo01,Baseball Magazine All-Star,1923,NL,,Т1
gordojo01,Baseball Magazine All-Star,1940,AL,,Двадцать два
templga01,Silver Slugger,1984,NL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
milleed03,Baseball Magazine All-Star,1940,NL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
aaronha01,TSN All-Star,1967,NL,,ОФ
francjo01,Rolaids Relief Man Award,1988,NL,,
mclouna01,Gold Glove,2008,NL,,ОФ
cabremi01,Hank Aaron Award,2012,AL,,
alomaro01,Silver Slugger,1999,AL,,Двадцать два
averyst01,NLCS MVP,1991,NL,,
draveda01,Hutch Award,1989,ML,,
cordoma01,Rookie of the Year,1995,AL,,
bergewa01,Baseball Magazine All-Star,1933,NL,,ЧФ
schmimi01,Silver Slugger,1980,NL,,3В
murraed02,TSN All-Star,1990,NL,,1Б
wallati01,Silver Slugger,1987,NL,,3В
stephve01,Baseball Magazine All-Star,1944,AL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
garcino01,TSN All-Star,1999,AL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
burnsge01,Baseball Magazine All-Star,1919,NL,,ОФ
hernake01,Gold Glove,1978,NL,,1Б
thomeji01,TSN All-Star,2001,AL,,1Б
johnsda02,Gold Glove,1971,AL,,Двадцать два
glavito02,Babe Ruth Award,1995,NL,,Привет! Чем я могу вам помочь?
ramirma02,TSN All-Star,1999,AL,,ОФ
winfida01,Gold Glove,1983,AL,,ОФ
benchjo01,Gold Glove,1969,NL,,C
barneje01,Baseball Magazine All-Star,1919,NL,,P2
griffal01,Rookie of the Year,1979,AL,Да.,
higuete01,TSN All-Star,1986,AL,,ЛКП
foxpe01,Baseball Magazine All-Star,1935,AL,,RF
suttebr01,TSN Fireman of the Year,1979,NL,,
daubeja01,Baseball Magazine All-Star,1919,NL,,1Б
rodriiv01,TSN All-Star,2004,AL,,C
vinafe01,Gold Glove,2002,NL,,Двадцать два
mayoed01,TSN Player of the Year,1945,AL,,
oswalro01,NLCS MVP,2005,NL,,
maddoga01,Gold Glove,1982,NL,,ОФ
maranra01,Baseball Magazine All-Star,1916,ML,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
averiea01,Baseball Magazine All-Star,1933,AL,,ОФ
bridgto01,Baseball Magazine All-Star,1933,AL,,P4
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
cronijo01,Baseball Magazine All-Star,1933,AL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
foxxji01,Baseball Magazine All-Star,1933,AL,,1Б
gehrich01,Baseball Magazine All-Star,1933,AL,,Двадцать два
higgipi01,Baseball Magazine All-Star,1933,AL,,3В
simmoal01,Baseball Magazine All-Star,1933,AL,,ОФ
westsa01,Baseball Magazine All-Star,1933,AL,,ОФ
whiteea01,Baseball Magazine All-Star,1933,AL,,P2
bergewa01,Baseball Magazine All-Star,1933,ML,,ЧФ
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
cronijo01,Baseball Magazine All-Star,1933,ML,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
foxxji01,Baseball Magazine All-Star,1933,ML,,1Б
gehrich01,Baseball Magazine All-Star,1933,ML,,Двадцать два
grovele01,Baseball Magazine All-Star,1933,ML,,P2
hubbeca01,Baseball Magazine All-Star,1933,ML,,Т1
kleinch01,Baseball Magazine All-Star,1933,ML,,RF
simmoal01,Baseball Magazine All-Star,1933,ML,,LF
traynpi01,Baseball Magazine All-Star,1933,ML,,3В
whiteea01,Baseball Magazine All-Star,1933,ML,,П3
cantwbe01,Baseball Magazine All-Star,1933,NL,,П3
deandi01,Baseball Magazine All-Star,1933,NL,,P2
friscfr01,Baseball Magazine All-Star,1933,NL,,Двадцать два
hubbeca01,Baseball Magazine All-Star,1933,NL,,Т1
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
terrybi01,Baseball Magazine All-Star,1933,NL,,1Б
traynpi01,Baseball Magazine All-Star,1933,NL,,3В
warnelo01,Baseball Magazine All-Star,1933,NL,,P4
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
bergewa01,TSN All-Star,1933,ML,,ОФ
cronijo01,TSN All-Star,1933,ML,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
crowdal01,TSN All-Star,1933,ML,,Привет! Чем я могу вам помочь?
dickebi01,TSN All-Star,1933,ML,,C
foxxji01,TSN All-Star,1933,ML,,1Б
gehrich01,TSN All-Star,1933,ML,,Двадцать два
hubbeca01,TSN All-Star,1933,ML,,Привет! Чем я могу вам помочь?
kleinch01,TSN All-Star,1933,ML,,ОФ
simmoal01,TSN All-Star,1933,ML,,ОФ
traynpi01,TSN All-Star,1933,ML,,3В
foxxji01,TSN Guide MVP,1933,AL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,P4
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gehrich01,Baseball Magazine All-Star,1934,AL,,Двадцать два
gehrilo01,Baseball Magazine All-Star,1934,AL,,1Б
manushe01,Baseball Magazine All-Star,1934,AL,,RF
rowesc01,Baseball Magazine All-Star,1934,AL,,P2
westsa01,Baseball Magazine All-Star,1934,AL,,ЧФ
cochrmi01,Baseball Magazine All-Star,1934,ML,,C
gehrich01,Baseball Magazine All-Star,1934,ML,,Двадцать два
gomezle01,Baseball Magazine All-Star,1934,ML,,P2
hubbeca01,Baseball Magazine All-Star,1934,ML,,П3
ottme01,Baseball Magazine All-Star,1934,ML,,ЧФ
rowesc01,Baseball Magazine All-Star,1934,ML,,P4
traynpi01,Baseball Magazine All-Star,1934,ML,,3В
vaughar01,Baseball Magazine All-Star,1934,ML,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
wanerpa01,Baseball Magazine All-Star,1934,ML,,RF
deandi01,Baseball Magazine All-Star,1934,NL,,Т1
friscfr01,Baseball Magazine All-Star,1934,NL,,Двадцать два
hartnga01,Baseball Magazine All-Star,1934,NL,,C
hubbeca01,Baseball Magazine All-Star,1934,NL,,P2
moorejo02,Baseball Magazine All-Star,1934,NL,,LF
ottme01,Baseball Magazine All-Star,1934,NL,,ЧФ
schumha02,Baseball Magazine All-Star,1934,NL,,P4
terrybi01,Baseball Magazine All-Star,1934,NL,,1Б
traynpi01,Baseball Magazine All-Star,1934,NL,,3В
vaughar01,Baseball Magazine All-Star,1934,NL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
rhodedu01,Babe Ruth Award,1954,NL,,ОФ
mayswi01,Most Valuable Player,1954,NL,,
grimbo01,Rookie of the Year,1954,AL,,
moonwa01,Rookie of the Year,1954,NL,,
antonjo02,TSN All-Star,1954,ML,,Привет! Чем я могу вам помочь?
avilabo01,TSN All-Star,1954,ML,,Двадцать два
darkal01,TSN All-Star,1954,ML,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
kluszte01,TSN All-Star,1954,ML,,1Б
lemonbo01,TSN All-Star,1954,ML,,Привет! Чем я могу вам помочь?
mayswi01,TSN All-Star,1954,ML,,ОФ
musiast01,TSN All-Star,1954,ML,,ОФ
roberro01,TSN All-Star,1954,ML,,Привет! Чем я могу вам помочь?
rosenal01,TSN All-Star,1954,ML,,3В
snidedu01,TSN All-Star,1954,ML,,ОФ
mayswi01,TSN Major League Player of the Year,1954,ML,,
lemonbo01,TSN Pitcher of the Year,1954,AL,,
antonjo02,TSN Pitcher of the Year,1954,NL,,
ayalabo01,TSN Player of the Year,1954,AL,,
mayswi01,TSN Player of the Year,1954,NL,,
bondto01,Pitching Triple Crown,1877,NL,,
hinespa01,Triple Crown,1878,NL,,
heckegu01,Pitching Triple Crown,1884,AA,,
radboch01,Pitching Triple Crown,1884,NL,,
keefeti01,Pitching Triple Crown,1888,NL,,
rusieam01,Pitching Triple Crown,1894,NL,,
duffyhu01,Triple Crown,1894,NL,,
youngcy01,Pitching Triple Crown,1901,AL,,
lajoina01,Triple Crown,1901,AL,,
wadderu01,Pitching Triple Crown,1905,AL,,
mathech01,Pitching Triple Crown,1905,NL,,
chaseha01,Baseball Magazine All-Star,1908,AL,,1Б
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
crawfsa01,Baseball Magazine All-Star,1908,AL,,ЧФ
crigelo01,Baseball Magazine All-Star,1908,AL,,C
donovbi01,Baseball Magazine All-Star,1908,AL,,Пять
lajoina01,Baseball Magazine All-Star,1908,AL,,Двадцать два
lordha01,Baseball Magazine All-Star,1908,AL,,3В
stonege01,Baseball Magazine All-Star,1908,AL,,LF
sullibi03,Baseball Magazine All-Star,1908,AL,,C
wadderu01,Baseball Magazine All-Star,1908,AL,,П3
wallabo01,Baseball Magazine All-Star,1908,AL,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
youngcy01,Baseball Magazine All-Star,1908,AL,,P2
brownmo01,Baseball Magazine All-Star,1908,ML,,P4
chaseha01,Baseball Magazine All-Star,1908,ML,,1Б
clarkfr01,Baseball Magazine All-Star,1908,ML,,LF
cobbty01,Baseball Magazine All-Star,1908,ML,,RF
devliar01,Baseball Magazine All-Star,1908,ML,,3В
donlimi01,Baseball Magazine All-Star,1908,ML,,ЧФ
lajoina01,Baseball Magazine All-Star,1908,ML,,Двадцать два
mathech01,Baseball Magazine All-Star,1908,ML,,P2
ruckena01,Baseball Magazine All-Star,1908,ML,,Пять
wagneho01,Baseball Magazine All-Star,1908,ML,,"К сожалению, я не понимаю ваш запрос. Можете ли вы предоставить дополнительную информацию или контекст для перевода?"
bresnro01,Baseball Magazine All-Star,1908,NL,,C
brownmo01,Baseball Magazine All-Star,1908,NL,,Т1
devliar01,Baseball Magazine All-Star,1908,NL,,3В
donlimi01,Baseball Magazine All-Star,1908,NL,,ЧФ
eversjo01,Baseball Magazine All-Star,1908,NL,,Двадцать два
mathech01,Baseball Magazine All-Star,1908,NL,,P2
reulbed01,Baseball Magazine All-Star,1908,NL,,Пять
schulfr01,Baseball Magazine All-Star,1908,NL,,RF
tennefr02,Baseball Magazine All-Star,1908,NL,,1Б
willivi01,Baseball Magazine All-Star,1908,NL,,P4
mathech01,Pitching Triple Crown,1908,NL,,
carribi02,Baseball Magazine All-Star,1909,AL,,C1
cobbty01,Baseball Magazine All-Star,1909,AL,,RF
collied01,Baseball Magazine All-Star,1909,AL,,Двадцать два
crawfsa01,Baseball Magazine All-Star,1909,AL,,LF
lordha01,Baseball Magazine All-Star,1909,AL,,3В
mullige01,Baseball Magazine All-Star,1909,AL,,P4
planked01,Baseball Magazine All-Star,1909,AL,,P2
speaktr01,Baseball Magazine All-Star,1909,AL,,ЧФ
sullibi03,Baseball Magazine All-Star,1909,AL,,С2
walshed01,Baseball Magazine All-Star,1909,AL,,Т1
woodjo02,Baseball Magazine All-Star,1909,AL,,Пять
