yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1987,DET,AL,harpete01,31,20.0,31,14,0,0,0,0,0,0,1,0,13,14,8.0,10.0
1934,CHA,AL,haasmu01,106,,106,106,0,0,0,0,0,0,0,85,4,89,,
1946,BRO,NL,tayloha03,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1899,BLN,NL,kitsofr01,45,,45,45,40,0,0,0,0,0,0,0,0,0,,
1995,CHN,NL,youngan01,32,1.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,NYN,NL,rowedo01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1917,NY1,NL,gibsoge01,35,,35,35,0,35,0,0,0,0,0,0,0,0,,
1977,BOS,AL,montgbo01,17,12.0,17,15,0,15,0,0,0,0,0,0,0,0,0.0,3.0
1912,CHN,NL,cottedi01,26,,26,26,0,24,0,0,0,0,0,0,0,0,,
1944,PIT,NL,dimagvi01,109,,109,109,0,0,0,0,1,0,0,101,0,101,,
1996,BOS,AL,mckeewa01,1,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0
1894,LS3,NL,dungasa01,8,,8,8,0,0,0,0,0,0,0,0,8,8,,
1985,ATL,NL,perezpa01,22,22.0,22,22,22,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,HOU,NL,mayde01,78,47.0,78,56,0,0,1,0,0,0,43,0,12,55,0.0,27.0
1941,BOS,AL,hughste01,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1922,DET,AL,veachbo01,155,,155,155,0,0,0,0,0,0,154,0,0,154,,
2006,SLN,NL,loopebr01,69,0.0,65,69,69,0,0,0,0,0,0,0,0,0,0.0,0.0
1940,PHA,AL,mclaupa01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1997,COL,NL,vandejo02,76,9.0,76,14,0,0,5,0,0,0,2,0,7,9,2.0,60.0
1890,PH4,AA,mcbrijo01,1,,1,1,0,0,0,0,0,0,0,1,0,1,,
2003,ANA,AL,jonesgr01,18,0.0,0,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,TEX,AL,wittbo01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,CHA,AL,ferrado01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1997,LAN,NL,halech01,14,0.0,14,2,0,0,0,0,2,0,0,0,0,0,0.0,13.0
1907,SLA,AL,hartzro01,60,,60,60,0,0,0,12,38,2,0,0,2,2,,
1893,BRO,NL,burnsoy01,109,,109,109,0,0,0,0,0,1,0,1,108,108,,
1985,DET,AL,lagami01,9,9.0,9,4,0,0,4,0,0,0,0,0,0,0,5.0,0.0
1982,ML4,AL,slatoji01,39,0.0,0,39,39,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,SLN,NL,blasido01,143,,143,143,0,0,0,137,0,0,0,0,0,0,,
1985,HOU,NL,mizerjo01,15,11.0,15,15,0,15,0,0,0,0,0,0,0,0,0.0,0.0
1962,NYA,AL,boyercl02,158,,158,158,0,0,0,0,157,0,0,0,0,0,,
1976,CHA,AL,garrra01,136,123.0,136,125,0,0,0,0,0,0,51,42,58,125,4.0,4.0
2008,CLE,AL,borowjo01,18,0.0,2,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,NY1,NL,seymocy01,131,,131,131,0,0,0,0,0,0,0,126,0,126,,
1912,NY1,NL,wilsoar01,65,,65,65,0,61,0,0,0,0,0,0,0,0,,
1882,SL4,AA,mitchbo01,1,,1,1,1,0,0,0,0,0,0,0,1,1,,
1991,BOS,AL,quintca01,149,121.0,149,143,0,0,138,0,0,0,1,0,12,13,0.0,18.0
1897,WSN,NL,abbeych01,80,,80,80,0,0,0,0,0,0,2,1,77,80,,
1973,MON,NL,jarvipa01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1941,PHI,NL,litwhda01,151,,151,151,0,0,0,0,0,0,148,0,2,150,,
2000,CHA,AL,credejo01,7,2.0,7,6,0,0,0,0,6,0,0,0,0,0,0.0,0.0
1967,CLE,AL,allenbo04,47,,47,47,47,0,0,0,0,0,0,0,0,0,,
1940,BSN,NL,williac01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1936,NYA,AL,crosefr01,151,,151,151,0,0,0,0,0,151,0,0,0,0,,
1934,CLE,AL,troskha01,154,,154,154,0,0,154,0,0,0,0,0,0,0,,
1962,BAL,AL,shortbi01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1978,SDN,NL,murast01,5,2.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1942,PIT,NL,gustifr01,115,,115,115,0,1,0,108,2,2,0,0,0,0,,
1961,DET,AL,wertzvi01,8,,8,8,0,0,0,0,0,0,0,0,0,0,,
2004,BAL,AL,chenbr01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1951,SLA,AL,niemabo01,12,,12,12,0,0,0,0,0,0,11,0,0,11,,
1918,CIN,NL,ruethdu01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1954,PIT,NL,mangaji01,14,,14,14,0,7,0,0,0,0,0,0,0,0,,
1940,WS1,AL,aderhmo01,1,,1,1,0,0,0,1,0,0,0,0,0,0,,
1979,MIN,AL,koosmje01,37,0.0,0,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,OAK,AL,lansfca01,5,4.0,5,4,0,0,0,0,4,0,0,0,0,0,1.0,1.0
1968,PHI,NL,allendi01,152,,152,152,0,0,0,0,10,0,139,1,0,139,,
2005,KCA,AL,pickeca01,7,7.0,7,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
1976,CHA,AL,steinbi02,117,98.0,117,112,0,0,1,58,58,1,0,0,1,1,0.0,8.0
2007,DET,AL,monrocr01,99,88.0,99,97,0,0,0,0,0,0,97,0,1,97,0.0,4.0
2001,HOU,NL,mcknito01,3,3.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,NYA,AL,collijo01,105,,105,105,0,0,73,0,0,0,0,0,27,27,,
1904,BOS,AL,doranto01,12,,12,12,0,11,0,0,0,0,0,0,0,0,,
1999,SEA,AL,blowemi01,19,12.0,19,18,0,0,14,0,4,0,0,0,0,0,1.0,5.0
1912,PHA,AL,martido01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1928,CHA,AL,mannjo01,6,,6,6,0,0,0,0,2,0,0,0,0,0,,
1996,TOR,AL,delgaca01,138,125.0,138,27,0,0,27,0,0,0,0,0,0,0,100.0,12.0
1885,NY1,NL,gerhajo01,112,,112,112,0,0,0,112,0,0,0,0,0,0,,
1894,WSN,NL,sullimi02,20,,20,20,20,0,0,0,0,0,0,0,1,1,,
2009,PHI,NL,lidgebr01,67,0.0,63,67,67,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,ATL,NL,hollida02,7,5.0,7,6,0,0,0,0,0,0,6,0,1,6,0.0,2.0
1995,CHA,AL,baldwja01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1918,BRO,NL,heitmha01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1972,BAL,AL,shopato01,49,,49,49,0,0,0,0,0,0,3,0,0,3,,
2006,NYA,AL,crosbbu01,65,19.0,65,62,0,0,0,0,0,0,10,24,31,62,0.0,3.0
2007,MIL,NL,spurlch01,49,0.0,45,49,49,0,0,0,0,0,0,0,0,0,0.0,0.0
1978,OAK,AL,thomaga01,47,44.0,47,46,0,0,5,0,0,0,0,0,44,44,0.0,1.0
1964,CHA,AL,howarbr01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1915,CHN,NL,lavenji01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1926,CHN,NL,grimmch01,147,,147,147,0,0,147,0,0,0,0,0,0,0,,
1915,BLF,FL,kirkpen01,68,,68,68,0,0,5,21,28,5,0,0,0,0,,
1970,DET,AL,wilsoea01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1967,KC1,AL,donaljo01,105,,105,105,0,0,0,101,0,1,0,0,0,0,,
1994,ML4,AL,ignasmi01,23,0.0,0,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,DET,AL,robbibr01,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,NY1,NL,ruckejo01,143,,143,143,0,0,0,0,0,0,0,142,0,142,,
2004,SFN,NL,cruzde01,127,95.0,127,107,0,0,0,2,1,104,0,0,0,0,0.0,24.0
2006,SFN,NL,morrima01,33,33.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1988,BAL,AL,olsongr01,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,SLA,AL,millewa02,43,,43,43,0,0,0,0,0,0,12,4,9,25,,
1893,PIT,NL,vanhage01,124,,124,124,0,0,0,2,0,12,0,111,0,111,,
1965,PIT,NL,motama01,121,,121,121,0,0,0,0,0,0,35,60,15,95,,
2006,OAK,AL,ellisma01,124,121.0,124,123,0,0,1,123,0,0,0,0,0,0,0.0,0.0
1943,DET,AL,newhoha01,37,,37,37,37,0,0,0,0,0,0,0,0,0,,
1969,SLN,NL,ribande01,2,,2,2,1,0,0,0,0,0,0,0,0,0,,
1881,DTN,NL,whitewi01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
2002,TOR,AL,bushho01,23,21.0,23,22,0,0,0,22,0,0,0,0,0,0,0.0,2.0
1884,BLU,UA,fusseed01,68,,68,68,0,54,0,0,6,5,1,2,1,4,,
1886,LS2,AA,chambel01,6,,6,6,4,0,0,0,0,0,0,0,2,2,,
2008,CHN,NL,theriry01,149,141.0,149,149,0,0,0,0,0,149,0,0,0,0,0.0,6.0
1918,NY1,NL,thorpji01,58,,58,58,0,0,0,0,0,0,2,33,12,44,,
1918,BOS,AL,schanwa01,88,,88,88,0,57,0,0,5,1,14,2,0,16,,
1967,LAN,NL,deanto01,12,,12,12,0,0,0,0,0,12,0,0,0,0,,
2006,CHA,AL,garlajo01,33,2.0,2,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,CIN,NL,acevejo01,18,18.0,18,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,MIL,NL,nilssda01,102,87.0,102,90,0,7,49,0,0,0,37,0,3,37,0.0,14.0
1997,CHA,AL,martida01,145,129.0,145,136,0,0,52,0,0,0,4,45,75,105,0.0,13.0
1956,SLN,NL,poholto01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1989,PHI,NL,mulhote01,20,17.0,20,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1989,PHI,NL,bedrost01,28,0.0,28,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,KC1,AL,harreke01,150,,150,150,0,0,125,0,0,0,3,0,1,4,,
1910,CHA,AL,colewi01,22,,22,22,0,0,0,0,0,0,0,22,0,22,,
1984,DET,AL,brookto01,113,63.0,113,109,0,0,0,26,69,28,0,0,0,0,0.0,5.0
1992,TEX,AL,leonda01,15,0.0,0,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,CHA,AL,lodigda01,87,,87,87,0,0,0,0,86,0,0,0,0,0,,
1997,SFN,NL,muellbi02,128,98.0,128,122,0,0,0,0,122,0,0,0,0,0,0.0,9.0
1915,NEW,FL,roushed01,145,,145,145,0,0,0,0,0,0,0,143,1,144,,
1989,SFN,NL,camacer01,13,0.0,13,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,LAN,NL,forstte01,17,0.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,DET,AL,bassljo01,81,,81,81,0,67,0,0,0,0,0,0,0,0,,
2009,PHI,NL,condrcl01,45,0.0,44,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,TEX,AL,voigtja01,5,1.0,5,4,0,0,0,0,1,0,2,0,1,3,0.0,2.0
1882,PH4,AA,greenbi01,7,,7,7,0,0,0,2,0,0,0,0,7,7,,
1971,LAN,NL,suttodo01,39,,39,39,38,0,0,0,0,0,0,0,0,0,,
1990,SFN,NL,rodriri01,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,BOS,AL,daubabr01,142,126.0,142,92,0,0,83,0,1,0,7,0,1,8,39.0,14.0
1966,SFN,NL,alouje01,110,,110,110,0,0,0,0,0,0,59,0,42,100,,
1998,MON,NL,bulliki01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,SEA,AL,carmora01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,ML4,AL,molitpa01,160,159.0,160,154,0,0,0,0,151,4,0,0,0,0,6.0,1.0
1944,BRO,NL,bordafr01,130,,130,130,0,0,0,0,98,0,5,15,8,25,,
1998,CLE,AL,shueypa01,43,0.0,5,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,LAN,NL,beltrad01,159,154.0,159,157,0,0,0,0,157,0,0,0,0,0,0.0,2.0
2010,LAA,AL,quinlro01,23,6.0,23,18,0,0,13,0,1,0,1,0,3,4,2.0,3.0
1969,NYN,NL,mcgratu01,43,,43,43,42,0,0,0,0,0,0,0,0,0,,
1911,DET,AL,wilsosq01,5,,5,5,0,5,0,0,0,0,0,0,0,0,,
2001,TOR,AL,loaizes01,36,1.0,3,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
1923,CIN,NL,bohnesa01,139,,139,139,0,0,1,96,35,9,0,0,0,0,,
1911,SLN,NL,reisja01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1986,DET,AL,paceljo01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,BRO,NL,mallema01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1885,PRO,NL,radfopa01,105,,105,105,3,0,0,1,0,16,2,8,80,88,,
2002,ANA,AL,donnebr01,46,0.0,2,46,46,0,0,0,0,0,0,0,0,0,0.0,0.0
1989,SLN,NL,oquenjo01,163,162.0,163,163,0,0,1,156,0,7,0,0,0,0,0.0,1.0
1965,PHI,NL,briggjo02,93,,93,93,0,0,0,0,0,0,4,62,0,66,,
1977,CHN,NL,sembemi01,3,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0.0,2.0
1928,CHA,AL,wilsoro01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1951,BRO,NL,roepr01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
2010,PHI,NL,victosh01,147,142.0,147,143,0,0,0,0,0,0,0,143,0,143,0.0,4.0
1964,CHA,AL,talbofr01,18,,18,18,17,0,0,0,0,0,0,0,0,0,,
1993,TEX,AL,carpecr01,27,0.0,0,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
2009,SLN,NL,ankieri01,122,90.0,122,101,0,0,0,0,0,0,25,66,27,101,0.0,26.0
2002,TBA,AL,flahejo01,76,74.0,76,75,0,75,0,0,0,0,0,0,0,0,0.0,1.0
1885,CN2,AA,clintji01,105,,105,105,0,0,0,0,0,0,0,105,0,105,,
1988,CAL,AL,milleda01,70,36.0,70,60,0,53,0,0,0,0,7,2,0,8,0.0,9.0
1977,MON,NL,schatda01,6,3.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
2012,SFN,NL,zitoba01,32,32.0,31,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,ML4,AL,pacioji01,48,25.0,48,41,0,0,21,0,15,0,4,0,1,5,2.0,10.0
1915,DET,AL,bolanbe01,47,,47,47,45,0,0,0,0,0,0,0,0,0,,
1960,CLE,AL,clinety01,7,,7,7,0,0,0,0,0,0,0,6,0,6,,
1980,TOR,AL,woodsal01,109,95.0,109,88,0,0,0,0,0,0,88,0,1,88,10.0,12.0
1971,ML4,AL,parsobi01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1912,DET,AL,jensewi01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
2002,LAN,NL,jordabr01,128,126.0,128,125,0,0,0,0,0,0,121,0,4,125,3.0,2.0
1975,TEX,AL,jonesbo02,9,2.0,9,5,0,0,0,0,0,0,3,1,1,5,1.0,1.0
1969,CAL,AL,rodriau01,159,,159,159,0,0,0,0,159,0,0,0,0,0,,
1970,SFN,NL,gallaal01,109,,109,109,0,0,0,0,91,0,0,0,0,0,,
2012,LAA,AL,greinza01,37,34.0,21,34,34,0,0,0,0,0,0,0,0,0,0.0,1.0
2012,NYA,AL,sabatcc01,28,28.0,2,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,LAN,NL,garmami01,49,0.0,49,49,49,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,CHN,NL,duncaco01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,SLA,AL,shottbu01,156,,156,156,0,0,0,0,0,0,156,0,0,156,,
1914,NYA,AL,warhoja01,41,,41,41,37,0,0,0,0,0,0,0,1,1,,
1957,NY1,NL,grissma01,55,,55,55,55,0,0,0,0,0,0,0,0,0,,
1881,TRN,NL,hankifr01,85,,85,85,0,0,0,0,84,1,0,0,0,0,,
1967,WS2,AL,casanpa01,141,,141,141,0,137,0,0,0,0,0,0,0,0,,
2007,BAL,AL,guthrje01,32,2.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,PHA,AL,lawryot01,30,,30,30,0,0,0,17,0,0,1,0,0,1,,
1920,WS1,AL,zachato01,51,,51,51,44,0,0,0,0,0,0,0,0,0,,
1966,CLE,AL,kralija01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1899,CL4,NL,tucketo01,127,,127,127,0,0,127,0,0,0,0,0,0,0,,
1984,CAL,AL,grichbo01,116,106.0,116,115,0,0,25,92,20,0,0,0,0,0,0.0,7.0
1999,MIL,NL,cancero01,15,12.0,15,15,0,15,0,0,0,0,0,0,0,0,0.0,0.0
2000,TEX,AL,youngmi02,2,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0
1965,CAL,AL,sanfoja02,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1899,PHI,NL,mageebi01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
2002,TEX,AL,lewisco01,15,0.0,0,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,BOS,AL,parneme01,14,,14,14,13,0,0,0,0,0,0,0,0,0,,
1970,SLN,NL,cardejo02,148,,148,148,0,0,0,0,0,0,0,133,1,134,,
2010,MIL,NL,coffeto01,69,0.0,67,69,69,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,HOU,NL,cosgrmi01,13,,13,13,13,0,0,0,0,0,0,0,0,0,,
1957,BOS,AL,sprinja01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1965,WS2,AL,frencji01,13,,13,13,0,13,0,0,0,0,0,0,0,0,,
1969,SE1,AL,gilgu01,92,,92,92,0,0,0,18,38,12,0,0,0,0,,
1918,SLN,NL,mattiwa01,8,,8,8,0,0,0,0,0,0,0,0,3,3,,
1993,CIN,NL,ruskisc01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,SDN,NL,champmi01,150,142.0,150,149,0,0,0,149,0,0,0,0,0,0,0.0,1.0
1992,BAL,AL,flanami01,42,0.0,0,42,42,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,PIT,NL,daniebe02,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1998,TBA,AL,lopezal02,54,0.0,2,54,54,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,PHI,NL,gerheal01,32,,32,32,30,0,0,0,0,0,0,0,0,0,,
1983,KCA,AL,hooddo01,27,0.0,0,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,DET,AL,schaege01,109,,109,109,0,0,0,74,14,18,0,0,1,1,,
1965,SFN,NL,peterca01,63,,63,63,0,0,0,0,0,0,23,0,4,27,,
1998,ARI,NL,pickeri01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,PHI,NL,smithge02,43,,43,43,43,0,0,0,0,0,0,0,0,0,,
1995,PIT,NL,neaglde01,32,31.0,32,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1926,PIT,NL,meadole01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1998,CLE,AL,reedst01,20,0.0,0,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,ML4,AL,colboji01,36,0.0,0,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
1926,CIN,NL,prothdo01,3,,3,3,0,0,0,0,2,0,0,0,0,0,,
2004,PIT,NL,riverca01,7,4.0,7,7,0,0,7,0,0,0,0,0,0,0,0.0,0.0
1965,WS2,AL,cottich01,7,,7,7,0,0,0,0,0,0,0,0,0,0,,
1992,CIN,NL,pughti01,7,7.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1942,WS1,AL,spencst01,149,,149,149,0,0,0,0,0,0,0,149,0,149,,
1937,NYA,AL,gomezle01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1896,LS3,NL,frasech01,45,,45,45,43,0,0,0,0,0,0,2,0,2,,
2010,DET,AL,willido03,10,8.0,2,9,9,0,0,0,0,0,0,0,0,0,0.0,1.0
1880,BFN,NL,mackde01,17,,17,17,0,0,0,1,0,16,0,0,0,0,,
1986,OAK,AL,kingmda01,144,141.0,144,3,0,0,3,0,0,0,0,0,0,0,139.0,2.0
1981,SFN,NL,rowlami01,9,1.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,TOR,AL,cocopa01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,SDN,NL,bartobo01,121,,121,121,0,119,0,0,0,0,0,0,0,0,,
1979,SLN,NL,schulbu01,31,0.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,BAL,AL,martide01,40,0.0,0,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
1875,BS1,NA,leonaan01,80,,80,80,0,0,0,2,3,3,73,0,0,73,,
1883,CN2,AA,jonesch01,90,,90,90,0,0,0,0,0,0,16,75,0,90,,
1990,CIN,NL,rodriro02,9,0.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1921,CHN,NL,kaufmto01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
2012,TOR,AL,hillsh01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,KCA,AL,whitefr01,154,151.0,154,152,0,0,0,152,0,0,0,0,0,0,1.0,2.0
1961,CIN,NL,johnsda01,20,,20,20,0,20,0,0,0,0,0,0,0,0,,
1905,PHA,AL,davisha01,150,,150,150,0,0,150,0,0,0,0,0,0,0,,
1969,SFN,NL,mccormi03,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1998,BOS,AL,verasda01,7,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,PIT,NL,goochjo01,79,,79,79,0,76,0,0,0,0,0,0,0,0,,
1944,BRO,NL,haywora01,7,,7,7,0,6,0,0,0,0,0,0,0,0,,
1912,NYA,AL,sweened01,110,,110,110,0,108,0,0,0,0,0,0,0,0,,
1983,CHN,NL,campbbi02,82,0.0,82,82,82,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,TEX,AL,baldwja01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,SFN,NL,constji01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1924,DET,AL,daussho01,40,,40,40,40,0,0,0,0,0,0,0,0,0,,
1976,TEX,AL,hargast01,35,0.0,0,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,PIT,NL,byrnebo01,113,,113,113,0,0,0,0,110,0,0,0,0,0,,
1982,CHA,AL,barneri01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1922,PIT,NL,schmiwa01,40,,40,40,0,40,0,0,0,0,0,0,0,0,,
1971,PHI,NL,bowala01,159,,159,159,0,0,0,0,0,157,0,0,0,0,,
1983,SFN,NL,vailmi01,18,4.0,18,5,0,0,4,0,0,0,2,0,0,2,0.0,13.0
1903,PHI,NL,washbli01,8,,8,8,4,0,0,0,0,0,1,0,0,2,,
1965,CIN,NL,ruizch01,29,,29,29,0,0,0,0,4,3,0,0,0,0,,
1936,BSN,NL,bengera01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1995,CLE,AL,farrejo03,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,MIN,AL,ingrari01,4,2.0,4,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0
1899,BSN,NL,tennefr02,150,,150,150,0,0,150,0,0,0,0,0,0,0,,
1886,BSN,NL,tatepo01,31,,31,31,0,31,0,0,0,0,0,0,0,0,,
1915,PTF,FL,berghma01,132,,132,132,0,0,0,0,0,132,0,0,0,0,,
1983,MIN,AL,davisro02,66,0.0,0,66,66,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,BOS,AL,mantife01,66,,66,66,0,0,0,5,0,27,0,11,0,11,,
1899,WSN,NL,obrieja02,127,,127,127,0,0,0,0,4,0,121,0,0,121,,
1942,NY1,NL,hubbeca01,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
1946,DET,AL,troutdi01,40,,40,40,38,0,0,0,0,0,0,0,0,0,,
1970,ML4,AL,kubiate01,158,,158,158,0,0,0,91,0,73,0,0,0,0,,
2006,COL,NL,barmecl01,131,122.0,131,127,0,0,0,4,0,125,0,0,0,0,0.0,6.0
1893,BSN,NL,duffyhu01,131,,131,131,0,0,0,0,0,0,0,128,3,131,,
1968,CIN,NL,corrapa01,20,,20,20,0,20,0,0,0,0,0,0,0,0,,
1909,NY1,NL,amesre01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1924,WS1,AL,wingfte01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
2005,TOR,AL,milleju01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,CHN,NL,fanniji01,5,,5,5,0,5,0,0,0,0,0,0,0,0,,
1911,PHA,AL,leonael01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1986,BOS,AL,barrema02,158,158.0,158,158,0,0,0,158,0,0,0,0,0,0,0.0,0.0
1977,NYN,NL,torrejo01,26,12.0,26,17,0,0,16,0,1,0,0,0,0,0,0.0,13.0
1894,PIT,NL,donovpa01,133,,133,133,0,0,0,0,0,0,0,0,133,133,,
1886,NY4,AA,orrda01,136,,136,136,0,0,136,0,0,0,0,0,0,0,,
1918,DET,AL,bailebi01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
2001,FLO,NL,pennybr01,31,29.0,29,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,NYN,NL,orsuljo01,108,60.0,108,86,0,0,1,0,0,0,56,0,31,86,0.0,40.0
1917,BSN,NL,rawlijo01,122,,122,122,0,0,0,96,1,17,1,0,0,1,,
2005,WAS,NL,harribr01,4,2.0,4,3,0,0,0,2,1,0,0,0,0,0,0.0,1.0
1914,SLF,FL,chapmha01,64,,64,64,0,51,1,1,0,0,0,1,0,1,,
2007,CHA,AL,macdomi01,54,0.0,3,54,54,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,MIL,NL,contija01,30,7.0,30,20,0,0,0,0,0,0,1,1,19,20,0.0,13.0
1923,BSN,NL,nixonal01,88,,88,88,0,0,0,0,0,0,14,62,4,80,,
1936,SLA,AL,liebhgl02,24,,24,24,24,0,0,0,0,0,0,0,0,0,,
2008,NYN,NL,delgaca01,159,156.0,159,154,0,0,154,0,0,0,0,0,0,0,2.0,3.0
