managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
tebeapa01m,1899,SLN,NL,1,155,84,67,5,Да.
clarkfr01m,1901,PIT,NL,1,140,90,49,1,Да.
dyered01m,1949,SLN,NL,1,157,96,58,2,Машина хорошо работает и не требует ремонта.
gouldch01m,1875,NH1,NA,1,23,2,21,8,Да.
garneph01m,2004,HOU,NL,2,74,48,26,2,Машина хорошо работает и не требует ремонта.
mcnamjo99m,1977,SDN,NL,1,48,20,28,5,Машина хорошо работает и не требует ремонта.
jennihu01m,1918,DET,AL,1,128,55,71,7,Да.
oatesjo01m,1998,TEX,AL,1,162,88,74,1,Машина хорошо работает и не требует ремонта.
sawyeed99m,1958,PHI,NL,2,70,30,40,8,Машина хорошо работает и не требует ремонта.
griffcl01m,1910,CIN,NL,1,156,75,79,5,Да.
rodgebu01m,1988,MON,NL,1,163,81,81,3,Машина хорошо работает и не требует ремонта.
cochrmi01m,1937,DET,AL,3,47,26,20,2,Да.
andersp01m,1973,CIN,NL,1,162,99,63,1,Машина хорошо работает и не требует ремонта.
cayloop99m,1885,CN2,AA,1,112,63,49,2,Машина хорошо работает и не требует ремонта.
lillibo01m,1982,HOU,NL,2,51,28,23,5,Машина хорошо работает и не требует ремонта.
lachere01m,1995,FLO,NL,1,143,67,76,4,Машина хорошо работает и не требует ремонта.
jonesfi01m,1917,SLA,AL,1,155,57,97,7,Машина хорошо работает и не требует ремонта.
tebbebi01m,1962,ML1,NL,1,162,86,76,5,Машина хорошо работает и не требует ремонта.
mckecbi01m,1938,CIN,NL,1,151,82,68,4,Машина хорошо работает и не требует ремонта.
ozarkda99m,1984,SFN,NL,2,56,24,32,6,Машина хорошо работает и не требует ремонта.
showabu99m,1994,NYA,AL,1,113,70,43,1,Машина хорошо работает и не требует ремонта.
peckiro01m,1932,CLE,AL,1,153,87,65,4,Машина хорошо работает и не требует ремонта.
schefbo01m,1959,CHN,NL,1,155,74,80,6,Машина хорошо работает и не требует ремонта.
fregoji01m,1999,TOR,AL,1,162,84,78,3,Машина хорошо работает и не требует ремонта.
sawyeed99m,1951,PHI,NL,1,154,73,81,5,Машина хорошо работает и не требует ремонта.
lachema01m,1994,CAL,AL,2,75,31,44,4,Машина хорошо работает и не требует ремонта.
knighlo01m,1884,PH4,AA,1,109,61,46,7,Да.
mackape01m,2005,PIT,NL,2,26,12,14,6,Машина хорошо работает и не требует ремонта.
mauchge01m,1986,CAL,AL,1,162,92,70,1,Машина хорошо работает и не требует ремонта.
willidi02m,1979,MON,NL,1,160,95,65,2,Машина хорошо работает и не требует ремонта.
roystje01m,2002,MIL,NL,2,147,53,94,6,Машина хорошо работает и не требует ремонта.
felskjo01m,1985,PHI,NL,1,162,75,87,5,Машина хорошо работает и не требует ремонта.
zimmedo01m,1991,CHN,NL,1,37,18,19,4,Машина хорошо работает и не требует ремонта.
peckiro01m,1933,CLE,AL,1,51,26,25,4,Машина хорошо работает и не требует ремонта.
dressch01m,1960,ML1,NL,1,154,88,66,2,Машина хорошо работает и не требует ремонта.
howear01m,2003,NYN,NL,1,161,66,95,5,Машина хорошо работает и не требует ремонта.
stahlja01m,1906,WS1,AL,1,151,55,95,7,Да.
eversjo01m,1924,CHA,AL,4,103,41,61,8,Машина хорошо работает и не требует ремонта.
tannech01m,1974,CHA,AL,1,163,80,80,4,Машина хорошо работает и не требует ремонта.
andersp01m,1993,DET,AL,1,162,85,77,4,Машина хорошо работает и не требует ремонта.
pinielo01m,2001,SEA,AL,1,162,116,46,1,Машина хорошо работает и не требует ремонта.
boyerke01m,1978,SLN,NL,3,143,62,81,5,Машина хорошо работает и не требует ремонта.
eversjo01m,1924,CHA,AL,1,21,10,11,6,Машина хорошо работает и не требует ремонта.
kellejo01m,1905,CIN,NL,1,155,79,74,5,Да.
garcida99m,1980,CLE,AL,1,160,79,81,6,Машина хорошо работает и не требует ремонта.
willite01m,1971,WS2,AL,1,159,63,96,5,Машина хорошо работает и не требует ремонта.
herzowh01m,1977,KCA,AL,1,162,102,60,1,Машина хорошо работает и не требует ремонта.
bristda99m,1976,ATL,NL,1,162,70,92,6,Машина хорошо работает и не требует ремонта.
gonzafr99m,2011,ATL,NL,1,162,89,73,2,Машина хорошо работает и не требует ремонта.
mckeoja99m,1999,CIN,NL,1,163,96,67,2,Машина хорошо работает и не требует ремонта.
craftha01m,1958,KC1,AL,1,156,73,81,7,Машина хорошо работает и не требует ремонта.
bragabo01m,1956,PIT,NL,1,157,66,88,7,Машина хорошо работает и не требует ремонта.
houkra01m,1981,BOS,AL,1,108,59,49,2,Машина хорошо работает и не требует ремонта.
bellbu01m,2000,COL,NL,1,162,82,80,4,Машина хорошо работает и не требует ремонта.
berrayo01m,1975,NYN,NL,1,109,56,53,3,Машина хорошо работает и не требует ремонта.
stanked01m,1966,CHA,AL,1,163,83,79,4,Машина хорошо работает и не требует ремонта.
stallge01m,1910,NYA,AL,1,142,78,59,2,Машина хорошо работает и не требует ремонта.
peckiro01m,1929,CLE,AL,1,152,81,71,3,Машина хорошо работает и не требует ремонта.
sharsbi99m,1889,PH4,AA,1,138,75,58,3,Машина хорошо работает и не требует ремонта.
brenlbo01m,2003,ARI,NL,1,162,84,78,3,Машина хорошо работает и не требует ремонта.
streega01m,1930,SLN,NL,1,154,92,62,1,Машина хорошо работает и не требует ремонта.
tennefr02m,1906,BSN,NL,1,152,49,102,8,Да.
johnsda01m,1975,BOS,AL,1,160,95,65,1,Машина хорошо работает и не требует ремонта.
dykesji01m,1951,PHA,AL,1,154,70,84,6,Машина хорошо работает и не требует ремонта.
gonzafr99m,2009,FLO,NL,1,162,87,75,2,Машина хорошо работает и не требует ремонта.
fergubo01m,1876,HAR,NL,1,69,47,21,3,Да.
garcida99m,1977,CAL,AL,2,81,35,46,5,Машина хорошо работает и не требует ремонта.
careyma01m,1932,BRO,NL,1,154,81,73,3,Машина хорошо работает и не требует ремонта.
rosepe01m,1984,CIN,NL,2,41,19,22,5,Да.
lajoina01m,1908,CLE,AL,1,157,90,64,2,Да.
jonesfi01m,1905,CHA,AL,1,158,92,60,2,Да.
murtada01m,1970,PIT,NL,1,162,89,73,1,Машина хорошо работает и не требует ремонта.
robinfr02m,2006,WAS,NL,1,162,71,91,5,Машина хорошо работает и не требует ремонта.
terrybi01m,1937,NY1,NL,1,152,95,57,1,Машина хорошо работает и не требует ремонта.
kellyjo01m,1887,LS2,AA,1,139,76,60,4,Машина хорошо работает и не требует ремонта.
moranpa01m,1920,CIN,NL,1,154,82,71,3,Машина хорошо работает и не требует ремонта.
carribi02m,1928,BOS,AL,1,154,57,96,8,Машина хорошо работает и не требует ремонта.
rigglji99m,1997,CHN,NL,1,162,68,94,5,Машина хорошо работает и не требует ремонта.
fregoji01m,1978,CAL,AL,2,117,62,55,2,Машина хорошо работает и не требует ремонта.
hornsro01m,1925,SLN,NL,2,115,64,51,4,Да.
bochybr01m,1997,SDN,NL,1,162,76,86,4,Машина хорошо работает и не требует ремонта.
wilsoji01m,1941,CHN,NL,1,155,70,84,6,Машина хорошо работает и не требует ремонта.
boonebo01m,2001,CIN,NL,1,162,66,96,5,Машина хорошо работает и не требует ремонта.
johnsda02m,1984,NYN,NL,1,162,90,72,2,Машина хорошо работает и не требует ремонта.
stengca01m,1956,NYA,AL,1,154,97,57,1,Машина хорошо работает и не требует ремонта.
lasorto01m,1984,LAN,NL,1,162,79,83,4,Машина хорошо работает и не требует ремонта.
phillho99m,1887,PIT,NL,1,125,55,69,6,Машина хорошо работает и не требует ремонта.
cantijo99m,1909,WS1,AL,1,156,42,110,8,Машина хорошо работает и не требует ремонта.
owenspa99m,1983,PHI,NL,2,77,47,30,1,Машина хорошо работает и не требует ремонта.
larusto01m,2009,SLN,NL,1,162,91,71,1,Машина хорошо работает и не требует ремонта.
weaveea99m,1969,BAL,AL,1,162,109,53,1,Машина хорошо работает и не требует ремонта.
hackst01m,1954,CHN,NL,1,154,64,90,7,Машина хорошо работает и не требует ремонта.
hornsro01m,1928,BSN,NL,2,122,39,83,7,Да.
bochybr01m,2011,SFN,NL,1,162,86,76,2,Машина хорошо работает и не требует ремонта.
neunjo01m,1946,NYA,AL,3,14,8,6,3,Машина хорошо работает и не требует ремонта.
robinwi01m,1926,BRO,NL,1,155,71,82,6,Машина хорошо работает и не требует ремонта.
bushdo01m,1931,CHA,AL,1,156,56,97,8,Машина хорошо работает и не требует ремонта.
lamonge01m,1999,PIT,NL,1,161,78,83,3,Машина хорошо работает и не требует ремонта.
dooinre01m,1913,PHI,NL,1,159,88,63,2,Да.
rickebr01m,1919,SLN,NL,1,138,54,83,7,Машина хорошо работает и не требует ремонта.
barnibi01m,1886,BL2,AA,1,139,48,83,8,Да.
girarjo01m,2012,NYA,AL,1,162,95,67,1,Машина хорошо работает и не требует ремонта.
bellbu01m,1996,DET,AL,1,162,53,109,5,Машина хорошо работает и не требует ремонта.
mcnamjo99m,1990,CLE,AL,1,162,77,85,4,Машина хорошо работает и не требует ремонта.
portema01m,1884,KCU,UA,2,16,3,13,8,Да.
mcnamjo99m,1980,CIN,NL,1,163,89,73,3,Машина хорошо работает и не требует ремонта.
rigglji99m,1993,SDN,NL,1,162,61,101,7,Машина хорошо работает и не требует ремонта.
careyto01m,1874,NY2,NA,1,25,13,12,2,Да.
mcaleji01m,1910,WS1,AL,1,157,66,85,7,Машина хорошо работает и не требует ремонта.
stallge01m,1915,BSN,NL,1,157,83,69,2,Машина хорошо работает и не требует ремонта.
perlosa01m,2005,BAL,AL,2,55,23,32,4,Машина хорошо работает и не требует ремонта.
dykesji01m,1945,CHA,AL,1,150,71,78,6,Машина хорошо работает и не требует ремонта.
killebi01m,1930,SLA,AL,1,154,64,90,6,Машина хорошо работает и не требует ремонта.
hatfijo01m,1873,NY2,NA,1,28,11,17,4,Да.
martibi02m,1978,NYA,AL,1,94,52,42,1,Машина хорошо работает и не требует ремонта.
coxbo01m,2008,ATL,NL,1,162,72,90,4,Машина хорошо работает и не требует ремонта.
bondto01m,1882,WOR,NL,2,6,2,4,8,Да.
diddlha99m,1896,SLN,NL,1,17,7,10,11,Машина хорошо работает и не требует ремонта.
valenbo02m,1999,NYN,NL,1,163,97,66,2,Машина хорошо работает и не требует ремонта.
ricede01m,1972,CAL,AL,1,155,75,80,5,Машина хорошо работает и не требует ремонта.
grimmch01m,1933,CHN,NL,1,154,86,68,3,Да.
darkal01m,1966,KC1,AL,1,160,74,86,7,Машина хорошо работает и не требует ремонта.
chapmja01m,1878,ML2,NL,1,61,15,45,6,Машина хорошо работает и не требует ремонта.
bochybr01m,2007,SFN,NL,1,162,71,91,5,Машина хорошо работает и не требует ремонта.
amalfjo01m,1981,CHN,NL,1,106,38,65,5,Машина хорошо работает и не требует ремонта.
willidi02m,1983,SDN,NL,1,163,81,81,4,Машина хорошо работает и не требует ремонта.
oneilst01m,1947,DET,AL,1,158,85,69,2,Машина хорошо работает и не требует ремонта.
wilsoji01m,1936,PHI,NL,1,154,54,100,8,Да.
schefbo01m,1962,DET,AL,1,161,85,76,4,Машина хорошо работает и не требует ремонта.
burkeji01m,1920,SLA,AL,1,154,76,77,4,Машина хорошо работает и не требует ремонта.
ermerca01m,1968,MIN,AL,1,162,79,83,7,Машина хорошо работает и не требует ремонта.
corrire01m,1950,CHA,AL,2,125,52,72,6,Машина хорошо работает и не требует ремонта.
mckeoja99m,2003,FLO,NL,2,124,75,49,2,Машина хорошо работает и не требует ремонта.
gibsoki01m,2010,ARI,NL,2,83,34,49,5,Машина хорошо работает и не требует ремонта.
lachere01m,1983,SEA,AL,1,73,26,47,7,Машина хорошо работает и не требует ремонта.
fletcar01m,1925,PHI,NL,1,153,68,85,6,Машина хорошо работает и не требует ремонта.
mccarto01m,1890,SL4,AA,5,5,4,1,3,Да.
gardero01m,2006,MIN,AL,1,162,96,66,1,Машина хорошо работает и не требует ремонта.
lopezal01m,1962,CHA,AL,1,162,85,77,5,Машина хорошо работает и не требует ремонта.
coxbo01m,1981,ATL,NL,1,107,50,56,4,Машина хорошо работает и не требует ремонта.
chapmja01m,1876,LS1,NL,1,69,30,36,5,Да.
sciosmi01m,2006,LAA,AL,1,162,89,73,2,Машина хорошо работает и не требует ремонта.
stanked01m,1968,CHA,AL,1,79,34,45,8,Машина хорошо работает и не требует ремонта.
dykesji01m,1937,CHA,AL,1,154,86,68,3,Да.
dykesji01m,1943,CHA,AL,1,155,82,72,4,Машина хорошо работает и не требует ремонта.
mcgeami01m,1875,PH2,NA,1,63,34,27,5,Да.
carribi02m,1929,BOS,AL,1,155,58,96,8,Машина хорошо работает и не требует ремонта.
mcraeha01m,1993,KCA,AL,1,162,84,78,3,Машина хорошо работает и не требует ремонта.
murtada01m,1962,PIT,NL,1,161,93,68,4,Машина хорошо работает и не требует ремонта.
bochybr01m,2004,SDN,NL,1,162,87,75,3,Машина хорошо работает и не требует ремонта.
oakesre01m,1915,PTF,FL,1,156,86,67,3,Да.
hargrmi01m,2005,SEA,AL,1,162,69,93,4,Машина хорошо работает и не требует ремонта.
andersp01m,1978,CIN,NL,1,161,92,69,2,Машина хорошо работает и не требует ремонта.
mcgrajo01m,1915,NY1,NL,1,155,69,83,8,Машина хорошо работает и не требует ремонта.
andersp01m,1984,DET,AL,1,162,104,58,1,Машина хорошо работает и не требует ремонта.
oatesjo01m,1995,TEX,AL,1,144,74,70,3,Машина хорошо работает и не требует ремонта.
terrybi01m,1936,NY1,NL,1,154,92,62,1,Да.
skinnbo01m,1977,SDN,NL,2,1,1,0,5,Машина хорошо работает и не требует ремонта.
scanlmi99m,1886,WS8,NL,1,82,13,67,8,Машина хорошо работает и не требует ремонта.
mcguide01m,1909,CLE,AL,2,41,14,25,6,Машина хорошо работает и не требует ремонта.
torrejo01m,2010,LAN,NL,1,162,80,82,4,Машина хорошо работает и не требует ремонта.
tayloza02m,1948,SLA,AL,1,155,59,94,6,Машина хорошо работает и не требует ремонта.
lemonbo01m,1970,KCA,AL,2,110,46,64,4,Машина хорошо работает и не требует ремонта.
kerinjo01m,1888,LS2,AA,3,7,3,4,7,Да.
durocle01m,1945,BRO,NL,1,155,87,67,3,Да.
hydebr99m,2011,FLO,NL,2,1,0,1,5,Машина хорошо работает и не требует ремонта.
virdobi01m,1977,HOU,NL,1,162,81,81,3,Машина хорошо работает и не требует ремонта.
leylaji99m,2008,DET,AL,1,162,74,88,5,Машина хорошо работает и не требует ремонта.
collite99m,1994,HOU,NL,1,115,66,49,2,Машина хорошо работает и не требует ремонта.
mauchge01m,1962,PHI,NL,1,161,81,80,7,Машина хорошо работает и не требует ремонта.
rodgebu01m,1992,CAL,AL,3,34,14,20,5,Машина хорошо работает и не требует ремонта.
mortoch01m,1890,TL2,AA,1,134,68,64,4,Машина хорошо работает и не требует ремонта.
parkesa01m,1967,NYN,NL,2,11,4,7,10,Машина хорошо работает и не требует ремонта.
showabu99m,2010,BAL,AL,3,57,34,23,5,Машина хорошо работает и не требует ремонта.
baylodo01m,2000,CHN,NL,1,162,65,97,6,Машина хорошо работает и не требует ремонта.
stoveha01m,1881,WOR,NL,2,27,8,18,8,Да.
mckeoja99m,2000,CIN,NL,1,163,85,77,2,Машина хорошо работает и не требует ремонта.
larusto01m,2001,SLN,NL,1,162,93,69,2,Машина хорошо работает и не требует ремонта.
bragabo01m,1966,ATL,NL,1,112,52,59,5,Машина хорошо работает и не требует ремонта.
craftha01m,1964,HOU,NL,1,149,61,88,9,Машина хорошо работает и не требует ремонта.
zimmedo01m,1990,CHN,NL,1,162,77,85,5,Машина хорошо работает и не требует ремонта.
skinnbo01m,1968,PHI,NL,3,107,48,59,7,Машина хорошо работает и не требует ремонта.
toscaca99m,2004,TOR,AL,1,111,47,64,5,Машина хорошо работает и не требует ремонта.
vukovjo01m,1986,CHN,NL,2,2,1,1,5,Машина хорошо работает и не требует ремонта.
wrighha01m,1882,PRO,NL,1,84,52,32,2,Машина хорошо работает и не требует ремонта.
berrayo01m,1974,NYN,NL,1,162,71,91,5,Машина хорошо работает и не требует ремонта.
harribu01m,1933,DET,AL,1,153,73,79,5,Машина хорошо работает и не требует ремонта.
lavagco01m,1961,MIN,AL,3,10,4,6,7,Машина хорошо работает и не требует ремонта.
mckeoja99m,1975,KCA,AL,1,96,50,46,2,Машина хорошо работает и не требует ремонта.
mackea01m,1937,PHA,AL,2,34,15,17,7,Машина хорошо работает и не требует ремонта.
virdobi01m,1975,NYA,AL,1,104,53,51,3,Машина хорошо работает и не требует ремонта.
martibi02m,1988,NYA,AL,1,68,40,28,5,Машина хорошо работает и не требует ремонта.
friscfr01m,1941,PIT,NL,1,156,81,73,4,Машина хорошо работает и не требует ремонта.
perkicy01m,1937,DET,AL,5,15,6,9,2,Машина хорошо работает и не требует ремонта.
mcphebi01m,1902,CIN,NL,1,65,27,37,4,Машина хорошо работает и не требует ремонта.
chapmja01m,1884,DTN,NL,1,114,28,84,8,Машина хорошо работает и не требует ремонта.
hitchbi01m,1960,DET,AL,2,1,1,0,6,Машина хорошо работает и не требует ремонта.
mcbridi01m,1875,PH1,NA,1,69,49,18,2,Да.
bancrfr99m,1902,CIN,NL,2,16,9,7,4,Машина хорошо работает и не требует ремонта.
wagnehe01m,1930,BOS,AL,1,154,52,102,8,Машина хорошо работает и не требует ремонта.
sullibi03m,1909,CHA,AL,1,159,78,74,4,Да.
armoubi99m,1902,CLE,AL,1,137,69,67,5,Машина хорошо работает и не требует ремонта.
seleefr99m,1899,BSN,NL,1,153,95,57,2,Машина хорошо работает и не требует ремонта.
russebi01m,1996,LAN,NL,2,86,49,37,2,Машина хорошо работает и не требует ремонта.
ansonca01m,1898,NY1,NL,2,22,9,13,7,Машина хорошо работает и не требует ремонта.
mitchfr01m,1918,CHN,NL,1,131,84,45,1,Машина хорошо работает и не требует ремонта.
shottbu01m,1928,PHI,NL,1,152,43,109,8,Машина хорошо работает и не требует ремонта.
gordojo01m,1958,CLE,AL,2,86,46,40,4,Машина хорошо работает и не требует ремонта.
tebbebi01m,1954,CIN,NL,1,154,74,80,5,Машина хорошо работает и не требует ремонта.
pinielo01m,1996,SEA,AL,1,161,85,76,2,Машина хорошо работает и не требует ремонта.
shettbi99m,1901,PHI,NL,1,140,83,57,2,Машина хорошо работает и не требует ремонта.
millsbu01m,1953,CIN,NL,2,8,4,4,6,Машина хорошо работает и не требует ремонта.
oneilst01m,1950,BOS,AL,2,95,63,32,3,Машина хорошо работает и не требует ремонта.
ansonca01m,1882,CHN,NL,1,84,55,29,1,Да.
aloufe01m,1998,MON,NL,1,162,65,97,4,Машина хорошо работает и не требует ремонта.
mcaleji01m,1907,SLA,AL,1,155,69,83,6,Да.
gardero01m,2005,MIN,AL,1,162,83,79,3,Машина хорошо работает и не требует ремонта.
rickebr01m,1925,SLN,NL,1,38,13,25,4,Машина хорошо работает и не требует ремонта.
gardero01m,2003,MIN,AL,1,162,90,72,1,Машина хорошо работает и не требует ремонта.
zimmedo01m,1972,SDN,NL,2,142,54,88,6,Машина хорошо работает и не требует ремонта.
mccarjo99m,1931,NYA,AL,1,155,94,59,2,Машина хорошо работает и не требует ремонта.
lopezal01m,1960,CHA,AL,1,154,87,67,3,Машина хорошо работает и не требует ремонта.
marshji01m,1979,OAK,AL,1,162,54,108,7,Машина хорошо работает и не требует ремонта.
mcgrajo01m,1925,NY1,NL,3,106,55,51,2,Машина хорошо работает и не требует ремонта.
dowdto01m,1896,SLN,NL,5,63,25,38,11,Да.
comisch01m,1889,SL4,AA,1,141,90,45,2,Да.
cravebi01m,1875,PH3,NA,1,14,2,12,11,Да.
adcocjo01m,1967,CLE,AL,1,162,75,87,8,Машина хорошо работает и не требует ремонта.
ozarkda99m,1976,PHI,NL,1,162,101,61,1,Машина хорошо работает и не требует ремонта.
ripkeca99m,1987,BAL,AL,1,162,67,95,6,Машина хорошо работает и не требует ремонта.
mauchge01m,1969,MON,NL,1,162,52,110,6,Машина хорошо работает и не требует ремонта.
haneyfr01m,1958,ML1,NL,1,154,92,62,1,Машина хорошо работает и не требует ремонта.
williji03m,1997,BOS,AL,1,162,78,84,4,Машина хорошо работает и не требует ремонта.
speaktr01m,1925,CLE,AL,1,155,70,84,6,Да.
lasorto01m,1978,LAN,NL,1,162,95,67,1,Машина хорошо работает и не требует ремонта.
darkal01m,1977,SDN,NL,3,113,48,65,5,Машина хорошо работает и не требует ремонта.
dyered01m,1950,SLN,NL,1,153,78,75,5,Машина хорошо работает и не требует ремонта.
mackco01m,1929,PHA,AL,1,151,104,46,1,Машина хорошо работает и не требует ремонта.
buckeal99m,1894,PIT,NL,1,110,53,55,7,Машина хорошо работает и не требует ремонта.
bragabo01m,1964,ML1,NL,1,162,88,74,5,Машина хорошо работает и не требует ремонта.
mitchfr01m,1919,CHN,NL,1,140,75,65,3,Машина хорошо работает и не требует ремонта.
penato01m,2003,KCA,AL,1,162,83,79,3,Машина хорошо работает и не требует ремонта.
moranpa01m,1923,CIN,NL,1,154,91,63,2,Машина хорошо работает и не требует ремонта.
simmojo01m,1884,WIL,UA,1,18,2,16,12,Машина хорошо работает и не требует ремонта.
cobbty01m,1923,DET,AL,1,155,83,71,2,Да.
andersp01m,1981,DET,AL,1,109,60,49,2,Машина хорошо работает и не требует ремонта.
mcgrajo01m,1905,NY1,NL,1,155,105,48,1,Да.
grimmch01m,1949,CHN,NL,1,50,19,31,8,Машина хорошо работает и не требует ремонта.
gleaski01m,1921,CHA,AL,1,154,62,92,7,Машина хорошо работает и не требует ремонта.
matheed01m,1973,ATL,NL,1,162,76,85,5,Машина хорошо работает и не требует ремонта.
bancrfr99m,1881,DTN,NL,1,84,41,43,4,Машина хорошо работает и не требует ремонта.
howleda01m,1928,SLA,AL,1,154,82,72,3,Машина хорошо работает и не требует ремонта.
kenneke99m,1996,BOS,AL,1,162,85,77,3,Машина хорошо работает и не требует ремонта.
virdobi01m,1979,HOU,NL,1,162,89,73,2,Машина хорошо работает и не требует ремонта.
bochybr01m,1996,SDN,NL,1,162,91,71,1,Машина хорошо работает и не требует ремонта.
smithma01m,1968,DET,AL,1,164,103,59,1,Машина хорошо работает и не требует ремонта.
garcida99m,1979,CLE,AL,2,66,38,28,6,Машина хорошо работает и не требует ремонта.
gastoci01m,1989,TOR,AL,2,126,77,49,1,Машина хорошо работает и не требует ремонта.
gorege01m,1892,SLN,NL,4,16,6,9,11,Да.
barnibi01m,1889,BL2,AA,1,139,70,65,5,Машина хорошо работает и не требует ремонта.
kerinjo01m,1890,SL4,AA,2,17,9,8,3,Да.
hanlone01m,1897,BLN,NL,1,136,90,40,2,Машина хорошо работает и не требует ремонта.
swiftbo01m,1966,DET,AL,2,57,32,25,3,Машина хорошо работает и не требует ремонта.
larusto01m,2005,SLN,NL,1,162,100,62,1,Машина хорошо работает и не требует ремонта.
johnsda02m,1993,CIN,NL,2,118,53,65,5,Машина хорошо работает и не требует ремонта.
southbi01m,1946,BSN,NL,1,154,81,72,4,Машина хорошо работает и не требует ремонта.
sharsbi99m,1886,PH4,AA,2,41,22,17,6,Машина хорошо работает и не требует ремонта.
bakerdu01m,2003,CHN,NL,1,162,88,74,1,Машина хорошо работает и не требует ремонта.
coxbo01m,2010,ATL,NL,1,162,91,71,2,Машина хорошо работает и не требует ремонта.
johnsda02m,1990,NYN,NL,1,42,20,22,2,Машина хорошо работает и не требует ремонта.
ozarkda99m,1978,PHI,NL,1,162,90,72,1,Машина хорошо работает и не требует ремонта.
millera99m,1999,BAL,AL,1,162,78,84,4,Машина хорошо работает и не требует ремонта.
dykesji01m,1934,CHA,AL,2,138,49,88,8,Да.
gibsoki01m,2012,ARI,NL,1,162,81,81,3,Машина хорошо работает и не требует ремонта.
wathajo01m,1987,KCA,AL,2,36,21,15,2,Машина хорошо работает и не требует ремонта.
davidmo99m,1888,LS2,AA,2,3,1,2,7,Машина хорошо работает и не требует ремонта.
mackco01m,1936,PHA,AL,1,154,53,100,8,Машина хорошо работает и не требует ремонта.
fohlle01m,1922,SLA,AL,1,154,93,61,2,Машина хорошо работает и не требует ремонта.
hobsobu01m,1994,BOS,AL,1,115,54,61,4,Машина хорошо работает и не требует ремонта.
dykesji01m,1960,CLE,AL,3,58,26,32,4,Машина хорошо работает и не требует ремонта.
lachere01m,1981,SEA,AL,2,85,38,47,5,Машина хорошо работает и не требует ремонта.
sveumda01m,2008,MIL,NL,2,12,7,5,2,Машина хорошо работает и не требует ремонта.
durocle01m,1972,HOU,NL,3,31,16,15,2,Машина хорошо работает и не требует ремонта.
boudrlo01m,1950,CLE,AL,1,155,92,62,4,Да.
barnibi01m,1883,BL2,AA,1,96,28,68,8,Да.
mcgrajo01m,1916,NY1,NL,1,155,86,66,4,Машина хорошо работает и не требует ремонта.
marshji01m,1975,CHN,NL,1,162,75,87,6,Машина хорошо работает и не требует ремонта.
bowala01m,1988,SDN,NL,1,46,16,30,3,Машина хорошо работает и не требует ремонта.
wardjo01m,1890,BRP,PL,1,133,76,56,2,Да.
francte01m,2000,PHI,NL,1,162,65,97,5,Машина хорошо работает и не требует ремонта.
hanlone01m,1900,BRO,NL,1,142,82,54,1,Машина хорошо работает и не требует ремонта.
martibi02m,1972,DET,AL,1,156,86,70,1,Машина хорошо работает и не требует ремонта.
manuech01m,2008,PHI,NL,1,162,92,70,1,Машина хорошо работает и не требует ремонта.
watkibi01m,1898,PIT,NL,1,151,72,76,8,Машина хорошо работает и не требует ремонта.
alstowa01m,1973,LAN,NL,1,162,95,66,2,Машина хорошо работает и не требует ремонта.
rigglji99m,1995,CHN,NL,1,144,73,71,3,Машина хорошо работает и не требует ремонта.
ansonca01m,1883,CHN,NL,1,98,59,39,2,Да.
lachere01m,1993,FLO,NL,1,162,64,98,6,Машина хорошо работает и не требует ремонта.
ewingbu01m,1895,CIN,NL,1,132,66,64,8,Да.
griffcl01m,1904,NYA,AL,1,155,92,59,2,Да.
mcgrajo01m,1927,NY1,NL,1,122,70,52,3,Машина хорошо работает и не требует ремонта.
fanniji01m,1981,MON,NL,2,27,16,11,1,Машина хорошо работает и не требует ремонта.
hodgegi01m,1969,NYN,NL,1,162,100,62,1,Машина хорошо работает и не требует ремонта.
higgipi01m,1960,BOS,AL,3,105,48,57,7,Машина хорошо работает и не требует ремонта.
schmegu99m,1890,CL6,AA,2,57,38,13,2,Машина хорошо работает и не требует ремонта.
ansonca01m,1897,CHN,NL,1,138,59,73,9,Да.
trembda99m,2007,BAL,AL,2,93,40,53,4,Машина хорошо работает и не требует ремонта.
armoubi99m,1905,DET,AL,1,154,79,74,3,Машина хорошо работает и не требует ремонта.
sewellu01m,1946,SLA,AL,1,125,53,71,7,Машина хорошо работает и не требует ремонта.
garneph01m,1995,ML4,AL,1,144,65,79,4,Машина хорошо работает и не требует ремонта.
ryanco01m,1977,TEX,AL,3,6,2,4,2,Машина хорошо работает и не требует ремонта.
hargrmi01m,2002,BAL,AL,1,162,67,95,4,Машина хорошо работает и не требует ремонта.
gibbojo02m,2005,TOR,AL,1,162,80,82,3,Машина хорошо работает и не требует ремонта.
mutriji99m,1883,NY4,AA,1,97,54,42,4,Машина хорошо работает и не требует ремонта.
knighra01m,2003,CIN,NL,2,1,1,0,5,Машина хорошо работает и не требует ремонта.
mckeoja99m,1977,OAK,AL,1,53,26,27,7,Машина хорошо работает и не требует ремонта.
muserto01m,2002,KCA,AL,1,23,8,15,4,Машина хорошо работает и не требует ремонта.
oatesjo01m,2000,TEX,AL,1,162,71,91,4,Машина хорошо работает и не требует ремонта.
willidi02m,1980,MON,NL,1,162,90,72,2,Машина хорошо работает и не требует ремонта.
meyerbi01m,1951,PIT,NL,1,155,64,90,7,Машина хорошо работает и не требует ремонта.
meyerbi01m,1948,PIT,NL,1,156,83,71,4,Машина хорошо работает и не требует ремонта.
