playerid,year,stint,tmid,w,l,sa,ga
toivoha01,2006,1,BOS,1,1,8,3
luongro01,2005,1,FLO,4,4,27,7
priceca01,2008,1,MTL,5,6,35,13
varlasi01,2009,1,WAS,3,4,33,9
schaeno01,2005,1,SJS,1,0,4,1
toskave01,2007,1,TOR,2,3,15,6
raycran01,2008,1,COL,2,0,8,1
rolosdw01,2008,1,EDM,4,4,24,5
masonch02,2006,1,NAS,4,2,20,6
aebisda01,2005,1,COL,2,1,10,2
lundqhe01,2005,1,NYR,4,3,37,9
lalimpa01,2005,1,STL,0,2,5,3
halakja01,2009,1,MTL,5,2,21,5
bouchbr01,2009,1,PHI,1,2,7,4
tellqmi01,2007,1,PHO,0,2,16,4
legacma01,2009,1,CAR,2,2,16,4
howarji01,2010,1,DET,3,2,17,2
bouchbr01,2010,1,PHI,2,3,20,8
millery01,2006,1,BUF,10,4,46,9
millery01,2009,1,BUF,4,4,31,11
gerbema01,2005,1,CAR,7,2,33,10
bouchbr01,2009,1,PHI,1,2,7,4
labarja01,2005,1,LAK,2,0,5,0
toivoha01,2005,1,BOS,0,1,3,2
conklty01,2010,1,STL,0,2,7,6
macdojo01,2008,1,NYI,3,3,15,6
theodjo01,2010,1,MIN,2,1,15,7
kiprumi01,2009,1,CAL,2,7,27,15
budajpe01,2011,1,MTL,0,4,15,7
lalimpa01,2007,1,CHI,3,0,9,2
conklty01,2007,1,PIT,2,3,15,7
budajpe01,2008,1,COL,7,4,35,13
huetcr01,2006,1,MTL,2,3,14,8
hasekdo01,2005,1,OTT,2,4,16,6
brodema01,2011,1,NJD,7,2,26,7
scrivbe01,2011,1,TOR,1,1,5,2
bishobe01,2008,1,STL,0,1,4,2
dubiewa01,2006,1,NYI,2,0,6,1
rolosdw01,2010,2,TBL,3,3,24,6
holmqjo01,2007,1,TBL,1,0,4,1
bironma01,2009,1,NYI,2,1,8,3
wardca01,2010,1,CAR,5,4,25,6
lundqhe01,2011,1,NYR,4,3,25,7
priceca01,2010,1,MTL,3,2,24,6
varlasi01,2009,1,WAS,3,4,33,9
budajpe01,2010,1,COL,3,0,14,1
noronmi01,2005,1,BUF,0,0,1,1
garonma01,2007,1,EDM,10,0,32,2
lundqhe01,2009,1,NYR,3,3,22,7
koskimi01,2010,1,NYI,1,0,4,0
sanfocu01,2006,1,STL,0,2,6,5
clemmsc01,2008,1,NJD,2,1,12,3
auldal01,2008,1,OTT,2,4,25,9
luongro01,2011,1,VAN,6,6,42,17
smithmi02,2010,1,TBL,1,0,4,0
bryzgil01,2007,2,PHO,5,4,26,8
schneco01,2008,1,VAN,0,1,3,3
masonch02,2009,1,STL,5,3,28,8
norrefr01,2006,1,CBS,3,3,22,8
danisya01,2009,1,NJD,0,1,3,3
peterju01,2010,1,CAR,0,1,2,2
aebisda01,2006,1,MTL,2,2,18,6
nabokev01,2007,1,SJS,6,6,40,18
khabini01,2006,1,CHI,4,4,33,11
marksja02,2011,1,FLO,0,1,3,1
hedbejo01,2009,1,ATL,4,2,21,5
smithmi02,2007,1,DAL,2,0,6,0
emeryra01,2009,1,PHI,2,1,9,2
crawfco01,2010,1,CHI,4,3,19,3
clemmsc01,2009,1,FLO,2,1,11,1
poulike01,2010,1,NYI,0,1,3,2
holmqjo01,2006,1,TBL,6,1,33,4
bernijo01,2011,1,LAK,0,1,2,2
bironma01,2011,1,NYR,0,2,7,3
brodema01,2010,1,NJD,1,1,9,2
gigueje01,2011,1,COL,1,2,7,5
aubinje01,2006,1,TOR,1,1,11,3
osgooch01,2008,1,DET,4,2,21,6
tellqmi01,2005,1,TOR,1,1,5,2
markkju01,2006,1,EDM,0,1,3,2
rolosdw01,2008,1,EDM,4,4,24,5
bironma01,2008,1,PHI,2,3,17,5
pavelon01,2010,1,ATL,3,5,24,9
dipieri01,2006,1,NYI,5,4,44,9
niittan01,2006,1,PHI,1,4,23,6
thomati01,2005,1,BOS,2,6,31,9
masonst01,2010,1,CBS,4,5,31,10
lehtoka01,2007,1,ATL,4,3,18,5
grahajo01,2007,1,CAR,1,0,3,2
huetcr01,2007,2,WAS,2,0,5,0
huetcr01,2008,1,CHI,2,2,12,5
huetcr01,2007,1,MTL,2,3,13,5
halakja01,2007,1,MTL,0,1,3,1
fleurma01,2011,1,PIT,9,2,39,9
huetcr01,2006,1,MTL,2,3,14,8
auldal01,2008,1,OTT,2,4,25,9
hardijo01,2005,1,MIN,1,0,3,1
ellisda01,2007,1,NAS,2,1,9,4
lehtoka01,2009,1,DAL,1,0,4,0
emeryra01,2005,1,OTT,0,2,5,2
huetcr01,2009,1,CHI,3,4,38,13
auldal01,2006,1,FLO,0,3,8,6
hardijo01,2008,1,MIN,0,1,2,1
poggeju01,2008,1,TOR,0,1,2,2
neuvimi01,2010,1,WAS,3,3,21,6
wardca01,2010,1,CAR,5,4,25,6
tellqmi01,2007,1,PHO,0,2,16,4
kiprumi01,2008,1,CAL,3,2,14,3
clemmsc01,2010,1,FLO,2,6,23,12
rinnepe01,2010,1,NAS,6,4,34,7
denisma01,2005,1,CBS,3,1,18,4
dunhami01,2005,1,ATL,0,2,4,3
macdojo01,2008,1,NYI,3,3,15,6
cloutda01,2005,1,VAN,0,1,2,2
holtbbr01,2010,1,WAS,1,1,7,3
lawsona01,2010,1,NYI,1,1,6,4
hillejo01,2007,1,AND,2,1,12,5
bironma01,2007,1,PHI,2,6,20,13
sabouda01,2007,1,PIT,4,1,26,6
dipieri01,2007,1,NYI,3,2,21,6
denisma01,2007,1,TBL,1,0,3,0
weekeke01,2006,1,NYR,0,1,3,1
gustajo01,2011,1,TOR,1,3,11,4
eschero01,2006,1,PHI,0,1,2,2
crawfco01,2011,1,CHI,6,4,32,6
niemian02,2009,1,CHI,6,2,32,6
bironma01,2008,1,PHI,2,3,17,5
bouchbr01,2009,1,PHI,1,2,7,4
kiprumi01,2005,1,CAL,1,7,23,12
bironma01,2006,2,PHI,0,1,3,2
garonma01,2009,1,CBS,2,3,18,8
lalimpa01,2008,1,BUF,0,3,10,4
theodjo01,2007,1,COL,6,1,28,6
caronse01,2005,1,PIT,0,3,10,6
howarji01,2010,1,DET,3,2,17,2
johnsbr02,2011,1,PIT,0,1,3,2
masonch02,2009,1,STL,5,3,28,8
halakja01,2009,1,MTL,5,2,21,5
bouchbr01,2010,1,PHI,2,3,20,8
fernama01,2006,1,MIN,7,1,32,9
bryzgil01,2006,1,AND,0,4,13,6
wardca01,2011,1,CAR,1,4,14,6
auldal01,2010,1,MTL,0,1,4,1
bryzgil01,2008,1,PHO,2,3,20,10
irvinle01,2011,1,CAL,0,1,4,2
leclapa01,2009,1,OTT,3,1,10,5
bacasja01,2006,1,STL,1,1,6,2
budajpe01,2010,1,COL,3,0,14,1
elliobr01,2011,1,STL,1,3,14,5
aebisda01,2005,1,COL,2,1,10,2
auldal01,2011,1,OTT,0,1,4,3
markkju01,2006,1,EDM,0,1,3,2
emeryra01,2011,1,CHI,1,3,13,5
gustajo01,2009,1,TOR,2,1,7,3
fleurma01,2008,1,PIT,3,4,22,6
raycran01,2009,1,VAN,2,1,12,6
drouije01,2008,1,EDM,1,0,3,0
fleurma01,2006,1,PIT,9,5,39,9
conklty01,2006,1,CBS,1,1,5,2
ersbeer01,2009,1,LAK,1,2,16,7
osgooch01,2007,1,DET,2,3,16,8
gerbema01,2006,1,OTT,1,2,10,3
legacma01,2005,1,DET,2,2,17,7
theodjo01,2008,1,WAS,4,4,22,6
sanfocu01,2005,1,STL,3,5,25,10
macdojo01,2006,1,DET,0,1,7,3
lawsona01,2010,1,NYI,1,1,6,4
theodjo01,2006,1,COL,2,0,6,0
garonma01,2006,1,LAK,1,3,18,7
nabokev01,2005,1,SJS,0,4,13,8
emeryra01,2011,1,CHI,1,3,13,5
sanfocu01,2011,1,CBS,2,3,15,5
josepcu01,2005,1,PHO,3,2,19,6
osgooch01,2009,1,DET,1,2,8,4
pavelon01,2010,1,ATL,3,5,24,9
tellqmi01,2008,1,PHO,1,0,8,1
smithmi02,2010,1,TBL,1,0,4,0
fernama01,2007,1,BOS,1,0,3,0
legacma01,2009,1,CAR,2,2,16,4
valiqst01,2006,1,NYR,1,0,4,2
vokouto01,2007,1,FLO,5,6,41,11
niemian02,2011,1,SJS,8,4,40,9
leighmi01,2009,1,CAR,1,0,3,0
toskave01,2008,1,TOR,4,5,29,14
ellisda01,2007,1,NAS,2,1,9,4
crawfco01,2010,1,CHI,4,3,19,3
hardijo01,2009,1,MIN,2,0,10,1
rasktu01,2009,1,BOS,5,4,33,10
rolosdw01,2011,1,TBL,2,2,15,5
rinnepe01,2011,1,NAS,4,5,30,9
osgooch01,2007,1,DET,2,3,16,8
ramoka01,2007,1,TBL,0,1,2,2
aebisda01,2005,1,COL,2,1,10,2
howarji01,2010,1,DET,3,2,17,2
labarja01,2011,1,PHO,0,2,11,7
halakja01,2006,1,MTL,2,0,8,2
huetcr01,2008,1,CHI,2,2,12,5
denisma01,2006,1,TBL,4,1,20,2
bernijo01,2011,1,LAK,0,1,2,2
toskave01,2007,1,TOR,2,3,15,6
masonch02,2011,1,WPG,1,1,8,3
priceca01,2010,1,MTL,3,2,24,6
vokouto01,2010,1,FLO,2,1,13,2
khabini01,2008,1,CHI,2,5,19,9
dipieri01,2010,1,NYI,2,1,9,3
rolosdw01,2006,1,EDM,3,2,21,6
eschero01,2005,1,PHI,1,2,8,4
weekeke01,2005,1,NYR,3,1,13,6
smithmi02,2006,1,DAL,1,0,3,0
dunhami01,2006,1,NYI,1,1,8,3
luongro01,2006,1,VAN,5,3,31,10
thomati01,2007,1,BOS,3,4,18,6
labarja01,2008,1,LAK,0,3,7,6
gigueje01,2009,2,TOR,1,2,8,4
smithmi02,2011,1,PHO,6,8,46,15
dubnyde01,2010,1,EDM,0,6,19,10
bouchbr01,2008,1,SJS,1,1,6,2
kiprumi01,2006,1,CAL,3,4,16,7
karlshe01,2010,1,CAL,1,3,11,5
dubiewa01,2005,1,NYI,1,0,3,0
halakja01,2007,1,MTL,0,1,3,1
conklty01,2005,1,EDM,0,1,2,2
dubnyde01,2009,1,EDM,2,1,11,3
thomati01,2008,1,BOS,4,4,28,9
vokouto01,2008,1,FLO,3,4,19,6
dipieri01,2005,1,NYI,8,3,41,12
clemmsc01,2005,1,NJD,1,1,7,3
millery01,2010,1,BUF,2,1,8,4
rolosdw01,2008,1,EDM,4,4,24,5
conklty01,2006,1,CBS,1,1,5,2
johnsbr02,2006,1,WAS,0,5,20,7
clemmsc01,2006,1,NJD,0,2,6,3
budajpe01,2008,1,COL,7,4,35,13
ellisda01,2009,1,NAS,2,1,10,2
bryzgil01,2011,1,PHI,3,5,25,13
garonma01,2011,1,TBL,1,1,6,1
dubiewa01,2009,1,MIN,1,0,2,0
dubnyde01,2011,1,EDM,5,2,27,7
kiprumi01,2011,1,CAL,3,8,40,15
holtbbr01,2011,1,WAS,0,1,4,2
hardijo01,2007,1,MIN,2,2,14,6
weekeke01,2006,1,NYR,0,1,3,1
