playerid,awardid,yearid,lgid,tie,notes
luzingr01,Roberto Clemente Award,1978,ML,,
montawi01,TSN All-Star,1976,NL,,1B
buehrma01,Gold Glove,2012,NL,,Р
venturo01,Gold Glove,1999,NL,,3B
henrito01,TSN All-Star,1949,ML,,1B
helmsto01,Gold Glove,1971,NL,,2B
coopemo01,TSN All-Star,1942,ML,,Р
mattido01,TSN All-Star,1986,AL,,1B
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
cobbty01,Baseball Magazine All-Star,1917,ML,,В ЛЮБОЙ ЧАСТИ
newcodo01,TSN Pitcher of the Year,1956,NL,,
doerrbo01,TSN All-Star,1944,ML,,2B
garcino01,TSN All-Star,1999,AL,,СС
mayswi01,TSN All-Star,1960,ML,,В ЛЮБОЙ ЧАСТИ
beltrad01,Gold Glove,2008,AL,,3B
musiast01,Baseball Magazine All-Star,1948,NL,,RF
dawsoan01,Gold Glove,1983,NL,,В ЛЮБОЙ ЧАСТИ
staubru01,TSN All-Star,1978,AL,,ДГ
biggicr01,Hutch Award,2005,ML,,
tettlmi01,TSN All-Star,1989,AL,,C
sandeke01,TSN Fireman of the Year,1971,AL,,
hunteto01,Gold Glove,2001,AL,,В ЛЮБОЙ ЧАСТИ
fingero01,Rolaids Relief Man Award,1980,NL,,
biggicr01,TSN All-Star,1997,NL,,2B
landiji01,Gold Glove,1962,AL,,В ЛЮБОЙ ЧАСТИ
blairpa01,Gold Glove,1969,AL,,В ЛЮБОЙ ЧАСТИ
francju01,TSN All-Star,1990,AL,,2B
mattido01,Most Valuable Player,1985,AL,,
ensbemo01,Silver Slugger,2005,NL,,3B
rolensc01,Silver Slugger,2002,NL,,3B
mostijo01,Baseball Magazine All-Star,1926,ML,,В ЛЮБОЙ ЧАСТИ
coopemo01,TSN Guide MVP,1942,NL,,
schilcu01,TSN Pitcher of the Year,2001,NL,,
hernawi01,Cy Young Award,1984,AL,,
pennohe01,Baseball Magazine All-Star,1926,AL,,С2
mayswi01,TSN All-Star,1964,NL,,В ЛЮБОЙ ЧАСТИ
lansfca01,Hutch Award,1992,ML,,
martipe01,Baseball Magazine All-Star,1935,ML,,3B
davisma01,TSN All-Star,1989,NL,,LHP
muellbi02,Silver Slugger,2003,AL,,3B
vizquom01,Gold Glove,1995,AL,,СС
murraed02,Rookie of the Year,1977,AL,,
cramedo01,TSN All-Star,1935,ML,,В ЛЮБОЙ ЧАСТИ
soriaal01,Silver Slugger,2005,AL,,2B
robinfr02,TSN Major League Player of the Year,1966,ML,,
rogerke01,Gold Glove,2005,AL,,Р
drysddo01,TSN Pitcher of the Year,1962,NL,,
alexape01,Baseball Magazine All-Star,1913,NL,,С2
grimebu01,Baseball Magazine All-Star,1928,ML,,С3
raderdo02,Gold Glove,1971,NL,,3B
wilsoha01,Baseball Magazine All-Star,1930,ML,,CF
taborji01,Baseball Magazine All-Star,1941,AL,,3B
hardeme01,Baseball Magazine All-Star,1934,AL,,С3
roushed01,Baseball Magazine All-Star,1919,NL,,В ЛЮБОЙ ЧАСТИ
kinerra01,Baseball Magazine All-Star,1950,ML,,LF
clemero01,World Series MVP,1971,ML,,
jacksre01,Silver Slugger,1982,AL,,В ЛЮБОЙ ЧАСТИ
willibe02,TSN All-Star,2002,AL,,В ЛЮБОЙ ЧАСТИ
whitebi03,Gold Glove,1961,NL,,1B
carewro01,TSN All-Star,1975,AL,,2B
marshmi01,TSN Fireman of the Year,1974,NL,,
mcgwima01,Gold Glove,1990,AL,,1B
gehrilo01,Baseball Magazine All-Star,1931,ML,,1B
willima04,TSN All-Star,1993,NL,,3B
heathje01,Baseball Magazine All-Star,1941,ML,,RF
mussimi01,Gold Glove,2003,AL,,Р
victosh01,Gold Glove,2008,NL,,В ЛЮБОЙ ЧАСТИ
mayswi01,Gold Glove,1966,NL,,В ЛЮБОЙ ЧАСТИ
roushed01,Baseball Magazine All-Star,1924,NL,,CF
ehmkeho01,Baseball Magazine All-Star,1923,AL,,С3
johnsra05,TSN All-Star,1995,AL,,LHP
walshed01,Baseball Magazine All-Star,1910,ML,,С1
mayswi01,Gold Glove,1967,NL,,В ЛЮБОЙ ЧАСТИ
bottoji01,Baseball Magazine All-Star,1928,NL,,1B
langsma01,Gold Glove,1991,AL,,Р
rolliji01,Silver Slugger,2007,NL,,СС
forscbo01,Silver Slugger,1980,NL,,Р
santajo01,TSN All-Star,2004,AL,,Р
piazzmi01,TSN All-Star,2002,NL,,C
elliobo01,Baseball Magazine All-Star,1944,NL,,3B
lynnfr01,Most Valuable Player,1975,AL,,
sislege01,Baseball Magazine All-Star,1921,AL,,1B
beltrad01,Gold Glove,2011,AL,,3B
munsoth01,TSN All-Star,1975,AL,,C
jacksre01,World Series MVP,1977,ML,,
willite01,TSN All-Star,1947,ML,,В ЛЮБОЙ ЧАСТИ
crawfca02,Silver Slugger,2010,AL,,В ЛЮБОЙ ЧАСТИ
burksel01,Silver Slugger,1990,AL,,В ЛЮБОЙ ЧАСТИ
rossco01,NLCS MVP,2010,NL,,
herzobu01,Baseball Magazine All-Star,1916,NL,,2B
cavarph01,Baseball Magazine All-Star,1945,NL,,1B
dimagjo01,Baseball Magazine All-Star,1941,AL,,CF
murraed02,Silver Slugger,1984,AL,,1B
schilcu01,Lou Gehrig Memorial Award,1995,ML,,
sandbry01,Silver Slugger,1984,NL,,2B
alomaro01,TSN All-Star,2000,AL,,2B
gwynnto01,TSN All-Star,1989,NL,,В ЛЮБОЙ ЧАСТИ
ferrewe01,Baseball Magazine All-Star,1936,AL,,С3
mageesh01,Baseball Magazine All-Star,1910,ML,,LF
larkiba01,TSN All-Star,1998,NL,,СС
decindo01,TSN All-Star,1982,AL,,3B
santoro01,Lou Gehrig Memorial Award,1973,ML,,
bridgto01,Baseball Magazine All-Star,1933,AL,,С4
careyma01,Baseball Magazine All-Star,1925,NL,,CF
archeji01,Baseball Magazine All-Star,1912,NL,,C1
larkiba01,TSN All-Star,1992,NL,,СС
knoblch01,Gold Glove,1997,AL,,2B
whitebi03,Gold Glove,1962,NL,,1B
posadjo01,Silver Slugger,2007,AL,,C
wanerll01,Baseball Magazine All-Star,1932,ML,,CF
mclaide01,TSN Pitcher of the Year,1968,AL,,
crandde01,TSN All-Star,1960,ML,,C
boudrlo01,TSN Player of the Year,1948,AL,,
rizzuph01,Baseball Magazine All-Star,1950,ML,,СС
guilloz01,Rookie of the Year,1985,AL,,
sutclri01,TSN Pitcher of the Year,1984,NL,,
olivato01,TSN All-Star,1966,AL,,В ЛЮБОЙ ЧАСТИ
averiea01,Baseball Magazine All-Star,1931,AL,,CF
richabo01,TSN All-Star,1965,AL,,2B
trillma01,Silver Slugger,1981,NL,,2B
wettejo01,TSN Fireman of the Year,1996,AL,,
sislege01,Baseball Magazine All-Star,1917,AL,,1B
dropowa01,Rookie of the Year,1950,AL,,
pettian01,TSN All-Star,2003,AL,,LHP
ripkeca01,TSN All-Star,1993,AL,,СС
collied01,Baseball Magazine All-Star,1916,ML,,2B
odoulle01,Baseball Magazine All-Star,1932,ML,,LF
koufasa01,Babe Ruth Award,1963,NL,,Р
vanceda01,Most Valuable Player,1924,NL,,
draveda01,Hutch Award,1989,ML,,
musiast01,TSN All-Star,1949,ML,,В ЛЮБОЙ ЧАСТИ
hardyjj01,Gold Glove,2012,AL,,СС
renteed01,Gold Glove,2003,NL,,СС
sislege01,Baseball Magazine All-Star,1916,AL,,1B
demarfr02,Baseball Magazine All-Star,1937,NL,,CF
malonpa02,Baseball Magazine All-Star,1929,NL,,С1
tenacge01,Babe Ruth Award,1972,AL,,C
smithoz01,Branch Rickey Award,1994,ML,,
grandcu01,Silver Slugger,2011,AL,,В ЛЮБОЙ ЧАСТИ
schalra01,Baseball Magazine All-Star,1914,AL,,C2
fiskca01,Silver Slugger,1981,AL,,C
santoro01,TSN All-Star,1966,NL,,3B
gibsobo01,World Series MVP,1964,ML,,
saxst01,Rookie of the Year,1982,NL,,
eckerde01,TSN Fireman of the Year,1991,AL,Y,
stewada01,Roberto Clemente Award,1990,ML,,
johnswa01,Baseball Magazine All-Star,1925,ML,,С1
ottme01,Baseball Magazine All-Star,1939,NL,,RF
rudijo01,TSN All-Star,1972,AL,,В ЛЮБОЙ ЧАСТИ
dawsoan01,Gold Glove,1980,NL,,В ЛЮБОЙ ЧАСТИ
johnto01,Lou Gehrig Memorial Award,1981,ML,,
beckegl01,Gold Glove,1968,NL,,2B
greenha01,TSN Guide MVP,1935,AL,,
jenseja01,Gold Glove,1959,AL,,RF
neaglde01,TSN All-Star,1997,NL,,LHP
speaktr01,Baseball Magazine All-Star,1917,ML,,В ЛЮБОЙ ЧАСТИ
murphda05,Roberto Clemente Award,1988,ML,,
schmimi01,TSN All-Star,1981,NL,,3B
murphda05,TSN All-Star,1985,NL,,В ЛЮБОЙ ЧАСТИ
mayswi01,Most Valuable Player,1954,NL,,
hackst01,Baseball Magazine All-Star,1936,NL,,3B
mazerbi01,Gold Glove,1967,NL,,2B
marisro01,TSN Player of the Year,1960,AL,,
bluevi01,TSN All-Star,1978,NL,,LHP
hafeych01,Baseball Magazine All-Star,1931,NL,,LF
bondsba01,Gold Glove,1996,NL,,В ЛЮБОЙ ЧАСТИ
freehbi01,TSN All-Star,1971,AL,,C
mattido01,TSN All-Star,1987,AL,,1B
kellge01,Baseball Magazine All-Star,1947,AL,,3B
martipe02,Pitching Triple Crown,1999,AL,,
hardeme01,Baseball Magazine All-Star,1935,AL,,С3
guerrvl01,Silver Slugger,2005,AL,,В ЛЮБОЙ ЧАСТИ
willite01,Baseball Magazine All-Star,1939,ML,,RF
stewada01,ALCS MVP,1993,AL,,
clemero01,TSN Player of the Year,1966,NL,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
simmoal01,Baseball Magazine All-Star,1925,ML,,CF
hamptmi01,Silver Slugger,1999,NL,,Р
kluszte01,TSN All-Star,1954,ML,,1B
reardje01,TSN Fireman of the Year,1985,NL,,
flemida01,TSN All-Star,1992,AL,,LHP
sislege01,Baseball Magazine All-Star,1922,ML,,1B
schulfr01,Baseball Magazine All-Star,1910,NL,,RF
garvest01,TSN All-Star,1977,NL,,1B
porteda02,NLCS MVP,1982,NL,,
teixema01,Gold Glove,2012,AL,,1B
hubbeca01,TSN Major League Player of the Year,1936,ML,,
youngmi02,All-Star Game MVP,2006,ML,,
hornsro01,Baseball Magazine All-Star,1922,ML,,2B
klingjo01,Baseball Magazine All-Star,1909,NL,,C1
larsedo01,World Series MVP,1956,ML,,
morneju01,Most Valuable Player,2006,AL,,
ordonma01,TSN All-Star,2007,AL,,В ЛЮБОЙ ЧАСТИ
leeca01,TSN All-Star,2007,NL,,В ЛЮБОЙ ЧАСТИ
conceda01,All-Star Game MVP,1982,ML,,
morame01,TSN All-Star,2004,AL,,3B
johnsch04,Gold Glove,1997,NL,,C
fainfe01,TSN Player of the Year,1951,AL,,
boggswa01,Silver Slugger,1989,AL,,3B
cabreor01,Gold Glove,2001,NL,,СС
steinte01,All-Star Game MVP,1988,ML,,
rodriiv01,Gold Glove,2006,AL,,C
traynpi01,TSN All-Star,1925,ML,,3B
mcdowja01,TSN All-Star,1992,AL,,RHP
posadjo01,Silver Slugger,2003,AL,,C
gibsoki01,Silver Slugger,1988,NL,,В ЛЮБОЙ ЧАСТИ
renteed01,Silver Slugger,2002,NL,,СС
ortizda01,TSN All-Star,2006,AL,,ДГ
roberro01,TSN All-Star,1953,ML,,Р
sheffga01,Silver Slugger,2004,AL,,В ЛЮБОЙ ЧАСТИ
wheatza01,Baseball Magazine All-Star,1925,NL,,LF
johnto01,Hutch Award,1976,ML,,
olivato01,TSN Player of the Year,1971,AL,,
hentgpa01,TSN Pitcher of the Year,1996,AL,,
careyma01,Baseball Magazine All-Star,1922,NL,,В ЛЮБОЙ ЧАСТИ
larkiba01,Silver Slugger,1992,NL,,СС
mattido01,Silver Slugger,1985,AL,,1B
larkiba01,Gold Glove,1995,NL,,СС
rolliji01,Gold Glove,2008,NL,,СС
hentgpa01,Cy Young Award,1996,AL,,
mizejo01,Baseball Magazine All-Star,1948,NL,,1B
winfida01,Gold Glove,1982,AL,,В ЛЮБОЙ ЧАСТИ
canoro01,Silver Slugger,2011,AL,,2B
clemero02,TSN All-Star,2001,AL,,RHP
newcodo01,TSN All-Star,1955,ML,,Р
willite01,Baseball Magazine All-Star,1941,AL,,LF
vandejo01,TSN Major League Player of the Year,1938,ML,,
oneilst01,Baseball Magazine All-Star,1922,ML,,C
mccovwi01,TSN All-Star,1970,NL,,1B
valenfe01,TSN All-Star,1986,NL,,LHP
gehrilo01,TSN All-Star,1936,ML,,1B
mccanbr01,All-Star Game MVP,2010,NL,,
wellsve01,Branch Rickey Award,2010,ML,,
liriafr01,Comeback Player of the Year,2010,AL,,
hernafe02,Cy Young Award,2010,AL,,
hallaro01,Cy Young Award,2010,NL,,
buehrma01,Gold Glove,2010,AL,,Р
canoro01,Gold Glove,2010,AL,,2B
gutiefr01,Gold Glove,2010,AL,,В ЛЮБОЙ ЧАСТИ
jeterde01,Gold Glove,2010,AL,,СС
mauerjo01,Gold Glove,2010,AL,,C
suzukic01,Gold Glove,2010,AL,,В ЛЮБОЙ ЧАСТИ
teixema01,Gold Glove,2010,AL,,1B
arroybr01,Gold Glove,2010,NL,,Р
molinya01,Gold Glove,2010,NL,,C
phillbr01,Gold Glove,2010,NL,,2B
pujolal01,Gold Glove,2010,NL,,1B
rolensc01,Gold Glove,2010,NL,,3B
victosh01,Gold Glove,2010,NL,,В ЛЮБОЙ ЧАСТИ
bautijo02,Hank Aaron Award,2010,AL,,
jeterde01,Lou Gehrig Memorial Award,2010,ML,,
soriara01,Rolaids Relief Man Award,2010,AL,,
bellhe01,Rolaids Relief Man Award,2010,NL,,
bautijo02,Silver Slugger,2010,AL,,В ЛЮБОЙ ЧАСТИ
beltrad01,Silver Slugger,2010,AL,,3B
cabremi01,Silver Slugger,2010,AL,,1B
canoro01,Silver Slugger,2010,AL,,2B
guerrvl01,Silver Slugger,2010,AL,,ДГ
mauerjo01,Silver Slugger,2010,AL,,C
hollima01,Silver Slugger,2010,NL,,В ЛЮБОЙ ЧАСТИ
mccanbr01,Silver Slugger,2010,NL,,C
pujolal01,Silver Slugger,2010,NL,,1B
zimmery01,Silver Slugger,2010,NL,,3B
hernafe02,TSN Pitcher of the Year,2010,AL,,
hallaro01,TSN Pitcher of the Year,2010,NL,,
soriara01,TSN Reliever of the Year,2010,AL,,
renteed01,World Series MVP,2010,ML,,
kentje01,Most Valuable Player,2000,NL,,
benchjo01,TSN All-Star,1972,NL,,C
wanerpa01,Baseball Magazine All-Star,1937,NL,,RF
jacksbo01,All-Star Game MVP,1989,ML,,
jeterde01,Roberto Clemente Award,2009,ML,,
simmoal01,Baseball Magazine All-Star,1933,ML,,LF
boyerke01,TSN All-Star,1956,ML,,3B
robinja02,TSN All-Star,1950,ML,,2B
griffke02,TSN All-Star,1997,AL,,В ЛЮБОЙ ЧАСТИ
snowjt01,Gold Glove,1999,NL,,1B
cantwbe01,Baseball Magazine All-Star,1933,NL,,С3
waltebu01,Baseball Magazine All-Star,1939,NL,,С1
cartega01,Silver Slugger,1981,NL,,C
blairpa01,Gold Glove,1973,AL,,В ЛЮБОЙ ЧАСТИ
hafeych01,Baseball Magazine All-Star,1928,NL,,В ЛЮБОЙ ЧАСТИ
jackstr01,Baseball Magazine All-Star,1929,NL,,СС
maisefr01,Baseball Magazine All-Star,1915,AL,,3B
hershor01,NLCS MVP,1988,NL,,
ageeto01,Gold Glove,1966,AL,,В ЛЮБОЙ ЧАСТИ
ortizda01,TSN All-Star,2004,AL,,ДГ
wilsoji01,Baseball Magazine All-Star,1929,NL,,C
fieldpr01,Hank Aaron Award,2007,NL,,
barfije01,Gold Glove,1986,AL,,В ЛЮБОЙ ЧАСТИ
grievbe01,Rookie of the Year,1998,AL,,
medwijo01,Baseball Magazine All-Star,1942,NL,,LF
kremera01,Baseball Magazine All-Star,1926,ML,,С2
mazerbi01,TSN All-Star,1962,NL,,2B
youklke01,Gold Glove,2007,AL,,1B
yountro01,TSN All-Star,1989,AL,,В ЛЮБОЙ ЧАСТИ
myersra01,Rolaids Relief Man Award,1993,NL,,
rudijo01,TSN All-Star,1974,AL,,В ЛЮБОЙ ЧАСТИ
kinerra01,TSN All-Star,1947,ML,,В ЛЮБОЙ ЧАСТИ
holloch01,Baseball Magazine All-Star,1918,ML,,СС
molitpa01,Lou Gehrig Memorial Award,1997,ML,,
malonpa02,Baseball Magazine All-Star,1930,NL,,С2
collied01,Baseball Magazine All-Star,1920,ML,,2B
maricju01,TSN All-Star,1965,NL,,Р
evansdw01,Gold Glove,1976,AL,,В ЛЮБОЙ ЧАСТИ
mccorfr01,TSN Guide MVP,1940,NL,,
bushdo01,Baseball Magazine All-Star,1916,AL,,СС
dickebi01,TSN All-Star,1941,ML,,C
fingero01,World Series MVP,1974,ML,,
cabremi01,TSN All-Star,2005,NL,,В ЛЮБОЙ ЧАСТИ
fingero01,TSN Fireman of the Year,1978,NL,,
ruthba01,Baseball Magazine All-Star,1927,ML,,LF
musiast01,Most Valuable Player,1948,NL,,
dobyla01,TSN All-Star,1950,ML,,В ЛЮБОЙ ЧАСТИ
guilloz01,Gold Glove,1990,AL,,СС
seaveto01,TSN Pitcher of the Year,1969,NL,,
aparilu01,Gold Glove,1970,AL,,СС
mazerbi01,Gold Glove,1966,NL,,2B
henketo01,Rolaids Relief Man Award,1995,NL,,
mizejo01,TSN All-Star,1947,ML,,1B
carltst01,TSN Pitcher of the Year,1980,NL,,
parkeda01,TSN All-Star,1990,AL,,ДГ
vizquom01,Gold Glove,2001,AL,,СС
nokesma01,TSN All-Star,1987,AL,,C
chaseha01,Baseball Magazine All-Star,1909,ML,,1B
vizquom01,Gold Glove,2006,NL,,СС
applilu01,Baseball Magazine All-Star,1937,ML,,СС
klingjo01,Baseball Magazine All-Star,1908,NL,,C
crawfsa01,Baseball Magazine All-Star,1915,AL,,RF
jacksda02,TSN All-Star,1994,NL,,LHP
higgipi01,TSN All-Star,1934,ML,,3B
hernake01,TSN All-Star,1980,NL,,1B
seaveto01,Cy Young Award,1975,NL,,
kaatji01,TSN All-Star,1975,AL,,LHP
jonesto02,Rolaids Relief Man Award,2000,AL,,
schmimi01,TSN All-Star,1986,NL,,3B
alomaro01,Gold Glove,1993,AL,,2B
clemero02,TSN Pitcher of the Year,1986,AL,,
mcinnst01,Baseball Magazine All-Star,1913,AL,,1B
robinbr01,TSN All-Star,1962,AL,,3B
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
cronijo01,Baseball Magazine All-Star,1933,AL,,СС
crowdal01,Baseball Magazine All-Star,1933,AL,,С3
foxxji01,Baseball Magazine All-Star,1933,AL,,1B
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
grovele01,Baseball Magazine All-Star,1933,AL,,С1
higgipi01,Baseball Magazine All-Star,1933,AL,,3B
simmoal01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
westsa01,Baseball Magazine All-Star,1933,AL,,В ЛЮБОЙ ЧАСТИ
whiteea01,Baseball Magazine All-Star,1933,AL,,С2
bergewa01,Baseball Magazine All-Star,1933,ML,,CF
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
cronijo01,Baseball Magazine All-Star,1933,ML,,СС
deandi01,Baseball Magazine All-Star,1933,ML,,С4
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
gehrich01,Baseball Magazine All-Star,1933,ML,,2B
grovele01,Baseball Magazine All-Star,1933,ML,,С2
kleinch01,Baseball Magazine All-Star,1933,ML,,RF
whiteea01,Baseball Magazine All-Star,1933,ML,,С3
deandi01,Baseball Magazine All-Star,1933,NL,,С2
hubbeca01,Baseball Magazine All-Star,1933,NL,,С1
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
lopezal01,Baseball Magazine All-Star,1933,NL,,C
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
terrybi01,Baseball Magazine All-Star,1933,NL,,1B
traynpi01,Baseball Magazine All-Star,1933,NL,,3B
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
bergewa01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
cronijo01,TSN All-Star,1933,ML,,СС
crowdal01,TSN All-Star,1933,ML,,Р
foxxji01,TSN All-Star,1933,ML,,1B
gehrich01,TSN All-Star,1933,ML,,2B
simmoal01,TSN All-Star,1933,ML,,В ЛЮБОЙ ЧАСТИ
foxxji01,TSN Guide MVP,1933,AL,,
hubbeca01,TSN Guide MVP,1933,NL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,С4
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gehrich01,Baseball Magazine All-Star,1934,AL,,2B
gehrilo01,Baseball Magazine All-Star,1934,AL,,1B
gomezle01,Baseball Magazine All-Star,1934,AL,,С1
knickbi01,Baseball Magazine All-Star,1934,AL,,СС
manushe01,Baseball Magazine All-Star,1934,AL,,RF
rowesc01,Baseball Magazine All-Star,1934,AL,,С2
simmoal01,Baseball Magazine All-Star,1934,AL,,LF
werbebi01,Baseball Magazine All-Star,1934,AL,,3B
westsa01,Baseball Magazine All-Star,1934,AL,,CF
cochrmi01,Baseball Magazine All-Star,1934,ML,,C
gehrich01,Baseball Magazine All-Star,1934,ML,,2B
hubbeca01,Baseball Magazine All-Star,1934,ML,,С3
ottme01,Baseball Magazine All-Star,1934,ML,,CF
rowesc01,Baseball Magazine All-Star,1934,ML,,С4
simmoal01,Baseball Magazine All-Star,1934,ML,,LF
traynpi01,Baseball Magazine All-Star,1934,ML,,3B
wanerpa01,Baseball Magazine All-Star,1934,ML,,RF
deandi01,Baseball Magazine All-Star,1934,NL,,С1
friscfr01,Baseball Magazine All-Star,1934,NL,,2B
hubbeca01,Baseball Magazine All-Star,1934,NL,,С2
moorejo02,Baseball Magazine All-Star,1934,NL,,LF
ottme01,Baseball Magazine All-Star,1934,NL,,CF
traynpi01,Baseball Magazine All-Star,1934,NL,,3B
vaughar01,Baseball Magazine All-Star,1934,NL,,СС
wanerpa01,Baseball Magazine All-Star,1934,NL,,RF
