playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
benedcl01,1914,OT1,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
moranpa01,1912,QU1,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
corbebe01,1918,MTL,NHL,Да,5,0,1,1,3
foystfr01,1919,SEA,PCHA,С,5,6,1,7,7
smailwa01,1913,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,1,0,1,2
lehmahu01,1917,VML,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
mcnamge02,1913,TBS,NHA,Да,3,2,0,2,4
oatmaru01,1925,VIC,WCHL,r,4,0,0,0,10
marshja02,1913,TBS,NHA,Да,3,1,0,1,2
parkeer01,1921,VML,PCHA,r,5,0,3,3,0
stanlba01,1914,VML,PCHA,r,3,6,0,6,0
duncaar01,1923,VAM,PCHA,Да,2,0,0,0,6
headlfe01,1924,MTL,NHL,Да,4,0,0,0,0
smyliro01,1921,TRS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,3,4,0
duttore01,1923,CAT,WCHL,Да,2,0,0,0,9
andrell01,1921,TRS,NHL,Ф,5,2,0,2,3
wilsocu01,1918,SEA,PCHA,r,5,1,3,4,6
lalonne01,1918,MTL,NHL,С,5,6,0,6,3
nighbfr01,1922,OTS,NHL,С,6,1,1,2,10
parkeer01,1922,VAM,PCHA,r,4,0,2,2,2
lehmahu01,1921,VML,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
lehmahu01,1922,VAM,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
cleghod01,1918,MTL,NHL,С,5,2,0,2,9
corbeco01,1913,TBS,NHA,Да,2,0,0,0,0
walkeja01,1919,SEA,PCHA,С,5,1,3,4,0
lehmahu01,1920,VML,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
duncaar01,1923,VAM,PCHA,Да,2,0,0,0,6
kerral02,1913,VA1,PCHA,r,3,1,0,1,3
mcdonra01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,2,1,3,9
mcdonra01,1918,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,1,2,3
denneco01,1921,TRS,NHL,L/C,5,3,2,5,2
bouchfr01,1923,VAM,PCHA,С,2,1,1,2,2
mummeha01,1916,MOC,NHA,Да,4,0,0,0,35
cleghsp01,1920,OTS,NHL,Да,5,1,2,3,0
mcdonja01,1918,MTL,NHL,С,5,1,1,2,3
dundeto01,1913,VA1,PCHA,С,3,2,0,2,11
bellbi01,1923,MTL,NHL,Ф,3,0,0,0,0
smithto01,1912,QU1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,4,0,4,0
benedcl01,1914,OT1,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
rowebo01,1916,SEA,PCHA,Да,4,0,2,2,0
morrijo01,1922,EDE,WCHL,r,2,1,0,1,0
foystfr01,1919,SEA,PCHA,С,5,6,1,7,7
harrism01,1922,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,0,1,8
mackeja01,1919,OTS,NHL,Ф,5,0,0,0,0
lehmahu01,1923,VAM,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",2,0,0,0,0
berlilo01,1916,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,0
walkeja01,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,4,2,6,0
cookll01,1921,VML,PCHA,Да,5,1,0,1,6
matzjo01,1924,MTL,NHL,Ф,4,0,0,0,2
mcgifro01,1913,TBS,NHA,Ф,3,2,0,2,25
cookll01,1914,VML,PCHA,Да,3,3,0,3,9
anderjo03,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
prodggo01,1912,VA1,PCHA,r,2,1,0,1,2
holmeha01,1925,VIC,WCHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
rileyji01,1916,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,3
mackami01,1914,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,4,2,6,6
vezinge01,1918,MTL,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
coutubi01,1924,MTL,NHL,Да,4,1,0,1,10
foystfr01,1924,VIC,WCHL,С,4,1,0,1,0
benedcl01,1919,OTS,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
smailwa01,1912,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
vezinge01,1915,MOC,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
carsofr01,1925,MTM,NHL,r,4,0,0,0,0
carpeed01,1916,SEA,PCHA,Да,4,0,0,0,3
shoreha01,1914,OT1,NHA,Да,3,0,0,0,3
darraja01,1914,OT1,NHA,С,2,3,0,3,6
meekiha01,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,6
keatsdu01,1922,EDE,WCHL,С,2,0,0,0,4
broadpu01,1920,OTS,NHL,r,4,2,0,2,0
parkeer01,1921,VML,PCHA,r,5,0,3,3,0
broadpu01,1922,OTS,NHL,r,6,6,1,7,12
halljo01,1912,QU1,NHA,Да,3,0,0,0,7
lalonne01,1916,MOC,NHA,С,4,1,0,1,21
johnsmo01,1915,PO1,PCHA,Да,5,1,1,2,9
merriho01,1914,OT1,NHA,Да,3,0,0,0,0
morribe01,1916,SEA,PCHA,r,4,14,2,16,0
mackami01,1921,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,0,1,6
brandru01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
bouchbi01,1924,MTL,NHL,r,4,1,1,2,13
dennecy01,1920,OTS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,2,2,4,10
gengebo01,1913,VA1,PCHA,С,3,0,0,0,15
marksja01,1912,QU1,NHA,r,3,2,0,2,2
roachjo01,1921,TRS,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
phillme01,1925,MTM,NHL,Ф,4,1,1,2,0
morribe01,1919,SEA,PCHA,С,5,0,2,2,0
campbea01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,0
skinnal01,1921,VML,PCHA,r,5,0,1,1,12
prodggo01,1915,MOC,NHA,Да,5,3,1,4,6
broadpu01,1914,OT1,NHA,r,3,3,0,3,9
noblere01,1925,MTM,NHL,Да,4,0,0,0,4
