playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
kingji01,1961,1,WS2,AL,RF,66,44.0,1248.0,82.0,5.0,3.0,2.0,,,,,
mcewijo01,2000,1,NYN,NL,LF,43,6.0,342.0,24.0,0.0,0.0,0.0,,,,,
smithza01,1989,1,ATL,NL,"Пожалуйста, предоставьте текст для перевода:",17,17.0,297.0,4.0,27.0,2.0,0.0,,,,,
bonhati01,1949,1,PIT,NL,"Пожалуйста, предоставьте текст для перевода:",18,,,3.0,9.0,0.0,1.0,,,,,
myersbe01,1898,1,WAS,NL,3В,31,,,35.0,61.0,19.0,6.0,,,,,
tinkejo01,1913,1,CIN,NL,С,101,,,223.0,320.0,18.0,34.0,,,,,
youngjo02,1979,1,NYN,NL,Два Б,13,6.0,215.0,21.0,22.0,2.0,6.0,,,,,
breitte01,1898,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",39,,,17.0,89.0,2.0,3.0,,,,,
valenel01,1983,1,CAL,AL,RF,79,62.0,1765.0,138.0,5.0,4.0,1.0,,,,,
stransa01,1900,1,CHN,NL,Два Б,2,,,2.0,5.0,1.0,0.0,,,,,
thompjo01,1951,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",29,,,9.0,16.0,3.0,2.0,,,,,
kesteri01,1970,1,ATL,NL,"Пожалуйста, предоставьте текст для перевода:",15,0.0,97.0,0.0,3.0,2.0,0.0,,,,,
melesa01,1950,1,WS1,AL,1В,16,,,149.0,18.0,2.0,13.0,,,,,
beanbi01,1988,1,DET,AL,RF,3,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
blairfo01,1931,1,CHN,NL,3В,1,,,0.0,0.0,1.0,0.0,,,,,
levinal01,1997,1,CHA,AL,"Пожалуйста, предоставьте текст для перевода:",25,0.0,82.0,5.0,3.0,0.0,1.0,,,,,
lauerch01,1884,1,PT1,AA,"Пожалуйста, предоставьте текст для перевода:",3,,,1.0,1.0,1.0,0.0,,,,,
ellisma01,2010,1,OAK,AL,ДХ,6,,,,,,,0.0,,0.0,0.0,
lambly01,1920,1,SLA,AL,ОФ,7,,,10.0,0.0,0.0,0.0,,,,,
barera01,1972,1,SLN,NL,"Пожалуйста, предоставьте текст для перевода:",14,0.0,50.0,0.0,2.0,1.0,0.0,,,,,
mannodo01,1940,1,BSN,NL,ОФ,2,,,5.0,0.0,0.0,0.0,,,,,
timlimi01,2002,1,SLN,NL,"Пожалуйста, предоставьте текст для перевода:",42,1.0,183.0,7.0,11.0,1.0,2.0,,,,,
walshjo03,1911,1,NYA,AL,С,4,,,4.0,1.0,0.0,0.0,1.0,,,,
johnssi01,1938,1,SLN,NL,"Пожалуйста, предоставьте текст для перевода:",6,,,0.0,4.0,0.0,0.0,,,,,
widgech01,2000,1,MON,NL,С,85,80.0,2012.0,504.0,37.0,8.0,4.0,4.0,28.0,53.0,20.0,1.0
kuennha01,1966,1,CHN,NL,LF,1,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
higgide01,1970,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",58,0.0,271.0,7.0,14.0,1.0,0.0,,,,,
jonestr01,1989,2,DET,AL,LF,34,31.0,840.0,65.0,0.0,1.0,0.0,,,,,
lamabja01,1967,3,SLN,NL,"Пожалуйста, предоставьте текст для перевода:",23,1.0,143.0,2.0,8.0,1.0,0.0,,,,,
radkebr01,2004,1,MIN,AL,"Пожалуйста, предоставьте текст для перевода:",34,34.0,659.0,17.0,21.0,1.0,2.0,,,,,
reynorj01,1986,1,PIT,NL,RF,44,24.0,696.0,55.0,2.0,0.0,0.0,,,,,
hershor01,1989,1,LAN,NL,"Пожалуйста, предоставьте текст для перевода:",35,33.0,770.0,24.0,51.0,4.0,2.0,,,,,
mclemma01,2002,1,SEA,AL,Ф,12,10.0,214.0,23.0,0.0,0.0,0.0,,,,,
wohlfji01,1983,1,MON,NL,RF,48,27.0,774.0,65.0,2.0,1.0,0.0,,,,,
allisbo01,1958,1,WS1,AL,ОФ,11,10.0,252.0,24.0,0.0,0.0,0.0,,,,,
alexape01,1917,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",45,,,24.0,108.0,1.0,3.0,,,,,
singebi01,1969,1,LAN,NL,"Пожалуйста, предоставьте текст для перевода:",41,40.0,947.0,14.0,41.0,2.0,0.0,,,,,
wardtu01,1995,1,ML4,AL,RF,19,16.0,398.0,44.0,2.0,1.0,0.0,,,,,
piersji01,1959,1,CLE,AL,Ф,91,77.0,2090.0,219.0,4.0,4.0,2.0,,,,,
woodwch01,2004,1,TOR,AL,ДХ,2,,,,,,,,,,,
halamjo01,2006,1,BAL,AL,"Пожалуйста, предоставьте текст для перевода:",17,1.0,88.0,0.0,9.0,1.0,0.0,,,,,
lindeji01,1994,1,NYN,NL,1В,4,3.0,69.0,20.0,1.0,1.0,4.0,,,,,
laneje01,1953,1,WS1,AL,"Пожалуйста, предоставьте текст для перевода:",20,,,1.0,8.0,0.0,0.0,,,,,
keefeti01,1890,1,NYP,PL,"Пожалуйста, предоставьте текст для перевода:",30,,,15.0,61.0,4.0,2.0,,,,,
randajo01,1998,1,DET,AL,3В,118,105.0,2851.0,73.0,212.0,7.0,18.0,,,,,
frazijo01,1955,1,SLN,NL,RF,13,8.0,222.0,16.0,0.0,0.0,0.0,,,,,
hammoje01,1999,1,CIN,NL,ОФ,106,54.0,1749.0,157.0,5.0,0.0,2.0,,,,,
hummeti01,2004,1,CIN,NL,Два Б,1,0.0,9.0,1.0,0.0,0.0,0.0,,,,,
ripkebi01,1997,1,TEX,AL,3В,13,7.0,216.0,4.0,12.0,0.0,2.0,,,,,
mccovwi01,1970,1,SFN,NL,1В,146,146.0,3724.0,1217.0,134.0,15.0,117.0,,,,,
johnsdo02,1944,1,CHN,NL,Два Б,154,,,385.0,462.0,47.0,85.0,,,,,
escobal01,2001,1,NYN,NL,Ф,9,7.0,185.0,16.0,1.0,1.0,0.0,,,,,
edensto01,1994,1,HOU,NL,"Пожалуйста, предоставьте текст для перевода:",39,0.0,150.0,6.0,12.0,0.0,1.0,,,,,
wathajo01,1980,1,KCA,AL,1В,12,11.0,307.0,112.0,7.0,1.0,14.0,,,,,
lopezal01,1938,1,BSN,NL,С,71,,,240.0,42.0,3.0,4.0,3.0,,,,
gibbojo01,1964,1,PIT,NL,"Пожалуйста, предоставьте текст для перевода:",28,24.0,440.0,5.0,34.0,6.0,2.0,,,,,
fellebo01,1953,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",25,,,10.0,31.0,0.0,5.0,,,,,
rojasco01,1968,1,PHI,NL,Два Б,150,149.0,3938.0,365.0,424.0,10.0,110.0,,,,,
sanguma01,1976,1,PIT,NL,С,111,104.0,2786.0,518.0,52.0,13.0,7.0,8.0,21.0,60.0,38.0,1.0
ruckena01,1907,1,BRO,NL,"Пожалуйста, предоставьте текст для перевода:",37,,,5.0,73.0,7.0,4.0,,,,,
travice01,1946,1,WS1,AL,3В,56,,,54.0,94.0,17.0,15.0,,,,,
mcmulke01,1977,1,ML4,AL,1В,11,9.0,248.0,79.0,9.0,2.0,9.0,,,,,
livinsc01,1997,2,SLN,NL,ОФ,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
mormaru01,1990,1,KCA,AL,LF,8,8.0,177.0,8.0,0.0,0.0,0.0,,,,,
kleinch01,1939,1,PHI,NL,ОФ,11,,,20.0,1.0,0.0,1.0,,,,,
braunst01,1980,1,KCA,AL,ДХ,1,,,,,,,,,,,
wendetu01,1997,1,CHN,NL,"Пожалуйста, предоставьте текст для перевода:",52,0.0,180.0,3.0,10.0,2.0,0.0,,,,,
howelja02,1985,1,CAL,AL,3В,42,40.0,1067.0,33.0,75.0,8.0,10.0,,,,,
staubru01,1972,1,NYN,NL,ОФ,65,65.0,1749.0,108.0,4.0,2.0,2.0,,,,,
workmch01,1943,1,BSN,NL,3В,1,,,2.0,2.0,0.0,0.0,,,,,
leede01,1993,1,MIN,AL,ОФ,13,8.0,226.0,15.0,0.0,0.0,0.0,,,,,
willidi02,1952,1,BRO,NL,1В,1,,,10.0,1.0,0.0,2.0,,,,,
lowrepe01,1948,1,CHN,NL,ОФ,103,,,225.0,9.0,4.0,2.0,,,,,
woodwch01,2005,1,NYN,NL,Два Б,5,3.0,90.0,4.0,7.0,2.0,1.0,,,,,
renicri01,1969,1,MIN,AL,LF,8,1.0,61.0,5.0,0.0,0.0,0.0,,,,,
yinglea01,1918,1,WS1,AL,"Пожалуйста, предоставьте текст для перевода:",5,,,4.0,12.0,0.0,3.0,,,,,
alicelu01,1998,1,TEX,AL,ОФ,2,1.0,18.0,2.0,0.0,0.0,0.0,,,,,
fostege01,1977,1,CIN,NL,Ф,37,31.0,738.0,71.0,2.0,0.0,0.0,,,,,
suthele01,1981,1,CHA,AL,ОФ,7,1.0,98.0,6.0,0.0,0.0,0.0,,,,,
hansero02,1961,1,BAL,AL,С,149,145.0,3867.0,256.0,437.0,30.0,110.0,,,,,
helmswe01,2002,1,ATL,NL,1В,45,31.0,879.0,285.0,27.0,4.0,34.0,,,,,
jacksre01,1980,1,NYA,AL,RF,94,94.0,2363.0,171.0,3.0,7.0,0.0,,,,,
hasegsh01,1999,1,ANA,AL,"Пожалуйста, предоставьте текст для перевода:",64,1.0,231.0,5.0,14.0,0.0,1.0,,,,,
bakerje03,2012,2,DET,AL,RF,11,8.0,186.0,10.0,0.0,0.0,0.0,,,,,
kenwobi01,1914,1,KCF,FL,Два Б,145,,,437.0,407.0,43.0,79.0,,,,,
sulli01,1875,1,NH1,NA,ОФ,2,,,1.0,0.0,0.0,0.0,,,,,
shugafr01,1890,1,CHP,PL,ОФ,5,,,3.0,2.0,0.0,1.0,,,,,
billidi01,1971,1,WS2,AL,С,62,61.0,1644.0,337.0,35.0,3.0,5.0,16.0,21.0,44.0,21.0,3.0
yerkest01,1901,1,BLA,AL,"Пожалуйста, предоставьте текст для перевода:",1,,,0.0,2.0,0.0,0.0,,,,,
suderpe01,1942,1,PHA,AL,С,69,,,141.0,193.0,16.0,31.0,,,,,
frankhe01,1941,1,BRO,NL,ОФ,1,,,0.0,0.0,0.0,0.0,,,,,
williwo02,2007,1,HOU,NL,"Пожалуйста, предоставьте текст для перевода:",33,31.0,564.0,17.0,33.0,1.0,3.0,,,,,
averyst01,1992,1,ATL,NL,"Пожалуйста, предоставьте текст для перевода:",35,35.0,701.0,16.0,36.0,3.0,1.0,,,,,
bellju01,1995,1,BOS,AL,3В,1,0.0,6.0,0.0,1.0,0.0,0.0,,,,,
earlebi01,1890,1,SL4,AA,3В,1,,,0.0,0.0,1.0,0.0,,,,,
stroued01,1968,1,WS2,AL,RF,58,52.0,1376.0,89.0,1.0,3.0,0.0,,,,,
elshro01,1924,1,CHA,AL,ОФ,38,,,58.0,3.0,3.0,0.0,,,,,
amaroru02,1994,1,CLE,AL,ДХ,3,,,,,,,,,,,
moralje01,1974,1,CHN,NL,LF,81,70.0,1913.0,144.0,2.0,4.0,1.0,,,,,
easteja01,1985,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",50,7.0,296.0,11.0,10.0,0.0,1.0,,,,,
bartoha01,1905,1,PHA,AL,ОФ,1,,,1.0,0.0,0.0,0.0,,,,,
murraca01,2001,1,SFN,NL,ОФ,104,73.0,2130.0,232.0,4.0,5.0,1.0,,,,,
fergubo01,1883,1,PHI,NL,Два Б,86,,,261.0,287.0,88.0,38.0,,,,,
mulvejo01,1895,1,BRO,NL,3В,13,,,25.0,30.0,5.0,1.0,,,,,
hughemi01,1890,2,PH4,AA,ОФ,1,,,0.0,0.0,0.0,0.0,,,,,
turnesh01,1988,1,PHI,NL,3В,8,8.0,186.0,4.0,12.0,1.0,1.0,,,,,
bakerfl01,1948,1,CHA,AL,С,1,,,2.0,1.0,0.0,0.0,,,,,
maulal01,1888,1,PIT,NL,ОФ,34,,,59.0,8.0,4.0,1.0,,,,,
matsuhi01,2012,1,TBA,AL,RF,6,6.0,118.0,8.0,0.0,0.0,0.0,,,,,
durritr01,2003,1,ANA,AL,ОФ,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
whitmda02,1994,1,FLO,NL,ОФ,6,5.0,150.0,14.0,0.0,0.0,0.0,,,,,
ritchto01,1998,1,MIN,AL,"Пожалуйста, предоставьте текст для перевода:",15,0.0,72.0,0.0,0.0,0.0,0.0,,,,,
eatonad01,2002,1,SDN,NL,"Пожалуйста, предоставьте текст для перевода:",6,6.0,100.0,1.0,4.0,0.0,0.0,,,,,
alyeabr01,1970,1,MIN,AL,ОФ,75,75.0,1542.0,93.0,4.0,2.0,0.0,,,,,
mondera01,1993,1,LAN,NL,ОФ,40,20.0,624.0,55.0,3.0,3.0,1.0,,,,,
woodsal01,1977,1,TOR,AL,RF,14,8.0,233.0,14.0,0.0,0.0,0.0,,,,,
sabatcc01,2005,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",31,31.0,590.0,2.0,17.0,2.0,0.0,,,,,
krukjo01,1991,1,PHI,NL,RF,6,4.0,105.0,15.0,0.0,0.0,0.0,,,,,
hudsojo02,1995,1,BOS,AL,"Пожалуйста, предоставьте текст для перевода:",39,0.0,138.0,1.0,6.0,0.0,1.0,,,,,
willibi01,1973,1,CHN,NL,LF,138,132.0,3408.0,247.0,14.0,4.0,1.0,,,,,
kernji01,1977,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",60,0.0,276.0,5.0,13.0,3.0,2.0,,,,,
blankla02,1989,1,OAK,AL,LF,4,4.0,102.0,11.0,0.0,0.0,0.0,,,,,
lemonch01,1980,1,CHA,AL,ДХ,6,,,,,,,,,,,
heepda01,1986,1,NYN,NL,RF,13,11.0,289.0,20.0,2.0,1.0,1.0,,,,,
mcbriba01,1978,1,PHI,NL,RF,118,109.0,2878.0,233.0,8.0,1.0,3.0,,,,,
bakerfr01,1919,1,NYA,AL,3В,141,,,176.0,286.0,22.0,28.0,,,,,
hubbatr01,1995,1,COL,NL,LF,4,2.0,54.0,4.0,0.0,0.0,0.0,,,,,
dwyerji01,1989,1,MIN,AL,RF,1,0.0,3.0,1.0,0.0,0.0,0.0,,,,,
wynnji01,1967,1,HOU,NL,Ф,157,156.0,4139.0,360.0,4.0,12.0,1.0,,,,,
wagnebu01,1898,1,WAS,NL,3В,39,,,54.0,71.0,25.0,5.0,,,,,
palmede01,2000,1,DET,AL,1В,20,15.0,386.0,122.0,5.0,2.0,13.0,,,,,
harledi02,1905,1,BSN,NL,"Пожалуйста, предоставьте текст для перевода:",9,,,8.0,24.0,1.0,1.0,,,,,
boyercl02,1961,1,NYA,AL,ОФ,1,,,0.0,0.0,0.0,0.0,,,,,
jonesbo04,2002,1,NYN,NL,"Пожалуйста, предоставьте текст для перевода:",12,0.0,51.0,0.0,2.0,0.0,0.0,,,,,
fribebe01,1920,1,CHN,NL,Два Б,24,,,57.0,74.0,5.0,9.0,,,,,
tobinja01,1918,1,SLA,AL,ОФ,122,,,244.0,20.0,8.0,8.0,,,,,
maranra01,1922,1,PIT,NL,Два Б,18,,,60.0,59.0,3.0,11.0,,,,,
mungova01,1942,1,NY1,NL,"Пожалуйста, предоставьте текст для перевода:",9,,,2.0,6.0,0.0,2.0,,,,,
paulege01,1917,1,SLA,AL,Два Б,3,,,5.0,7.0,2.0,2.0,,,,,
reichri01,1966,1,CAL,AL,ОФ,87,84.0,2275.0,153.0,8.0,4.0,1.0,,,,,
jonesst02,1996,1,CHA,AL,"Пожалуйста, предоставьте текст для перевода:",2,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
haleod01,1935,1,CLE,AL,3В,149,,,160.0,312.0,31.0,17.0,,,,,
youngmi02,2011,1,TEX,AL,С,1,1.0,24.0,1.0,2.0,0.0,1.0,,,,,
sladego01,1935,1,CIN,NL,ОФ,8,,,13.0,0.0,0.0,0.0,,,,,
hayesvo01,1985,1,PHI,NL,Ф,123,118.0,2852.0,298.0,6.0,2.0,0.0,,,,,
ellisdo01,1979,1,TEX,AL,"Пожалуйста, предоставьте текст для перевода:",10,9.0,140.0,2.0,8.0,1.0,0.0,,,,,
blacktr01,2004,1,SEA,AL,"Пожалуйста, предоставьте текст для перевода:",6,6.0,78.0,2.0,4.0,0.0,0.0,,,,,
larkeno01,1960,1,LAN,NL,LF,2,1.0,21.0,2.0,0.0,0.0,0.0,,,,,
heathmi02,1982,1,OAK,AL,RF,2,1.0,36.0,2.0,1.0,0.0,0.0,,,,,
becanbu01,1887,1,NY1,NL,3В,1,,,2.0,2.0,2.0,0.0,,,,,
tenacge01,1973,1,OAK,AL,ДХ,3,,,,,,,,,,,
trottsa01,1887,1,BL2,AA,ОФ,3,,,1.0,1.0,0.0,0.0,,,,,
lacosmi01,1982,1,HOU,NL,"Пожалуйста, предоставьте текст для перевода:",41,8.0,345.0,7.0,16.0,3.0,3.0,,,,,
jonestr01,1988,2,MON,NL,Ф,9,7.0,135.0,8.0,0.0,0.0,0.0,,,,,
stargwi01,1974,1,PIT,NL,1В,1,1.0,15.0,3.0,0.0,0.0,0.0,,,,,
horsmvi01,1993,1,OAK,AL,"Пожалуйста, предоставьте текст для перевода:",40,0.0,75.0,0.0,2.0,0.0,0.0,,,,,
mackoro01,2006,1,CHA,AL,RF,21,7.0,300.0,19.0,1.0,0.0,0.0,,,,,
mcauldi01,1975,1,BOS,AL,3В,7,5.0,129.0,2.0,8.0,3.0,1.0,,,,,
roberna01,2010,2,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
firovda01,1988,1,CLE,AL,С,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gonzajo02,1990,1,LAN,NL,LF,43,6.0,343.0,31.0,1.0,0.0,0.0,,,,,
luploal01,1961,1,CLE,AL,LF,1,1.0,27.0,2.0,1.0,0.0,0.0,,,,,
leeth01,1934,1,CLE,AL,"Пожалуйста, предоставьте текст для перевода:",24,,,4.0,18.0,2.0,1.0,,,,,
jonesda04,1979,1,NYA,AL,LF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
youngdm01,1999,1,CIN,NL,ДХ,1,,,,,,,,,,,
puckeki01,1990,1,MIN,AL,С,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
keefeti01,1891,2,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",11,,,3.0,16.0,1.0,0.0,,,,,
freesge02,1955,1,PIT,NL,3В,65,64.0,1691.0,55.0,127.0,11.0,16.0,,,,,
marshji01,1960,1,SFN,NL,1В,28,17.0,509.0,170.0,9.0,6.0,13.0,,,,,
gipsoch01,1999,1,SEA,AL,Ф,9,1.0,66.0,14.0,2.0,0.0,0.0,,,,,
gilge01,2004,1,BAL,AL,С,11,8.0,234.0,64.0,4.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0
kingje01,1992,1,PIT,NL,Два Б,32,23.0,605.0,49.0,68.0,0.0,16.0,,,,,
tiffete01,2005,1,MIN,AL,ДХ,10,,,,,,,,,,,
helmswe01,2008,1,FLO,NL,1В,42,18.0,628.0,185.0,13.0,2.0,19.0,,,,,
murphda05,1989,1,ATL,NL,Ф,82,82.0,2190.0,195.0,2.0,4.0,0.0,,,,,
peraljo01,2011,1,TBA,AL,"Пожалуйста, предоставьте текст для перевода:",71,0.0,203.0,7.0,2.0,0.0,1.0,,,,,
murreiv01,1968,1,HOU,NL,RF,9,8.0,180.0,15.0,2.0,1.0,2.0,,,,,
hemonsc01,1992,1,OAK,AL,С,8,5.0,141.0,29.0,5.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0
roetzed01,1929,1,SLA,AL,С,8,,,21.0,19.0,4.0,6.0,,,,,
kiescbr01,2003,1,MIL,NL,ДХ,4,,,,,,,,,,,
schuljo01,1891,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",6,,,0.0,1.0,0.0,0.0,,,,,
garregr01,1971,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",2,1.0,26.0,0.0,1.0,0.0,1.0,,,,,
stanlmi01,1974,1,DET,AL,Ф,90,87.0,2292.0,250.0,4.0,2.0,2.0,,,,,
northbi01,1975,1,OAK,AL,ОФ,138,134.0,3522.0,420.0,10.0,11.0,1.0,,,,,
helmswe01,2008,1,FLO,NL,LF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
ramosdo01,1989,1,CHN,NL,3В,30,12.0,437.0,6.0,23.0,4.0,0.0,,,,,
pierzaj01,2011,1,CHA,AL,С,120,112.0,3024.0,817.0,65.0,4.0,4.0,4.0,45.0,94.0,24.0,
ferrewe01,1933,1,CLE,AL,ОФ,13,,,31.0,1.0,0.0,1.0,,,,,
mckeaed01,1887,1,CL3,AA,ОФ,4,,,5.0,0.0,0.0,0.0,,,,,
maddeki01,1889,1,BSN,NL,ОФ,2,,,3.0,0.0,0.0,0.0,,,,,
orsinjo01,1964,1,BAL,AL,1В,5,6.0,144.0,42.0,1.0,0.0,4.0,,,,,
kressch01,1949,1,CIN,NL,1В,16,,,72.0,4.0,2.0,6.0,,,,,
huberju01,2008,1,SDN,NL,ОФ,22,17.0,418.0,27.0,0.0,1.0,0.0,,,,,
hernajo01,2004,1,LAN,NL,3В,12,3.0,114.0,4.0,8.0,0.0,1.0,,,,,
jonesru01,1978,1,SEA,AL,Ф,128,128.0,3393.0,394.0,10.0,6.0,3.0,,,,,
marshmi02,1983,1,LAN,NL,1В,33,28.0,698.0,235.0,18.0,2.0,15.0,,,,,
ochoaal01,1999,1,MIL,NL,RF,31,23.0,656.0,47.0,3.0,2.0,0.0,,,,,
jacksda04,2004,2,KCA,AL,LF,1,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
zeileto01,1990,1,SLN,NL,С,105,98.0,2653.0,533.0,56.0,7.0,3.0,10.0,32.0,93.0,43.0,0.0
morriji01,1978,1,PHI,NL,LF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
schoesc01,2003,2,CHA,AL,"Пожалуйста, предоставьте текст для перевода:",20,0.0,78.0,1.0,2.0,0.0,0.0,,,,,
scottti01,1996,2,SFN,NL,"Пожалуйста, предоставьте текст для перевода:",20,0.0,59.0,2.0,5.0,0.0,1.0,,,,,
phillto02,1983,1,OAK,AL,С,101,77.0,2177.0,112.0,257.0,23.0,59.0,,,,,
kazante01,1955,1,PHI,NL,3В,4,1.0,38.0,1.0,3.0,0.0,0.0,,,,,
stargwi01,1964,1,PIT,NL,ОФ,59,55.0,1394.0,79.0,2.0,9.0,0.0,,,,,
bakerdu01,1981,1,LAN,NL,ОФ,101,101.0,2643.0,181.0,8.0,2.0,1.0,,,,,
hilsech01,1884,1,PH4,AA,ОФ,3,,,0.0,1.0,3.0,0.0,,,,,
hobsobu01,1977,1,BOS,AL,3В,159,159.0,4230.0,128.0,272.0,23.0,27.0,,,,,
bassra01,1980,1,SDN,NL,1В,15,14.0,320.0,127.0,6.0,2.0,10.0,,,,,
hansebo01,1974,1,ML4,AL,1В,3,1.0,42.0,11.0,0.0,0.0,0.0,,,,,
amelued01,1984,1,LAN,NL,Ф,4,0.0,38.0,7.0,0.0,0.0,0.0,,,,,
garneph01,1976,1,OAK,AL,Два Б,159,159.0,4246.0,378.0,465.0,22.0,91.0,,,,,
otisam01,1976,1,KCA,AL,ОФ,152,151.0,3978.0,373.0,5.0,3.0,1.0,,,,,
brettge01,1974,1,KCA,AL,3В,132,128.0,3404.0,102.0,279.0,21.0,16.0,,,,,
simmocu01,1957,1,PHI,NL,"Пожалуйста, предоставьте текст для перевода:",32,29.0,636.0,8.0,26.0,0.0,0.0,,,,,
heckegu01,1882,1,LS2,AA,"Пожалуйста, предоставьте текст для перевода:",13,,,9.0,46.0,0.0,0.0,,,,,
nippeal01,1988,1,CHN,NL,"Пожалуйста, предоставьте текст для перевода:",22,12.0,240.0,4.0,7.0,1.0,1.0,,,,,
johnske02,1969,2,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",12,0.0,78.0,2.0,7.0,0.0,0.0,,,,,
hollato01,2004,1,CHN,NL,ОФ,36,29.0,784.0,59.0,2.0,0.0,0.0,,,,,
powerph01,1880,1,BSN,NL,С,37,,,152.0,59.0,37.0,6.0,45.0,,,,
hornsro01,1921,1,SLN,NL,ОФ,6,,,14.0,0.0,0.0,0.0,,,,,
merckke01,2008,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",15,0.0,41.0,1.0,0.0,0.0,1.0,,,,,
smithdw01,1989,1,CHN,NL,RF,32,23.0,658.0,59.0,3.0,1.0,1.0,,,,,
woodsga01,1984,1,CHN,NL,ОФ,62,17.0,617.0,53.0,2.0,0.0,1.0,,,,,
harmoch01,1957,1,SLN,NL,RF,7,0.0,45.0,4.0,0.0,0.0,0.0,,,,,
leoned01,1973,1,CHA,AL,С,122,119.0,3158.0,198.0,382.0,17.0,78.0,,,,,
rijojo01,1992,1,CIN,NL,"Пожалуйста, предоставьте текст для перевода:",33,33.0,633.0,19.0,31.0,2.0,1.0,,,,,
valdesa01,1965,1,MIN,AL,LF,43,38.0,1050.0,71.0,3.0,1.0,1.0,,,,,
johnsja01,1979,1,NYA,AL,RF,2,0.0,12.0,1.0,0.0,0.0,0.0,,,,,
smithma03,1997,1,PIT,NL,LF,21,20.0,479.0,26.0,2.0,0.0,0.0,,,,,
loaizes01,2002,1,TOR,AL,"Пожалуйста, предоставьте текст для перевода:",25,25.0,454.0,12.0,22.0,1.0,1.0,,,,,
linebsc01,2011,1,ATL,NL,"Пожалуйста, предоставьте текст для перевода:",64,0.0,163.0,3.0,5.0,2.0,0.0,,,,,
britoti01,1997,2,OAK,AL,Два Б,2,2.0,45.0,3.0,8.0,0.0,5.0,,,,,
schulbu01,1979,1,SLN,NL,"Пожалуйста, предоставьте текст для перевода:",31,0.0,127.0,1.0,5.0,0.0,0.0,,,,,
geejo01,1946,1,NY1,NL,"Пожалуйста, предоставьте текст для перевода:",13,,,1.0,7.0,1.0,0.0,,,,,
keougma01,1958,1,BOS,AL,ОФ,25,18.0,496.0,38.0,0.0,1.0,0.0,,,,,
gilligr01,1928,1,WS1,AL,С,16,,,29.0,32.0,6.0,4.0,,,,,
bakerje03,2011,1,CHN,NL,3В,11,5.0,162.0,4.0,6.0,0.0,0.0,,,,,
ardizru01,1947,1,NYA,AL,"Пожалуйста, предоставьте текст для перевода:",1,,,0.0,1.0,0.0,0.0,,,,,
bonilbo01,1986,1,CHA,AL,1В,30,28.0,743.0,270.0,20.0,1.0,25.0,,,,,
thomago01,1975,1,ML4,AL,RF,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
oneilbi01,1904,1,BOS,AL,С,2,,,2.0,7.0,5.0,0.0,,,,,
orourfr01,1920,1,WS1,AL,3В,1,,,3.0,2.0,0.0,0.0,,,,,
stanlmi02,1987,1,TEX,AL,ДХ,5,,,,,,,,,,,
woodsro01,1970,1,NYA,AL,LF,2,1.0,30.0,1.0,0.0,0.0,0.0,,,,,
lyonsde01,1895,1,SLN,NL,3В,33,,,61.0,49.0,13.0,2.0,,,,,
matospa01,1999,1,ATL,NL,С,5,1.0,42.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
brettke01,1972,1,ML4,AL,"Пожалуйста, предоставьте текст для перевода:",26,22.0,399.0,6.0,15.0,3.0,1.0,,,,,
weilabo01,1930,1,CHA,AL,"Пожалуйста, предоставьте текст для перевода:",14,,,0.0,6.0,0.0,0.0,,,,,
alenoch01,1944,1,CIN,NL,1В,3,,,34.0,4.0,1.0,4.0,,,,,
sizemgr01,2004,1,CLE,AL,ОФ,42,38.0,1045.0,105.0,0.0,1.0,0.0,,,,,
