playerid,awardid,yearid,lgid,tie,notes
roushed01,Baseball Magazine All-Star,1924,NL,,КФ
ehmkeho01,Baseball Magazine All-Star,1923,AL,,П3
johnsra05,TSN All-Star,1995,AL,,ЛГ
walshed01,Baseball Magazine All-Star,1910,ML,,П1
mayswi01,Gold Glove,1967,NL,,ОФ
bottoji01,Baseball Magazine All-Star,1928,NL,,1б
langsma01,Gold Glove,1991,AL,,"""П"""
rolliji01,Silver Slugger,2007,NL,,СС
forscbo01,Silver Slugger,1980,NL,,"""П"""
santajo01,TSN All-Star,2004,AL,,"""П"""
piazzmi01,TSN All-Star,2002,NL,,С
elliobo01,Baseball Magazine All-Star,1944,NL,,3В
lynnfr01,Most Valuable Player,1975,AL,,
sislege01,Baseball Magazine All-Star,1921,AL,,1б
beltrad01,Gold Glove,2011,AL,,3В
munsoth01,TSN All-Star,1975,AL,,С
jacksre01,World Series MVP,1977,ML,,
willite01,TSN All-Star,1947,ML,,ОФ
crawfca02,Silver Slugger,2010,AL,,ОФ
burksel01,Silver Slugger,1990,AL,,ОФ
rossco01,NLCS MVP,2010,NL,,
herzobu01,Baseball Magazine All-Star,1916,NL,,Двое
cavarph01,Baseball Magazine All-Star,1945,NL,,1б
dimagjo01,Baseball Magazine All-Star,1941,AL,,КФ
murraed02,Silver Slugger,1984,AL,,1б
schilcu01,Lou Gehrig Memorial Award,1995,ML,,
sandbry01,Silver Slugger,1984,NL,,Двое
alomaro01,TSN All-Star,2000,AL,,Двое
gwynnto01,TSN All-Star,1989,NL,,ОФ
ferrewe01,Baseball Magazine All-Star,1936,AL,,П3
mageesh01,Baseball Magazine All-Star,1910,ML,,Добро пожаловать! Чем я могу вам помочь?
larkiba01,TSN All-Star,1998,NL,,СС
decindo01,TSN All-Star,1982,AL,,3В
santoro01,Lou Gehrig Memorial Award,1973,ML,,
bridgto01,Baseball Magazine All-Star,1933,AL,,P4
careyma01,Baseball Magazine All-Star,1925,NL,,КФ
archeji01,Baseball Magazine All-Star,1912,NL,,C1
larkiba01,TSN All-Star,1992,NL,,СС
knoblch01,Gold Glove,1997,AL,,Двое
whitebi03,Gold Glove,1962,NL,,1б
posadjo01,Silver Slugger,2007,AL,,С
wanerll01,Baseball Magazine All-Star,1932,ML,,КФ
mclaide01,TSN Pitcher of the Year,1968,AL,,
crandde01,TSN All-Star,1960,ML,,С
boudrlo01,TSN Player of the Year,1948,AL,,
rizzuph01,Baseball Magazine All-Star,1950,ML,,СС
guilloz01,Rookie of the Year,1985,AL,,
sutclri01,TSN Pitcher of the Year,1984,NL,,
olivato01,TSN All-Star,1966,AL,,ОФ
averiea01,Baseball Magazine All-Star,1931,AL,,КФ
richabo01,TSN All-Star,1965,AL,,Двое
trillma01,Silver Slugger,1981,NL,,Двое
wettejo01,TSN Fireman of the Year,1996,AL,,
sislege01,Baseball Magazine All-Star,1917,AL,,1б
dropowa01,Rookie of the Year,1950,AL,,
pettian01,TSN All-Star,2003,AL,,ЛГ
ripkeca01,TSN All-Star,1993,AL,,СС
collied01,Baseball Magazine All-Star,1916,ML,,Двое
odoulle01,Baseball Magazine All-Star,1932,ML,,Добро пожаловать! Чем я могу вам помочь?
koufasa01,Babe Ruth Award,1963,NL,,"""П"""
vanceda01,Most Valuable Player,1924,NL,,
draveda01,Hutch Award,1989,ML,,
musiast01,TSN All-Star,1949,ML,,ОФ
hardyjj01,Gold Glove,2012,AL,,СС
renteed01,Gold Glove,2003,NL,,СС
sislege01,Baseball Magazine All-Star,1916,AL,,1б
demarfr02,Baseball Magazine All-Star,1937,NL,,КФ
malonpa02,Baseball Magazine All-Star,1929,NL,,П1
tenacge01,Babe Ruth Award,1972,AL,,С
smithoz01,Branch Rickey Award,1994,ML,,
grandcu01,Silver Slugger,2011,AL,,ОФ
schalra01,Baseball Magazine All-Star,1914,AL,,С2
fiskca01,Silver Slugger,1981,AL,,С
santoro01,TSN All-Star,1966,NL,,3В
gibsobo01,World Series MVP,1964,ML,,
saxst01,Rookie of the Year,1982,NL,,
eckerde01,TSN Fireman of the Year,1991,AL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",
stewada01,Roberto Clemente Award,1990,ML,,
johnswa01,Baseball Magazine All-Star,1925,ML,,П1
ottme01,Baseball Magazine All-Star,1939,NL,,РФ
rudijo01,TSN All-Star,1972,AL,,ОФ
dawsoan01,Gold Glove,1980,NL,,ОФ
johnto01,Lou Gehrig Memorial Award,1981,ML,,
beckegl01,Gold Glove,1968,NL,,Двое
greenha01,TSN Guide MVP,1935,AL,,
jenseja01,Gold Glove,1959,AL,,РФ
neaglde01,TSN All-Star,1997,NL,,ЛГ
speaktr01,Baseball Magazine All-Star,1917,ML,,ОФ
murphda05,Roberto Clemente Award,1988,ML,,
schmimi01,TSN All-Star,1981,NL,,3В
murphda05,TSN All-Star,1985,NL,,ОФ
mayswi01,Most Valuable Player,1954,NL,,
hackst01,Baseball Magazine All-Star,1936,NL,,3В
mazerbi01,Gold Glove,1967,NL,,Двое
marisro01,TSN Player of the Year,1960,AL,,
bluevi01,TSN All-Star,1978,NL,,ЛГ
hafeych01,Baseball Magazine All-Star,1931,NL,,Добро пожаловать! Чем я могу вам помочь?
bondsba01,Gold Glove,1996,NL,,ОФ
freehbi01,TSN All-Star,1971,AL,,С
mattido01,TSN All-Star,1987,AL,,1б
kellge01,Baseball Magazine All-Star,1947,AL,,3В
martipe02,Pitching Triple Crown,1999,AL,,
hardeme01,Baseball Magazine All-Star,1935,AL,,П3
guerrvl01,Silver Slugger,2005,AL,,ОФ
willite01,Baseball Magazine All-Star,1939,ML,,РФ
stewada01,ALCS MVP,1993,AL,,
clemero01,TSN Player of the Year,1966,NL,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
simmoal01,Baseball Magazine All-Star,1925,ML,,КФ
hamptmi01,Silver Slugger,1999,NL,,"""П"""
kluszte01,TSN All-Star,1954,ML,,1б
reardje01,TSN Fireman of the Year,1985,NL,,
flemida01,TSN All-Star,1992,AL,,ЛГ
sislege01,Baseball Magazine All-Star,1922,ML,,1б
schulfr01,Baseball Magazine All-Star,1910,NL,,РФ
garvest01,TSN All-Star,1977,NL,,1б
porteda02,NLCS MVP,1982,NL,,
teixema01,Gold Glove,2012,AL,,1б
hubbeca01,TSN Major League Player of the Year,1936,ML,,
youngmi02,All-Star Game MVP,2006,ML,,
hornsro01,Baseball Magazine All-Star,1922,ML,,Двое
klingjo01,Baseball Magazine All-Star,1909,NL,,C1
larsedo01,World Series MVP,1956,ML,,
morneju01,Most Valuable Player,2006,AL,,
ordonma01,TSN All-Star,2007,AL,,ОФ
leeca01,TSN All-Star,2007,NL,,ОФ
conceda01,All-Star Game MVP,1982,ML,,
morame01,TSN All-Star,2004,AL,,3В
johnsch04,Gold Glove,1997,NL,,С
fainfe01,TSN Player of the Year,1951,AL,,
boggswa01,Silver Slugger,1989,AL,,3В
cabreor01,Gold Glove,2001,NL,,СС
steinte01,All-Star Game MVP,1988,ML,,
rodriiv01,Gold Glove,2006,AL,,С
traynpi01,TSN All-Star,1925,ML,,3В
mcdowja01,TSN All-Star,1992,AL,,Правая рука
posadjo01,Silver Slugger,2003,AL,,С
gibsoki01,Silver Slugger,1988,NL,,ОФ
renteed01,Silver Slugger,2002,NL,,СС
ortizda01,TSN All-Star,2006,AL,,ДХ
roberro01,TSN All-Star,1953,ML,,"""П"""
sheffga01,Silver Slugger,2004,AL,,ОФ
wheatza01,Baseball Magazine All-Star,1925,NL,,Добро пожаловать! Чем я могу вам помочь?
johnto01,Hutch Award,1976,ML,,
olivato01,TSN Player of the Year,1971,AL,,
hentgpa01,TSN Pitcher of the Year,1996,AL,,
careyma01,Baseball Magazine All-Star,1922,NL,,ОФ
larkiba01,Silver Slugger,1992,NL,,СС
mattido01,Silver Slugger,1985,AL,,1б
larkiba01,Gold Glove,1995,NL,,СС
rolliji01,Gold Glove,2008,NL,,СС
hentgpa01,Cy Young Award,1996,AL,,
mizejo01,Baseball Magazine All-Star,1948,NL,,1б
winfida01,Gold Glove,1982,AL,,ОФ
canoro01,Silver Slugger,2011,AL,,Двое
clemero02,TSN All-Star,2001,AL,,Правая рука
newcodo01,TSN All-Star,1955,ML,,"""П"""
willite01,Baseball Magazine All-Star,1941,AL,,Добро пожаловать! Чем я могу вам помочь?
vandejo01,TSN Major League Player of the Year,1938,ML,,
oneilst01,Baseball Magazine All-Star,1922,ML,,С
mccovwi01,TSN All-Star,1970,NL,,1б
valenfe01,TSN All-Star,1986,NL,,ЛГ
gehrilo01,TSN All-Star,1936,ML,,1б
mccanbr01,All-Star Game MVP,2010,NL,,
wellsve01,Branch Rickey Award,2010,ML,,
liriafr01,Comeback Player of the Year,2010,AL,,
hernafe02,Cy Young Award,2010,AL,,
hallaro01,Cy Young Award,2010,NL,,
buehrma01,Gold Glove,2010,AL,,"""П"""
canoro01,Gold Glove,2010,AL,,Двое
gutiefr01,Gold Glove,2010,AL,,ОФ
jeterde01,Gold Glove,2010,AL,,СС
mauerjo01,Gold Glove,2010,AL,,С
suzukic01,Gold Glove,2010,AL,,ОФ
teixema01,Gold Glove,2010,AL,,1б
arroybr01,Gold Glove,2010,NL,,"""П"""
molinya01,Gold Glove,2010,NL,,С
phillbr01,Gold Glove,2010,NL,,Двое
pujolal01,Gold Glove,2010,NL,,1б
rolensc01,Gold Glove,2010,NL,,3В
victosh01,Gold Glove,2010,NL,,ОФ
bautijo02,Hank Aaron Award,2010,AL,,
jeterde01,Lou Gehrig Memorial Award,2010,ML,,
soriara01,Rolaids Relief Man Award,2010,AL,,
bellhe01,Rolaids Relief Man Award,2010,NL,,
bautijo02,Silver Slugger,2010,AL,,ОФ
beltrad01,Silver Slugger,2010,AL,,3В
cabremi01,Silver Slugger,2010,AL,,1б
canoro01,Silver Slugger,2010,AL,,Двое
guerrvl01,Silver Slugger,2010,AL,,ДХ
mauerjo01,Silver Slugger,2010,AL,,С
hollima01,Silver Slugger,2010,NL,,ОФ
mccanbr01,Silver Slugger,2010,NL,,С
pujolal01,Silver Slugger,2010,NL,,1б
zimmery01,Silver Slugger,2010,NL,,3В
hernafe02,TSN Pitcher of the Year,2010,AL,,
hallaro01,TSN Pitcher of the Year,2010,NL,,
soriara01,TSN Reliever of the Year,2010,AL,,
renteed01,World Series MVP,2010,ML,,
kentje01,Most Valuable Player,2000,NL,,
benchjo01,TSN All-Star,1972,NL,,С
wanerpa01,Baseball Magazine All-Star,1937,NL,,РФ
jacksbo01,All-Star Game MVP,1989,ML,,
jeterde01,Roberto Clemente Award,2009,ML,,
simmoal01,Baseball Magazine All-Star,1933,ML,,Добро пожаловать! Чем я могу вам помочь?
boyerke01,TSN All-Star,1956,ML,,3В
robinja02,TSN All-Star,1950,ML,,Двое
griffke02,TSN All-Star,1997,AL,,ОФ
snowjt01,Gold Glove,1999,NL,,1б
cantwbe01,Baseball Magazine All-Star,1933,NL,,П3
waltebu01,Baseball Magazine All-Star,1939,NL,,П1
cartega01,Silver Slugger,1981,NL,,С
blairpa01,Gold Glove,1973,AL,,ОФ
hafeych01,Baseball Magazine All-Star,1928,NL,,ОФ
jackstr01,Baseball Magazine All-Star,1929,NL,,СС
maisefr01,Baseball Magazine All-Star,1915,AL,,3В
hershor01,NLCS MVP,1988,NL,,
ageeto01,Gold Glove,1966,AL,,ОФ
ortizda01,TSN All-Star,2004,AL,,ДХ
wilsoji01,Baseball Magazine All-Star,1929,NL,,С
fieldpr01,Hank Aaron Award,2007,NL,,
barfije01,Gold Glove,1986,AL,,ОФ
grievbe01,Rookie of the Year,1998,AL,,
medwijo01,Baseball Magazine All-Star,1942,NL,,Добро пожаловать! Чем я могу вам помочь?
kremera01,Baseball Magazine All-Star,1926,ML,,P2
mazerbi01,TSN All-Star,1962,NL,,Двое
youklke01,Gold Glove,2007,AL,,1б
yountro01,TSN All-Star,1989,AL,,ОФ
myersra01,Rolaids Relief Man Award,1993,NL,,
rudijo01,TSN All-Star,1974,AL,,ОФ
kinerra01,TSN All-Star,1947,ML,,ОФ
holloch01,Baseball Magazine All-Star,1918,ML,,СС
molitpa01,Lou Gehrig Memorial Award,1997,ML,,
malonpa02,Baseball Magazine All-Star,1930,NL,,P2
collied01,Baseball Magazine All-Star,1920,ML,,Двое
maricju01,TSN All-Star,1965,NL,,"""П"""
evansdw01,Gold Glove,1976,AL,,ОФ
mccorfr01,TSN Guide MVP,1940,NL,,
bushdo01,Baseball Magazine All-Star,1916,AL,,СС
dickebi01,TSN All-Star,1941,ML,,С
fingero01,World Series MVP,1974,ML,,
cabremi01,TSN All-Star,2005,NL,,ОФ
fingero01,TSN Fireman of the Year,1978,NL,,
ruthba01,Baseball Magazine All-Star,1927,ML,,Добро пожаловать! Чем я могу вам помочь?
musiast01,Most Valuable Player,1948,NL,,
dobyla01,TSN All-Star,1950,ML,,ОФ
guilloz01,Gold Glove,1990,AL,,СС
seaveto01,TSN Pitcher of the Year,1969,NL,,
aparilu01,Gold Glove,1970,AL,,СС
mazerbi01,Gold Glove,1966,NL,,Двое
henketo01,Rolaids Relief Man Award,1995,NL,,
mizejo01,TSN All-Star,1947,ML,,1б
carltst01,TSN Pitcher of the Year,1980,NL,,
parkeda01,TSN All-Star,1990,AL,,ДХ
vizquom01,Gold Glove,2001,AL,,СС
nokesma01,TSN All-Star,1987,AL,,С
chaseha01,Baseball Magazine All-Star,1909,ML,,1б
vizquom01,Gold Glove,2006,NL,,СС
applilu01,Baseball Magazine All-Star,1937,ML,,СС
klingjo01,Baseball Magazine All-Star,1908,NL,,С
crawfsa01,Baseball Magazine All-Star,1915,AL,,РФ
jacksda02,TSN All-Star,1994,NL,,ЛГ
higgipi01,TSN All-Star,1934,ML,,3В
hernake01,TSN All-Star,1980,NL,,1б
seaveto01,Cy Young Award,1975,NL,,
kaatji01,TSN All-Star,1975,AL,,ЛГ
jonesto02,Rolaids Relief Man Award,2000,AL,,
schmimi01,TSN All-Star,1986,NL,,3В
alomaro01,Gold Glove,1993,AL,,Двое
clemero02,TSN Pitcher of the Year,1986,AL,,
mcinnst01,Baseball Magazine All-Star,1913,AL,,1б
robinbr01,TSN All-Star,1962,AL,,3В
cochrmi01,Baseball Magazine All-Star,1933,AL,,С
cronijo01,Baseball Magazine All-Star,1933,AL,,СС
crowdal01,Baseball Magazine All-Star,1933,AL,,П3
foxxji01,Baseball Magazine All-Star,1933,AL,,1б
gehrich01,Baseball Magazine All-Star,1933,AL,,Двое
grovele01,Baseball Magazine All-Star,1933,AL,,П1
higgipi01,Baseball Magazine All-Star,1933,AL,,3В
simmoal01,Baseball Magazine All-Star,1933,AL,,ОФ
westsa01,Baseball Magazine All-Star,1933,AL,,ОФ
whiteea01,Baseball Magazine All-Star,1933,AL,,P2
bergewa01,Baseball Magazine All-Star,1933,ML,,КФ
cochrmi01,Baseball Magazine All-Star,1933,ML,,С
cronijo01,Baseball Magazine All-Star,1933,ML,,СС
deandi01,Baseball Magazine All-Star,1933,ML,,P4
foxxji01,Baseball Magazine All-Star,1933,ML,,1б
gehrich01,Baseball Magazine All-Star,1933,ML,,Двое
grovele01,Baseball Magazine All-Star,1933,ML,,P2
kleinch01,Baseball Magazine All-Star,1933,ML,,РФ
whiteea01,Baseball Magazine All-Star,1933,ML,,П3
deandi01,Baseball Magazine All-Star,1933,NL,,P2
hubbeca01,Baseball Magazine All-Star,1933,NL,,П1
kleinch01,Baseball Magazine All-Star,1933,NL,,РФ
lopezal01,Baseball Magazine All-Star,1933,NL,,С
medwijo01,Baseball Magazine All-Star,1933,NL,,Добро пожаловать! Чем я могу вам помочь?
terrybi01,Baseball Magazine All-Star,1933,NL,,1б
traynpi01,Baseball Magazine All-Star,1933,NL,,3В
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
bergewa01,TSN All-Star,1933,ML,,ОФ
cronijo01,TSN All-Star,1933,ML,,СС
crowdal01,TSN All-Star,1933,ML,,"""П"""
foxxji01,TSN All-Star,1933,ML,,1б
gehrich01,TSN All-Star,1933,ML,,Двое
simmoal01,TSN All-Star,1933,ML,,ОФ
foxxji01,TSN Guide MVP,1933,AL,,
hubbeca01,TSN Guide MVP,1933,NL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,P4
cochrmi01,Baseball Magazine All-Star,1934,AL,,С
gehrich01,Baseball Magazine All-Star,1934,AL,,Двое
gehrilo01,Baseball Magazine All-Star,1934,AL,,1б
gomezle01,Baseball Magazine All-Star,1934,AL,,П1
knickbi01,Baseball Magazine All-Star,1934,AL,,СС
manushe01,Baseball Magazine All-Star,1934,AL,,РФ
rowesc01,Baseball Magazine All-Star,1934,AL,,P2
simmoal01,Baseball Magazine All-Star,1934,AL,,Добро пожаловать! Чем я могу вам помочь?
werbebi01,Baseball Magazine All-Star,1934,AL,,3В
westsa01,Baseball Magazine All-Star,1934,AL,,КФ
cochrmi01,Baseball Magazine All-Star,1934,ML,,С
gehrich01,Baseball Magazine All-Star,1934,ML,,Двое
hubbeca01,Baseball Magazine All-Star,1934,ML,,П3
ottme01,Baseball Magazine All-Star,1934,ML,,КФ
rowesc01,Baseball Magazine All-Star,1934,ML,,P4
simmoal01,Baseball Magazine All-Star,1934,ML,,Добро пожаловать! Чем я могу вам помочь?
traynpi01,Baseball Magazine All-Star,1934,ML,,3В
wanerpa01,Baseball Magazine All-Star,1934,ML,,РФ
deandi01,Baseball Magazine All-Star,1934,NL,,П1
friscfr01,Baseball Magazine All-Star,1934,NL,,Двое
hubbeca01,Baseball Magazine All-Star,1934,NL,,P2
moorejo02,Baseball Magazine All-Star,1934,NL,,Добро пожаловать! Чем я могу вам помочь?
ottme01,Baseball Magazine All-Star,1934,NL,,КФ
traynpi01,Baseball Magazine All-Star,1934,NL,,3В
vaughar01,Baseball Magazine All-Star,1934,NL,,СС
wanerpa01,Baseball Magazine All-Star,1934,NL,,РФ
