year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1967,NHL,PHI,PHI,,WD,1,QF,74,31,32,11.0,,73,,,173,179,Филадельфия Флайерс,979.0,,33.0,269.0,2.0,49.0,290.0,7.0
1984,NHL,PHI,PHI,WA,PT,1,F,80,53,20,7.0,,113,,,348,241,Филадельфия Флайерс,1540.0,8.0,67.0,305.0,6.0,66.0,326.0,23.0
1917,PCHA,PO1,PO1,,,3,,18,7,11,0.0,,14,,,63,75,Портленд Розбадс,,,,,,,,
2011,NHL,PIT,PIT,EC,AT,2,CQF,82,51,25,,6.0,108,9.0,3.0,282,221,Пингвины Питтсбурга,880.0,12.0,57.0,289.0,10.0,33.0,270.0,11.0
1972,NHL,DET,DET,,ED,5,,78,37,29,12.0,,86,,,265,243,&lt; &lt; Красные крылья &gt; &gt;,893.0,14.0,53.0,268.0,8.0,40.0,261.0,4.0
2001,NHL,WAS,WAS,EC,SE,2,,82,36,33,11.0,2.0,85,,,228,240,Вашингтон Капиталы,1043.0,6.0,58.0,299.0,8.0,58.0,325.0,2.0
1993,NHL,SJS,SJS,WC,PC,3,СФК,84,33,35,16.0,,82,,,252,265,Сан-Хосе Акулы,1343.0,26.0,68.0,424.0,13.0,77.0,360.0,6.0
1975,NHL,MNS,DAL,CC,SM,4,,80,20,53,7.0,,47,,,195,303,Северные звезды Миннесоты,1191.0,18.0,48.0,331.0,16.0,82.0,309.0,2.0
1976,WHA,HOU,HOU,,WW,1,AVSF,80,50,24,6.0,,106,,,320,241,Хьюстон Аэрос,1432.0,6.0,64.0,227.0,4.0,61.0,361.0,11.0
1978,WHA,CZE,CZE,,,9,,6,1,4,1.0,,3,,,14,33,Чехословакия,107.0,,,,,,,
1983,NHL,WIN,PHO,CC,SM,4,DSF,80,31,38,11.0,,73,,,340,374,Виннипег Джетс,1579.0,10.0,80.0,374.0,18.0,86.0,341.0,13.0
1943,NHL,TOR,TOR,,,3,SF,50,23,23,4.0,,50,,,214,174,Торонтские кленовые листья,293.0,,,,,,,
1983,NHL,PIT,PIT,WA,PT,6,,80,16,58,6.0,,38,,,254,390,Пингвины Питтсбурга,1695.0,14.0,70.0,340.0,14.0,86.0,357.0,7.0
1998,NHL,EDM,EDM,WC,NW,2,CQF,82,33,37,12.0,,78,,,230,226,Edmonton Oilers,1373.0,12.0,63.0,438.0,10.0,67.0,374.0,8.0
1928,NHL,OTS,STE,,CA,4,,44,14,17,13.0,,41,,,54,67,Оттавские сенаторы,463.0,,,,,,,
1985,NHL,PIT,PIT,WA,PT,5,,80,34,38,8.0,,76,,,313,305,Пингвины Питтсбурга,1538.0,18.0,93.0,425.0,17.0,78.0,340.0,12.0
1998,NHL,PHI,PHI,EC,AT,2,CQF,82,37,26,19.0,,93,,,231,196,Филадельфия Флайерс,1075.0,12.0,65.0,386.0,7.0,53.0,333.0,4.0
1997,NHL,NYR,NYR,EC,AT,5,,82,25,39,18.0,,68,,,197,231,Нью-Йоркские рейнджеры,1548.0,12.0,62.0,351.0,13.0,55.0,376.0,0.0
1916,PCHA,SPO,SPO,,,4,,23,8,15,0.0,,16,,,89,143,Канарейки Спокан,,,,,,,,
1970,NHL,VAN,VAN,,ED,6,,78,24,46,8.0,,56,,,229,296,Ванкуверские канаки,1371.0,14.0,52.0,317.0,12.0,81.0,309.0,6.0
1922,PCHA,VAM,VMR,,,1,СКФ,30,17,12,1.0,,35,,,116,88,Ванкуверские мароны,,,,,,,,
2010,NHL,DET,DET,WC,CE,1,СФК,82,47,25,,10.0,104,4.0,4.0,261,241,&lt; &lt; Красные крылья &gt; &gt;,754.0,6.0,67.0,301.0,7.0,53.0,300.0,5.0
1958,NHL,MTL,MTL,,,1,ПК,70,39,18,13.0,,91,,,258,158,Монреальские канадиенсы,760.0,,,,,,,
1966,NHL,DET,DET,,,5,,70,27,39,4.0,,58,,,212,241,&lt; &lt; Красные крылья &gt; &gt;,719.0,,46.0,230.0,7.0,46.0,246.0,6.0
2006,NHL,OTT,OTT,EC,NE,2,F,82,48,25,,9.0,105,2.0,6.0,288,222,Оттавские сенаторы,1173.0,12.0,72.0,403.0,12.0,61.0,394.0,17.0
1980,NHL,STL,STL,CC,SM,1,QF,80,45,18,17.0,,107,,,352,281,Блюз Сент-Луис,1657.0,34.0,85.0,359.0,12.0,61.0,338.0,16.0
1977,WHA,EDO,EDM,,,5,AVQF,80,38,39,3.0,,79,,,309,307,Edmonton Oilers,1296.0,10.0,62.0,283.0,8.0,60.0,292.0,11.0
2006,NHL,CHI,CHI,WC,CE,5,,82,31,42,,9.0,71,6.0,7.0,201,258,Чикаго Блэкхокс,1332.0,16.0,43.0,364.0,6.0,77.0,443.0,12.0
1952,NHL,TOR,TOR,,,5,,70,27,30,13.0,,67,,,156,167,Торонтские кленовые листья,812.0,,,,,,,
2005,NHL,FLO,FLO,EC,SE,4,,82,37,34,,11.0,85,4.0,5.0,240,257,Пантеры Флориды,1279.0,24.0,63.0,411.0,12.0,91.0,514.0,5.0
1946,NHL,MTL,MTL,,,1,F,60,34,16,10.0,,78,,,189,138,Монреальские канадиенсы,561.0,,,,,,,
2002,NHL,NYI,NYI,EC,AT,3,CQF,82,35,34,11.0,2.0,83,,,224,231,Жители Нью-Йорка,1244.0,30.0,58.0,384.0,5.0,67.0,405.0,12.0
1993,NHL,DAL,DAL,WC,CE,3,СФК,84,42,29,13.0,,97,,,286,265,Далласские Звезды,1919.0,24.0,81.0,440.0,16.0,68.0,428.0,8.0
1972,WHA,CLC,MF2,,EW,2,AVSF,78,43,32,3.0,,89,,,287,239,Кливлендские крестоносцы,1095.0,12.0,51.0,272.0,5.0,59.0,338.0,11.0
1947,NHL,MTL,MTL,,,5,,60,20,29,11.0,,51,,,147,169,Монреальские канадиенсы,722.0,,,,,,,
1978,WHA,SOV,SOV,,,8,,6,4,1,1.0,,9,,,27,20,Советские все звезды,77.0,0.0,,,,,,
1932,NHL,NYA,BKN,,CA,4,,48,15,22,11.0,,41,,,91,118,Американцы Нью-Йорка,478.0,,,,,,,
2002,NHL,NAS,NAS,WC,CE,4,,82,27,35,13.0,7.0,74,,,183,206,Нэшвилл Хищники,969.0,20.0,58.0,418.0,8.0,61.0,353.0,2.0
2008,NHL,TOR,TOR,EC,NE,5,,82,34,35,,13.0,81,6.0,7.0,250,293,Торонтские кленовые листья,1125.0,12.0,62.0,330.0,7.0,78.0,308.0,6.0
1940,NHL,MTL,MTL,,,6,QF,48,16,26,6.0,,38,,,121,147,Монреальские канадиенсы,461.0,,,,,,,
1926,NHL,DTC,DET,,AM,5,,44,12,28,4.0,,28,,,76,105,&lt; &lt; Кугары &gt; &gt;,419.0,,,,,,,
2009,NHL,MTL,MTL,EC,NE,4,CF,82,39,33,,10.0,88,7.0,5.0,217,223,Монреальские канадиенсы,936.0,16.0,57.0,261.0,8.0,53.0,311.0,4.0
2010,NHL,AND,ANA,WC,PC,2,CQF,82,47,30,,5.0,99,4.0,2.0,239,235,Утки Анахайма,1178.0,20.0,67.0,285.0,7.0,57.0,305.0,7.0
1980,NHL,MNS,DAL,WA,AD,3,F,80,35,28,17.0,,87,,,291,263,Северные звезды Миннесоты,1624.0,44.0,88.0,408.0,13.0,64.0,304.0,7.0
1974,NHL,MTL,MTL,WA,NO,1,SF,80,47,14,19.0,,113,,,374,225,Монреальские канадиенсы,1155.0,14.0,92.0,350.0,10.0,54.0,314.0,8.0
1990,NHL,TOR,TOR,CC,NO,5,,80,23,46,11.0,,57,,,241,318,Торонтские кленовые листья,1962.0,10.0,61.0,346.0,6.0,83.0,368.0,16.0
1912,NHA,TO1,TOO,,,6,,20,7,13,0.0,,14,,,59,98,Торонто Текумсе,,,,,,,,
1985,NHL,EDM,EDM,CC,SM,1,DF,80,56,17,7.0,,119,,,426,310,Edmonton Oilers,1928.0,28.0,78.0,295.0,15.0,77.0,409.0,27.0
1989,NHL,NYR,NYR,WA,PT,1,DF,80,36,31,13.0,,85,,,279,267,Нью-Йоркские рейнджеры,2021.0,24.0,103.0,442.0,8.0,77.0,362.0,7.0
1963,NHL,MTL,MTL,,,1,SF,70,36,21,13.0,,85,,,209,167,Монреальские канадиенсы,982.0,,46.0,294.0,7.0,42.0,248.0,7.0
1973,WHA,LAS,MIB,,WW,6,,78,25,53,0.0,,50,,,239,339,Лос-Анджелесские акулы,1086.0,16.0,43.0,255.0,8.0,62.0,234.0,4.0
1993,NHL,MTL,MTL,EC,NE,3,CQF,84,41,29,14.0,,96,,,283,248,Монреальские канадиенсы,1524.0,12.0,78.0,388.0,10.0,68.0,390.0,8.0
1972,WHA,NEW,CAR,,EW,1,AVC,78,46,30,2.0,,94,,,318,263,Китобойные китобойники Новой Англии,858.0,18.0,49.0,272.0,6.0,45.0,234.0,6.0
1974,NHL,STL,STL,CC,SM,2,PRE,80,35,31,14.0,,84,,,269,267,Блюз Сент-Луис,1275.0,14.0,50.0,286.0,5.0,77.0,329.0,6.0
1925,WCHL,EDE,EDE,,,1,WF,30,19,11,0.0,,38,,,94,77,Эдмонтон Эскимос,,,,,,,,
2001,NHL,FLO,FLO,EC,SE,4,,82,22,44,10.0,6.0,60,,,180,250,Пантеры Флориды,1994.0,26.0,50.0,341.0,7.0,76.0,393.0,8.0
2001,NHL,CBS,CBS,WC,CE,5,,82,22,47,8.0,5.0,57,,,164,255,Колумбские синие шапочки,1198.0,14.0,50.0,356.0,8.0,52.0,306.0,3.0
2010,NHL,WAS,WAS,EC,SE,1,СФК,82,48,23,,11.0,107,5.0,6.0,224,197,Вашингтон Капиталы,926.0,20.0,46.0,263.0,5.0,43.0,299.0,7.0
1967,NHL,STL,STL,,WD,3,F,74,27,31,16.0,,70,,,177,191,Блюз Сент-Луис,790.0,,38.0,223.0,7.0,39.0,245.0,10.0
2009,NHL,ATL,WPG,EC,SE,2,,82,35,34,,13.0,83,4.0,6.0,234,256,Катастрофы Атланты,1053.0,8.0,51.0,316.0,4.0,57.0,320.0,9.0
1964,NHL,TOR,TOR,,,4,SF,70,30,26,14.0,,74,,,204,173,Торонтские кленовые листья,1068.0,,51.0,280.0,12.0,56.0,343.0,9.0
1941,NHL,NYR,NYR,,,1,SF,48,29,17,2.0,,60,,,177,143,Нью-Йоркские рейнджеры,390.0,,,,,,,
2002,NHL,CAL,CAL,WC,NW,5,,82,29,36,13.0,4.0,75,,,186,228,Огонь в кольцевом пламени,1391.0,22.0,47.0,389.0,10.0,65.0,389.0,5.0
2003,NHL,BOS,BOS,EC,NE,1,CQF,82,41,19,15.0,7.0,104,,,209,188,Бостонские бруины,1208.0,22.0,48.0,300.0,13.0,55.0,335.0,7.0
1996,NHL,TBL,TBL,EC,AT,6,,82,32,40,10.0,,74,,,217,247,Молния в заливе Тампа,1686.0,10.0,47.0,340.0,9.0,55.0,361.0,13.0
2000,NHL,DET,DET,WC,CE,1,CQF,82,49,20,9.0,4.0,111,,,253,202,&lt; &lt; Красные крылья &gt; &gt;,1082.0,20.0,85.0,384.0,7.0,55.0,385.0,10.0
1999,NHL,EDM,EDM,WC,NW,2,CQF,82,32,26,16.0,8.0,88,,,226,212,Edmonton Oilers,1344.0,16.0,53.0,336.0,4.0,54.0,369.0,9.0
2003,NHL,ATL,WPG,EC,SE,2,,82,33,37,8.0,4.0,78,,,214,243,Катастрофы Атланты,1505.0,32.0,60.0,410.0,7.0,58.0,391.0,11.0
1998,NHL,BUF,BUF,EC,NE,4,F,82,37,28,17.0,,91,,,207,175,Буффало Сабрес,1561.0,16.0,49.0,363.0,7.0,55.0,399.0,6.0
1990,NHL,PIT,PIT,WA,PT,1,ПК,80,41,33,6.0,,88,,,342,305,Пингвины Питтсбурга,1641.0,8.0,89.0,388.0,12.0,73.0,351.0,12.0
1977,NHL,STL,STL,CC,SM,4,,80,20,47,13.0,,53,,,195,304,Блюз Сент-Луис,845.0,10.0,44.0,264.0,3.0,52.0,194.0,2.0
1920,PCHA,SEA,SEA,,,2,ПФ,24,12,11,1.0,,25,,,77,68,Сиэтл Метрополитен,,,,,,,,
1985,NHL,WAS,WAS,WA,PT,2,DF,80,50,23,7.0,,107,,,315,272,Вашингтон Капиталы,1418.0,12.0,82.0,360.0,6.0,67.0,348.0,13.0
1909,NHA,HAI,MTL,,,5,,12,4,8,0.0,,8,,,77,83,Хейлиберийский хоккейный клуб,,,,,,,,
1965,NHL,DET,DET,,,4,F,70,31,27,12.0,,74,,,221,194,&lt; &lt; Красные крылья &gt; &gt;,804.0,,42.0,245.0,9.0,44.0,273.0,7.0
1997,NHL,ANA,ANA,WC,PC,6,,82,26,43,13.0,,65,,,205,261,Мощные утки Анахайма,1843.0,10.0,46.0,392.0,10.0,72.0,396.0,9.0
1999,NHL,ATL,WPG,EC,SE,5,,82,14,57,7.0,4.0,39,,,170,313,Катастрофы Атланты,1422.0,16.0,44.0,348.0,13.0,76.0,386.0,6.0
1984,NHL,STL,STL,CC,NO,1,DSF,80,37,31,12.0,,86,,,299,288,Блюз Сент-Луис,1301.0,16.0,66.0,301.0,9.0,73.0,306.0,7.0
1988,NHL,LAK,LAK,CC,SM,2,DF,80,42,31,7.0,,91,,,376,335,Короли Лос-Анджелеса,2215.0,32.0,82.0,395.0,13.0,80.0,407.0,22.0
1974,WHA,EDO,EDM,,CW,5,,78,36,38,4.0,,76,,,279,279,Edmonton Oilers,896.0,,40.0,262.0,4.0,52.0,236.0,10.0
1980,NHL,WAS,WAS,CC,PT,5,,80,26,36,18.0,,70,,,286,317,Вашингтон Капиталы,1872.0,38.0,74.0,394.0,14.0,83.0,318.0,8.0
1976,NHL,PIT,PIT,WA,NO,3,PRE,80,34,33,13.0,,81,,,240,252,Пингвины Питтсбурга,669.0,12.0,46.0,263.0,6.0,47.0,209.0,5.0
1985,NHL,LAK,LAK,CC,SM,5,,80,23,49,8.0,,54,,,284,389,Короли Лос-Анджелеса,2004.0,16.0,69.0,393.0,16.0,103.0,364.0,9.0
1973,NHL,PHI,PHI,,WD,1,ПК,78,50,16,12.0,,112,,,273,164,Филадельфия Флайерс,1750.0,10.0,60.0,269.0,6.0,49.0,422.0,20.0
1990,NHL,NYR,NYR,WA,PT,2,DSF,80,36,31,13.0,,85,,,297,265,Нью-Йоркские рейнджеры,1893.0,18.0,91.0,389.0,10.0,73.0,362.0,9.0
1963,NHL,BOS,BOS,,,6,,70,18,40,12.0,,48,,,170,212,Бостонские бруины,858.0,,28.0,220.0,4.0,45.0,242.0,3.0
1983,NHL,HAR,CAR,WA,AD,5,,80,28,42,10.0,,66,,,288,320,Хартфорд Китерс,1184.0,16.0,80.0,329.0,14.0,68.0,301.0,5.0
1976,WHA,CIN,CIN,,EW,2,AVQF,81,39,37,5.0,,83,,,354,303,Цинциннати Стингеры,970.0,8.0,54.0,283.0,7.0,58.0,259.0,6.0
1976,WHA,WIJ,PHO,,WW,2,АВФ,80,46,32,2.0,,94,,,366,291,Виннипег Джетс,991.0,10.0,90.0,370.0,11.0,49.0,231.0,9.0
1972,NHL,LAK,LAK,,WD,6,,78,31,36,11.0,,73,,,232,245,Короли Лос-Анджелеса,888.0,14.0,52.0,295.0,10.0,31.0,229.0,4.0
1924,WCHL,SAS,SAS,,,2,WSF,28,16,11,1.0,,33,,,102,75,Саскатун шейхс,,,,,,,,
1915,NHA,MOW,MTW,,,4,,24,10,14,0.0,,20,,,90,116,Монреальские бродяги,,,,,,,,
1979,NHL,TOR,TOR,WA,AD,4,PRE,80,35,40,5.0,,75,,,304,327,Торонтские кленовые листья,1158.0,14.0,68.0,275.0,5.0,69.0,325.0,2.0
1978,NHL,DET,DET,WA,NO,5,,80,23,41,16.0,,62,,,252,295,&lt; &lt; Красные крылья &gt; &gt;,1359.0,20.0,78.0,327.0,9.0,63.0,279.0,10.0
2002,NHL,EDM,EDM,WC,NW,4,CQF,82,36,26,11.0,9.0,92,,,231,230,Edmonton Oilers,1203.0,16.0,56.0,386.0,8.0,61.0,351.0,13.0
1916,PCHA,SEA,SEA,,,1,ПК,24,16,8,0.0,,32,,,125,80,Сиэтл Метрополитен,,,,,,,,
1977,WHA,QUN,COL,,,4,AVSF,80,40,37,3.0,,83,,,349,347,Квебек,1185.0,14.0,79.0,277.0,10.0,60.0,269.0,11.0
1984,NHL,VAN,VAN,CC,SM,5,,80,25,46,9.0,,59,,,284,401,Ванкуверские канаки,1451.0,12.0,61.0,313.0,14.0,89.0,302.0,8.0
1972,NHL,NYR,NYR,,ED,3,SF,78,47,23,8.0,,102,,,297,208,Нью-Йоркские рейнджеры,765.0,8.0,54.0,238.0,5.0,39.0,250.0,5.0
1974,WHA,PHR,PHR,,WW,4,AVQF,78,39,31,8.0,,86,,,300,265,Дорожные бегуны &quot; Феникс &quot;,1388.0,,50.0,304.0,6.0,76.0,315.0,7.0
1912,PCHA,VML,VMR,,,2,,14,7,7,0.0,,14,,,71,68,Ванкуверские миллионеры,,,,,,,,
2000,NHL,LAK,LAK,WC,PC,3,СФК,82,38,28,13.0,3.0,92,,,252,228,Короли Лос-Анджелеса,1196.0,20.0,71.0,367.0,6.0,72.0,382.0,14.0
1981,NHL,NYI,NYI,WA,PT,1,ПК,80,54,16,10.0,,118,,,385,250,Жители Нью-Йорка,1328.0,2.0,80.0,284.0,3.0,65.0,332.0,16.0
1994,NHL,WAS,WAS,EC,AT,3,CQF,48,22,18,8.0,,52,,,136,120,Вашингтон Капиталы,1144.0,16.0,45.0,226.0,2.0,34.0,220.0,13.0
1984,NHL,EDM,EDM,CC,SM,1,ПК,80,49,20,11.0,,109,,,401,298,Edmonton Oilers,1567.0,12.0,74.0,293.0,5.0,76.0,353.0,25.0
1976,WHA,PHR,PHR,,WW,6,,80,28,48,4.0,,60,,,281,383,Дорожные бегуны &quot; Феникс &quot;,915.0,4.0,47.0,246.0,10.0,62.0,243.0,5.0
1918,NHL,TOA,TOR,,,3,,18,5,13,0.0,,10,,,64,92,Торонто Аренас,269.0,,,,,,,
2000,NHL,OTT,OTT,EC,NE,1,CQF,82,48,21,9.0,4.0,109,,,274,205,Оттавские сенаторы,1062.0,10.0,71.0,381.0,5.0,49.0,361.0,10.0
1954,NHL,NYR,NYR,,,5,,70,17,35,18.0,,52,,,150,210,Нью-Йоркские рейнджеры,692.0,,,,,,,
1949,NHL,MTL,MTL,,,2,SF,70,29,22,19.0,,77,,,172,150,Монреальские канадиенсы,736.0,,,,,,,
1957,NHL,TOR,TOR,,,6,,70,21,38,11.0,,53,,,192,226,Торонтские кленовые листья,861.0,,,,,,,
1955,NHL,NYR,NYR,,,3,SF,70,32,28,10.0,,74,,,204,203,Нью-Йоркские рейнджеры,911.0,,,,,,,
1912,NHA,MOW,MTW,,,2,,20,10,10,0.0,,20,,,93,90,Монреальские бродяги,,,,,,,,
1923,PCHA,SEA,SEA,,,1,ПФ,30,14,16,0.0,,28,,,84,99,Сиэтл Метрополитен,,,,,,,,
1989,NHL,TOR,TOR,CC,NO,3,DSF,80,38,38,4.0,,80,,,337,358,Торонтские кленовые листья,2419.0,18.0,81.0,348.0,17.0,89.0,408.0,16.0
2002,NHL,PIT,PIT,EC,AT,5,,82,27,44,6.0,5.0,65,,,189,255,Пингвины Питтсбурга,1125.0,32.0,66.0,360.0,10.0,58.0,352.0,3.0
1965,NHL,TOR,TOR,,,3,SF,70,34,25,11.0,,79,,,208,187,Торонтские кленовые листья,811.0,,52.0,256.0,4.0,53.0,274.0,6.0
2011,NHL,NJD,NJD,EC,AT,4,F,82,48,28,,6.0,102,12.0,4.0,228,209,Нью-Джерси Дьяволы,944.0,20.0,46.0,267.0,13.0,27.0,259.0,15.0
1914,NHA,QU1,BKN,,,3,,20,11,9,0.0,,22,,,85,85,Квебек Бульдоги,,,,,,,,
1992,NHL,BOS,BOS,WA,AD,1,DSF,84,51,26,7.0,,109,,,332,268,Бостонские бруины,1552.0,10.0,91.0,435.0,8.0,70.0,413.0,19.0
1967,NHL,DET,DET,,ED,6,,74,27,35,12.0,,66,,,245,257,&lt; &lt; Красные крылья &gt; &gt;,753.0,,43.0,224.0,5.0,54.0,270.0,4.0
2010,NHL,NYR,NYR,EC,AT,3,CQF,82,44,33,,5.0,93,9.0,3.0,233,198,Нью-Йоркские рейнджеры,1074.0,14.0,49.0,290.0,5.0,42.0,257.0,11.0
1917,NHL,OTS,STE,,,3,,22,9,13,0.0,,18,,,102,114,Оттавские сенаторы,333.0,,,,,,,
1918,NHL,OTS,STE,,,1,НФЧМ,18,12,6,0.0,,24,,,71,53,Оттавские сенаторы,241.0,,,,,,,
1919,NHL,OTS,STE,,,1,ПК,24,19,5,0.0,,38,,,121,64,Оттавские сенаторы,305.0,,,,,,,
1920,NHL,TRS,TOR,,,1,НФЧМ,24,15,9,0.0,,30,,,105,100,"Торонто, Сент-Патрикс",287.0,,,,,,,
1921,WCHL,CAT,CAT,,,3,WSF,24,14,10,0.0,,28,,,75,62,Тигры Калгари,,,,,,,,
1921,WCHL,EDE,EDE,,,1,WF,24,15,9,0.0,,30,,,117,76,Эдмонтон Эскимос,,,,,,,,
1921,NHL,OTS,STE,,,1,НФЧМ,24,14,8,2.0,,30,,,106,84,Оттавские сенаторы,111.0,,,,,,,
1921,NHL,TRS,TOR,,,2,ПК,24,13,10,1.0,,27,,,98,97,"Торонто, Сент-Патрикс",160.0,,,,,,,
1922,WCHL,CAT,CAT,,,3,,30,12,18,0.0,,24,,,91,106,Тигры Калгари,,,,,,,,
1922,WCHL,EDE,EDE,,,1,F,30,19,10,1.0,,39,,,112,90,Эдмонтон Эскимос,,,,,,,,
1922,NHL,OTS,STE,,,1,ПК,24,14,9,1.0,,29,,,77,54,Оттавские сенаторы,195.0,,,,,,,
1922,NHL,TRS,TOR,,,3,,24,13,10,1.0,,27,,,82,88,"Торонто, Сент-Патрикс",241.0,,,,,,,
1923,WCHL,CAT,CAT,,,1,F,30,18,11,1.0,,37,,,83,72,Тигры Калгари,,,,,,,,
1923,WCHL,EDE,EDE,,,4,,30,11,15,4.0,,26,,,69,81,Эдмонтон Эскимос,,,,,,,,
1923,NHL,OTS,STE,,,1,НФЧМ,24,16,8,0.0,,32,,,74,54,Оттавские сенаторы,178.0,,,,,,,
1923,NHL,TRS,TOR,,,3,,24,10,14,0.0,,20,,,59,85,"Торонто, Сент-Патрикс",242.0,,,,,,,
1924,WCHL,CAT,CAT,,,1,WF,28,17,11,0.0,,34,,,96,80,Тигры Калгари,,,,,,,,
1924,NHL,MTM,MTM,,,5,,30,9,19,2.0,,20,,,45,65,Монреальские мароны,292.0,,,,,,,
1924,NHL,OTS,STE,,,4,,30,17,12,1.0,,35,,,83,66,Оттавские сенаторы,350.0,,,,,,,
1924,WCHL,VIC,VIC,,,3,ПК,28,16,12,0.0,,32,,,84,63,Виктория &lt; &lt; Кугарс &gt; &gt;,,,,,,,,
1924,WCHL,VMR,VMR,,,5,,28,12,16,0.0,,24,,,91,102,Ванкуверские мароны,,,,,,,,
1925,WCHL,CAT,CAT,,,5,,30,10,17,3.0,,23,,,71,80,Тигры Калгари,,,,,,,,
1925,NHL,OTS,STE,,,1,НФЧМ,36,24,8,4.0,,52,,,77,42,Оттавские сенаторы,339.0,,,,,,,
1925,NHL,PIP,PHQ,,,3,SF,36,19,16,1.0,,39,,,82,70,Питтсбургские пираты,264.0,,,,,,,
1925,WCHL,POR,POR,,,4,,30,12,16,2.0,,26,,,84,110,Портленд Розбадс,,,,,,,,
1925,WCHL,SAS,SAS,,,2,WSF,30,18,11,1.0,,37,,,93,64,Саскатун шейхс,,,,,,,,
1925,NHL,TRS,TOR,,,6,,36,12,21,3.0,,27,,,92,114,"Торонто, Сент-Патрикс",325.0,,,,,,,
1925,WCHL,VIC,VIC,,,3,F,30,15,11,4.0,,34,,,68,53,Виктория &lt; &lt; Кугарс &gt; &gt;,,,,,,,,
1925,WCHL,VMR,VMR,,,6,,30,10,18,2.0,,22,,,64,90,Ванкуверские мароны,,,,,,,,
1995,NHL,BOS,BOS,EC,NE,2,CQF,82,40,31,11.0,,91,,,282,269,Бостонские бруины,1039.0,10.0,68.0,363.0,7.0,67.0,341.0,13.0
1927,NHL,DTC,DET,,AM,4,,44,19,19,6.0,,44,,,88,79,&lt; &lt; Кугары &gt; &gt;,395.0,,,,,,,
1931,NHL,DTF,DET,,AM,3,QF,48,18,20,10.0,,46,,,95,108,Детройтские соколы,419.0,,,,,,,
1950,NHL,BOS,BOS,,,4,SF,70,22,30,18.0,,62,,,178,197,Бостонские бруины,654.0,,,,,,,
1996,NHL,ANA,ANA,WC,PC,2,СФК,82,36,33,13.0,,85,,,245,233,Мощные утки Анахайма,1710.0,22.0,56.0,333.0,11.0,62.0,336.0,9.0
1993,NHL,PIT,PIT,EC,NE,1,CQF,84,44,27,13.0,,101,,,299,285,Пингвины Питтсбурга,1624.0,20.0,76.0,404.0,11.0,72.0,401.0,6.0
2005,NHL,TOR,TOR,EC,NE,4,,82,41,33,,8.0,90,3.0,7.0,257,270,Торонтские кленовые листья,1398.0,20.0,107.0,501.0,12.0,99.0,496.0,14.0
1987,NHL,MTL,MTL,WA,AD,1,DF,80,45,22,13.0,,103,,,298,238,Монреальские канадиенсы,1830.0,8.0,63.0,397.0,17.0,64.0,395.0,7.0
2002,NHL,CBS,CBS,WC,CE,5,,82,29,42,8.0,3.0,69,,,213,263,Колумбские синие шапочки,1505.0,28.0,71.0,410.0,9.0,60.0,409.0,12.0
1994,NHL,DET,DET,WC,CE,1,F,48,33,11,4.0,,70,,,180,117,&lt; &lt; Красные крылья &gt; &gt;,932.0,10.0,52.0,215.0,7.0,28.0,206.0,5.0
1984,NHL,NJD,NJD,WA,PT,5,,80,22,48,10.0,,54,,,264,346,Нью-Джерси Дьяволы,1282.0,16.0,70.0,362.0,15.0,73.0,317.0,9.0
1996,NHL,COL,COL,WC,PC,1,CF,82,49,24,9.0,,107,,,277,205,Колорадо Авалонш,1361.0,24.0,83.0,403.0,12.0,42.0,339.0,14.0
1998,NHL,NYR,NYR,EC,AT,4,,82,33,38,11.0,,77,,,217,227,Нью-Йоркские рейнджеры,1087.0,14.0,71.0,348.0,9.0,48.0,336.0,7.0
1984,NHL,WIN,PHO,CC,SM,2,DF,80,43,27,10.0,,96,,,358,332,Виннипег Джетс,1540.0,10.0,75.0,315.0,17.0,70.0,319.0,12.0
1931,NHL,NYA,BKN,,CA,4,,48,16,24,8.0,,40,,,95,142,Американцы Нью-Йорка,589.0,,,,,,,
2005,NHL,PHI,PHI,EC,AT,2,CQF,82,45,26,,11.0,101,4.0,6.0,267,259,Филадельфия Флайерс,1201.0,14.0,80.0,444.0,6.0,97.0,465.0,19.0
1910,NHA,QU1,BKN,,,5,,16,4,12,0.0,,8,,,65,97,Квебек Бульдоги,,,,,,,,
2002,NHL,PHI,PHI,EC,AT,2,СФК,82,45,20,13.0,4.0,107,,,211,166,Филадельфия Флайерс,1003.0,30.0,47.0,328.0,8.0,50.0,338.0,8.0
1993,NHL,CHI,CHI,WC,CE,5,CQF,84,39,36,9.0,,87,,,254,240,Чикаго Блэкхокс,2125.0,24.0,67.0,383.0,10.0,71.0,427.0,15.0
1978,NHL,CHI,CHI,CC,SM,1,QF,80,29,36,15.0,,73,,,244,277,Чикаго Черные Ястребы,1254.0,18.0,41.0,247.0,4.0,70.0,297.0,8.0
1983,NHL,STL,STL,CC,NO,2,DF,80,32,41,7.0,,71,,,293,316,Блюз Сент-Луис,1614.0,20.0,79.0,347.0,16.0,91.0,364.0,4.0
2008,NHL,LAK,LAK,WC,PC,5,,82,34,37,,11.0,79,5.0,8.0,207,234,Короли Лос-Анджелеса,1207.0,16.0,69.0,360.0,8.0,62.0,362.0,4.0
