playerid,year,stint,tmid,s,g,gdg
leblalo01,2011,1,MTL,0,2,0
wingeto01,2011,1,SJS,0,1,0
downist01,2010,1,TBL,1,0,0
hollwry01,2006,1,NYR,1,0,0
kanepa01,2010,1,CHI,10,3,2
timonki01,2008,1,PHI,2,0,0
oleszro01,2008,1,FLO,2,1,0
drurych01,2010,1,NYR,1,0,0
spezzja01,2009,1,OTT,7,3,1
matthsh01,2009,1,FLO,1,0,0
nealja01,2010,1,DAL,2,0,0
mcammde01,2006,1,OTT,5,2,1
thornjo01,2005,2,SJS,3,0,0
vrbatra01,2005,1,CAR,2,1,1
brashdo01,2006,1,WAS,1,0,0
robitra01,2006,1,PHI,1,0,0
carteje01,2011,2,LAK,1,2,1
pyattto01,2010,1,MTL,1,0,0
parenpi01,2011,1,NYI,2,6,1
steenal01,2006,1,TOR,2,1,0
mcammde01,2005,1,STL,6,1,0
sedinda01,2010,1,VAN,5,1,0
whitnra01,2006,1,CAR,5,0,0
zigommi01,2006,1,PHO,4,1,0
fiddlve01,2009,1,PHO,1,0,0
nielsfr01,2006,1,NYI,1,1,0
stemple01,2009,2,PHO,4,2,0
nealja01,2010,1,DAL,2,0,0
malkiev01,2009,1,PIT,2,1,0
filatni01,2010,1,CBS,2,1,0
samsose01,2008,1,CAR,3,1,1
omarkli01,2010,1,EDM,5,2,1
plekato01,2010,1,MTL,2,1,0
perrajo01,2007,1,PHO,4,1,0
dagenpi01,2005,1,MTL,2,2,2
brierda01,2006,1,BUF,14,6,3
smythry01,2009,1,LAK,6,1,0
streima01,2008,1,NYI,1,0,0
lupuljo01,2005,1,ANA,2,0,0
hallta02,2011,1,EDM,1,4,1
tuckeda01,2008,1,COL,1,1,1
brierda01,2011,1,PHI,2,7,0
shannry01,2010,1,OTT,2,0,0
krugema01,2011,1,CHI,0,1,0
clowery01,2010,1,SJS,8,3,2
kotalal01,2007,1,BUF,12,5,1
datsypa01,2011,1,DET,5,11,1
cammami01,2011,2,CAL,2,4,1
kostise01,2007,1,MTL,1,0,0
backsni02,2010,1,WAS,9,2,0
satanmi01,2009,1,BOS,4,2,1
torrera01,2007,1,EDM,3,1,0
clarkch01,2006,1,WAS,1,0,0
koivumi01,2011,1,MIN,4,12,0
porteke01,2010,1,COL,2,1,1
hagmani01,2011,2,AND,1,1,1
byfugdu01,2005,1,CHI,1,0,0
lombama01,2009,1,PHO,3,1,1
boylebr01,2010,1,NYR,2,0,0
leinovi01,2011,1,BUF,0,1,0
stemple01,2005,1,STL,3,2,2
stemple01,2009,1,TOR,2,0,0
stalbvi01,2010,1,CHI,2,2,2
macarcl01,2010,1,TOR,1,0,0
stollja01,2010,1,LAK,10,9,4
kovalal01,2008,1,MTL,8,4,2
malhoma01,2009,1,SJS,1,0,0
kolankr01,2011,1,CAL,0,1,0
niedero01,2006,1,AND,2,0,0
backlmi01,2011,1,CAL,0,1,0
burroal01,2011,1,VAN,6,10,1
kapanni01,2007,1,PHO,1,0,0
sapryol01,2005,1,PHO,2,0,0
dupuipa01,2011,1,PIT,1,3,1
nielsfr01,2011,1,NYI,7,11,4
boyesbr01,2007,1,STL,8,4,2
jonesda01,2007,1,COL,1,0,0
vrbatra01,2005,1,CAR,2,1,1
vrbatra01,2005,2,CHI,4,1,0
clearda01,2011,1,DET,0,1,0
parisza01,2005,1,NJD,3,1,1
kovalil01,2011,1,NJD,11,14,7
kozlovi01,2008,1,WAS,5,1,1
hossama01,2011,1,CHI,0,4,0
barkeca01,2009,1,CHI,1,0,0
gagnesa01,2010,1,EDM,5,0,0
williju01,2008,1,CAR,1,0,0
stralan01,2009,1,CBS,2,0,0
pominja01,2008,1,BUF,5,2,1
huselkr01,2010,1,CBS,4,1,0
lapiema01,2008,1,MTL,3,2,1
connoti01,2005,1,BUF,5,2,0
maddejo01,2009,1,CHI,2,0,0
gagnesa01,2011,1,EDM,6,9,1
tambeje01,2006,1,NYI,1,0,0
rydermi01,2005,1,MTL,4,0,0
streima01,2009,1,NYI,1,0,0
antroni01,2007,1,TOR,3,1,0
kopitan01,2007,1,LAK,8,3,0
charazd01,2006,1,BOS,2,1,1
tangual01,2009,1,TBL,4,0,0
mairad01,2009,1,BUF,1,0,0
burroal01,2008,1,VAN,6,1,0
macarcl01,2009,2,ATL,1,0,0
horcosh01,2009,1,EDM,7,4,3
lindrer01,2005,1,TOR,3,1,1
sykorpe01,2008,1,PIT,8,3,1
letankr01,2010,1,PIT,13,3,1
frattma01,2011,1,TOR,1,2,0
marlepa01,2007,1,SJS,8,4,1
staffdr01,2006,1,BUF,3,2,1
whiteto02,2009,1,ATL,1,0,0
kostise01,2010,1,NAS,1,0,0
doansh01,2005,1,PHO,3,1,0
rucinma01,2006,1,STL,6,2,1
eliaspa01,2008,1,NJD,7,3,1
carcida01,2007,1,PHO,3,0,0
letowtr01,2005,1,CBS,4,2,1
galiatj01,2009,1,COL,2,0,0
molleos01,2008,1,LAK,1,0,0
yorkmi01,2005,1,NYI,2,0,0
turgepi01,2005,1,COL,1,0,0
gagnesi01,2005,1,PHI,6,2,1
brierda01,2005,1,BUF,4,2,1
burmial01,2011,1,WPG,0,2,0
jagrja01,2006,1,NYR,9,3,1
latengu01,2009,1,MTL,1,0,0
pettima01,2007,1,WAS,2,0,0
eliaspa01,2010,1,NJD,3,0,0
giroucl01,2009,1,PHI,5,3,2
stlouma01,2005,1,TBL,3,0,0
broditj01,2011,1,CAL,0,2,0
cheecjo01,2006,1,SJS,3,2,1
okposky01,2008,1,NYI,4,0,0
tallihe01,2007,1,BUF,2,1,0
hallad01,2010,1,TBL,7,2,0
chouima01,2005,1,MIN,1,0,0
perroda01,2011,1,STL,1,7,1
lapiema01,2009,1,MTL,3,1,1
afinoma01,2007,1,BUF,3,1,1
richami02,2010,1,PHI,5,1,0
rydermi01,2009,1,BOS,10,2,1
spezzja01,2010,1,OTT,5,1,1
pyattto01,2010,1,MTL,1,0,0
hewarja01,2005,1,WAS,1,0,0
tambeje01,2007,1,NYI,1,1,1
zajactr01,2008,1,NJD,1,1,1
modanmi01,2007,1,DAL,6,2,1
markoan01,2011,1,MTL,0,2,0
osullpa01,2010,2,MIN,1,1,0
crosbsi01,2008,1,PIT,10,3,2
staffdr01,2009,1,BUF,8,2,0
wheelbl01,2009,1,BOS,13,2,0
osullpa01,2011,1,PHO,2,3,1
kobasch01,2009,2,MIN,1,0,0
bellma01,2005,1,CHI,2,0,0
reinpst01,2006,1,PHO,2,0,0
verstkr01,2010,2,PHI,2,0,0
nagyla01,2005,1,PHO,5,1,1
