awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1964,AL,olivato01,99,280,0.0
MVP,2010,NL,dunnad01,9,448,0.0
MVP,1966,NL,stargwi01,19,280,0.0
MVP,1954,NL,reesepe01,53,336,0.0
MVP,1957,NL,drottdi01,6,336,0.0
MVP,2004,NL,pierrju01,9,448,0.0
MVP,1927,NL,friscfr01,66,80,
MVP,2009,AL,hillaa01,23,392,0.0
Rookie of the Year,1953,NL,haddiha01,4,24,4.0
Rookie of the Year,1990,NL,burkejo03,12,120,0.0
MVP,1945,NL,barrere01,151,336,1.0
MVP,1950,NL,robinja02,23,336,0.0
MVP,1993,AL,vaughmo01,8,392,0.0
MVP,1988,AL,francju01,2,392,0.0
MVP,1941,NL,fletcel01,22,336,
MVP,2008,NL,berkmla01,126,448,0.0
MVP,1932,NL,terrybi01,25,80,
MVP,2001,AL,camermi01,4,392,0.0
MVP,1931,AL,melilsk01,17,80,
MVP,1948,AL,joosted01,39,336,0.0
MVP,1957,AL,powervi01,3,336,0.0
MVP,1925,AL,mcmanma01,4,64,0.0
MVP,1948,AL,dobsojo01,5,336,0.0
MVP,1974,NL,hraboal01,4,336,0.0
MVP,2001,AL,stewash01,1,392,0.0
MVP,1982,AL,coopece01,152,392,0.0
MVP,1939,NL,hartnga01,5,336,0.0
MVP,1946,NL,slaugen01,144,336,2.0
MVP,1935,NL,deandi01,66,80,
MVP,1965,AL,robinfl01,3,280,0.0
MVP,1990,AL,ryanno01,1,392,0.0
Rookie of the Year,1972,NL,raderda01,4,24,4.0
MVP,2006,NL,rolliji01,2,448,0.0
MVP,1994,AL,palmera01,11,392,0.0
MVP,1956,AL,kuennha01,80,336,0.0
Rookie of the Year,1980,NL,gullibi01,53,120,5.0
MVP,2007,AL,grandcu01,51,392,0.0
MVP,1993,NL,harvebr01,14,392,0.0
MVP,1974,NL,stennre01,2,336,0.0
Cy Young,1976,NL,suttodo01,25,120,1.0
MVP,1940,NL,werbebi01,36,336,0.0
MVP,1977,NL,templga01,20,336,0.0
MVP,1976,AL,fingero01,12,336,0.0
Rookie of the Year,1984,NL,martica01,2,120,0.0
MVP,1986,AL,clemero02,339,392,19.0
MVP,1936,NL,phelpba01,3,80,0.0
MVP,2001,AL,palmera01,5,392,0.0
Rookie of the Year,1963,AL,hallji02,4,20,4.0
Cy Young,1996,AL,pettian01,104,140,11.0
MVP,1938,NL,hartnga01,61,336,
Rookie of the Year,1970,AL,munsoth01,23,24,23.0
MVP,2005,NL,gilesbr02,48,448,0.0
MVP,1994,AL,francju01,49,392,0.0
MVP,1985,NL,valenfe01,1,336,0.0
MVP,1973,NL,simmote01,20,336,0.0
MVP,2010,AL,canoro01,229,392,0.0
MVP,1985,AL,murraed02,130,392,0.0
MVP,1970,NL,clenddo01,26,336,0.0
MVP,2006,AL,crawfca02,2,392,0.0
Cy Young,1973,NL,marshmi01,54,120,9.0
MVP,1973,AL,munsoth01,43,336,0.0
Rookie of the Year,1984,AL,davisal01,134,140,25.0
MVP,1938,NL,lombaer01,229,336,10.0
MVP,2007,AL,polanpl01,4,392,0.0
MVP,1943,NL,bartedi01,5,336,0.0
MVP,2005,AL,podsesc01,15,392,0.0
MVP,1927,NL,haineje01,16,80,
MVP,1974,AL,murcebo01,10,336,0.0
MVP,1964,AL,aparilu01,3,280,0.0
Rookie of the Year,1966,NL,hundlra01,1,20,1.0
MVP,1929,NL,stephri01,1,80,0.0
MVP,2009,NL,zimmery01,2,448,0.0
MVP,1948,AL,lemonbo01,101,336,0.0
MVP,1914,AL,mcbrige01,5,64,0.0
MVP,1943,NL,wyattwh01,15,336,0.0
MVP,1973,AL,colemjo05,6,336,0.0
MVP,1992,NL,glavito02,18,336,0.0
Cy Young,1972,AL,perryga01,64,120,9.0
MVP,1996,NL,sheffga01,112,392,0.0
MVP,1944,AL,johnsbo01,51,336,0.0
MVP,1911,NL,tinkejo01,11,64,
MVP,1975,AL,mayle01,2,336,0.0
MVP,1973,NL,stargwi01,250,336,10.0
MVP,2000,NL,maddugr01,12,448,0.0
MVP,1991,NL,glavito02,16,336,0.0
Cy Young,1980,AL,mcgresc01,1,140,0.0
Rookie of the Year,2008,AL,devinjo01,3,140,0.0
MVP,1938,AL,lewisbu01,5,336,0.0
MVP,1988,AL,henderi01,8,392,0.0
MVP,1947,NL,walkeha01,45,336,0.0
MVP,1939,AL,casege01,3,336,0.0
MVP,1969,NL,willsma01,17,336,0.0
MVP,1964,NL,gibsobo01,2,280,0.0
Cy Young,1975,AL,wiseri01,1,120,0.0
MVP,1950,NL,musiast01,158,336,1.0
MVP,1943,NL,nichobi01,181,336,5.0
Rookie of the Year,1986,AL,sierrru01,1,140,0.0
MVP,2001,NL,gonzalu01,261,448,0.0
MVP,2011,NL,molinya01,2,448,0.0
MVP,1974,NL,billija01,4,336,0.0
MVP,1974,AL,carewro01,70,336,0.0
MVP,1941,AL,boudrlo01,10,336,0.0
Cy Young,1977,AL,guidrro01,5,140,0.0
Rookie of the Year,1984,NL,hershor01,15,120,0.0
MVP,1945,AL,hayesfr01,5,336,0.0
MVP,1959,NL,facero01,67,336,0.0
MVP,1964,AL,stuardi01,3,280,0.0
MVP,1938,NL,warnelo01,1,336,0.0
Cy Young,1973,NL,seaveto01,71,120,10.0
MVP,1962,NL,davisto02,175,280,3.0
MVP,1979,NL,richajr01,12,336,0.0
MVP,1948,AL,priddje01,16,336,0.0
Cy Young,1994,AL,coneda01,108,140,15.0
MVP,1914,NL,mageesh01,14,64,
MVP,1949,AL,berrayo01,9,336,0.0
MVP,1973,AL,blairpa01,2,336,0.0
MVP,1994,NL,coninje01,4,392,0.0
MVP,2005,NL,Cabremi01,146,448,0.0
MVP,1913,AL,oneilst01,1,64,0.0
MVP,1911,AL,lordbr01,4,64,0.0
MVP,1969,NL,mayle01,2,336,0.0
MVP,1980,AL,dilonmi01,2,392,0.0
MVP,1969,NL,mccovwi01,265,336,11.0
Rookie of the Year,1958,AL,durenry01,7,24,7.0
MVP,1943,AL,bagbyji02,11,336,0.0
MVP,1974,AL,jenkife01,118,336,3.0
MVP,1980,NL,bakerdu01,138,336,0.0
MVP,1941,NL,mancugu01,14,336,
MVP,1937,AL,ruffire01,18,80,0.0
MVP,1993,AL,keyji01,29,392,0.0
MVP,1912,NL,marsaar01,4,64,0.0
MVP,1912,AL,birmijo01,2,64,0.0
MVP,1952,NL,roberro01,211,336,7.0
MVP,1947,AL,reynoal01,18,336,0.0
MVP,1953,AL,fordwh01,8,336,0.0
MVP,1959,NL,robinfr02,52,336,0.0
MVP,1984,NL,mcreyke01,6,336,0.0
Cy Young,2011,AL,valvejo01,28,196,0.0
MVP,1926,NL,butlejo02,5,80,0.0
Rookie of the Year,1960,NL,howarfr01,12,24,12.0
MVP,1969,NL,stargwi01,7,336,0.0
MVP,1967,AL,adairje01,11,280,0.0
MVP,1948,AL,dimagdo01,3,336,0.0
MVP,1938,AL,gordojo01,23,336,
Rookie of the Year,1950,NL,churcbu01,2,24,2.0
Rookie of the Year,1969,NL,hislela01,2,24,2.0
Rookie of the Year,1991,AL,timlimi01,2,140,0.0
MVP,1998,NL,gwynnto01,11,448,0.0
MVP,1989,AL,wilsomo01,1,392,0.0
MVP,1931,NL,vergejo01,2,80,0.0
MVP,1975,AL,jacksre01,118,336,0.0
Rookie of the Year,2002,NL,ishiika01,16,160,1.0
MVP,1952,AL,rosenal01,51,336,0.0
MVP,2000,AL,wellsda01,2,392,0.0
MVP,1985,AL,henderi01,174,392,0.0
MVP,1952,AL,jenseja01,12,336,0.0
MVP,1945,AL,ferreri01,6,336,0.0
Rookie of the Year,2000,AL,longte01,83,140,7.0
MVP,1994,AL,cartejo01,35,392,0.0
MVP,1970,AL,wrighcl01,8,336,0.0
MVP,1972,NL,tolanbo01,6,336,0.0
MVP,1992,NL,pendlte01,232,336,4.0
MVP,1922,AL,perkicy01,1,64,0.0
Cy Young,2008,AL,riverma01,3,140,0.0
MVP,1946,NL,reesepe01,79,336,0.0
MVP,1926,NL,kellyge01,2,80,0.0
MVP,1978,NL,lopesda01,12,336,0.0
MVP,1991,NL,smithoz01,1,336,0.0
MVP,1932,NL,colliri02,3,80,0.0
MVP,1968,AL,freehbi01,161,280,0.0
MVP,1972,AL,woodwi01,78,336,0.0
MVP,1982,AL,parrila02,26,392,0.0
MVP,1973,NL,huntro01,5,336,0.0
Cy Young,1988,AL,hurstbr01,12,140,0.0
MVP,1959,NL,lawve01,3,336,0.0
MVP,1966,AL,knoopbo01,6,280,0.0
MVP,1994,AL,molitpa01,9,392,0.0
MVP,1949,NL,hodgegi01,29,336,0.0
MVP,1935,NL,hermabi01,38,80,
MVP,1968,AL,powelbo01,4,280,0.0
MVP,2000,AL,martied01,97,392,0.0
MVP,1949,NL,slaugen01,181,336,2.0
MVP,1968,AL,whitero01,17,280,0.0
Rookie of the Year,1998,AL,ordonma01,1,140,0.0
MVP,2006,AL,ortizda01,193,392,0.0
MVP,1964,AL,pizarju01,8,280,0.0
MVP,1967,NL,brocklo01,49,280,0.0
MVP,2012,NL,wrighda03,86,448,0.0
MVP,1947,NL,edwarbr01,140,336,3.0
Rookie of the Year,1992,NL,karroer01,116,120,22.0
Cy Young,1998,AL,martipe02,65,140,0.0
MVP,1962,NL,howarfr01,32,280,0.0
Cy Young,1974,AL,hillejo01,1,120,0.0
MVP,1926,NL,browned02,10,80,
Rookie of the Year,1995,NL,valdeis01,1,140,0.0
MVP,1958,NL,mayswi01,185,336,3.0
Rookie of the Year,1977,AL,murraed02,12,28,12.0
Cy Young,1993,AL,guzmaju01,1,140,0.0
MVP,2005,NL,edmonji01,4,448,0.0
MVP,1972,AL,bandosa01,2,336,0.0
MVP,1959,NL,moonwa01,161,336,4.0
MVP,1973,NL,seaveto01,57,336,0.0
MVP,1962,AL,rolliri01,47,280,0.0
MVP,1956,NL,gilliji01,103,336,4.0
MVP,1943,AL,chandsp01,246,336,12.0
Rookie of the Year,1996,NL,hollato01,105,140,15.0
MVP,1967,NL,floodcu01,24,280,0.0
MVP,1934,AL,hardeme01,4,80,0.0
MVP,1984,NL,garvest01,5,336,0.0
MVP,1959,NL,crandde01,27,336,0.0
MVP,1999,NL,johnsra05,21,448,0.0
MVP,1982,AL,lansfca01,1,392,0.0
MVP,2011,AL,martivi01,7,392,0.0
MVP,1955,NL,musiast01,46,336,0.0
MVP,1999,AL,jahajo01,1,392,0.0
MVP,1948,NL,camparo01,8,336,0.0
MVP,2006,AL,thomeji01,17,392,0.0
MVP,1938,NL,hudsojo01,3,336,0.0
MVP,1947,AL,wynnea01,7,336,0.0
Rookie of the Year,1997,AL,dicksja01,27,140,0.0
Rookie of the Year,2004,AL,bushda01,1,140,0.0
MVP,1969,AL,harpeto01,2,336,0.0
MVP,1948,NL,kinerra01,55,336,0.0
MVP,1976,NL,watsobo01,38,336,0.0
MVP,1955,NL,furilca01,2,336,0.0
MVP,1969,AL,petrori01,71,336,0.0
MVP,1955,AL,vernomi01,4,336,0.0
MVP,1946,AL,ferrida01,94,336,1.0
MVP,1914,NL,daubeja01,4,64,0.0
MVP,1976,AL,jacksre01,17,336,0.0
MVP,1988,NL,daviser01,14,336,0.0
MVP,1933,NL,bartedi01,3,80,0.0
MVP,2004,NL,heltoto01,9,448,0.0
MVP,2001,AL,giambja01,281,392,8.0
MVP,1954,AL,jenseja01,17,336,0.0
MVP,2005,AL,chaveer01,4,392,0.0
Cy Young,2001,AL,clemero02,122,140,21.0
MVP,1924,NL,roushed01,12,80,
MVP,1988,AL,hendeda01,28,392,0.0
MVP,1971,NL,giustda01,16,336,0.0
MVP,1939,AL,rolfere01,6,336,0.0
MVP,1935,AL,lyonste01,10,80,0.0
Rookie of the Year,1952,NL,groatdi01,1,24,1.0
MVP,1933,NL,bushgu01,11,80,
MVP,1928,NL,grimebu01,53,80,
MVP,2004,NL,drewjd01,114,448,0.0
MVP,2007,NL,valvejo01,19,448,0.0
MVP,1986,NL,doranbi02,32,336,0.0
MVP,1979,NL,kingmda01,53,336,0.0
MVP,1941,NL,vaughar01,2,336,0.0
MVP,1946,NL,walkeha01,9,336,0.0
MVP,1992,AL,bellge02,3,392,0.0
MVP,1931,NL,bottoji01,8,80,0.0
MVP,1993,NL,bellja01,4,392,0.0
MVP,1925,NL,aldrivi01,1,80,0.0
MVP,1957,AL,donovdi01,19,336,0.0
MVP,1926,AL,gerbewa01,2,64,0.0
Rookie of the Year,1995,NL,jonesch06,104,140,10.0
Cy Young,1997,AL,pettian01,9,140,0.0
MVP,1957,AL,woodlge01,13,336,0.0
MVP,1970,AL,munsoth01,15,336,0.0
MVP,1959,NL,bankser01,232,336,10.0
Cy Young,2006,AL,verlaju01,2,140,0.0
MVP,1934,AL,gomezle01,60,80,
MVP,1942,NL,vandejo01,11,336,0.0
MVP,2009,AL,riverma01,17,392,0.0
MVP,1988,AL,greenmi01,242,392,0.0
MVP,1944,NL,coopemo01,63,336,0.0
MVP,1972,AL,jacksre01,9,336,0.0
MVP,1954,AL,truckvi01,19,336,0.0
MVP,2005,AL,youngmi02,20,392,0.0
Rookie of the Year,1953,AL,umphlto01,1,24,1.0
MVP,2004,NL,loretma01,50,448,0.0
Rookie of the Year,1971,NL,montawi01,6,24,6.0
MVP,1982,NL,smithoz01,25,336,0.0
MVP,1997,AL,radkebr01,2,392,0.0
MVP,1991,NL,krukjo01,2,336,0.0
MVP,1926,AL,meusebo01,3,64,0.0
Rookie of the Year,1971,NL,williea02,18,24,18.0
MVP,1973,AL,harpeto01,33,336,0.0
Rookie of the Year,1982,AL,hayesvo01,2,140,0.0
MVP,1999,NL,kentje01,2,448,0.0
MVP,1912,NL,koneted01,8,64,
MVP,2001,AL,boonebr01,259,392,7.0
MVP,1943,NL,fletcel01,7,336,0.0
MVP,1931,NL,bartedi01,2,80,0.0
MVP,1946,AL,newhoha01,197,336,3.0
Rookie of the Year,1980,NL,smithlo01,49,120,4.0
MVP,1951,NL,irvinmo01,166,336,5.0
MVP,1965,NL,mccovwi01,25,280,0.0
MVP,1999,NL,vaughgr01,121,448,0.0
Rookie of the Year,1985,AL,henketo01,5,140,1.0
MVP,1978,AL,burleri01,1,392,0.0
Rookie of the Year,1960,AL,estrach01,1,24,1.0
MVP,1965,AL,bufordo01,3,280,0.0
MVP,1979,AL,hortowi01,3,392,0.0
Rookie of the Year,1991,AL,rodriiv01,10,140,0.0
MVP,1941,AL,aukerel01,1,336,0.0
MVP,1929,NL,ottme01,15,80,
MVP,1977,AL,yastrca01,25,392,1.0
MVP,1999,AL,stairma01,2,392,0.0
MVP,1983,AL,simmote01,4,392,0.0
Cy Young,1984,AL,quiseda01,71,140,9.0
MVP,1988,NL,saxst01,1,336,0.0
MVP,1958,AL,berrayo01,6,336,0.0
MVP,1969,AL,reeseri01,2,336,0.0
MVP,1939,AL,lyonste01,13,336,0.0
MVP,1948,NL,ashburi01,48,336,0.0
Cy Young,1977,NL,johnto01,54,120,3.0
MVP,1940,NL,passecl01,26,336,0.0
MVP,1967,NL,brilene01,20,280,0.0
Rookie of the Year,2001,AL,soriaal01,35,140,0.0
MVP,1952,NL,adamsbo03,9,336,0.0
MVP,1950,AL,dentesa01,1,336,0.0
MVP,1969,AL,freehbi01,3,336,0.0
MVP,1938,AL,stratmo01,15,336,
MVP,1942,AL,doerrbo01,24,336,0.0
Cy Young,1998,AL,coneda01,16,140,0.0
MVP,2008,AL,bradlmi01,9,392,0.0
Rookie of the Year,1981,AL,wardga01,1,140,0.0
MVP,1991,AL,cansejo01,145,392,0.0
MVP,1968,NL,santoro01,2,280,0.0
MVP,1996,AL,willibe02,6,392,0.0
MVP,1944,NL,muellra01,85,336,2.0
Rookie of the Year,2006,AL,verlaju01,133,140,26.0
MVP,1976,AL,tenacge01,13,336,0.0
Cy Young,1956,ML,spahnwa01,1,16,1.0
MVP,1999,AL,palmera01,193,392,4.0
MVP,1999,NL,bellja01,31,448,0.0
MVP,2004,AL,rodrial01,8,392,0.0
MVP,1978,NL,rosepe01,35,336,0.0
MVP,1953,AL,willite01,1,336,0.0
MVP,1912,NL,wilsoch01,13,64,
MVP,1946,NL,taborji01,10,336,0.0
MVP,1974,AL,hunteca01,107,336,1.0
Cy Young,2005,AL,colonba01,118,140,17.0
MVP,1993,NL,blausje01,9,392,0.0
MVP,2008,NL,ramirar01,66,448,0.0
Cy Young,1989,AL,eckerde01,3,140,0.0
Cy Young,1970,NL,gibsobo01,118,120,23.0
MVP,1950,NL,snidedu01,53,336,0.0
MVP,1965,AL,fisheed02,122,280,0.0
MVP,1988,AL,winfida01,164,392,0.0
MVP,1977,AL,burleri01,5,392,0.0
Cy Young,1976,AL,figueed01,12,120,0.0
MVP,1961,NL,aaronha01,39,224,0.0
MVP,1984,AL,armasto01,87,392,0.0
MVP,1961,NL,lynchje01,1,224,0.0
MVP,1945,AL,leonadu02,16,336,0.0
MVP,1968,NL,willibi01,48,280,0.0
Cy Young,1998,NL,glavito02,99,160,11.0
MVP,1911,AL,johnswa01,19,64,0.0
MVP,1933,NL,medwijo01,5,80,0.0
MVP,1989,AL,saberbr01,82,392,0.0
Cy Young,1980,AL,quiseda01,7,140,0.0
MVP,1958,AL,malzofr01,1,336,0.0
MVP,1942,NL,javeral01,3,336,0.0
MVP,1998,NL,vaughgr01,185,448,0.0
MVP,1978,NL,hootobu01,15,336,0.0
MVP,2009,AL,polanpl01,2,392,0.0
MVP,1936,NL,lopezal01,5,80,0.0
MVP,1940,AL,gehrich01,3,336,0.0
MVP,1911,AL,coombja01,6,64,0.0
MVP,1962,AL,smithal04,1,280,0.0
MVP,1945,NL,hoppjo01,17,336,0.0
MVP,1952,AL,shantbo01,280,336,16.0
MVP,1936,AL,kenneve01,27,80,
MVP,1939,AL,walkege02,7,336,0.0
MVP,1977,AL,singlke01,200,392,3.0
Rookie of the Year,2004,NL,otsukak01,23,160,0.0
MVP,1941,NL,dahlgba01,6,336,0.0
MVP,2012,AL,fieldpr01,56,392,0.0
MVP,1927,NL,pettyje01,2,80,0.0
MVP,1953,NL,roberro01,106,336,1.0
MVP,1997,AL,martiti02,248,392,0.0
Rookie of the Year,1989,NL,smithdw01,68,120,2.0
MVP,1990,NL,dawsoan01,6,336,0.0
MVP,1943,AL,priddje01,17,336,0.0
MVP,1944,NL,russeji01,1,336,0.0
MVP,1952,AL,youngbo01,3,336,0.0
Cy Young,2001,NL,liebejo01,2,160,0.0
MVP,2006,AL,suzukic01,7,392,0.0
MVP,1932,NL,stephri01,32,80,
MVP,1939,AL,kreevmi01,38,336,1.0
MVP,1954,NL,hodgegi01,40,336,0.0
MVP,1926,NL,hermaba01,8,80,0.0
MVP,2005,NL,eyresc01,1,448,0.0
Cy Young,1992,AL,brownke01,9,140,0.0
Rookie of the Year,1979,NL,leonaje01,3,24,3.0
Rookie of the Year,2004,AL,riosal01,12,140,0.0
MVP,1986,AL,wittmi01,34,392,0.0
MVP,1948,NL,sauerha01,1,336,0.0
Rookie of the Year,1961,AL,robinfl01,2,20,2.0
MVP,1976,NL,brocklo01,3,336,0.0
Cy Young,2012,NL,dickera01,209,224,27.0
Cy Young,1996,NL,reynosh01,1,140,0.0
MVP,1944,AL,ettenni01,5,336,0.0
MVP,1974,NL,bucknbi01,1,336,0.0
MVP,1926,NL,critzhu01,60,80,
Rookie of the Year,1960,NL,davisto02,1,24,1.0
MVP,1960,NL,clemero01,62,336,1.0
MVP,1931,NL,branded01,15,80,
Rookie of the Year,2008,NL,volqued01,9,160,0.0
MVP,1946,NL,verbaem01,10,336,0.0
Rookie of the Year,1975,NL,cartega01,9,24,9.0
MVP,1991,AL,molitpa01,51,392,0.0
MVP,2008,AL,huffau01,12,392,0.0
MVP,1925,AL,sheelea01,17,64,
MVP,1935,AL,grovele01,8,80,0.0
MVP,1996,AL,wettejo01,4,392,0.0
Cy Young,1987,NL,welchbo01,3,120,0.0
MVP,1927,NL,alexape01,3,80,0.0
MVP,2008,NL,delgaca01,96,448,0.0
MVP,1975,NL,seaveto01,65,336,0.0
MVP,1982,AL,yountro01,385,392,27.0
MVP,1946,NL,mccorfr01,2,336,0.0
MVP,1933,AL,lazzeto01,6,80,0.0
Cy Young,1987,NL,goodedw01,12,120,1.0
MVP,2004,NL,edmonji01,160,448,0.0
Cy Young,1958,ML,turlebo01,5,16,5.0
MVP,1948,NL,schmijo01,37,336,0.0
MVP,1968,AL,cashno01,3,280,0.0
MVP,1955,AL,bauerha01,64,336,1.0
MVP,1937,NL,mizejo01,18,80,0.0
Cy Young,1975,AL,fingero01,25,120,2.0
Cy Young,2007,NL,valvejo01,2,160,0.0
MVP,1965,AL,fregoji01,5,280,0.0
MVP,1934,NL,hartnga01,9,80,0.0
Rookie of the Year,1987,AL,liriane01,1,140,0.0
MVP,1975,AL,carewro01,54,336,0.0
MVP,1949,AL,sievero01,6,336,0.0
MVP,2009,AL,hernafe02,1,392,0.0
MVP,1940,AL,bonhati01,8,336,0.0
MVP,1949,NL,ashburi01,6,336,0.0
MVP,2001,AL,guzmacr01,4,392,0.0
MVP,1964,AL,peterga01,44,280,0.0
Cy Young,1973,AL,perryga01,1,120,0.0
MVP,1952,AL,bauerha01,10,336,0.0
MVP,1924,AL,collied01,49,64,
Cy Young,1987,AL,stewada01,32,140,2.0
MVP,1912,NL,meyerch01,25,64,
MVP,1997,NL,alfoned01,10,392,0.0
MVP,1914,AL,barryja01,6,64,0.0
MVP,1959,NL,hoakdo01,6,336,0.0
MVP,2010,AL,cabremi01,262,392,5.0
MVP,1986,AL,barfije01,107,392,0.0
Rookie of the Year,2004,NL,sledgte01,1,160,0.0
Cy Young,1989,AL,ryanno01,5,140,0.0
MVP,1967,NL,santoro01,103,280,0.0
MVP,1945,NL,elliobo01,15,336,0.0
MVP,1976,AL,maybejo01,1,336,0.0
MVP,1931,NL,wrighgl01,1,80,0.0
MVP,1944,AL,foxpe01,12,336,0.0
MVP,1992,AL,winfida01,141,392,2.0
MVP,2010,NL,zimmery01,18,448,0.0
Rookie of the Year,1991,NL,merceor01,53,120,1.0
MVP,1978,NL,garvest01,194,336,0.0
MVP,1990,NL,wallati01,36,336,0.0
MVP,1922,AL,johnswa01,5,64,0.0
Rookie of the Year,1992,NL,osbordo01,12,120,0.0
MVP,1995,NL,gantro01,31,392,1.0
MVP,1936,AL,radclri01,3,80,0.0
Rookie of the Year,1996,AL,batisto01,1,140,0.0
MVP,1941,NL,coonejo01,20,336,
MVP,1965,AL,mcdowsa01,7,280,0.0
MVP,1937,NL,fettelo01,29,80,0.0
MVP,1951,AL,mizejo01,2,336,0.0
MVP,1958,AL,lollash01,57,336,0.0
MVP,1911,AL,lajoina01,5,64,0.0
MVP,1942,NL,hugheto04,10,336,0.0
MVP,1992,AL,mcgwima01,155,392,1.0
MVP,1986,NL,raineti01,99,336,0.0
MVP,1954,NL,muelldo01,30,336,0.0
MVP,1970,NL,seaveto01,2,336,0.0
MVP,1956,NL,virdobi01,13,336,0.0
MVP,1958,NL,cepedor01,57,336,0.0
MVP,1969,NL,aaronha01,188,336,2.0
Cy Young,1997,NL,neaglde01,24,140,0.0
MVP,2001,AL,clemero02,67,392,0.0
MVP,1957,NL,bankser01,60,336,0.0
Cy Young,2000,NL,kileda01,8,160,1.0
Cy Young,1974,AL,ryanno01,28,120,1.0
MVP,1994,NL,boonebr01,2,392,0.0
Cy Young,2011,AL,beckejo02,3,196,0.0
MVP,1952,NL,slaugen01,92,336,0.0
MVP,1958,NL,bankser01,283,336,16.0
MVP,1954,AL,willite01,65,336,0.0
MVP,1990,NL,justida01,2,336,0.0
MVP,1995,NL,larkiba01,281,392,11.0
Cy Young,1985,NL,andujjo01,6,120,0.0
MVP,1981,NL,howear01,16,336,0.0
MVP,1969,NL,niekrph01,47,336,0.0
MVP,2006,NL,sanchfr01,5,448,0.0
MVP,1968,AL,robinbr01,8,280,0.0
MVP,1933,AL,melilsk01,12,80,0.0
Cy Young,1977,NL,carltst01,104,120,17.0
MVP,1978,NL,maddoga01,4,336,0.0
MVP,1976,AL,cartyri01,5,336,0.0
Cy Young,1980,NL,mcgratu01,1,120,0.0
MVP,1991,NL,martida01,1,336,0.0
Rookie of the Year,1979,AL,clearma01,5,28,5.0
MVP,1955,NL,frienbo01,10,336,0.0
MVP,1977,AL,gamblos01,1,392,0.0
Rookie of the Year,1996,AL,rosadjo01,6,140,0.0
MVP,1949,AL,mitchda01,2,336,0.0
MVP,1950,NL,bickfve01,4,336,0.0
MVP,1943,AL,gordojo01,4,336,0.0
Rookie of the Year,1984,AL,langsma01,82,140,3.0
Cy Young,1972,NL,jenkife01,23,120,0.0
Cy Young,1993,AL,keyji01,14,140,0.0
MVP,1972,NL,morgajo02,197,336,5.0
MVP,1929,NL,douthta01,14,80,
Rookie of the Year,1984,AL,gubicma01,1,140,0.0
Rookie of the Year,1985,NL,orsuljo01,2,120,0.0
MVP,1955,NL,camparo01,226,336,8.0
MVP,2004,NL,zambrca01,2,448,0.0
Rookie of the Year,1994,NL,floydcl01,10,140,0.0
Rookie of the Year,1981,AL,gedmari01,64,140,5.0
MVP,2005,AL,ramirma02,156,392,0.0
MVP,1993,AL,phillto02,10,392,0.0
Cy Young,1997,NL,martipe02,134,140,25.0
MVP,2000,AL,damonjo01,1,392,0.0
MVP,1956,NL,burdele01,8,336,0.0
MVP,1967,AL,lonboji01,82,280,0.0
MVP,1974,AL,mcraeha01,3,336,0.0
Rookie of the Year,2000,AL,coxst01,1,140,0.0
MVP,2005,AL,figgich01,6,392,0.0
MVP,1991,AL,whitede03,15,392,0.0
Rookie of the Year,1966,NL,jacksso01,3,20,3.0
Cy Young,1984,AL,blylebe01,45,140,4.0
MVP,1969,AL,pinielo01,1,336,0.0
MVP,1992,NL,wettejo01,1,336,0.0
MVP,1976,AL,otisam01,58,336,1.0
MVP,1957,AL,mantlmi01,233,336,6.0
Rookie of the Year,1964,AL,olivato01,19,20,19.0
MVP,1961,NL,moonwa01,22,224,0.0
MVP,1982,AL,fingero01,12,392,0.0
MVP,1948,AL,gordojo01,63,336,0.0
MVP,1982,NL,chambch01,2,336,0.0
MVP,1984,AL,ripkeca01,1,392,0.0
Rookie of the Year,1948,ML,darkal01,27,48,27.0
MVP,1962,AL,richabo01,152,280,5.0
MVP,1991,AL,fieldce01,286,392,9.0
MVP,1971,NL,gibsobo01,3,336,0.0
Cy Young,2005,NL,pettian01,1,160,0.0
MVP,1965,AL,millest01,45,280,0.0
Rookie of the Year,1963,NL,huntro01,2,20,2.0
MVP,1985,AL,evansda01,17,392,0.0
MVP,1911,NL,meyerch01,11,64,
MVP,1997,AL,buhneja01,12,392,0.0
MVP,1983,NL,madlobi01,45,336,0.0
MVP,1998,AL,garcino01,232,392,5.0
MVP,1980,AL,randowi01,10,392,0.0
Rookie of the Year,2004,NL,hollima01,3,160,0.0
MVP,1994,NL,walkela01,23,392,0.0
Rookie of the Year,1978,AL,lansfca01,2,28,2.0
MVP,1996,NL,johnsla03,7,392,0.0
MVP,1933,AL,grovele01,35,80,0.0
Cy Young,1982,NL,andujjo01,1,120,0.0
MVP,1942,NL,marioma01,81,336,1.0
MVP,2000,NL,alfonan01,1,448,0.0
MVP,1934,NL,moorejo02,42,80,
MVP,2007,NL,howarry01,112,448,0.0
Cy Young,1974,NL,gulledo01,5,120,0.0
Cy Young,1996,AL,hentgpa01,110,140,16.0
MVP,1977,AL,sundbji01,30,392,0.0
MVP,1990,AL,thigpbo01,170,392,0.0
Rookie of the Year,2005,AL,crainje01,2,140,0.0
MVP,1945,AL,chrisma01,5,336,0.0
MVP,1952,NL,hodgegi01,15,336,0.0
MVP,1976,NL,rosepe01,131,336,0.0
MVP,1977,NL,smithre06,112,336,0.0
MVP,1957,AL,willite01,209,336,5.0
