managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
hargrmi01m,2005,SEA,AL,1,162,69,93,4.0,N
mcbridi01m,1874,PH1,,1,56,33,23,3.0,Y
schmegu99m,1890,CL4,NL,1,78,21,55,7.0,N
wrighal99m,1876,PHN,NL,1,60,14,45,7.0,N
roweja01m,1890,BFP,PL,3,19,5,14,8.0,Y
durocle01m,1970,CHN,NL,1,162,84,78,2.0,N
fanniji01m,1982,MON,NL,1,162,86,76,3.0,N
bancrda01m,1927,BSN,NL,1,155,60,94,7.0,Y
gerenbo01m,2007,OAK,AL,1,162,76,86,3.0,N
willidi02m,1971,OAK,AL,1,161,101,60,1.0,N
greenda02m,1980,PHI,NL,1,162,91,71,1.0,N
chapmja01m,1882,WOR,NL,3,37,7,30,8.0,N
slattja01m,1928,BSN,NL,1,31,11,20,7.0,N
mcgrajo01m,1922,NY1,NL,1,156,93,61,1.0,N
cronijo01m,1940,BOS,AL,1,154,82,72,5.0,Y
mcclojo99m,1906,SLN,NL,1,154,52,98,7.0,N
edwardo01m,1988,CLE,AL,1,162,78,84,6.0,N
johnsda02m,1985,NYN,NL,1,162,98,64,2.0,N
sewellu01m,1943,SLA,AL,1,153,72,80,6.0,N
moranpa01m,1916,PHI,NL,1,154,91,62,2.0,N
oneilst01m,1947,DET,AL,1,158,85,69,2.0,N
tebbebi01m,1964,CLE,AL,2,91,46,44,6.0,N
simmojo01m,1875,KEO,,1,13,1,12,12.0,Y
cronijo01m,1944,BOS,AL,1,156,77,77,4.0,Y
ryanco01m,1977,TEX,AL,3,6,2,4,2.0,N
varshga01m,2004,PHI,NL,2,2,1,1,2.0,N
mitchfr01m,1923,BSN,NL,1,155,54,100,7.0,N
harribu01m,1947,NYA,AL,1,155,97,57,1.0,N
donovpa01m,1908,BRO,NL,1,154,53,101,7.0,N
gardnbi02m,1983,MIN,AL,1,162,70,92,6.0,N
harrilu01m,1970,ATL,NL,1,162,76,86,5.0,N
weaveea99m,1970,BAL,AL,1,162,108,54,1.0,N
melesa01m,1962,MIN,AL,1,163,91,71,2.0,N
mackco01m,1921,PHA,AL,1,155,53,100,8.0,N
guttedo01m,1969,CHA,AL,2,145,60,85,5.0,N
corrapa01m,1982,PHI,NL,1,162,89,73,2.0,N
fitzsfr01m,1944,PHI,NL,1,154,61,92,8.0,N
wallabo01m,1937,CIN,NL,2,25,5,20,8.0,N
torboje01m,1992,NYN,NL,1,162,72,90,5.0,N
coxbo01m,1982,TOR,AL,1,162,78,84,6.0,N
howsedi01m,1981,KCA,AL,2,33,20,13,1.0,N
craigro01m,1979,SDN,NL,1,161,68,93,5.0,N
kaskoed01m,1970,BOS,AL,1,162,87,75,3.0,N
leylaji99m,1988,PIT,NL,1,160,85,75,2.0,N
whitewa01m,1874,BL1,,1,47,9,38,8.0,Y
lopesda01m,2002,MIL,NL,1,15,3,12,6.0,N
dressch01m,1965,DET,AL,2,120,65,55,4.0,N
stahlja01m,1905,WS1,AL,1,154,64,87,7.0,Y
chancfr01m,1908,CHN,NL,1,158,99,55,1.0,Y
mckecbi01m,1933,BSN,NL,1,156,83,71,4.0,N
mileyda99m,2004,CIN,NL,1,162,76,86,4.0,N
colliji01m,1906,BOS,AL,1,115,35,79,8.0,Y
bristda99m,1970,ML4,AL,1,163,65,97,4.0,N
coxbo01m,1985,TOR,AL,1,161,99,62,1.0,N
ansonca01m,1891,CHN,NL,1,137,82,53,2.0,Y
manuech01m,2010,PHI,NL,1,162,97,65,1.0,N
moranpa01m,1920,CIN,NL,1,154,82,71,3.0,N
coxbo01m,1981,ATL,NL,1,107,50,56,4.0,N
alstowa01m,1972,LAN,NL,1,155,85,70,3.0,N
martibi02m,1975,NYA,AL,2,56,30,26,3.0,N
shettbi99m,1902,PHI,NL,1,138,56,81,7.0,N
gibsoge01m,1920,PIT,NL,1,155,79,75,4.0,N
nichoki01m,1904,SLN,NL,1,155,75,79,5.0,Y
schoere01m,1976,SLN,NL,1,162,72,90,5.0,N
bragabo01m,1965,ML1,NL,1,162,86,76,5.0,N
larusto01m,2001,SLN,NL,1,162,93,69,2.0,N
asproke01m,1974,CLE,AL,1,162,77,85,4.0,N
stovage01m,1915,KCF,FL,1,153,81,72,4.0,Y
larusto01m,2009,SLN,NL,1,162,91,71,1.0,N
penato01m,2003,KCA,AL,1,162,83,79,3.0,N
boonebo01m,1995,KCA,AL,1,144,70,74,2.0,N
stovage01m,1913,SLA,AL,1,135,50,84,8.0,Y
tigheja99m,1958,DET,AL,1,49,21,28,5.0,N
morrijo01m,1885,BSN,NL,1,113,46,66,5.0,Y
kellyto01m,1992,MIN,AL,1,162,90,72,2.0,N
raderdo02m,1983,TEX,AL,1,163,77,85,3.0,N
donovpa01m,1903,SLN,NL,1,139,43,94,8.0,Y
irwinar01m,1895,PHI,NL,1,133,78,53,3.0,N
johnsda02m,1997,BAL,AL,1,162,98,64,1.0,N
mcphebi01m,1902,CIN,NL,1,65,27,37,4.0,N
southbi01m,1929,SLN,NL,1,90,43,45,4.0,Y
weaveea99m,1985,BAL,AL,3,105,53,52,4.0,N
eliale01m,1983,CHN,NL,1,123,54,69,5.0,N
fregoji01m,1999,TOR,AL,1,162,84,78,3.0,N
stallge01m,1919,BSN,NL,1,140,57,82,6.0,N
mcclojo99m,1895,LS3,NL,1,133,35,96,12.0,N
bakerdu01m,1993,SFN,NL,1,162,103,59,2.0,N
kingcl01m,1974,ATL,NL,2,64,38,25,3.0,N
mossle01m,1979,DET,AL,1,53,27,26,5.0,N
johnsda02m,1995,CIN,NL,1,144,85,59,1.0,N
hanlone01m,1896,BLN,NL,1,132,90,39,1.0,N
berrayo01m,1973,NYN,NL,1,161,82,79,1.0,N
oatesjo01m,1998,TEX,AL,1,162,88,74,1.0,N
herzowh01m,1987,SLN,NL,1,162,95,67,1.0,N
herzowh01m,1976,KCA,AL,1,162,90,72,1.0,N
mitchfr01m,1921,BSN,NL,1,153,79,74,4.0,N
houkra01m,1981,BOS,AL,1,108,59,49,2.0,N
roeniro01m,2012,MIL,NL,1,162,83,79,3.0,N
riddogr99m,1991,SDN,NL,1,162,84,78,3.0,N
stovage01m,1912,SLA,AL,2,117,41,74,7.0,Y
lefebji01m,1993,CHN,NL,1,162,84,78,4.0,N
garneph01m,1996,ML4,AL,1,163,80,82,3.0,N
mcraeha01m,1992,KCA,AL,1,162,72,90,5.0,N
mcraeha01m,1991,KCA,AL,3,124,66,58,6.0,N
farreke01m,1957,CLE,AL,1,153,76,77,6.0,N
higgipi01m,1957,BOS,AL,1,154,82,72,3.0,N
morrijo01m,1889,WS8,NL,1,51,13,38,8.0,Y
dooinre01m,1914,PHI,NL,1,154,74,80,6.0,Y
perlosa01m,2007,BAL,AL,1,69,29,40,5.0,N
shawkbo01m,1930,NYA,AL,1,154,86,68,3.0,N
gomezpr01m,1974,HOU,NL,1,162,81,81,4.0,N
waltebu01m,1948,CIN,NL,2,53,20,33,7.0,Y
gastoci01m,2009,TOR,AL,1,162,75,87,4.0,N
herzowh01m,1979,KCA,AL,1,162,85,77,2.0,N
clarkfr01m,1903,PIT,NL,1,141,91,49,1.0,Y
pinielo01m,1987,NYA,AL,1,162,89,73,4.0,N
durocle01m,1953,NY1,NL,1,155,70,84,5.0,N
millsbu01m,1953,CIN,NL,2,8,4,4,6.0,N
sewellu01m,1944,SLA,AL,1,154,89,65,1.0,N
lasorto01m,1980,LAN,NL,1,163,92,71,2.0,N
zimmedo01m,1977,BOS,AL,1,161,97,64,3.0,N
garneph01m,2004,HOU,NL,2,74,48,26,2.0,N
mcnamjo99m,1977,SDN,NL,1,48,20,28,5.0,N
schoere01m,1974,SLN,NL,1,161,86,75,2.0,N
bochybr01m,2011,SFN,NL,1,162,86,76,2.0,N
trebeto99m,1994,CHN,NL,1,113,49,64,5.0,N
rigglji99m,2010,WAS,NL,1,162,69,93,5.0,N
clarkfr01m,1908,PIT,NL,1,155,98,56,2.0,Y
howsedi01m,1984,KCA,AL,1,162,84,78,1.0,N
grimmch01m,1955,ML1,NL,1,154,85,69,2.0,N
chancfr01m,1905,CHN,NL,2,90,55,33,3.0,Y
weaveea99m,1986,BAL,AL,1,162,73,89,7.0,N
grimmch01m,1933,CHN,NL,1,154,86,68,3.0,Y
kingcl01m,1970,SFN,NL,1,42,19,23,3.0,N
bowala01m,1987,SDN,NL,1,162,65,97,6.0,N
herzobu01m,1915,CIN,NL,1,160,71,83,7.0,Y
torrejo01m,1978,NYN,NL,1,162,66,96,6.0,N
howear01m,1989,HOU,NL,1,162,86,76,3.0,N
manueje01m,1999,CHA,AL,1,161,75,86,2.0,N
mccorji01m,1879,CL2,NL,1,82,27,55,6.0,Y
lemonji01m,1968,WS2,AL,1,161,65,96,10.0,N
marshji01m,1976,CHN,NL,1,162,75,87,4.0,N
fregoji01m,1991,PHI,NL,2,149,74,75,3.0,N
durocle01m,1939,BRO,NL,1,157,84,69,3.0,Y
rosepe01m,1985,CIN,NL,1,162,89,72,2.0,Y
marioma01m,1952,SLA,AL,2,104,42,61,7.0,Y
byrnech99m,1886,BR3,AA,1,141,76,61,3.0,N
striccu01m,1892,SLN,NL,2,23,6,17,9.0,Y
wrighha01m,1871,BS1,,1,31,20,10,3.0,Y
tappeel01m,1961,CHN,NL,9,16,5,11,7.0,N
marioma01m,1956,CHA,AL,1,154,85,69,3.0,N
barnibi01m,1889,BL2,AA,1,139,70,65,5.0,N
dierkla01m,1999,HOU,NL,1,61,38,23,1.0,N
mcaleji01m,1909,SLA,AL,1,154,61,89,7.0,N
davidmo99m,1888,LS2,AA,2,3,1,2,7.0,N
robinfr02m,1984,SFN,NL,1,106,42,64,6.0,N
leylaji99m,1990,PIT,NL,1,162,95,67,1.0,N
friscfr01m,1943,PIT,NL,1,157,80,74,4.0,N
myershe01m,1882,BL2,AA,1,74,19,54,6.0,Y
lakefr01m,1908,BOS,AL,2,40,22,17,5.0,N
vukovjo01m,1988,PHI,NL,2,9,5,4,6.0,N
trebeto99m,1990,ML4,AL,1,162,74,88,6.0,N
foxch01m,1983,CHN,NL,2,39,17,22,5.0,N
adairbi99m,1970,CHA,AL,2,10,4,6,6.0,N
corrire01m,1950,CHA,AL,2,125,52,72,6.0,N
raderdo02m,1991,CAL,AL,1,124,61,63,7.0,N
tebbebi01m,1956,CIN,NL,1,155,91,63,3.0,N
mackco01m,1929,PHA,AL,1,151,104,46,1.0,N
sherrno01m,1977,CAL,AL,1,81,39,42,5.0,N
krolja99m,1980,SLN,NL,2,1,0,1,4.0,N
mckecbi01m,1924,PIT,NL,1,153,90,63,3.0,N
mckecbi01m,1943,CIN,NL,1,155,87,67,2.0,N
parksbi01m,1875,WS6,,2,8,1,7,10.0,Y
aloufe01m,2000,MON,NL,1,162,67,95,4.0,N
willidi02m,1986,SEA,AL,3,133,58,75,7.0,N
barroed99m,1903,DET,AL,1,137,65,71,5.0,N
bondto01m,1882,WOR,NL,2,6,2,4,8.0,Y
valenbo02m,1990,TEX,AL,1,162,83,79,3.0,N
robinwi01m,1925,BRO,NL,1,153,68,85,7.0,N
muserto01m,1997,KCA,AL,2,79,31,48,5.0,N
raderdo02m,1985,TEX,AL,1,32,9,23,7.0,N
ozarkda99m,1977,PHI,NL,1,162,101,61,1.0,N
garneph01m,2001,DET,AL,1,162,66,96,4.0,N
bragabo01m,1963,ML1,NL,1,163,84,78,6.0,N
corrapa01m,1987,CLE,AL,1,87,31,56,7.0,N
valenbo02m,1988,TEX,AL,1,161,70,91,6.0,N
ewingbu01m,1900,NY1,NL,1,63,21,41,8.0,N
sciosmi01m,2012,LAA,AL,1,162,89,73,3.0,N
johnsda01m,1979,SEA,AL,1,162,67,95,6.0,N
actama99m,2010,CLE,AL,1,162,69,93,4.0,N
baylodo01m,1994,COL,NL,1,117,53,64,3.0,N
mckeoja99m,1990,SDN,NL,1,80,37,43,5.0,N
bellbu01m,2001,COL,NL,1,162,73,89,5.0,N
nicolhu01m,1897,SLN,NL,2,40,8,32,12.0,N
blackle01m,1929,CHA,AL,1,152,59,93,7.0,Y
chapmja01m,1878,ML2,NL,1,61,15,45,6.0,N
mccorji01m,1880,CL2,NL,1,85,47,37,3.0,Y
roeniro01m,2011,MIL,NL,1,162,96,66,1.0,N
boudrlo01m,1952,BOS,AL,1,154,76,78,6.0,Y
mccarjo99m,1938,NYA,AL,1,157,99,53,1.0,N
valenbo02m,2002,NYN,NL,1,161,75,86,5.0,N
dykesji01m,1943,CHA,AL,1,155,82,72,4.0,N
mcguide01m,1911,CLE,AL,1,17,6,11,3.0,N
stengca01m,1954,NYA,AL,1,155,103,51,2.0,N
manuech01m,2001,CLE,AL,1,162,91,71,1.0,N
rigglji99m,1998,CHN,NL,1,163,90,73,2.0,N
millera99m,1985,MIN,AL,2,100,50,50,4.0,N
gonzami01m,1940,SLN,NL,2,6,1,5,3.0,N
mcgrajo01m,1931,NY1,NL,1,153,87,65,2.0,N
fregoji01m,1986,CHA,AL,3,96,45,51,5.0,N
boudrlo01m,1950,CLE,AL,1,155,92,62,4.0,Y
schaebo99m,2005,KCA,AL,2,17,5,12,5.0,N
griffcl01m,1903,NYA,AL,1,136,72,62,4.0,Y
jonesfi01m,1916,SLA,AL,1,158,79,75,5.0,N
jurgebi01m,1960,BOS,AL,1,42,15,27,7.0,N
willidi02m,1972,OAK,AL,1,155,93,62,1.0,N
wrighha01m,1877,BSN,NL,1,61,42,18,1.0,Y
mackco01m,1905,PHA,AL,1,152,92,56,1.0,N
mileyda99m,2003,CIN,NL,3,57,22,35,5.0,N
berrayo01m,1974,NYN,NL,1,162,71,91,5.0,N
collied01m,1926,CHA,AL,1,155,81,72,5.0,Y
andersp01m,1992,DET,AL,1,162,75,87,6.0,N
rigglji99m,1994,SDN,NL,1,117,47,70,4.0,N
zimmedo01m,1990,CHN,NL,1,162,77,85,5.0,N
cuthbne01m,1882,SL4,AA,1,80,37,43,5.0,Y
michage01m,1981,NYA,AL,1,82,48,34,1.0,N
mazzile01m,2005,BAL,AL,1,107,51,56,4.0,N
wardjo01m,1892,BRO,NL,1,158,95,59,2.0,Y
lasorto01m,1979,LAN,NL,1,162,79,83,3.0,N
morrijo01m,1886,BSN,NL,1,118,56,61,5.0,Y
andersp01m,1981,DET,AL,1,109,60,49,2.0,N
bristda99m,1977,ATL,NL,1,29,8,21,6.0,N
hartji99m,1889,BSN,NL,1,133,83,45,2.0,N
swiftbo01m,1966,DET,AL,2,57,32,25,3.0,N
mackco01m,1907,PHA,AL,1,150,88,57,2.0,N
lajoina01m,1905,CLE,AL,3,56,19,36,5.0,Y
mccarjo99m,1936,NYA,AL,1,155,102,51,1.0,N
gibsoge01m,1934,PIT,NL,1,51,27,24,5.0,N
robinfr02m,1977,CLE,AL,1,57,26,31,5.0,N
brenlbo01m,2002,ARI,NL,1,162,98,64,1.0,N
dressch01m,1935,CIN,NL,1,154,68,85,6.0,N
southbi01m,1940,SLN,NL,3,111,69,40,3.0,N
felskjo01m,1986,PHI,NL,1,161,86,75,2.0,N
rickebr01m,1925,SLN,NL,1,38,13,25,4.0,N
peckiro01m,1930,CLE,AL,1,154,81,73,4.0,N
lemonbo01m,1978,CHA,AL,1,74,34,40,5.0,N
stengca01m,1934,BRO,NL,1,153,71,81,6.0,N
howleda01m,1929,SLA,AL,1,154,79,73,4.0,N
comisch01m,1894,CIN,NL,1,134,55,75,10.0,Y
durocle01m,1949,NY1,NL,1,156,73,81,5.0,N
larusto01m,2011,SLN,NL,1,162,90,72,2.0,N
howear01m,1998,OAK,AL,1,162,74,88,4.0,N
wrighha01m,1886,PHI,NL,1,119,71,43,4.0,N
williji03m,2000,BOS,AL,1,162,85,77,2.0,N
lamonge01m,1994,CHA,AL,1,113,67,46,1.0,N
larusto01m,1995,OAK,AL,1,144,67,77,4.0,N
boudrlo01m,1949,CLE,AL,1,154,89,65,3.0,Y
harribu01m,1933,DET,AL,1,153,73,79,5.0,N
lasorto01m,1985,LAN,NL,1,162,95,67,1.0,N
huggimi01m,1917,SLN,NL,1,154,82,70,3.0,N
perlosa01m,2005,BAL,AL,2,55,23,32,4.0,N
clarkfr01m,1900,PIT,NL,1,140,79,60,2.0,Y
bluegos01m,1947,WS1,AL,1,154,64,90,7.0,N
dykesji01m,1954,BAL,AL,1,154,54,100,7.0,N
showabu99m,1993,NYA,AL,1,162,88,74,2.0,N
shannda01m,1891,WS9,AA,3,51,15,34,8.0,Y
mackco01m,1920,PHA,AL,1,156,48,106,8.0,N
martibi02m,1977,NYA,AL,1,162,100,62,1.0,N
dressch01m,1952,BRO,NL,1,155,96,57,1.0,N
berrayo01m,1975,NYN,NL,1,109,56,53,3.0,N
bancrfr99m,1881,DTN,NL,1,84,41,43,4.0,N
sciosmi01m,2004,ANA,AL,1,162,92,70,1.0,N
ozarkda99m,1979,PHI,NL,1,133,65,67,4.0,N
peckiro01m,1932,CLE,AL,1,153,87,65,4.0,N
tebbebi01m,1954,CIN,NL,1,154,74,80,5.0,N
andersp01m,1982,DET,AL,1,162,83,79,4.0,N
stallge01m,1898,PHI,NL,1,46,19,27,6.0,Y
bellbu01m,1997,DET,AL,1,162,79,83,3.0,N
quademi99m,2010,CHN,NL,2,37,24,13,5.0,N
howear01m,1992,HOU,NL,1,162,81,81,4.0,N
freyji99m,1981,KCA,AL,1,70,30,40,1.0,N
hutchfr01m,1959,CIN,NL,2,74,39,35,5.0,N
rignebi01m,1960,SFN,NL,1,58,33,25,5.0,N
bochybr01m,1996,SDN,NL,1,162,91,71,1.0,N
clarkfr01m,1898,LS3,NL,1,154,70,81,9.0,Y
leylaji99m,1995,PIT,NL,1,144,58,86,5.0,N
durocle01m,1948,NY1,NL,2,79,41,38,5.0,N
williji03m,1999,BOS,AL,1,162,94,68,2.0,N
bevinte99m,1995,CHA,AL,2,113,57,56,3.0,N
jonesfi01m,1904,CHA,AL,2,114,66,47,3.0,Y
mooreja01m,1984,OAK,AL,2,118,57,61,4.0,N
torrejo01m,1996,NYA,AL,1,162,92,70,1.0,N
southbi01m,1947,BSN,NL,1,154,86,68,3.0,N
traynpi01m,1939,PIT,NL,1,153,68,85,6.0,N
mutriji99m,1888,NY1,NL,1,138,84,47,1.0,N
mcraeha01m,2002,TBA,AL,1,161,55,106,5.0,N
mcgrajo01m,1926,NY1,NL,1,151,74,77,5.0,N
speaktr01m,1923,CLE,AL,1,153,82,71,3.0,Y
nashbi01m,1896,PHI,NL,1,130,62,68,8.0,Y
brenlbo01m,2004,ARI,NL,1,79,29,50,5.0,N
foutzda01m,1894,BRO,NL,1,135,70,61,5.0,Y
wakamdo01m,2010,SEA,AL,1,112,42,70,4.0,N
johnsda01m,1977,SEA,AL,1,162,64,98,6.0,N
fregoji01m,1979,CAL,AL,1,162,88,74,1.0,N
mauchge01m,1978,MIN,AL,1,162,73,89,4.0,N
rappve99m,1978,SLN,NL,1,17,6,11,5.0,N
comisch01m,1890,CHP,PL,1,138,75,62,4.0,Y
fanniji01m,1981,MON,NL,2,27,16,11,1.0,N
seleefr99m,1897,BSN,NL,1,135,93,39,1.0,N
andersp01m,1985,DET,AL,1,161,84,77,3.0,N
oneilst01m,1946,DET,AL,1,155,92,62,2.0,N
hattogr01m,1966,HOU,NL,1,163,72,90,8.0,N
ricede01m,1972,CAL,AL,1,155,75,80,5.0,N
clarkfr01m,1915,PIT,NL,1,157,73,81,5.0,Y
collite99m,1998,ANA,AL,1,162,85,77,2.0,N
houkra01m,1975,DET,AL,1,159,57,102,6.0,N
dykesji01m,1953,PHA,AL,1,157,59,95,7.0,N
mcbridi01m,1872,PH1,,1,47,30,14,2.0,Y
mackco01m,1895,PIT,NL,1,135,71,61,7.0,Y
andersp01m,1984,DET,AL,1,162,104,58,1.0,N
stengca01m,1943,BSN,NL,2,107,47,60,6.0,N
oneilst01m,1954,PHI,NL,1,77,40,37,4.0,N
huggimi01m,1925,NYA,AL,1,156,69,85,7.0,N
mcnamjo99m,1969,OAK,AL,2,13,8,5,2.0,N
manuech01m,2012,PHI,NL,1,162,81,81,3.0,N
bowala01m,2003,PHI,NL,1,162,86,76,3.0,N
wagneho01m,1917,PIT,NL,2,5,1,4,8.0,Y
burnhwa99m,1887,IN3,NL,1,28,6,22,8.0,N
virdobi01m,1984,MON,NL,1,131,64,67,5.0,N
altobjo01m,1977,SFN,NL,1,162,75,87,4.0,N
torrejo01m,1995,SLN,NL,1,47,20,27,4.0,N
lajoina01m,1906,CLE,AL,1,157,89,64,3.0,Y
callani01m,1916,PIT,NL,1,157,65,89,6.0,N
aloufe01m,1996,MON,NL,1,162,88,74,2.0,N
tracyji01m,2010,COL,NL,1,162,83,79,3.0,N
lakefr01m,1910,BSN,NL,1,157,53,100,8.0,Y
torboje01m,2001,MON,NL,2,109,47,62,5.0,N
winebo01m,1985,ATL,NL,2,41,16,25,5.0,N
crandde01m,1972,ML4,AL,3,124,54,70,6.0,N
kellejo01m,1908,BSN,NL,1,156,63,91,6.0,Y
ansonca01m,1886,CHN,NL,1,126,90,34,1.0,Y
gerenbo01m,2010,OAK,AL,1,162,81,81,2.0,N
comisch01m,1893,CIN,NL,1,131,65,63,6.0,Y
aloufe01m,1994,MON,NL,1,114,74,40,1.0,N
keanejo99m,1964,SLN,NL,1,162,93,69,1.0,N
torrejo01m,2006,NYA,AL,1,162,97,65,1.0,N
ansonca01m,1887,CHN,NL,1,127,71,50,3.0,Y
lachere01m,2002,CHN,NL,2,1,0,1,5.0,N
bochybr01m,2009,SFN,NL,1,162,88,74,3.0,N
darkal01m,1966,KC1,AL,1,160,74,86,7.0,N
willidi02m,1967,BOS,AL,1,162,92,70,1.0,N
trammal01m,2004,DET,AL,1,162,72,90,4.0,N
bakerde01m,1941,DET,AL,1,155,75,79,4.0,N
hargrmi01m,1995,CLE,AL,1,144,100,44,1.0,N
walshmi99m,1884,LS2,AA,1,110,68,40,3.0,N
austiji01m,1918,SLA,AL,2,16,7,9,5.0,Y
lillibo01m,1983,HOU,NL,1,162,85,77,3.0,N
clappjo01m,1872,MID,,1,24,5,19,9.0,Y
wrighha01m,1890,PHI,NL,5,46,22,23,3.0,N
trembda99m,2008,BAL,AL,1,161,68,93,5.0,N
martibi02m,1980,OAK,AL,1,162,83,79,2.0,N
burwebi01m,1947,PIT,NL,2,1,1,0,7.0,N
mauchge01m,1967,PHI,NL,1,162,82,80,5.0,N
hydebr99m,2011,FLO,NL,2,1,0,1,5.0,N
kellyto01m,1993,MIN,AL,1,162,71,91,6.0,N
hartnga01m,1939,CHN,NL,1,156,84,70,4.0,Y
burnsto01m,1892,PIT,NL,2,60,27,32,4.0,Y
craftha01m,1962,HOU,NL,1,162,64,96,8.0,N
ansonca01m,1892,CHN,NL,1,147,70,76,7.0,Y
leylaji99m,1992,PIT,NL,1,162,96,66,1.0,N
schoere01m,1965,SLN,NL,1,162,80,81,7.0,N
michage01m,1986,CHN,NL,3,102,46,56,5.0,N
fergubo01m,1879,TRN,NL,2,30,7,22,8.0,Y
mcbridi01m,1873,PH1,,1,52,28,23,4.0,Y
mackco01m,1936,PHA,AL,1,154,53,100,8.0,N
mackco01m,1931,PHA,AL,1,153,107,45,1.0,N
bakerde01m,1936,DET,AL,2,34,18,16,2.0,N
orourji01m,1882,BFN,NL,1,84,45,39,3.0,Y
burkeji01m,1920,SLA,AL,1,154,76,77,4.0,N
collied01m,1925,CHA,AL,1,154,79,75,5.0,Y
mcnamjo99m,1980,CIN,NL,1,163,89,73,3.0,N
lopezal01m,1955,CLE,AL,1,154,93,61,2.0,N
maddojo99m,1999,ANA,AL,2,29,19,10,4.0,N
birmijo01m,1914,CLE,AL,1,157,51,102,8.0,Y
sulliha02m,1965,KC1,AL,2,136,54,82,10.0,N
smithha03m,1909,BSN,NL,2,79,23,54,8.0,Y
southbi01m,1949,BSN,NL,1,111,55,54,4.0,N
bresnro01m,1912,SLN,NL,1,153,63,90,6.0,Y
killebi01m,1921,CHN,NL,2,57,23,34,7.0,Y
mauchge01m,1987,CAL,AL,1,162,75,87,7.0,N
carribi02m,1927,BOS,AL,1,154,51,103,8.0,N
schoere01m,1975,SLN,NL,1,163,82,80,4.0,N
samueju01m,2010,BAL,AL,2,51,17,34,5.0,N
berrayo01m,1984,NYA,AL,1,162,87,75,3.0,N
martibi02m,1981,OAK,AL,1,109,64,45,1.0,N
larusto01m,2000,SLN,NL,1,162,95,67,1.0,N
girarjo01m,2009,NYA,AL,1,162,103,59,1.0,N
torrejo01m,1980,NYN,NL,1,162,67,95,5.0,N
herzobu01m,1916,CIN,NL,1,84,34,49,7.0,Y
hanlone01m,1897,BLN,NL,1,136,90,40,2.0,N
trembda99m,2009,BAL,AL,1,162,64,98,5.0,N
tracyji01m,2012,COL,NL,1,162,64,98,5.0,N
bakerde01m,1960,BOS,AL,2,7,2,5,7.0,N
killebi01m,1933,SLA,AL,1,91,34,57,8.0,N
andersp01m,1995,DET,AL,1,144,60,84,4.0,N
wedgeer01m,2012,SEA,AL,1,162,75,87,4.0,N
chapmja01m,1889,LS2,AA,4,7,1,6,8.0,N
robinfr02m,1990,BAL,AL,1,162,76,85,5.0,N
thomafr99m,1887,IN3,NL,2,29,11,18,8.0,N
johnswa01m,1930,WS1,AL,1,154,94,60,2.0,N
weaveea99m,1982,BAL,AL,1,163,94,68,2.0,N
foutzda01m,1896,BRO,NL,1,133,58,73,10.0,Y
bakerdu01m,2012,CIN,NL,1,162,97,65,1.0,N
southbi01m,1950,BSN,NL,1,156,83,71,4.0,N
tebbebi01m,1961,ML1,NL,2,25,12,13,4.0,N
rodgebu01m,1981,ML4,AL,1,109,62,47,1.0,N
manueje01m,2000,CHA,AL,1,162,95,67,1.0,N
girarjo01m,2006,FLO,NL,1,162,78,84,4.0,N
venturo01m,2012,CHA,AL,1,162,85,77,2.0,N
sherrno01m,1976,CAL,AL,2,66,37,29,4.0,N
mcgrajo01m,1910,NY1,NL,1,155,91,63,2.0,N
oneilst01m,1953,PHI,NL,1,156,83,71,4.0,N
willidi02m,1987,SEA,AL,1,162,78,84,4.0,N
grohhe01m,1918,CIN,NL,2,10,7,3,3.0,Y
barnibi01m,1887,BL2,AA,1,141,77,58,3.0,N
rigglji99m,1997,CHN,NL,1,162,68,94,5.0,N
oatesjo01m,1992,BAL,AL,1,162,89,73,3.0,N
jonesfi01m,1906,CHA,AL,1,154,93,58,1.0,Y
howarfr01m,1981,SDN,NL,1,110,41,69,6.0,N
hanlone01m,1905,BRO,NL,1,155,48,104,8.0,N
francte01m,2010,BOS,AL,1,162,89,73,3.0,N
seleefr99m,1895,BSN,NL,1,133,71,60,6.0,N
yostne01m,2012,KCA,AL,1,162,72,90,,N
lachema01m,1996,CAL,AL,1,111,52,59,4.0,N
blackbu02m,2007,SDN,NL,1,163,89,74,3.0,N
williji99m,1888,CL3,AA,1,64,20,44,6.0,N
wilsoji01m,1934,PHI,NL,1,149,56,93,7.0,Y
machake01m,2009,MIL,NL,1,162,80,82,3.0,N
oatesjo01m,1999,TEX,AL,1,162,95,67,1.0,N
mcmilro01m,1972,ML4,AL,2,2,1,1,6.0,N
lefebji01m,1990,SEA,AL,1,162,77,85,5.0,N
grimebu01m,1938,BRO,NL,1,151,69,80,7.0,N
rolfere01m,1950,DET,AL,1,157,95,59,2.0,N
torboje01m,1979,CLE,AL,1,95,43,52,6.0,N
durocle01m,1971,CHN,NL,1,162,83,79,4.0,N
stengca01m,1942,BSN,NL,1,150,59,89,7.0,N
herzowh01m,1983,SLN,NL,1,162,79,83,4.0,N
tayloge99m,1884,BR3,AA,1,109,40,64,9.0,N
richapa01m,1951,CHA,AL,1,155,81,73,4.0,N
morgajo01m,1991,BOS,AL,1,162,84,78,3.0,N
murtada01m,1970,PIT,NL,1,162,89,73,1.0,N
