yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1988,NL,LAN,LAD,W,1,162,81.0,94,67,Y,,Y,Y,628,5431,1346,217,25,99,437,947.0,131.0,46.0,,,544,481,2,32,24,49,4389,1291,84,473,1029,142,126.0,0,Лос-Анджелес Доджерс,Стадион Dodger,2980262.0,98,97,LAD,LAN,LAN
1916,NL,BRO,LAD,,1,156,78.0,94,60,,,Y,Н,585,5234,1366,195,80,28,355,550.0,187.0,,,,471,336,2,96,22,9,4281,1201,24,372,634,224,90.0,0,Бруклинские Робинс,Эббетс Поле,447747.0,103,102,BRO,BRO,BRO
2011,AL,TOR,TOR,E,4,162,,81,81,Н,Н,Н,Н,743,5559,1384,285,34,186,525,1184.0,131.0,52.0,48.0,47.0,761,700,4,7,10,33,4376,1433,179,540,1169,110,146.0,0,Торонтские синие джеи,Центр Роджерс,1818103.0,104,104,TOR,TOR,TOR
1945,AL,DET,DET,,1,155,76.0,88,65,,,Y,Y,633,5257,1345,227,47,77,517,533.0,60.0,54.0,,,565,463,2,78,19,16,4179,1305,48,538,588,158,173.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион Бриггс,1280341.0,107,105,DET,DET,DET
1923,NL,CHN,CHC,,4,154,77.0,83,71,,,Н,Н,756,5259,1516,243,52,90,455,485.0,181.0,143.0,,,704,580,3,80,8,11,4098,1419,86,435,408,208,144.0,0,Чикаго Кабс,Филд Уригли,703705.0,100,100,CHC,CHN,CHN
1908,AL,SLA,BAL,,4,155,78.0,83,69,,,Н,Н,544,5151,1261,173,52,20,343,,126.0,,,,483,334,2,107,15,5,4191,1151,7,387,607,237,97.0,0,Сент-Луис Браунс,Парк III для спортсменов,618947.0,101,100,SLB,SLA,SLA
1928,NL,SLN,STL,,1,154,77.0,95,59,,,Y,Н,807,5357,1505,292,70,113,568,438.0,82.0,,,,636,531,3,83,4,21,4245,1470,86,399,422,152,134.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,761574.0,103,102,STL,SLN,SLN
1966,NL,PIT,PIT,,3,162,81.0,92,70,,,Н,Н,759,5676,1586,238,66,158,405,1011.0,64.0,60.0,,,641,572,3,35,12,43,4389,1445,125,463,898,141,215.0,0,Питтсбургские пираты,Поле Форбса,1196618.0,100,99,PIT,PIT,PIT
1944,NL,PIT,PIT,,2,158,81.0,90,63,,,Н,Н,744,5428,1441,248,80,70,573,616.0,87.0,,,,662,540,3,77,10,19,4242,1466,65,435,452,191,122.0,0,Питтсбургские пираты,Поле Форбса,604278.0,105,103,PIT,PIT,PIT
1955,AL,NYA,NYY,,1,154,77.0,96,58,,,Y,Н,762,5161,1342,179,55,175,609,658.0,55.0,25.0,,,569,492,3,52,19,33,4116,1163,108,688,731,128,180.0,0,Нью-Йорк Янкиз,Стадион I Янки,1490138.0,99,95,NYY,NYA,NYA
1949,AL,CLE,CLE,,3,154,77.0,89,65,,,Н,Н,675,5221,1358,194,58,112,601,534.0,44.0,40.0,,,574,516,3,65,10,19,4149,1275,82,611,594,103,192.0,0,Индейцы Кливленда,Стадион Кливленда,2233771.0,98,95,CLE,CLE,CLE
1962,AL,KC1,OAK,,9,162,81.0,72,90,,,Н,Н,745,5576,1467,220,58,116,556,803.0,76.0,21.0,,,837,763,4,32,4,33,4302,1450,199,655,825,132,131.0,0,Канзас-Сити Атлетика,Муниципальный стадион I,635675.0,104,106,KCA,KC1,KC1
1990,AL,BOS,BOS,E,1,162,81.0,88,74,Y,,Н,Н,699,5516,1502,298,31,106,598,795.0,53.0,52.0,,,664,596,3,15,13,44,4326,1439,92,519,997,123,154.0,0,Бостонский ред Сокс,Парк Фенвей II,2528986.0,105,105,BOS,BOS,BOS
2001,AL,NYA,NYY,E,1,161,80.0,95,65,Y,Н,Y,Н,804,5577,1488,289,20,203,519,1035.0,161.0,53.0,64.0,43.0,713,649,4,7,9,57,4354,1429,158,465,1266,109,132.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II,3264907.0,102,100,NYY,NYA,NYA
1918,NL,CHN,CHC,,1,131,74.0,84,45,,,Y,Н,538,4325,1147,164,53,21,358,343.0,159.0,,,,393,290,2,92,23,8,3591,1050,13,296,472,188,91.0,0,Чикаго Кабс,Филд Уригли,337256.0,102,101,CHC,CHN,CHN
1928,NL,NY1,SFG,,2,155,77.0,93,61,,,Н,Н,807,5459,1600,276,59,118,444,376.0,62.0,,,,653,568,3,79,7,16,4182,1454,77,405,399,178,175.0,0,Нью-Йорк Гиганты,Поло Земля IV,916191.0,100,98,NYG,NY1,NY1
1995,AL,BOS,BOS,E,1,144,72.0,86,58,Y,Н,Н,Н,791,4997,1399,286,31,175,560,923.0,99.0,44.0,,,698,630,4,7,9,39,3876,1338,127,476,888,120,151.0,0,Бостонский ред Сокс,Парк Фенвей II,2164410.0,103,103,BOS,BOS,BOS
1972,NL,SDN,SDP,W,6,153,80.0,58,95,Н,,Н,Н,488,5213,1181,168,38,102,407,976.0,78.0,46.0,,,665,589,3,39,17,19,4209,1350,121,618,960,144,146.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,644273.0,92,95,SDP,SDN,SDN
1927,NL,CIN,CIN,,5,153,80.0,75,78,,,Н,Н,643,5185,1439,222,77,29,402,332.0,62.0,,,,653,538,3,87,12,12,4104,1472,36,316,407,165,160.0,0,Красные Цинциннати,Кросли Филд,442164.0,97,97,CIN,CIN,CIN
1988,AL,CAL,ANA,W,4,162,81.0,75,87,Н,,Н,Н,714,5582,1458,258,31,124,469,819.0,86.0,52.0,,,771,698,4,26,9,33,4365,1503,135,568,817,135,175.0,0,Калифорнийские ангелы,Анахаймский стадион,2340925.0,97,97,CAL,CAL,CAL
1950,NL,BRO,LAD,,2,155,78.0,89,65,,,Н,Н,847,5364,1461,247,46,194,607,632.0,77.0,,,,724,661,4,62,10,21,4167,1397,163,591,772,127,183.0,0,Бруклин Доджерс,Эббетс Поле,1185896.0,103,99,BRO,BRO,BRO
1923,AL,WS1,MIN,,4,155,79.0,75,78,,,Н,Н,720,5244,1436,224,93,26,532,448.0,102.0,67.0,,,747,608,3,71,8,16,4122,1527,56,563,474,213,182.0,0,Сенаторы Вашингтона,Стадион Гриффита I,357406.0,95,95,WSH,WS1,WS1
1899,NL,BRO,LAD,,1,150,,101,47,,,Y,,892,4937,1436,178,97,27,477,263.0,271.0,,,,658,458,3,121,9,9,3807,1320,32,463,331,314,,0,Бруклинский супербас,Вашингтон Парк III,269641.0,102,102,BRO,BRO,BRO
1976,NL,SDN,SDP,W,5,162,80.0,73,89,Н,,Н,Н,570,5369,1327,216,37,64,488,716.0,92.0,46.0,,,662,581,3,47,11,18,4296,1368,87,543,652,141,148.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,1458478.0,92,94,SDP,SDN,SDN
1957,AL,CHA,CHW,,2,155,77.0,90,64,,,Н,Н,707,5265,1369,208,41,106,633,745.0,109.0,51.0,,,566,521,3,59,16,27,4203,1305,124,470,665,107,169.0,0,Чикаго Уайт Сокс,Парк Комиски,1135668.0,101,99,CHW,CHA,CHA
2008,NL,PHI,PHI,E,1,162,,92,70,Y,Н,Y,Y,799,5509,1407,291,36,214,586,1117.0,136.0,25.0,67.0,40.0,680,625,3,4,11,47,4349,1444,160,533,1081,90,142.0,0,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;,3422583.0,103,102,PHI,PHI,PHI
1986,NL,SLN,STL,E,3,161,81.0,79,82,Н,,Н,Н,601,5378,1270,216,48,58,568,905.0,262.0,78.0,,,611,549,3,17,4,46,4398,1364,135,485,761,123,178.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2471974.0,100,99,STL,SLN,SLN
1900,NL,BRO,LAD,,1,142,,82,54,,,Y,,816,4860,1423,199,81,26,421,272.0,274.0,,,,722,529,3,104,8,4,3675,1370,30,405,300,303,102.0,0,Бруклинский супербас,Вашингтон Парк III,183000.0,106,104,BRO,BRO,BRO
1971,NL,PHI,PHI,E,6,162,81.0,67,95,Н,,Н,Н,558,5538,1289,209,35,123,499,1031.0,63.0,39.0,,,688,606,3,31,10,25,4410,1396,132,525,838,121,158.0,0,Филадельфия Филадельфия,Стадион ветеранов,1511223.0,100,102,PHI,PHI,PHI
1982,NL,NYN,NYM,E,6,162,81.0,65,97,Н,,Н,Н,609,5510,1361,227,26,97,456,1005.0,137.0,58.0,,,723,624,3,15,5,37,4341,1508,119,582,759,175,134.0,0,Нью-Йорк Метс,Шейский стадион,1323036.0,99,101,NYM,NYN,NYN
1979,AL,NYA,NYY,E,4,160,81.0,89,71,Н,,Н,Н,734,5421,1443,226,40,150,509,590.0,65.0,46.0,,,672,609,3,43,10,37,4296,1446,123,455,731,122,183.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II,2537765.0,98,96,NYY,NYA,NYA
1916,AL,PHA,OAK,,8,154,76.0,36,117,,,Н,Н,447,5010,1212,169,65,19,406,631.0,151.0,,,,776,585,3,94,11,3,4029,1311,26,715,575,312,126.0,0,Филадельфия Атлетика,Парк Шиве,184471.0,95,101,PHA,PHA,PHA
1876,NL,HAR,HAR,,2,69,,47,21,,,Н,,429,2664,711,96,22,2,39,78.0,,,,,261,116,1,69,11,0,1872,570,2,27,114,337,27.0,0,Хартфорд Тёмный Блюз,Hartford Ball Club Groups,,110,106,HAR,HAR,HAR
1916,NL,PIT,PIT,,6,157,78.0,65,89,,,Н,Н,484,5181,1246,147,91,20,372,618.0,173.0,,,,586,435,2,88,11,7,4257,1277,24,443,596,260,97.0,0,Питтсбургские пираты,Поле Форбса,289132.0,101,102,PIT,PIT,PIT
1897,NL,BSN,ATL,,1,135,,93,39,,,Y,,1025,4937,1574,230,83,45,423,262.0,233.0,,,,665,484,3,115,8,7,3582,1273,39,393,329,272,,0,Бостонские бунтари,South End Groups III,334800.0,106,104,BSN,BSN,BSN
1987,NL,CIN,CIN,W,2,162,81.0,84,78,Н,,Н,Н,783,5560,1478,262,29,192,514,928.0,169.0,46.0,,,752,684,4,7,6,44,4356,1486,170,485,919,128,137.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,2185205.0,104,103,CIN,CIN,CIN
1939,NL,SLN,STL,,2,155,79.0,92,61,,,Н,Н,779,5447,1601,332,62,98,475,566.0,44.0,,,,633,552,3,45,18,32,4152,1377,76,498,603,177,140.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,400245.0,106,105,STL,SLN,SLN
2012,AL,BAL,BAL,E,2,162,81.0,93,69,Н,Y,Н,Н,712,5560,1375,270,16,214,480,1315.0,58.0,29.0,50.0,30.0,705,642,3,1,1,55,4449,1433,184,481,1177,106,150.0,0,Балтимор Ориолс,Парк Ориол в Камден-Ярдс,2102240.0,102,103,BAL,BAL,BAL
1972,AL,MIN,MIN,W,3,154,74.0,77,77,Н,,Н,Н,537,5234,1277,182,31,93,478,905.0,53.0,41.0,,,535,441,2,37,17,34,4197,1188,105,444,838,159,133.0,0,Близнецы из Миннесоты,Столичный стадион,797901.0,105,105,MIN,MIN,MIN
1987,AL,CLE,CLE,E,7,162,81.0,61,101,Н,,Н,Н,742,5606,1476,267,30,187,489,977.0,140.0,54.0,,,957,834,5,24,8,25,4266,1566,219,606,849,152,128.0,0,Индейцы Кливленда,Стадион Кливленда,1077898.0,100,101,CLE,CLE,CLE
1987,AL,KCA,KCR,W,2,162,81.0,83,79,Н,,Н,Н,715,5499,1443,239,40,168,523,1034.0,125.0,43.0,,,691,611,3,44,11,26,4272,1424,128,548,923,131,151.0,0,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;,2392471.0,102,102,KCR,KCA,KCA
2010,NL,COL,COL,W,3,162,,83,79,Н,Н,Н,Н,770,5530,1452,270,54,173,585,1274.0,99.0,42.0,47.0,47.0,717,663,4,6,12,35,4326,1405,139,525,1234,113,182.0,0,Колорадо Скалистые горы,Поле ковров,,115,115,COL,COL,COL
1919,NL,BSN,ATL,,6,140,68.0,57,82,,,Н,Н,465,4746,1201,142,62,24,355,481.0,145.0,,,,563,447,3,79,5,9,3810,1313,29,337,374,204,111.0,0,Бостонские храбрые,Поле храбрых,167401.0,95,98,BSN,BSN,BSN
1987,AL,CAL,ANA,W,6,162,81.0,75,87,Н,,Н,Н,770,5570,1406,257,26,172,590,926.0,125.0,44.0,,,803,709,4,20,7,36,4371,1481,212,504,941,117,162.0,0,Калифорнийские ангелы,Анахаймский стадион,2696299.0,97,97,CAL,CAL,CAL
1985,AL,BAL,BAL,E,4,161,81.0,83,78,Н,,Н,Н,818,5517,1451,234,22,214,604,908.0,69.0,43.0,,,764,694,4,32,6,33,4281,1480,160,568,793,115,168.0,0,Балтимор Ориолс,Памятный стадион,2132387.0,97,97,BAL,BAL,BAL
1990,NL,CHN,CHC,E,4,162,81.0,77,85,Н,,Н,Н,690,5600,1474,240,36,136,406,869.0,151.0,50.0,,,774,695,4,13,7,42,4326,1510,121,572,877,122,136.0,0,Чикаго Кабс,Филд Уригли,2243791.0,108,108,CHC,CHN,CHN
1934,NL,BRO,LAD,,6,153,77.0,71,81,,,Н,Н,748,5427,1526,284,52,79,548,555.0,55.0,,,,795,674,4,66,6,12,4062,1540,81,475,520,180,141.0,0,Бруклин Доджерс,Эббетс Поле,434188.0,95,96,BRO,BRO,BRO
1939,AL,WS1,MIN,,6,153,77.0,65,87,,,Н,Н,702,5334,1483,249,79,44,547,460.0,94.0,47.0,,,797,692,4,72,4,10,4062,1420,75,602,521,205,167.0,0,Сенаторы Вашингтона,Стадион Гриффита I,339257.0,92,94,WSH,WS1,WS1
2003,NL,CIN,CIN,C,5,162,81.0,69,93,Н,Н,Н,Н,694,5509,1349,239,21,182,524,1326.0,80.0,34.0,79.0,32.0,886,818,5,4,5,38,4339,1578,209,590,932,141,152.0,0,Красные Цинциннати,Большой американский парк мячей,2355259.0,95,96,CIN,CIN,CIN
1944,AL,NYA,NYY,,3,154,78.0,83,71,,,Н,Н,674,5331,1410,216,74,96,523,627.0,91.0,31.0,,,617,524,3,78,9,13,4170,1351,82,532,529,156,170.0,0,Нью-Йорк Янкиз,Стадион I Янки,789995.0,104,102,NYY,NYA,NYA
1994,AL,BOS,BOS,E,4,115,64.0,54,61,,,,,552,3940,1038,222,19,120,404,723.0,81.0,38.0,,,621,564,4,6,1,30,3087,1104,120,450,729,81,124.0,0,Бостонский ред Сокс,Парк Фенвей II,1775818.0,105,105,BOS,BOS,BOS
2005,NL,COL,COL,W,5,162,81.0,67,95,Н,Н,Н,Н,740,5542,1477,280,34,150,509,1103.0,65.0,32.0,64.0,34.0,862,808,5,4,4,37,4256,1600,175,604,981,118,158.0,0,Колорадо Скалистые горы,Поле ковров,1914389.0,112,113,COL,COL,COL
1892,NL,BSN,ATL,,1,152,,102,48,,,Y,,862,5301,1324,203,51,34,526,488.0,338.0,,,,649,425,2,142,15,1,4008,1156,41,460,509,454,,0,Бостонские бунтари,South End Groups II,146421.0,109,107,BSN,BSN,BSN
1969,NL,HOU,HOU,W,5,162,81.0,81,81,Н,,Н,Н,676,5348,1284,208,40,104,699,972.0,101.0,58.0,,,668,574,3,52,11,34,4305,1347,111,547,1221,150,136.0,0,Хьюстон Астрос,Астродом,1442995.0,98,98,HOU,HOU,HOU
1986,AL,ML4,MIL,E,6,161,80.0,77,84,Н,,Н,Н,667,5461,1393,255,38,127,530,986.0,100.0,50.0,,,734,638,4,29,12,32,4293,1478,158,494,952,146,146.0,0,Милуоки Брюэрс,Окружной стадион,1265041.0,103,104,MIL,MIL,MIL
2000,NL,ARI,ARI,W,3,162,81.0,85,77,Н,Н,Н,Н,792,5527,1466,282,44,179,535,975.0,97.0,44.0,59.0,58.0,754,698,4,16,8,38,4330,1441,190,500,1220,107,138.0,0,Аризона Даймондбэкс,Банк Один шарпарк,2942251.0,105,103,ARI,ARI,ARI
2009,NL,SFN,SFG,W,3,162,,88,74,Н,Н,Н,Н,657,5493,1411,275,43,122,392,1158.0,78.0,28.0,50.0,55.0,611,571,3,11,18,41,4338,1268,140,584,1302,99,138.0,0,Сан-Франциско Гиганты,Парк AT&T,2862110.0,102,102,SFG,SFN,SFN
1990,AL,DET,DET,E,3,162,81.0,79,83,Н,,Н,Н,750,5479,1418,241,32,172,634,952.0,82.0,57.0,,,754,698,4,15,12,45,4290,1401,154,661,856,131,178.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1495785.0,101,102,DET,DET,DET
1998,NL,FLO,FLA,E,5,162,81.0,54,108,Н,Н,Н,Н,667,5558,1381,277,36,114,525,1120.0,115.0,57.0,,,923,837,5,11,3,24,4348,1617,182,715,1016,129,177.0,0,Флорида Марлинс,Стадион Джо Робби,1730384.0,94,95,FLA,FLO,FLO
1888,AA,KC2,KCC,,8,132,,43,89,,,Н,Н,579,4588,1000,142,61,19,288,604.0,257.0,,,,896,552,4,128,4,0,3471,1306,32,401,381,507,,0,Канзас Сити Ковбои,Ассоциация &lt; &lt; Парк I &gt; &gt;,,106,112,KCC,KC2,KC2
1919,AL,BOS,BOS,,6,138,66.0,66,71,,,Н,Н,564,4548,1188,181,49,33,471,411.0,108.0,,,,552,450,3,89,15,8,3672,1251,16,421,381,143,118.0,0,Бостонский ред Сокс,Парк Фенвей I,417291.0,94,94,BOS,BOS,BOS
1885,AA,CN2,CIN,,2,112,,63,49,,,Н,Н,642,4050,1046,108,77,26,153,420.0,,,,,575,362,3,102,7,1,2997,998,24,250,330,417,,0,Красные чулки Цинциннати,Парк I Лиги в Цинциннати,,102,100,CIN,CN2,CN2
1998,AL,DET,DET,C,5,162,81.0,65,97,Н,Н,Н,Н,722,5664,1494,306,29,165,455,1070.0,122.0,62.0,,,863,792,4,9,4,32,4338,1551,185,595,947,115,164.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1409391.0,100,101,DET,DET,DET
1967,NL,SLN,STL,,1,161,81.0,101,60,,,Y,Y,695,5566,1462,225,40,115,443,919.0,102.0,54.0,,,557,496,3,44,17,45,4395,1313,97,431,956,140,127.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2090145.0,99,97,STL,SLN,SLN
1885,AA,PH4,PHA,,4,113,,55,57,,,Н,Н,764,4142,1099,169,76,30,223,410.0,,,,,691,360,3,105,5,0,3009,1038,11,212,506,482,,0,Филадельфия Атлетика,Земля Джефферсона,,106,106,PHA,PH4,PH4
1897,NL,CIN,CIN,,4,134,,76,56,,,Н,,763,4524,1311,219,69,22,380,218.0,194.0,,,,705,525,4,100,4,2,3468,1375,18,329,270,273,,0,Красные Цинциннати,Парк Лиги II в Цинциннати,336800.0,107,106,CIN,CIN,CIN
1932,AL,DET,DET,,5,153,78.0,76,75,,,Н,Н,799,5409,1479,291,80,80,486,523.0,103.0,49.0,,,787,651,4,67,9,17,4086,1421,89,592,521,186,154.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,397157.0,104,105,DET,DET,DET
1985,AL,SEA,SEA,W,6,162,83.0,74,88,Н,,Н,Н,719,5521,1410,277,38,171,564,942.0,94.0,35.0,,,818,745,4,23,8,30,4296,1456,154,637,868,122,156.0,0,Морские пехотинцы Сиэтла,Королевство,1128696.0,100,101,SEA,SEA,SEA
1912,AL,SLA,BAL,,7,157,79.0,53,101,,,Н,Н,552,5080,1262,166,71,19,449,,176.0,,,,764,564,3,85,8,5,4107,1433,17,442,547,340,127.0,0,Сент-Луис Браунс,Парк IV для спортсменов,214070.0,96,100,SLB,SLA,SLA
1938,NL,NY1,SFG,,3,152,73.0,83,67,,,Н,Н,705,5255,1424,210,36,125,465,528.0,31.0,,,,637,543,3,59,8,18,4047,1370,87,389,497,168,147.0,0,Нью-Йорк Гиганты,Поло Земля IV,799633.0,101,100,NYG,NY1,NY1
1977,NL,CIN,CIN,W,2,162,81.0,88,74,Н,,Н,Н,802,5524,1513,269,42,181,600,911.0,170.0,64.0,,,725,672,4,33,12,32,4311,1469,156,544,868,95,154.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,2519670.0,102,101,CIN,CIN,CIN
1994,AL,CAL,ANA,W,4,115,63.0,47,68,,,,,543,3943,1042,178,16,120,402,715.0,65.0,54.0,,,660,618,5,11,3,21,3081,1149,150,436,682,76,110.0,0,Калифорнийские ангелы,Анахаймский стадион,1512622.0,101,101,CAL,CAL,CAL
1884,NL,PRO,PRO,,1,114,,84,28,,,Y,Y,665,4093,987,153,43,21,300,469.0,,,,,388,185,1,107,16,2,3108,825,26,172,639,398,,0,Провидцы Грей,Мессер-стрит Земля,,99,96,PRO,PRO,PRO
1918,AL,WS1,MIN,,3,130,74.0,72,56,,,Н,Н,461,4472,1144,156,49,4,376,361.0,137.0,,,,412,292,2,75,19,8,3684,1021,10,395,505,226,95.0,0,Сенаторы Вашингтона,Стадион Гриффита I,182122.0,99,98,WSH,WS1,WS1
1933,NL,CIN,CIN,,8,153,79.0,58,94,,,Н,Н,496,5156,1267,208,37,34,349,354.0,30.0,,,,643,514,3,74,13,8,4056,1470,47,257,310,177,139.0,0,Красные Цинциннати,Кросли Филд,218281.0,97,101,CIN,CIN,CIN
1927,NL,BRO,LAD,,6,154,74.0,65,88,,,Н,Н,541,5193,1314,195,74,39,368,494.0,106.0,,,,619,513,3,74,7,10,4125,1382,63,418,574,226,117.0,0,Бруклинские Робинс,Эббетс Поле,637230.0,100,100,BRO,BRO,BRO
2007,AL,NYA,NYY,E,2,162,,94,68,Н,Y,Н,Н,968,5717,1656,326,32,201,637,991.0,123.0,40.0,78.0,54.0,777,724,4,1,5,34,4352,1498,150,578,1009,88,173.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II,4271083.0,101,100,NYY,NYA,NYA
1936,AL,CHA,CHW,,4,153,75.0,81,70,,,Н,Н,920,5466,1597,282,56,60,684,417.0,66.0,29.0,,,873,767,5,80,5,8,4095,1603,104,578,414,168,174.0,0,Чикаго Уайт Сокс,Парк Комиски,440810.0,104,103,CHW,CHA,CHA
1892,NL,WAS,WAS,,10,153,,58,93,,,Н,,731,5204,1245,149,78,37,529,553.0,276.0,,,,869,506,3,129,5,3,3945,1293,40,556,479,547,,0,Сенаторы Вашингтона,Поле границы,128279.0,97,99,WHS,WSN,WSN
1986,AL,BOS,BOS,E,1,161,81.0,95,66,Y,,Y,Н,794,5498,1488,320,21,144,595,707.0,41.0,34.0,,,696,624,3,36,6,41,4287,1469,167,474,1033,129,146.0,0,Бостонский ред Сокс,Парк Фенвей II,2147641.0,101,100,BOS,BOS,BOS
1948,NL,CIN,CIN,,7,153,77.0,64,89,,,Н,Н,588,5127,1266,221,37,104,478,586.0,42.0,,,,752,667,4,40,8,20,4029,1410,104,572,599,153,135.0,0,Красные Цинциннати,Кросли Филд,823386.0,97,99,CIN,CIN,CIN
1874,,PH2,PWS,,4,58,,29,29,,,Н,,476,2432,690,74,51,3,28,0.0,,,,,428,172,2,56,3,0,1572,666,4,21,0,518,,0,Филадельфия Уайтс,Земля Джефферсона,,103,101,PHI,PH2,PH2
1906,AL,BOS,BOS,,8,155,77.0,49,105,,,Н,Н,463,5168,1223,160,75,13,298,,99.0,,,,706,524,3,124,6,6,4146,1360,37,285,549,333,84.0,0,Бостонские американцы,Земля Хантингтон-авеню,410209.0,100,102,BOS,BOS,BOS
1913,NL,NY1,SFG,,1,156,81.0,101,51,,,Y,Н,684,5218,1427,226,71,30,444,501.0,296.0,,,,515,382,2,82,12,17,4266,1276,38,315,651,252,107.0,0,Нью-Йорк Гиганты,Поло Земля IV,630000.0,101,98,NYG,NY1,NY1
1977,NL,SDN,SDP,W,5,162,81.0,69,93,Н,,Н,Н,692,5602,1397,245,49,120,602,1057.0,133.0,57.0,,,834,722,4,6,5,44,4398,1556,160,673,827,189,142.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,1376269.0,90,91,SDP,SDN,SDN
1961,AL,BOS,BOS,,6,163,82.0,76,86,,,Н,Н,729,5508,1401,251,37,112,647,847.0,56.0,36.0,,,792,687,4,35,6,30,4326,1472,167,679,831,143,140.0,0,Бостонский ред Сокс,Парк Фенвей II,850589.0,102,103,BOS,BOS,BOS
2003,NL,ARI,ARI,W,3,162,81.0,84,78,Н,Н,Н,Н,717,5570,1467,303,47,152,531,1006.0,76.0,38.0,45.0,52.0,685,621,3,7,11,42,4365,1379,150,526,1291,107,132.0,0,Аризона Даймондбэкс,Банк Один шарпарк,2805542.0,108,109,ARI,ARI,ARI
1909,AL,PHA,OAK,,2,153,76.0,95,58,,,Н,Н,605,4905,1257,186,88,21,403,,205.0,,,,408,296,1,110,27,3,4134,1069,9,386,728,245,92.0,0,Филадельфия Атлетика,Парк Шиве,674915.0,102,97,PHA,PHA,PHA
1907,NL,PIT,PIT,,2,157,77.0,91,63,,,Н,Н,634,4957,1261,133,78,19,469,,264.0,,,,510,348,2,111,24,5,4089,1207,12,368,497,253,75.0,0,Питтсбургские пираты,Парк выставки,319506.0,102,99,PIT,PIT,PIT
1996,AL,TOR,TOR,E,4,162,81.0,74,88,Н,Н,Н,Н,766,5599,1451,302,35,177,529,1105.0,116.0,38.0,,,809,735,4,19,7,35,4335,1476,187,610,1033,110,187.0,0,Торонтские синие джеи,Скайдом,2559573.0,99,100,TOR,TOR,TOR
1921,AL,NYA,NYY,,1,153,78.0,98,55,,,Y,Н,948,5249,1576,285,87,134,588,569.0,89.0,64.0,,,708,579,3,92,8,15,4092,1461,51,470,481,220,138.0,0,Нью-Йорк Янкиз,Поло Земля IV,1230696.0,102,98,NYY,NYA,NYA
2012,NL,COL,COL,W,5,162,81.0,64,98,Н,Н,Н,Н,758,5577,1526,306,52,166,450,1213.0,100.0,40.0,36.0,39.0,890,824,5,0,0,36,4266,1637,198,566,1144,122,138.0,0,Колорадо Скалистые горы,Поле ковров,2630458.0,120,121,COL,COL,COL
1925,NL,PHI,PHI,,6,153,77.0,68,85,,,Н,Н,812,5412,1598,288,58,100,456,542.0,48.0,59.0,,,930,753,5,69,8,9,4050,1753,117,444,371,211,147.0,0,Филадельфия Филадельфия,Кубок Бейкера,304905.0,108,112,PHI,PHI,PHI
1968,NL,SLN,STL,,1,162,81.0,97,65,,,Y,Н,583,5561,1383,227,48,73,378,897.0,110.0,45.0,,,472,409,2,63,30,32,4437,1282,82,375,971,140,135.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2011167.0,99,97,STL,SLN,SLN
1971,NL,SLN,STL,E,2,163,82.0,90,72,Н,,Н,Н,739,5610,1542,225,54,95,543,757.0,124.0,53.0,,,699,628,3,56,14,22,4401,1482,104,576,911,142,155.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1604671.0,104,104,STL,SLN,SLN
1931,NL,BRO,LAD,,4,153,76.0,79,73,,,Н,Н,681,5309,1464,240,77,71,409,512.0,45.0,,,,673,579,3,64,9,18,4068,1520,56,351,546,187,154.0,0,Бруклинские Робинс,Эббетс Поле,753133.0,100,99,BRO,BRO,BRO
2006,AL,CHA,CHW,C,3,162,81.0,90,72,Н,Н,Н,Н,868,5657,1586,291,20,236,502,1056.0,93.0,48.0,58.0,57.0,794,743,4,5,11,46,4347,1534,200,433,1012,90,145.0,0,Чикаго Уайт Сокс,Поле сотовой связи США,2957414.0,104,104,CHW,CHA,CHA
