awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1957,NL,mayswi01,174,336,1.0
MVP,2001,NL,rolliji01,8,448,0.0
MVP,2003,NL,jonesch06,4,448,0.0
MVP,1942,AL,yorkru01,3,336,0.0
MVP,1997,AL,burnije01,1,392,0.0
MVP,2010,AL,konerpa01,130,392,0.0
Rookie of the Year,1975,AL,lynnfr01,23,24,23.0
MVP,1955,NL,longda02,3,336,0.0
MVP,1998,NL,olerujo01,38,448,0.0
Rookie of the Year,1985,AL,henketo01,5,140,1.0
Rookie of the Year,1996,AL,baldwja01,64,140,0.0
MVP,2012,NL,larocad01,86,448,0.0
MVP,2008,NL,santajo01,30,448,0.0
MVP,2005,AL,wickmbo01,2,392,0.0
MVP,1965,NL,linzyfr01,16,280,0.0
MVP,1995,AL,belleal01,300,392,11.0
MVP,1951,AL,shantbo01,14,336,0.0
MVP,1927,AL,metzlal01,4,64,0.0
Rookie of the Year,1990,AL,olerujo01,13,140,0.0
MVP,1964,NL,davisto02,4,280,0.0
MVP,1965,NL,rosepe01,67,280,0.0
MVP,1958,AL,powervi01,15,336,0.0
MVP,1923,AL,judgejo01,4,64,0.0
MVP,1946,NL,mccorfr01,2,336,0.0
MVP,1951,AL,kellge01,30,336,0.0
MVP,1997,NL,jonesch06,70,392,0.0
MVP,1982,AL,winfida01,33,392,0.0
MVP,2005,NL,edmonji01,4,448,0.0
MVP,1987,NL,gwynnto01,75,336,0.0
MVP,1982,NL,hendrge01,20,336,0.0
MVP,1933,NL,cantwbe01,18,80,
MVP,1943,AL,doerrbo01,21,336,0.0
MVP,1954,AL,colemjo04,6,336,0.0
MVP,1995,NL,jonesch06,3,392,0.0
MVP,1981,NL,suttebr01,59,336,0.0
Cy Young,1994,AL,keyji01,96,140,10.0
MVP,2003,NL,gagneer01,143,448,0.0
Cy Young,1972,NL,seaveto01,6,120,0.0
MVP,1992,NL,deshide01,6,336,0.0
MVP,1993,AL,baergca01,50,392,0.0
MVP,1962,AL,thomale03,32,280,0.0
MVP,2002,NL,jonesan01,7,448,0.0
MVP,1963,NL,perraro01,130,280,0.0
MVP,1973,NL,benchjo01,41,336,0.0
MVP,2008,AL,huffau01,12,392,0.0
MVP,1978,NL,niekrph01,8,336,0.0
MVP,1948,AL,newhoha01,48,336,0.0
Rookie of the Year,1988,NL,belchti01,35,120,3.0
MVP,1970,AL,yastrca01,136,336,2.0
MVP,1980,NL,murphda05,23,336,0.0
MVP,1962,AL,malzofr01,3,280,0.0
Cy Young,2012,AL,rodnefe01,38,196,1.0
Cy Young,2011,AL,valvejo01,28,196,0.0
MVP,1924,AL,ruelmu01,7,64,0.0
MVP,1964,AL,causewa01,4,280,0.0
MVP,1956,AL,breweto01,11,336,0.0
MVP,1990,NL,bondsba01,331,336,23.0
MVP,1969,AL,perraro01,25,336,0.0
Rookie of the Year,1988,AL,schoomi01,2,140,0.0
Cy Young,1980,AL,gurala01,1,140,0.0
MVP,1960,NL,clemero01,62,336,1.0
MVP,1922,AL,meusebo01,6,64,0.0
MVP,1943,NL,kleinlo01,6,336,0.0
Cy Young,1997,AL,myersra01,14,140,1.0
MVP,1966,AL,freehbi01,9,280,0.0
MVP,1931,AL,stewale01,2,80,0.0
MVP,1990,AL,mcgwima01,29,392,0.0
MVP,1973,NL,willibi01,2,336,0.0
MVP,1983,AL,luzingr01,9,392,0.0
MVP,1947,AL,dimagjo01,202,336,8.0
Cy Young,2010,NL,cainma01,1,224,0.0
MVP,1913,AL,wagnehe01,6,64,0.0
MVP,1940,AL,judniwa01,6,336,0.0
MVP,1956,NL,buhlbo01,7,336,0.0
Cy Young,1989,NL,magrajo01,7,120,0.0
MVP,1995,AL,mcgwima01,7,392,0.0
MVP,1938,NL,brownma01,62,336,
MVP,1976,AL,mayle01,51,336,0.0
MVP,1945,AL,treshmi01,33,336,0.0
MVP,1949,NL,torgeea01,2,336,0.0
MVP,1983,AL,upshawi01,41,392,0.0
MVP,2006,AL,guillca01,34,392,0.0
MVP,1946,AL,hughste01,19,336,0.0
MVP,1991,AL,clemero02,57,392,0.0
Rookie of the Year,1995,NL,johnsch04,1,140,0.0
MVP,1942,AL,kellech01,15,336,0.0
MVP,1913,AL,russere01,5,64,0.0
MVP,1962,AL,kalinal01,58,280,0.0
MVP,1912,AL,mcinnst01,1,64,0.0
MVP,1927,NL,alexape01,3,80,0.0
MVP,2000,NL,johnsra05,5,448,0.0
MVP,1940,AL,greenha01,292,336,16.0
MVP,1924,AL,harrijo03,2,64,0.0
Cy Young,2004,AL,nathajo01,1,140,0.0
MVP,1958,NL,mazerbi01,61,336,1.0
MVP,1976,NL,garvest01,51,336,0.0
MVP,1969,NL,bankser01,15,336,0.0
MVP,1956,AL,triangu01,6,336,0.0
MVP,1955,AL,foxne01,84,336,0.0
Cy Young,1995,NL,martira02,8,140,0.0
Cy Young,2004,NL,oswalro01,19,160,1.0
MVP,1984,AL,balbost01,5,392,0.0
MVP,1927,AL,lazzeto01,8,64,1.0
MVP,1958,AL,kuennha01,24,336,0.0
MVP,1932,NL,maranra01,5,80,0.0
MVP,2003,NL,sheffga01,247,448,1.0
MVP,1967,AL,tovarce01,70,280,1.0
MVP,1954,AL,heganji01,5,336,0.0
Cy Young,1971,AL,mcnalda01,8,120,0.0
MVP,1924,NL,kellyge01,34,80,
MVP,1999,NL,bellja01,31,448,0.0
MVP,1933,NL,bergewa01,44,80,
Cy Young,1999,AL,hernaro01,1,140,0.0
Cy Young,1973,AL,perryga01,1,120,0.0
MVP,1942,AL,spencst01,65,336,0.0
Rookie of the Year,1993,NL,cookest01,1,140,0.0
MVP,1991,AL,thomafr04,181,392,1.0
MVP,1977,NL,oliveal01,9,336,0.0
Rookie of the Year,1984,AL,gubicma01,1,140,0.0
MVP,1963,AL,causewa01,5,280,0.0
MVP,1928,NL,hafeych01,11,80,
MVP,1960,NL,facero01,47,336,0.0
MVP,1955,NL,ashburi01,17,336,0.0
MVP,1945,NL,dimagvi01,1,336,0.0
MVP,1984,NL,raineti01,41,336,0.0
MVP,1999,NL,alfoned01,88,448,0.0
MVP,1964,NL,gibsobo01,2,280,0.0
MVP,2006,AL,wellsve01,3,392,0.0
MVP,1966,AL,valenfr01,4,280,0.0
Cy Young,1992,AL,clemero02,48,140,4.0
MVP,1935,NL,moorejo01,5,80,0.0
MVP,1958,NL,burdele01,47,336,0.0
MVP,1970,NL,grangwa01,1,336,0.0
MVP,1911,NL,huggimi01,21,64,
MVP,1931,AL,oliveto01,2,80,0.0
MVP,1982,NL,chambch01,2,336,0.0
MVP,1996,AL,griffke02,188,392,4.0
MVP,1938,AL,grovele01,7,336,0.0
MVP,1999,AL,willibe02,21,392,0.0
MVP,1994,NL,bondsba01,144,392,0.0
MVP,1945,NL,ottme01,22,336,0.0
MVP,1928,AL,metzlal01,1,64,0.0
MVP,2011,NL,reyesjo01,31,448,0.0
MVP,1936,AL,westsa01,2,80,0.0
MVP,1968,NL,brilene01,4,280,0.0
MVP,1960,NL,willsma01,7,336,0.0
MVP,1923,AL,harribu01,3,64,0.0
MVP,1989,NL,butlebr01,3,336,0.0
MVP,1912,AL,walshed01,30,64,
Cy Young,1975,NL,seaveto01,98,120,15.0
MVP,1997,AL,cruzde01,2,392,0.0
MVP,1978,NL,lopesda01,12,336,0.0
Rookie of the Year,2003,AL,teixema01,9,140,1.0
MVP,1945,NL,olmolu01,13,336,0.0
Rookie of the Year,1969,NL,hislela01,2,24,2.0
MVP,1995,AL,edmonji01,18,392,0.0
MVP,1925,NL,bancrda01,41,80,
MVP,1911,AL,jacksjo01,28,64,0.0
MVP,2003,NL,lopezja01,159,448,0.0
MVP,2012,AL,rodnefe01,24,392,0.0
MVP,1946,NL,reisepe01,58,336,0.0
MVP,1970,NL,giustda01,72,336,0.0
Rookie of the Year,1960,AL,estrach01,1,24,1.0
MVP,1914,AL,barryja01,6,64,0.0
MVP,1943,NL,milleed03,24,336,0.0
Rookie of the Year,2004,AL,greinza01,16,140,0.0
MVP,1976,NL,bowala01,1,336,0.0
MVP,1961,NL,spahnwa01,31,224,0.0
Cy Young,2010,NL,bellhe01,4,224,0.0
MVP,1999,NL,mcgwima01,115,448,0.0
MVP,1945,AL,yorkru01,1,336,0.0
MVP,1953,AL,minosmi01,100,336,0.0
MVP,1995,AL,wakefti01,20,392,0.0
Rookie of the Year,2000,NL,furcara01,144,160,25.0
MVP,1990,AL,mcgrifr01,30,392,0.0
MVP,1911,NL,walshji01,2,64,0.0
MVP,1932,AL,allenjo02,8,80,0.0
MVP,1979,NL,garvest01,30,336,0.0
MVP,1971,AL,palmeji01,5,336,0.0
MVP,1949,AL,boudrlo01,10,336,0.0
MVP,1948,NL,sainjo01,223,336,5.0
MVP,1975,AL,campabe01,6,336,0.0
Rookie of the Year,2006,NL,willijo03,1,160,0.0
MVP,1960,AL,estrach01,28,336,0.0
MVP,1942,NL,vandejo01,11,336,0.0
MVP,1981,AL,murraed02,137,392,0.0
MVP,1966,AL,fregoji01,1,280,0.0
MVP,1948,AL,beardge01,52,336,0.0
MVP,1966,NL,willsma01,5,280,0.0
Rookie of the Year,1955,AL,zauchno01,1,24,1.0
MVP,1966,NL,mayswi01,111,280,0.0
MVP,1996,NL,karroer01,10,392,0.0
MVP,1931,NL,branded01,15,80,
Rookie of the Year,2005,AL,blantjo01,6,140,0.0
MVP,1988,NL,davisgl01,72,336,0.0
Rookie of the Year,1999,AL,leeca01,4,140,0.0
Rookie of the Year,1988,NL,saboch01,79,120,11.0
Rookie of the Year,2004,NL,greenkh01,108,160,7.0
MVP,1956,NL,furilca01,9,336,0.0
MVP,1996,NL,larkiba01,29,392,0.0
MVP,1973,AL,yastrca01,9,336,0.0
MVP,1964,AL,fregoji01,21,280,0.0
Rookie of the Year,1993,NL,coninje01,31,140,0.0
MVP,1946,AL,stephve01,6,336,0.0
Cy Young,1973,NL,billija01,30,120,2.0
MVP,1942,AL,guttedo01,12,336,0.0
MVP,1997,AL,thomeji01,89,392,0.0
MVP,1952,NL,hodgegi01,15,336,0.0
MVP,1961,AL,killeha01,29,280,0.0
MVP,1949,NL,schoere01,30,336,0.0
MVP,1914,NL,mathech01,4,64,0.0
MVP,1955,AL,powervi01,53,336,1.0
MVP,2012,AL,fieldpr01,56,392,0.0
Rookie of the Year,2005,NL,francje01,3,160,0.0
MVP,1942,AL,laabsch01,9,336,0.0
MVP,1983,NL,oliveal01,3,336,0.0
Rookie of the Year,2002,NL,jensery01,4,160,0.0
MVP,1914,NL,bresnro01,6,64,0.0
MVP,1912,NL,wilsoch01,13,64,
MVP,1964,AL,hansero02,10,280,0.0
MVP,1940,AL,boudrlo01,119,336,1.0
MVP,1957,NL,groatdi01,13,336,0.0
MVP,1944,AL,spencst01,56,336,0.0
MVP,1972,AL,bandosa01,2,336,0.0
MVP,1937,AL,dickebi01,22,80,0.0
MVP,1959,AL,shawbo01,8,336,0.0
MVP,1971,AL,robinbr01,163,336,3.0
MVP,1972,AL,lolicmi01,60,336,1.0
MVP,1979,NL,rosepe01,23,336,0.0
MVP,1931,NL,adamssp01,18,80,
Cy Young,1977,AL,ryanno01,46,140,6.0
MVP,1965,AL,mantife01,2,280,0.0
MVP,2005,NL,clemero02,8,448,0.0
Cy Young,1992,NL,tewksbo01,22,120,0.0
MVP,1938,NL,hartnga01,61,336,
Cy Young,2003,AL,loaizes01,63,140,2.0
MVP,1975,AL,burleri01,28,336,0.0
MVP,1980,NL,richage01,1,336,0.0
MVP,1942,NL,hackst01,11,336,0.0
Cy Young,1982,NL,garbege01,1,120,0.0
MVP,1942,NL,owenmi01,103,336,0.0
MVP,1992,NL,krukjo01,8,336,0.0
MVP,1971,AL,otisam01,67,336,0.0
MVP,1984,AL,hrbekke01,247,392,5.0
Rookie of the Year,1953,NL,brutobi01,2,24,2.0
MVP,1948,AL,heganji01,10,336,0.0
MVP,1962,AL,versazo01,8,280,0.0
MVP,1990,AL,guilloz01,10,392,0.0
MVP,1984,AL,stiebda01,4,392,0.0
MVP,1934,AL,johnsro02,8,80,0.0
MVP,1958,AL,jenseja01,233,336,9.0
MVP,1923,AL,shockur01,5,64,0.0
MVP,1954,AL,willite01,65,336,0.0
MVP,1961,NL,mcmilro01,8,224,0.0
MVP,1956,AL,bollifr01,3,336,0.0
MVP,1941,NL,moorete01,26,336,
MVP,1978,NL,bucknbi01,8,336,0.0
Rookie of the Year,1991,NL,huntebr01,7,120,0.0
MVP,1933,NL,bushgu01,11,80,
MVP,1943,NL,tobinji01,5,336,0.0
MVP,2005,AL,hafnetr01,151,392,0.0
Rookie of the Year,1990,AL,mcdonbe01,2,140,0.0
MVP,1928,NL,wilsoha01,21,80,
MVP,1990,AL,cansejo01,26,392,0.0
MVP,1996,AL,knoblch01,8,392,0.0
MVP,1926,NL,rhemfl01,20,80,
MVP,2008,AL,morneju01,257,392,7.0
Cy Young,1978,NL,perryga01,116,120,22.0
MVP,1946,AL,newhoha01,197,336,3.0
Cy Young,1985,NL,valenfe01,4,120,0.0
MVP,1984,NL,sandbry01,326,336,22.0
MVP,1996,NL,hoffmtr01,2,392,0.0
Rookie of the Year,1984,NL,samueju01,67,120,1.0
Rookie of the Year,1949,AL,colemje01,4,24,4.0
Cy Young,1992,AL,mcdowja01,51,140,2.0
Cy Young,1999,NL,brownke01,1,160,0.0
MVP,1980,NL,bakerdu01,138,336,0.0
MVP,1984,AL,gibsoki01,96,392,0.0
MVP,1928,AL,riceha01,3,64,0.0
MVP,2010,AL,choosh01,9,392,0.0
MVP,1993,NL,mcgrifr01,177,392,0.0
MVP,2006,NL,reyesjo01,98,448,0.0
MVP,1943,AL,yorkru01,152,336,1.0
MVP,1969,NL,edwarjo01,1,336,0.0
MVP,1971,NL,staubru01,11,336,0.0
MVP,1971,NL,harrebu01,4,336,0.0
MVP,1997,NL,womacto01,2,392,0.0
Rookie of the Year,1952,NL,groatdi01,1,24,1.0
Rookie of the Year,1965,NL,lefebji01,13,20,14.0
MVP,2001,AL,tejadmi01,3,392,0.0
Cy Young,1963,ML,koufasa01,20,20,20.0
MVP,1950,NL,sisledi01,2,336,0.0
MVP,1961,NL,cepedor01,117,224,0.0
MVP,1975,AL,baylodo01,6,336,0.0
MVP,1991,AL,palmera01,6,392,0.0
Cy Young,1956,ML,spahnwa01,1,16,1.0
MVP,1963,NL,willsma01,9,280,0.0
MVP,1982,NL,knighra01,1,336,0.0
MVP,1973,AL,fiskca01,16,336,0.0
MVP,1976,NL,ceyro01,6,336,0.0
MVP,1952,NL,roepr01,7,336,0.0
MVP,1931,NL,wanerll01,8,80,0.0
MVP,1966,AL,mantlmi01,5,280,0.0
MVP,1933,AL,lazzeto01,6,80,0.0
MVP,2001,NL,guerrvl01,1,448,0.0
MVP,1948,NL,murtada01,52,336,0.0
MVP,1935,NL,warnelo01,9,80,0.0
Rookie of the Year,1988,NL,jeffegr01,3,120,0.0
MVP,1968,NL,beckegl01,40,280,0.0
MVP,2009,AL,hernafe02,1,392,0.0
Rookie of the Year,1973,NL,boonebo01,2,24,2.0
MVP,1944,AL,ettenni01,5,336,0.0
MVP,2002,AL,sweenmi01,1,392,0.0
MVP,2004,AL,martivi01,4,392,0.0
MVP,1942,AL,rizzuph01,9,336,0.0
MVP,1981,NL,rosepe01,35,336,0.0
MVP,1982,NL,guerrpe01,175,336,0.0
MVP,1938,AL,gehrilo01,10,336,0.0
MVP,1974,AL,burroje01,248,336,10.0
MVP,1922,AL,galloch01,10,64,
MVP,1940,AL,treshmi01,4,336,0.0
MVP,1974,AL,scottge02,2,336,0.0
MVP,2004,NL,pujolal01,247,448,1.0
MVP,1997,NL,sosasa01,5,392,0.0
MVP,2000,AL,justida01,23,392,0.0
Rookie of the Year,1957,NL,hazlebo01,1,24,1.0
MVP,2011,NL,leecl02,12,448,0.0
MVP,1944,NL,hackst01,2,336,0.0
MVP,1927,AL,rothrja01,2,64,0.0
MVP,1999,AL,vizquom01,3,392,0.0
MVP,1976,AL,yastrca01,26,336,0.0
MVP,2004,NL,clemero02,61,448,0.0
MVP,1971,NL,torrejo01,318,336,21.0
MVP,1960,NL,musiast01,18,336,0.0
Rookie of the Year,1984,NL,martica01,2,120,0.0
Rookie of the Year,2001,NL,rolliji01,44,160,0.0
MVP,1958,AL,howarel01,9,336,0.0
MVP,1947,AL,wrighta01,1,336,0.0
MVP,1956,NL,mayswi01,14,336,0.0
MVP,2002,NL,spiveju01,8,448,0.0
MVP,2005,AL,figgich01,6,392,0.0
MVP,2007,AL,sabatcc01,11,392,0.0
MVP,1975,NL,luzingr01,154,336,0.0
MVP,1945,AL,moseswa01,4,336,0.0
MVP,1967,AL,wilsoea01,20,280,0.0
MVP,1963,AL,pearsal02,22,280,0.0
Cy Young,1976,AL,tiantlu01,10,120,0.0
Cy Young,1987,NL,goodedw01,12,120,1.0
Cy Young,2008,AL,mussimi01,2,140,0.0
MVP,1950,NL,simmocu01,22,336,0.0
Rookie of the Year,1994,AL,valenjo03,1,140,0.0
MVP,1911,NL,harmobo01,6,64,0.0
MVP,1957,NL,hoakdo01,31,336,0.0
MVP,1973,NL,oliveal01,6,336,0.0
MVP,1962,AL,herbera01,5,280,0.0
MVP,1973,NL,billija01,6,336,0.0
MVP,1946,AL,newsobo01,6,336,0.0
MVP,1988,AL,gaettga01,3,392,0.0
MVP,1960,AL,barbest01,7,336,0.0
MVP,1969,AL,killeha01,294,336,16.0
MVP,2001,NL,jordabr01,7,448,0.0
Rookie of the Year,1985,NL,orsuljo01,2,120,0.0
MVP,1950,AL,wertzvi01,50,336,0.0
Cy Young,1980,AL,stonest01,100,140,13.0
MVP,1937,AL,gehrich01,78,80,6.0
MVP,1969,NL,wynnji01,8,336,0.0
MVP,2012,NL,soriaal01,8,448,0.0
MVP,2004,AL,rodrial01,8,392,0.0
MVP,1975,AL,carewro01,54,336,0.0
MVP,1988,AL,molitpa01,50,392,0.0
MVP,1957,NL,sanfoja02,39,336,0.0
MVP,1940,AL,fellebo01,222,336,6.0
Cy Young,2005,AL,millwke01,1,140,0.0
MVP,1988,NL,bonilbo01,7,336,0.0
MVP,1936,NL,mancugu01,13,80,0.0
MVP,2004,NL,pierrju01,9,448,0.0
MVP,1991,NL,smithoz01,1,336,0.0
MVP,1943,AL,johnsbi03,135,336,3.0
Cy Young,1980,NL,rogerst01,1,120,0.0
MVP,1926,AL,riceha01,6,64,0.0
MVP,1974,AL,busbyst01,3,336,0.0
Cy Young,1970,NL,jenkife01,16,120,0.0
MVP,1947,AL,dobsojo01,3,336,0.0
MVP,1962,NL,kaskoed01,1,280,0.0
MVP,1942,AL,ferreri01,8,336,0.0
MVP,1927,NL,lucasre01,10,80,
MVP,1962,NL,davenji01,3,280,0.0
MVP,1966,AL,conigto01,1,280,0.0
MVP,1929,NL,whitnpi01,2,80,0.0
MVP,1964,NL,bunniji01,23,280,0.0
MVP,1933,NL,medwijo01,5,80,0.0
MVP,1922,AL,bassljo01,13,64,
MVP,1943,NL,coopewa01,192,336,5.0
MVP,1923,AL,seweljo01,20,64,0.0
MVP,1993,NL,burkejo03,1,392,0.0
Rookie of the Year,1953,NL,gilliji01,11,24,11.0
MVP,1911,NL,doylela01,23,64,
Cy Young,1994,AL,mussimi01,23,140,1.0
MVP,1970,AL,bufordo01,12,336,0.0
MVP,1965,NL,willibi01,21,280,0.0
MVP,1995,NL,bondsba01,21,392,0.0
MVP,1994,AL,francju01,49,392,0.0
MVP,1927,NL,haineje01,16,80,
MVP,1965,AL,adairje01,7,280,0.0
MVP,1955,NL,musiast01,46,336,0.0
MVP,1975,NL,bowala01,3,336,0.0
MVP,1961,AL,richabo01,1,280,0.0
MVP,2001,AL,guzmacr01,4,392,0.0
MVP,1978,AL,galeri01,2,392,0.0
MVP,1948,AL,dimagdo01,3,336,0.0
Rookie of the Year,1985,NL,colemvi01,120,120,24.0
MVP,1968,AL,freehbi01,161,280,0.0
MVP,1999,AL,ramirma02,226,392,4.0
MVP,2006,AL,riverma01,2,392,0.0
MVP,1950,NL,ennisde01,104,336,0.0
MVP,1952,NL,blackjo02,208,336,8.0
MVP,1992,NL,bagweje01,4,336,0.0
Cy Young,1996,AL,hentgpa01,110,140,16.0
MVP,2009,AL,jeterde01,193,392,0.0
MVP,1972,AL,carewro01,16,336,0.0
MVP,1972,NL,aaronha01,12,336,0.0
MVP,1931,NL,clarkwa02,3,80,0.0
Cy Young,1993,NL,glavito02,49,140,4.0
MVP,1942,AL,marchph01,39,336,0.0
MVP,1949,NL,marshwi01,2,336,0.0
MVP,1976,AL,fingero01,12,336,0.0
MVP,1992,AL,morrija02,18,392,0.0
MVP,2003,NL,smoltjo01,9,448,0.0
Rookie of the Year,1950,NL,jethrsa01,11,24,11.0
MVP,1972,AL,jacksre01,9,336,0.0
Cy Young,2002,NL,schilcu01,90,160,0.0
MVP,1973,NL,morgajo02,102,336,1.0
MVP,2009,NL,molinya01,3,448,0.0
MVP,2000,AL,ordonma01,28,392,0.0
Rookie of the Year,1983,NL,doranbi02,7,120,0.0
MVP,1986,AL,obriepe03,5,392,0.0
MVP,2000,NL,alfoned01,6,448,0.0
MVP,1960,AL,kubekto01,29,336,0.0
Cy Young,1979,NL,richajr01,41,120,4.0
MVP,1952,NL,gordosi01,6,336,0.0
Cy Young,1971,AL,dragodi01,1,120,0.0
MVP,2006,NL,jonesan01,29,448,0.0
MVP,2004,NL,zambrca01,2,448,0.0
MVP,1989,AL,sierrru01,228,392,6.0
MVP,1994,AL,coneda01,40,392,0.0
MVP,1938,NL,hackst01,87,336,
MVP,1928,AL,morried02,4,64,0.0
Cy Young,1971,NL,stonebi01,1,120,0.0
MVP,1972,AL,hunteca01,57,336,0.0
MVP,1952,AL,foxne01,59,336,1.0
MVP,1932,NL,deandi01,4,80,0.0
MVP,1998,NL,glavito02,2,448,0.0
MVP,2004,AL,hafnetr01,2,392,0.0
MVP,1963,NL,boyerke01,19,280,0.0
MVP,1990,NL,larkiba01,82,336,0.0
MVP,1940,AL,hayesfr01,4,336,0.0
Cy Young,2000,AL,martipe02,140,140,28.0
MVP,1936,AL,bonurze01,1,80,0.0
MVP,1961,NL,altmage01,9,224,0.0
Rookie of the Year,1990,AL,alomasa02,140,140,28.0
Rookie of the Year,1997,NL,hernali01,25,140,0.0
MVP,1958,NL,crandde01,48,336,0.0
MVP,1992,AL,devermi01,109,392,0.0
Cy Young,1991,AL,morrija02,17,140,3.0
Cy Young,1969,AL,cuellmi01,10,24,10.0
MVP,1970,AL,perraro01,35,336,1.0
MVP,2002,AL,suzukic01,10,392,0.0
Cy Young,1973,AL,blylebe01,1,120,0.0
Cy Young,1995,NL,maddugr01,140,140,28.0
MVP,1928,AL,hodapjo01,2,64,0.0
MVP,1987,AL,mattido01,92,392,0.0
MVP,1924,NL,jackstr01,3,80,0.0
MVP,1977,NL,templga01,20,336,0.0
MVP,2009,NL,howarry01,217,448,0.0
MVP,1913,NL,maranra01,23,64,
MVP,2008,AL,teixema01,1,392,0.0
MVP,1941,NL,slaugen01,12,336,0.0
MVP,1999,AL,surhobj01,1,392,0.0
Cy Young,1989,AL,blylebe01,9,140,0.0
MVP,1983,AL,simmote01,4,392,0.0
MVP,2006,NL,soriaal01,106,448,0.0
MVP,1985,AL,quiseda01,39,392,0.0
MVP,2007,AL,suzukic01,89,392,0.0
MVP,1936,AL,dimagjo01,26,80,
MVP,1960,NL,hoakdo01,162,336,5.0
MVP,1911,NL,luderfr01,1,64,0.0
Cy Young,2002,NL,colonba01,1,160,0.0
Rookie of the Year,1997,NL,tomkobr01,4,140,0.0
Cy Young,1982,AL,petryda01,1,140,0.0
MVP,1988,AL,winfida01,164,392,0.0
Cy Young,1972,AL,ryanno01,2,120,0.0
MVP,1981,NL,seaveto01,35,336,0.0
MVP,1937,AL,greenha01,48,80,0.0
MVP,1954,NL,kluszte01,217,336,7.0
Rookie of the Year,1961,NL,curtija01,1,16,1.0
Cy Young,2009,NL,wainwad01,90,160,12.0
MVP,1990,AL,ryanno01,1,392,0.0
MVP,1950,NL,robinja02,23,336,0.0
MVP,2006,NL,pujolal01,347,448,12.0
Rookie of the Year,1971,AL,manguan01,4,24,4.0
MVP,1972,AL,allendi01,321,336,21.0
MVP,1946,NL,hattogr01,12,336,0.0
MVP,1955,NL,camparo01,226,336,8.0
MVP,1938,AL,bruckea01,5,336,0.0
MVP,1974,AL,tiantlu01,41,336,0.0
MVP,1995,AL,oneilpa01,14,392,0.0
Cy Young,1982,NL,mintogr01,4,120,0.0
MVP,1914,NL,mageesh01,14,64,
MVP,1968,AL,fregoji01,11,280,0.0
MVP,1928,AL,foxxji01,7,64,0.0
MVP,1911,AL,bakerfr01,8,64,0.0
MVP,1969,NL,ageeto01,89,336,0.0
MVP,1951,NL,raffeke01,8,336,0.0
MVP,1946,AL,fellebo01,105,336,1.0
Cy Young,2011,AL,harenda01,7,196,0.0
MVP,1928,AL,myerbu01,11,64,
MVP,1983,NL,smithle02,8,336,0.0
MVP,1942,AL,keltnke01,15,336,0.0
MVP,1952,AL,eastelu01,40,336,0.0
MVP,1997,AL,salmoti01,84,392,0.0
MVP,1972,AL,scottge02,6,336,0.0
Cy Young,1977,NL,carltst01,104,120,17.0
MVP,1970,NL,parkewe01,91,336,0.0
MVP,1994,NL,benesan01,1,392,0.0
MVP,1913,NL,cutshge01,3,64,0.0
Cy Young,1984,AL,blylebe01,45,140,4.0
Cy Young,1991,AL,clemero02,119,140,21.0
MVP,1913,AL,jacksjo01,43,64,
MVP,1948,NL,lockmwh01,1,336,0.0
Cy Young,1985,AL,alexado01,5,140,0.0
MVP,1942,AL,gordojo01,270,336,12.0
MVP,2006,NL,beltrca01,211,448,0.0
MVP,1972,NL,colbena01,45,336,0.0
Rookie of the Year,1990,AL,tapanke01,9,140,0.0
Rookie of the Year,1977,NL,bannifl01,1,24,1.0
Rookie of the Year,1997,AL,dicksja01,27,140,0.0
Cy Young,1973,AL,hunteca01,52,120,1.0
MVP,1923,AL,uhlege01,13,64,0.0
MVP,1990,NL,goodedw01,10,336,0.0
MVP,1989,NL,thompmi02,3,336,0.0
MVP,1979,NL,kingmda01,53,336,0.0
MVP,1978,AL,guidrro01,291,392,8.0
MVP,1926,NL,hornsro01,7,80,0.0
Cy Young,1998,NL,leiteal01,3,160,0.0
Rookie of the Year,1957,NL,bouched01,4,24,4.0
MVP,1952,NL,hemusso01,5,336,0.0
MVP,2003,NL,renteed01,13,448,0.0
MVP,1971,AL,bandosa01,182,336,4.0
MVP,1959,AL,landiji01,66,336,0.0
MVP,1940,NL,vanroma01,8,336,0.0
MVP,2000,NL,aloumo01,2,448,0.0
MVP,1911,NL,devorjo01,2,64,0.0
Rookie of the Year,2004,AL,roberna01,1,140,0.0
MVP,1947,NL,kinerra01,101,336,0.0
MVP,1939,AL,ruffire01,116,336,0.0
MVP,1963,NL,ellswdi01,7,280,0.0
Rookie of the Year,2001,AL,soriaal01,35,140,0.0
MVP,1964,AL,fordwh01,7,280,0.0
Rookie of the Year,1987,NL,candaca01,9,120,0.0
MVP,1933,AL,chapmbe01,4,80,0.0
Cy Young,1969,NL,niekrph01,1,24,1.0
MVP,1949,AL,lemonbo01,57,336,0.0
MVP,1926,AL,heilmha01,16,64,
MVP,2011,AL,beltrad01,9,392,0.0
Cy Young,1983,AL,guidrro01,5,140,0.0
Cy Young,1974,NL,mcgloly01,1,120,0.0
MVP,1945,AL,leonadu02,16,336,0.0
MVP,1966,NL,cepedor01,22,280,0.0
MVP,1997,NL,youngke01,5,392,0.0
MVP,1960,AL,bunniji01,3,336,0.0
MVP,1997,NL,galaran01,85,392,0.0
MVP,1923,AL,johnswa01,1,64,0.0
MVP,1943,AL,earlyja01,6,336,0.0
MVP,1914,AL,maisefr01,3,64,0.0
