managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
rodgebu01m,1992,CAL,AL,1,39,19,20,5,Н
moranpa01m,1920,CIN,NL,1,154,82,71,3,Н
burnsto01m,1898,CHN,NL,1,152,85,65,4,Н
hinchaj01m,2010,ARI,NL,1,79,31,48,5,Н
craigro01m,1979,SDN,NL,1,161,68,93,5,Н
murtada01m,1958,PIT,NL,1,154,84,70,2,Н
dykesji01m,1935,CHA,AL,1,153,74,78,5,Y
eversjo01m,1924,CHA,AL,1,21,10,11,6,Н
sullite01m,1883,SL4,AA,1,79,53,26,2,Н
corrapa01m,1986,CLE,AL,1,163,84,78,5,Н
mackco01m,1918,PHA,AL,1,130,52,76,8,Н
tebeapa01m,1893,CL4,NL,1,129,73,55,3,Y
ansonca01m,1882,CHN,NL,1,84,55,29,1,Y
robinwi01m,1921,BRO,NL,1,152,77,75,5,Н
durocle01m,1946,BRO,NL,1,157,96,60,2,Н
dyered01m,1948,SLN,NL,1,155,85,69,2,Н
durocle01m,1949,NY1,NL,1,156,73,81,5,Н
huffge99m,1907,BOS,AL,2,8,2,6,7,Н
harribu01m,1924,WS1,AL,1,156,92,62,1,Y
torrejo01m,1980,NYN,NL,1,162,67,95,5,Н
skafffr01m,1966,DET,AL,3,79,40,39,3,Н
johnsro01m,1944,CHN,NL,2,1,0,1,4,Н
oatesjo01m,1997,TEX,AL,1,162,77,85,3,Н
frankhe01m,1965,SFN,NL,1,163,95,67,2,Н
williji99m,1888,CL3,AA,1,64,20,44,6,Н
carribi02m,1916,BOS,AL,1,156,91,63,1,Y
adcocjo01m,1967,CLE,AL,1,162,75,87,8,Н
meyerbi01m,1952,PIT,NL,1,155,42,112,8,Н
lopezal01m,1961,CHA,AL,1,163,86,76,4,Н
foutzda01m,1895,BRO,NL,1,134,71,60,5,Y
oatesjo01m,1999,TEX,AL,1,162,95,67,1,Н
stengca01m,1935,BRO,NL,1,154,70,83,5,Н
mcmange99m,1876,SL3,NL,2,8,6,2,2,Н
martibi02m,1975,TEX,AL,1,95,44,51,3,Н
clarkfr01m,1912,PIT,NL,1,153,93,58,2,Н
alstowa01m,1970,LAN,NL,1,161,87,74,2,Н
torrejo01m,1992,SLN,NL,1,162,83,79,3,Н
darkal01m,1963,SFN,NL,1,162,88,74,3,Н
pikeli01m,1874,HR1,,1,53,16,37,7,Y
bristda99m,1966,CIN,NL,2,77,39,38,7,Н
johnsda01m,1977,SEA,AL,1,162,64,98,6,Н
coxbo01m,2006,ATL,NL,1,162,79,83,3,Н
stahlja01m,1912,BOS,AL,1,154,105,47,1,Y
mauchge01m,1987,CAL,AL,1,162,75,87,7,Н
cobbty01m,1922,DET,AL,1,155,79,75,3,Y
wedgeer01m,2003,CLE,AL,1,162,68,94,4,Н
cronijo01m,1940,BOS,AL,1,154,82,72,5,Y
mooreja01m,1986,OAK,AL,1,73,29,44,3,Н
mcgeami01m,1875,PH2,,1,63,34,27,5,Y
mcgrajo01m,1924,NY1,NL,3,81,45,35,1,Н
boudrlo01m,1953,BOS,AL,1,153,84,69,4,Н
zimmedo01m,1978,BOS,AL,1,163,99,64,2,Н
johnswa01m,1935,CLE,AL,1,96,46,48,3,Н
rigglji99m,2011,WAS,NL,1,75,38,37,3,Н
pinielo01m,1987,NYA,AL,1,162,89,73,4,Н
davisge01m,1900,NY1,NL,2,78,39,37,8,Y
murrabi99m,1907,PHI,NL,1,149,83,64,3,Н
darkal01m,1975,OAK,AL,1,162,98,64,1,Н
comisch01m,1888,SL4,AA,1,137,92,43,1,Y
harribu01m,1942,WS1,AL,1,151,62,89,7,Н
seleefr99m,1898,BSN,NL,1,152,102,47,1,Н
harribu01m,1930,DET,AL,1,154,75,79,5,Н
kellyto01m,1998,MIN,AL,1,162,70,92,4,Н
donovbi01m,1915,NYA,AL,1,154,69,83,5,Y
howleda01m,1928,SLA,AL,1,154,82,72,3,Н
gomezpr01m,1975,HOU,NL,1,127,47,80,6,Н
rignebi01m,1959,SFN,NL,1,154,83,71,3,Н
hornsro01m,1931,CHN,NL,1,156,84,70,3,Y
ricede01m,1972,CAL,AL,1,155,75,80,5,Н
mackco01m,1908,PHA,AL,1,157,68,85,6,Н
dooinre01m,1911,PHI,NL,1,153,79,73,4,Y
martibi02m,1977,NYA,AL,1,162,100,62,1,Н
richapa01m,1958,BAL,AL,1,154,74,79,6,Н
berrayo01m,1974,NYN,NL,1,162,71,91,5,Н
stoveha01m,1881,WOR,NL,2,27,8,18,8,Y
jennihu01m,1909,DET,AL,1,158,98,54,1,Y
russejo02m,2009,PIT,NL,1,161,62,99,6,Н
harrilu01m,1964,HOU,NL,2,13,5,8,9,Н
eversjo01m,1913,CHN,NL,1,155,88,65,3,Y
buckeal99m,1893,PIT,NL,1,131,81,48,2,Н
hutchfr01m,1953,DET,AL,1,158,60,94,6,Y
streega01m,1929,SLN,NL,2,1,1,0,4,Н
leylaji99m,2008,DET,AL,1,162,74,88,5,Н
johnswa01m,1932,WS1,AL,1,154,93,61,3,Н
bellbu01m,1996,DET,AL,1,162,53,109,5,Н
richapa01m,1954,CHA,AL,1,146,91,54,3,Н
burkeji01m,1905,SLN,NL,2,90,34,56,6,Y
williji03m,2001,BOS,AL,1,118,65,53,2,Н
andersp01m,1974,CIN,NL,1,163,98,64,2,Н
loftuto01m,1901,CHN,NL,1,140,53,86,6,Н
wagneho01m,1917,PIT,NL,2,5,1,4,8,Y
gleaski01m,1922,CHA,AL,1,155,77,77,5,Н
robinwi01m,1923,BRO,NL,1,155,76,78,6,Н
pinielo01m,2004,TBA,AL,1,161,70,91,4,Н
mcraeha01m,1993,KCA,AL,1,162,84,78,3,Н
spaldal01m,1877,CHN,NL,1,60,26,33,5,Y
mckecbi01m,1934,BSN,NL,1,152,78,73,4,Н
virdobi01m,1972,PIT,NL,1,155,96,59,1,Н
cohenan01m,1960,PHI,NL,2,1,1,0,8,Н
peskyjo01m,1963,BOS,AL,1,161,76,85,7,Н
wrighha01m,1883,PRO,NL,1,98,58,40,3,Н
cantijo99m,1907,WS1,AL,1,154,49,102,8,Н
gardero01m,2010,MIN,AL,1,162,94,68,1,Н
zimmedo01m,1976,BOS,AL,2,76,42,34,3,Н
mclarjo99m,2007,SEA,AL,2,84,43,41,2,Н
mcaleji01m,1911,WS1,AL,1,154,64,90,7,Н
hemusso01m,1961,SLN,NL,1,75,33,41,5,Н
felskjo01m,1987,PHI,NL,1,61,29,32,4,Н
torrejo01m,2007,NYA,AL,1,162,94,68,2,Н
johnsda02m,1996,BAL,AL,1,164,88,74,2,Н
haneyfr01m,1957,ML1,NL,1,155,95,59,1,Н
mackco01m,1901,PHA,AL,1,137,74,62,4,Н
fohlle01m,1918,CLE,AL,1,129,73,54,2,Н
schoere01m,1980,SLN,NL,4,37,18,19,4,Н
barnibi01m,1891,BL3,AA,1,139,71,64,4,Н
kennebo01m,1965,CHN,NL,1,58,24,32,8,Н
comisch01m,1890,CHP,PL,1,138,75,62,4,Y
wilsoji01m,1944,CHN,NL,1,10,1,9,4,Н
kellyto01m,1992,MIN,AL,1,162,90,72,2,Н
robinwi01m,1927,BRO,NL,1,154,65,88,6,Н
martibi02m,1980,OAK,AL,1,162,83,79,2,Н
wathajo01m,1992,CAL,AL,2,89,39,50,5,Н
leylaji99m,2011,DET,AL,1,162,95,67,1,Н
maddojo99m,2007,TBA,AL,1,162,66,96,5,Н
clarkfr01m,1910,PIT,NL,1,154,86,67,3,Y
boyerke01m,1978,SLN,NL,3,143,62,81,5,Н
herzowh01m,1984,SLN,NL,1,162,84,78,3,Н
boudrlo01m,1943,CLE,AL,1,153,82,71,3,Y
weaveea99m,1979,BAL,AL,1,159,102,57,1,Н
torrejo01m,1994,SLN,NL,1,115,53,61,3,Н
hanlone01m,1890,PTP,PL,1,131,60,68,6,Y
valenbo02m,2000,NYN,NL,1,162,94,68,2,Н
williji03m,1998,BOS,AL,1,162,92,70,2,Н
shepala99m,1969,PIT,NL,1,157,84,73,3,Н
woodji01m,1871,CH1,,1,28,19,9,2,Y
bauerha01m,1968,BAL,AL,1,80,43,37,2,Н
chapmja01m,1891,LS2,AA,1,141,55,84,8,Н
bicke99m,1884,WS7,AA,2,1,0,1,12,Н
dentbu01m,1989,NYA,AL,2,40,18,22,5,Н
bragabo01m,1963,ML1,NL,1,163,84,78,6,Н
durocle01m,1967,CHN,NL,1,162,87,74,3,Н
garneph01m,2007,HOU,NL,1,131,58,73,6,Н
birmijo01m,1912,CLE,AL,2,28,21,7,5,Y
raderdo02m,1986,CHA,AL,2,2,1,1,5,Н
nixonru01m,1983,CIN,NL,1,162,74,88,6,Н
mckecbi01m,1941,CIN,NL,1,154,88,66,3,Н
lasorto01m,1980,LAN,NL,1,163,92,71,2,Н
sulliha02m,1965,KC1,AL,2,136,54,82,10,Н
lucchfr99m,1976,TEX,AL,1,162,76,86,4,Н
andersp01m,1982,DET,AL,1,162,83,79,4,Н
tebbebi01m,1966,CLE,AL,1,123,66,57,5,Н
davidmo99m,1888,LS2,AA,2,3,1,2,7,Н
hitchbi01m,1967,ATL,NL,1,159,77,82,7,Н
wilsoji01m,1938,PHI,NL,1,149,45,103,8,Y
oatesjo01m,2001,TEX,AL,1,28,11,17,4,Н
chancfr01m,1914,NYA,AL,1,137,60,74,6,Y
mcbridi01m,1872,PH1,,1,47,30,14,2,Y
lyonste01m,1948,CHA,AL,1,154,51,101,8,Н
pujollu01m,2002,DET,AL,2,155,55,100,5,Н
guilloz01m,2006,CHA,AL,1,162,90,72,3,Н
mclarjo99m,2008,SEA,AL,1,72,25,47,4,Н
oatesjo01m,1994,BAL,AL,1,112,63,49,2,Н
austiji01m,1918,SLA,AL,2,16,7,9,5,Y
harribu01m,1939,WS1,AL,1,153,65,87,6,Н
mckecbi01m,1937,BSN,NL,1,152,79,73,5,Н
gibbojo02m,2005,TOR,AL,1,162,80,82,3,Н
fergubo01m,1878,CHN,NL,1,61,30,30,4,Y
rodgebu01m,1992,CAL,AL,3,34,14,20,5,Н
williji03m,2004,HOU,NL,1,88,44,44,5,Н
mutriji99m,1887,NY1,NL,1,129,68,55,4,Н
tebeapa01m,1896,CL4,NL,1,135,80,48,2,Y
kuennha01m,1975,ML4,AL,2,1,1,0,5,Н
wrighha01m,1891,PHI,NL,1,138,68,69,4,Н
muserto01m,1998,KCA,AL,1,161,72,89,3,Н
zimmedo01m,1991,CHN,NL,1,37,18,19,4,Н
lasorto01m,1982,LAN,NL,1,162,88,74,2,Н
ansonca01m,1895,CHN,NL,1,133,72,58,4,Y
bowala01m,2001,PHI,NL,1,162,86,76,2,Н
rowlapa99m,1918,CHA,AL,1,124,57,67,6,Н
rickebr01m,1921,SLN,NL,1,154,87,66,3,Н
wedgeer01m,2012,SEA,AL,1,162,75,87,4,Н
wrighal99m,1876,PHN,NL,1,60,14,45,7,Н
guttedo01m,1970,CHA,AL,1,136,49,87,6,Н
andersp01m,1993,DET,AL,1,162,85,77,4,Н
odayha01m,1914,CHN,NL,1,156,78,76,4,Н
grimmch01m,1953,ML1,NL,1,157,92,62,2,Н
mcraeha01m,2002,TBA,AL,1,161,55,106,5,Н
mackco01m,1921,PHA,AL,1,155,53,100,8,Н
buckeal99m,1889,CL6,AA,1,140,60,78,6,Н
schoere01m,1973,SLN,NL,1,162,81,81,2,Н
mccarjo99m,1929,CHN,NL,1,156,98,54,1,Н
bochybr01m,1997,SDN,NL,1,162,76,86,4,Н
corrapa01m,1984,CLE,AL,1,163,75,87,6,Н
fregoji01m,1999,TOR,AL,1,162,84,78,3,Н
muserto01m,1999,KCA,AL,1,161,64,97,4,Н
larusto01m,1987,OAK,AL,1,162,81,81,3,Н
stallge01m,1915,BSN,NL,1,157,83,69,2,Н
hurdlcl01m,2011,PIT,NL,1,162,72,90,4,Н
mitchfr01m,1923,BSN,NL,1,155,54,100,7,Н
bakerde01m,1937,DET,AL,2,54,34,20,2,Н
garneph01m,1993,ML4,AL,1,162,69,93,7,Н
weaveea99m,1970,BAL,AL,1,162,108,54,1,Н
highadi01m,1874,NY2,,2,40,29,11,2,Y
phillho99m,1885,PT1,AA,1,111,56,55,3,Н
mckecbi01m,1932,BSN,NL,1,155,77,77,5,Н
jurgebi01m,1960,BOS,AL,1,42,15,27,7,Н
garcida99m,1981,CLE,AL,1,103,52,51,5,Н
lakefr01m,1910,BSN,NL,1,157,53,100,8,Y
hanlone01m,1898,BLN,NL,1,154,96,53,2,Н
terrybi01m,1932,NY1,NL,2,114,55,59,6,Y
murrabi99m,1909,PHI,NL,1,154,74,79,5,Н
lemonbo01m,1978,NYA,AL,3,68,48,20,1,Н
mcnamjo99m,1982,CIN,NL,1,92,34,58,6,Н
aloufe01m,2004,SFN,NL,1,162,91,71,2,Н
ewingbu01m,1900,NY1,NL,1,63,21,41,8,Н
crookja01m,1892,SLN,NL,3,62,27,33,9,Y
lillibo01m,1985,HOU,NL,1,162,83,79,4,Н
gastoci01m,1991,TOR,AL,1,120,66,54,1,Н
lamonge01m,1992,CHA,AL,1,162,86,76,3,Н
trottsa01m,1891,WS9,AA,1,12,4,7,9,Н
tannech01m,1983,PIT,NL,1,162,84,78,2,Н
bochybr01m,2008,SFN,NL,1,162,72,90,4,Н
chancfr01m,1910,CHN,NL,1,154,104,50,1,Y
stengca01m,1957,NYA,AL,1,154,98,56,1,Н
leylaji99m,1990,PIT,NL,1,162,95,67,1,Н
huggimi01m,1924,NYA,AL,1,153,89,63,2,Н
griffcl01m,1915,WS1,AL,1,155,85,68,4,Н
mcnamjo99m,1975,SDN,NL,1,162,71,91,4,Н
rodgebu01m,1991,MON,NL,1,49,20,29,6,Н
houkra01m,1982,BOS,AL,1,162,89,73,3,Н
mccarjo99m,1946,NYA,AL,1,35,22,13,3,Н
ebbetch99m,1898,BRO,NL,3,110,38,68,10,Н
perezto01m,2001,FLO,NL,2,114,54,60,4,Н
bristda99m,1968,CIN,NL,1,163,83,79,4,Н
tracyji01m,2002,LAN,NL,1,162,92,70,3,Н
randowi01m,2008,NYN,NL,1,69,34,35,3,Н
barnibi01m,1886,BL2,AA,1,139,48,83,8,Y
gastoci01m,1997,TOR,AL,1,157,72,85,5,Н
fergubo01m,1879,TRN,NL,2,30,7,22,8,Y
bakerdu01m,1994,SFN,NL,1,115,55,60,2,Н
cranesa01m,1880,BFN,NL,1,84,24,58,7,Y
virdobi01m,1979,HOU,NL,1,162,89,73,2,Н
rappve99m,1978,SLN,NL,1,17,6,11,5,Н
chapmbe01m,1946,PHI,NL,1,155,69,85,5,Y
herzowh01m,1985,SLN,NL,1,162,101,61,1,Н
knabeot01m,1915,BLF,FL,1,155,47,107,8,Y
garneph01m,2002,DET,AL,1,6,0,6,5,Н
parrila01m,1998,DET,AL,2,25,13,12,5,Н
mauchge01m,1979,MIN,AL,1,162,82,80,4,Н
lavagco01m,1961,MIN,AL,1,49,19,30,7,Н
fohlle01m,1916,CLE,AL,1,157,77,77,6,Н
dykesji01m,1937,CHA,AL,1,154,86,68,3,Y
francte01m,1997,PHI,NL,1,162,68,94,5,Н
rignebi01m,1966,CAL,AL,1,162,80,82,6,Н
mackco01m,1896,PIT,NL,1,131,66,63,6,Y
tayloza02m,1950,SLA,AL,1,154,58,96,7,Н
mutriji99m,1886,NY1,NL,1,124,75,44,3,Н
millejo01m,1872,WS4,,1,11,0,11,11,Y
mccarjo99m,1939,NYA,AL,1,152,106,45,1,Н
rignebi01m,1969,CAL,AL,1,39,11,28,3,Н
mckeoja99m,1989,SDN,NL,1,162,89,73,2,Н
tannech01m,1987,ATL,NL,1,161,69,92,5,Н
garneph01m,1992,ML4,AL,1,162,92,70,2,Н
ottme01m,1947,NY1,NL,1,155,81,73,4,Y
donovpa01m,1901,SLN,NL,1,142,76,64,4,Y
stengca01m,1955,NYA,AL,1,154,96,58,1,Н
mackco01m,1930,PHA,AL,1,154,102,52,1,Н
rigglji99m,1995,CHN,NL,1,144,73,71,3,Н
kellyto01m,1987,MIN,AL,1,162,85,77,1,Н
dressch01m,1964,DET,AL,1,163,85,77,4,Н
johnsda01m,1978,SEA,AL,1,160,56,104,7,Н
mauchge01m,1975,MON,NL,1,162,75,87,5,Н
bruckea01m,1952,CIN,NL,2,5,3,2,6,Н
aloufe01m,1996,MON,NL,1,162,88,74,2,Н
sewellu01m,1952,CIN,NL,1,98,39,59,6,Н
diddlha99m,1896,SLN,NL,1,17,7,10,11,Н
ferrami01m,1983,CLE,AL,1,100,40,60,7,Н
melvibo01m,2003,SEA,AL,1,162,93,69,2,Н
wrighha01m,1888,PHI,NL,1,132,69,61,3,Н
hackst01m,1954,CHN,NL,1,154,64,90,7,Н
schoere01m,1975,SLN,NL,1,163,82,80,4,Н
robinfr02m,2003,MON,NL,1,162,83,79,4,Н
foxch01m,1970,SFN,NL,2,120,67,53,3,Н
cobbty01m,1926,DET,AL,1,157,79,75,6,Y
willite01m,1970,WS2,AL,1,162,70,92,6,Н
zimmedo01m,1979,BOS,AL,1,160,91,69,3,Н
keanejo99m,1965,NYA,AL,1,162,77,85,6,Н
perlosa01m,2006,BAL,AL,1,162,70,92,4,Н
duffyhu01m,1911,CHA,AL,1,154,77,74,4,Н
mcknide99m,1884,PT1,AA,1,12,4,8,10,Н
haneyfr01m,1940,SLA,AL,1,156,67,87,6,Н
weaveea99m,1978,BAL,AL,1,161,90,71,4,Н
oneilst01m,1944,DET,AL,1,156,88,66,2,Н
dentbu01m,1990,NYA,AL,1,49,18,31,7,Н
wrighha01m,1879,BSN,NL,1,84,54,30,2,Н
loftuto01m,1888,CL3,AA,2,71,30,38,6,Н
venturo01m,2012,CHA,AL,1,162,85,77,2,Н
kenneke99m,1994,TEX,AL,1,114,52,62,1,Н
altobjo01m,1977,SFN,NL,1,162,75,87,4,Н
schefbo01m,1962,DET,AL,1,161,85,76,4,Н
lopezal01m,1952,CLE,AL,1,155,93,61,2,Н
herzowh01m,1983,SLN,NL,1,162,79,83,4,Н
phillle99m,1969,CAL,AL,2,124,60,63,3,Н
oneilst01m,1954,PHI,NL,1,77,40,37,4,Н
tennefr02m,1905,BSN,NL,1,156,51,103,7,Y
raderdo02m,1989,CAL,AL,1,162,91,71,3,Н
houkra01m,1983,BOS,AL,1,162,78,84,6,Н
bambege01m,1982,NYN,NL,1,162,65,97,6,Н
larusto01m,1986,CHA,AL,1,64,26,38,5,Н
andersp01m,1978,CIN,NL,1,161,92,69,2,Н
mccarjo99m,1933,NYA,AL,1,152,91,59,2,Н
hendebi99m,1884,BLU,UA,1,106,58,47,4,Н
birmijo01m,1914,CLE,AL,1,157,51,102,8,Y
corrapa01m,1983,CLE,AL,2,62,30,32,7,Н
showabu99m,1999,ARI,NL,1,162,100,62,1,Н
cottich01m,1984,SEA,AL,2,27,15,12,5,Н
mcguide01m,1911,CLE,AL,1,17,6,11,3,Н
mcclojo99m,1895,LS3,NL,1,133,35,96,12,Н
mackco01m,1941,PHA,AL,1,154,64,90,8,Н
sawyeed99m,1951,PHI,NL,1,154,73,81,5,Н
clappjo01m,1881,CL2,NL,2,74,32,41,7,Y
harribu01m,1925,WS1,AL,1,152,96,55,1,Y
lillibo01m,1982,HOU,NL,2,51,28,23,5,Н
coxbo01m,1981,ATL,NL,1,107,50,56,4,Н
lakefr01m,1909,BOS,AL,1,152,88,63,3,Н
mackco01m,1907,PHA,AL,1,150,88,57,2,Н
killebi01m,1923,CHN,NL,1,154,83,71,4,Н
hanlone01m,1903,BRO,NL,1,139,70,66,5,Н
bluegos01m,1947,WS1,AL,1,154,64,90,7,Н
oneilst01m,1948,DET,AL,1,154,78,76,5,Н
chapmja01m,1889,LS2,AA,4,7,1,6,8,Н
hattogr01m,1968,HOU,NL,1,61,23,38,10,Н
rodgebu01m,1994,CAL,AL,1,40,16,24,4,Н
dierkla01m,1997,HOU,NL,1,162,84,78,1,Н
walkeha01m,1966,PIT,NL,1,162,92,70,3,Н
southbi01m,1951,BSN,NL,1,60,28,31,4,Н
showabu99m,1995,NYA,AL,1,145,79,65,2,Н
borosst01m,1984,OAK,AL,1,44,20,24,4,Н
gibsoge01m,1922,PIT,NL,1,65,32,33,3,Н
mckecbi01m,1928,SLN,NL,1,154,95,59,1,Н
bakerde01m,1933,DET,AL,2,2,2,0,5,Н
bladera01m,1940,SLN,NL,1,39,14,24,3,Н
pinielo01m,1999,SEA,AL,1,162,79,83,3,Н
rosemch01m,1890,SL4,AA,3,15,7,8,3,Y
hornsro01m,1933,SLA,AL,3,54,19,33,8,Y
ansonca01m,1891,CHN,NL,1,137,82,53,2,Y
andersp01m,1976,CIN,NL,1,162,102,60,1,Н
harribu01m,1936,WS1,AL,1,153,82,71,4,Н
weaveea99m,1969,BAL,AL,1,162,109,53,1,Н
hanlone01m,1896,BLN,NL,1,132,90,39,1,Н
rignebi01m,1962,LAA,AL,1,162,86,76,3,Н
wrighha01m,1889,PHI,NL,1,130,63,64,4,Н
andersp01m,1989,DET,AL,1,162,59,103,7,Н
tannech01m,1971,CHA,AL,1,162,79,83,3,Н
sullite01m,1888,WS8,NL,2,96,38,57,8,Н
mcgrajo01m,1920,NY1,NL,1,155,86,68,2,Н
coxbo01m,1985,TOR,AL,1,161,99,62,1,Н
wardjo01m,1891,BRO,NL,1,137,61,76,6,Y
maddojo99m,1996,CAL,AL,3,22,8,14,4,Н
yorkru01m,1959,BOS,AL,2,1,0,1,5,Н
hargrmi01m,2005,SEA,AL,1,162,69,93,4,Н
shottbu01m,1947,BRO,NL,2,153,92,60,1,Н
cayloop99m,1886,CN2,AA,1,141,65,73,5,Н
vondech99m,1895,SLN,NL,2,1,1,0,11,Н
weaveea99m,1971,BAL,AL,1,158,101,57,1,Н
hargrmi01m,1994,CLE,AL,1,113,66,47,2,Н
weaveea99m,1981,BAL,AL,1,105,59,46,2,Н
murtada01m,1973,PIT,NL,2,26,13,13,3,Н
mcgrajo01m,1918,NY1,NL,1,124,71,53,2,Н
snydepo01m,1891,WS9,AA,2,70,23,46,8,Y
durocle01m,1972,CHN,NL,1,91,46,44,2,Н
bancrfr99m,1880,WOR,NL,1,85,40,43,5,Н
mcgeami01m,1880,PRO,NL,1,16,8,7,2,Y
hutchfr01m,1957,SLN,NL,1,154,87,67,2,Н
mcaleji01m,1905,SLA,AL,1,156,54,99,8,Н
friscfr01m,1951,CHN,NL,1,81,35,45,8,Н
garneph01m,2006,HOU,NL,1,162,82,80,2,Н
gleaski01m,1919,CHA,AL,1,140,88,52,1,Н
hendrja01m,1926,CIN,NL,1,157,87,67,2,Н
gordojo01m,1959,CLE,AL,1,154,89,65,2,Н
streega01m,1933,SLN,NL,1,91,46,45,5,Н
mcgunbi01m,1891,PIT,NL,2,59,24,33,8,Н
cronijo01m,1933,WS1,AL,1,153,99,53,1,Y
holliho01m,1875,WS6,,1,20,4,16,10,Y
mckeoja99m,2005,FLO,NL,1,162,83,79,3,Н
harribu01m,1956,DET,AL,1,155,82,72,5,Н
kellyto01m,1988,MIN,AL,1,162,91,71,2,Н
johnsda02m,1985,NYN,NL,1,162,98,64,2,Н
leylaji99m,1994,PIT,NL,1,114,53,61,3,Н
esterdu01m,1889,LS2,AA,1,10,2,8,8,Y
rodgebu01m,1987,MON,NL,1,162,91,71,3,Н
hanlone01m,1906,CIN,NL,1,155,64,87,6,Н
crandde01m,1972,ML4,AL,3,124,54,70,6,Н
manueje01m,1999,CHA,AL,1,161,75,86,2,Н
alstowa01m,1957,BRO,NL,1,154,84,70,3,Н
lordha01m,1915,BUF,FL,3,110,60,49,6,Y
vernomi01m,1963,WS2,AL,1,40,14,26,10,Н
bowerfr01m,1909,BSN,NL,1,76,22,54,8,Y
yorkto01m,1881,PRO,NL,2,34,23,10,2,Y
clarkfr01m,1905,PIT,NL,1,155,96,57,2,Y
tracyji01m,2003,LAN,NL,1,162,85,77,2,Н
cronijo01m,1938,BOS,AL,1,150,88,61,2,Y
muserto01m,1997,KCA,AL,2,79,31,48,5,Н
comisch01m,1887,SL4,AA,1,138,95,40,1,Y
killebi01m,1921,CHN,NL,2,57,23,34,7,Y
lavagco01m,1960,WS1,AL,1,154,73,81,5,Н
mackco01m,1937,PHA,AL,1,120,39,80,7,Н
myershe01m,1882,BL2,AA,1,74,19,54,6,Y
wedgeer01m,2008,CLE,AL,1,162,81,81,3,Н
maddojo99m,1999,ANA,AL,2,29,19,10,4,Н
shottbu01m,1928,PHI,NL,1,152,43,109,8,Н
jennihu01m,1920,DET,AL,1,155,61,93,7,Н
freyji99m,1981,KCA,AL,1,70,30,40,1,Н
cochrmi01m,1935,DET,AL,1,152,93,58,1,Y
mckecbi01m,1929,SLN,NL,3,63,34,29,4,Н
alstowa01m,1954,BRO,NL,1,154,92,62,2,Н
randowi01m,2006,NYN,NL,1,162,97,65,1,Н
blackbu02m,2010,SDN,NL,1,162,90,72,2,Н
coxbo01m,1979,ATL,NL,1,160,66,94,6,Н
gibsoge01m,1925,CHN,NL,3,26,12,14,8,Н
machake01m,2004,OAK,AL,1,162,91,71,2,Н
youngni99m,1871,WS3,,1,32,15,15,4,Н
boudrlo01m,1955,KC1,AL,1,155,63,91,6,Н
sawyeed99m,1948,PHI,NL,3,63,23,40,6,Н
tannech01m,1970,CHA,AL,3,16,3,13,6,Н
gaffnjo99m,1887,WS8,NL,1,126,46,76,7,Н
barryja01m,1917,BOS,AL,1,157,90,62,2,Y
clemeja01m,1890,PHI,NL,2,19,13,6,3,Y
watkibi01m,1884,IN2,AA,2,23,4,18,11,Y
chancfr01m,1913,NYA,AL,1,153,57,94,7,Y
valenbo02m,2002,NYN,NL,1,161,75,86,5,Н
chapmja01m,1885,BFN,NL,2,88,31,57,7,Н
dykesji01m,1952,PHA,AL,1,155,79,75,4,Н
chancfr01m,1911,CHN,NL,1,158,92,62,2,Y
clarkfr01m,1914,PIT,NL,1,158,69,85,7,Y
aloufe01m,2000,MON,NL,1,162,67,95,4,Н
bottoji01m,1937,SLA,AL,2,78,21,56,8,Y
youngni99m,1872,WS3,,1,9,2,7,8,Н
mcguide01m,1907,BOS,AL,4,112,45,61,7,Y
ripkeca99m,1985,BAL,AL,2,1,1,0,4,Н
duffyhu01m,1910,CHA,AL,1,156,68,85,6,Н
owenspa99m,1983,PHI,NL,2,77,47,30,1,Н
valenbo02m,1988,TEX,AL,1,161,70,91,6,Н
mcgrajo01m,1906,NY1,NL,1,153,96,56,2,Y
berrayo01m,1985,NYA,AL,1,16,6,10,2,Н
ozarkda99m,1973,PHI,NL,1,162,71,91,6,Н
houkra01m,1974,DET,AL,1,162,72,90,6,Н
clarkfr01m,1909,PIT,NL,1,154,110,42,1,Y
grohhe01m,1918,CIN,NL,2,10,7,3,3,Y
mcgunbi01m,1888,BR3,AA,1,143,88,52,2,Н
willidi02m,1969,BOS,AL,1,153,82,71,3,Н
cobbty01m,1921,DET,AL,1,154,71,82,6,Y
cochrmi01m,1937,DET,AL,3,47,26,20,2,Y
stengca01m,1950,NYA,AL,1,155,98,56,1,Н
robinwi01m,1925,BRO,NL,1,153,68,85,7,Н
hengled99m,1884,CHU,UA,1,74,34,39,5,Н
mackea01m,1939,PHA,AL,2,91,30,60,7,Н
larkihe01m,1890,CLP,PL,1,79,34,45,7,Y
larusto01m,2004,SLN,NL,1,162,105,57,1,Н
houkra01m,1984,BOS,AL,1,162,86,76,4,Н
bancrfr99m,1881,DTN,NL,1,84,41,43,4,Н
larusto01m,2003,SLN,NL,1,162,85,77,3,Н
hanlone01m,1902,BRO,NL,1,141,75,63,2,Н
greenda02m,1995,NYN,NL,1,144,69,75,2,Н
coxbo01m,1997,ATL,NL,1,162,101,61,1,Н
holmeto01m,1951,BSN,NL,2,95,48,47,4,Y
ansonca01m,1886,CHN,NL,1,126,90,34,1,Y
bellbu01m,2005,KCA,AL,3,112,43,69,5,Н
