yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1956,AL,WS1,MIN,,7,155,77.0,59,95,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",652,5202,1302,198,62,112,690,877.0,37.0,34.0,,,924,810,5,36,1,18,4104,1539,171,730,663,168,173.0,0,Вашингтонские сенаторы,Стадион Гриффита II,431647.0,96,100,WSH,WS1,WS1
1976,AL,ML4,MIL,E,6,161,81.0,66,95,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",570,5396,1326,170,38,88,511,909.0,62.0,61.0,,,655,580,3,45,10,27,4305,1406,99,567,677,152,160.0,0,Милвоки Брюэрс,Стадион «Кэри»,1012164.0,98,99,MIL,MIL,MIL
1907,AL,DET,DET,,1,153,79.0,92,58,,,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",694,5204,1383,179,75,11,315,,192.0,,,,532,355,2,120,15,7,4110,1281,8,380,512,264,79.0,0,Детройт Тайгерс,Бэннет Парк,297079.0,103,102,DET,DET,DET
1976,AL,DET,DET,E,5,161,80.0,74,87,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",609,5441,1401,207,38,101,450,730.0,107.0,59.0,,,709,615,3,55,12,20,4293,1426,101,550,738,168,161.0,0,Детройт Тайгерс,"Стадион ""Тигр""",1467020.0,103,105,DET,DET,DET
2003,AL,CLE,CLE,C,4,162,81.0,68,94,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",699,5572,1413,296,26,158,466,1062.0,86.0,61.0,62.0,41.0,778,682,4,5,7,34,4378,1477,179,501,943,126,178.0,0,Кливленд Индианз,Якобс-Файлд,1730002.0,96,97,CLE,CLE,CLE
1991,AL,OAK,OAK,W,4,162,81.0,84,78,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",760,5410,1342,246,19,159,642,981.0,151.0,64.0,,,776,733,4,14,10,49,4332,1425,155,655,892,107,150.0,0,Окленд Атлетикс,Окленд Колизей,2713493.0,94,93,OAK,OAK,OAK
1954,NL,PIT,PIT,,8,154,77.0,53,101,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",557,5088,1260,181,57,76,566,737.0,21.0,13.0,,,845,736,4,37,4,15,4038,1510,128,564,525,173,136.0,0,Питтсбург Пайретс,Форбс Филд,475494.0,98,102,PIT,PIT,PIT
1896,NL,BRO,LAD,,10,133,,58,73,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,692,4548,1292,174,87,28,344,269.0,198.0,,,,764,540,4,97,3,1,3432,1353,39,400,259,297,,0,Бруклин Бридждвэйнз,Восточный парк,201000.0,94,95,BRO,BRO,BRO
1959,AL,WS1,MIN,,8,154,77.0,63,91,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",619,5092,1205,173,32,163,517,881.0,51.0,34.0,,,701,606,4,46,10,21,4080,1358,123,467,694,162,140.0,0,Вашингтонские сенаторы,Стадион Гриффита II,615372.0,100,102,WSH,WS1,WS1
1878,NL,CN1,CNR,,2,61,,37,23,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,333,2281,629,67,22,5,58,141.0,,,,,281,112,1,61,6,0,1644,546,2,63,220,254,37.0,0,"""Синциннати Редс""",Авеню Грэндс,,91,92,CIN,CN1,CN1
1999,NL,CHN,CHC,C,6,162,81.0,67,95,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",747,5482,1411,255,35,189,571,1170.0,60.0,44.0,,,920,837,5,11,6,32,4291,1619,221,529,980,139,135.0,0,Чикаго Кабс,Уэйр-филд,2813854.0,97,98,CHC,CHN,CHN
1997,NL,ATL,ATL,E,1,162,81.0,101,61,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",791,5528,1490,268,37,174,597,1160.0,108.0,58.0,,,581,518,3,21,17,37,4395,1319,111,450,1196,114,136.0,0,Атланта Брейвс,"Стадион ""Тёрнер Филд""",3464488.0,102,99,ATL,ATL,ATL
1987,NL,SFN,SFG,W,1,162,81.0,90,72,Да,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",783,5608,1458,274,32,205,511,1094.0,126.0,97.0,,,669,601,3,19,10,38,4413,1407,146,547,1038,129,183.0,0,Сан-Франциско Джайантс,Кандлстик-парк,1917168.0,96,95,SFG,SFN,SFN
1903,AL,WS1,MIN,,8,140,71.0,43,94,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",437,4613,1066,172,72,17,257,463.0,131.0,,,,691,519,3,122,6,3,3669,1333,38,306,452,262,86.0,0,Вашингтонские сенаторы,Американский бейсбольный парк I,128878.0,102,105,WSH,WS1,WS1
1904,NL,SLN,STL,,5,155,76.0,75,79,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,602,5104,1292,175,66,24,343,,199.0,,,,595,401,2,146,7,2,4104,1286,23,319,529,307,83.0,0,Сент-Луис Кардиналс,Робинсон Файлд,386750.0,96,99,STL,SLN,SLN
1989,NL,NYN,NYM,E,2,162,81.0,87,75,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",683,5489,1351,280,21,147,504,934.0,158.0,53.0,,,595,532,3,24,12,38,4362,1260,115,532,1108,144,110.0,0,Нью-Йорк Метс,Шей-стадиум,2918710.0,95,93,NYM,NYN,NYN
1990,AL,ML4,MIL,E,6,162,81.0,74,88,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",732,5503,1408,247,36,128,519,821.0,164.0,72.0,,,760,655,4,23,13,42,4335,1558,121,469,771,149,152.0,0,Милвоки Брюэрс,Стадион «Кэри»,1752900.0,99,99,MIL,MIL,MIL
1980,AL,BAL,BAL,E,2,162,81.0,100,62,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",805,5585,1523,258,29,156,587,766.0,111.0,38.0,,,640,590,3,42,10,41,4380,1438,134,507,789,95,178.0,0,Балтимор Ориолс,Мемориальный стадион,1797438.0,99,98,BAL,BAL,BAL
1954,AL,BAL,BAL,,7,154,77.0,54,100,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",483,5206,1309,195,49,52,468,634.0,30.0,31.0,,,668,592,3,58,6,8,4119,1279,78,688,668,147,152.0,0,Балтимор Ориолс,Мемориальный стадион,1060910.0,92,96,BAL,BAL,BAL
1974,NL,SFN,SFG,W,5,162,81.0,72,90,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",634,5482,1380,228,38,93,548,869.0,107.0,51.0,,,723,604,3,27,11,25,4317,1409,116,559,756,175,153.0,0,Сан-Франциско Джайантс,Кандлстик-парк,519987.0,105,105,SFG,SFN,SFN
1986,AL,BAL,BAL,E,7,162,79.0,73,89,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",708,5524,1425,223,13,169,563,862.0,64.0,34.0,,,760,686,4,17,6,39,4308,1451,177,535,954,135,163.0,0,Балтимор Ориолс,Мемориальный стадион,1973176.0,98,99,BAL,BAL,BAL
1989,AL,ML4,MIL,E,4,162,81.0,81,81,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",707,5473,1415,235,32,126,455,791.0,165.0,62.0,,,679,605,3,16,8,45,4296,1463,129,457,812,155,164.0,0,Милвоки Брюэрс,Стадион «Кэри»,1970735.0,99,99,MIL,MIL,MIL
1981,NL,PIT,PIT,E,4,103,51.0,46,56,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",407,3576,920,176,30,55,278,494.0,122.0,52.0,,,425,373,3,11,5,29,2826,953,60,346,492,86,106.0,0,Питтсбург Пайретс,Стадион «Три реки»,541789.0,104,104,PIT,PIT,PIT
1925,AL,PHA,OAK,,2,153,77.0,88,64,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",831,5399,1659,298,79,76,453,432.0,67.0,59.0,,,713,594,3,61,8,18,4143,1468,60,544,495,214,148.0,0,Филадельфия Атлетикс,Шибе Парк,869703.0,107,106,PHA,PHA,PHA
1923,AL,SLA,BAL,,5,154,78.0,74,78,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",688,5298,1489,248,62,82,442,423.0,64.0,54.0,,,720,600,3,83,10,10,4119,1430,59,528,488,176,145.0,0,Сент-Луис Браунс,Спортивный парк IV,430296.0,106,105,SLB,SLA,SLA
1937,AL,DET,DET,,2,155,77.0,89,65,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",935,5516,1611,309,62,150,656,711.0,89.0,45.0,,,841,746,4,70,6,11,4134,1521,102,635,485,147,149.0,0,Детройт Тайгерс,Навин Фирд,1072276.0,102,101,DET,DET,DET
1992,AL,OAK,OAK,W,1,162,81.0,96,66,Да,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",745,5387,1389,219,24,142,707,831.0,143.0,59.0,,,672,600,3,8,9,58,4341,1396,129,601,843,125,158.0,0,Окленд Атлетикс,Окленд Колизей,2494160.0,94,95,OAK,OAK,OAK
1963,AL,BOS,BOS,,7,161,80.0,76,85,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",666,5575,1403,247,34,171,475,954.0,27.0,16.0,,,704,639,3,29,7,32,4347,1367,152,539,1009,132,119.0,0,Бостон Ред Сокс,Фенвей-парк II,942642.0,103,104,BOS,BOS,BOS
2005,AL,NYA,NYY,E,1,162,81.0,95,67,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",886,5624,1552,259,16,229,637,989.0,84.0,27.0,73.0,43.0,789,718,4,8,14,46,4292,1495,164,463,985,95,151.0,0,Нью-Йорк Янкиз,Стадион Янки II,4090696.0,98,97,NYY,NYA,NYA
1889,AA,LS2,LOU,,8,140,,27,111,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",632,4955,1249,170,75,22,320,521.0,203.0,,,,1091,655,4,127,2,1,3678,1529,43,475,451,584,,0,Луизвилл Колонелы,Эклипс Парк I,,98,100,LOU,LS2,LS2
1993,NL,COL,COL,W,6,162,81.0,67,95,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",758,5517,1507,278,59,142,388,944.0,146.0,90.0,,,967,860,5,9,0,35,4293,1664,181,609,913,167,149.0,0,Колорадо Рокиз,Стадион «Мил-Хай»,4483350.0,117,118,COL,COL,COL
1948,AL,SLA,BAL,,6,155,76.0,59,94,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",671,5303,1438,251,62,63,578,572.0,63.0,44.0,,,849,764,5,35,4,20,4119,1513,103,737,531,168,190.0,0,Сент-Луис Браунс,Спортивный парк IV,335564.0,103,106,SLB,SLA,SLA
1943,NL,PIT,PIT,,4,157,78.0,80,74,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",669,5353,1401,240,73,42,573,566.0,64.0,,,,605,480,3,74,11,12,4212,1424,44,422,396,170,159.0,0,Питтсбург Пайретс,Форбс Филд,498740.0,104,103,PIT,PIT,PIT
1971,NL,CIN,CIN,W,4,162,81.0,79,83,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",586,5414,1306,203,28,138,438,907.0,59.0,33.0,,,581,537,3,27,11,38,4332,1298,112,501,750,103,174.0,0,"""Синциннати Редс""","Стадион ""Риверфронт""",1501122.0,95,94,CIN,CIN,CIN
2010,NL,CHN,CHC,C,5,162,,75,87,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",685,5512,1414,298,27,149,479,1236.0,55.0,31.0,50.0,38.0,767,668,4,1,14,40,4310,1409,154,605,1268,144,135.0,0,Чикаго Кабс,Уэйр-филд,,108,108,CHC,CHN,CHN
1877,NL,CHN,CHC,,5,60,,26,33,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,366,2273,633,79,30,0,57,111.0,,,,,375,200,3,45,3,3,1602,630,7,58,92,313,43.0,0,"Чикаго ""Белые стокинги""",23-я улица Гроундс,,112,106,CHC,CHN,CHN
1984,NL,SFN,SFG,W,6,162,81.0,66,96,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",682,5650,1499,229,26,112,528,980.0,126.0,76.0,,,807,713,4,9,7,38,4383,1589,125,549,854,169,134.0,0,Сан-Франциско Джайантс,Кандлстик-парк,1001545.0,97,98,SFG,SFN,SFN
1976,AL,BAL,BAL,E,2,162,81.0,88,74,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",619,5457,1326,213,28,119,519,883.0,150.0,61.0,,,598,542,3,59,16,23,4404,1396,80,489,678,118,157.0,0,Балтимор Ориолс,Мемориальный стадион,1058609.0,94,93,BAL,BAL,BAL
2011,NL,SFN,SFG,W,2,162,,86,76,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",570,5486,1327,282,24,121,448,1122.0,85.0,51.0,52.0,43.0,578,522,3,3,12,52,4404,1260,96,559,1316,104,127.0,0,Сан-Франциско Джайантс,Стадион «Аткир Парк»,3387303.0,89,89,SFG,SFN,SFN
1982,AL,NYA,NYY,E,5,162,81.0,79,83,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",709,5526,1417,225,37,161,590,719.0,69.0,45.0,,,716,647,3,24,8,39,4377,1471,113,491,939,128,158.0,0,Нью-Йорк Янкиз,Стадион Янки II,2041219.0,98,97,NYY,NYA,NYA
1984,NL,MON,WSN,E,5,161,81.0,78,83,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",593,5439,1367,242,36,96,470,782.0,131.0,38.0,,,585,526,3,19,10,48,4293,1333,114,474,861,132,147.0,0,Монреаль Экспоз,Стадион Олимпийский,1606531.0,96,96,MON,MON,MON
1936,AL,NYA,NYY,,1,155,77.0,102,51,,,Да,Да,1065,5591,1676,315,83,182,700,594.0,77.0,40.0,,,731,649,4,77,6,21,4200,1474,84,663,624,163,148.0,0,Нью-Йорк Янкиз,Яндей-стэдиум I,976913.0,97,93,NYY,NYA,NYA
1987,AL,OAK,OAK,W,3,162,81.0,81,81,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",806,5511,1432,263,33,199,593,1056.0,140.0,63.0,,,789,694,4,18,6,40,4335,1442,176,531,1042,142,122.0,0,Окленд Атлетикс,Окленд Колизей,1678921.0,93,93,OAK,OAK,OAK
1935,AL,CLE,CLE,,3,156,77.0,82,71,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",776,5534,1573,324,77,93,460,567.0,63.0,54.0,,,739,644,4,67,12,21,4188,1527,68,457,498,174,147.0,0,Кливленд Индианз,Лига-парк II/Кливленд-стадион,397615.0,102,102,CLE,CLE,CLE
1896,NL,CHN,CHC,,5,132,,71,57,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,815,4582,1311,182,97,34,409,290.0,332.0,,,,799,569,4,118,2,1,3483,1302,30,467,353,367,,0,Чикаго Колтс,Западный парк II,317500.0,104,104,CHC,CHN,CHN
1938,NL,PIT,PIT,,2,152,78.0,86,64,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",707,5422,1511,265,66,65,485,409.0,47.0,,,,630,530,3,57,8,15,4137,1406,71,432,557,163,168.0,0,Питтсбург Пайретс,Форбс Филд,641033.0,100,100,PIT,PIT,PIT
1910,AL,BOS,BOS,,4,158,80.0,81,72,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",638,5204,1350,175,87,43,430,,194.0,,,,564,389,2,100,12,6,4290,1236,30,414,670,308,80.0,0,Бостон Ред Сокс,Хинтонс-авеню-граун兹,584619.0,102,101,BOS,BOS,BOS
1993,NL,ATL,ATL,W,1,162,81.0,104,58,Да,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",767,5515,1444,239,29,169,560,946.0,125.0,48.0,,,559,508,3,18,16,46,4365,1297,101,480,1036,108,146.0,0,Атланта Брейвс,Атланта-Фултон Каунти Стадион,3884720.0,101,100,ATL,ATL,ATL
1993,AL,SEA,SEA,W,4,162,81.0,82,80,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",734,5494,1429,272,24,161,624,901.0,91.0,68.0,,,731,678,4,22,10,41,4359,1421,135,605,1083,90,173.0,0,"""Сиэтл Маринерс""",Королевство,2052638.0,101,102,SEA,SEA,SEA
1956,AL,CHA,CHW,,3,154,77.0,85,69,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",776,5286,1412,218,43,128,619,660.0,70.0,33.0,,,634,576,3,65,11,13,4167,1351,118,524,722,122,160.0,0,"Чикаго ""Белые Соксы""",Комиски-Парк,1000090.0,101,99,CHW,CHA,CHA
1973,NL,NYN,NYM,E,1,161,81.0,82,79,Да,,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",608,5457,1345,198,24,85,540,805.0,27.0,22.0,,,588,531,3,47,15,40,4395,1345,127,490,1027,126,140.0,0,Нью-Йорк Метс,Шей-стадиум,1912390.0,98,99,NYM,NYN,NYN
1949,AL,WS1,MIN,,8,154,77.0,50,104,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",584,5234,1330,207,41,81,593,495.0,46.0,33.0,,,868,762,5,44,9,9,4035,1438,79,779,451,161,168.0,0,Вашингтонские сенаторы,Стадион Гриффита I,770745.0,98,101,WSH,WS1,WS1
