coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
trotzba01c,2010,NAS,NHL,1,,82.0,44.0,27.0,11.0,12.0,6.0,6.0,0.0
shawbr02c,1974,EDO,WHA,1,,59.0,30.0,26.0,3.0,,,,
rossar01c,1931,BOS,NHL,1,,48.0,15.0,21.0,12.0,,,,
tortojo01c,2008,NYR,NHL,2,,21.0,12.0,7.0,2.0,7.0,3.0,4.0,0.0
wilsoro02c,2006,SJS,NHL,1,,82.0,51.0,26.0,5.0,11.0,6.0,5.0,0.0
boondi01c,1915,MOW,NHA,1,,24.0,10.0,14.0,0.0,,,,
wilsojo01c,1976,COR,NHL,1,,80.0,20.0,46.0,14.0,,,,
stevejo01c,2009,PHI,NHL,1,,25.0,13.0,11.0,1.0,,,,
plantja01c,1973,QUN,WHA,1,,78.0,38.0,36.0,4.0,,,,
burnspa01c,1999,BOS,NHL,1,,82.0,24.0,39.0,19.0,,,,
cleghod01c,1925,PIP,NHL,1,,36.0,19.0,16.0,1.0,2.0,0.0,1.0,1.0
frasecu01c,2002,ATL,NHL,1,,33.0,8.0,24.0,1.0,,,,
pulfobo01c,1981,CHI,NHL,2,,28.0,12.0,14.0,2.0,15.0,8.0,7.0,0.0
bergemi03c,1988,NYR,NHL,1,,78.0,37.0,33.0,8.0,,,,
thomppe01c,1921,HAM,NHL,1,,24.0,7.0,17.0,0.0,,,,
patrile01c,1925,VIC,WCHL,1,,30.0,15.0,11.0,4.0,8.0,3.0,3.0,2.0
drakecl01c,1975,EDO,WHA,1,,48.0,18.0,28.0,2.0,,,,
macdopa01c,1981,LAK,NHL,1,,42.0,13.0,24.0,5.0,,,,
suttebr02c,2008,NJD,NHL,1,,82.0,51.0,27.0,4.0,7.0,3.0,4.0,0.0
savaged01c,1917,PO1,PCHA,1,,18.0,7.0,11.0,0.0,,,,
bowmasc01c,1993,DET,NHL,1,,84.0,46.0,30.0,8.0,7.0,3.0,4.0,0.0
adamsja01c,1938,DET,NHL,1,,48.0,18.0,24.0,6.0,6.0,3.0,3.0,0.0
fergujo01c,1975,NYR,NHL,2,,41.0,14.0,22.0,5.0,,,,
ivanto01c,1957,CHI,NHL,1,,33.0,10.0,17.0,6.0,,,,
therrmi01c,2007,PIT,NHL,1,,82.0,47.0,27.0,8.0,20.0,14.0,6.0,0.0
murrate01c,2009,LAK,NHL,1,,82.0,46.0,27.0,9.0,6.0,2.0,4.0,0.0
macneal01c,2002,CAL,NHL,2,,11.0,4.0,5.0,2.0,,,,
simpste01c,1986,NYI,NHL,1,,80.0,35.0,33.0,12.0,14.0,7.0,7.0,0.0
fergujo01c,1976,NYR,NHL,1,,80.0,29.0,37.0,14.0,,,,
nealeha01c,1977,NEW,WHA,1,,80.0,44.0,31.0,5.0,14.0,8.0,6.0,0.0
crawfma01c,1998,VAN,NHL,2,,37.0,8.0,23.0,6.0,,,,
watsoph01c,1955,NYR,NHL,1,,70.0,32.0,28.0,10.0,5.0,1.0,4.0,0.0
quennjo01c,1997,STL,NHL,1,,82.0,45.0,29.0,8.0,10.0,6.0,4.0,0.0
dayha01c,1942,TOR,NHL,1,,50.0,22.0,19.0,9.0,6.0,2.0,4.0,0.0
hillmla01c,1977,WIJ,WHA,1,,80.0,50.0,28.0,2.0,9.0,8.0,1.0,0.0
malonda01c,1987,WIN,NHL,1,,80.0,33.0,36.0,11.0,5.0,1.0,4.0,0.0
therrmi01c,2005,PIT,NHL,2,,51.0,14.0,29.0,8.0,,,,
mauripa01c,2000,CAR,NHL,1,,82.0,38.0,35.0,9.0,6.0,2.0,4.0,0.0
carbogu01c,2006,MTL,NHL,1,,82.0,42.0,34.0,6.0,,,,
stewabi01c,1998,NYI,NHL,2,,37.0,11.0,19.0,7.0,,,,
paddojo01c,1994,WIN,NHL,1,,33.0,9.0,18.0,6.0,,,,
thomppa01c,1944,CHI,NHL,1,,1.0,0.0,1.0,0.0,,,,
schmimi01c,1974,WAS,NHL,3,,8.0,2.0,6.0,0.0,,,,
sherofr01c,1977,PHI,NHL,1,,80.0,45.0,20.0,15.0,12.0,7.0,5.0,0.0
macledo02c,1995,FLO,NHL,1,,82.0,41.0,31.0,10.0,22.0,12.0,10.0,0.0
pleaula01c,1982,HAR,NHL,2,,18.0,4.0,13.0,1.0,,,,
gardnji01c,1924,HAM,NHL,1,,30.0,19.0,10.0,1.0,,,,
holmgpa01c,1995,HAR,NHL,1,,12.0,5.0,6.0,1.0,,,,
wilsoro02c,1995,ANA,NHL,1,,82.0,35.0,39.0,8.0,,,,
savarde01c,2007,CHI,NHL,1,,82.0,40.0,34.0,8.0,,,,
clancki01c,1955,TOR,NHL,1,,70.0,24.0,33.0,13.0,5.0,1.0,4.0,0.0
hlinkiv01c,2000,PIT,NHL,1,,82.0,42.0,31.0,9.0,18.0,9.0,9.0,0.0
paddojo01c,1993,WIN,NHL,1,,84.0,24.0,51.0,9.0,,,,
trotzba01c,1998,NAS,NHL,1,,82.0,28.0,47.0,7.0,,,,
payneda01c,2010,STL,NHL,1,,82.0,38.0,33.0,11.0,,,,
schoeji01c,1993,WAS,NHL,2,,37.0,19.0,12.0,6.0,11.0,5.0,6.0,0.0
bowmasc01c,1977,MTL,NHL,1,,80.0,59.0,10.0,11.0,15.0,12.0,3.0,0.0
suthebi01c,1979,WIN,NHL,2,,3.0,1.0,2.0,0.0,,,,
boivile01c,1975,STL,NHL,3,,43.0,17.0,17.0,9.0,3.0,1.0,2.0,0.0
charrgu01c,2000,ANA,NHL,2,,49.0,14.0,28.0,7.0,,,,
sathegl01c,1979,EDM,NHL,1,,80.0,28.0,39.0,13.0,3.0,0.0,3.0,0.0
malonph01c,1973,VAN,NHL,2,,37.0,15.0,18.0,4.0,,,,
smythco01c,1930,TOR,NHL,1,,2.0,1.0,0.0,1.0,,,,
arboual01c,1973,NYI,NHL,1,,78.0,19.0,41.0,18.0,,,,
guidoal01c,1978,COR,NHL,2,,59.0,12.0,39.0,8.0,,,,
webstto01c,1991,LAK,NHL,1,,80.0,35.0,31.0,14.0,6.0,2.0,4.0,0.0
ruffli01c,2003,BUF,NHL,1,,82.0,37.0,38.0,7.0,,,,
howelha01c,1974,SDM,WHA,1,,78.0,43.0,31.0,4.0,10.0,4.0,6.0,0.0
dudleri01c,1990,BUF,NHL,1,,80.0,31.0,30.0,19.0,6.0,2.0,4.0,0.0
quinnpa01c,2001,TOR,NHL,1,,82.0,43.0,29.0,10.0,20.0,10.0,10.0,0.0
schmimi01c,1955,BOS,NHL,1,,70.0,23.0,34.0,13.0,,,,
mccambo01c,1978,PHI,NHL,1,,50.0,22.0,17.0,11.0,,,,
keenami01c,1990,CHI,NHL,1,,80.0,49.0,23.0,8.0,6.0,2.0,4.0,0.0
francem01c,1974,NYR,NHL,1,,80.0,37.0,29.0,14.0,3.0,1.0,2.0,0.0
kennege01c,1915,MOC,NHA,1,,24.0,16.0,7.0,1.0,,,,
yawnetr01c,2006,CHI,NHL,1,,21.0,7.0,12.0,2.0,,,,
bowmasc01c,1999,DET,NHL,1,,82.0,48.0,24.0,10.0,9.0,5.0,4.0,0.0
carlyra01c,2010,AND,NHL,1,,82.0,47.0,30.0,5.0,6.0,2.0,4.0,0.0
murrabr01c,1983,WAS,NHL,1,,80.0,48.0,27.0,5.0,8.0,4.0,4.0,0.0
carpedo01c,1986,NJD,NHL,1,,80.0,29.0,45.0,6.0,,,,
juliecl01c,2003,MTL,NHL,1,,82.0,41.0,34.0,7.0,11.0,4.0,7.0,0.0
renneto01c,2005,NYR,NHL,1,,82.0,44.0,26.0,12.0,4.0,0.0,4.0,0.0
sullimi01c,2003,BOS,NHL,1,,82.0,41.0,26.0,15.0,7.0,3.0,4.0,0.0
patrifr01c,1934,BOS,NHL,1,,48.0,26.0,16.0,6.0,4.0,1.0,3.0,0.0
hartscr01c,1995,CHI,NHL,1,,82.0,40.0,28.0,14.0,10.0,6.0,4.0,0.0
quinnpa01c,1981,PHI,NHL,1,,72.0,34.0,29.0,9.0,,,,
carlyra01c,2006,AND,NHL,1,,82.0,48.0,20.0,14.0,21.0,16.0,5.0,0.0
vigneal01c,2007,VAN,NHL,1,,82.0,39.0,33.0,10.0,,,,
hartce01c,1929,MTL,NHL,1,,44.0,21.0,14.0,9.0,6.0,5.0,0.0,1.0
sullire01c,1963,NYR,NHL,1,,70.0,22.0,38.0,10.0,,,,
hennilo01c,1994,NYI,NHL,1,,48.0,15.0,28.0,5.0,,,,
berrybo01c,1992,STL,NHL,2,,73.0,33.0,30.0,10.0,11.0,7.0,4.0,0.0
neilsro01c,1991,NYR,NHL,1,,80.0,50.0,25.0,5.0,13.0,6.0,7.0,0.0
lemaija01c,2010,NJD,NHL,2,,49.0,29.0,17.0,3.0,,,,
ruffli01c,2002,BUF,NHL,1,,82.0,27.0,45.0,10.0,,,,
wilsojo01c,1978,PIT,NHL,1,,80.0,36.0,31.0,13.0,7.0,2.0,5.0,0.0
patrifr01c,1912,VML,PCHA,1,,14.0,7.0,7.0,0.0,,,,
patrifr01c,1915,VML,PCHA,1,,18.0,9.0,9.0,0.0,,,,
blackdo01c,1978,NEW,WHA,2,,9.0,4.0,5.0,0.0,10.0,5.0,5.0,0.0
hitchke01c,1999,DAL,NHL,1,,82.0,43.0,29.0,10.0,23.0,14.0,9.0,0.0
neilsro01c,1997,PHI,NHL,2,,21.0,10.0,9.0,2.0,5.0,1.0,4.0,0.0
gottsjo01c,1946,CHI,NHL,1,,60.0,19.0,37.0,4.0,,,,
schmimi01c,1957,BOS,NHL,1,,70.0,27.0,28.0,15.0,12.0,6.0,6.0,0.0
gorinbu01c,2000,NYI,NHL,1,,65.0,17.0,43.0,5.0,,,,
gerared01c,1928,MTM,NHL,1,,44.0,15.0,20.0,9.0,,,,
mauripa01c,2002,CAR,NHL,1,,82.0,22.0,49.0,11.0,,,,
keenami01c,2002,FLO,NHL,1,,82.0,24.0,45.0,13.0,,,,
neilsro01c,2001,OTT,NHL,2,interim,2.0,1.0,1.0,0.0,,,,
kaspest01c,1996,BOS,NHL,1,,82.0,26.0,47.0,9.0,,,,
macmibi01c,1980,COR,NHL,1,,80.0,22.0,45.0,13.0,,,,
cherrdo01c,1976,BOS,NHL,1,,80.0,49.0,23.0,8.0,14.0,8.0,6.0,0.0
pilouru01c,1960,CHI,NHL,1,,70.0,29.0,24.0,17.0,12.0,8.0,4.0,0.0
tocchri01c,2008,TBL,NHL,2,,66.0,19.0,33.0,14.0,,,,
murrabr01c,1986,WAS,NHL,1,,80.0,38.0,32.0,10.0,7.0,3.0,4.0,0.0
hartlbo01c,2007,ATL,NHL,1,,6.0,0.0,6.0,0.0,,,,
dineebi01c,1976,HOU,WHA,1,,80.0,50.0,24.0,6.0,11.0,6.0,5.0,0.0
malonph01c,1976,VAN,NHL,1,,35.0,9.0,23.0,3.0,,,,
imlacpu01c,1961,TOR,NHL,1,,70.0,37.0,22.0,11.0,12.0,8.0,4.0,0.0
kellyre01c,1973,TOR,NHL,1,,78.0,35.0,27.0,16.0,4.0,0.0,4.0,0.0
pleaula01c,1980,HAR,NHL,2,,20.0,6.0,12.0,2.0,,,,
satorte01c,1988,BUF,NHL,1,,80.0,38.0,35.0,7.0,5.0,1.0,4.0,0.0
campbco01c,1995,NYR,NHL,1,,82.0,41.0,27.0,14.0,11.0,5.0,6.0,0.0
waddedo01c,2002,ATL,NHL,2,,10.0,4.0,5.0,1.0,,,,
abelsi01c,1964,DET,NHL,1,,70.0,40.0,23.0,7.0,7.0,3.0,4.0,0.0
keenami01c,2000,BOS,NHL,2,,74.0,33.0,34.0,7.0,,,,
gordoja01c,1973,MNS,NHL,1,,17.0,3.0,8.0,6.0,,,,
gretzwa01c,2008,PHO,NHL,1,,82.0,36.0,39.0,7.0,,,,
sathegl01c,2003,NYR,NHL,1,,62.0,22.0,33.0,7.0,,,,
kitchmi01c,2003,STL,NHL,2,,21.0,10.0,7.0,4.0,5.0,1.0,4.0,0.0
sherofr01c,1974,PHI,NHL,1,,80.0,51.0,18.0,11.0,17.0,12.0,5.0,0.0
esposph01c,1986,NYR,NHL,3,,43.0,24.0,19.0,0.0,6.0,2.0,4.0,0.0
hitchke01c,1996,DAL,NHL,1,,82.0,48.0,26.0,8.0,7.0,3.0,4.0,0.0
thomppa01c,1938,CHI,NHL,2,,27.0,4.0,18.0,5.0,,,,
thomppe01c,1920,HAM,NHL,1,,24.0,6.0,18.0,0.0,,,,
melroba01c,1993,LAK,NHL,1,,84.0,27.0,45.0,12.0,,,,
tortojo01c,2001,TBL,NHL,1,,82.0,27.0,44.0,11.0,,,,
sullire01c,1962,NYR,NHL,2,,36.0,11.0,17.0,8.0,,,,
mcleljo01c,1970,TOR,NHL,1,,78.0,37.0,33.0,8.0,6.0,2.0,4.0,0.0
trotzba01c,2001,NAS,NHL,1,,82.0,28.0,41.0,13.0,,,,
marshja02c,1914,TBS,NHA,1,,20.0,8.0,12.0,0.0,,,,
lemaija01c,1983,MTL,NHL,2,,17.0,7.0,10.0,0.0,15.0,9.0,6.0,0.0
macdopa01c,1973,MNS,NHL,2,,61.0,20.0,30.0,11.0,,,,
ruelcl01c,1970,MTL,NHL,1,,23.0,11.0,8.0,4.0,,,,
wattto01c,1991,TOR,NHL,1,,80.0,30.0,43.0,7.0,,,,
plageba01c,1982,STL,NHL,2,,48.0,15.0,21.0,12.0,4.0,1.0,3.0,0.0
lemaija01c,2000,MIN,NHL,1,,82.0,25.0,44.0,13.0,,,,
stirlst01c,2005,NYI,NHL,1,,42.0,18.0,22.0,2.0,,,,
keenami01c,1996,STL,NHL,1,,33.0,15.0,17.0,1.0,,,,
bouchfr01c,1948,NYR,NHL,1,,23.0,6.0,11.0,6.0,,,,
nealeha01c,1979,VAN,NHL,1,,80.0,27.0,37.0,16.0,4.0,1.0,3.0,0.0
malonda01c,1986,WIN,NHL,1,,80.0,40.0,32.0,8.0,10.0,4.0,6.0,0.0
vigneal01c,1999,MTL,NHL,1,,82.0,35.0,38.0,9.0,,,,
mckenjo01c,1972,PHB,WHA,1,,7.0,1.0,6.0,0.0,,,,
carlyra01c,2007,AND,NHL,1,,82.0,47.0,27.0,8.0,6.0,2.0,4.0,0.0
longba01c,1983,WIN,NHL,3,,59.0,25.0,25.0,9.0,3.0,0.0,3.0,0.0
keenami01c,1984,PHI,NHL,1,,80.0,53.0,20.0,7.0,19.0,12.0,7.0,0.0
creigfr01c,1977,ATF,NHL,1,,80.0,34.0,27.0,19.0,2.0,0.0,2.0,0.0
hartlbo01c,2005,ATL,NHL,1,,82.0,41.0,33.0,8.0,,,,
simpste01c,1995,WIN,NHL,1,,82.0,36.0,40.0,6.0,6.0,2.0,4.0,0.0
shawbr01c,2005,NYI,NHL,2,,40.0,18.0,18.0,4.0,,,,
pagepi01c,1991,QUE,NHL,2,,62.0,17.0,34.0,11.0,,,,
oconnmi01c,2002,BOS,NHL,2,,9.0,3.0,3.0,3.0,5.0,1.0,4.0,0.0
patrile01c,1916,SPO,PCHA,1,,23.0,8.0,15.0,0.0,,,,
sprouha01c,1919,TRS,NHL,2,,12.0,7.0,5.0,0.0,,,,
blaketo01c,1956,MTL,NHL,1,,70.0,35.0,23.0,12.0,10.0,8.0,2.0,0.0
boudrbr01c,2011,AND,NHL,2,,58.0,27.0,23.0,8.0,,,,
ftorero01c,1988,LAK,NHL,1,,80.0,42.0,31.0,7.0,11.0,4.0,7.0,0.0
francem01c,1971,NYR,NHL,1,,78.0,48.0,17.0,13.0,16.0,10.0,6.0,0.0
shawbr02c,1973,EDO,WHA,1,,78.0,38.0,37.0,3.0,5.0,1.0,4.0,0.0
heffefr01c,1919,TRS,NHL,1,,12.0,5.0,7.0,0.0,,,,
ruffli01c,1999,BUF,NHL,1,,82.0,35.0,36.0,11.0,5.0,1.0,4.0,0.0
patrile01c,1924,VIC,WCHL,1,,28.0,16.0,12.0,0.0,8.0,5.0,1.0,2.0
gardnji01c,1913,MOC,NHA,1,,20.0,13.0,7.0,0.0,,,,
sutteda01c,2011,LAK,NHL,3,,49.0,25.0,13.0,11.0,20.0,16.0,4.0,0.0
murrabr01c,1987,WAS,NHL,1,,80.0,38.0,33.0,9.0,14.0,7.0,7.0,0.0
trotzba01c,2000,NAS,NHL,1,,82.0,34.0,39.0,9.0,,,,
lowro01c,1994,EDM,NHL,2,,13.0,5.0,7.0,1.0,,,,
murrabr01c,2005,OTT,NHL,1,,82.0,52.0,21.0,9.0,10.0,5.0,5.0,0.0
mactacr01c,2006,EDM,NHL,1,,82.0,32.0,43.0,7.0,,,,
martija02c,1996,OTT,NHL,1,,82.0,31.0,36.0,15.0,7.0,3.0,4.0,0.0
sathegl01c,1981,EDM,NHL,1,,80.0,48.0,17.0,15.0,5.0,2.0,3.0,0.0
hartlbo01c,2006,ATL,NHL,1,,82.0,43.0,28.0,11.0,4.0,0.0,4.0,0.0
holmgpa01c,1988,PHI,NHL,1,,80.0,36.0,36.0,8.0,19.0,10.0,9.0,0.0
martija02c,1987,STL,NHL,1,,80.0,34.0,38.0,8.0,10.0,5.0,5.0,0.0
arboual01c,1989,NYI,NHL,1,,80.0,31.0,38.0,11.0,5.0,1.0,4.0,0.0
sutteda01c,1997,SJS,NHL,1,,82.0,34.0,38.0,10.0,6.0,2.0,4.0,0.0
duncaar01c,1926,DTC,NHL,1,,33.0,10.0,21.0,2.0,,,,
hartlbo01c,2002,COL,NHL,1,,31.0,10.0,12.0,9.0,,,,
hanlogl01c,2007,WAS,NHL,1,,21.0,6.0,14.0,1.0,,,,
laforbi01c,1984,VAN,NHL,1,,20.0,4.0,14.0,2.0,,,,
henryca01c,1972,NRA,WHA,1,,77.0,32.0,43.0,2.0,,,,
trembma02c,1996,MTL,NHL,1,,82.0,31.0,36.0,15.0,5.0,1.0,4.0,0.0
imlacpu01c,1966,TOR,NHL,1,,70.0,32.0,27.0,11.0,12.0,8.0,4.0,0.0
pulfobo01c,1977,CHI,NHL,1,,80.0,32.0,29.0,19.0,4.0,0.0,4.0,0.0
martija02c,1997,OTT,NHL,1,,82.0,34.0,33.0,15.0,11.0,5.0,6.0,0.0
wattto01c,1982,WIN,NHL,1,,80.0,33.0,39.0,8.0,3.0,0.0,3.0,0.0
patrile01c,1934,NYR,NHL,1,,48.0,22.0,20.0,6.0,4.0,2.0,1.0,1.0
wilsoro02c,1997,WAS,NHL,1,,82.0,40.0,30.0,12.0,21.0,12.0,9.0,0.0
nolante01c,1996,BUF,NHL,1,,82.0,40.0,30.0,12.0,12.0,5.0,7.0,0.0
kingda01c,1992,CAL,NHL,1,,84.0,43.0,30.0,11.0,6.0,2.0,4.0,0.0
murdobo01c,1987,CHI,NHL,1,,80.0,30.0,41.0,9.0,5.0,1.0,4.0,0.0
frasecu01c,2000,ATL,NHL,1,,82.0,23.0,47.0,12.0,,,,
rossar01c,1938,BOS,NHL,1,,48.0,36.0,10.0,2.0,12.0,8.0,4.0,0.0
bathgan01c,1973,VAB,WHA,3,,59.0,21.0,37.0,1.0,,,,
noelcl01c,2011,WPG,NHL,1,,82.0,37.0,35.0,10.0,,,,
evansja01c,1985,HAR,NHL,1,,80.0,40.0,36.0,4.0,10.0,6.0,4.0,0.0
mauripa01c,2009,CAR,NHL,1,,82.0,35.0,37.0,10.0,,,,
irvindi01c,1928,CHI,NHL,2,,12.0,2.0,6.0,4.0,,,,
demerja01c,1985,STL,NHL,1,,80.0,37.0,34.0,9.0,19.0,10.0,9.0,0.0
murrate01c,1996,PHI,NHL,1,,82.0,45.0,24.0,13.0,19.0,12.0,7.0,0.0
renneto01c,2003,NYR,NHL,2,,20.0,5.0,15.0,0.0,,,,
champwe01c,1921,REG,WCHL,1,,24.0,14.0,10.0,0.0,6.0,3.0,1.0,2.0
kellyre01c,1970,PIT,NHL,1,,78.0,21.0,37.0,20.0,,,,
blaketo01c,1962,MTL,NHL,1,,70.0,28.0,19.0,23.0,5.0,1.0,4.0,0.0
ramsacr01c,1986,BUF,NHL,2,,21.0,4.0,15.0,2.0,,,,
lalonne01c,1923,SAC,WCHL,1,,30.0,15.0,12.0,3.0,,,,
reaybi01c,1975,CHI,NHL,1,,80.0,32.0,30.0,18.0,4.0,0.0,4.0,0.0
capuaja01c,2011,NYI,NHL,1,,82.0,34.0,37.0,11.0,,,,
juliecl01c,2008,BOS,NHL,1,,82.0,53.0,19.0,10.0,11.0,7.0,4.0,0.0
kehoeri01c,2002,PIT,NHL,1,,82.0,27.0,49.0,6.0,,,,
bouchfr01c,1953,NYR,NHL,1,,40.0,14.0,20.0,6.0,,,,
whitebi01c,1976,CHI,NHL,2,,46.0,16.0,24.0,6.0,2.0,0.0,2.0,0.0
muldope01c,1916,SEA,PCHA,1,,24.0,16.0,8.0,0.0,4.0,3.0,1.0,0.0
sathegl01c,2002,NYR,NHL,2,,28.0,11.0,13.0,4.0,,,,
sherofr01c,1980,NYR,NHL,1,,20.0,4.0,13.0,3.0,,,,
fashogo01c,1967,OAK,NHL,2,,10.0,4.0,5.0,1.0,,,,
ingarea01c,1972,NYI,NHL,2,,30.0,6.0,22.0,2.0,,,,
reaybi01c,1964,CHI,NHL,1,,70.0,34.0,28.0,8.0,14.0,7.0,7.0,0.0
greenga01c,1979,WAS,NHL,2,,64.0,23.0,30.0,11.0,,,,
capuaja01c,2010,NYI,NHL,2,,65.0,26.0,29.0,10.0,,,,
lemaija01c,2006,MIN,NHL,1,,82.0,48.0,26.0,8.0,5.0,1.0,4.0,0.0
brookhe01c,1983,NYR,NHL,1,,80.0,42.0,29.0,9.0,5.0,2.0,3.0,0.0
skinnji01c,1954,DET,NHL,1,,70.0,42.0,17.0,11.0,11.0,8.0,3.0,0.0
needhbi01c,1973,CLC,WHA,1,,78.0,37.0,32.0,9.0,5.0,1.0,4.0,0.0
patricr01c,1989,PIT,NHL,2,,54.0,22.0,26.0,6.0,,,,
wilsoro02c,1998,WAS,NHL,1,,82.0,31.0,45.0,6.0,,,,
rossar01c,1937,BOS,NHL,1,,48.0,30.0,11.0,7.0,3.0,0.0,3.0,0.0
glovefr01c,1971,LAK,NHL,2,,68.0,18.0,42.0,8.0,,,,
maxnewa01c,1981,DET,NHL,1,,69.0,18.0,39.0,12.0,,,,
gillda01c,1926,OTS,NHL,1,,44.0,30.0,10.0,4.0,6.0,3.0,0.0,3.0
mccambo01c,1982,PHI,NHL,1,,80.0,49.0,23.0,8.0,3.0,0.0,3.0,0.0
hartce01c,1936,MTL,NHL,1,,48.0,24.0,18.0,6.0,5.0,2.0,3.0,0.0
murrabr01c,1988,WAS,NHL,1,,80.0,41.0,29.0,10.0,6.0,2.0,4.0,0.0
therrmi01c,2000,MTL,NHL,2,,62.0,23.0,33.0,6.0,,,,
talboje01c,1972,STL,NHL,2,,65.0,30.0,28.0,7.0,5.0,1.0,4.0,0.0
murrabr01c,1985,WAS,NHL,1,,80.0,50.0,23.0,7.0,9.0,5.0,4.0,0.0
curryal01c,1925,OTS,NHL,1,,36.0,24.0,8.0,4.0,2.0,0.0,1.0,1.0
patrimu01c,1953,NYR,NHL,2,,30.0,15.0,11.0,4.0,,,,
abelsi01c,1966,DET,NHL,1,,70.0,27.0,39.0,4.0,,,,
boudrbr01c,2010,WAS,NHL,1,,82.0,48.0,23.0,11.0,9.0,4.0,5.0,0.0
mcvieto01c,1983,NJD,NHL,2,,60.0,15.0,38.0,7.0,,,,
demerja01c,1979,QUE,NHL,1,,80.0,25.0,44.0,11.0,,,,
quinnmi01c,1914,QU1,NHA,1,,20.0,11.0,9.0,0.0,,,,
irvindi01c,1940,MTL,NHL,1,,48.0,16.0,26.0,6.0,3.0,1.0,2.0,0.0
kellyre01c,1972,PIT,NHL,1,,42.0,17.0,19.0,6.0,,,,
johnsbo02c,1985,CAL,NHL,1,,80.0,40.0,31.0,9.0,22.0,12.0,10.0,0.0
greenpe01c,1922,OTS,NHL,1,,24.0,14.0,9.0,1.0,8.0,6.0,2.0,0.0
crispte01c,1989,CAL,NHL,1,,80.0,42.0,23.0,15.0,6.0,2.0,4.0,0.0
perroje01c,1985,MTL,NHL,1,,80.0,40.0,33.0,7.0,20.0,15.0,5.0,0.0
arboual01c,1988,NYI,NHL,2,,53.0,21.0,29.0,3.0,,,,
powered01c,1924,TRS,NHL,1,,30.0,19.0,11.0,0.0,2.0,0.0,2.0,0.0
patrifr01c,1935,BOS,NHL,1,,48.0,22.0,20.0,6.0,2.0,1.0,1.0,0.0
kellyre01c,1971,PIT,NHL,1,,78.0,26.0,38.0,14.0,4.0,0.0,4.0,0.0
tortojo01c,2000,TBL,NHL,2,,43.0,12.0,30.0,1.0,,,,
quinnpa01c,1980,PHI,NHL,1,,80.0,41.0,24.0,15.0,12.0,6.0,6.0,0.0
holmgpa01c,1989,PHI,NHL,1,,80.0,30.0,39.0,11.0,,,,
abelsi01c,1971,STL,NHL,1,,10.0,3.0,6.0,1.0,,,,
kitchmi01c,2006,STL,NHL,1,,28.0,7.0,17.0,4.0,,,,
loughcl01c,1934,CHI,NHL,1,,48.0,26.0,17.0,5.0,2.0,0.0,1.0,1.0
hlinkiv01c,2001,PIT,NHL,1,,4.0,0.0,4.0,0.0,,,,
ivanto01c,1953,DET,NHL,1,,70.0,37.0,19.0,14.0,12.0,8.0,4.0,0.0
mcvieto01c,1980,WIN,NHL,1,,28.0,1.0,20.0,7.0,,,,
gottsjo01c,1945,CHI,NHL,1,,50.0,23.0,20.0,7.0,4.0,0.0,4.0,0.0
savaran01c,1987,QUE,NHL,1,,24.0,10.0,13.0,1.0,,,,
sonmogl01c,1984,MNS,NHL,2,,67.0,22.0,35.0,10.0,9.0,5.0,4.0,0.0
watsoph01c,1962,BOS,NHL,1,,14.0,1.0,8.0,5.0,,,,
youngga01c,1974,STL,NHL,3,,69.0,32.0,26.0,11.0,2.0,0.0,2.0,0.0
conacch01c,1947,CHI,NHL,2,,32.0,13.0,15.0,4.0,,,,
duttore01c,1941,BKN,NHL,1,,48.0,16.0,29.0,3.0,,,,
lepinpi01c,1939,MTL,NHL,1,,48.0,10.0,33.0,5.0,,,,
berenre01c,1981,STL,NHL,1,,68.0,28.0,34.0,6.0,,,,
sathegl01c,1982,EDM,NHL,1,,80.0,47.0,21.0,12.0,16.0,11.0,5.0,0.0
crozijo01c,1973,BUF,NHL,1,,78.0,32.0,34.0,12.0,,,,
bowmasc01c,1983,BUF,NHL,1,,80.0,48.0,25.0,7.0,3.0,0.0,3.0,0.0
conacch01c,1949,CHI,NHL,1,,70.0,22.0,38.0,10.0,,,,
delveal01c,1975,DET,NHL,2,,54.0,19.0,29.0,6.0,,,,
kelleja01c,1974,NEW,WHA,2,,5.0,3.0,2.0,0.0,6.0,2.0,4.0,0.0
wilsoro02c,1996,ANA,NHL,1,,82.0,36.0,33.0,13.0,11.0,4.0,7.0,0.0
patrifr01c,1913,VML,PCHA,1,,16.0,7.0,9.0,0.0,,,,
bouchfr01c,1946,NYR,NHL,1,,60.0,22.0,32.0,6.0,,,,
parkbr01c,1985,DET,NHL,2,,45.0,9.0,34.0,2.0,,,,
francbo01c,2001,PHO,NHL,1,,82.0,40.0,33.0,9.0,5.0,1.0,4.0,0.0
kingda01c,1994,CAL,NHL,1,,48.0,24.0,17.0,7.0,7.0,3.0,4.0,0.0
patrimu01c,1959,NYR,NHL,2,,2.0,0.0,1.0,1.0,,,,
cleghod01c,1927,PIP,NHL,1,,44.0,19.0,17.0,8.0,2.0,1.0,1.0,0.0
ruelcl01c,1979,MTL,NHL,2,,50.0,32.0,11.0,7.0,10.0,6.0,4.0,0.0
keatsdu01c,1926,DTC,NHL,2,,11.0,2.0,7.0,2.0,,,,
muckljo01c,1991,BUF,NHL,2,,52.0,22.0,22.0,8.0,7.0,3.0,4.0,0.0
