year,lgid,tmid,g,w,l,t,gf,ga,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2003,NHL,TOR,13,6,7,0,27,28,201.0,0.0,6.0,59.0,1.0,6.0,58.0,0.0
1998,NHL,PIT,13,6,7,0,35,36,183.0,2.0,8.0,45.0,1.0,6.0,50.0,0.0
1989,NHL,TOR,5,1,4,0,16,20,257.0,0.0,4.0,28.0,1.0,8.0,28.0,1.0
1944,NHL,TOR,13,8,5,0,24,30,62.0,,,,,,,
1954,NHL,BOS,5,1,4,0,9,16,55.0,,,,,,,
1982,NHL,BOS,17,9,8,0,65,61,332.0,2.0,13.0,77.0,1.0,15.0,67.0,4.0
1999,NHL,WAS,5,1,4,0,8,17,83.0,0.0,3.0,21.0,0.0,6.0,29.0,1.0
1997,NHL,LAK,4,0,4,0,8,16,108.0,0.0,1.0,29.0,0.0,8.0,36.0,0.0
1992,NHL,TOR,21,11,10,0,69,63,413.0,0.0,17.0,104.0,7.0,21.0,90.0,0.0
1973,WHA,TOT,12,7,5,0,45,43,,,,,,,,
1972,NHL,PHI,11,5,6,0,27,31,205.0,,6.0,,0.0,8.0,,1.0
1994,NHL,SJS,11,4,7,0,32,59,135.0,2.0,9.0,48.0,8.0,13.0,46.0,0.0
1997,NHL,BOS,6,2,4,0,13,15,75.0,0.0,6.0,40.0,0.0,3.0,20.0,0.0
1990,NHL,BUF,6,2,4,0,24,29,221.0,0.0,6.0,36.0,1.0,9.0,37.0,2.0
1975,NHL,TOR,10,5,5,0,31,36,266.0,0.0,14.0,59.0,1.0,9.0,38.0,1.0
1984,NHL,LAK,3,0,3,0,7,11,47.0,0.0,1.0,16.0,1.0,0.0,10.0,0.0
1991,NHL,LAK,6,2,4,0,18,23,153.0,2.0,6.0,35.0,0.0,10.0,34.0,0.0
2002,NHL,VAN,14,7,7,0,34,47,239.0,2.0,13.0,73.0,1.0,18.0,76.0,2.0
1932,NHL,NYR,8,6,1,1,25,13,103.0,,,,,,,
2009,NHL,PHO,7,3,4,0,18,26,81.0,0.0,6.0,33.0,0.0,8.0,34.0,1.0
2006,NHL,NYR,10,6,4,0,30,23,151.0,0.0,13.0,54.0,0.0,6.0,52.0,0.0
1977,NHL,BUF,8,3,5,0,22,22,188.0,0.0,4.0,29.0,0.0,7.0,22.0,0.0
1942,NHL,DET,10,8,2,0,36,22,87.0,,,,,,,
2006,NHL,CAL,6,2,4,0,10,18,117.0,0.0,6.0,34.0,2.0,5.0,38.0,1.0
1994,NHL,DAL,5,1,4,0,10,17,95.0,0.0,3.0,26.0,0.0,9.0,30.0,1.0
1941,NHL,TOR,13,8,5,0,38,31,117.0,,,,,,,
1969,NHL,OAK,4,0,4,0,6,13,50.0,,4.0,,0.0,2.0,,1.0
1994,NHL,DET,18,12,6,0,61,44,264.0,0.0,22.0,89.0,1.0,14.0,78.0,3.0
1933,NHL,CHI,8,6,1,1,19,12,51.0,,,,,,,
1984,NHL,BOS,5,2,3,0,17,19,97.0,0.0,1.0,15.0,0.0,5.0,21.0,0.0
2007,NHL,AND,6,2,4,0,13,20,118.0,2.0,5.0,24.0,0.0,10.0,38.0,0.0
1944,NHL,DET,14,7,7,0,31,31,40.0,,,,,,,
2002,NHL,NJD,24,16,8,0,63,41,214.0,2.0,13.0,84.0,2.0,8.0,74.0,1.0
1999,NHL,DAL,23,14,9,0,52,46,291.0,4.0,15.0,93.0,5.0,12.0,102.0,2.0
1952,NHL,BOS,11,5,6,0,30,37,109.0,,,,,,,
1935,NHL,MTM,3,0,3,0,1,6,22.0,,,,,,,
1963,NHL,CHI,7,3,4,0,18,24,129.0,,,,,,,
1981,NHL,NYR,10,5,5,0,39,42,216.0,4.0,13.0,46.0,4.0,11.0,43.0,0.0
1979,NHL,NYI,21,15,6,0,88,66,550.0,0.0,25.0,96.0,3.0,14.0,88.0,7.0
1967,NHL,MNS,14,7,7,0,48,39,104.0,,9.0,,1.0,8.0,,1.0
1995,NHL,STL,13,7,6,0,37,37,214.0,2.0,11.0,69.0,2.0,15.0,75.0,4.0
1997,NHL,STL,10,6,4,0,29,31,185.0,4.0,13.0,75.0,3.0,7.0,69.0,1.0
1982,NHL,VAN,4,1,3,0,14,17,136.0,0.0,2.0,20.0,0.0,4.0,18.0,0.0
1966,NHL,MTL,10,6,4,0,30,25,142.0,,,,,,,
2000,NHL,WAS,6,2,4,0,10,14,91.0,0.0,7.0,22.0,0.0,5.0,21.0,0.0
1973,NHL,LAK,5,1,4,0,7,10,109.0,,2.0,,0.0,1.0,,0.0
1976,NHL,PIT,3,1,2,0,10,13,60.0,2.0,3.0,10.0,0.0,4.0,10.0,0.0
1976,WHA,WIJ,20,11,9,0,80,73,,,,,,,,
1993,NHL,BUF,7,3,4,0,14,14,157.0,0.0,4.0,38.0,0.0,6.0,32.0,0.0
1967,NHL,LAK,7,3,4,0,21,26,114.0,,5.0,,1.0,4.0,,0.0
1987,NHL,WIN,5,1,4,0,17,25,213.0,0.0,7.0,37.0,,10.0,35.0,1.0
1990,NHL,STL,13,6,7,0,41,42,421.0,0.0,10.0,80.0,1.0,14.0,67.0,0.0
1979,NHL,LAK,4,1,3,0,10,21,73.0,2.0,1.0,16.0,2.0,3.0,15.0,2.0
1997,NHL,DET,22,16,6,0,75,49,334.0,6.0,20.0,129.0,3.0,14.0,119.0,6.0
1922,WCHL,REG,2,0,1,1,3,4,,,,,,,,
2010,NHL,MTL,7,3,4,0,17,17,54.0,4.0,6.0,27.0,0.0,0.0,21.0,1.0
1955,NHL,DET,10,5,5,0,23,28,117.0,,,,,,,
1977,NHL,CHI,4,0,4,0,9,19,33.0,0.0,4.0,15.0,0.0,4.0,9.0,0.0
1930,NHL,MTL,10,6,4,0,24,21,105.0,,,,,,,
1986,NHL,PHI,26,15,11,0,85,73,499.0,8.0,19.0,93.0,3.0,22.0,93.0,5.0
1913,NHA,TBS,2,1,1,0,6,2,,,,,,,,
2002,NHL,ANA,21,15,6,0,45,40,166.0,8.0,8.0,70.0,1.0,9.0,70.0,3.0
1975,WHA,QUN,5,1,4,0,15,23,,,,,,,,
