playerid,awardid,yearid,lgid,tie,notes
donovbi01,Baseball Magazine All-Star,1908,AL,,P5
lajoina01,Baseball Magazine All-Star,1908,AL,,2B
lordha01,Baseball Magazine All-Star,1908,AL,,3B
stonege01,Baseball Magazine All-Star,1908,AL,,LF
sullibi03,Baseball Magazine All-Star,1908,AL,,C
wadderu01,Baseball Magazine All-Star,1908,AL,,P3
wallabo01,Baseball Magazine All-Star,1908,AL,,SS
youngcy01,Baseball Magazine All-Star,1908,AL,,P2
brownmo01,Baseball Magazine All-Star,1908,ML,,P4
chaseha01,Baseball Magazine All-Star,1908,ML,,1B
clarkfr01,Baseball Magazine All-Star,1908,ML,,LF
cobbty01,Baseball Magazine All-Star,1908,ML,,RF
devliar01,Baseball Magazine All-Star,1908,ML,,3B
donlimi01,Baseball Magazine All-Star,1908,ML,,CF
lajoina01,Baseball Magazine All-Star,1908,ML,,2B
mathech01,Baseball Magazine All-Star,1908,ML,,P2
ruckena01,Baseball Magazine All-Star,1908,ML,,P5
wagneho01,Baseball Magazine All-Star,1908,ML,,SS
bresnro01,Baseball Magazine All-Star,1908,NL,,C
brownmo01,Baseball Magazine All-Star,1908,NL,,P1
devliar01,Baseball Magazine All-Star,1908,NL,,3B
donlimi01,Baseball Magazine All-Star,1908,NL,,CF
eversjo01,Baseball Magazine All-Star,1908,NL,,2B
mathech01,Baseball Magazine All-Star,1908,NL,,P2
reulbed01,Baseball Magazine All-Star,1908,NL,,P5
schulfr01,Baseball Magazine All-Star,1908,NL,,RF
tennefr02,Baseball Magazine All-Star,1908,NL,,1B
willivi01,Baseball Magazine All-Star,1908,NL,,P4
mathech01,Pitching Triple Crown,1908,NL,,
carribi02,Baseball Magazine All-Star,1909,AL,,C1
cobbty01,Baseball Magazine All-Star,1909,AL,,RF
collied01,Baseball Magazine All-Star,1909,AL,,2B
crawfsa01,Baseball Magazine All-Star,1909,AL,,LF
lordha01,Baseball Magazine All-Star,1909,AL,,3B
mullige01,Baseball Magazine All-Star,1909,AL,,P4
planked01,Baseball Magazine All-Star,1909,AL,,P2
speaktr01,Baseball Magazine All-Star,1909,AL,,CF
sullibi03,Baseball Magazine All-Star,1909,AL,,C2
walshed01,Baseball Magazine All-Star,1909,AL,,P1
woodjo02,Baseball Magazine All-Star,1909,AL,,P5
