yearid,teamid,lgid,playerid,salary
1993,MON,NL,hillke01,2000000
1994,SDN,NL,campbmi01,109000
2011,ARI,NL,blanche01,1000000
2007,BAL,AL,millake01,2750000
2009,TBA,AL,bradfch01,3666666
2007,TBA,AL,fossuca01,2725000
2008,CHN,NL,pignaca01,391500
1995,CIN,NL,brownto05,583333
1992,CLE,AL,embreal01,109000
1986,CHA,AL,fiskca01,875000
1990,SEA,AL,cottohe01,425000
1996,LAN,NL,cedenro01,124000
2011,TOR,AL,campsh01,2250000
1990,MON,NL,boydoi01,400000
2011,NYA,AL,hugheph01,2700000
1994,KCA,AL,gubicma01,610000
1990,CLE,AL,oroscje01,850000
2005,CHN,NL,foxch02,575000
1995,NYN,NL,mlickda01,109000
1998,TBA,AL,alvarwi01,4500000
1992,TEX,AL,francju01,2450000
2008,TBA,AL,uptonbj01,412100
2002,CHA,AL,ordonma01,6500000
2006,ARI,NL,mulhote01,800000
2001,SLN,NL,jamesmi01,1525000
2010,CHA,AL,riosal01,10200000
1990,SDN,NL,nelsoro03,100000
2006,SDN,NL,brazede01,500000
2011,FLO,NL,infanom01,2500000
2007,DET,AL,bondeje01,4500000
2008,CIN,NL,lincomi01,550000
2001,CIN,NL,larueja01,235000
2007,SLN,NL,edmonji01,9562540
2000,BAL,AL,clarkwi02,6000000
1997,LAN,NL,nomohi01,900000
1987,CAL,AL,armasto01,62500
2007,TEX,AL,chenbr01,600000
1995,OAK,AL,herrejo02,109000
1998,ARI,NL,fordbe01,170000
2005,PHI,NL,wagnebi02,9000000
2011,FLO,NL,mujiced01,800000
1999,SEA,AL,davisru01,2350000
2008,CLE,AL,carmofa01,457800
2001,ATL,NL,verasqu01,3900000
1998,SDN,NL,sheetan01,181000
1997,PIT,NL,daviska01,150000
1997,PHI,NL,harrire01,175000
2007,BOS,AL,lugoju01,8250000
2000,NYN,NL,alfoned01,4225000
1985,TEX,AL,tollewa01,135000
2008,SLN,NL,carpech01,10500000
1988,CLE,AL,hallme01,725000
1992,SFN,NL,snydeco02,565000
2008,MIL,NL,hartco01,444000
2012,BOS,AL,thomaju01,516000
2000,ATL,NL,verasqu01,3000000
1999,KCA,AL,byrdati01,200000
1996,TEX,AL,frazilo01,165500
1992,MIN,AL,mahompa01,109000
