year,lgid,tmid,franchid,confid,divid,rank,confrank,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,o_tmrebound,d_tmrebound,homewon,homelost,awaywon,awaylost,neutwon,neutloss,confwon,confloss,divwon,divloss,pace,won,lost,games,min,arena,attendance,bbtmid
1989,NBA,WSB,WAS,EC,AT,4,10,,Вашингтонские пули,3598,7581,1599,2093,37,197,1198,2450,3648,2214,1929,561,1201,424,8832,3511,7403,1845,142,474,2376,1198,2503,3701,1952,1780,644,1200,430,9009,0,0,20,21,11,30,0,0,20,34,10,16,0,31,51,82,19830.0,Капитальный центр,32767,WAS
1972,ABA,VIR,VIR,,ED,3,0,DS,Вирджиния Сквайерс,3722,7757,2097,2785,40,186,1411,2609,4020,2029,2317,0,1819,0,9581,3638,7727,2249,88,319,3031,1523,2654,4177,1932,2158,0,1832,0,9613,0,0,31,11,11,31,0,0,0,0,23,21,0,42,42,84,19970.0,Сфера применения,0,VIR
1974,ABA,MMS,MMS,,ED,4,0,DS,Звуки Мемфиса,3577,7820,1367,1765,177,497,1205,2451,3656,2032,1719,682,1158,341,8698,3824,7773,1429,72,223,1897,1416,2938,4354,2212,1810,659,1530,330,9149,0,0,17,25,10,32,0,0,0,0,16,28,0,27,57,84,20360.0,Середина Южной Колизеи,0,MPS
2003,NBA,CLE,CLE,EC,CD,5,9,,Кливленд Кавальеры,2922,6753,1528,2030,247,786,1118,2619,3737,1808,1743,585,1216,537,7619,2956,6759,1491,431,1162,1990,971,2475,3446,1783,1656,635,1071,434,7834,0,0,23,18,12,29,0,0,29,25,14,14,0,35,47,82,19855.0,Гунд Арена,32767,CLE
1947,PBLA,LOU,LOU,,NO,4,0,,Полковники Луисвиля,118,0,65,111,0,0,0,0,0,0,77,0,0,0,301,131,0,61,94,0,0,0,0,0,0,93,0,0,0,323,0,0,1,2,0,2,1,0,0,0,0,0,0,2,4,6,,Луизвилльская оружейная установка,0,
1979,NBA,SAS,SAS,EC,CD,2,5,C1,Сан-Антонио Спорс,3856,7738,2024,2528,52,206,1153,2515,3668,2326,2103,771,1589,333,9788,4000,7997,1731,88,288,2283,1248,2472,3720,2537,2192,828,1513,457,9819,0,0,27,14,14,27,0,0,27,33,14,16,0,41,41,82,19755.0,ХемисФейр Арена,32767,SAN
1991,NBA,CHI,CHI,EC,CD,1,1,НС,Чикаго Буллз,3643,7168,1587,2132,138,454,1173,2439,3612,2279,1693,672,1088,480,9011,3206,6970,1525,218,657,1985,1081,2171,3252,1841,1800,631,1288,352,8155,0,0,36,5,31,10,0,0,47,9,22,6,0,67,15,82,19830.0,Чикагский стадион,32767,CHI
1964,NBA,LAL,LAL,,WD,1,0,F,Лос-Анджелес Лейкерс,3336,7628,2276,2984,0,0,0,0,5231,1601,1998,0,0,0,8948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8795,618,0,25,13,21,16,3,2,0,0,25,15,0,49,31,80,19350.0,Лос-Анджелесская мемориальная спортивная арена,32767,LAL
1999,NBA,BOS,BOS,EC,AT,5,10,,Бостонская кельтика,3054,6880,1621,2175,417,1260,1108,2420,3528,1741,2223,795,1259,286,8146,2960,6304,1929,359,995,2563,857,2534,3391,1798,1928,638,1395,473,8208,0,0,26,15,9,32,0,0,24,30,12,12,0,35,47,82,19730.0,FleetCenter,32767,BOS
1962,NBA,CIN,SAC,,ED,3,0,DF,Королевские власти Цинциннати,3672,7998,2183,2923,0,0,0,0,5561,1931,2203,0,0,0,9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9426,651,0,23,10,15,19,4,9,0,0,20,16,0,42,38,80,19325.0,Сада Цинциннати,32767,CIN
1947,NBL,MNL,LAL,,WE,1,0,ВК,Миннеаполис Лейкерс,1462,0,919,1325,0,0,0,0,0,0,0,0,0,0,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,0,0,23,5,15,11,5,1,0,0,0,0,0,43,17,60,,,0,MNL
2000,NBA,SAC,SAC,WC,PC,2,3,CS,Короли Сакраменто,3132,6969,1600,2075,479,1353,987,2705,3692,1852,1596,793,1221,432,8343,3087,7139,1291,401,1131,1724,1121,2643,3764,1816,1766,666,1334,476,7866,0,0,33,8,22,19,0,0,35,17,16,8,0,55,27,82,20080.0,АРКО Арена (II),32767,SAC
1949,NBA,PHW,GSW,,ED,4,0,DS,Воины Филадельфии,1779,5711,1425,2037,0,0,0,0,0,1142,1768,0,0,0,4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,0,0,15,15,8,23,3,4,0,0,9,17,0,26,42,68,16570.0,Филадельфия Арена,32767,PHW
1973,ABA,KEN,KEN,,ED,2,0,DF,Полковники Кентукки,3681,8075,1565,2092,97,349,1483,2934,4417,2104,1771,644,1474,470,9024,3576,8003,1419,104,354,1879,1407,2797,4204,1742,1967,709,1462,317,8675,0,0,30,12,23,19,0,0,0,0,30,14,0,53,31,84,20235.0,Зал свободы,0,KEN
2005,NBA,CLE,CLE,EC,CD,2,4,CS,Кливленд Кавальеры,2908,6412,1689,2318,497,1465,959,2511,3470,1560,1732,567,1137,392,8002,2949,6481,1462,459,1291,1970,807,2421,3228,1666,1842,540,1079,357,7819,0,0,31,10,19,22,0,0,34,18,11,5,0,50,32,82,19830.0,Гунд Арена,32767,CLE
1983,NBA,PHI,PHI,EC,AT,2,3,C1,Филадельфия 76 лет,3384,6833,2041,2706,29,107,1181,2382,3563,2032,2040,807,1628,653,8838,3427,7136,1757,47,207,2367,1235,2237,3472,2062,2237,805,1559,483,8658,0,0,32,9,20,21,0,0,35,23,15,9,0,52,30,82,19955.0,Спектр,32767,PHI
1978,NBA,WSB,WAS,EC,AT,1,1,F,Вашингтонские пули,3819,7873,1785,2428,0,0,1309,2768,4077,2169,1804,614,1420,401,9423,3804,8011,1406,0,0,1897,1178,2541,3719,2180,2144,726,1338,434,9014,0,0,31,10,23,18,0,0,29,11,11,5,0,54,28,82,19780.0,Капитальный центр,32767,WAS
1993,NBA,MIL,MIL,EC,CD,6,13,,Милуоки Бакс,3044,6807,1530,2181,331,1019,1126,2154,3280,1946,1821,800,1343,407,7949,3255,6625,1684,286,789,2284,1086,2495,3581,2092,1777,768,1416,420,8480,0,0,11,30,9,32,0,0,14,42,9,19,0,20,62,82,19705.0,Центр Брэдли,32767,MIL
2008,NBA,CHA,CHA,EC,SE,4,10,,Шарлотта Бобкотс,2866,6299,1455,1965,490,1339,886,2366,3252,1741,1754,580,1279,397,7677,2883,6349,1457,558,1526,1928,877,2310,3187,1604,1714,626,1206,488,7781,0,0,23,18,12,29,0,0,20,32,5,11,91,35,47,82,19930.0,Уорнер времени Кейбл Арена,32767,
1994,NBA,SEA,SEA,WC,PC,2,4,C1,Сиэтл Суперзоника,3310,6741,1944,2564,491,1305,1068,2337,3405,2115,2067,917,1295,392,9055,3008,6637,1848,520,1514,2514,1064,2207,3271,1849,2024,652,1485,493,8384,0,0,32,9,25,16,0,0,34,20,16,14,0,57,25,82,19830.0,Такомский купол,32767,SEA
1997,NBA,HOU,HOU,WC,MW,4,8,C1,Хьюстонские ракеты,2946,6513,1634,2120,573,1670,987,2350,3337,1799,1653,686,1298,294,8099,3173,6769,1406,409,1120,1891,1041,2326,3367,1914,1747,732,1170,365,8161,0,0,24,17,17,24,0,0,29,23,14,10,0,41,41,82,19830.0,Встреча на высшем уровне,32767,HOU
1941,NBL,FTW,DET,,,2,0,ЛК,Форт Уэйн Золлнер Пистоны,434,0,259,0,0,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,11,3,4,6,0,0,0,0,0,0,0,15,9,24,,,0,FWZ
2004,NBA,WAS,WAS,EC,SE,2,5,CS,Вашингтонские волшебники,2966,6794,1795,2476,514,1498,1133,2374,3507,1563,1807,716,1172,347,8241,3099,6748,1549,521,1432,2034,1017,2510,3527,1885,1995,586,1306,412,8268,0,0,29,12,16,25,0,0,28,24,10,6,0,45,37,82,19780.0,Центр МКИ,32767,WSW
2011,NBA,BOS,BOS,EC,AT,1,0,CF,Бостонская кельтика,2341,5086,1017,1308,363,988,509,2051,2560,1557,1315,498,979,362,6062,2207,5262,1138,1498,344,1117,781,2070,2851,1233,1217,515,1035,304,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,0,,,0,
2002,NBA,SAS,SAS,WC,MW,1,1,НС,Сан-Антонио Спорс,2908,6297,1591,2194,449,1270,939,2556,3495,1636,1672,629,1295,529,7856,2862,6703,1334,354,1043,1737,1029,2322,3351,1559,1915,665,1231,422,7412,0,0,33,8,27,14,0,0,36,16,17,7,0,60,22,82,19830.0,Центр СБК,32767,SAN
2004,NBA,HOU,HOU,WC,SW,3,5,C1,Хьюстонские ракеты,2846,6419,1551,1986,553,1521,874,2601,3475,1733,1807,563,1135,378,7796,2720,6423,1571,454,1343,2116,892,2444,3336,1696,1773,607,1087,335,7465,0,0,26,15,25,16,0,0,33,19,10,6,0,51,31,82,19855.0,Центр &lt; &lt; Тойота &gt; &gt;,32767,HOU
1972,NBA,CHI,CHI,WC,MW,2,3,CS,Чикаго Буллз,3480,7835,1574,2073,0,0,0,0,4000,2023,1881,0,0,0,8534,3343,7098,1562,0,0,2080,0,0,3915,1910,2002,0,0,0,8248,0,0,29,12,20,19,2,0,28,22,10,10,0,51,31,82,19805.0,Чикагский стадион,32767,CHI
1969,ABA,NOB,MMS,,WD,5,0,,Новый Орлеан Букканеры,3463,7982,1970,2531,168,596,0,0,4442,1638,2091,0,1526,0,9064,3427,7878,1989,156,582,2636,0,0,4504,1547,2077,0,1563,0,8999,0,0,28,11,11,26,3,5,0,0,22,26,0,42,42,84,20435.0,Туланский тренажерный зал,32767,NOB
1989,NBA,ATL,ATL,EC,CD,6,9,,Атланта Ястребы,3417,7019,1943,2544,124,411,1273,2187,3460,1820,1871,717,1270,353,8901,3438,6935,1760,181,533,2279,1151,2236,3387,2144,1961,672,1294,389,8817,0,0,25,16,16,25,0,0,27,27,15,15,0,41,41,82,19730.0,Омни Колизей,32767,ATL
1968,ABA,KEN,KEN,,ED,3,0,DS,Полковники Кентукки,3180,7613,1977,2690,335,948,0,0,4249,1453,2077,0,1383,0,8672,3162,7467,2210,125,444,3051,0,0,4424,1458,2017,0,1513,0,8659,0,0,27,13,14,21,1,2,0,0,25,17,0,42,36,78,18845.0,Центр конференций в Луисвиле,0,KEN
1994,NBA,ATL,ATL,EC,CD,5,7,C1,Атланта Ястребы,2986,6680,1410,1948,539,1580,1104,2272,3376,1757,1804,738,1221,412,7921,3001,6485,1394,420,1212,1919,1051,2391,3442,1733,1815,608,1359,320,7816,0,0,24,17,18,23,0,0,28,28,9,19,0,42,40,82,19855.0,Омни Колизей,32767,ATL
1988,NBA,UTA,UTA,WC,MW,1,2,C1,Юта Джаз,3182,6595,2110,2742,114,380,1050,2607,3657,2108,1894,720,1532,583,8588,3113,7170,1765,185,606,2342,1220,2233,3453,1812,2086,779,1329,505,8176,0,0,34,7,17,24,0,0,37,21,19,11,0,51,31,82,19730.0,Соленый дворец,32767,UTA
1969,NBA,BAL,WAS,,ED,3,0,DS,Балтиморские пули,3925,8567,2050,2652,0,0,0,0,4679,1881,1896,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9726,0,0,25,12,19,18,6,2,0,0,21,19,0,50,32,82,19905.0,Центр &lt; &lt; Балтимор &gt; &gt;,32767,BLT
2006,NBA,MIA,MIA,EC,SE,1,4,C1,Отопление в Майами,2919,6288,1393,2019,528,1539,817,2526,3343,1681,1749,566,1201,442,7759,2895,6517,1513,531,1495,2039,921,2467,3388,1656,1790,562,1185,314,7834,0,0,27,14,17,24,0,0,27,25,9,7,0,44,38,82,19855.0,Американские авиалинии &lt; &lt; Арена &gt; &gt;,32767,
1999,NBA,IND,IND,EC,CD,1,1,F,Индиана Пасерс,3047,6640,1629,2008,583,1487,842,2612,3454,1857,1786,559,1159,422,8306,3113,6982,1374,329,1006,1821,1040,2545,3585,1735,1910,610,1126,323,7929,0,0,36,5,20,21,0,0,36,18,20,8,0,56,26,82,19730.0,Полевое отделение &lt; &lt; Консеко &gt; &gt;,32767,IND
1948,NBA,STB,STB,,WD,4,0,DS,Бомбардировщики Сент-Луис,1659,4858,1229,1770,0,0,0,0,0,1269,1480,0,0,0,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765,0,0,17,12,10,18,2,1,0,0,13,17,0,29,31,60,14600.0,Сент-Луис Арена,0,STB
1999,NBA,LAL,LAL,WC,PC,1,1,НС,Лос-Анджелес Лейкерс,3137,6836,1649,2368,344,1047,1117,2738,3855,1921,1841,613,1143,534,8267,2838,6824,1518,372,1142,2045,1007,2531,3538,1597,2099,627,1196,345,7566,0,0,36,5,31,10,0,0,40,12,20,4,0,67,15,82,19805.0,Стейплс-центр,32767,LAL
2006,NBA,HOU,HOU,WC,SW,3,5,C1,Хьюстонские ракеты,2906,6528,1436,1906,705,1893,880,2673,3553,1704,1710,583,1162,337,7953,2793,6503,1497,472,1346,2000,800,2548,3348,1588,1631,571,1163,353,7555,0,0,28,13,24,17,0,0,28,24,8,8,0,52,30,82,19855.0,Центр &lt; &lt; Тойота &gt; &gt;,32767,
1955,NBA,NYK,NYK,,ED,3,0,DT,Нью-Йорк Никс,2508,6395,2196,2913,0,0,0,0,4562,1610,1923,0,0,0,7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7242,562,385,14,14,15,14,6,9,0,0,17,19,0,35,37,72,17630.0,Скверный сад Мэдисон (III),32767,NYK
1973,NBA,GSW,GSW,WC,PC,2,5,,&quot; Золотые государственные войны &quot;,3721,8020,1569,2018,0,0,1379,3035,4414,1989,1893,668,1667,450,9011,3619,7995,1563,0,0,2054,1227,2702,3929,2027,1826,714,1477,465,8801,0,0,23,18,20,20,1,0,24,26,15,11,0,44,38,82,19705.0,Окленд-Аламеда Округ Колизей Арена,32767,GSW
1987,NBA,PHO,PHO,WC,PC,4,9,,Солнце Феникса,3551,7302,1681,2200,118,357,1113,2379,3492,2332,2045,675,1413,353,8901,3609,7248,1922,128,421,2506,1104,2416,3520,2225,1901,710,1296,441,9268,0,0,22,19,6,35,0,0,21,39,11,19,0,28,54,82,19730.0,Мемориал &lt; &lt; Колизей &gt; &gt; &lt; &lt; Аризона ветеранз &gt; &gt;,32767,PHO
1967,NBA,BOS,BOS,,ED,2,0,НС,Бостонская кельтика,3686,8371,2151,2983,0,0,0,0,5666,1798,2147,0,0,0,9523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9186,707,0,28,9,20,16,6,3,0,0,24,16,0,54,28,82,19705.0,Бостонский сад,32767,BOS
1979,NBA,DET,DET,EC,CD,6,11,,Детройт Пистоны,3643,7596,1590,2149,57,219,1226,2415,3641,1950,2069,783,1742,562,8933,3847,7761,1858,57,206,2405,1319,2572,3891,2306,1871,874,1583,470,9609,0,0,13,28,3,38,0,0,11,49,4,26,0,16,66,82,19780.0,Понтиак Серебряный Дом,32767,DET
1982,NBA,GSW,GSW,WC,PC,5,9,,&quot; Золотые государственные войны &quot;,3627,7508,1620,2199,34,150,1281,2284,3565,1964,2138,856,1606,430,8908,3706,7260,1751,42,167,2391,1249,2495,3744,2170,2026,758,1690,489,9205,0,0,21,20,9,32,0,0,22,38,11,19,0,30,52,82,19780.0,Окленд-Аламеда Округ Колизей Арена,32767,GSW
1996,NBA,DET,DET,EC,CD,3,5,C1,Детройт Пистоны,2827,6095,1487,1995,582,1499,858,2292,3150,1554,1652,632,1041,283,7723,2768,6231,1229,528,1430,1668,964,2264,3228,1795,1784,488,1195,282,7293,0,0,30,11,24,17,0,0,34,20,17,11,0,54,28,82,19830.0,Дворец Обернских холмов,32767,DET
1986,NBA,LAC,LAC,WC,PC,6,12,,Лос-Анджелесские клипперы,3311,7332,1866,2515,78,348,1231,2137,3368,1971,2004,751,1493,432,8566,3759,7254,1875,110,320,2515,1187,2643,3830,2416,2021,806,1533,534,9503,0,0,9,32,3,38,0,0,11,49,3,27,0,12,70,82,19780.0,Лос-Анджелесская мемориальная спортивная арена,32767,LAC
2001,NBA,UTA,UTA,WC,MW,4,8,C1,Юта Джаз,2869,6374,1853,2430,280,842,1109,2349,3458,1999,1971,749,1353,523,7871,2777,6218,1779,465,1215,2308,927,2206,3133,1585,2069,748,1371,548,7798,0,0,25,16,19,22,0,0,25,27,8,16,0,44,38,82,19830.0,Центр &lt; &lt; Дельта &gt; &gt;,32767,UTA
1981,NBA,WSB,WAS,EC,AT,4,5,CS,Вашингтонские пули,3400,7168,1626,2105,59,236,1047,2583,3630,1983,2072,643,1390,397,8485,3362,7229,1645,44,183,2237,1110,2516,3626,1889,1907,624,1325,543,8413,0,0,22,19,21,20,0,0,31,27,7,17,0,43,39,82,19830.0,Капитальный центр,32767,WAS
1987,NBA,DET,DET,EC,CD,1,2,F,Детройт Пистоны,3461,7018,1977,2612,58,202,1181,2482,3663,2011,1957,588,1348,394,8957,3334,7134,1751,114,394,2298,1144,2276,3420,1964,2164,649,1328,406,8533,0,0,34,7,20,21,0,0,39,19,20,10,0,54,28,82,19780.0,Понтиак Серебряный Дом,32767,DET
1975,ABA,KEN,KEN,,,4,0,SF,Полковники Кентукки,3756,8000,1703,2313,111,331,1465,2897,4362,2068,2257,664,1695,526,9326,3581,8022,2004,87,287,2581,1449,2719,4168,1901,2132,791,1522,423,9253,0,0,32,10,14,27,0,1,0,0,0,0,0,46,38,84,20435.0,Зал свободы,32767,KEN
1948,NBA,INJ,INJ,,WD,6,0,,Индианаполис Джетс,1621,5367,1240,1798,0,0,0,0,0,1225,1393,0,0,0,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765,0,0,14,15,4,22,0,5,0,0,8,22,0,18,42,60,14575.0,Хинкл Филдхаус,0,INJ
2006,NBA,LAL,LAL,WC,PC,2,7,C1,Лос-Анджелес Лейкерс,3103,6664,1660,2221,608,1724,886,2495,3381,1850,1889,600,1273,421,8474,3097,6719,1763,523,1462,2320,955,2508,3463,1798,1916,649,1208,409,8480,0,0,25,16,17,24,0,0,28,24,10,6,0,42,40,82,20030.0,Стейплс-центр,32767,
1989,NBA,SAS,SAS,WC,MW,1,2,CS,Сан-Антонио Спорс,3388,6997,1888,2535,54,226,1163,2474,3637,2037,1854,799,1399,554,8718,3269,7090,1663,231,624,2169,1125,2241,3366,1967,1919,760,1420,416,8432,0,0,34,7,22,19,0,0,40,16,19,9,0,56,26,82,19730.0,ХемисФейр Арена,32767,SAN
2001,NBA,MIA,MIA,EC,AT,6,11,,Отопление в Майами,2801,6382,1236,1708,312,899,902,2544,3446,1664,1846,547,1217,448,7150,2666,6279,1565,379,1109,2127,894,2484,3378,1461,1709,620,1134,353,7276,0,0,18,23,18,23,0,0,22,32,10,14,0,36,46,82,19930.0,Американские авиалинии &lt; &lt; Арена &gt; &gt;,32767,MIA
1985,NBA,ATL,ATL,EC,CD,2,4,CS,Атланта Ястребы,3447,7029,1979,2704,33,166,1249,2405,3654,2025,2170,736,1483,434,8906,3360,7074,1905,87,283,2508,1202,2329,3531,1945,2129,697,1494,371,8712,0,0,34,7,16,25,0,0,35,23,21,9,0,50,32,82,19805.0,Омни Колизей,32767,ATL
1990,NBA,PHI,PHI,EC,AT,2,5,CS,Филадельфия 76 лет,3289,6925,1868,2366,195,618,984,2496,3480,1824,1629,678,1230,479,8641,3536,7432,1388,196,660,1794,1156,2519,3675,2220,1862,691,1177,391,8656,0,0,29,12,15,26,0,0,32,22,14,12,0,44,38,82,20080.0,Спектр,32767,PHI
2011,NBA,IND,IND,EC,CD,2,0,CS,Индиана Пасерс,2354,5375,1349,1724,392,1064,826,2070,2896,1228,1430,523,925,357,6449,2305,5304,1179,1617,442,1259,794,1998,2792,1292,1428,433,985,398,6231,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,0,,,0,
1994,NBA,NJN,NJN,EC,AT,5,11,,Нью-Джерси Nets,2939,6738,1750,2305,414,1297,1213,2569,3782,1884,1844,544,1300,548,8042,3182,6904,1495,440,1176,2073,1056,2435,3491,1826,1911,733,1104,440,8299,0,0,20,21,10,31,0,0,21,35,13,15,0,30,52,82,19880.0,Брендан Бёрн Арена,32767,NJN
1977,NBA,SEA,SEA,WC,PC,3,4,F,Сиэтл Суперзоника,3445,7715,1675,2352,0,0,1456,2601,4057,1799,2008,782,1636,429,8565,3384,7377,1670,0,0,2203,1121,2600,3721,1956,2067,735,1646,410,8438,0,0,31,10,16,25,0,0,25,15,8,8,0,47,35,82,19780.0,Центр Сиэтла &lt; &lt; Колизей &gt; &gt;,32767,SEA
1975,ABA,UTS,UTS,,,8,0,,Звезды Юты,715,1498,386,467,23,72,265,516,781,378,468,112,292,39,1839,740,1520,366,20,63,478,261,481,742,429,461,100,270,86,1866,0,0,4,5,0,7,0,0,0,0,0,0,0,4,12,16,3915.0,Соленый дворец,32767,UTS
1939,NBL,AGW,AGW,,EA,3,0,,Akron Good Year Wingfights,376,0,294,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,8,6,6,8,0,0,0,0,0,0,0,14,14,28,,,0,AGW
2006,NBA,WAS,WAS,EC,SE,2,7,C1,Вашингтонские волшебники,3070,6820,1855,2425,561,1614,998,2379,3377,1660,1823,635,1133,375,8556,3166,6700,1668,598,1585,2146,973,2551,3524,1942,1927,519,1291,380,8598,0,0,26,15,15,26,0,0,27,25,8,8,0,41,41,82,19830.0,Центр Verizon,32767,
2003,NBA,TOR,TOR,EC,CD,6,10,,Торонто Рапторс,2654,6348,1237,1650,461,1294,830,2419,3249,1574,1748,604,1164,402,7006,2722,6365,1536,273,889,2055,1034,2662,3696,1518,1619,590,1196,333,7253,0,0,18,23,15,26,0,0,22,32,11,17,0,33,49,82,19980.0,Центр &lt; &lt; Эйр-Канад &gt; &gt;,32767,TOR
1997,NBA,VAN,MEM,WC,MW,6,11,,Ванкувер Гризли,3006,6567,1586,2145,325,898,1081,2313,3394,1960,1809,614,1405,349,7923,3230,6797,1634,428,1111,2233,1144,2358,3502,2101,1832,836,1163,538,8522,0,0,14,27,5,36,0,0,14,38,4,20,0,19,63,82,19830.0,General Motors Place,32767,VAN
1978,NBA,DEN,DEN,WC,MW,2,4,C1,Денвер Наггетс,3517,7311,2046,2841,0,0,1307,2596,3903,2166,2106,673,1666,416,9080,3631,7616,1713,0,0,2277,1218,2429,3647,2173,2262,738,1529,471,8975,0,0,29,12,18,23,0,0,24,16,8,8,0,47,35,82,19705.0,McNichols Sports Arena,32767,DEN
1959,NBA,MNL,LAL,,WD,3,0,DF,Миннеаполис Лейкерс,3040,7884,1965,2691,0,0,0,0,5432,1444,1813,0,0,0,8045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8362,765,0,9,13,9,22,7,15,0,0,17,22,0,25,50,75,18150.0,Армия Миннеаполиса,32767,MNL
1994,NBA,DEN,DEN,WC,MW,4,8,C1,Денвер Наггетс,3098,6461,1700,2305,413,1160,1040,2402,3442,1836,2063,660,1381,585,8309,3050,6695,1721,419,1208,2296,1021,2207,3228,1784,1956,640,1167,460,8240,0,0,23,18,18,23,0,0,27,27,13,13,0,41,41,82,19980.0,McNichols Sports Arena,32767,DEN
1996,NBA,WSB,WAS,EC,AT,4,8,C1,Вашингтонские пули,3208,6678,1400,1979,331,1001,1010,2420,3430,1921,1815,712,1289,402,8147,3011,6637,1500,492,1327,2004,1022,2336,3358,1671,1769,665,1356,334,8014,0,0,25,16,19,22,0,0,28,26,14,10,0,44,38,82,19855.0,Капитальный центр,32767,WAS
1969,NBA,CHI,CHI,,WD,3,0,DS,Чикаго Буллз,3607,8133,2209,2861,0,0,0,0,4383,2133,1863,0,0,0,9423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9567,0,0,23,10,9,25,7,8,0,0,22,18,0,39,43,82,19880.0,Чикагский стадион,32767,CHI
1946,NBL,TRI,ATL,,EA,5,0,,&quot; Черные ястребы &quot;,819,0,522,846,0,0,0,0,0,0,0,0,0,0,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,0,0,12,10,7,15,0,0,0,0,0,0,0,19,25,44,,,0,TCB
1999,NBA,GSW,GSW,WC,PC,6,13,,&quot; Золотые государственные войны &quot;,2996,7140,1497,2147,345,1069,1300,2438,3738,1851,2043,731,1302,356,7834,3165,6776,1755,427,1163,2328,1091,2691,3782,2036,1887,690,1338,495,8512,0,0,12,29,7,34,0,0,9,43,2,22,0,19,63,82,19755.0,Арена в Окленде,32767,GSW
1981,NBA,DEN,DEN,WC,MW,2,4,C1,Денвер Наггетс,3980,7656,2371,2978,40,149,1149,2443,3592,2272,2131,664,1470,368,10371,4265,8142,1734,64,227,2354,1358,2459,3817,2516,2453,749,1476,569,10328,0,0,29,12,17,24,0,0,34,26,19,11,0,46,36,82,19830.0,McNichols Sports Arena,32767,DEN
1989,NBA,PHI,PHI,EC,AT,1,2,CS,Филадельфия 76 лет,3437,7028,1976,2509,189,543,1111,2406,3517,1932,1697,687,1209,365,9039,3417,7117,1584,212,573,2054,1113,2356,3469,2155,1945,636,1234,380,8630,0,0,34,7,19,22,0,0,37,17,19,7,0,53,29,82,19805.0,Спектр,32767,PHI
2009,NBA,DEN,DEN,WC,NW,1,0,C1,Денвер Наггетс,3124,6678,1937,2508,544,1517,889,2505,3394,1719,1844,683,1136,417,8729,3088,6766,1695,523,1498,2207,955,2513,3468,1723,1943,578,1235,438,8394,0,0,0,0,0,0,0,0,0,0,0,0,97,53,29,0,,,0,
1977,NBA,HOU,HOU,EC,CD,6,9,,Хьюстонские ракеты,3523,7691,1467,1896,0,0,1301,2421,3722,1942,2025,683,1376,319,8513,3571,7404,1699,0,0,2238,1195,2525,3720,1990,1752,605,1410,360,8841,0,0,21,20,7,34,0,0,15,25,6,14,0,28,54,82,19730.0,Встреча на высшем уровне,32767,HOU
1986,NBA,DEN,DEN,WC,MW,4,8,C1,Денвер Наггетс,3744,7951,1975,2568,106,391,1294,2368,3662,2317,2184,754,1216,421,9569,3636,7343,2255,113,361,2901,1166,2720,3886,2189,2145,558,1564,452,9640,0,0,27,14,10,31,0,0,28,32,14,16,0,37,45,82,19780.0,McNichols Sports Arena,32767,DEN
1994,NBA,MIL,MIL,EC,CD,6,9,,Милуоки Бакс,3022,6586,1608,2259,494,1349,1063,2187,3250,1737,1858,674,1393,359,8146,3248,6589,1517,491,1242,2081,1014,2337,3351,2103,1973,770,1359,407,8504,0,0,22,19,12,29,0,0,26,30,13,15,0,34,48,82,19855.0,Центр Брэдли,32767,MIL
1990,NBA,LAC,LAC,WC,PC,6,10,,Лос-Анджелесские клипперы,3391,7315,1596,2273,113,434,1246,2500,3746,2119,2043,725,1438,507,8491,3337,7151,1901,199,593,2529,1115,2494,3609,1982,1887,773,1316,491,8774,0,0,23,18,8,33,0,0,26,30,10,18,0,31,51,82,19805.0,Лос-Анджелесская мемориальная спортивная арена,32767,LAC
1993,NBA,NYK,NYK,EC,AT,1,2,F,Нью-Йорк Никс,3098,6735,1564,2097,316,908,1175,2542,3717,2067,2001,752,1360,385,8076,2783,6451,1684,253,825,2341,1016,2245,3261,1677,1897,677,1420,333,7503,0,0,32,9,25,16,0,0,40,16,18,10,0,57,25,82,19755.0,Скверный сад Мэдисон (IV),32767,NYK
