playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
howarry01,2008,PHI,NL,WS,1B,5,5,132.0,41,2,1,6,0,,,
trillma01,1981,PHI,NL,NEDIV,2B,5,5,132.0,13,11,0,2,0,,,
truckvi01,1945,DET,AL,WS,P,2,2,40.0,1,1,0,0,0,,0.0,0.0
rudijo01,1973,OAK,AL,ALCS,LF,5,5,138.0,11,0,0,0,0,,,
mullige01,1907,DET,AL,WS,P,2,2,51.0,1,5,0,0,0,,7.0,2.0
perezto01,1972,CIN,NL,NLCS,1B,5,5,132.0,45,3,0,2,0,,,
stalege01,1959,CHA,AL,WS,P,4,0,25.0,1,1,0,0,0,,0.0,1.0
odombl01,1974,OAK,AL,ALCS,P,1,0,10.0,0,0,0,0,0,,0.0,0.0
uptonbj01,2010,TBA,AL,ALDS1,CF,5,5,135.0,8,1,0,1,0,,,
konerpa01,2000,CHA,AL,ALDS2,1B,2,2,57.0,18,0,0,5,0,,,
perezed02,1996,ATL,NL,NLCS,C,3,1,23.0,5,0,0,0,0,0.0,1.0,0.0
mcauldi01,1972,DET,AL,ALCS,2B,1,1,31.0,2,3,1,1,0,,,
crispco01,2008,BOS,AL,ALCS,CF,5,5,137.0,12,0,0,0,0,,,
lockmwh01,1951,NY1,NL,WS,1B,6,6,156.0,48,5,2,4,0,,,
johnsda01,1961,CIN,NL,WS,C,2,2,42.0,8,1,0,1,0,0.0,0.0,1.0
forscbo01,1987,SLN,NL,NLCS,P,3,0,9.0,0,1,0,0,0,,0.0,0.0
ceyro01,1981,LAN,NL,NLCS,3B,5,5,129.0,5,16,1,1,0,,,
peskyjo01,1946,BOS,AL,WS,SS,7,7,183.0,13,17,4,5,0,,,
kennete02,1989,SFN,NL,WS,C,4,4,99.0,23,1,1,1,0,0.0,4.0,1.0
smithza01,1991,PIT,NL,NLCS,P,2,2,44.0,0,3,0,0,0,,5.0,1.0
santajo01,2004,MIN,AL,ALDS2,P,2,2,36.0,0,0,0,0,0,,1.0,1.0
simmoal01,1929,PHA,AL,WS,LF,5,5,135.0,4,0,0,0,0,,,
hendeke01,1971,SFN,NL,NLCS,LF,4,4,102.0,4,0,0,0,0,,,
laudnti01,1987,MIN,AL,WS,C,7,7,177.0,46,2,0,1,0,0.0,12.0,3.0
drewjd01,2000,SLN,NL,NLCS,LF,1,1,24.0,2,0,0,0,0,,,
smithbi05,1979,BAL,AL,ALCS,2B,1,1,18.0,1,2,0,2,0,,,
normafr01,1976,CIN,NL,WS,P,1,1,19.0,0,1,0,0,0,,0.0,0.0
pastofr01,1979,CIN,NL,NLCS,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
hitchst01,2001,NYA,AL,WS,P,2,0,12.0,0,0,0,0,0,,0.0,0.0
hernara01,1974,PIT,NL,NLCS,P,2,0,13.0,1,1,0,1,0,,0.0,0.0
sanchfr01,2010,SFN,NL,NLCS,2B,6,6,159.0,9,17,0,3,0,,,
counscr01,2001,ARI,NL,NLCS,2B,4,4,108.0,8,7,0,3,0,,,
hugheji02,1953,BRO,NL,WS,P,1,0,12.0,0,0,1,0,0,,0.0,1.0
alomaro01,1991,TOR,AL,ALCS,2B,5,5,135.0,14,9,0,2,0,,,
sheripa01,1985,KCA,AL,WS,RF,4,4,107.0,6,0,0,0,0,,,
buhneja01,1995,SEA,AL,ALDS2,RF,5,5,154.0,11,2,0,0,0,,,
frencla01,1935,CHN,NL,WS,P,2,1,32.0,1,2,0,0,0,,0.0,0.0
wadebe01,1953,BRO,NL,WS,P,2,0,7.0,0,0,0,0,0,,1.0,0.0
sullico01,2007,COL,NL,NLDS2,CF,3,0,18.0,2,0,0,0,0,,,
renteed01,2005,BOS,AL,ALDS1,SS,3,3,72.0,2,9,0,2,0,,,
bondeje01,2006,DET,AL,ALCS,P,1,1,20.0,0,0,0,0,0,,0.0,0.0
perezed02,2004,ATL,NL,NLDS2,C,3,0,19.0,4,0,0,0,0,0.0,0.0,0.0
myersra01,1997,BAL,AL,ALCS,P,4,0,16.0,0,0,0,0,0,,2.0,0.0
millsal01,1997,BAL,AL,ALDS2,P,1,0,3.0,0,1,0,0,0,,0.0,0.0
kuennha01,1962,SFN,NL,WS,RF,1,1,18.0,3,0,0,0,0,,,
youngro01,1922,NY1,NL,WS,RF,5,5,138.0,9,2,2,1,0,,,
labincl01,1955,BRO,NL,WS,P,4,0,28.0,0,3,0,0,0,,0.0,0.0
phillan01,2006,NYA,AL,ALDS1,1B,1,0,6.0,2,0,0,1,0,,,
johnsja01,1976,PHI,NL,NLCS,RF,2,2,52.0,3,0,0,0,0,,,
morriji01,1987,DET,AL,ALCS,3B,1,0,9.0,1,2,0,0,0,,,
larkiba01,1995,CIN,NL,NLCS,SS,4,4,111.0,10,15,1,2,0,,,
olerujo01,1992,TOR,AL,ALCS,1B,6,6,153.0,51,1,0,5,0,,,
koenima01,1926,NYA,AL,WS,SS,7,7,189.0,12,24,4,3,0,,,
bennega01,2006,SLN,NL,NLCS,C,1,0,3.0,0,0,0,0,0,0.0,0.0,0.0
garcija01,2010,SFN,NL,WS,P,1,0,4.0,0,0,0,0,0,,0.0,0.0
martira03,2003,CHN,NL,NLCS,2B,1,0,10.0,0,2,0,0,0,,,
anderbr02,1997,CLE,AL,ALCS,P,3,0,19.0,1,2,0,0,0,,0.0,0.0
neaglde01,1997,ATL,NL,NLCS,P,2,1,36.0,1,0,0,0,0,,0.0,0.0
schalra01,1919,CHA,AL,WS,C,8,8,202.0,29,15,1,1,0,0.0,7.0,10.0
plunker01,1996,CLE,AL,ALDS1,P,3,0,12.0,0,0,0,0,0,,0.0,0.0
olearch01,1908,DET,AL,WS,SS,5,5,132.0,7,12,1,3,0,,,
bahnsst01,1981,MON,NL,NEDIV,P,1,0,4.0,0,1,0,0,0,,0.0,1.0
bellda01,2002,SFN,NL,NLCS,3B,5,5,135.0,2,10,0,0,0,,,
willido03,2003,FLO,NL,NLDS1,P,2,1,17.0,0,0,0,0,0,,0.0,0.0
alfoned01,1999,NYN,NL,NLCS,2B,6,6,178.0,15,17,1,6,0,,,
gallemi01,1990,OAK,AL,ALCS,SS,3,2,58.0,3,5,0,0,0,,,
demaral01,1913,NY1,NL,WS,P,1,1,12.0,0,2,0,0,0,,1.0,0.0
keyji01,1996,NYA,AL,WS,P,2,2,34.0,0,3,0,1,0,,0.0,1.0
wellsda01,2003,NYA,AL,ALCS,P,2,1,23.0,0,0,0,0,0,,0.0,0.0
johnsla03,1993,CHA,AL,ALCS,CF,6,6,159.0,15,0,0,0,0,,,
schalar01,1953,NYA,AL,WS,P,1,0,6.0,0,1,0,0,0,,0.0,0.0
ensbemo01,2005,HOU,NL,NLDS2,3B,4,4,132.0,4,12,1,2,0,,,
gormato02,1952,NYA,AL,WS,P,1,0,2.0,0,0,0,0,0,,2.0,0.0
henderi01,1996,SDN,NL,NLDS2,LF,3,3,75.0,4,0,0,0,0,,,
torremi01,1977,NYA,AL,WS,P,2,2,54.0,2,3,0,0,0,,1.0,0.0
lawve01,1960,PIT,NL,WS,P,3,3,55.0,0,6,0,0,0,,0.0,0.0
spraged02,1993,TOR,AL,ALCS,3B,6,6,162.0,5,9,0,1,0,,,
huntebr01,1991,ATL,NL,WS,LF,4,4,106.0,3,1,1,1,0,,,
muellbi02,2004,BOS,AL,WS,3B,4,4,108.0,9,8,3,3,0,,,
leiteal01,1997,FLO,NL,NLCS,P,2,1,25.0,1,3,0,1,0,,0.0,0.0
welchbo01,1988,OAK,AL,ALCS,P,1,1,5.0,1,0,0,0,0,,0.0,0.0
gagnegr01,1996,LAN,NL,NLDS1,SS,3,3,81.0,3,9,0,0,0,,,
ramsaro01,2000,SEA,AL,ALCS,P,2,0,5.0,0,0,0,0,0,,1.0,0.0
clarkto02,2004,NYA,AL,ALCS,1B,5,4,134.0,37,4,1,6,0,,,
hearrje01,1985,TOR,AL,ALCS,C,2,0,9.0,2,0,0,0,0,0.0,0.0,0.0
ramirma02,1998,CLE,AL,ALDS1,RF,4,4,108.0,4,0,0,0,0,,,
dimagjo01,1951,NYA,AL,WS,CF,6,6,159.0,17,0,0,0,0,,,
mantlmi01,1964,NYA,AL,WS,RF,7,7,183.0,12,0,2,0,0,,,
wallati01,1996,LAN,NL,NLDS1,3B,3,3,78.0,2,8,1,1,0,,,
delcama01,2008,BOS,AL,ALCS,P,3,0,6.0,0,1,0,0,0,,0.0,0.0
mingost01,1978,KCA,AL,ALCS,P,1,0,11.0,0,0,0,0,0,,0.0,1.0
youngro01,1923,NY1,NL,WS,RF,6,6,159.0,5,1,2,0,0,,,
vizquom01,1995,CLE,AL,WS,SS,6,6,159.0,12,22,0,7,0,,,
drewjd01,2000,SLN,NL,NLCS,RF,4,2,54.0,5,0,0,0,0,,,
mathete01,1996,BAL,AL,ALCS,P,3,0,7.0,0,1,0,0,0,,0.0,0.0
bonilbo01,1990,PIT,NL,NLCS,3B,3,1,57.0,1,5,0,1,0,,,
robindo01,1979,PIT,NL,WS,P,4,0,15.0,0,1,0,0,0,,0.0,0.0
blairwi01,1996,SDN,NL,NLDS2,P,1,0,6.0,0,0,0,0,0,,1.0,1.0
kingje01,1990,PIT,NL,NLCS,3B,4,3,54.0,1,4,0,0,0,,,
uribeju01,2008,CHA,AL,ALDS2,3B,4,4,102.0,1,10,0,0,0,,,
henrydo01,1998,HOU,NL,NLDS2,P,2,0,5.0,0,1,0,0,0,,0.0,0.0
diazma02,2010,ATL,NL,NLDS2,LF,3,3,69.0,2,1,0,0,0,,,
palmeor01,2005,HOU,NL,WS,LF,1,0,12.0,0,0,0,0,0,,,
mitchke01,1986,NYN,NL,NLCS,LF,2,2,45.0,3,0,0,0,0,,,
dentbu01,1978,NYA,AL,WS,SS,6,6,159.0,8,16,2,4,0,,,
stewada01,1990,OAK,AL,WS,P,2,2,39.0,2,1,1,0,0,,0.0,2.0
cedenro01,2004,SLN,NL,NLCS,LF,1,0,3.0,0,0,0,0,0,,,
zimmehe01,1910,CHN,NL,WS,2B,5,5,132.0,11,18,1,1,0,,,
borbope01,1975,CIN,NL,WS,P,3,0,9.0,0,0,0,0,0,,0.0,0.0
mooreke01,1981,OAK,AL,ALCS,1B,3,3,57.0,13,3,0,0,0,,,
roberda07,1999,CLE,AL,ALDS1,CF,2,0,18.0,3,0,0,0,0,,,
smoltjo01,1998,ATL,NL,NLDS1,P,1,1,23.0,0,0,0,0,0,,0.0,1.0
rogerke01,1999,NYN,NL,NLDS2,P,1,1,13.0,0,2,0,0,0,,0.0,0.0
roberna01,2006,DET,AL,ALCS,P,1,1,15.0,0,0,0,0,0,,0.0,0.0
embreal01,2003,BOS,AL,ALCS,P,5,0,14.0,0,1,0,0,0,,2.0,0.0
hunteto01,2009,LAA,AL,ALCS,CF,6,6,172.0,15,1,1,1,0,,,
conceda01,1976,CIN,NL,WS,SS,4,4,108.0,6,11,1,3,0,,,
lowelmi01,2007,BOS,AL,ALDS1,3B,3,3,81.0,3,5,1,0,0,,,
honeyri01,1990,OAK,AL,ALCS,P,3,0,5.0,0,1,0,0,0,,0.0,0.0
myersbr01,2008,PHI,NL,NLCS,P,1,1,15.0,1,1,0,0,0,,0.0,0.0
landrke01,1981,LAN,NL,NLCS,RF,1,0,3.0,1,0,0,0,0,,,
mcquihu01,1923,NY1,NL,WS,P,2,1,27.0,0,1,0,0,0,,0.0,0.0
lowede01,2004,BOS,AL,ALCS,P,2,2,34.0,4,3,0,0,0,,1.0,0.0
maddoga01,1978,PHI,NL,NLCS,CF,4,4,110.0,16,0,1,0,0,,,
robinbr01,1974,BAL,AL,ALCS,3B,4,4,105.0,4,13,0,1,0,,,
jonnacl01,1924,NY1,NL,WS,P,1,0,0.0,0,0,0,0,0,,0.0,0.0
mussimi01,2001,NYA,AL,ALDS2,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
greenkh01,2006,SDN,NL,NLDS2,SS,3,0,26.0,0,4,0,1,0,,,
shinjts01,2002,SFN,NL,WS,CF,1,0,3.0,0,0,0,0,0,,,
gedmari01,1988,BOS,AL,ALCS,C,4,4,102.0,34,5,0,1,0,1.0,1.0,3.0
coraal01,2004,LAN,NL,NLDS1,2B,4,4,102.0,8,10,0,3,0,,,
crabtti01,1998,TEX,AL,ALDS2,P,2,0,12.0,0,0,0,0,0,,0.0,0.0
brosisc01,2001,NYA,AL,ALCS,3B,5,5,129.0,5,9,0,2,0,,,
agostju01,1983,CHA,AL,ALCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
maddugr01,2001,ATL,NL,NLDS1,P,1,1,18.0,0,0,0,0,0,,0.0,0.0
lugoju01,2007,BOS,AL,ALDS1,SS,3,3,81.0,7,11,0,1,0,,,
schilcu01,1993,PHI,NL,WS,P,2,2,46.0,0,4,0,0,0,,0.0,2.0
crispco01,2008,BOS,AL,ALDS1,CF,1,1,36.0,4,0,0,0,0,,,
kimby01,2002,ARI,NL,NLDS2,P,1,0,3.0,0,1,0,0,0,,0.0,0.0
carltst01,1980,PHI,NL,NLCS,P,2,2,37.0,0,1,0,0,0,,2.0,0.0
moneydo01,1981,ML4,AL,AEDIV,2B,1,0,6.0,1,1,0,1,0,,,
moorewh01,1939,CIN,NL,WS,P,1,0,9.0,0,2,0,0,0,,0.0,0.0
palmeji01,1971,BAL,AL,ALCS,P,1,1,27.0,1,0,0,0,0,,0.0,0.0
loopebr01,2006,SLN,NL,WS,P,3,0,7.0,0,0,0,0,0,,0.0,0.0
steinte01,1990,OAK,AL,ALCS,C,3,3,81.0,11,0,0,0,0,0.0,0.0,0.0
stanlbo01,1986,BOS,AL,ALCS,P,3,0,17.0,0,1,0,0,0,,0.0,1.0
finlest01,1998,SDN,NL,NLCS,CF,6,6,165.0,14,0,0,0,0,,,
dentbu01,1977,NYA,AL,ALCS,SS,5,5,126.0,10,14,1,0,0,,,
meyerru01,1950,PHI,NL,WS,P,2,0,5.0,0,1,0,0,0,,0.0,0.0
byrdpa01,2007,CLE,AL,ALDS2,P,1,1,15.0,0,0,0,0,0,,0.0,0.0
aloumo01,2003,CHN,NL,NLCS,LF,7,7,189.0,9,1,0,1,0,,,
bystrma01,1980,PHI,NL,WS,P,1,1,15.0,1,1,0,0,0,,1.0,0.0
saxst01,1988,LAN,NL,NLCS,2B,7,7,195.0,12,22,0,6,0,,,
bernadw01,1982,ML4,AL,ALCS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
bushra01,1991,MIN,AL,WS,RF,2,0,14.0,0,0,0,0,0,,,
scutama01,2006,OAK,AL,ALCS,SS,4,4,104.0,4,14,0,2,0,,,
longte01,2000,OAK,AL,ALDS1,CF,5,5,129.0,11,1,1,0,0,,,
wagnehe01,1912,BOS,AL,WS,SS,8,8,222.0,25,24,3,1,0,,,
hassebu01,1942,NYA,AL,WS,1B,3,3,54.0,15,1,1,0,0,,,
duganjo01,1926,NYA,AL,WS,3B,7,7,183.0,7,14,1,0,0,,,
bellde01,2000,NYN,NL,NLDS2,RF,1,1,8.0,0,0,0,0,0,,,
cepedor01,1969,ATL,NL,NLCS,1B,3,3,78.0,29,1,2,2,0,,,
amezaal01,2004,ANA,AL,ALDS1,2B,2,1,26.0,0,2,0,0,0,,,
mazerbi01,1960,PIT,NL,WS,2B,7,7,186.0,17,23,0,6,0,,,
maldoca01,1987,SFN,NL,NLCS,RF,5,5,126.0,7,0,0,0,0,,,
yorkru01,1945,DET,AL,WS,1B,7,7,197.0,67,8,1,3,0,,,
gosligo01,1924,WS1,AL,WS,LF,7,7,201.0,15,1,0,0,0,,,
leonadu01,1915,BOS,AL,WS,P,1,1,27.0,0,2,0,0,0,,0.0,0.0
abbotje01,2000,CHA,AL,ALDS2,CF,1,0,9.0,1,0,0,0,0,,,
swishni01,2010,NYA,AL,ALCS,RF,6,6,141.0,14,1,0,1,0,,,
buhlbo01,1957,ML1,NL,WS,P,2,2,10.0,0,2,1,0,0,,0.0,1.0
jonesru01,1984,DET,AL,WS,LF,2,2,30.0,3,0,0,0,0,,,
welchbo01,1978,LAN,NL,WS,P,3,0,13.0,0,0,0,0,0,,0.0,0.0
chandsp01,1947,NYA,AL,WS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
suzukic01,2001,SEA,AL,ALCS,RF,5,4,103.0,7,0,0,0,0,,,
lacorfr01,1981,HOU,NL,NWDIV,P,2,0,11.0,0,0,0,0,0,,0.0,0.0
hermadu01,2003,SFN,NL,NLDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
bumbral01,1983,BAL,AL,ALCS,CF,2,2,51.0,3,0,0,0,0,,,
surhobj01,1997,BAL,AL,ALDS2,LF,3,2,66.0,1,1,0,0,0,,,
leebi03,1981,MON,NL,NLCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
eisenji01,1993,PHI,NL,WS,RF,6,6,157.0,18,0,0,0,0,,,
hoppjo01,1950,NYA,AL,WS,1B,3,0,24.0,7,1,0,2,0,,,
uhlaete01,1969,MIN,AL,ALCS,LF,2,1,38.0,4,0,1,0,0,,,
martije01,1977,PHI,NL,NLCS,RF,1,1,21.0,1,0,0,0,0,,,
odombl01,1972,OAK,AL,WS,P,2,2,34.0,1,3,0,0,0,,2.0,1.0
retteme01,1971,BAL,AL,WS,RF,1,0,9.0,1,0,0,0,0,,,
linebsc01,2008,CHA,AL,ALDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
estrajo01,2005,ATL,NL,NLDS2,C,1,1,27.0,6,0,0,0,0,0.0,0.0,0.0
durbich01,2009,PHI,NL,NLDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
howarel01,1967,BOS,AL,WS,C,7,6,147.0,23,1,0,0,0,0.0,3.0,1.0
brownje01,1992,OAK,AL,ALCS,3B,2,2,48.0,3,0,0,0,0,,,
sainjo01,1952,NYA,AL,WS,P,1,0,18.0,0,2,0,0,0,,0.0,0.0
bentlja01,1923,NY1,NL,WS,P,2,1,20.0,0,2,0,0,0,,1.0,0.0
schmibu01,1914,BSN,NL,WS,1B,4,4,117.0,52,3,0,3,0,,,
ayalalu01,2011,NYA,AL,ALDS1,P,2,0,,0,0,0,0,0,,,
hartsto01,1910,PHA,AL,WS,LF,1,1,27.0,2,0,0,0,0,,,
rauchjo01,2009,MIN,AL,ALDS1,P,3,0,4.0,0,0,0,0,0,,0.0,0.0
glavito02,1996,ATL,NL,NLCS,P,2,2,39.0,0,3,0,1,0,,0.0,1.0
stanlmi01,1968,DET,AL,WS,CF,4,0,24.0,2,0,0,0,0,,,
torreyo01,2003,SFN,NL,NLDS1,C,2,1,35.0,10,0,1,0,0,0.0,0.0,0.0
cangejo01,1997,FLO,NL,NLCS,LF,1,1,27.0,2,0,0,0,0,,,
oneilpa01,1990,CIN,NL,WS,RF,4,4,111.0,11,0,0,0,0,,,
damonjo01,2004,BOS,AL,ALCS,CF,7,7,207.0,19,0,0,0,0,,,
cedence01,1981,HOU,NL,NWDIV,1B,4,4,108.0,38,2,1,1,0,,,
matsuhi01,2004,NYA,AL,ALCS,LF,7,7,209.0,15,1,0,0,0,,,
piercbi02,1962,SFN,NL,WS,P,2,2,45.0,1,0,0,0,0,,0.0,0.0
brookto01,1984,DET,AL,ALCS,3B,1,0,18.0,0,2,1,0,0,,,
victosh01,2007,PHI,NL,NLDS2,RF,2,2,51.0,6,0,0,0,0,,,
freylo01,1940,CIN,NL,WS,2B,1,0,6.0,0,1,0,0,0,,,
linebsc01,2005,SDN,NL,NLDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
oneilpa01,1998,NYA,AL,ALCS,RF,6,6,168.0,10,0,0,0,0,,,
dimagdo01,1946,BOS,AL,WS,CF,7,7,180.0,20,3,0,1,0,,,
larkiba01,1995,CIN,NL,NLDS2,SS,3,3,81.0,3,8,0,1,0,,,
martide01,1979,BAL,AL,WS,P,2,1,6.0,0,1,0,1,0,,0.0,0.0
nixontr01,1999,BOS,AL,ALCS,RF,4,4,99.0,7,0,0,0,0,,,
pleisbi01,1965,MIN,AL,WS,P,1,0,3.0,0,1,0,0,0,,0.0,0.0
felizpe01,2009,PHI,NL,NLDS2,3B,4,4,99.0,4,9,0,3,0,,,
walkedi02,1947,BRO,NL,WS,RF,7,7,180.0,9,1,0,0,0,,,
burtoji01,1975,BOS,AL,WS,P,2,0,3.0,0,0,0,0,0,,1.0,0.0
swindgr01,2001,ARI,NL,NLCS,P,2,0,1.0,0,0,0,0,0,,0.0,0.0
cruzju01,1983,CHA,AL,ALCS,2B,4,4,108.0,10,14,0,3,0,,,
borowjo01,2007,CLE,AL,ALDS2,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
ceronri01,1980,NYA,AL,ALCS,C,3,3,75.0,14,4,0,0,0,0.0,3.0,5.0
walkedi02,1941,BRO,NL,WS,RF,5,5,132.0,14,0,0,0,0,,,
tavarju01,1995,CLE,AL,WS,P,5,0,13.0,0,2,0,0,0,,1.0,0.0
zaungr01,1997,FLO,NL,NLCS,C,1,0,3.0,2,0,0,0,0,0.0,0.0,0.0
anderbr03,2008,CHA,AL,ALDS2,LF,1,0,3.0,0,0,0,0,0,,,
cabremi01,2003,FLO,NL,WS,RF,3,3,79.0,7,0,0,0,0,,,
deshide01,1995,LAN,NL,NLDS2,2B,3,3,78.0,7,7,0,2,0,,,
marquru01,1913,NY1,NL,WS,P,2,1,27.0,0,8,0,0,0,,1.0,0.0
millibo01,1953,BRO,NL,WS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
anderbr01,1997,BAL,AL,ALDS2,CF,4,4,108.0,6,0,0,0,0,,,
schilcu01,2007,BOS,AL,ALCS,P,2,2,35.0,0,0,0,0,0,,0.0,0.0
russebi01,1977,LAN,NL,WS,SS,6,6,165.0,9,21,0,4,0,,,
aguilri01,1995,BOS,AL,ALDS1,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
finlest01,2005,LAA,AL,ALDS2,CF,5,4,117.0,12,0,0,0,0,,,
westda01,1991,MIN,AL,WS,P,2,0,0.0,0,0,0,0,0,,0.0,0.0
gordojo01,1943,NYA,AL,WS,2B,5,5,135.0,20,23,0,3,0,,,
gracema01,1998,CHN,NL,NLDS1,1B,3,3,79.0,20,2,0,0,0,,,
newmaal01,1991,MIN,AL,WS,SS,1,0,3.0,0,1,0,0,0,,,
tiantlu01,1975,BOS,AL,WS,P,3,3,75.0,0,4,0,0,0,,0.0,1.0
espossa01,1959,CHA,AL,WS,3B,2,0,21.0,1,0,0,0,0,,,
ellisdo01,1972,PIT,NL,NLCS,P,1,1,15.0,0,0,0,0,0,,2.0,0.0
cabelen01,1985,LAN,NL,NLCS,1B,3,2,66.0,20,3,0,2,0,,,
collish01,1919,CHA,AL,WS,RF,3,3,66.0,4,0,0,0,0,,,
clearma01,1979,CAL,AL,ALCS,P,1,0,17.0,0,0,0,0,0,,0.0,0.0
carpech01,2009,SLN,NL,NLDS1,P,1,1,15.0,1,0,0,0,0,,0.0,0.0
yountro01,1982,ML4,AL,ALCS,SS,5,5,129.0,11,12,1,4,0,,,
zimmedo01,1959,LAN,NL,WS,SS,1,0,6.0,0,1,0,0,0,,,
valdeis01,1995,LAN,NL,NLDS2,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
isrinja01,2004,SLN,NL,NLCS,P,6,0,23.0,1,0,0,0,0,,3.0,0.0
drysddo01,1965,LAN,NL,WS,P,2,2,35.0,0,2,0,0,0,,0.0,0.0
mormaal01,1997,CLE,AL,ALDS1,P,1,0,0.0,0,0,0,0,0,,0.0,0.0
oldhare01,1925,PIT,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
richago01,1964,SLN,NL,WS,P,2,0,2.0,0,0,0,0,0,,0.0,0.0
mccormi02,1940,CIN,NL,WS,CF,7,7,183.0,23,1,1,0,0,,,
muldema01,2005,SLN,NL,NLDS1,P,1,1,20.0,0,3,0,0,0,,0.0,0.0
borowha01,1942,NYA,AL,WS,P,1,1,9.0,0,1,0,0,0,,0.0,0.0
colemje01,1957,NYA,AL,WS,2B,7,7,184.0,16,17,0,3,0,,,
johnto01,1978,LAN,NL,WS,P,2,2,44.0,0,4,0,0,0,,1.0,0.0
kleinlo01,1943,SLN,NL,WS,2B,5,5,129.0,10,13,2,4,0,,,
porteda02,1978,KCA,AL,ALCS,C,4,4,102.0,21,1,0,1,0,1.0,0.0,1.0
owenma01,1935,DET,AL,WS,3B,2,2,54.0,2,0,0,0,0,,,
javiest01,1989,OAK,AL,ALCS,RF,1,1,18.0,1,0,0,0,0,,,
kubekto01,1963,NYA,AL,WS,SS,4,4,102.0,5,13,0,5,0,,,
kellyge01,1924,NY1,NL,WS,CF,4,4,100.0,7,0,0,0,0,,,
hernaor01,2001,NYA,AL,ALDS2,P,1,1,17.0,0,0,0,0,0,,0.0,0.0
doteloc01,2011,SLN,NL,WS,P,5,0,,0,1,0,0,0,,,
bellira01,1992,ATL,NL,WS,2B,1,0,6.0,1,0,0,0,0,,,
bantaja01,1949,BRO,NL,WS,P,3,0,17.0,0,1,0,0,0,,0.0,0.0
langfri01,1981,OAK,AL,AWDIV,P,1,1,22.0,2,2,0,0,0,,0.0,0.0
matthga01,1983,PHI,NL,NLCS,LF,4,4,86.0,6,0,0,0,0,,,
bedrost01,1991,MIN,AL,ALCS,P,2,0,4.0,0,0,0,0,0,,0.0,0.0
honeyri01,1990,OAK,AL,WS,P,1,0,5.0,0,0,0,0,0,,0.0,0.0
assenpa01,1997,CLE,AL,ALDS1,P,4,0,10.0,0,0,0,0,0,,0.0,0.0
parkch01,2008,LAN,NL,NLCS,P,4,0,5.0,0,0,0,0,0,,0.0,0.0
lidgebr01,2009,PHI,NL,NLCS,P,3,0,8.0,0,0,0,0,0,,1.0,0.0
lohseky01,2012,SLN,NL,NLCS,P,2,2,23.0,0,2,0,0,0,0.0,0.0,0.0
lahtije01,1985,SLN,NL,WS,P,3,0,11.0,0,0,0,0,0,,0.0,0.0
lahtije01,1982,SLN,NL,WS,P,2,0,5.0,0,1,0,0,0,,0.0,0.0
henketo01,1992,TOR,AL,WS,P,3,0,10.0,0,2,0,0,0,,1.0,0.0
ryanno01,1980,HOU,NL,NLCS,P,2,2,40.0,1,3,0,0,0,,0.0,2.0
vogelry01,2012,SFN,NL,NLCS,P,2,2,42.0,1,0,0,0,0,0.0,0.0,0.0
knoblch01,1991,MIN,AL,WS,2B,7,7,196.0,15,14,1,1,0,,,
figgich01,2005,LAA,AL,ALDS2,CF,1,1,15.0,2,0,0,0,0,,,
ceyro01,1981,LAN,NL,WS,3B,6,6,141.0,4,11,0,1,0,,,
robinja02,1956,BRO,NL,WS,3B,7,7,183.0,5,12,0,1,0,,,
worreti01,2002,SFN,NL,NLDS1,P,3,0,9.0,0,1,0,0,0,,0.0,0.0
suzukic01,2012,NYA,AL,ALCS,LF,3,3,87.0,3,0,0,0,0,0.0,0.0,0.0
bondsba01,2002,SFN,NL,NLDS1,LF,5,5,132.0,10,0,1,0,0,,,
kentje01,2006,LAN,NL,NLDS1,1B,1,0,9.0,2,0,0,0,0,,,
coxda01,1993,TOR,AL,ALCS,P,2,0,15.0,0,1,0,0,0,,1.0,0.0
perezto01,1976,CIN,NL,WS,1B,4,4,108.0,32,4,0,4,0,,,
jonesan01,2001,ATL,NL,NLCS,CF,5,5,132.0,13,0,0,0,0,,,
hugheto01,1903,BOS,AL,WS,P,1,1,6.0,0,0,0,0,0,,0.0,0.0
johnsda02,1971,BAL,AL,WS,2B,7,7,183.0,18,12,0,2,0,,,
rhodear01,1997,BAL,AL,ALDS2,P,1,0,7.0,0,0,0,0,0,,0.0,0.0
jeterde01,1996,NYA,AL,ALCS,SS,5,5,141.0,6,13,0,0,0,,,
