playerid,awardid,yearid,lgid,tie,notes
collied01,Baseball Magazine All-Star,1916,ML,,2B
odoulle01,Baseball Magazine All-Star,1932,ML,,LF
koufasa01,Babe Ruth Award,1963,NL,,P
vanceda01,Most Valuable Player,1924,NL,,
draveda01,Hutch Award,1989,ML,,
musiast01,TSN All-Star,1949,ML,,OF
hardyjj01,Gold Glove,2012,AL,,SS
renteed01,Gold Glove,2003,NL,,SS
sislege01,Baseball Magazine All-Star,1916,AL,,1B
demarfr02,Baseball Magazine All-Star,1937,NL,,CF
malonpa02,Baseball Magazine All-Star,1929,NL,,P1
tenacge01,Babe Ruth Award,1972,AL,,C
smithoz01,Branch Rickey Award,1994,ML,,
grandcu01,Silver Slugger,2011,AL,,OF
schalra01,Baseball Magazine All-Star,1914,AL,,C2
fiskca01,Silver Slugger,1981,AL,,C
santoro01,TSN All-Star,1966,NL,,3B
gibsobo01,World Series MVP,1964,ML,,
saxst01,Rookie of the Year,1982,NL,,
eckerde01,TSN Fireman of the Year,1991,AL,Y,
stewada01,Roberto Clemente Award,1990,ML,,
johnswa01,Baseball Magazine All-Star,1925,ML,,P1
ottme01,Baseball Magazine All-Star,1939,NL,,RF
rudijo01,TSN All-Star,1972,AL,,OF
dawsoan01,Gold Glove,1980,NL,,OF
johnto01,Lou Gehrig Memorial Award,1981,ML,,
beckegl01,Gold Glove,1968,NL,,2B
greenha01,TSN Guide MVP,1935,AL,,
jenseja01,Gold Glove,1959,AL,,RF
neaglde01,TSN All-Star,1997,NL,,LHP
speaktr01,Baseball Magazine All-Star,1917,ML,,OF
murphda05,Roberto Clemente Award,1988,ML,,
schmimi01,TSN All-Star,1981,NL,,3B
murphda05,TSN All-Star,1985,NL,,OF
mayswi01,Most Valuable Player,1954,NL,,
hackst01,Baseball Magazine All-Star,1936,NL,,3B
mazerbi01,Gold Glove,1967,NL,,2B
marisro01,TSN Player of the Year,1960,AL,,
bluevi01,TSN All-Star,1978,NL,,LHP
hafeych01,Baseball Magazine All-Star,1931,NL,,LF
bondsba01,Gold Glove,1996,NL,,OF
freehbi01,TSN All-Star,1971,AL,,C
mattido01,TSN All-Star,1987,AL,,1B
kellge01,Baseball Magazine All-Star,1947,AL,,3B
martipe02,Pitching Triple Crown,1999,AL,,
hardeme01,Baseball Magazine All-Star,1935,AL,,P3
guerrvl01,Silver Slugger,2005,AL,,OF
willite01,Baseball Magazine All-Star,1939,ML,,RF
stewada01,ALCS MVP,1993,AL,,
clemero01,TSN Player of the Year,1966,NL,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
simmoal01,Baseball Magazine All-Star,1925,ML,,CF
hamptmi01,Silver Slugger,1999,NL,,P
kluszte01,TSN All-Star,1954,ML,,1B
reardje01,TSN Fireman of the Year,1985,NL,,
flemida01,TSN All-Star,1992,AL,,LHP
sislege01,Baseball Magazine All-Star,1922,ML,,1B
schulfr01,Baseball Magazine All-Star,1910,NL,,RF
garvest01,TSN All-Star,1977,NL,,1B
porteda02,NLCS MVP,1982,NL,,
teixema01,Gold Glove,2012,AL,,1B
hubbeca01,TSN Major League Player of the Year,1936,ML,,
youngmi02,All-Star Game MVP,2006,ML,,
hornsro01,Baseball Magazine All-Star,1922,ML,,2B
klingjo01,Baseball Magazine All-Star,1909,NL,,C1
larsedo01,World Series MVP,1956,ML,,
morneju01,Most Valuable Player,2006,AL,,
ordonma01,TSN All-Star,2007,AL,,OF
leeca01,TSN All-Star,2007,NL,,OF
conceda01,All-Star Game MVP,1982,ML,,
morame01,TSN All-Star,2004,AL,,3B
johnsch04,Gold Glove,1997,NL,,C
fainfe01,TSN Player of the Year,1951,AL,,
boggswa01,Silver Slugger,1989,AL,,3B
cabreor01,Gold Glove,2001,NL,,SS
steinte01,All-Star Game MVP,1988,ML,,
rodriiv01,Gold Glove,2006,AL,,C
traynpi01,TSN All-Star,1925,ML,,3B
mcdowja01,TSN All-Star,1992,AL,,RHP
posadjo01,Silver Slugger,2003,AL,,C
gibsoki01,Silver Slugger,1988,NL,,OF
renteed01,Silver Slugger,2002,NL,,SS
ortizda01,TSN All-Star,2006,AL,,DH
roberro01,TSN All-Star,1953,ML,,P
sheffga01,Silver Slugger,2004,AL,,OF
wheatza01,Baseball Magazine All-Star,1925,NL,,LF
johnto01,Hutch Award,1976,ML,,
olivato01,TSN Player of the Year,1971,AL,,
hentgpa01,TSN Pitcher of the Year,1996,AL,,
careyma01,Baseball Magazine All-Star,1922,NL,,OF
larkiba01,Silver Slugger,1992,NL,,SS
mattido01,Silver Slugger,1985,AL,,1B
larkiba01,Gold Glove,1995,NL,,SS
rolliji01,Gold Glove,2008,NL,,SS
hentgpa01,Cy Young Award,1996,AL,,
mizejo01,Baseball Magazine All-Star,1948,NL,,1B
winfida01,Gold Glove,1982,AL,,OF
canoro01,Silver Slugger,2011,AL,,2B
clemero02,TSN All-Star,2001,AL,,RHP
newcodo01,TSN All-Star,1955,ML,,P
willite01,Baseball Magazine All-Star,1941,AL,,LF
vandejo01,TSN Major League Player of the Year,1938,ML,,
oneilst01,Baseball Magazine All-Star,1922,ML,,C
mccovwi01,TSN All-Star,1970,NL,,1B
valenfe01,TSN All-Star,1986,NL,,LHP
gehrilo01,TSN All-Star,1936,ML,,1B
mccanbr01,All-Star Game MVP,2010,NL,,
wellsve01,Branch Rickey Award,2010,ML,,
liriafr01,Comeback Player of the Year,2010,AL,,
hernafe02,Cy Young Award,2010,AL,,
hallaro01,Cy Young Award,2010,NL,,
buehrma01,Gold Glove,2010,AL,,P
canoro01,Gold Glove,2010,AL,,2B
gutiefr01,Gold Glove,2010,AL,,OF
jeterde01,Gold Glove,2010,AL,,SS
mauerjo01,Gold Glove,2010,AL,,C
suzukic01,Gold Glove,2010,AL,,OF
teixema01,Gold Glove,2010,AL,,1B
arroybr01,Gold Glove,2010,NL,,P
molinya01,Gold Glove,2010,NL,,C
phillbr01,Gold Glove,2010,NL,,2B
pujolal01,Gold Glove,2010,NL,,1B
rolensc01,Gold Glove,2010,NL,,3B
victosh01,Gold Glove,2010,NL,,OF
bautijo02,Hank Aaron Award,2010,AL,,
jeterde01,Lou Gehrig Memorial Award,2010,ML,,
soriara01,Rolaids Relief Man Award,2010,AL,,
bellhe01,Rolaids Relief Man Award,2010,NL,,
bautijo02,Silver Slugger,2010,AL,,OF
beltrad01,Silver Slugger,2010,AL,,3B
cabremi01,Silver Slugger,2010,AL,,1B
canoro01,Silver Slugger,2010,AL,,2B
guerrvl01,Silver Slugger,2010,AL,,DH
mauerjo01,Silver Slugger,2010,AL,,C
hollima01,Silver Slugger,2010,NL,,OF
mccanbr01,Silver Slugger,2010,NL,,C
pujolal01,Silver Slugger,2010,NL,,1B
zimmery01,Silver Slugger,2010,NL,,3B
hernafe02,TSN Pitcher of the Year,2010,AL,,
hallaro01,TSN Pitcher of the Year,2010,NL,,
soriara01,TSN Reliever of the Year,2010,AL,,
renteed01,World Series MVP,2010,ML,,
kentje01,Most Valuable Player,2000,NL,,
benchjo01,TSN All-Star,1972,NL,,C
wanerpa01,Baseball Magazine All-Star,1937,NL,,RF
jacksbo01,All-Star Game MVP,1989,ML,,
jeterde01,Roberto Clemente Award,2009,ML,,
simmoal01,Baseball Magazine All-Star,1933,ML,,LF
boyerke01,TSN All-Star,1956,ML,,3B
robinja02,TSN All-Star,1950,ML,,2B
griffke02,TSN All-Star,1997,AL,,OF
snowjt01,Gold Glove,1999,NL,,1B
cantwbe01,Baseball Magazine All-Star,1933,NL,,P3
waltebu01,Baseball Magazine All-Star,1939,NL,,P1
cartega01,Silver Slugger,1981,NL,,C
blairpa01,Gold Glove,1973,AL,,OF
hafeych01,Baseball Magazine All-Star,1928,NL,,OF
jackstr01,Baseball Magazine All-Star,1929,NL,,SS
maisefr01,Baseball Magazine All-Star,1915,AL,,3B
hershor01,NLCS MVP,1988,NL,,
ageeto01,Gold Glove,1966,AL,,OF
ortizda01,TSN All-Star,2004,AL,,DH
wilsoji01,Baseball Magazine All-Star,1929,NL,,C
fieldpr01,Hank Aaron Award,2007,NL,,
barfije01,Gold Glove,1986,AL,,OF
grievbe01,Rookie of the Year,1998,AL,,
medwijo01,Baseball Magazine All-Star,1942,NL,,LF
kremera01,Baseball Magazine All-Star,1926,ML,,P2
mazerbi01,TSN All-Star,1962,NL,,2B
youklke01,Gold Glove,2007,AL,,1B
yountro01,TSN All-Star,1989,AL,,OF
myersra01,Rolaids Relief Man Award,1993,NL,,
rudijo01,TSN All-Star,1974,AL,,OF
kinerra01,TSN All-Star,1947,ML,,OF
holloch01,Baseball Magazine All-Star,1918,ML,,SS
molitpa01,Lou Gehrig Memorial Award,1997,ML,,
malonpa02,Baseball Magazine All-Star,1930,NL,,P2
collied01,Baseball Magazine All-Star,1920,ML,,2B
maricju01,TSN All-Star,1965,NL,,P
evansdw01,Gold Glove,1976,AL,,OF
mccorfr01,TSN Guide MVP,1940,NL,,
bushdo01,Baseball Magazine All-Star,1916,AL,,SS
dickebi01,TSN All-Star,1941,ML,,C
fingero01,World Series MVP,1974,ML,,
cabremi01,TSN All-Star,2005,NL,,OF
fingero01,TSN Fireman of the Year,1978,NL,,
ruthba01,Baseball Magazine All-Star,1927,ML,,LF
musiast01,Most Valuable Player,1948,NL,,
dobyla01,TSN All-Star,1950,ML,,OF
guilloz01,Gold Glove,1990,AL,,SS
seaveto01,TSN Pitcher of the Year,1969,NL,,
aparilu01,Gold Glove,1970,AL,,SS
mazerbi01,Gold Glove,1966,NL,,2B
henketo01,Rolaids Relief Man Award,1995,NL,,
mizejo01,TSN All-Star,1947,ML,,1B
carltst01,TSN Pitcher of the Year,1980,NL,,
parkeda01,TSN All-Star,1990,AL,,DH
vizquom01,Gold Glove,2001,AL,,SS
nokesma01,TSN All-Star,1987,AL,,C
chaseha01,Baseball Magazine All-Star,1909,ML,,1B
vizquom01,Gold Glove,2006,NL,,SS
applilu01,Baseball Magazine All-Star,1937,ML,,SS
klingjo01,Baseball Magazine All-Star,1908,NL,,C
crawfsa01,Baseball Magazine All-Star,1915,AL,,RF
jacksda02,TSN All-Star,1994,NL,,LHP
higgipi01,TSN All-Star,1934,ML,,3B
hernake01,TSN All-Star,1980,NL,,1B
seaveto01,Cy Young Award,1975,NL,,
kaatji01,TSN All-Star,1975,AL,,LHP
jonesto02,Rolaids Relief Man Award,2000,AL,,
schmimi01,TSN All-Star,1986,NL,,3B
alomaro01,Gold Glove,1993,AL,,2B
clemero02,TSN Pitcher of the Year,1986,AL,,
mcinnst01,Baseball Magazine All-Star,1913,AL,,1B
robinbr01,TSN All-Star,1962,AL,,3B
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
cronijo01,Baseball Magazine All-Star,1933,AL,,SS
crowdal01,Baseball Magazine All-Star,1933,AL,,P3
foxxji01,Baseball Magazine All-Star,1933,AL,,1B
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
grovele01,Baseball Magazine All-Star,1933,AL,,P1
higgipi01,Baseball Magazine All-Star,1933,AL,,3B
simmoal01,Baseball Magazine All-Star,1933,AL,,OF
westsa01,Baseball Magazine All-Star,1933,AL,,OF
whiteea01,Baseball Magazine All-Star,1933,AL,,P2
bergewa01,Baseball Magazine All-Star,1933,ML,,CF
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
cronijo01,Baseball Magazine All-Star,1933,ML,,SS
deandi01,Baseball Magazine All-Star,1933,ML,,P4
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
gehrich01,Baseball Magazine All-Star,1933,ML,,2B
grovele01,Baseball Magazine All-Star,1933,ML,,P2
kleinch01,Baseball Magazine All-Star,1933,ML,,RF
whiteea01,Baseball Magazine All-Star,1933,ML,,P3
deandi01,Baseball Magazine All-Star,1933,NL,,P2
hubbeca01,Baseball Magazine All-Star,1933,NL,,P1
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
lopezal01,Baseball Magazine All-Star,1933,NL,,C
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
terrybi01,Baseball Magazine All-Star,1933,NL,,1B
traynpi01,Baseball Magazine All-Star,1933,NL,,3B
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
bergewa01,TSN All-Star,1933,ML,,OF
cronijo01,TSN All-Star,1933,ML,,SS
crowdal01,TSN All-Star,1933,ML,,P
foxxji01,TSN All-Star,1933,ML,,1B
gehrich01,TSN All-Star,1933,ML,,2B
simmoal01,TSN All-Star,1933,ML,,OF
foxxji01,TSN Guide MVP,1933,AL,,
hubbeca01,TSN Guide MVP,1933,NL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,P4
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gehrich01,Baseball Magazine All-Star,1934,AL,,2B
gehrilo01,Baseball Magazine All-Star,1934,AL,,1B
gomezle01,Baseball Magazine All-Star,1934,AL,,P1
knickbi01,Baseball Magazine All-Star,1934,AL,,SS
manushe01,Baseball Magazine All-Star,1934,AL,,RF
rowesc01,Baseball Magazine All-Star,1934,AL,,P2
simmoal01,Baseball Magazine All-Star,1934,AL,,LF
werbebi01,Baseball Magazine All-Star,1934,AL,,3B
westsa01,Baseball Magazine All-Star,1934,AL,,CF
cochrmi01,Baseball Magazine All-Star,1934,ML,,C
gehrich01,Baseball Magazine All-Star,1934,ML,,2B
hubbeca01,Baseball Magazine All-Star,1934,ML,,P3
ottme01,Baseball Magazine All-Star,1934,ML,,CF
rowesc01,Baseball Magazine All-Star,1934,ML,,P4
simmoal01,Baseball Magazine All-Star,1934,ML,,LF
traynpi01,Baseball Magazine All-Star,1934,ML,,3B
wanerpa01,Baseball Magazine All-Star,1934,ML,,RF
deandi01,Baseball Magazine All-Star,1934,NL,,P1
friscfr01,Baseball Magazine All-Star,1934,NL,,2B
hubbeca01,Baseball Magazine All-Star,1934,NL,,P2
moorejo02,Baseball Magazine All-Star,1934,NL,,LF
ottme01,Baseball Magazine All-Star,1934,NL,,CF
traynpi01,Baseball Magazine All-Star,1934,NL,,3B
vaughar01,Baseball Magazine All-Star,1934,NL,,SS
wanerpa01,Baseball Magazine All-Star,1934,NL,,RF
