managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
lathaar01m,1896,SLN,NL,2,3,0,3,11.0,Y
lyonste01m,1947,CHA,AL,1,155,70,84,6.0,N
durocle01m,1969,CHN,NL,1,163,92,70,2.0,N
kerinjo01m,1888,LS2,AA,3,7,3,4,7.0,Y
bakerdu01m,2001,SFN,NL,1,162,90,72,2.0,N
bladera01m,1948,BRO,NL,2,1,1,0,3.0,N
weaveea99m,1985,BAL,AL,3,105,53,52,4.0,N
girarjo01m,2012,NYA,AL,1,162,95,67,1.0,N
mackco01m,1937,PHA,AL,1,120,39,80,7.0,N
clarkfr01m,1906,PIT,NL,1,154,93,60,3.0,Y
harrilu01m,1969,ATL,NL,1,162,93,69,1.0,N
wrighha01m,1890,PHI,NL,5,46,22,23,3.0,N
aloufe01m,1998,MON,NL,1,162,65,97,4.0,N
griffcl01m,1906,NYA,AL,1,155,90,61,2.0,Y
friscfr01m,1946,PIT,NL,1,152,62,89,7.0,N
fohlle01m,1918,CLE,AL,1,129,73,54,2.0,N
morrijo01m,1888,BSN,NL,1,137,70,64,4.0,Y
mileyda99m,2005,CIN,NL,1,70,27,43,6.0,N
robinwi01m,1928,BRO,NL,1,155,77,76,6.0,N
fitzsfr01m,1944,PHI,NL,1,154,61,92,8.0,N
craftha01m,1957,KC1,AL,2,50,23,27,7.0,N
hermabi01m,1947,PIT,NL,1,155,61,92,7.0,Y
prothdo01m,1939,PHI,NL,1,152,45,106,8.0,N
rignebi01m,1968,CAL,AL,1,162,67,95,8.0,N
wrighha01m,1889,PHI,NL,1,130,63,64,4.0,N
mccarjo99m,1950,BOS,AL,1,59,31,28,3.0,N
rosepe01m,1985,CIN,NL,1,162,89,72,2.0,Y
barnibi01m,1897,BRO,NL,1,136,61,71,7.0,N
littlgr99m,2007,LAN,NL,1,162,82,80,4.0,N
garneph01m,2005,HOU,NL,1,163,89,73,2.0,N
hitchbi01m,1966,ATL,NL,2,51,33,18,5.0,N
cobbty01m,1923,DET,AL,1,155,83,71,2.0,Y
mcguide01m,1907,BOS,AL,4,112,45,61,7.0,Y
hurstti99m,1898,SLN,NL,1,154,39,111,12.0,N
killebi01m,1924,CHN,NL,1,154,81,72,5.0,N
streega01m,1938,SLA,AL,1,146,53,90,7.0,N
rodgebu01m,1988,MON,NL,1,163,81,81,3.0,N
howsedi01m,1978,NYA,AL,2,1,0,1,1.0,N
dunlafr01m,1884,SLU,UA,2,83,66,16,1.0,Y
tayloge99m,1884,BR3,AA,1,109,40,64,9.0,N
friscfr01m,1937,SLN,NL,1,157,81,73,4.0,Y
rodgebu01m,1991,CAL,AL,2,38,20,18,7.0,N
armoubi99m,1906,DET,AL,1,151,71,78,6.0,N
lasorto01m,1990,LAN,NL,1,162,86,76,2.0,N
lemonbo01m,1981,NYA,AL,2,25,11,14,6.0,N
bellbu01m,2001,COL,NL,1,162,73,89,5.0,N
mattibo01m,1980,TOR,AL,1,162,67,95,7.0,N
actama99m,2007,WAS,NL,1,162,73,89,4.0,N
harribu01m,1940,WS1,AL,1,154,64,90,7.0,N
chapmja01m,1885,BFN,NL,2,88,31,57,7.0,N
crookja01m,1892,SLN,NL,3,62,27,33,9.0,Y
mckeoja99m,2003,FLO,NL,2,124,75,49,2.0,N
dykesji01m,1937,CHA,AL,1,154,86,68,3.0,Y
oatesjo01m,1995,TEX,AL,1,144,74,70,3.0,N
wilsoji01m,1938,PHI,NL,1,149,45,103,8.0,Y
hanlone01m,1893,BLN,NL,1,130,60,70,8.0,N
westrwe01m,1974,SFN,NL,2,86,38,48,5.0,N
williji99m,1888,CL3,AA,1,64,20,44,6.0,N
oatesjo01m,1992,BAL,AL,1,162,89,73,3.0,N
showabu99m,2012,BAL,AL,1,162,93,69,2.0,N
ansonca01m,1894,CHN,NL,1,137,57,75,8.0,Y
showabu99m,2006,TEX,AL,1,162,80,82,3.0,N
wathajo01m,1989,KCA,AL,1,162,92,70,2.0,N
yostne01m,2008,MIL,NL,1,150,83,67,2.0,N
cronijo01m,1936,BOS,AL,1,155,74,80,6.0,Y
jennihu01m,1919,DET,AL,1,140,80,60,4.0,N
hillmtr99m,2009,KCA,AL,1,162,65,97,4.0,N
fletcar01m,1925,PHI,NL,1,153,68,85,6.0,N
leylaji99m,1994,PIT,NL,1,114,53,61,3.0,N
tannech01m,1971,CHA,AL,1,162,79,83,3.0,N
trembda99m,2009,BAL,AL,1,162,64,98,5.0,N
mcgrajo01m,1918,NY1,NL,1,124,71,53,2.0,N
morrijo01m,1887,BSN,NL,2,32,12,17,5.0,Y
mcgunbi01m,1888,BR3,AA,1,143,88,52,2.0,N
bakerde01m,1942,DET,AL,1,156,73,81,5.0,N
wathajo01m,1988,KCA,AL,1,161,84,77,3.0,N
garcida99m,1978,CAL,AL,1,45,25,20,2.0,N
williji03m,1999,BOS,AL,1,162,94,68,2.0,N
bellbu01m,2000,COL,NL,1,162,82,80,4.0,N
snydepo01m,1882,CN2,AA,1,80,55,25,1.0,Y
klingjo01m,1912,BSN,NL,1,155,52,101,8.0,Y
morgajo01m,1989,BOS,AL,1,162,83,79,3.0,N
zimmedo01m,1989,CHN,NL,1,162,93,69,1.0,N
francte01m,2009,BOS,AL,1,162,95,67,2.0,N
stengca01m,1950,NYA,AL,1,155,98,56,1.0,N
seleefr99m,1893,BSN,NL,1,131,86,43,1.0,N
craigro01m,1989,SFN,NL,1,162,92,70,1.0,N
lajoina01m,1906,CLE,AL,1,157,89,64,3.0,Y
stengca01m,1955,NYA,AL,1,154,96,58,1.0,N
sullite01m,1884,SLU,UA,1,31,28,3,1.0,N
bicke99m,1884,WS7,AA,2,1,0,1,12.0,N
dykesji01m,1942,CHA,AL,1,148,66,82,6.0,N
corrapa01m,1986,CLE,AL,1,163,84,78,5.0,N
barnibi01m,1889,BL2,AA,1,139,70,65,5.0,N
burkeji01m,1919,SLA,AL,1,140,67,72,5.0,N
wolfji01m,1889,LS2,AA,2,65,14,51,8.0,Y
comisch01m,1888,SL4,AA,1,137,92,43,1.0,Y
tannech01m,1970,CHA,AL,3,16,3,13,6.0,N
rodgebu01m,1982,ML4,AL,1,47,23,24,1.0,N
leylaji99m,1991,PIT,NL,1,162,98,64,1.0,N
kellyki01m,1887,BSN,NL,1,95,49,43,5.0,Y
howleda01m,1929,SLA,AL,1,154,79,73,4.0,N
farrejo03m,2012,TOR,AL,1,162,73,89,4.0,N
wakamdo01m,2010,SEA,AL,1,112,42,70,4.0,N
rigglji99m,2009,WAS,NL,2,75,33,42,5.0,N
ottme01m,1942,NY1,NL,1,154,85,67,3.0,Y
kellyto01m,1993,MIN,AL,1,162,71,91,6.0,N
aloufe01m,1999,MON,NL,1,162,68,94,4.0,N
hornsro01m,1930,CHN,NL,2,4,4,0,2.0,Y
houkra01m,1978,DET,AL,1,162,86,76,5.0,N
williji03m,1998,BOS,AL,1,162,92,70,2.0,N
boudrlo01m,1950,CLE,AL,1,155,92,62,4.0,Y
vukovjo01m,1988,PHI,NL,2,9,5,4,6.0,N
pinielo01m,1987,NYA,AL,1,162,89,73,4.0,N
lopezal01m,1965,CHA,AL,1,162,95,67,2.0,N
walkeha01m,1972,HOU,NL,1,121,67,54,2.0,N
gastoci01m,2010,TOR,AL,1,162,85,77,4.0,N
creamge01m,1884,PT1,AA,4,8,0,8,10.0,Y
mauchge01m,1982,CAL,AL,1,162,93,69,1.0,N
tracyji01m,2001,LAN,NL,1,162,86,76,3.0,N
defrato99m,2012,HOU,NL,2,41,16,25,6.0,N
stallge01m,1917,BSN,NL,1,158,72,81,6.0,N
hinchaj01m,2009,ARI,NL,2,133,58,75,5.0,N
hargrmi01m,1996,CLE,AL,1,161,99,62,1.0,N
cavarph01m,1951,CHN,NL,2,74,27,47,8.0,Y
mcguide01m,1910,CLE,AL,1,161,71,81,5.0,Y
manniji01m,1901,WS1,AL,1,138,61,73,6.0,N
eversjo01m,1924,CHA,AL,4,103,41,61,8.0,N
murtada01m,1962,PIT,NL,1,161,93,68,4.0,N
watkibi01m,1898,PIT,NL,1,151,72,76,8.0,N
stovage01m,1913,SLA,AL,1,135,50,84,8.0,Y
stengca01m,1953,NYA,AL,1,151,99,52,1.0,N
murtada01m,1973,PIT,NL,2,26,13,13,3.0,N
manueje01m,2001,CHA,AL,1,162,83,79,3.0,N
torrejo01m,2001,NYA,AL,1,161,95,65,1.0,N
dierkla01m,2000,HOU,NL,1,162,72,90,4.0,N
deaneha01m,1871,FW1,,2,5,2,3,8.0,Y
felskjo01m,1985,PHI,NL,1,162,75,87,5.0,N
frazijo01m,1977,NYN,NL,1,45,15,30,6.0,N
walkeha01m,1955,SLN,NL,2,118,51,67,7.0,Y
quademi99m,2011,CHN,NL,1,162,71,91,5.0,N
kaskoed01m,1970,BOS,AL,1,162,87,75,3.0,N
rodgebu01m,1990,MON,NL,1,162,85,77,3.0,N
mathemi01m,2012,SLN,NL,1,162,88,74,2.0,N
kenneke99m,1993,TEX,AL,1,162,86,76,2.0,N
sawyeed99m,1949,PHI,NL,1,154,81,73,3.0,N
youngni99m,1871,WS3,,1,32,15,15,4.0,N
johnsda01m,1976,BOS,AL,1,86,41,45,3.0,N
fletcar01m,1926,PHI,NL,1,152,58,93,8.0,N
mcgrajo01m,1913,NY1,NL,1,156,101,51,1.0,N
chapmja01m,1877,LS1,NL,1,61,35,25,2.0,N
robinwi01m,1929,BRO,NL,1,153,70,83,6.0,N
oneilst01m,1948,DET,AL,1,154,78,76,5.0,N
sothoal01m,1933,SLA,AL,2,8,2,6,8.0,N
friscfr01m,1934,SLN,NL,1,154,95,58,1.0,Y
donovbi01m,1917,NYA,AL,1,155,71,82,6.0,N
farrejo03m,2011,TOR,AL,1,162,81,81,4.0,N
lemonbo01m,1970,KCA,AL,2,110,46,64,4.0,N
mcaleji01m,1903,SLA,AL,1,139,65,74,6.0,N
dobyla01m,1978,CHA,AL,2,87,37,50,5.0,N
robinfr02m,1988,BAL,AL,2,155,54,101,7.0,N
tracyji01m,2007,PIT,NL,1,162,68,94,6.0,N
leylaji99m,2006,DET,AL,1,162,95,67,2.0,N
lefebji01m,1993,CHN,NL,1,162,84,78,4.0,N
martibi02m,1969,MIN,AL,1,162,97,65,1.0,N
terrybi01m,1937,NY1,NL,1,152,95,57,1.0,N
martibi02m,1973,TEX,AL,3,23,9,14,6.0,N
friscfr01m,1942,PIT,NL,1,151,66,81,5.0,N
harrilu01m,1972,ATL,NL,1,105,47,57,4.0,N
yosted01m,1963,WS2,AL,2,1,0,1,10.0,N
morrijo01m,1885,BSN,NL,1,113,46,66,5.0,Y
dykesji01m,1958,CIN,NL,2,41,24,17,4.0,N
williji03m,1997,BOS,AL,1,162,78,84,4.0,N
winklbo99m,1973,CAL,AL,1,162,79,83,4.0,N
robinfr02m,1990,BAL,AL,1,162,76,85,5.0,N
wakamdo01m,2009,SEA,AL,1,162,85,77,3.0,N
barnibi01m,1894,LS3,NL,1,131,36,94,12.0,N
hackst01m,1958,SLN,NL,2,10,3,7,5.0,N
jennihu01m,1912,DET,AL,1,154,69,84,6.0,Y
robinwi01m,1902,BLA,AL,2,83,24,57,8.0,Y
torboje01m,1990,CHA,AL,1,162,94,68,2.0,N
knighra01m,2003,CIN,NL,2,1,1,0,5.0,N
schmegu99m,1886,SL5,NL,1,126,43,79,6.0,N
fergubo01m,1872,BR2,,1,37,9,28,7.0,Y
terrybi01m,1932,NY1,NL,2,114,55,59,6.0,Y
larusto01m,1990,OAK,AL,1,162,103,59,1.0,N
dykesji01m,1943,CHA,AL,1,155,82,72,4.0,N
rodried02m,2011,FLO,NL,1,71,32,39,5.0,N
gibsoge01m,1922,PIT,NL,1,65,32,33,3.0,N
andersp01m,1986,DET,AL,1,162,87,75,3.0,N
garneph01m,1996,ML4,AL,1,163,80,82,3.0,N
cronijo01m,1945,BOS,AL,1,157,71,83,7.0,Y
garcida99m,1982,CLE,AL,1,162,78,84,7.0,N
johnsda02m,2011,WAS,NL,3,83,40,43,3.0,N
corrapa01m,1985,CLE,AL,1,162,60,102,7.0,N
bochybr01m,2007,SFN,NL,1,162,71,91,5.0,N
wilsoji01m,1941,CHN,NL,1,155,70,84,6.0,N
gibbojo02m,2006,TOR,AL,1,162,87,75,2.0,N
mcgrajo01m,1925,NY1,NL,3,106,55,51,2.0,N
wardjo01m,1880,PRO,NL,2,32,18,13,2.0,Y
harribu01m,1931,DET,AL,1,154,61,93,7.0,Y
howear01m,1999,OAK,AL,1,162,87,75,2.0,N
grimebu01m,1937,BRO,NL,1,155,62,91,6.0,N
fregoji01m,1999,TOR,AL,1,162,84,78,3.0,N
mackco01m,1926,PHA,AL,1,150,83,67,3.0,N
herzowh01m,1987,SLN,NL,1,162,95,67,1.0,N
lillibo01m,1983,HOU,NL,1,162,85,77,3.0,N
kellyto01m,1988,MIN,AL,1,162,91,71,2.0,N
valenbo02m,1986,TEX,AL,1,162,87,75,2.0,N
cravaga01m,1919,PHI,NL,2,75,29,46,8.0,Y
larusto01m,2009,SLN,NL,1,162,91,71,1.0,N
oneilst01m,1947,DET,AL,1,158,85,69,2.0,N
oneilst01m,1951,BOS,AL,1,154,87,67,3.0,N
hutchfr01m,1964,CIN,NL,1,100,54,45,2.0,N
maddojo99m,1996,CAL,AL,3,22,8,14,4.0,N
schmegu99m,1889,CN2,AA,1,141,76,63,4.0,N
aloufe01m,2003,SFN,NL,1,161,100,61,1.0,N
whitede01m,1879,CN1,NL,1,18,9,9,5.0,Y
tracyji01m,2012,COL,NL,1,162,64,98,5.0,N
kessido01m,1979,CHA,AL,1,106,46,60,5.0,Y
jonesfi01m,1905,CHA,AL,1,158,92,60,2.0,Y
andersp01m,1973,CIN,NL,1,162,99,63,1.0,N
comisch01m,1890,CHP,PL,1,138,75,62,4.0,Y
ansonca01m,1884,CHN,NL,1,113,62,50,5.0,Y
odayha01m,1912,CIN,NL,1,155,75,78,4.0,N
larusto01m,1986,OAK,AL,3,79,45,34,3.0,N
cronijo01m,1934,WS1,AL,1,155,66,86,7.0,Y
bellbu01m,1998,DET,AL,1,137,52,85,5.0,N
johnsda02m,1994,CIN,NL,1,115,66,48,1.0,N
brownfr99m,1882,WOR,NL,1,41,9,32,8.0,N
harribu01m,1951,WS1,AL,1,154,62,92,7.0,N
oneilst01m,1953,PHI,NL,1,156,83,71,4.0,N
dunlafr01m,1885,SL5,NL,3,22,9,11,8.0,Y
chapmja01m,1890,LS2,AA,1,136,88,44,1.0,N
boudrlo01m,1960,CHN,NL,2,139,54,83,7.0,N
nixonru01m,1988,ATL,NL,2,121,42,79,6.0,N
lamonge01m,2000,PIT,NL,1,162,69,93,5.0,N
spencha99m,1888,IN3,NL,1,136,50,85,7.0,N
larusto01m,2010,SLN,NL,1,162,86,76,2.0,N
herzowh01m,1973,TEX,AL,1,138,47,91,6.0,N
coxbo01m,2010,ATL,NL,1,162,91,71,2.0,N
aloufe01m,2006,SFN,NL,1,161,76,85,3.0,N
rodgebu01m,1991,MON,NL,1,49,20,29,6.0,N
dorgami01m,1879,SR1,NL,1,43,17,26,7.0,Y
rothsla01m,1999,TBA,AL,1,162,69,93,5.0,N
waltzjo99m,1892,BLN,NL,2,8,2,6,12.0,N
kellyki01m,1891,CN3,AA,1,102,43,57,7.0,Y
mckecbi01m,1932,BSN,NL,1,155,77,77,5.0,N
eliale01m,1983,CHN,NL,1,123,54,69,5.0,N
rickebr01m,1923,SLN,NL,1,154,79,74,5.0,N
fregoji01m,1986,CHA,AL,3,96,45,51,5.0,N
lavagco01m,1957,WS1,AL,2,134,51,83,8.0,N
seleefr99m,1896,BSN,NL,1,132,74,57,4.0,N
dierkla01m,1998,HOU,NL,1,162,102,60,1.0,N
schuljo05m,1969,SE1,AL,1,163,64,98,6.0,N
irwinar01m,1889,WS8,NL,2,76,28,45,8.0,Y
lemonbo01m,1979,NYA,AL,1,65,34,31,4.0,N
fletcar01m,1929,NYA,AL,2,11,6,5,2.0,N
mcclojo99m,1896,LS3,NL,1,19,2,17,12.0,N
southbi01m,1940,SLN,NL,3,111,69,40,3.0,N
mcgrajo01m,1925,NY1,NL,1,14,10,4,2.0,N
careyto01m,1873,BL1,,2,24,14,9,3.0,Y
mcgrajo01m,1931,NY1,NL,1,153,87,65,2.0,N
kenneke99m,1996,BOS,AL,1,162,85,77,3.0,N
mcbridi01m,1875,PH1,,1,69,49,18,2.0,Y
seleefr99m,1895,BSN,NL,1,133,71,60,6.0,N
killebi01m,1925,CHN,NL,1,75,33,42,8.0,N
larusto01m,1994,OAK,AL,1,114,51,63,2.0,N
lasorto01m,1976,LAN,NL,2,4,2,2,2.0,N
torboje01m,1977,CLE,AL,2,104,45,59,5.0,N
lanieha01m,1987,HOU,NL,1,162,76,86,3.0,N
mackco01m,1907,PHA,AL,1,150,88,57,2.0,N
mackco01m,1950,PHA,AL,1,154,52,102,8.0,N
craigro01m,1978,SDN,NL,1,162,84,78,4.0,N
marioma01m,1952,SLA,AL,2,104,42,61,7.0,Y
mutriji99m,1885,NY1,NL,1,112,85,27,2.0,N
tannech01m,1983,PIT,NL,1,162,84,78,2.0,N
mckecbi01m,1944,CIN,NL,1,155,89,65,3.0,N
fonsele01m,1933,CHA,AL,1,151,67,83,6.0,Y
gastoci01m,2008,TOR,AL,2,88,51,37,4.0,N
wilsoji01m,1935,PHI,NL,1,156,64,89,7.0,Y
carribi02m,1914,BOS,AL,1,159,91,62,2.0,Y
altobjo01m,1983,BAL,AL,1,162,98,64,1.0,N
leyvani99m,1990,PHI,NL,1,162,77,85,4.0,N
boudrlo01m,1945,CLE,AL,1,147,73,72,5.0,Y
donovbi01m,1921,PHI,NL,1,87,25,62,8.0,N
baylodo01m,1994,COL,NL,1,117,53,64,3.0,N
schaebo99m,2005,KCA,AL,2,17,5,12,5.0,N
loberha01m,1938,PHI,NL,2,2,0,2,8.0,N
grimmch01m,1933,CHN,NL,1,154,86,68,3.0,Y
ganzejo01m,1915,BRF,FL,2,35,17,18,7.0,N
collied01m,1926,CHA,AL,1,155,81,72,5.0,Y
stengca01m,1943,BSN,NL,2,107,47,60,6.0,N
valenbo02m,1998,NYN,NL,1,162,88,74,2.0,N
wardjo01m,1890,BRP,PL,1,133,76,56,2.0,Y
borosst01m,1984,OAK,AL,1,44,20,24,4.0,N
coopedo01m,2011,CHA,AL,2,2,1,1,3.0,N
ansonca01m,1880,CHN,NL,1,86,67,17,1.0,Y
harribu01m,1947,NYA,AL,1,155,97,57,1.0,N
randowi01m,2005,NYN,NL,1,162,83,79,3.0,N
mutriji99m,1890,NY1,NL,1,135,63,68,6.0,N
gaffnjo99m,1887,WS8,NL,1,126,46,76,7.0,N
coxbo01m,1994,ATL,NL,1,114,68,46,2.0,N
girarjo01m,2009,NYA,AL,1,162,103,59,1.0,N
prothdo01m,1941,PHI,NL,1,155,43,111,8.0,N
rosepe01m,1989,CIN,NL,1,125,59,66,5.0,N
myershe01m,1882,BL2,AA,1,74,19,54,6.0,Y
dressch01m,1952,BRO,NL,1,155,96,57,1.0,N
durocle01m,1944,BRO,NL,1,155,63,91,7.0,N
tebbebi01m,1958,CIN,NL,1,113,52,61,4.0,N
mccorji01m,1880,CL2,NL,1,85,47,37,3.0,Y
roweja01m,1890,BFP,PL,3,19,5,14,8.0,Y
killebi01m,1930,SLA,AL,1,154,64,90,6.0,N
kellyto01m,1996,MIN,AL,1,162,78,84,4.0,N
mcclojo99m,1906,SLN,NL,1,154,52,98,7.0,N
wedgeer01m,2005,CLE,AL,1,162,93,69,2.0,N
sciosmi01m,2011,LAA,AL,1,162,86,76,2.0,N
dressch01m,1935,CIN,NL,1,154,68,85,6.0,N
herzowh01m,1975,KCA,AL,2,66,41,25,2.0,N
lucchfr99m,1977,TEX,AL,1,62,31,31,2.0,N
rosepe01m,1988,CIN,NL,1,23,11,12,2.0,N
morrijo01m,1886,BSN,NL,1,118,56,61,5.0,Y
stallge01m,1910,NYA,AL,1,142,78,59,2.0,N
dyered01m,1948,SLN,NL,1,155,85,69,2.0,N
ricede01m,1972,CAL,AL,1,155,75,80,5.0,N
alstowa01m,1961,LAN,NL,1,154,89,65,2.0,N
fergubo01m,1881,TRN,NL,1,85,39,45,5.0,Y
hornsro01m,1927,NY1,NL,2,33,22,10,3.0,Y
mcgrajo01m,1932,NY1,NL,1,40,17,23,6.0,N
griffcl01m,1907,NYA,AL,1,152,70,78,5.0,Y
colliji01m,1906,BOS,AL,1,115,35,79,8.0,Y
jurgebi01m,1959,BOS,AL,3,80,44,36,5.0,N
herzobu01m,1915,CIN,NL,1,160,71,83,7.0,Y
davisge01m,1900,NY1,NL,2,78,39,37,8.0,Y
higgipi01m,1959,BOS,AL,1,73,31,42,8.0,N
mcgrajo01m,1929,NY1,NL,1,152,84,67,3.0,N
giffoji99m,1884,IN2,AA,1,87,25,60,11.0,N
gleaski01m,1921,CHA,AL,1,154,62,92,7.0,N
thompam99m,1884,SPU,UA,1,9,2,6,9.0,N
herzowh01m,1983,SLN,NL,1,162,79,83,4.0,N
collite99m,1994,HOU,NL,1,115,66,49,2.0,N
aloufe01m,2001,MON,NL,1,53,21,32,5.0,N
berrayo01m,1975,NYN,NL,1,109,56,53,3.0,N
higgipi01m,1957,BOS,AL,1,154,82,72,3.0,N
rignebi01m,1964,LAA,AL,1,162,82,80,5.0,N
ozarkda99m,1974,PHI,NL,1,162,80,82,3.0,N
friscfr01m,1944,PIT,NL,1,158,90,63,2.0,N
perlosa01m,2006,BAL,AL,1,162,70,92,4.0,N
collite99m,1995,HOU,NL,1,144,76,68,2.0,N
chancfr01m,1914,NYA,AL,1,137,60,74,6.0,Y
lachere01m,1993,FLO,NL,1,162,64,98,6.0,N
schoere01m,1970,SLN,NL,1,162,76,86,4.0,N
rigglji99m,1997,CHN,NL,1,162,68,94,5.0,N
davidmo99m,1888,LS2,AA,2,3,1,2,7.0,N
harribu01m,1929,DET,AL,1,155,70,84,6.0,Y
barnibi01m,1885,BL2,AA,1,110,41,68,8.0,N
fergubo01m,1874,BR2,,1,56,22,33,6.0,Y
gardero01m,2007,MIN,AL,1,162,79,83,3.0,N
raderdo02m,1983,TEX,AL,1,163,77,85,3.0,N
killebi01m,1921,CHN,NL,2,57,23,34,7.0,Y
mooreja01m,1985,OAK,AL,1,162,77,85,5.0,N
mcaleji01m,1901,CLE,AL,1,138,54,82,7.0,Y
mitchfr01m,1917,CHN,NL,1,157,74,80,5.0,N
houkra01m,1981,BOS,AL,1,108,59,49,2.0,N
kingcl01m,1982,NYA,AL,3,62,29,33,5.0,N
shottbu01m,1933,PHI,NL,1,152,60,92,7.0,N
bezdehu99m,1919,PIT,NL,1,139,71,68,4.0,N
mutriji99m,1888,NY1,NL,1,138,84,47,1.0,N
stengca01m,1936,BRO,NL,1,156,67,87,7.0,N
alstowa01m,1971,LAN,NL,1,162,89,73,2.0,N
donovpa01m,1897,PIT,NL,1,135,60,71,8.0,Y
griffcl01m,1909,CIN,NL,1,157,77,76,4.0,Y
hargrmi01m,1995,CLE,AL,1,144,100,44,1.0,N
smithbi01m,1873,BL4,,1,5,0,5,9.0,Y
shepala99m,1969,PIT,NL,1,157,84,73,3.0,N
guilloz01m,2010,CHA,AL,1,162,88,74,2.0,N
carribi02m,1916,BOS,AL,1,156,91,63,1.0,Y
zimmedo01m,1990,CHN,NL,1,162,77,85,5.0,N
machake01m,2003,OAK,AL,1,162,96,66,1.0,N
griffsa01m,1891,WS9,AA,4,6,2,4,8.0,Y
fanniji01m,1981,MON,NL,2,27,16,11,1.0,N
bakerdu01m,1996,SFN,NL,1,162,68,94,4.0,N
galanma99m,1999,HOU,NL,2,27,13,14,2.0,N
zimmedo01m,1979,BOS,AL,1,160,91,69,3.0,N
farreke01m,1957,CLE,AL,1,153,76,77,6.0,N
southbi01m,1949,BSN,NL,1,111,55,54,4.0,N
martibi02m,1982,OAK,AL,1,162,68,94,5.0,N
blackbu02m,2007,SDN,NL,1,163,89,74,3.0,N
pinielo01m,1992,CIN,NL,1,162,90,72,2.0,N
clarkfr01m,1912,PIT,NL,1,153,93,58,2.0,N
wrighha01m,1877,BSN,NL,1,61,42,18,1.0,Y
guilloz01m,2009,CHA,AL,1,162,79,83,3.0,N
boudrlo01m,1954,BOS,AL,1,156,69,85,4.0,N
matheed01m,1974,ATL,NL,1,99,50,49,3.0,N
houkra01m,1977,DET,AL,1,162,74,88,4.0,N
barnibi01m,1898,BRO,NL,1,35,15,20,10.0,N
hutchfr01m,1952,DET,AL,2,83,27,55,8.0,Y
mannija01m,1877,CN1,NL,3,20,7,12,6.0,Y
wrighha01m,1874,BS1,,1,71,52,18,1.0,Y
burkeji01m,1905,SLN,NL,2,90,34,56,6.0,Y
pinielo01m,2003,TBA,AL,1,162,63,99,5.0,N
stengca01m,1939,BSN,NL,1,152,63,88,7.0,N
buckeal99m,1893,PIT,NL,1,131,81,48,2.0,N
speaktr01m,1924,CLE,AL,1,153,67,86,6.0,Y
marioma01m,1956,CHA,AL,1,154,85,69,3.0,N
birmijo01m,1913,CLE,AL,1,155,86,66,3.0,Y
lefebji01m,1999,MIL,NL,2,49,22,27,5.0,N
harrilu01m,1965,HOU,NL,1,162,65,97,9.0,N
powerpa99m,1892,NY1,NL,1,153,71,80,6.0,N
stallge01m,1916,BSN,NL,1,158,89,63,3.0,N
lopezal01m,1957,CHA,AL,1,155,90,64,2.0,N
jonesfi01m,1908,CHA,AL,1,156,88,64,3.0,Y
ansonca01m,1888,CHN,NL,1,136,77,58,2.0,Y
weaveea99m,1975,BAL,AL,1,159,90,69,2.0,N
morrijo01m,1889,WS8,NL,1,51,13,38,8.0,Y
fregoji01m,1981,CAL,AL,1,47,22,25,4.0,N
pinielo01m,1991,CIN,NL,1,162,74,88,5.0,N
mckecbi01m,1941,CIN,NL,1,154,88,66,3.0,N
ruelmu01m,1947,SLA,AL,1,154,59,95,8.0,N
mitchfr01m,1920,CHN,NL,1,154,75,79,6.0,N
gonzafr99m,2007,FLO,NL,1,162,71,91,5.0,N
bakerdu01m,1998,SFN,NL,1,163,89,74,2.0,N
showabu99m,1998,ARI,NL,1,162,65,97,5.0,N
lasorto01m,1977,LAN,NL,1,162,98,64,1.0,N
grimmch01m,1946,CHN,NL,1,155,82,71,3.0,N
penato01m,2003,KCA,AL,1,162,83,79,3.0,N
heilblo99m,1900,SLN,NL,2,50,23,25,5.0,N
howarfr01m,1981,SDN,NL,1,110,41,69,6.0,N
winklbo99m,1977,OAK,AL,2,108,37,71,7.0,N
walkeha01m,1970,HOU,NL,1,162,79,83,4.0,N
huggimi01m,1928,NYA,AL,1,154,101,53,1.0,N
altobjo01m,1991,CHN,NL,2,1,0,1,4.0,N
wilsoji01m,1937,PHI,NL,1,155,61,92,7.0,Y
mcgrajo01m,1910,NY1,NL,1,155,91,63,2.0,N
hurdlcl01m,2011,PIT,NL,1,162,72,90,4.0,N
colembo01m,1944,BSN,NL,1,155,65,89,6.0,N
jennihu01m,1910,DET,AL,1,155,86,68,3.0,N
tebbebi01m,1956,CIN,NL,1,155,91,63,3.0,N
grimmch01m,1937,CHN,NL,1,154,93,61,2.0,N
tayloza02m,1950,SLA,AL,1,154,58,96,7.0,N
huggimi01m,1913,SLN,NL,1,153,51,99,8.0,Y
parrila01m,1999,DET,AL,1,161,69,92,3.0,N
startjo01m,1873,NY2,,2,25,18,7,4.0,Y
willidi02m,1983,SDN,NL,1,163,81,81,4.0,N
fohlle01m,1915,CLE,AL,2,127,45,79,7.0,N
mccarjo99m,1930,CHN,NL,1,152,86,64,2.0,N
mcinnst01m,1927,PHI,NL,1,155,51,103,8.0,Y
mckeoja99m,1975,KCA,AL,1,96,50,46,2.0,N
moranpa01m,1921,CIN,NL,1,153,70,83,6.0,N
schefbo01m,1959,CHN,NL,1,155,74,80,6.0,N
