yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
2009,TEX,AL,nippedu01,20,0.0,0,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,CHA,AL,stephve01,22,,22,22,0,0,0,0,18,0,0,0,0,0,,
1928,BSN,NL,williea01,3,,3,3,0,1,0,0,0,0,0,0,0,0,,
1955,KC1,AL,dixonso01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
2004,FLO,NL,loducpa01,52,47.0,52,49,0,49,0,0,0,0,0,0,0,0,0.0,5.0
1949,CLE,AL,garcimi01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1941,CHN,NL,quinnwi01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1918,NY1,NL,barneje01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1983,CIN,NL,russeje01,10,10.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,PIT,NL,smithpa03,81,,81,81,0,0,1,0,0,0,16,1,20,33,,
1888,CHN,NL,gumbead01,7,,7,7,6,0,0,0,0,0,1,0,1,2,,
1981,CHN,NL,hendest01,82,76.0,82,77,0,0,0,0,0,0,77,0,0,77,0.0,5.0
1963,SFN,NL,larkeno01,19,,19,19,0,0,11,0,0,0,0,0,0,0,,
1988,TEX,AL,browebo01,82,51.0,82,59,0,0,0,0,0,0,26,33,4,59,7.0,11.0
1910,NYA,AL,englecl01,5,,5,5,0,0,0,0,0,0,3,0,0,3,,
1965,MIN,AL,stigmdi01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
2000,ANA,AL,gilbe01,110,92.0,110,102,0,0,3,7,0,94,0,0,0,0,2.0,2.0
1894,LS3,NL,stratsc01,13,,13,13,7,0,0,0,0,0,0,0,5,5,,
1969,ATL,NL,stonege02,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1962,LAA,AL,leekge01,7,,7,7,0,0,0,0,4,0,0,0,0,0,,
2008,CHN,NL,liebejo01,26,1.0,24,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,ML4,AL,mercejo02,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,NY1,NL,hubbeca01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1949,PHI,NL,wagneha01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1899,BLN,NL,fultzda01,57,,57,57,0,0,1,2,20,0,14,14,3,31,,
1955,PHI,NL,greenbo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1996,PIT,NL,wainhda01,17,0.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1943,SLN,NL,coopewa01,122,,122,122,0,112,0,0,0,0,0,0,0,0,,
2003,CLE,AL,bereja01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1908,DET,AL,schaege01,153,,153,153,0,0,0,58,29,68,0,0,0,0,,
1978,CHN,NL,biittla01,120,75.0,120,88,0,0,62,0,0,0,29,0,0,29,0.0,39.0
1972,BOS,AL,bolinbo01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
2004,TBA,AL,nunezfr01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,TEX,AL,rogerke01,24,0.0,0,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
2009,WAS,NL,burnese01,33,0.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,WS2,AL,bertafr01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1990,MON,NL,boydoi01,31,31.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,CNU,UA,harbibi01,82,,82,82,0,0,2,0,0,3,0,41,39,80,,
1926,CHN,NL,heathcl01,139,,139,139,0,0,0,0,0,0,13,13,110,133,,
1983,PHI,NL,grosske01,17,17.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1903,CHN,NL,cookji01,8,,8,8,0,0,1,2,0,0,0,5,0,5,,
1992,SFN,NL,swiftbi02,34,22.0,34,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,NYA,AL,byrdsa01,115,,115,115,0,0,0,0,0,0,26,34,34,88,,
1972,SLN,NL,hraboal01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
2000,HOU,NL,melusmi01,117,88.0,117,103,0,103,0,0,1,0,0,0,0,0,0.0,22.0
1952,BSN,NL,burdele01,45,,45,45,45,0,0,0,0,0,0,0,0,0,,
2002,NYA,AL,venturo01,141,130.0,141,137,0,0,5,0,137,0,0,0,0,0,0.0,10.0
1964,MIN,AL,worthal01,41,,41,41,41,0,0,0,0,0,0,0,0,0,,
1944,CHN,NL,dalledo01,117,,117,117,0,0,0,0,0,0,91,16,0,106,,
1951,PIT,NL,metkoca01,120,,120,120,0,0,37,0,0,0,3,66,0,69,,
1997,CHN,NL,lowerte01,9,3.0,9,6,0,0,0,0,0,0,5,2,0,6,0.0,6.0
1934,WS1,AL,klinebo01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
2005,CIN,NL,valenjo04,16,0.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,PHI,NL,callijo01,160,,160,160,0,0,0,0,0,0,0,0,159,159,,
1984,MIN,AL,comstke01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,KC1,AL,hadleke01,3,,3,3,0,0,2,0,0,0,0,0,0,0,,
1975,CHA,AL,ortajo01,140,136.0,140,135,0,0,0,135,0,0,0,0,0,0,2.0,4.0
1910,BRO,NL,knetzel01,20,,20,20,20,0,0,0,0,0,0,0,0,0,,
2010,WAS,NL,batismi01,58,1.0,54,58,58,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,MIN,AL,milchmi01,26,0.0,0,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,PIT,NL,dalcabr01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1916,PHA,AL,willima01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1982,KCA,AL,otisam01,125,124.0,125,125,0,0,0,0,0,0,0,125,0,125,0.0,1.0
1979,KCA,AL,gaudeji01,3,1.0,3,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0
1976,SLN,NL,mcbriba01,72,64.0,72,66,0,0,0,0,0,0,0,66,0,66,0.0,8.0
2010,NYN,NL,catalfr01,25,1.0,25,1,0,0,1,0,0,0,1,0,0,1,0.0,24.0
1982,PHI,NL,chrisla01,33,33.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1956,CIN,NL,scantpa01,8,,8,8,6,0,0,0,0,0,0,0,0,0,,
1978,NYA,AL,spencji01,71,38.0,71,15,0,0,15,0,0,0,0,0,0,0,30.0,27.0
1963,SLN,NL,javieju01,161,,161,161,0,0,0,161,0,0,0,0,0,0,,
1956,KC1,AL,ceccaar01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1934,BSN,NL,whitnpi01,146,,146,146,0,0,0,36,111,2,0,0,0,0,,
2005,FLO,NL,jonesto02,68,0.0,64,68,68,0,0,0,0,0,0,0,0,0,0.0,0.0
1934,NYA,AL,saltzja01,94,,94,94,0,0,4,0,84,0,0,0,0,0,,
1942,PHI,NL,northro01,127,,127,127,0,0,0,0,0,0,0,0,109,109,,
1923,SLA,AL,thurssl01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1926,CIN,NL,bohnesa01,25,,25,25,0,0,0,0,0,20,0,0,0,0,,
1978,CLE,AL,blankla01,70,49.0,70,62,0,0,0,17,3,43,0,0,0,0,1.0,14.0
1958,BAL,AL,beamoch01,22,,22,22,21,0,0,0,0,0,0,0,0,0,,
1890,CHN,NL,glenabo01,66,,66,66,0,0,0,66,0,0,0,0,0,0,,
1997,CHA,AL,valdema02,54,35.0,54,48,0,0,47,0,1,0,0,0,0,0,0.0,7.0
1874,BR2,NA,clintji01,2,,2,2,0,0,0,1,0,0,0,1,0,1,,
1983,PHI,NL,perezto01,91,63.0,91,69,0,0,69,0,0,0,0,0,0,0,0.0,25.0
2002,CLE,AL,davisja02,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,SFN,NL,evansda01,102,96.0,102,99,0,0,12,0,87,0,0,0,0,0,0.0,5.0
1963,PIT,NL,stargwi01,108,,108,108,0,0,16,0,0,0,35,6,24,65,,
1888,PH4,AA,bierblo01,134,,134,134,1,0,0,121,13,0,0,0,0,0,,
1884,PHI,NL,purcebl01,103,,103,103,1,0,0,0,0,0,103,0,0,103,,
2003,CIN,NL,riedljo01,55,7.0,54,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,ANA,AL,ortizra01,32,2.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1905,NY1,NL,hallbo01,1,,1,1,0,0,0,0,0,0,0,0,1,1,,
1912,NYA,AL,davisge02,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1912,CIN,NL,gaspaha01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1979,OAK,AL,bryande01,39,29.0,39,33,0,0,0,0,0,0,25,0,10,33,2.0,2.0
1993,SEA,AL,magadda01,71,62.0,71,66,0,0,41,0,27,0,0,0,0,0,2.0,9.0
1897,WSN,NL,brownto01,116,,116,116,0,0,0,0,0,0,0,115,0,115,,
1977,BAL,AL,murraed02,160,155.0,160,45,0,0,42,0,0,0,3,0,0,3,110.0,5.0
2012,SLN,NL,wainwad01,33,32.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,1.0
1883,CN2,AA,fulmech01,92,,92,92,0,0,0,0,0,92,0,0,0,0,,
1918,SLA,AL,sislege01,114,,114,114,2,0,114,0,0,0,0,0,0,0,,
2006,MIL,NL,nixla01,10,9.0,10,9,0,0,0,0,0,0,0,9,0,9,0.0,1.0
1934,CHN,NL,cavarph01,7,,7,7,0,0,5,0,0,0,0,0,0,0,,
1991,PIT,NL,masonro01,24,0.0,24,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,CHN,NL,ohmanwi01,11,0.0,11,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1946,NY1,NL,lajesdi01,6,,6,6,0,0,0,4,0,0,0,0,0,0,,
1993,SLN,NL,dixonst01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1939,PHI,NL,powerle01,19,,19,19,0,0,13,0,0,0,0,0,0,0,,
1929,PIT,NL,oconnjo03,2,,2,2,0,2,0,0,0,0,0,0,0,0,,
1987,BOS,AL,leistjo01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,LAN,NL,shiplcr01,12,10.0,12,12,0,0,0,1,1,10,0,0,0,0,0.0,0.0
1977,PHI,NL,johnsja01,112,90.0,112,102,0,0,19,0,0,0,5,0,86,91,0.0,17.0
2002,NYA,AL,stantmi02,79,0.0,6,79,79,0,0,0,0,0,0,0,0,0,0.0,0.0
1956,CIN,NL,floodcu01,5,,5,5,0,0,0,0,0,0,0,0,0,0,,
1993,ATL,NL,nixonot01,134,111.0,134,116,0,0,0,0,0,0,0,115,2,116,0.0,13.0
1979,ML4,AL,nordbti01,2,0.0,2,2,0,0,0,0,0,2,0,0,0,0,0.0,0.0
2000,BOS,AL,varitja01,139,120.0,139,128,0,128,0,0,0,0,0,0,0,0,1.0,18.0
1975,CLE,AL,reynobo01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,CIN,NL,hermaba01,119,,119,119,0,0,4,0,0,0,91,0,1,92,,
1913,CHA,AL,dalyto02,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1993,SFN,NL,faneyri01,7,3.0,7,6,0,0,0,0,0,0,1,5,0,6,0.0,1.0
1910,CHA,AL,zeidero01,136,,136,136,0,0,0,87,4,45,0,0,0,0,,
1965,WS2,AL,greenda02,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1993,CIN,NL,larkiba01,100,98.0,100,99,0,0,0,0,0,99,0,0,0,0,0.0,0.0
1982,NYN,NL,tillmru01,12,2.0,12,3,0,0,0,0,0,0,0,0,3,3,0.0,6.0
1929,CLE,AL,fonsele01,148,,148,148,0,0,147,0,0,0,0,0,0,0,,
1970,KCA,AL,sprigge01,51,,51,51,0,0,0,0,0,0,0,0,36,36,,
1985,MIN,AL,yettri01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1930,SLA,AL,hassljo01,5,,5,5,0,0,0,0,0,3,0,0,0,0,,
2003,MIN,AL,koskico01,131,130.0,131,131,0,0,0,0,131,0,0,0,0,0,0.0,0.0
1990,SDN,NL,shower01,39,12.0,39,39,39,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,NYA,AL,stottme01,19,0.0,3,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
2005,COL,NL,bigbila01,23,15.0,23,15,0,0,0,0,0,0,0,11,5,15,0.0,8.0
2012,COL,NL,heltoto01,69,64.0,69,67,0,0,67,0,0,0,0,0,0,0,0.0,4.0
1965,CIN,NL,zannido01,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
1952,SLA,AL,harriea01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1957,KC1,AL,graffmi01,56,,56,56,0,0,0,53,0,0,0,0,0,0,,
1926,CHN,NL,rootch01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1884,IN2,AA,barrema01,5,,5,5,0,4,0,0,0,0,0,0,1,1,,
1996,KCA,AL,randajo01,110,89.0,110,105,0,0,7,15,92,0,0,0,0,0,1.0,12.0
1932,WS1,AL,westsa01,146,,146,146,0,0,0,0,0,0,0,143,0,143,,
1967,SFN,NL,halleto01,141,,141,141,0,136,0,0,0,0,0,0,1,1,,
1891,ML3,AA,daviege01,12,,12,12,12,0,0,0,0,0,0,0,0,0,,
1927,NYA,AL,moorewi01,50,,50,50,50,0,0,0,0,0,0,0,0,0,,
1956,CHA,AL,phillbu02,67,,67,67,0,0,0,0,2,0,6,7,22,35,,
1979,ATL,NL,murphda05,104,102.0,104,103,0,27,76,0,0,0,0,0,0,0,0.0,2.0
2009,CIN,NL,lincomi01,19,0.0,18,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,TEX,AL,pryorgr01,5,1.0,5,5,0,0,0,3,1,1,0,0,0,0,0.0,0.0
1992,PHI,NL,riverbe01,20,14.0,20,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,NYA,AL,mayru01,41,0.0,0,41,41,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,NYN,NL,greerke01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,PHA,AL,brickge01,5,,5,5,0,0,0,0,0,0,0,0,4,4,,
1980,TOR,AL,bosetri01,53,50.0,53,51,0,0,0,0,0,0,0,51,0,51,0.0,1.0
1938,CHA,AL,coxbi01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1982,BOS,AL,hurstbr01,28,0.0,0,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,CHN,NL,flackma01,131,,131,131,0,0,0,0,0,0,40,6,77,117,,
1936,BOS,AL,dahlgba01,16,,16,16,0,0,16,0,0,0,0,0,0,0,,
1912,DET,AL,lafited01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1989,PHI,NL,nietoto01,11,10.0,11,11,0,11,0,0,0,0,0,0,0,0,0.0,0.0
1900,PIT,NL,hustibe01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1931,NY1,NL,berlyja01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1961,CHN,NL,schafjo01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1982,TEX,AL,rivermi01,19,16.0,19,0,0,0,0,0,0,0,0,0,0,0,16.0,3.0
1988,ATL,NL,roeniga01,49,26.0,49,36,0,0,1,0,0,0,32,1,2,35,0.0,18.0
1882,SL4,AA,mortoch01,9,,9,9,0,0,0,7,0,0,1,2,0,3,,
1985,LAN,NL,gonzajo02,23,1.0,23,18,0,0,0,0,0,0,5,6,8,18,0.0,2.0
1964,NYA,AL,stottme01,14,,14,14,13,0,0,0,0,0,0,0,0,0,,
1994,CIN,NL,delucri01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,MON,NL,jamesbo01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,HOU,NL,berkmla01,158,155.0,158,156,0,0,0,0,0,0,76,122,12,156,0.0,2.0
1953,DET,AL,marlodi01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1966,NYN,NL,frienbo01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1904,PHI,NL,barrysh01,35,,35,35,0,0,0,0,1,0,11,6,15,32,,
2002,CHN,NL,encarma01,3,2.0,3,2,0,0,0,0,0,0,2,0,0,2,0.0,1.0
1993,DET,AL,phillto02,151,147.0,151,146,0,0,0,51,1,0,70,9,34,108,4.0,4.0
1959,WS1,AL,clevete01,50,,50,50,50,0,0,0,0,0,0,0,0,0,,
1933,CHN,NL,hermaba01,137,,137,137,0,0,0,0,0,0,0,0,131,131,,
1925,CIN,NL,douglas01,7,,7,7,0,7,0,0,0,0,0,0,0,0,,
1894,BSN,NL,lowebo01,133,,133,133,0,0,0,130,1,2,0,0,0,0,,
1875,NH1,NA,banckst01,19,,19,19,0,14,1,4,3,1,0,0,0,0,,
1937,DET,AL,foxpe01,148,,148,148,0,0,0,0,0,0,11,27,106,143,,
1979,NYN,NL,hodgero01,59,17.0,59,22,0,22,0,0,0,0,0,0,0,0,0.0,39.0
1924,PIT,NL,traynpi01,142,,142,142,0,0,0,0,141,0,0,0,0,0,,
1969,CIN,NL,penajo01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1872,BR2,NA,thakeal01,18,,18,18,0,0,0,1,0,0,18,0,0,18,,
1946,NYA,AL,brownbo03,7,,7,7,0,0,0,0,2,5,0,0,0,0,,
1932,PHA,AL,millebi02,95,,95,95,0,0,0,0,0,0,5,0,79,84,,
2002,FLO,NL,malloma01,24,0.0,24,5,0,0,0,3,2,0,0,0,0,0,0.0,18.0
1972,CAL,AL,howardo01,11,,11,11,0,0,1,0,1,0,8,0,0,8,,
1887,PHI,NL,buffich01,66,,66,66,40,0,10,0,0,0,7,7,8,22,,
1969,CLE,AL,fossera01,37,,37,37,0,37,0,0,0,0,0,0,0,0,,
1922,DET,AL,veachbo01,155,,155,155,0,0,0,0,0,0,154,0,0,154,,
1989,SEA,AL,bradlsc01,103,68.0,103,72,0,70,2,0,0,0,1,0,0,1,4.0,31.0
2011,SFN,NL,derosma01,47,19.0,47,26,0,0,10,2,16,0,0,0,0,0,0.0,22.0
1971,OAK,AL,brownla01,70,,70,70,0,0,0,23,10,31,0,0,0,0,,
1969,SDN,NL,kendafr01,10,,10,10,0,9,0,0,0,0,0,0,0,0,,
1959,SFN,NL,heganji01,21,,21,21,0,21,0,0,0,0,0,0,0,0,,
1992,PHI,NL,balleja01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,FLO,NL,millake01,123,62.0,123,62,0,0,34,0,13,0,17,0,1,18,6.0,56.0
1884,PT1,AA,questjo01,12,,12,12,0,0,0,7,0,5,0,0,0,0,,
1921,WS1,AL,ricesa01,143,,143,143,0,0,0,0,0,0,0,137,4,141,,
1968,LAN,NL,halleto01,144,,144,144,0,139,0,0,0,0,0,0,0,0,,
1914,BSN,NL,colliwi01,27,,27,27,0,0,0,0,0,0,9,3,7,19,,
1997,TOR,AL,spraged02,138,137.0,138,129,0,0,0,0,129,0,0,0,0,0,8.0,1.0
1994,OAK,AL,steinte01,103,100.0,103,98,0,93,6,0,0,0,0,0,0,0,6.0,0.0
2000,FLO,NL,stronjo01,18,0.0,16,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,MON,NL,johnsla01,6,4.0,6,5,0,5,0,0,0,0,0,0,0,0,0.0,0.0
2010,HOU,NL,felizpe01,97,70.0,97,76,0,0,15,0,63,0,0,0,0,0,0.0,24.0
1996,LAN,NL,parkch01,48,10.0,48,48,48,0,0,0,0,0,0,0,0,0,0.0,0.0
1906,NY1,NL,bresnro01,124,,124,124,0,82,0,0,0,0,0,39,3,40,,
1989,PHI,NL,onealra01,20,1.0,20,20,20,0,0,0,0,0,0,0,0,0,0.0,0.0
2008,NYN,NL,nunezab01,2,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0
1892,SLN,NL,cample01,42,,42,42,0,0,0,0,39,0,0,2,1,3,,
1953,CLE,AL,wilkste01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1951,NYA,AL,ferrito01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1918,CLE,AL,peterjo02,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
2002,SDN,NL,bynummi01,14,3.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,WSU,UA,reedeic01,3,,3,3,0,0,0,0,0,0,0,1,2,3,,
1967,SLN,NL,savagte01,9,,9,9,0,0,0,0,0,0,0,0,0,0,,
2005,BOS,AL,delcama01,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
2009,SFN,NL,cainma01,33,32.0,32,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,OAK,AL,polonlu01,125,103.0,125,104,0,0,0,0,0,0,35,69,8,104,8.0,9.0
1969,PIT,NL,alleyge01,82,,82,82,0,0,0,53,5,25,0,0,0,0,,
1960,SLN,NL,kolbga01,9,,9,9,0,0,0,0,0,0,1,1,1,2,,
1951,CLE,AL,heganji01,133,,133,133,0,129,0,0,0,0,0,0,0,0,,
1972,SLN,NL,clonito01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
2008,OAK,AL,thomafr04,55,53.0,55,0,0,0,0,0,0,0,0,0,0,0,53.0,2.0
1901,PIT,NL,yeagege01,26,,26,26,0,20,1,0,4,0,0,0,0,0,,
1961,MIN,AL,versazo01,129,,129,129,0,0,0,0,0,129,0,0,0,0,,
1918,CLE,AL,woodjo02,119,,119,119,0,0,4,19,0,0,84,1,10,95,,
1989,CHA,AL,thigpbo01,61,0.0,0,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,SLN,NL,shannmi01,150,,150,150,0,0,0,0,149,0,0,0,0,0,,
1903,CIN,NL,peitzhe01,105,,105,105,0,78,11,4,9,0,0,0,0,0,,
1928,CHN,NL,webbea01,62,,62,62,0,0,0,0,0,0,0,0,31,31,,
1947,SLA,AL,iottho01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1984,MON,NL,thomade01,108,55.0,108,103,0,0,1,15,5,62,41,0,7,48,0.0,15.0
1969,NYA,AL,coxbo01,85,,85,85,0,0,0,6,56,0,0,0,0,0,,
1947,PHA,AL,chrisru01,44,,44,44,44,0,0,0,0,0,0,0,0,0,,
1990,NYA,AL,hallme01,113,93.0,113,50,0,0,0,0,0,0,36,0,15,50,45.0,19.0
1920,PIT,NL,coopewi01,44,,44,44,44,0,0,0,0,0,0,0,0,0,,
1970,CIN,NL,malonji01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1943,BOS,AL,karlan01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1945,DET,AL,cullero01,146,,146,146,0,0,0,0,0,0,2,0,145,146,,
1890,BSN,NL,brodist01,132,,132,132,0,0,0,0,0,0,2,19,114,132,,
1999,TEX,AL,dranske01,16,16.0,16,16,0,0,0,0,0,16,0,0,0,0,0.0,0.0
1971,DET,AL,lamonge01,7,,7,7,0,7,0,0,0,0,0,0,0,0,,
1893,BSN,NL,longhe01,128,,128,128,0,0,0,5,0,123,0,0,0,0,,
1968,CHN,NL,spangal01,88,,88,88,0,0,0,0,0,0,1,7,42,48,,
1990,OAK,AL,klinkjo01,40,0.0,3,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,CHN,NL,berryda01,62,37.0,62,48,0,48,0,0,0,0,0,0,0,0,0.0,17.0
1995,SEA,AL,kreutch01,26,19.0,26,23,0,23,0,0,0,0,0,0,0,0,0.0,5.0
1970,KCA,AL,campaji01,31,,31,31,0,13,0,0,0,0,0,0,1,1,,
1903,SLN,NL,brownmo01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1998,CLE,AL,fieldce01,14,9.0,14,3,0,0,3,0,0,0,0,0,0,0,7.0,4.0
1956,CLE,AL,maglisa01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1890,BSP,PL,irwinar01,96,,96,96,0,0,0,0,0,96,0,0,0,0,,
1901,BSN,NL,murphfr01,45,,45,45,0,0,0,0,0,0,45,0,0,45,,
2008,DET,AL,bondeje01,12,1.0,1,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,SLN,NL,cannich01,7,,7,7,0,6,0,0,0,0,0,0,0,0,,
1994,MON,NL,heredgi01,39,3.0,39,39,39,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,SLA,AL,mcallbi01,49,,49,49,0,39,0,0,0,0,0,0,0,0,,
1985,BAL,AL,stewasa01,56,0.0,0,56,56,0,0,0,0,0,0,0,0,0,0.0,0.0
1932,PHI,NL,dudlecl01,23,,23,23,13,0,0,0,0,0,0,0,0,0,,
1981,KCA,AL,splitpa01,21,0.0,0,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1983,LAN,NL,welchbo01,31,31.0,31,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,CHN,NL,kindaje01,72,,72,72,0,0,0,28,19,9,0,0,0,0,,
2000,PHI,NL,ariasal01,70,35.0,70,50,0,0,0,1,10,39,0,0,0,0,0.0,21.0
1960,BOS,AL,wilsoea01,15,,15,15,13,0,0,0,0,0,0,0,0,0,,
1954,NY1,NL,samforo01,12,,12,12,0,0,0,3,0,0,0,0,0,0,,
1956,CHN,NL,rushbo01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
2005,MIN,AL,fordle01,147,132.0,147,95,0,0,0,0,0,0,18,63,16,95,44.0,12.0
1989,PIT,NL,maddemo01,10,3.0,10,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1938,BRO,NL,fitzsfr01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1902,PIT,NL,ritchcl01,115,,115,115,0,0,0,114,0,0,0,0,1,1,,
1970,SFN,NL,reberfr01,48,,48,48,45,0,0,0,0,0,0,0,0,0,,
1990,SFN,NL,clarkwi02,154,152.0,154,153,0,0,153,0,0,0,0,0,0,0,0.0,1.0
1924,CLE,AL,edmonge01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1884,PHU,UA,crosscl01,2,,2,2,0,0,0,0,0,2,0,0,0,0,,
1978,ML4,AL,sakatle01,30,24.0,30,29,0,0,0,29,0,0,0,0,0,0,0.0,0.0
1966,WS2,AL,allenha02,9,,9,9,0,0,0,0,0,0,8,0,3,9,,
1937,BRO,NL,moorera01,13,,13,13,0,10,0,0,0,0,0,0,0,0,,
1989,CLE,AL,yettri01,32,0.0,0,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,BOS,AL,gutieja01,103,83.0,103,99,0,0,0,0,0,99,0,0,0,0,0.0,1.0
1962,HOU,NL,weekljo01,13,,13,13,0,0,0,0,0,0,4,0,4,7,,
1951,CHA,AL,rogovsa01,24,,24,24,22,0,0,0,0,0,0,0,0,0,,
2002,COL,NL,shumpte01,106,49.0,106,70,0,0,0,60,1,3,7,0,1,8,0.0,40.0
1921,PHI,NL,meuseir01,84,,84,84,0,0,0,0,0,0,38,1,46,84,,
