playerid,awardid,yearid,lgid,tie,notes
schmimi01,Silver Slugger,1986,NL,,3B
samueju01,Silver Slugger,1987,NL,,2B
planked01,Baseball Magazine All-Star,1909,ML,,P5
pujolal01,TSN All-Star,2004,NL,,1B
gehrich01,Baseball Magazine All-Star,1932,AL,,2B
sanfoja02,Rookie of the Year,1957,NL,,
foxxji01,TSN All-Star,1939,ML,,1B
olivato01,TSN All-Star,1966,AL,,OF
hunteto01,Gold Glove,2009,AL,,OF
guerrvl01,Silver Slugger,2010,AL,,DH
lombaer01,Baseball Magazine All-Star,1938,NL,,C1
hunteto01,Gold Glove,2005,AL,,OF
rizzuph01,TSN Major League Player of the Year,1950,ML,,
cordech01,Rolaids Relief Man Award,2005,NL,,
willima04,TSN All-Star,1994,NL,,3B
goodedw01,Pitching Triple Crown,1985,NL,,
abernte02,TSN Fireman of the Year,1965,NL,,
graveda01,Lou Gehrig Memorial Award,2002,ML,,
speaktr01,Baseball Magazine All-Star,1913,AL,,OF
furilca01,Baseball Magazine All-Star,1950,NL,,RF
gomezle01,TSN All-Star,1934,ML,,P
robinbr01,TSN All-Star,1964,AL,,3B
moseswa01,Baseball Magazine All-Star,1936,AL,,RF
willsma01,TSN All-Star,1965,NL,,SS
beckegl01,TSN All-Star,1969,NL,,2B
jeterde01,TSN All-Star,2006,AL,,SS
warnelo01,Baseball Magazine All-Star,1937,ML,,P4
maranra01,Baseball Magazine All-Star,1916,NL,,SS
mayswi01,TSN Major League Player of the Year,1954,ML,,
hartnga01,Baseball Magazine All-Star,1928,NL,,C
clemero01,Gold Glove,1964,NL,,OF
mccorfr01,TSN Guide MVP,1940,NL,,
grubeke01,TSN All-Star,1990,AL,,3B
spahnwa01,Baseball Magazine All-Star,1950,NL,,P1
thigpbo01,Rolaids Relief Man Award,1990,AL,,
carewro01,TSN All-Star,1972,AL,,2B
cashno01,TSN All-Star,1971,AL,,1B
hornsro01,Baseball Magazine All-Star,1924,NL,,2B
ruthba01,Baseball Magazine All-Star,1928,ML,,OF
clarkwi02,TSN All-Star,1988,NL,,1B
ruthba01,Baseball Magazine All-Star,1929,ML,,RF
smithoz01,Gold Glove,1984,NL,,SS
boyerke01,TSN All-Star,1956,ML,,3B
aloumo01,TSN All-Star,1998,NL,,OF
waltebu01,Baseball Magazine All-Star,1944,ML,,P2
sandbry01,Gold Glove,1985,NL,,2B
snydefr01,Baseball Magazine All-Star,1922,NL,,C
boyerke01,TSN All-Star,1963,NL,,3B
reesepo01,Gold Glove,1999,NL,,2B
rosenal01,TSN Player of the Year,1953,AL,,
moyerja01,Hutch Award,2003,ML,,
cabremi01,Silver Slugger,2010,AL,,1B
mathech01,Baseball Magazine All-Star,1911,ML,,P2
brosisc01,TSN All-Star,1998,AL,,3B
ausmubr01,Gold Glove,2001,NL,,C
parrila02,Silver Slugger,1990,AL,,C
berrayo01,TSN All-Star,1957,ML,,C
schmimi01,Gold Glove,1976,NL,,3B
chandsp01,TSN Guide MVP,1943,AL,,
harvebr01,Rolaids Relief Man Award,1991,AL,,
lopesda01,Gold Glove,1978,NL,,2B
pagnoto01,Gold Glove,1992,NL,,C
boyerke01,Gold Glove,1958,NL,,3B
spahnwa01,TSN All-Star,1958,ML,,P
nokesma01,Silver Slugger,1987,AL,,C
snydefr01,Baseball Magazine All-Star,1915,NL,,C
pujolal01,Silver Slugger,2010,NL,,1B
johnswa01,Baseball Magazine All-Star,1924,ML,,P2
kressre01,Baseball Magazine All-Star,1929,AL,,SS
dibblro01,NLCS MVP,1990,NL,,
pujolal01,Most Valuable Player,2009,NL,,
peterga01,TSN All-Star,1964,AL,,P
daviser01,Silver Slugger,1987,NL,,OF
newcodo01,Baseball Magazine All-Star,1949,NL,,P3
knoblch01,Silver Slugger,1995,AL,,2B
boggswa01,Silver Slugger,1988,AL,,3B
hinespa01,Triple Crown,1878,NL,,
speaktr01,Baseball Magazine All-Star,1921,ML,,OF
donlimi01,Baseball Magazine All-Star,1908,NL,,CF
yastrca01,Triple Crown,1967,AL,,
drabedo01,TSN All-Star,1990,NL,,RHP
ripkeca01,Most Valuable Player,1991,AL,,
faberre01,Baseball Magazine All-Star,1921,AL,,P1
bowala01,Gold Glove,1978,NL,,SS
dyeje01,Gold Glove,2000,AL,,OF
rosepe01,Silver Slugger,1981,NL,,1B
erstada01,Silver Slugger,2000,AL,,OF
hackst01,TSN All-Star,1942,ML,,3B
scottge02,Gold Glove,1971,AL,,1B
palmera01,Silver Slugger,1998,AL,,1B
murraed02,TSN All-Star,1990,NL,,1B
sauerha01,TSN All-Star,1952,ML,,OF
walshed01,Baseball Magazine All-Star,1909,AL,,P1
luquedo01,Baseball Magazine All-Star,1923,NL,,P1
grohhe01,Baseball Magazine All-Star,1915,NL,,3B
stargwi01,TSN All-Star,1971,NL,,OF
beltrca01,Gold Glove,2007,NL,,OF
stephve01,Baseball Magazine All-Star,1942,AL,,SS
sandbry01,TSN All-Star,1984,NL,,2B
crigelo01,Baseball Magazine All-Star,1908,AL,,C
willite01,Baseball Magazine All-Star,1942,ML,,LF
daubeja01,Baseball Magazine All-Star,1912,ML,,1B
heltoto01,Silver Slugger,2000,NL,,1B
cobbty01,Baseball Magazine All-Star,1914,AL,,OF
lombaer01,Baseball Magazine All-Star,1942,NL,,C
vanslan01,TSN All-Star,1988,NL,,OF
conceda01,Gold Glove,1974,NL,,SS
zimmehe01,Baseball Magazine All-Star,1917,NL,,3B
wilsoha01,Baseball Magazine All-Star,1926,NL,,OF
ferrida01,Baseball Magazine All-Star,1945,AL,,P2
palmeji01,TSN Pitcher of the Year,1976,AL,,
antonjo02,TSN Pitcher of the Year,1954,NL,,
chaseha01,Baseball Magazine All-Star,1909,AL,,1B
bondsbo01,TSN All-Star,1973,NL,,OF
kinerra01,TSN All-Star,1949,ML,,OF
conceda01,Silver Slugger,1981,NL,,SS
mathemi01,Gold Glove,2004,NL,,C
snowjt01,Gold Glove,2000,NL,,1B
santibe01,Silver Slugger,1988,NL,,C
ferrida01,Baseball Magazine All-Star,1946,AL,,P3
garvest01,Gold Glove,1974,NL,,1B
bottoji01,Baseball Magazine All-Star,1928,NL,,1B
seaveto01,TSN Pitcher of the Year,1975,NL,,
bedrost01,Cy Young Award,1987,NL,,
ramirma02,Silver Slugger,2006,AL,,OF
marshmi01,TSN Fireman of the Year,1974,NL,,
thomato02,Baseball Magazine All-Star,1927,AL,,P3
ruthba01,TSN All-Star,1930,ML,,OF
dickebi01,Baseball Magazine All-Star,1937,ML,,C
fordwh01,TSN Pitcher of the Year,1963,AL,,
aloufe01,TSN All-Star,1966,NL,,1B
buehrma01,Gold Glove,2011,AL,,P
keyji01,TSN Pitcher of the Year,1994,AL,,
wainwad01,Gold Glove,2009,NL,,P
whitede03,Gold Glove,1993,AL,,OF
vaughar01,Baseball Magazine All-Star,1933,NL,,SS
burnsge02,TSN All-Star,1926,ML,,1B
vandejo01,TSN Major League Player of the Year,1938,ML,,
chaseha01,Baseball Magazine All-Star,1917,NL,,1B
lavalmi01,TSN All-Star,1988,NL,,C
gwynnto01,Branch Rickey Award,1995,ML,,
bondsba01,TSN Player of the Year,1990,NL,,
hubbeca01,TSN All-Star,1935,ML,,P
walshed01,Baseball Magazine All-Star,1911,ML,,P6
mcmilro01,Gold Glove,1959,NL,,SS
youngmi02,All-Star Game MVP,2006,ML,,
sandbry01,Most Valuable Player,1984,NL,,
mattido01,Most Valuable Player,1985,AL,,
cabremi01,TSN Major League Player of the Year,2012,ML,,
johnswa01,Baseball Magazine All-Star,1919,AL,,P1
boggswa01,TSN All-Star,1983,AL,,3B
sizemgr01,Gold Glove,2007,AL,,OF
nettlgr01,ALCS MVP,1981,AL,,
rolliji01,Most Valuable Player,2007,NL,,
schmimi01,TSN All-Star,1986,NL,,3B
murphda05,TSN Player of the Year,1983,NL,,
winfida01,Silver Slugger,1985,AL,,OF
hubbeca01,Baseball Magazine All-Star,1932,NL,,P2
wellsve01,Gold Glove,2005,AL,,OF
aparilu01,Gold Glove,1961,AL,,SS
uhlege01,Baseball Magazine All-Star,1926,AL,,P1
molitpa01,Silver Slugger,1988,AL,,DH
murphda05,Silver Slugger,1983,NL,,OF
kleinch01,TSN Guide MVP,1931,NL,,
smithoz01,Gold Glove,1985,NL,,SS
seaveto01,TSN All-Star,1969,NL,,RHP
seaveto01,Cy Young Award,1969,NL,,
darkal01,Baseball Magazine All-Star,1948,NL,,SS
kessido01,TSN All-Star,1969,NL,,SS
vandejo01,Baseball Magazine All-Star,1938,ML,,P3
marioma01,TSN Major League Player of the Year,1944,ML,,
aaronha01,TSN All-Star,1959,ML,,OF
raschvi01,Baseball Magazine All-Star,1949,AL,,P1
kammwi01,Baseball Magazine All-Star,1932,AL,,3B
willite01,TSN All-Star,1958,ML,,OF
aparilu01,TSN All-Star,1968,AL,,SS
posadjo01,Silver Slugger,2003,AL,,C
woodke02,Rookie of the Year,1998,NL,,
grovele01,TSN All-Star,1932,ML,,P
scottmi03,NLCS MVP,1986,NL,,
ausmubr01,Gold Glove,2002,NL,,C
bellbu01,Gold Glove,1982,AL,,3B
perryga01,TSN All-Star,1978,NL,,RHP
molitpa01,Silver Slugger,1996,AL,,DH
tenacge01,World Series MVP,1972,ML,,
wrighda03,Gold Glove,2007,NL,,3B
tettlmi01,Silver Slugger,1991,AL,,C
trillma01,Gold Glove,1982,NL,,2B
carewro01,TSN All-Star,1968,AL,,2B
cartejo01,TSN All-Star,1991,AL,,OF
berkmla01,Comeback Player of the Year,2011,NL,,
hornsro01,TSN All-Star,1925,ML,,2B
clarkwi02,TSN All-Star,1989,NL,,1B
elliobo01,Baseball Magazine All-Star,1947,NL,,3B
blairpa01,TSN All-Star,1974,AL,,OF
doerrbo01,Baseball Magazine All-Star,1946,AL,,2B
boggswa01,TSN All-Star,1985,AL,,3B
kellge01,Baseball Magazine All-Star,1950,AL,,3B
loftoke01,Gold Glove,1993,AL,,OF
sandbry01,Silver Slugger,1988,NL,,2B
murraed02,Silver Slugger,1984,AL,,1B
marioma01,Baseball Magazine All-Star,1943,ML,,SS
suppaje01,NLCS MVP,2006,NL,,
bonilbo01,Silver Slugger,1991,NL,,OF
henderi01,Silver Slugger,1990,AL,,OF
daubeja01,Most Valuable Player,1913,NL,,
simmoal01,Baseball Magazine All-Star,1930,ML,,LF
bagweje01,TSN All-Star,1997,NL,,1B
russeje01,TSN Fireman of the Year,1989,AL,,
ripkeca01,TSN Player of the Year,1983,AL,,
foxne01,Gold Glove,1957,ML,,2B
odoulle01,Baseball Magazine All-Star,1929,NL,,RF
slaugen01,Baseball Magazine All-Star,1947,ML,,RF
collied01,Baseball Magazine All-Star,1919,ML,,2B
rosepe01,TSN All-Star,1965,NL,,2B
fordwh01,TSN All-Star,1955,ML,,P
fregoji01,TSN All-Star,1964,AL,,SS
gomezle01,Pitching Triple Crown,1937,AL,,
snowjt01,Gold Glove,1998,NL,,1B
nichobi01,Baseball Magazine All-Star,1943,ML,,RF
slaugen01,TSN All-Star,1946,ML,,OF
hitchst01,NLCS MVP,1998,NL,,
thornan01,Silver Slugger,1984,AL,,DH
hermabi01,Baseball Magazine All-Star,1936,NL,,2B
fieldpr01,All-Star Game MVP,2011,NL,,
hardeme01,Baseball Magazine All-Star,1935,AL,,P3
donlimi01,Baseball Magazine All-Star,1908,ML,,CF
radatdi01,TSN Fireman of the Year,1964,AL,,
groatdi01,Most Valuable Player,1960,NL,,
trammal01,Silver Slugger,1988,AL,,SS
walkela01,Gold Glove,2002,NL,,OF
koufasa01,Most Valuable Player,1963,NL,,
schmimi01,Silver Slugger,1982,NL,,3B
haddiha01,Gold Glove,1959,NL,,P
durhale01,Silver Slugger,1982,NL,,OF
gehrilo01,TSN All-Star,1934,ML,,1B
eversjo01,Most Valuable Player,1914,NL,,
brettge01,Silver Slugger,1980,AL,,3B
sainjo01,Baseball Magazine All-Star,1948,NL,,P1
willite01,TSN All-Star,1946,ML,,OF
gibsobo01,Gold Glove,1966,NL,,P
johnswa01,Baseball Magazine All-Star,1923,AL,,P4
simmoal01,TSN All-Star,1930,ML,,OF
murraed02,Gold Glove,1983,AL,,1B
friscfr01,Most Valuable Player,1931,NL,,
dickebi01,Baseball Magazine All-Star,1936,ML,,C
reardje01,Rolaids Relief Man Award,1985,NL,,
howarel01,Babe Ruth Award,1958,AL,,C
gwynnto01,Gold Glove,1990,NL,,OF
peskyjo01,TSN All-Star,1942,ML,,SS
marchph01,Baseball Magazine All-Star,1942,AL,,P4
schmimi01,TSN All-Star,1977,NL,,3B
willsma01,All-Star Game MVP,1962,ML,,2nd Game
grovele01,Baseball Magazine All-Star,1928,ML,,P4
jacksda02,TSN All-Star,1994,NL,,LHP
robinbr01,Gold Glove,1961,AL,,3B
willima04,Silver Slugger,1993,NL,,3B
gehrilo01,TSN All-Star,1927,ML,,1B
shantbo01,TSN All-Star,1952,ML,,P
cronijo01,TSN Guide MVP,1930,AL,,
ripkeca01,Roberto Clemente Award,1992,ML,,
rodrial01,Gold Glove,2002,AL,,SS
clemero02,TSN All-Star,1987,AL,,RHP
walkela01,Gold Glove,2001,NL,,OF
ludwiry01,Silver Slugger,2008,NL,,OF
terrybi01,TSN All-Star,1930,ML,,1B
kellge01,TSN All-Star,1950,ML,,3B
fainfe01,TSN Player of the Year,1951,AL,,
chancfr01,Baseball Magazine All-Star,1909,NL,,1B
johnsch04,Gold Glove,1998,NL,,C
hayesfr01,Baseball Magazine All-Star,1940,AL,,C
heltoto01,TSN All-Star,2002,NL,,1B
suttebr01,Rolaids Relief Man Award,1982,NL,,
gomezle01,Baseball Magazine All-Star,1934,AL,,P1
fordwh01,Babe Ruth Award,1961,AL,,P
kellge01,Baseball Magazine All-Star,1950,ML,,3B
richapa01,TSN All-Star,1945,ML,,C
bondsba01,TSN Major League Player of the Year,1990,ML,,
rodriiv01,Gold Glove,2000,AL,,C
gibsobo01,Gold Glove,1965,NL,,P
foxxji01,TSN All-Star,1933,ML,,1B
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
leeth01,Baseball Magazine All-Star,1941,ML,,P3
kaatji01,Gold Glove,1975,AL,,P
rolensc01,TSN All-Star,2003,NL,,3B
schilcu01,Hutch Award,2001,ML,,
foxxji01,TSN Guide MVP,1933,AL,,
coleki01,Baseball Magazine All-Star,1910,NL,,P3
mccorfr01,Most Valuable Player,1940,NL,,
millafe01,Gold Glove,1972,NL,,2B
dimagjo01,TSN Guide MVP,1939,AL,,
puckeki01,Silver Slugger,1992,AL,,OF
friscfr01,Baseball Magazine All-Star,1921,ML,,3B
alleyge01,Gold Glove,1967,NL,,SS
ortizda01,Silver Slugger,2006,AL,,DH
ordonma01,TSN All-Star,2007,AL,,OF
sislege01,Baseball Magazine All-Star,1917,ML,,1B
pagejo01,TSN All-Star,1949,ML,,P
mcgratu01,Babe Ruth Award,1980,NL,,RP
johnswa01,Baseball Magazine All-Star,1914,ML,,P3
minosmi01,TSN All-Star,1959,ML,,OF
meyerch01,Baseball Magazine All-Star,1912,NL,,C2
holmeto01,Baseball Magazine All-Star,1945,NL,,LF
bancrda01,Baseball Magazine All-Star,1915,NL,,SS
scottmi03,Cy Young Award,1986,NL,,
bendech01,Baseball Magazine All-Star,1910,ML,,P4
sheffga01,Silver Slugger,1996,NL,,OF
morrija02,TSN All-Star,1981,AL,,RHP
righeda01,Rolaids Relief Man Award,1986,AL,,
lezcasi01,Gold Glove,1979,AL,,OF
davisma01,Cy Young Award,1989,NL,,
leeth01,TSN All-Star,1941,ML,,P
willicy01,Baseball Magazine All-Star,1915,NL,,CF
hornsro01,Most Valuable Player,1925,NL,,
phillbr01,Gold Glove,2010,NL,,2B
rootch01,Baseball Magazine All-Star,1927,ML,,P1
mitchke01,TSN Player of the Year,1989,NL,,
damonjo01,TSN All-Star,2005,AL,,OF
bondsba01,Most Valuable Player,1993,NL,,
francju01,Silver Slugger,1989,AL,,2B
mathemi01,Gold Glove,2000,NL,,C
jonesdo01,TSN Fireman of the Year,1992,NL,Y,
dimagjo01,Baseball Magazine All-Star,1936,AL,,LF
newhoha01,Baseball Magazine All-Star,1944,ML,,P1
johnswa01,Most Valuable Player,1913,AL,,
musiast01,TSN Player of the Year,1951,NL,,
davisgl01,Lou Gehrig Memorial Award,1990,ML,,
mattido01,TSN Major League Player of the Year,1985,ML,,
crandde01,TSN All-Star,1962,NL,,C
cruzjo01,Silver Slugger,1984,NL,,OF
karroer01,Silver Slugger,1995,NL,,1B
matheed01,TSN All-Star,1955,ML,,3B
messean01,TSN All-Star,1974,NL,,RHP
murcebo01,TSN All-Star,1971,AL,,OF
delgaca01,TSN Major League Player of the Year,2000,ML,,
blefacu01,Rookie of the Year,1965,AL,,
reitzke01,Gold Glove,1975,NL,,3B
kleinch01,TSN Guide MVP,1932,NL,,
lansfca01,Hutch Award,1992,ML,,
batteea01,TSN All-Star,1965,AL,,C
willima04,Gold Glove,1994,NL,,3B
gehrich01,Baseball Magazine All-Star,1930,AL,,2B
palmede01,TSN All-Star,1999,AL,,3B
walshed01,Baseball Magazine All-Star,1908,ML,,P1
carribi02,Baseball Magazine All-Star,1909,ML,,C2
castivi02,TSN All-Star,1995,NL,,3B
niekrph01,Gold Glove,1979,NL,,P
finlest01,Gold Glove,1999,NL,,OF
gehrich01,Baseball Magazine All-Star,1936,AL,,2B
lidgebr01,TSN Reliever of the Year,2008,NL,,
hernake01,Gold Glove,1983,NL,,1B
heltoto01,TSN All-Star,2003,NL,,1B
riddlel01,Baseball Magazine All-Star,1943,NL,,P3
brantje01,Rolaids Relief Man Award,1996,NL,,
thomair01,Baseball Magazine All-Star,1911,ML,,C4
hodgegi01,Lou Gehrig Memorial Award,1959,ML,,
vanceda01,Baseball Magazine All-Star,1930,NL,,P3
mitchke01,Silver Slugger,1989,NL,,OF
rosenal01,TSN Major League Player of the Year,1953,ML,,
cronijo01,Baseball Magazine All-Star,1939,AL,,SS
speaktr01,Baseball Magazine All-Star,1922,AL,,OF
canoro01,Silver Slugger,2011,AL,,2B
murphda05,Most Valuable Player,1983,NL,,
simmoal01,Baseball Magazine All-Star,1930,AL,,LF
dempsri01,Babe Ruth Award,1983,AL,,C
grovele01,TSN All-Star,1930,ML,,P
waltebu01,Baseball Magazine All-Star,1944,NL,,P1
wrighgl01,Baseball Magazine All-Star,1925,ML,,SS
burleri01,TSN All-Star,1981,AL,,SS
mondera01,Gold Glove,1995,NL,,OF
bellge02,Most Valuable Player,1987,AL,,
slaugen01,TSN Player of the Year,1949,NL,,
lajoina01,Triple Crown,1901,AL,,
alomaro01,ALCS MVP,1992,AL,,
robinfr02,TSN Player of the Year,1966,AL,,
johnsbi03,TSN All-Star,1943,ML,,3B
willite01,Baseball Magazine All-Star,1946,AL,,LF
palmeji01,Cy Young Award,1973,AL,,
rodriiv01,Silver Slugger,2004,AL,Y,C
fordwh01,Cy Young Award,1961,ML,,
clemero02,All-Star Game MVP,1986,ML,,
coopece01,Silver Slugger,1980,AL,,1B
vizquom01,Gold Glove,1993,AL,,SS
polleho01,Baseball Magazine All-Star,1946,ML,,P3
kellyge01,Baseball Magazine All-Star,1926,NL,,1B
carltst01,TSN All-Star,1971,NL,,LHP
ryanno01,TSN Pitcher of the Year,1977,AL,,
whitalo01,Gold Glove,1984,AL,,2B
chaveer01,Gold Glove,2003,AL,,3B
davisma01,Rolaids Relief Man Award,1989,NL,,
fellebo01,TSN All-Star,1941,ML,,P
belleal01,Silver Slugger,1996,AL,,OF
henderi01,Most Valuable Player,1990,AL,,
riverma01,TSN Reliever of the Year,2001,AL,,
keltnke01,Baseball Magazine All-Star,1942,ML,,3B
soriara01,Rolaids Relief Man Award,2010,AL,,
coombja01,Baseball Magazine All-Star,1910,ML,,P3
robinbr01,Most Valuable Player,1964,AL,,
reisepe01,Baseball Magazine All-Star,1942,NL,,CF
mayswi01,TSN All-Star,1958,ML,,OF
biggicr01,TSN All-Star,1994,NL,,2B
stottme01,TSN All-Star,1965,AL,,P
gehrilo01,Baseball Magazine All-Star,1928,AL,,1B
morneju01,Most Valuable Player,2006,AL,,
forscbo01,Silver Slugger,1987,NL,,P
mcgwima01,TSN All-Star,1996,AL,,1B
cobbty01,Baseball Magazine All-Star,1908,AL,,RF
grantmu01,TSN Pitcher of the Year,1965,AL,,
kellge01,Baseball Magazine All-Star,1948,AL,,3B
suzukic01,All-Star Game MVP,2007,ML,,
pujolal01,Most Valuable Player,2008,NL,,
renteed01,Silver Slugger,2000,NL,,SS
fordwh01,TSN All-Star,1961,AL,,P
carltst01,TSN All-Star,1979,NL,,LHP
roushed01,Baseball Magazine All-Star,1923,ML,,OF
suttodo01,TSN All-Star,1976,NL,,RHP
ramirha01,Rookie of the Year,2006,NL,,
bagbyji02,Baseball Magazine All-Star,1942,AL,,P3
minosmi01,TSN All-Star,1960,ML,,OF
wagneho01,Baseball Magazine All-Star,1909,NL,,SS
bassljo01,Baseball Magazine All-Star,1924,ML,,C
drabedo01,Cy Young Award,1990,NL,,
parrila02,Gold Glove,1983,AL,,C
spahnwa01,Lou Gehrig Memorial Award,1961,ML,,
alomaro01,Silver Slugger,1996,AL,,2B
hendrge01,TSN All-Star,1980,NL,,OF
smithoz01,Gold Glove,1986,NL,,SS
maddugr01,Gold Glove,2008,NL,,P
stirnsn01,Baseball Magazine All-Star,1944,ML,,2B
murphdw01,Gold Glove,1980,AL,,OF
earnsge01,Baseball Magazine All-Star,1929,AL,,P2
bancrda01,Baseball Magazine All-Star,1923,NL,,SS
rizzuph01,Babe Ruth Award,1951,AL,,SS
tebbebi01,Baseball Magazine All-Star,1948,AL,,C
simmoal01,Baseball Magazine All-Star,1932,AL,,LF
baineha01,TSN All-Star,1988,AL,,DH
dawsoan01,Silver Slugger,1987,NL,,OF
clemero01,Gold Glove,1967,NL,,OF
newhoha01,Baseball Magazine All-Star,1945,AL,,P1
vaughmo01,Most Valuable Player,1995,AL,,
heltoto01,Hank Aaron Award,2000,NL,,1B
griffke02,Gold Glove,1995,AL,,OF
suzukic01,Silver Slugger,2007,AL,,OF
mcgwima01,Silver Slugger,1992,AL,,1B
deandi01,Most Valuable Player,1934,NL,,
doerrbo01,Baseball Magazine All-Star,1950,ML,,2B
forscbo01,Silver Slugger,1980,NL,,P
thondi01,TSN All-Star,1983,NL,,SS
willite01,TSN Major League Player of the Year,1957,ML,,
vizquom01,Gold Glove,2001,AL,,SS
saberbr01,Gold Glove,1989,AL,,P
peavyja01,TSN All-Star,2007,NL,,SP
galaran01,Gold Glove,1989,NL,,1B
morgajo02,Gold Glove,1974,NL,,2B
morrija02,World Series MVP,1991,ML,,
cavarph01,Baseball Magazine All-Star,1945,ML,,1B
applilu01,Baseball Magazine All-Star,1936,ML,,SS
francjo01,Rolaids Relief Man Award,1988,NL,,
adamsba01,Baseball Magazine All-Star,1909,NL,,P5
medwijo01,TSN All-Star,1938,ML,,OF
jeterde01,Gold Glove,2009,AL,,SS
greenha01,Baseball Magazine All-Star,1945,AL,,LF
chandsp01,TSN All-Star,1943,ML,,P
bancrda01,Baseball Magazine All-Star,1915,ML,,SS
mcgeewi01,Most Valuable Player,1985,NL,,
vandejo01,Baseball Magazine All-Star,1942,ML,,P5
ruelmu01,Baseball Magazine All-Star,1926,AL,,C
schmimi01,TSN All-Star,1974,NL,,3B
boudrlo01,Baseball Magazine All-Star,1946,ML,,SS
hamptmi01,TSN All-Star,1999,NL,,LHP
ruethdu01,Baseball Magazine All-Star,1922,NL,,P3
musiast01,TSN Major League Player of the Year,1951,ML,,
maddugr01,Cy Young Award,1992,NL,,
giambja01,TSN All-Star,2002,AL,,1B
worreto01,TSN Fireman of the Year,1986,NL,,
richabo01,TSN All-Star,1966,AL,,2B
lefebji01,Rookie of the Year,1965,NL,,
schulfr01,Baseball Magazine All-Star,1911,NL,,RF
seaveto01,TSN All-Star,1975,NL,,RHP
galaran01,Silver Slugger,1996,NL,,1B
ramirma02,TSN All-Star,2004,AL,,OF
whitefr01,Gold Glove,1981,AL,,2B
allenjo02,Baseball Magazine All-Star,1937,AL,,P4
wellsda01,TSN All-Star,1998,AL,,LHP
cuyleki01,TSN All-Star,1925,ML,,OF
kaatji01,Gold Glove,1962,AL,,P
waltebu01,TSN Guide MVP,1939,NL,,
murraed02,Gold Glove,1984,AL,,1B
clarkja01,TSN All-Star,1978,NL,,OF
mayswi01,Gold Glove,1961,NL,,OF
johnsra05,Cy Young Award,2000,NL,,
gordojo01,TSN All-Star,1941,ML,,2B
collied01,Baseball Magazine All-Star,1909,ML,,2B
musiast01,TSN All-Star,1953,ML,,OF
benchjo01,Babe Ruth Award,1976,NL,,C
colemvi01,Rookie of the Year,1985,NL,,
dooinre01,Baseball Magazine All-Star,1911,NL,,C2
reardje01,TSN Fireman of the Year,1987,AL,Y,
borowha01,TSN Pitcher of the Year,1945,NL,,
cochrmi01,TSN All-Star,1935,ML,,C
allenjo02,Baseball Magazine All-Star,1936,AL,,P4
marquru01,Baseball Magazine All-Star,1911,NL,,P2
sandbry01,Gold Glove,1989,NL,,2B
spahnwa01,TSN All-Star,1957,ML,,P
marisro01,TSN Major League Player of the Year,1961,ML,,
mcinnst01,Baseball Magazine All-Star,1914,AL,,1B
bartedi01,Baseball Magazine All-Star,1932,NL,,SS
mathech01,Baseball Magazine All-Star,1908,ML,,P2
willibi01,TSN Major League Player of the Year,1972,ML,,
richabo01,Gold Glove,1965,AL,,2B
jackstr01,Baseball Magazine All-Star,1929,NL,,SS
murphda05,Gold Glove,1986,NL,,OF
sandbry01,Gold Glove,1991,NL,,2B
hargrmi01,Rookie of the Year,1974,AL,,
vanceda01,TSN All-Star,1925,ML,,P
wagnehe01,Baseball Magazine All-Star,1912,AL,,SS
hernake01,Gold Glove,1979,NL,,1B
koufasa01,Babe Ruth Award,1963,NL,,P
stockmi01,Baseball Magazine All-Star,1922,NL,,3B
minosmi01,Gold Glove,1959,AL,,LF
mathech01,Pitching Triple Crown,1905,NL,,
guerrvl01,TSN All-Star,2002,NL,,OF
ramirar01,Silver Slugger,2011,NL,,3B
bresnro01,Baseball Magazine All-Star,1911,ML,,C1
molitpa01,TSN All-Star,1993,AL,,DH
leonadu01,Baseball Magazine All-Star,1914,AL,,P2
cliftha01,Baseball Magazine All-Star,1940,AL,,3B
foxxji01,Baseball Magazine All-Star,1932,AL,,1B
willijo03,Silver Slugger,2012,AL,,OF
jacksre01,Silver Slugger,1980,AL,,DH
sislege01,Baseball Magazine All-Star,1921,AL,,1B
millafe01,Gold Glove,1969,NL,,2B
mcdanli01,TSN Fireman of the Year,1963,NL,,
griffke02,Gold Glove,1990,AL,,OF
soriaal01,Silver Slugger,2002,AL,,2B
bautijo02,Hank Aaron Award,2011,AL,,
speaktr01,Baseball Magazine All-Star,1917,AL,,OF
alomasa02,Gold Glove,1990,AL,,C
gehrich01,Baseball Magazine All-Star,1935,ML,,2B
roushed01,Baseball Magazine All-Star,1919,NL,,OF
chaseha01,Baseball Magazine All-Star,1911,ML,,1B
mccovwi01,TSN Major League Player of the Year,1969,ML,,
griffke02,Gold Glove,1999,AL,,OF
averiea01,Baseball Magazine All-Star,1930,AL,,CF
mcgeewi01,Gold Glove,1985,NL,,OF
francjo01,Rolaids Relief Man Award,1990,NL,,
trillma01,TSN All-Star,1981,NL,,2B
benchjo01,TSN All-Star,1972,NL,,C
cobbty01,Baseball Magazine All-Star,1921,AL,,OF
parrila02,Gold Glove,1984,AL,,C
sweened01,Baseball Magazine All-Star,1910,AL,,C2
goodedw01,Cy Young Award,1985,NL,,
fossera01,Gold Glove,1970,AL,,C
gomezle01,Baseball Magazine All-Star,1937,AL,,P1
landiji01,Gold Glove,1963,AL,,OF
wyattwh01,Baseball Magazine All-Star,1942,ML,,P3
walshed01,Baseball Magazine All-Star,1909,ML,,P2
