id,playerid,year,stint,tmid,lgid,gp,gs,minutes,points,orebounds,drebounds,rebounds,assists,steals,blocks,turnovers,pf,fgattempted,fgmade,ftattempted,ftmade,threeattempted,threemade,postgp,postgs,postminutes,postpoints,postorebounds,postdrebounds,postrebounds,postassists,poststeals,postblocks,postturnovers,postpf,postfgattempted,postfgmade,postftattempted,postftmade,postthreeattempted,postthreemade,note
5560,downebi01,1947,1,PRO,NBA,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5578,dreilgr01,1990,1,IND,NBA,73,0,1031,259,66,189,255,51,24,29,57,178,194,98,105,63,2,0,5,0,75,14,8,10,18,0,0,0,3,17,15,5,6,4,0,0,
5597,drewjo01,1981,1,ATL,NBA,70,0,2040,1298,169,206,375,96,64,3,178,250,957,465,491,364,12,4,2,0,59,23,6,4,10,1,0,0,5,11,22,8,12,7,0,0,
5632,driscte01,1973,1,MIL,NBA,64,0,697,206,73,126,199,54,21,16,0,121,187,88,46,30,0,0,9,0,29,12,9,5,14,3,2,1,0,12,10,5,2,2,0,0,
5638,drobnpr01,2003,1,LAC,NBA,61,0,949,382,54,142,196,39,22,24,48,85,379,149,86,73,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5643,drummbe01,1946,0,TOL,NBL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5649,duckwke01,1988,1,POR,NBA,79,0,2662,1432,246,389,635,60,56,49,200,300,1161,554,428,324,2,0,3,0,83,34,8,11,19,2,1,1,5,17,35,14,11,6,0,0,
5678,dudlech02,2000,1,PHO,NBA,53,0,613,72,64,119,183,18,14,29,26,111,73,29,36,14,0,0,3,0,26,2,3,4,7,0,1,1,4,1,2,1,0,0,0,0,
5688,duerote01,1980,1,DAL,NBA,18,0,337,168,15,24,39,30,12,4,25,19,161,74,27,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5695,duffybo02,1963,1,STL,NBA,2,0,6,2,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5741,duncaan01,1949,1,ROC,NBA,67,0,0,310,0,0,0,42,0,0,0,160,289,125,108,60,0,0,2,0,0,6,0,0,0,1,0,0,0,5,3,2,2,2,0,0,
5747,duncati01,2001,1,SAS,NBA,82,0,3329,2089,268,774,1042,307,61,203,263,217,1504,764,701,560,10,1,9,0,380,248,28,102,130,45,6,39,37,22,181,82,101,83,3,1,
5765,dunlemi01,1980,1,HOU,NBA,74,0,1609,777,28,90,118,268,64,2,137,165,632,310,186,156,16,1,20,0,472,177,9,33,42,68,15,1,30,59,152,69,38,33,15,6,
5814,durhaja01,1971,1,NYA,ABA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5894,eddledi01,1950,1,TRI,NBA,68,0,0,1040,0,0,410,170,0,0,0,231,1120,398,349,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5913,edwarbl01,1991,1,UTA,NBA,81,0,2283,1018,86,212,298,137,81,46,122,236,830,433,146,113,103,39,16,0,354,129,22,29,51,17,23,3,25,45,111,52,32,23,10,2,
5935,edwardo01,1993,1,ATL,NBA,16,0,107,43,7,11,18,8,2,5,6,9,49,17,16,9,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
5938,edwarfr01,1981,1,PHI,NBA,42,0,291,150,10,17,27,45,16,5,24,37,150,65,27,20,9,0,9,0,32,33,2,3,5,5,3,0,2,0,20,12,9,8,1,1,
5947,edwarja01,1977,2,IND,NBA,58,0,1682,892,153,282,435,56,36,50,112,233,777,350,296,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6027,eisleho01,2001,1,NYK,NBA,39,0,609,171,9,40,49,100,24,3,53,55,175,59,49,39,58,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6038,ekeziob01,2004,1,ATL,NBA,42,0,732,230,69,110,179,11,22,12,45,129,182,79,93,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6039,elamikh01,2000,1,CHI,NBA,50,0,936,314,21,60,81,145,48,2,54,99,311,115,72,56,84,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6052,eliema01,2000,1,PHO,NBA,68,0,1506,299,38,117,155,131,58,12,60,112,246,104,69,55,100,36,4,0,103,36,2,11,13,7,3,1,2,6,31,14,8,6,13,2,
6061,elliobo01,1980,1,NJN,NBA,73,0,1320,550,104,157,261,129,34,16,119,175,419,214,202,121,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6076,ellisbo01,1959,1,MNL,NBA,46,0,671,179,0,0,236,27,0,0,0,64,185,64,76,51,0,0,3,0,36,8,0,0,12,2,0,0,0,3,10,2,8,4,0,0,
6095,ellisda01,1997,1,SEA,NBA,79,0,1939,934,51,133,184,89,60,5,74,128,700,348,142,111,274,127,10,0,170,56,4,9,13,6,2,0,2,10,53,20,6,5,26,11,
6126,ellisle01,1967,1,BAL,NBA,78,0,2719,967,0,0,862,158,0,0,0,256,800,380,286,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6140,ellismo01,2006,1,GSW,NBA,77,0,2638,1272,62,181,243,319,132,21,221,210,1010,480,358,273,143,39,11,0,239,88,8,17,25,10,10,2,20,23,82,32,28,23,9,1,
6154,ellispe01,1996,1,BOS,NBA,6,0,125,15,9,17,26,4,5,9,7,21,16,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6204,endrene01,1943,0,CCB,NBL,16,0,0,65,0,0,0,0,0,0,0,0,0,25,0,15,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
6208,engdabu01,1941,0,OSH,NBL,19,0,0,36,0,0,0,0,0,0,0,0,0,10,0,16,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
6211,englaha01,1950,0,KCH,NPBL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6215,englech01,1984,2,CHI,NBA,3,0,3,2,1,1,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6252,engluge01,1947,0,OSH,NBL,58,0,0,734,0,0,0,0,0,0,0,204,0,246,333,242,0,0,4,0,0,51,0,0,0,0,0,0,0,0,0,20,14,11,0,0,
6270,erickke01,1965,1,SFW,NBA,64,0,646,233,0,0,162,38,0,0,0,91,267,95,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6290,ervinju01,1977,1,PHI,NBA,74,0,2429,1528,179,302,481,279,135,97,238,207,1217,611,362,306,0,0,10,0,358,218,40,57,97,40,15,18,35,30,180,88,56,42,0,0,
6292,ervinju01,1979,1,PHI,NBA,78,0,2812,2100,215,361,576,355,170,140,284,208,1614,838,534,420,20,4,18,0,694,440,31,105,136,79,36,37,56,56,338,165,136,108,9,2,
6293,ervinju01,1980,1,PHI,NBA,82,0,2874,2014,244,413,657,364,173,147,266,233,1524,794,536,422,18,4,16,0,592,367,52,62,114,54,22,41,55,54,301,143,107,81,1,0,
6294,ervinju01,1981,1,PHI,NBA,81,0,2789,1974,220,337,557,319,161,141,214,229,1428,780,539,411,11,3,21,0,780,461,57,99,156,99,37,37,67,55,324,168,165,124,6,1,
6295,ervinju01,1982,1,PHI,NBA,72,0,2421,1542,173,318,491,263,112,131,196,202,1170,605,435,330,7,2,13,0,493,239,32,67,99,44,15,27,39,42,211,95,68,49,1,0,
6299,ervinju01,1986,1,PHI,NBA,60,0,1918,1005,115,149,264,191,76,94,158,137,850,400,235,191,53,14,5,0,180,91,14,11,25,17,7,6,9,19,82,34,25,21,6,2,
6309,evansbr01,1996,1,ORL,NBA,14,0,59,20,1,7,8,7,1,2,2,6,22,8,0,0,8,4,2,0,7,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,
6364,ewingpa01,1989,1,NYK,NBA,82,0,3165,2347,235,658,893,182,78,327,278,325,1673,922,648,502,4,1,10,0,395,294,21,84,105,31,13,20,27,41,219,114,79,65,2,1,
6421,farmemi01,1959,1,NYK,NBA,67,0,1536,494,0,0,385,57,0,0,0,130,568,212,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6436,favorde01,2011,1,UTA,NBA,65,9,1376,570,158,267,425,43,38,65,103,145,445,222,194,126,0,0,4,1,116,47,14,24,38,2,5,6,5,11,36,15,29,17,0,0,
6452,feickja01,1999,1,NJN,NBA,81,0,2241,459,264,491,755,68,43,38,59,206,423,181,133,94,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6469,felixra01,1959,1,NYK,NBA,16,0,187,81,0,0,80,4,0,0,0,44,94,31,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6486,fernaru01,2009,1,POR,NBA,62,0,1441,503,35,129,164,127,62,11,72,87,423,160,98,85,266,98,6,3,119,41,2,8,10,8,1,0,5,7,27,12,8,6,23,11,
6512,ferredu01,1998,1,GSW,NBA,8,0,46,5,5,1,6,0,1,1,1,4,14,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6525,ferrybo01,1967,1,BAL,NBA,59,0,841,329,0,0,186,61,0,0,0,92,311,128,117,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6530,ferryda01,1993,1,CLE,NBA,70,0,965,350,47,94,141,74,28,22,41,113,334,149,43,38,51,14,1,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
6538,ferryda01,2001,1,SAS,NBA,50,0,797,229,15,75,90,48,16,9,22,70,177,76,36,34,99,43,10,0,155,28,5,15,20,8,0,1,2,19,33,10,4,1,20,7,
6582,finlemi01,2006,1,SAS,NBA,82,0,1823,740,34,189,223,108,32,16,46,76,663,273,98,90,286,104,20,0,538,225,8,50,58,22,11,4,13,28,178,73,39,35,105,44,
6595,fishede01,2001,1,LAL,NBA,70,0,1974,786,15,131,146,181,66,9,62,121,666,274,111,94,349,144,19,0,649,193,10,52,62,52,19,1,20,49,168,60,56,44,81,29,
6596,fishede01,2002,1,LAL,NBA,82,0,2829,863,40,199,239,298,93,15,94,195,775,339,125,100,212,85,12,0,424,153,5,31,36,22,18,1,18,39,102,53,22,18,47,29,
6645,flemied01,1957,1,MNL,NBA,72,0,1686,633,0,0,492,139,0,0,0,222,655,226,255,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6646,flemied01,1958,1,MNL,NBA,71,0,1132,461,0,0,281,89,0,0,0,148,419,162,190,137,0,0,13,0,178,76,0,0,39,18,0,0,0,32,77,27,25,22,0,0,
6670,floydsl01,1985,1,GSW,NBA,82,0,2764,1410,76,221,297,746,157,16,290,199,1007,510,441,351,119,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6729,fordph01,1982,1,NJN,NBA,7,0,163,47,0,7,7,38,6,0,21,22,35,20,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6734,fordsh02,2005,1,PHO,NBA,3,0,13,4,1,2,3,0,0,1,2,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6781,fostegr01,1996,1,UTA,NBA,79,0,920,278,56,131,187,31,10,20,54,145,245,111,65,54,3,2,20,0,309,84,15,41,56,11,4,7,11,53,72,28,30,26,8,2,
6794,fosteje01,2005,1,IND,NBA,63,0,1581,372,224,350,574,50,41,27,64,191,250,138,159,96,4,0,4,0,80,11,11,13,24,3,4,1,0,9,11,4,4,3,0,0,
6802,fosteji01,1975,1,DNA,ABA,48,0,352,148,19,23,42,47,19,4,63,78,145,54,64,39,8,1,2,0,13,13,1,1,2,1,1,0,3,4,8,5,7,3,0,0,
6807,foustla01,1950,1,FTW,NBA,68,0,0,915,0,0,681,90,0,0,0,247,944,327,396,261,0,0,3,0,0,36,0,0,37,5,0,0,0,5,45,14,10,8,0,0,
6911,frascni01,1939,0,AGW,NBL,13,0,0,15,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6915,fraziwa01,1969,1,NYK,NBA,77,0,3040,1609,0,0,465,629,0,0,0,203,1158,600,547,409,0,0,19,0,834,304,0,0,149,156,0,0,0,53,247,118,89,68,0,0,
6917,fraziwa01,1971,1,NYK,NBA,77,0,3126,1788,0,0,513,446,0,0,0,185,1307,669,557,450,0,0,16,0,704,388,0,0,112,98,0,0,0,48,276,148,125,92,0,0,
6919,fraziwa01,1973,1,NYK,NBA,80,0,3338,1643,120,416,536,551,161,15,0,212,1429,674,352,295,0,0,12,0,491,270,21,74,95,48,21,4,0,41,225,113,49,44,0,0,
6920,fraziwa01,1974,1,NYK,NBA,78,0,3204,1675,90,375,465,474,190,14,0,205,1391,672,400,331,0,0,3,0,124,71,3,17,20,21,11,0,0,4,46,29,16,13,0,0,
6943,freemga01,1970,1,MIL,NBA,41,0,335,152,0,0,98,31,0,0,0,63,122,62,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6967,fritsji01,1953,2,BLB,NBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6989,fulksjo01,1951,1,PHW,NBA,61,0,1904,922,0,0,368,123,0,0,0,255,1078,336,303,250,0,0,3,0,70,17,0,0,12,2,0,0,0,13,33,5,9,7,0,0,
7004,fundela01,1999,1,SAC,NBA,75,0,1026,483,98,136,234,33,32,20,40,91,352,184,163,115,2,0,4,0,34,10,4,7,11,0,1,0,0,0,9,4,4,2,0,0,
7005,fundela01,2000,1,SAC,NBA,59,0,698,288,74,122,196,17,9,13,32,44,242,120,77,48,0,0,3,0,17,7,4,2,6,0,2,2,1,4,8,3,1,1,0,0,
7022,gaborbi01,1951,1,SYR,NBA,57,0,1085,488,0,0,93,86,0,0,0,188,538,173,183,142,0,0,7,0,80,34,0,0,6,10,0,0,0,16,33,11,16,12,0,0,
7070,galemi01,1976,1,SAS,NBA,82,0,2598,843,54,219,273,473,191,50,0,224,754,353,167,137,0,0,2,0,67,22,5,5,10,10,4,2,0,9,23,9,7,4,0,0,
7083,gallaha01,1953,1,NYK,NBA,72,0,2690,949,0,0,1098,153,0,0,0,208,639,258,552,433,0,0,4,0,151,54,0,0,61,6,0,0,0,12,35,16,31,22,0,0,
7130,garcifr01,2008,1,SAC,NBA,65,0,1979,824,56,162,218,150,80,67,112,196,665,295,178,146,221,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7131,garcifr01,2009,1,SAC,NBA,25,0,575,202,11,55,66,45,10,19,21,49,176,82,17,15,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7152,garfija01,1946,1,BOS,NBA,40,0,0,179,0,0,0,58,0,0,0,62,304,81,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7162,garlawi01,1992,1,HOU,NBA,66,0,1004,391,32,76,108,138,39,4,67,116,343,152,89,81,13,6,12,0,246,77,6,27,33,31,16,0,22,27,74,30,17,17,1,0,
7187,garneke01,2003,1,MIN,NBA,82,0,3231,1987,245,894,1139,409,120,178,212,202,1611,804,465,368,43,11,18,0,782,438,39,224,263,92,24,41,75,57,372,168,125,97,16,5,
7232,garripa01,2006,1,ORL,NBA,33,0,277,71,12,30,42,14,7,0,14,37,70,22,18,16,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7238,garrito01,1991,2,MIN,NBA,15,0,112,29,2,7,9,18,7,3,10,14,33,11,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7304,geeal01,2010,1,SAS,NBA,5,0,18,2,2,1,3,0,0,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7309,geigema01,1992,1,MIA,NBA,48,0,554,214,46,74,120,14,15,18,36,123,145,76,92,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7356,gerargu01,1978,1,DET,NBA,2,0,6,3,1,0,1,0,2,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7374,gervige01,1977,1,SAS,NBA,82,0,2857,2232,118,302,420,302,136,110,306,255,1611,864,607,504,0,0,6,0,227,199,11,23,34,19,6,16,19,23,142,78,56,43,0,0,
7375,gervige01,1978,1,SAS,NBA,80,0,2888,2365,142,258,400,219,137,91,286,275,1749,947,570,471,0,0,14,0,513,400,33,49,82,35,27,15,40,51,295,158,104,84,0,0,
7376,gervige01,1979,1,SAS,NBA,78,0,2934,2585,154,249,403,202,110,79,254,208,1940,1024,593,505,102,32,3,0,122,100,9,11,20,12,5,3,9,8,74,37,30,26,2,0,
7481,gillke01,2004,1,MIL,NBA,14,0,284,85,11,26,37,27,14,4,9,37,80,32,20,18,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7500,gilmowa01,1970,1,POR,NBA,27,0,261,58,0,0,73,12,0,0,0,49,54,23,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7503,gilmuch01,1948,1,CHS,NBA,56,0,0,286,0,0,0,125,0,0,0,194,281,110,121,66,0,0,2,0,0,3,0,0,0,3,0,0,0,8,3,1,3,1,0,0,
7506,ginobem01,2002,1,SAS,NBA,69,0,1431,525,47,114,161,138,96,17,100,170,397,174,171,126,148,51,24,0,660,226,29,63,92,70,41,9,36,62,184,71,74,56,73,28,
7529,givenja01,1979,1,ATL,NBA,82,0,1254,470,114,128,242,59,51,19,59,132,473,182,128,106,2,0,4,0,36,6,1,4,5,3,2,0,3,7,14,3,0,0,0,0,
7551,glennmi01,1980,1,NYK,NBA,82,0,1506,672,27,61,88,108,72,5,62,126,511,285,110,98,11,4,2,0,26,11,1,3,4,1,1,0,2,0,7,4,3,3,1,0,
7591,golato01,1957,1,PHW,NBA,59,0,2126,813,0,0,639,327,0,0,0,225,711,295,299,223,0,0,8,0,327,110,0,0,84,32,0,0,0,24,109,36,51,38,0,0,
7604,goldwan01,1996,1,CHH,NBA,33,0,576,190,3,35,38,94,19,1,41,58,154,62,40,30,82,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7642,goodedr01,2009,1,DAL,NBA,46,0,1030,408,123,193,316,26,26,50,56,129,336,157,115,93,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7663,goodwpo01,1946,1,PRO,NBA,55,0,0,256,0,0,0,15,0,0,0,94,348,98,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7736,grahama01,1968,1,BOS,NBA,22,0,103,37,0,0,24,14,0,0,0,27,55,13,14,11,0,0,2,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,
7742,grahast01,2005,1,CHA,NBA,6,0,38,17,1,6,7,3,2,0,5,5,16,6,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7745,grahast01,2006,1,CHA,NBA,14,0,165,45,6,15,21,5,4,1,13,25,40,17,9,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7746,grahast01,2007,1,CHA,NBA,24,0,169,105,6,28,34,12,4,6,12,16,74,40,21,17,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7757,grangda01,2005,1,IND,NBA,78,0,1765,587,131,253,384,90,58,62,80,211,478,221,148,115,93,30,6,0,162,49,7,24,31,10,4,7,7,20,34,18,4,4,16,9,
7794,grantga01,2000,1,POR,NBA,4,0,17,10,0,0,0,1,0,0,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7798,grantgr01,1991,2,PHI,NBA,55,0,834,224,13,52,65,199,37,2,41,73,217,99,22,19,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7803,grantgr01,1995,3,DEN,NBA,10,0,109,14,3,4,7,14,2,0,5,7,23,6,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7827,grantho01,1999,1,SEA,NBA,76,0,2688,612,167,424,591,188,55,60,61,192,599,266,111,80,4,0,5,0,185,24,8,23,31,10,8,5,1,12,27,11,4,2,0,0,
7859,grayeje01,1989,1,MIL,NBA,71,0,1427,548,94,123,217,107,48,10,82,125,487,224,152,99,8,1,4,0,12,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,
7893,greenac01,1988,1,LAL,NBA,82,0,2510,1088,258,481,739,103,94,55,119,172,758,401,359,282,17,4,15,0,502,152,0,0,137,18,16,6,23,37,114,47,76,58,3,0,
7975,greenlu01,1972,1,PHI,NBA,5,0,32,3,0,0,3,0,0,0,0,3,11,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8041,greenwi01,2007,1,PHI,NBA,74,0,1968,921,32,151,183,151,54,22,109,119,870,379,148,112,179,51,6,0,142,54,2,6,8,12,5,4,9,19,51,22,14,9,5,1,
8045,greenwi01,2011,1,ATL,NBA,53,2,922,404,15,65,80,40,22,6,33,74,325,153,56,48,113,50,5,0,63,13,1,7,8,3,0,0,2,6,13,6,0,0,4,1,
8046,greerha01,1958,1,SYR,NBA,68,0,1625,753,0,0,196,101,0,0,0,189,679,308,176,137,0,0,9,0,278,104,0,0,47,20,0,0,0,35,93,39,32,26,0,0,
8060,greerha01,1972,1,PHI,NBA,38,0,848,214,0,0,106,111,0,0,0,76,232,91,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8100,griffad01,2007,2,SEA,NBA,13,0,85,14,9,13,22,5,5,1,5,8,16,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8106,griffda01,1983,1,UTA,NBA,82,0,2650,1636,95,243,338,283,114,23,243,202,1423,697,217,151,252,91,11,0,417,211,16,49,65,41,19,2,31,24,183,81,48,33,45,16,
8262,hagangl01,1981,1,DET,NBA,4,0,25,7,2,2,4,8,3,0,1,7,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8269,hairsal01,1969,1,SEA,NBA,3,0,20,7,0,0,5,6,0,0,0,3,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8304,halebr01,1948,1,INJ,NBA,18,0,0,226,0,0,0,69,0,0,0,40,237,78,92,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8350,hamilda01,1948,0,WAT,NBL,62,0,0,250,0,0,0,0,0,0,0,194,0,78,179,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8353,hamilde01,1968,1,ATL,NBA,25,0,141,76,0,0,29,8,0,0,0,19,67,37,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8366,hamilra01,1948,2,INJ,NBA,38,0,0,247,0,0,0,80,0,0,0,57,381,98,78,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8368,hamilri01,1999,1,WAS,NBA,71,0,1373,639,38,91,129,108,28,6,84,142,605,254,133,103,77,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8419,hancoda01,1995,1,CHH,NBA,63,0,838,272,40,58,98,47,28,5,56,94,214,112,73,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8421,hancoda01,1996,2,ATL,NBA,14,0,86,34,3,10,13,7,7,1,7,6,27,13,12,8,0,0,6,0,33,4,2,3,5,1,1,1,1,5,5,2,3,0,1,0,
8422,hancoda01,1996,3,SAS,NBA,1,0,8,4,0,0,0,1,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8461,hansegl01,1977,2,KCK,NBA,3,0,9,0,1,0,1,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8474,hanzlbi01,1986,1,DEN,NBA,73,0,1990,952,79,177,256,280,87,28,132,245,746,307,402,316,80,22,3,0,76,25,0,6,6,7,4,0,3,6,25,8,15,9,2,0,
8486,hardaan01,1994,1,ORL,NBA,77,0,2901,1613,139,197,336,551,130,26,258,158,1142,585,463,356,249,87,21,0,849,412,30,49,79,162,40,15,73,70,305,144,111,84,99,40,
8487,hardaan01,1995,1,ORL,NBA,82,0,3015,1780,129,225,354,582,166,41,229,160,1215,623,580,445,283,89,12,0,473,280,20,36,56,72,20,4,26,27,217,101,78,58,55,20,
8507,hardati01,1996,1,MIA,NBA,81,0,3136,1644,49,228,277,695,151,9,230,165,1384,575,364,291,590,203,17,0,701,318,13,56,69,119,27,1,53,37,287,103,88,70,134,42,
8508,hardati01,1997,1,MIA,NBA,81,0,3031,1528,48,251,299,672,136,16,224,200,1296,558,329,257,442,155,5,0,222,130,3,14,17,33,6,0,18,9,94,42,37,29,39,17,
8509,hardati01,1998,1,MIA,NBA,48,0,1772,835,15,137,152,352,57,6,131,102,752,301,149,121,311,112,5,0,182,45,3,11,14,32,5,1,18,14,56,15,16,10,25,5,
8515,hardeja01,2009,1,OKC,NBA,76,0,1738,753,47,197,244,137,80,20,106,200,578,233,240,194,248,93,6,0,120,46,1,14,15,11,6,1,3,14,31,12,19,16,16,6,
8524,hardnch01,1963,1,BAL,NBA,66,0,617,298,0,0,251,27,0,0,0,114,260,107,125,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8530,hardyja01,1979,1,UTA,NBA,76,0,1600,420,124,275,399,104,47,87,105,207,363,184,66,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8546,hargijo01,1950,1,FTW,NBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8566,harpede01,1993,2,NYK,NBA,54,0,1311,466,10,76,86,236,80,4,81,117,402,173,113,84,98,36,23,0,750,263,13,41,54,103,42,1,41,63,231,99,56,36,85,29,
8567,harpede01,1994,1,NYK,NBA,80,0,2716,919,31,163,194,458,79,10,151,219,756,337,192,139,292,106,11,0,388,157,5,33,38,62,11,1,26,29,109,56,24,18,47,27,
8580,harpero01,1990,1,LAC,NBA,39,0,1383,763,58,130,188,209,66,35,129,111,729,285,217,145,148,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8615,harrial01,2007,1,GSW,NBA,81,0,2188,1102,107,332,439,133,74,16,90,266,923,401,190,147,407,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8627,harribi01,1974,1,SDA,ABA,76,0,1221,609,58,64,122,111,55,6,79,166,664,264,96,65,73,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
