playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
oatmaed01,1915,PO1,PCHA,С,5,3,1,4,16
bensobo01,1923,CAT,WCHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",2,0,0,0,0
cleghod01,1924,MTL,NHL,r/C,4,0,0,0,0
walkeja01,1916,SEA,PCHA,С,4,1,2,3,0
brucemo01,1919,OTS,NHL,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",5,0,0,0,0
ulricja01,1913,VA1,PCHA,Р,3,0,0,0,3
broadpu01,1925,MTM,NHL,Р,4,1,0,1,20
crawfru01,1923,CAT,WCHL,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",2,0,0,0,0
brandru01,1922,EDE,WCHL,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",1,0,0,0,0
anderjo03,1924,VIC,WCHL,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",4,1,0,1,10
clancki01,1922,OTS,NHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",6,1,0,1,4
dennecy01,1920,OTS,NHL,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",5,2,2,4,10
holmeha01,1925,VIC,WCHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",4,0,0,0,0
moranpa01,1912,QU1,NHA,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",3,0,0,0,0
camerbi01,1923,MTL,NHL,Р,4,0,0,0,0
gardihe01,1923,CAT,WCHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",2,1,0,1,0
pitredi01,1918,MTL,NHL,Р,5,0,3,3,0
mcdonja01,1918,MTL,NHL,С,5,1,1,2,3
gagnear01,1922,EDE,WCHL,Р,2,0,0,0,2
lehmahu01,1917,VML,PCHA,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",5,0,0,0,0
broadpu01,1922,OTS,NHL,Р,6,6,1,7,12
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
gerared01,1919,OTS,NHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",5,2,1,3,3
marshja02,1913,TBS,NHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",3,1,0,1,2
sheppjo01,1922,EDE,WCHL,С,1,0,0,0,0
wilsocu01,1913,TBS,NHA,Р,3,3,0,3,15
broadpu01,1919,OTS,NHL,Р,4,0,0,0,3
oatmaed01,1923,CAT,WCHL,С,2,0,1,1,0
haldeha01,1925,VIC,WCHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",4,1,0,1,8
vezinge01,1916,MOC,NHA,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",4,0,0,0,0
corbebe01,1915,MOC,NHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",5,0,1,1,32
pitredi01,1918,MTL,NHL,Р,5,0,3,3,0
johnsmo01,1915,PO1,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",5,1,1,2,9
smailwa01,1913,VA1,PCHA,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",3,1,0,1,2
gagnear01,1922,EDE,WCHL,Р,2,0,0,0,2
headlfe01,1924,MTL,NHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",4,0,0,0,0
walkeja01,1924,VIC,WCHL,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",4,4,2,6,0
helmaha01,1922,OTS,NHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",2,0,0,0,0
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
hartgi01,1924,VIC,WCHL,Р,4,2,1,3,0
benedcl01,1919,OTS,NHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",5,0,0,0,0
hitchli01,1922,OTS,NHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",5,1,0,1,4
adamsja01,1921,VML,PCHA,С,5,6,1,7,18
adamsbi01,1920,VML,PCHA,Р,4,0,0,0,0
simpsjo01,1922,EDE,WCHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",2,0,1,1,0
bostrhe01,1923,VAM,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",2,1,0,1,0
grahale01,1914,OT1,NHA,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",3,1,0,1,0
bellbi01,1923,MTL,NHL,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",3,0,0,0,0
patrifr01,1914,VML,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",3,2,1,3,6
gengebo01,1913,VA1,PCHA,С,3,0,0,0,15
lehmahu01,1922,VAM,PCHA,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",4,0,0,0,0
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
duncaar01,1923,VAM,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",2,0,0,0,6
