year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1973,КФ,А,BOS,NHL,TOR,NHL,4,0,0,17,9,
1993,КФУ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",TOR,NHL,CHI,NHL,4,2,0,15,10,
2010,ЧСС,"Привет! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NHL,PHI,NHL,4,0,0,20,7,
1978,"Предупреждение: следующее содержит спойлеры к фильму «Престиж».

В фильме «Престиж» Кристофер П. Хаммертон описывает сцену, в которой два мага, Роберт Энджер и Альфред Бредли, соревнуются в трюке с исчезновением человека. Энджер использует метод, который включает в себя создание иллюзии, в то время как Бредли на самом деле исчезает с помощью сложного механизма. Эта сцена подчеркивает тему иллюзии против реальности в фильме, поскольку зрители должны различать, что является магией и что является более мрачной наукой.","Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",PIT,NHL,BUF,NHL,2,1,0,9,9,
1975,SFК,"Добро пожаловать в мой мир! Я готов помочь вам с переводом любого текста на русский язык. Просто напишите текст, который вы хотите перевести, и я предоставлю точный и естественный перевод. Начнем!",MTL,NHL,PHI,NHL,4,0,0,14,9,
1986,CF,"Мне нужно, чтобы вы предоставили текст, который нужно перевести с английского на русский язык. Я готов выполнить перевод после того, как получу ваш запрос.",PHI,NHL,MTL,NHL,4,2,0,22,22,
1998,КФУ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",BUF,NHL,OTT,NHL,4,0,0,12,6,
1972,КФ,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",PHI,NHL,MNS,NHL,4,2,0,14,12,
1974,SF,я,PHI,NHL,NYI,NHL,4,3,0,19,16,
2005,КФУ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",ANA,NHL,CAL,NHL,4,3,0,17,16,
2006,КФУ,A,DET,NHL,CAL,NHL,4,2,0,18,10,
1981,CF,"Мне нужно, чтобы вы предоставили текст, который нужно перевести с английского на русский язык. Я готов выполнить перевод после того, как получу ваш запрос.",NYI,NHL,QUE,NHL,4,0,0,18,9,
2011,CF,"Мне нужно, чтобы вы предоставили текст, который нужно перевести с английского на русский язык. Я готов выполнить перевод после того, как получу ваш запрос.",NJD,NHL,NYR,NHL,4,2,0,15,14,
1935,КФ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",TOR,NHL,BOS,NHL,1,1,0,8,6,ТГ
2008,CF,"Добро пожаловать в чат-бота переводчика! Я могу помочь вам перевести текст с английского на русский язык. Просто введите текст, который вы хотите перевести, и я предоставлю вам точный перевод. Если у вас есть специальные требования к стилю или тональности перевода, пожалуйста, дайте мне знать, и я постараюсь адаптировать свой перевод соответствующим образом.",DET,NHL,CHI,NHL,4,1,0,19,10,
2011,КФУ,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",STL,NHL,SJS,NHL,4,1,0,14,8,
1993,КФУ,А,NYR,NHL,NYI,NHL,4,0,0,22,3,
1974,SF,"Привет! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BUF,NHL,MTL,NHL,4,2,0,21,29,
1998,SFК,О,DAL,NHL,BUF,NHL,4,2,0,13,9,
1984,DFD,"Добро пожаловать в службу перевода Coral! Я здесь, чтобы помочь вам перевести текст с английского на русский язык. Просто введите свой текст, и я предоставлю точный перевод.",WIN,NHL,CAL,NHL,3,1,0,15,13,
1992,DFD,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",TOR,NHL,DET,NHL,4,3,0,24,30,
2007,КФУ,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",SJS,NHL,CAL,NHL,4,3,0,19,17,
1991,DFD,А,MTL,NHL,HAR,NHL,4,3,0,21,18,
1924,SF,,MTL,NHL,TRS,NHL,2,0,0,5,2,ТГ
1949,SF,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",NYR,NHL,MTL,NHL,4,1,0,15,7,
1992,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",LAK,NHL,VAN,NHL,4,2,0,26,25,
1987,DFD,A,DET,NHL,TOR,NHL,4,2,0,32,20,
1968,SF,A,MTL,NHL,BOS,NHL,4,2,0,15,16,
1962,SF,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",DET,NHL,CHI,NHL,4,2,0,25,19,
2006,КФУ,С,NYR,NHL,ATL,NHL,4,0,0,17,6,
1991,DFD,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",BOS,NHL,BUF,NHL,4,3,0,19,24,
1974,"Предупреждение: следующее содержит спойлеры к фильму «Престиж».

В фильме «Престиж» Кристофер П. Хаммертон описывает сцену, в которой два мага, Роберт Энджер и Альфред Бредли, соревнуются в трюке с исчезновением человека. Энджер использует метод, который включает в себя создание иллюзии, в то время как Бредли на самом деле исчезает с помощью сложного механизма. Эта сцена подчеркивает тему иллюзии против реальности в фильме, поскольку зрители должны различать, что является магией и что является более мрачной наукой.",А,TOR,NHL,LAK,NHL,2,1,0,7,6,
1994,КФУ,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",SJS,NHL,CAL,NHL,4,3,0,26,35,
2009,КФУ,"Добро пожаловать в службу перевода Coral! Я здесь, чтобы помочь вам перевести текст с английского на русский язык. Просто введите свой текст, и я предоставлю точный перевод.",DET,NHL,PHO,NHL,4,3,0,26,18,
1932,КФ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",DET,NHL,MTM,NHL,2,0,0,5,2,ТГ
1985,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.",я,MTL,NHL,HAR,NHL,4,3,0,16,13,
2002,ЧСС,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",MIN,NHL,VAN,NHL,4,3,0,26,17,
1974,КФ,,HOU,WHA,CLC,WHA,4,1,0,24,14,
1973,DFD,,MFS,WHA,EDO,WHA,4,1,0,22,14,
1972,КФ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",NYR,NHL,BOS,NHL,4,1,0,22,11,
2009,КФУ,A,SJS,NHL,COL,NHL,4,2,0,19,11,
1982,DFD,А,BOS,NHL,QUE,NHL,3,1,0,11,8,
1990,"Тут не нужно ничего переводить, так как запрос содержит только код или символы, которые не требуют перевода.","Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",EDM,NHL,LAK,NHL,4,2,0,21,20,
1925,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",,VIC,WCHL,EDE,WCHL,1,0,1,5,3,ТГ
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,ТГ
1983,DFD,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",EDM,NHL,WIN,NHL,3,0,0,18,7,
2009,ЧСС,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",CHI,NHL,VAN,NHL,4,2,0,23,18,
1973,SF,A,BOS,NHL,CHI,NHL,4,2,0,28,20,
1985,DFD,С,NYR,NHL,PHI,NHL,3,2,0,18,15,
1989,CF,"Мне нужно, чтобы вы предоставили текст, который нужно перевести с английского на русский язык. Я готов выполнить перевод после того, как получу ваш запрос.",BOS,NHL,WAS,NHL,4,0,0,15,6,
1991,DFD,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,STL,NHL,4,2,0,23,19,
1994,КФУ,"Добро пожаловать в службу перевода Coral! Я здесь, чтобы помочь вам перевести текст с английского на русский язык. Просто введите свой текст, и я предоставлю точный перевод.",CHI,NHL,TOR,NHL,4,3,0,22,20,
1976,"Предупреждение: следующее содержит спойлеры к фильму «Престиж».

В фильме «Престиж» Кристофер П. Хаммертон описывает сцену, в которой два мага, Роберт Энджер и Альфред Бредли, соревнуются в трюке с исчезновением человека. Энджер использует метод, который включает в себя создание иллюзии, в то время как Бредли на самом деле исчезает с помощью сложного механизма. Эта сцена подчеркивает тему иллюзии против реальности в фильме, поскольку зрители должны различать, что является магией и что является более мрачной наукой.","Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",TOR,NHL,PIT,NHL,2,1,0,13,10,
1924,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",,VIC,WCHL,CAT,WCHL,1,0,1,3,1,ТГ
1946,SFК,С,TOR,NHL,MTL,NHL,4,2,0,13,13,
2009,КФУ,"Добро пожаловать в службу перевода Coral! Я здесь, чтобы помочь вам перевести текст с английского на русский язык. Просто введите свой текст, и я предоставлю точный перевод.",DET,NHL,PHO,NHL,4,3,0,26,18,
2005,CF,"Добро пожаловать в чат-бота переводчика! Я могу помочь вам перевести текст с английского на русский язык. Просто введите текст, который вы хотите перевести, и я предоставлю вам точный перевод. Если у вас есть специальные требования к стилю или тональности перевода, пожалуйста, дайте мне знать, и я постараюсь адаптировать свой перевод соответствующим образом.",EDM,NHL,ANA,NHL,4,1,0,16,13,
1993,ЧСС,я,NYR,NHL,WAS,NHL,4,1,0,20,12,
1972,DFD,,HOU,WHA,LAS,WHA,4,2,0,23,16,
1993,КФУ,С,NJD,NHL,BUF,NHL,4,3,0,14,14,
1979,SFК,О,NYI,NHL,PHI,NHL,4,2,0,26,25,
1975,"Предупреждение: следующее содержит спойлеры к фильму «Престиж».

В фильме «Престиж» Кристофер П. Хаммертон описывает сцену, в которой два мага, Роберт Энджер и Альфред Бредли, соревнуются в трюке с исчезновением человека. Энджер использует метод, который включает в себя создание иллюзии, в то время как Бредли на самом деле исчезает с помощью сложного механизма. Эта сцена подчеркивает тему иллюзии против реальности в фильме, поскольку зрители должны различать, что является магией и что является более мрачной наукой.","Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",TOR,NHL,PIT,NHL,2,1,0,8,3,
1996,КФУ,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",DET,NHL,STL,NHL,4,2,0,13,12,
2007,CF,"Добро пожаловать в чат-бота переводчика! Я могу помочь вам перевести текст с английского на русский язык. Просто введите текст, который вы хотите перевести, и я предоставлю вам точный перевод. Если у вас есть специальные требования к стилю или тональности перевода, пожалуйста, дайте мне знать, и я постараюсь адаптировать свой перевод соответствующим образом.",DET,NHL,DAL,NHL,4,2,0,17,10,
1986,DFD,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,CHI,NHL,4,0,0,15,6,
2005,ЧСС,"Добро пожаловать в мой мир! Я готов помочь вам с переводом любого текста на русский язык. Просто напишите текст, который вы хотите перевести, и я предоставлю точный и естественный перевод. Начнем!",EDM,NHL,SJS,NHL,4,2,0,19,12,
1998,КФУ,"Добро пожаловать в «Б»! Это место для тех, кто ценит красоту и уникальность. Откройте для себя мир изысканных вкусов, захватывающих дух пейзажей и очаровательной атмосферы. Погрузитесь в роскошь и наслаждайтесь каждой минутой вашего пребывания здесь. Позвольте нам одарить вас незабываемым опытом.

Добро пожаловать в «Б», где каждый момент наполнен волшебством. Откройте для себя нашo уникальное предложение, которое включает захватывающие приключения и роскошные удовольствия. Насладитесь изысканными вкусами нашей кухни, полюбуйтесь захватывающими дух пейзажами и окуннитесь в атмосферу комфорта и расслабления. Позвольте нам одарить вас незабываемым опытом, который оставит у вас теплые воспоминания на долгие годы.

Добро пожаловать в «Б» - место, где мечты становятся реальностью. Откройте для себя мир роскоши и изысканности, наслаждаясь каждым моментом вашего пребывания здесь. Позвольте нам очаровать вас своей красотой и предложить незабываемый опыт, который оставит у вас желание вернуться снова и снова. Добро пожаловать в «Б» - ваш дом далеко от дома.",BUF,NHL,OTT,NHL,4,0,0,12,6,
1978,"Предупреждение: следующее содержит спойлеры к фильму «Престиж».

В фильме «Престиж» Кристофер П. Хаммертон описывает сцену, в которой два мага, Роберт Энджер и Альфред Бредли, соревнуются в трюке с исчезновением человека. Энджер использует метод, который включает в себя создание иллюзии, в то время как Бредли на самом деле исчезает с помощью сложного механизма. Эта сцена подчеркивает тему иллюзии против реальности в фильме, поскольку зрители должны различать, что является магией и что является более мрачной наукой.","Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",PIT,NHL,BUF,NHL,2,1,0,9,9,
