id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
622,2006,КФР,Здравствуйте! Как я могу вам помочь?,CLE,NBA,WAS,NBA,4,0
623,2006,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,ORL,NBA,4,0
624,2006,КФР,Здравствуйте! Как я могу вам помочь?,NJN,NBA,TOR,NBA,4,2
625,2006,КФС,М,CLE,NBA,NJN,NBA,4,2
626,2006,КФС,М,DET,NBA,CHI,NBA,4,2
627,2006,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,SAS,NBA,CLE,NBA,4,0
628,2006,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SAS,NBA,UTA,NBA,4,1
629,2006,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,LAL,NBA,4,1
630,2006,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,DEN,NBA,4,1
631,2006,КФР,Здравствуйте! Как я могу вам помочь?,GSW,NBA,DAL,NBA,4,2
632,2006,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,HOU,NBA,4,3
633,2006,КФС,М,UTA,NBA,GSW,NBA,4,1
634,2006,КФС,М,SAS,NBA,PHO,NBA,4,2
635,2007,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NBA,DET,NBA,4,2
636,2007,КФР,Здравствуйте! Как я могу вам помочь?,ORL,NBA,TOR,NBA,4,1
637,2007,КФР,Здравствуйте! Как я могу вам помочь?,CLE,NBA,WAS,NBA,4,2
638,2007,КФР,Здравствуйте! Как я могу вам помочь?,DET,NBA,PHI,NBA,4,2
639,2007,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,ATL,NBA,4,3
640,2007,КФС,М,DET,NBA,ORL,NBA,4,1
641,2007,КФС,М,BOS,NBA,CLE,NBA,4,3
642,2007,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,BOS,NBA,LAL,NBA,4,2
643,2007,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,SAS,NBA,4,1
644,2007,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,DEN,NBA,4,0
645,2007,КФР,Здравствуйте! Как я могу вам помочь?,NOH,NBA,DAL,NBA,4,1
646,2007,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,PHO,NBA,4,1
647,2007,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,HOU,NBA,4,2
648,2007,КФС,М,LAL,NBA,UTA,NBA,4,2
649,2007,КФС,М,SAS,NBA,NOH,NBA,4,3
650,2008,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",ORL,NBA,CLE,NBA,4,2
651,2008,КФР,Здравствуйте! Как я могу вам помочь?,CLE,NBA,DET,NBA,4,0
652,2008,КФР,Здравствуйте! Как я могу вам помочь?,ORL,NBA,PHI,NBA,4,2
653,2008,КФР,Здравствуйте! Как я могу вам помочь?,ATL,NBA,MIA,NBA,4,3
654,2008,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,CHI,NBA,4,3
655,2008,КФС,М,CLE,NBA,ATL,NBA,4,0
656,2008,КФС,М,ORL,NBA,BOS,NBA,4,3
657,2008,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,LAL,NBA,ORL,NBA,4,1
658,2008,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,DEN,NBA,4,2
659,2008,КФР,Здравствуйте! Как я могу вам помочь?,DAL,NBA,SAS,NBA,4,1
660,2008,КФР,Здравствуйте! Как я могу вам помочь?,DEN,NBA,NOH,NBA,4,1
661,2008,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,UTA,NBA,4,1
662,2008,КФР,Здравствуйте! Как я могу вам помочь?,HOU,NBA,POR,NBA,4,2
663,2008,КФС,М,DEN,NBA,DAL,NBA,4,1
664,2008,КФС,М,LAL,NBA,HOU,NBA,4,3
665,2009,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NBA,ORL,NBA,4,2
666,2009,КФР,Здравствуйте! Как я могу вам помочь?,ORL,NBA,CHA,NBA,4,0
667,2009,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,MIA,NBA,4,1
668,2009,КФР,Здравствуйте! Как я могу вам помочь?,CLE,NBA,CHI,NBA,4,1
669,2009,КФР,Здравствуйте! Как я могу вам помочь?,ATL,NBA,MIL,NBA,4,3
670,2009,КФС,М,ORL,NBA,ATL,NBA,4,0
671,2009,КФС,М,BOS,NBA,CLE,NBA,4,2
672,2009,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,LAL,NBA,BOS,NBA,4,3
673,2009,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,PHO,NBA,4,2
674,2009,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,OKC,NBA,4,2
675,2009,КФР,Здравствуйте! Как я могу вам помочь?,PHO,NBA,POR,NBA,4,2
676,2009,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,DAL,NBA,4,2
677,2009,КФР,Здравствуйте! Как я могу вам помочь?,UTA,NBA,DEN,NBA,4,2
678,2009,КФС,М,LAL,NBA,UTA,NBA,4,0
679,2009,КФС,М,PHO,NBA,SAS,NBA,4,0
680,2010,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MIA,NBA,CHI,NBA,4,1
681,2010,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,NYK,NBA,4,0
682,2010,КФР,Здравствуйте! Как я могу вам помочь?,CHI,NBA,IND,NBA,4,1
683,2010,КФР,Здравствуйте! Как я могу вам помочь?,MIA,NBA,PHI,NBA,4,1
684,2010,КФР,Здравствуйте! Как я могу вам помочь?,ATL,NBA,ORL,NBA,4,2
685,2010,КФС,М,MIA,NBA,BOS,NBA,4,1
686,2010,КФС,М,CHI,NBA,ATL,NBA,4,2
687,2010,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,DAL,NBA,MIA,NBA,4,2
688,2010,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DAL,NBA,OKC,NBA,4,1
689,2010,КФР,Здравствуйте! Как я могу вам помочь?,OKC,NBA,DEN,NBA,4,1
690,2010,КФР,Здравствуйте! Как я могу вам помочь?,DAL,NBA,POR,NBA,4,2
691,2010,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,NOH,NBA,4,2
692,2010,КФР,Здравствуйте! Как я могу вам помочь?,MEM,NBA,SAS,NBA,4,2
693,2010,КФС,М,DAL,NBA,LAL,NBA,4,0
694,2010,КФС,М,OKC,NBA,MEM,NBA,4,3
695,2011,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MIA,NBA,BOS,NBA,4,3
696,2011,КФР,Здравствуйте! Как я могу вам помочь?,IND,NBA,ORL,NBA,4,1
697,2011,КФР,Здравствуйте! Как я могу вам помочь?,MIA,NBA,NYK,NBA,4,1
698,2011,КФР,Здравствуйте! Как я могу вам помочь?,BOS,NBA,ATL,NBA,4,2
699,2011,КФР,Здравствуйте! Как я могу вам помочь?,PHI,NBA,CHI,NBA,4,2
700,2011,КФС,М,MIA,NBA,IND,NBA,4,2
701,2011,КФС,М,BOS,NBA,PHI,NBA,4,3
702,2011,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,MIA,NBA,OKC,NBA,4,1
703,2011,ЧФ,"Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",OKC,NBA,SAS,NBA,4,2
704,2011,КФР,Здравствуйте! Как я могу вам помочь?,OKC,NBA,DAL,NBA,4,0
705,2011,КФР,Здравствуйте! Как я могу вам помочь?,SAS,NBA,UTA,NBA,4,0
706,2011,КФР,Здравствуйте! Как я могу вам помочь?,LAC,NBA,MEM,NBA,4,3
707,2011,КФР,Здравствуйте! Как я могу вам помочь?,LAL,NBA,DEN,NBA,4,3
708,2011,КФС,М,SAS,NBA,LAC,NBA,4,0
709,2011,КФС,М,OKC,NBA,LAL,NBA,4,1
710,1980,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,BOS,NBA,HOU,NBA,4,2
711,1986,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,LAL,NBA,BOS,NBA,4,2
712,1988,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",О,DET,NBA,LAL,NBA,4,0
713,1967,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",PTP,ABA,NOB,ABA,4,3
714,1967,DF,"""С""",PTP,ABA,MNM,ABA,4,1
715,1967,DF,"""С""",NOB,ABA,DLC,ABA,4,1
716,1967,DSF,B,MNM,ABA,KEN,ABA,3,2
717,1967,DSF,B,PTP,ABA,INA,ABA,3,0
718,1967,DSF,B,DLC,ABA,HSM,ABA,3,0
719,1967,DSF,B,NOB,ABA,DNR,ABA,3,2
720,1968,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",OAK,ABA,INA,ABA,4,1
721,1968,DF,"""С""",INA,ABA,MMF,ABA,4,1
722,1968,DF,"""С""",OAK,ABA,NOB,ABA,4,0
723,1968,DSF,B,INA,ABA,KEN,ABA,4,3
724,1968,DSF,B,MMF,ABA,MNP,ABA,4,3
725,1968,DSF,B,NOB,ABA,DLC,ABA,4,3
726,1968,DSF,B,OAK,ABA,DNR,ABA,4,3
727,1969,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",INA,ABA,LAS,ABA,4,2
728,1969,DF,"""С""",INA,ABA,KEN,ABA,4,1
729,1969,DF,"""С""",LAS,ABA,DNR,ABA,4,1
730,1969,DSF,B,INA,ABA,CAR,ABA,4,0
731,1969,DSF,B,KEN,ABA,NYA,ABA,4,3
732,1969,DSF,B,DNR,ABA,WSA,ABA,4,3
733,1969,DSF,B,LAS,ABA,DLC,ABA,4,2
734,1970,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",UTS,ABA,KEN,ABA,4,3
735,1970,DF,"""С""",KEN,ABA,VIR,ABA,4,2
736,1970,DF,"""С""",UTS,ABA,INA,ABA,4,3
737,1970,DSF,B,KEN,ABA,FLO,ABA,4,2
738,1970,DSF,B,VIR,ABA,NYA,ABA,4,2
739,1970,DSF,B,INA,ABA,MMP,ABA,4,0
740,1970,DSF,B,UTS,ABA,TEX,ABA,4,0
741,1970,DD,А,TEX,ABA,DNR,ABA,1,0
742,1971,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",INA,ABA,NYA,ABA,4,2
743,1971,DF,"""С""",NYA,ABA,VIR,ABA,4,3
744,1971,DF,"""С""",INA,ABA,UTS,ABA,4,3
745,1971,DSF,B,NYA,ABA,KEN,ABA,4,2
746,1971,DSF,B,VIR,ABA,FLO,ABA,4,0
747,1971,DSF,B,INA,ABA,DNR,ABA,4,3
748,1971,DSF,B,UTS,ABA,DLC,ABA,4,0
749,1972,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",INA,ABA,KEN,ABA,4,3
750,1972,DF,"""С""",KEN,ABA,CAR,ABA,4,3
751,1972,DF,"""С""",INA,ABA,UTS,ABA,4,2
752,1972,DSF,B,CAR,ABA,NYA,ABA,4,1
753,1972,DSF,B,KEN,ABA,VIR,ABA,4,1
754,1972,DSF,B,INA,ABA,DNR,ABA,4,1
755,1972,DSF,B,UTS,ABA,SDA,ABA,4,0
756,1973,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",NYA,ABA,UTS,ABA,4,1
757,1973,DF,"""С""",NYA,ABA,KEN,ABA,4,0
758,1973,DF,"""С""",UTS,ABA,INA,ABA,4,3
759,1973,DSF,B,KEN,ABA,CAR,ABA,4,0
760,1973,DSF,B,NYA,ABA,VIR,ABA,4,1
761,1973,DSF,B,INA,ABA,SAA,ABA,4,3
762,1973,DSF,B,UTS,ABA,SDA,ABA,4,2
763,1973,DD,А,SDA,ABA,DNR,ABA,1,0
764,1974,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",KEN,ABA,INA,ABA,4,1
765,1974,DF,"""С""",KEN,ABA,SSL,ABA,4,1
766,1974,DF,"""С""",INA,ABA,DNA,ABA,4,3
767,1974,DSF,B,KEN,ABA,MMS,ABA,4,1
768,1974,DSF,B,SSL,ABA,NYA,ABA,4,1
769,1974,DSF,B,DNA,ABA,UTS,ABA,4,2
770,1974,DSF,B,INA,ABA,SAA,ABA,4,2
771,1974,DD,А,KEN,ABA,NYA,ABA,1,0
772,1975,"Извините, но я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?","Добро пожаловать в Coral, искусственный интеллект, созданный для помощи людям, предоставляя тщательные и полезные ответы. Я здесь, чтобы помочь вам с любыми вопросами или задачами, которые у вас могут возникнуть. Как я могу помочь вам сегодня?",NYA,ABA,DNA,ABA,4,2
773,1975,SF,"""С""",DNA,ABA,KEN,ABA,4,3
774,1975,SF,"""С""",NYA,ABA,SAA,ABA,4,3
775,1975,FR,B,KEN,ABA,INA,ABA,2,1
