year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1999,NHL,PHO,22,16,2.0,1.0,17,15,6.0,3.0,,,,,8.0,2.0,3.0,0.0,8.0,4.0,0.0,0.0,5.0,6.0,1.0,0.0,7.0,4.0,2.0,1.0,4.0,6.0,1.0,0.0,5.0,8.0,0.0,2.0,2.0,1.0,1.0,1.0
1978,NHL,NYR,19,13,8.0,,21,16,3.0,,,,,,5.0,1.0,3.0,,8.0,3.0,1.0,,7.0,9.0,0.0,,9.0,4.0,1.0,,5.0,3.0,2.0,,5.0,6.0,3.0,,1.0,3.0,1.0,
1972,WHA,MFS,24,14,1.0,,14,23,2.0,,,,,,2.0,5.0,1.0,,10.0,4.0,0.0,,8.0,7.0,1.0,,5.0,7.0,1.0,,6.0,6.0,0.0,,7.0,8.0,0.0,,,,,
1931,NHL,BOS,11,10,3.0,,4,11,9.0,,,,,,,,,,3.0,4.0,0.0,,4.0,1.0,4.0,,1.0,5.0,5.0,,4.0,6.0,2.0,,3.0,5.0,1.0,,,,,
1949,NHL,DET,19,9,7.0,,18,10,7.0,,,,,,4.0,2.0,1.0,,9.0,2.0,2.0,,8.0,4.0,1.0,,5.0,5.0,3.0,,4.0,3.0,4.0,,7.0,3.0,3.0,,,,,
2008,NHL,PIT,25,13,,3.0,20,15,,6.0,,,,,5.0,4.0,,2.0,9.0,2.0,,1.0,5.0,8.0,,1.0,5.0,8.0,,1.0,7.0,4.0,,1.0,10.0,1.0,,2.0,4.0,1.0,,1.0
2005,NHL,CAR,31,8,,2.0,21,14,,6.0,,,,,8.0,2.0,,1.0,8.0,5.0,,0.0,8.0,3.0,,3.0,13.0,1.0,,0.0,2.0,3.0,,0.0,9.0,5.0,,2.0,4.0,3.0,,2.0
1991,NHL,LAK,20,11,9.0,,15,20,5.0,,,,,,7.0,3.0,3.0,,4.0,6.0,3.0,,3.0,7.0,1.0,,5.0,4.0,4.0,,9.0,4.0,2.0,,6.0,6.0,1.0,,1.0,1.0,0.0,
1987,NHL,STL,18,17,5.0,,16,21,3.0,,,,,,3.0,5.0,1.0,,5.0,7.0,1.0,,7.0,5.0,3.0,,8.0,6.0,0.0,,6.0,7.0,0.0,,5.0,6.0,3.0,,0.0,2.0,0.0,
1987,NHL,PHI,20,14,6.0,,18,19,3.0,,,,,,3.0,6.0,2.0,,5.0,7.0,1.0,,10.0,2.0,2.0,,8.0,5.0,1.0,,7.0,2.0,1.0,,4.0,11.0,1.0,,1.0,0.0,1.0,
1939,NHL,DET,11,10,3.0,,5,16,3.0,,,,,,,,,,4.0,5.0,1.0,,1.0,7.0,2.0,,4.0,4.0,2.0,,5.0,6.0,1.0,,2.0,4.0,0.0,,,,,
1954,NHL,CHI,6,21,8.0,,7,19,9.0,,,,,,1.0,5.0,2.0,,2.0,9.0,3.0,,3.0,7.0,2.0,,3.0,8.0,4.0,,2.0,6.0,4.0,,2.0,5.0,2.0,,,,,
1983,NHL,MNS,22,14,4.0,,17,17,6.0,,,,,,3.0,7.0,1.0,,9.0,2.0,2.0,,6.0,6.0,1.0,,9.0,5.0,0.0,,4.0,9.0,2.0,,8.0,2.0,4.0,,,,,
1978,WHA,EDO,29,11,1.0,,19,19,1.0,,,,,,3.0,5.0,0.0,,8.0,3.0,0.0,,6.0,7.0,0.0,,6.0,4.0,0.0,,10.0,2.0,1.0,,8.0,6.0,1.0,,7.0,3.0,0.0,
1915,NHA,QU1,7,3,2.0,,3,9,0.0,,,,,,,,,,,,,,2.0,1.0,0.0,,5.0,3.0,1.0,,1.0,5.0,1.0,,2.0,3.0,0.0,,,,,
1972,WHA,ALB,25,12,2.0,,13,25,1.0,,,,,,5.0,5.0,1.0,,7.0,7.0,1.0,,3.0,8.0,0.0,,7.0,4.0,0.0,,6.0,9.0,0.0,,10.0,4.0,1.0,,,,,
1925,NHL,BOS,10,7,1.0,,7,8,3.0,,,,,,,,,,1.0,1.0,0.0,,2.0,7.0,0.0,,2.0,4.0,3.0,,8.0,1.0,1.0,,4.0,2.0,0.0,,,,,
1983,NHL,NYI,28,11,1.0,,22,15,3.0,,,,,,6.0,6.0,0.0,,10.0,2.0,1.0,,10.0,3.0,1.0,,5.0,8.0,0.0,,9.0,4.0,0.0,,9.0,3.0,2.0,,1.0,0.0,0.0,
2009,NHL,VAN,30,8,,3.0,19,20,,2.0,,,,,7.0,7.0,,0.0,7.0,5.0,,0.0,10.0,4.0,,1.0,10.0,2.0,,1.0,3.0,4.0,,0.0,9.0,4.0,,2.0,3.0,2.0,,1.0
1922,NHL,HAM,4,8,0.0,,2,10,0.0,,,,,,,,,,,,,,2.0,3.0,0.0,,3.0,6.0,0.0,,1.0,7.0,0.0,,0.0,2.0,0.0,,,,,
2011,NHL,WPG,23,13,,5.0,14,22,,5.0,,,,,4.0,6.0,,1.0,5.0,5.0,,3.0,10.0,3.0,,1.0,4.0,8.0,,1.0,7.0,5.0,,2.0,6.0,7.0,,1.0,1.0,1.0,,1.0
1953,NHL,TOR,22,6,7.0,,10,18,7.0,,,,,,4.0,4.0,2.0,,7.0,3.0,3.0,,6.0,3.0,2.0,,7.0,5.0,1.0,,5.0,4.0,4.0,,3.0,5.0,2.0,,,,,
2001,NHL,WAS,21,12,6.0,2.0,15,21,5.0,0.0,,,,,5.0,6.0,1.0,0.0,5.0,7.0,2.0,0.0,5.0,4.0,4.0,0.0,5.0,9.0,1.0,1.0,4.0,1.0,1.0,0.0,9.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0
2000,NHL,CAL,12,18,9.0,2.0,15,18,6.0,2.0,,,,,3.0,8.0,1.0,0.0,3.0,4.0,4.0,4.0,7.0,3.0,2.0,0.0,4.0,6.0,2.0,0.0,5.0,4.0,2.0,0.0,4.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0
2005,NHL,FLO,25,11,,5.0,12,23,,6.0,,,,,6.0,5.0,,1.0,1.0,9.0,,3.0,8.0,6.0,,1.0,5.0,5.0,,3.0,3.0,2.0,,0.0,10.0,4.0,,1.0,4.0,3.0,,2.0
1990,NHL,PHI,18,16,6.0,,15,21,4.0,,,,,,6.0,6.0,0.0,,11.0,4.0,2.0,,4.0,8.0,3.0,,6.0,4.0,1.0,,4.0,5.0,2.0,,2.0,10.0,2.0,,,,,
2006,NHL,CBS,18,19,,4.0,15,23,,3.0,,,,,3.0,5.0,,1.0,3.0,10.0,,1.0,9.0,5.0,,2.0,6.0,6.0,,1.0,3.0,7.0,,2.0,8.0,6.0,,0.0,1.0,3.0,,0.0
1997,NHL,PHI,24,11,6.0,,18,18,5.0,,,,,,7.0,5.0,2.0,,8.0,3.0,2.0,,8.0,2.0,3.0,,5.0,5.0,2.0,,2.0,2.0,0.0,,8.0,7.0,2.0,,4.0,5.0,0.0,
2005,NHL,NYI,20,18,,3.0,16,22,,3.0,,,,,5.0,6.0,,0.0,7.0,6.0,,1.0,5.0,6.0,,1.0,6.0,7.0,,1.0,2.0,3.0,,1.0,8.0,7.0,,1.0,3.0,5.0,,1.0
1973,NHL,BOS,33,4,2.0,,19,13,7.0,,,,,,7.0,2.0,1.0,,9.0,2.0,1.0,,8.0,2.0,1.0,,9.0,2.0,3.0,,9.0,2.0,1.0,,9.0,5.0,2.0,,1.0,2.0,0.0,
1926,NHL,BOS,15,7,0.0,,6,13,3.0,,,,,,,,,,2.0,3.0,0.0,,5.0,4.0,1.0,,4.0,5.0,2.0,,5.0,3.0,0.0,,5.0,5.0,0.0,,,,,
2002,NHL,VAN,22,13,6.0,0.0,23,10,7.0,1.0,,,,,3.0,4.0,4.0,0.0,12.0,1.0,0.0,0.0,7.0,6.0,1.0,0.0,7.0,5.0,2.0,0.0,9.0,1.0,2.0,0.0,7.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0
1977,WHA,CZE,0,0,0.0,,1,6,1.0,,,,,,,,,,,,,,1.0,6.0,1.0,,,,,,,,,,,,,,,,,
1995,NHL,WIN,22,16,3.0,,14,24,3.0,,,,,,6.0,4.0,2.0,,6.0,6.0,0.0,,4.0,9.0,1.0,,5.0,5.0,1.0,,5.0,6.0,0.0,,7.0,8.0,1.0,,3.0,2.0,1.0,
1991,NHL,MTL,27,8,5.0,,14,20,6.0,,,,,,9.0,3.0,1.0,,8.0,7.0,1.0,,9.0,4.0,0.0,,5.0,4.0,2.0,,6.0,4.0,4.0,,4.0,5.0,2.0,,0.0,1.0,1.0,
1936,NHL,TOR,14,9,1.0,,8,12,4.0,,,,,,,,,,3.0,5.0,1.0,,4.0,4.0,0.0,,5.0,6.0,1.0,,6.0,5.0,1.0,,4.0,1.0,2.0,,,,,
1948,NHL,TOR,12,8,10.0,,10,17,3.0,,,,,,3.0,4.0,0.0,,2.0,3.0,5.0,,4.0,6.0,1.0,,4.0,5.0,4.0,,6.0,1.0,3.0,,3.0,6.0,0.0,,,,,
1932,NHL,NYR,12,7,5.0,,11,10,3.0,,,,,,,,,,3.0,1.0,1.0,,7.0,3.0,2.0,,6.0,5.0,1.0,,4.0,4.0,3.0,,3.0,4.0,1.0,,,,,
1976,NHL,CLE,14,17,9.0,,11,25,4.0,,,,,,3.0,5.0,2.0,,3.0,6.0,4.0,,5.0,10.0,1.0,,4.0,6.0,1.0,,4.0,7.0,2.0,,5.0,7.0,3.0,,1.0,1.0,0.0,
1978,NHL,COR,8,24,8.0,,7,29,4.0,,,,,,2.0,7.0,1.0,,2.0,8.0,4.0,,3.0,9.0,1.0,,5.0,7.0,2.0,,1.0,11.0,0.0,,1.0,10.0,2.0,,1.0,1.0,2.0,
2005,NHL,CHI,16,19,,6.0,10,24,,7.0,,,,,3.0,8.0,,0.0,7.0,6.0,,0.0,3.0,6.0,,4.0,4.0,8.0,,2.0,1.0,3.0,,2.0,5.0,7.0,,3.0,3.0,5.0,,2.0
1930,NHL,TOR,15,4,3.0,,7,9,6.0,,,,,,,,,,4.0,1.0,2.0,,3.0,5.0,1.0,,8.0,2.0,2.0,,2.0,4.0,3.0,,5.0,1.0,1.0,,,,,
1993,NHL,LAK,18,19,5.0,,9,26,7.0,,,,,,6.0,5.0,2.0,,3.0,8.0,0.0,,5.0,7.0,1.0,,5.0,5.0,3.0,,2.0,8.0,3.0,,4.0,7.0,2.0,,2.0,5.0,1.0,
1974,NHL,MTL,27,8,5.0,,20,6,14.0,,,,,,4.0,3.0,4.0,,8.0,3.0,3.0,,8.0,0.0,4.0,,8.0,3.0,2.0,,8.0,1.0,3.0,,8.0,4.0,3.0,,3.0,0.0,0.0,
2005,NHL,BOS,16,15,,10.0,13,22,,6.0,,,,,5.0,5.0,,3.0,3.0,8.0,,2.0,6.0,5.0,,1.0,8.0,4.0,,2.0,2.0,2.0,,2.0,4.0,9.0,,3.0,1.0,4.0,,3.0
1993,NHL,DAL,23,12,7.0,,19,17,6.0,,,,,,6.0,4.0,2.0,,6.0,5.0,4.0,,8.0,4.0,1.0,,7.0,6.0,0.0,,7.0,2.0,1.0,,5.0,5.0,4.0,,3.0,3.0,1.0,
1995,NHL,COL,24,10,7.0,,23,15,3.0,,,,,,7.0,3.0,1.0,,8.0,2.0,3.0,,7.0,6.0,1.0,,4.0,4.0,4.0,,9.0,3.0,1.0,,8.0,5.0,0.0,,4.0,2.0,0.0,
1982,NHL,NYR,24,13,3.0,,11,22,7.0,,,,,,6.0,7.0,0.0,,6.0,4.0,1.0,,6.0,5.0,2.0,,5.0,7.0,3.0,,5.0,4.0,2.0,,7.0,7.0,1.0,,0.0,1.0,1.0,
1970,NHL,MNS,16,15,8.0,,12,19,8.0,,,,,,5.0,3.0,0.0,,5.0,5.0,3.0,,3.0,9.0,3.0,,5.0,5.0,4.0,,4.0,6.0,4.0,,6.0,5.0,2.0,,0.0,1.0,0.0,
1987,NHL,WIN,20,14,6.0,,13,22,5.0,,,,,,5.0,4.0,0.0,,5.0,8.0,1.0,,6.0,5.0,2.0,,6.0,5.0,4.0,,6.0,5.0,2.0,,4.0,9.0,1.0,,1.0,0.0,1.0,
2003,NHL,SJS,24,8,7.0,2.0,19,13,5.0,4.0,,,,,1.0,5.0,4.0,0.0,7.0,1.0,4.0,2.0,7.0,3.0,3.0,1.0,9.0,4.0,0.0,2.0,8.0,3.0,0.0,1.0,10.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
2005,NHL,DET,27,9,,5.0,31,7,,3.0,,,,,11.0,1.0,,0.0,7.0,5.0,,2.0,8.0,3.0,,1.0,8.0,4.0,,2.0,5.0,1.0,,0.0,11.0,1.0,,3.0,8.0,1.0,,0.0
1974,NHL,BUF,28,6,6.0,,21,10,9.0,,,,,,5.0,3.0,1.0,,12.0,1.0,3.0,,7.0,4.0,1.0,,8.0,2.0,2.0,,7.0,1.0,5.0,,7.0,5.0,3.0,,3.0,0.0,0.0,
1909,NHA,COB,2,4,0.0,,2,4,0.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,2.0,3.0,0.0,,1.0,4.0,0.0,,,,,
1992,NHL,LAK,22,15,5.0,,17,20,5.0,,,,,,7.0,4.0,1.0,,9.0,3.0,1.0,,4.0,7.0,2.0,,4.0,7.0,2.0,,3.0,8.0,1.0,,9.0,3.0,2.0,,3.0,3.0,1.0,
1978,NHL,VAN,15,18,7.0,,10,24,6.0,,,,,,4.0,5.0,1.0,,5.0,8.0,1.0,,4.0,8.0,1.0,,4.0,6.0,4.0,,2.0,6.0,3.0,,5.0,9.0,1.0,,1.0,0.0,2.0,
1992,NHL,WIN,23,16,3.0,,17,21,4.0,,,,,,4.0,8.0,0.0,,4.0,5.0,2.0,,7.0,6.0,1.0,,10.0,3.0,2.0,,3.0,7.0,1.0,,7.0,6.0,1.0,,5.0,2.0,0.0,
1911,NHA,MOC,4,5,0.0,,4,5,0.0,,,,,,,,,,,,,,,,,,5.0,4.0,0.0,,2.0,6.0,0.0,,1.0,0.0,0.0,,,,,
1974,WHA,SDM,26,11,2.0,,17,20,2.0,,,,,,4.0,1.0,0.0,,7.0,6.0,0.0,,4.0,9.0,1.0,,8.0,4.0,0.0,,6.0,7.0,1.0,,12.0,3.0,1.0,,2.0,1.0,1.0,
1915,PCHA,SEA,7,3,0.0,,2,6,0.0,,,,,,,,,,,,,,3.0,2.0,0.0,,1.0,5.0,0.0,,5.0,2.0,0.0,,,,,,,,,
1974,WHA,WIJ,23,13,3.0,,15,22,2.0,,,,,,4.0,1.0,0.0,,7.0,5.0,1.0,,6.0,8.0,0.0,,3.0,7.0,1.0,,7.0,6.0,1.0,,11.0,5.0,1.0,,0.0,3.0,1.0,
1962,NHL,MTL,15,10,10.0,,13,9,13.0,,,,,,4.0,3.0,2.0,,4.0,3.0,4.0,,6.0,3.0,5.0,,6.0,4.0,4.0,,4.0,3.0,3.0,,4.0,3.0,5.0,,,,,
2001,NHL,MTL,21,13,6.0,1.0,15,18,6.0,2.0,,,,,5.0,5.0,1.0,0.0,7.0,3.0,2.0,1.0,4.0,8.0,2.0,1.0,6.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,6.0,5.0,4.0,0.0,5.0,2.0,0.0,0.0
1976,WHA,PHR,20,18,2.0,,8,30,2.0,,,,,,5.0,5.0,0.0,,7.0,5.0,2.0,,2.0,10.0,0.0,,6.0,7.0,0.0,,4.0,9.0,1.0,,3.0,11.0,1.0,,1.0,1.0,0.0,
1983,NHL,LAK,13,19,8.0,,10,25,5.0,,,,,,2.0,5.0,4.0,,5.0,8.0,1.0,,6.0,7.0,1.0,,2.0,7.0,4.0,,4.0,7.0,2.0,,4.0,10.0,1.0,,,,,
2003,NHL,MIN,19,13,7.0,2.0,11,16,13.0,1.0,,,,,4.0,6.0,1.0,0.0,4.0,6.0,3.0,0.0,6.0,2.0,6.0,0.0,3.0,6.0,5.0,2.0,4.0,5.0,2.0,0.0,7.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0
1973,WHA,CHC,23,13,3.0,,15,22,2.0,,,,,,5.0,4.0,1.0,,6.0,3.0,0.0,,5.0,9.0,1.0,,5.0,4.0,1.0,,6.0,10.0,0.0,,10.0,4.0,2.0,,1.0,1.0,0.0,
2006,NHL,AND,26,6,,9.0,22,14,,5.0,,,,,9.0,0.0,,3.0,10.0,2.0,,3.0,9.0,5.0,,0.0,4.0,5.0,,2.0,5.0,5.0,,2.0,10.0,3.0,,2.0,1.0,0.0,,2.0
1988,NHL,PIT,24,13,3.0,,16,20,4.0,,,,,,7.0,4.0,0.0,,7.0,6.0,0.0,,9.0,2.0,3.0,,5.0,6.0,1.0,,4.0,6.0,3.0,,6.0,9.0,0.0,,2.0,0.0,0.0,
1999,NHL,EDM,18,11,9.0,3.0,14,15,7.0,5.0,,,,,4.0,3.0,2.0,2.0,2.0,5.0,4.0,1.0,6.0,4.0,3.0,2.0,5.0,3.0,4.0,2.0,8.0,2.0,2.0,1.0,4.0,7.0,1.0,0.0,3.0,2.0,0.0,0.0
1926,NHL,OTS,16,5,1.0,,14,5,3.0,,,,,,,,,,4.0,0.0,1.0,,7.0,1.0,1.0,,7.0,3.0,1.0,,6.0,3.0,1.0,,6.0,3.0,0.0,,,,,
1959,NHL,CHI,18,11,6.0,,10,18,7.0,,,,,,1.0,7.0,1.0,,3.0,7.0,3.0,,6.0,4.0,3.0,,7.0,6.0,3.0,,7.0,3.0,0.0,,4.0,2.0,3.0,,,,,
1994,NHL,TOR,15,7,2.0,,6,12,6.0,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,6.0,7.0,2.0,,6.0,3.0,4.0,,5.0,6.0,1.0,
1974,WHA,QUN,27,12,0.0,,19,20,0.0,,,,,,4.0,1.0,0.0,,8.0,6.0,0.0,,7.0,8.0,0.0,,11.0,2.0,0.0,,9.0,4.0,0.0,,4.0,10.0,0.0,,3.0,1.0,0.0,
1976,NHL,PIT,22,12,6.0,,12,21,7.0,,,,,,2.0,6.0,4.0,,6.0,5.0,1.0,,7.0,5.0,1.0,,7.0,4.0,2.0,,5.0,5.0,4.0,,5.0,8.0,1.0,,2.0,0.0,0.0,
1994,NHL,EDM,11,12,1.0,,6,15,3.0,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,,5.0,6.0,2.0,,5.0,7.0,1.0,,5.0,8.0,1.0,
1922,PCHA,VAM,10,5,1.0,,7,7,0.0,,,,,,,,,,1.0,4.0,0.0,,5.0,2.0,0.0,,6.0,4.0,1.0,,5.0,2.0,0.0,,,,,,,,,
1977,WHA,NEW,26,14,1.0,,18,17,4.0,,,,,,6.0,1.0,1.0,,9.0,3.0,2.0,,8.0,4.0,0.0,,6.0,8.0,1.0,,5.0,6.0,0.0,,7.0,8.0,0.0,,3.0,1.0,1.0,
1925,NHL,TRS,11,5,2.0,,1,16,1.0,,,,,,,,,,0.0,1.0,0.0,,2.0,6.0,1.0,,5.0,4.0,0.0,,3.0,7.0,1.0,,2.0,3.0,1.0,,,,,
2007,NHL,BOS,21,16,,4.0,20,13,,8.0,,,,,6.0,4.0,,0.0,7.0,4.0,,2.0,6.0,8.0,,2.0,8.0,3.0,,1.0,7.0,4.0,,1.0,6.0,5.0,,5.0,1.0,1.0,,1.0
1943,NHL,TOR,13,11,1.0,,10,12,3.0,,,,,,2.0,0.0,0.0,,3.0,6.0,2.0,,6.0,4.0,0.0,,5.0,6.0,1.0,,4.0,4.0,1.0,,3.0,3.0,0.0,,,,,
1967,NHL,STL,18,12,7.0,,9,19,9.0,,,,,,1.0,5.0,2.0,,4.0,8.0,0.0,,7.0,7.0,1.0,,6.0,1.0,5.0,,3.0,5.0,4.0,,6.0,5.0,4.0,,,,,
1934,NHL,DET,11,8,5.0,,8,14,2.0,,,,,,,,,,3.0,5.0,0.0,,4.0,4.0,3.0,,4.0,3.0,4.0,,3.0,8.0,0.0,,5.0,2.0,0.0,,,,,
1989,NHL,MTL,26,8,6.0,,15,20,5.0,,,,,,9.0,6.0,0.0,,8.0,4.0,2.0,,3.0,7.0,3.0,,6.0,4.0,1.0,,9.0,3.0,1.0,,6.0,4.0,3.0,,0.0,0.0,1.0,
1995,NHL,NJD,22,17,2.0,,15,16,10.0,,,,,,6.0,4.0,0.0,,5.0,6.0,3.0,,4.0,9.0,1.0,,7.0,3.0,1.0,,5.0,3.0,3.0,,7.0,4.0,4.0,,3.0,4.0,0.0,
1991,NHL,PIT,21,13,6.0,,18,19,3.0,,,,,,5.0,5.0,2.0,,8.0,3.0,2.0,,9.0,5.0,0.0,,3.0,7.0,1.0,,3.0,7.0,3.0,,10.0,3.0,1.0,,1.0,2.0,0.0,
1916,NHA,TOB,3,4,0.0,,4,3,0.0,,,,,,,,,,,,,,2.0,0.0,0.0,,5.0,4.0,0.0,,0.0,3.0,0.0,,,,,,,,,
2009,NHL,NYI,23,14,,4.0,11,23,,7.0,,,,,4.0,4.0,,5.0,6.0,6.0,,2.0,6.0,8.0,,1.0,7.0,7.0,,0.0,2.0,4.0,,0.0,6.0,6.0,,2.0,3.0,2.0,,1.0
2001,NHL,NAS,17,16,8.0,0.0,11,25,5.0,0.0,,,,,4.0,7.0,2.0,0.0,5.0,6.0,1.0,0.0,5.0,4.0,3.0,0.0,6.0,8.0,3.0,0.0,4.0,1.0,1.0,0.0,2.0,10.0,3.0,0.0,2.0,5.0,0.0,0.0
1978,NHL,CHI,18,12,10.0,,11,24,5.0,,,,,,4.0,1.0,3.0,,4.0,7.0,2.0,,4.0,8.0,2.0,,5.0,7.0,2.0,,6.0,3.0,3.0,,4.0,8.0,2.0,,2.0,2.0,1.0,
1978,NHL,MNS,19,15,6.0,,9,25,6.0,,,,,,1.0,4.0,2.0,,4.0,10.0,0.0,,9.0,4.0,1.0,,5.0,5.0,4.0,,4.0,4.0,3.0,,4.0,10.0,1.0,,1.0,3.0,1.0,
1987,NHL,VAN,15,20,5.0,,10,26,4.0,,,,,,2.0,6.0,1.0,,6.0,7.0,1.0,,4.0,8.0,3.0,,4.0,9.0,2.0,,5.0,8.0,0.0,,3.0,8.0,2.0,,1.0,0.0,0.0,
2001,NHL,CAR,15,13,11.0,2.0,20,13,5.0,3.0,,,,,6.0,5.0,0.0,2.0,6.0,6.0,4.0,0.0,8.0,2.0,1.0,3.0,3.0,6.0,5.0,0.0,2.0,3.0,1.0,0.0,7.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0
1973,WHA,QUN,25,10,4.0,,13,26,0.0,,,,,,8.0,4.0,0.0,,4.0,8.0,2.0,,5.0,6.0,1.0,,7.0,5.0,0.0,,9.0,5.0,0.0,,5.0,8.0,1.0,,,,,
1985,NHL,WAS,30,8,2.0,,20,15,5.0,,,,,,4.0,4.0,2.0,,10.0,3.0,1.0,,7.0,3.0,1.0,,8.0,6.0,0.0,,8.0,3.0,1.0,,11.0,3.0,1.0,,2.0,1.0,1.0,
1976,NHL,ATF,22,11,7.0,,12,23,5.0,,,,,,5.0,6.0,2.0,,6.0,2.0,4.0,,7.0,5.0,1.0,,5.0,4.0,4.0,,3.0,9.0,0.0,,7.0,8.0,0.0,,1.0,0.0,1.0,
1915,NHA,TBS,8,4,0.0,,1,10,1.0,,,,,,,,,,,,,,0.0,3.0,0.0,,3.0,6.0,0.0,,3.0,3.0,1.0,,3.0,2.0,0.0,,,,,
2010,NHL,TOR,18,15,,8.0,19,19,,3.0,,,,,5.0,4.0,,1.0,3.0,7.0,,3.0,5.0,8.0,,0.0,6.0,6.0,,1.0,8.0,2.0,,4.0,9.0,5.0,,1.0,1.0,2.0,,1.0
1954,NHL,MTL,26,5,4.0,,15,13,7.0,,,,,,7.0,3.0,1.0,,8.0,4.0,2.0,,7.0,2.0,3.0,,7.0,4.0,2.0,,7.0,2.0,1.0,,5.0,3.0,2.0,,,,,
2007,NHL,MIN,25,11,,5.0,19,17,,5.0,,,,,7.0,3.0,,2.0,7.0,6.0,,0.0,8.0,6.0,,0.0,7.0,4.0,,1.0,7.0,5.0,,2.0,7.0,4.0,,4.0,1.0,0.0,,1.0
1913,PCHA,VML,3,6,0.0,,4,3,0.0,,,,,,,,,,,,,,3.0,2.0,0.0,,3.0,2.0,0.0,,1.0,5.0,0.0,,,,,,,,,
1980,NHL,MTL,31,7,2.0,,14,15,11.0,,,,,,3.0,6.0,1.0,,9.0,4.0,1.0,,8.0,3.0,2.0,,7.0,5.0,2.0,,9.0,0.0,3.0,,7.0,4.0,4.0,,2.0,0.0,0.0,
1986,NHL,MNS,17,20,3.0,,13,20,7.0,,,,,,4.0,5.0,1.0,,5.0,6.0,1.0,,7.0,6.0,1.0,,6.0,4.0,4.0,,5.0,7.0,0.0,,3.0,11.0,2.0,,0.0,1.0,1.0,
2002,NHL,NAS,18,17,5.0,1.0,9,18,8.0,6.0,,,,,1.0,5.0,1.0,2.0,3.0,6.0,3.0,2.0,6.0,6.0,2.0,0.0,7.0,6.0,2.0,0.0,8.0,2.0,1.0,0.0,2.0,8.0,4.0,2.0,0.0,2.0,0.0,1.0
1980,NHL,STL,29,7,4.0,,16,11,13.0,,,,,,6.0,2.0,3.0,,9.0,4.0,1.0,,9.0,3.0,1.0,,6.0,3.0,3.0,,8.0,1.0,5.0,,6.0,4.0,3.0,,1.0,1.0,1.0,
2008,NHL,CHI,24,9,,8.0,22,15,,4.0,,,,,4.0,3.0,,3.0,6.0,3.0,,3.0,10.0,1.0,,1.0,7.0,6.0,,1.0,7.0,4.0,,1.0,6.0,7.0,,2.0,6.0,0.0,,1.0
1984,NHL,PHI,32,4,4.0,,21,16,3.0,,,,,,6.0,2.0,2.0,,8.0,2.0,2.0,,7.0,6.0,1.0,,8.0,4.0,1.0,,8.0,3.0,1.0,,13.0,3.0,0.0,,3.0,0.0,0.0,
1985,NHL,BUF,23,16,1.0,,14,21,5.0,,,,,,5.0,4.0,1.0,,7.0,7.0,0.0,,6.0,5.0,2.0,,5.0,7.0,2.0,,6.0,5.0,1.0,,7.0,7.0,0.0,,1.0,2.0,0.0,
1929,NHL,CHI,12,9,1.0,,9,9,4.0,,,,,,,,,,2.0,2.0,2.0,,7.0,4.0,0.0,,5.0,5.0,1.0,,3.0,5.0,1.0,,4.0,2.0,1.0,,,,,
1959,NHL,TOR,20,9,6.0,,15,17,3.0,,,,,,5.0,2.0,2.0,,6.0,3.0,4.0,,6.0,7.0,0.0,,5.0,6.0,2.0,,8.0,5.0,0.0,,5.0,3.0,1.0,,,,,
1952,NHL,MTL,18,12,5.0,,10,11,14.0,,,,,,4.0,3.0,2.0,,4.0,3.0,5.0,,6.0,4.0,3.0,,7.0,3.0,5.0,,5.0,5.0,2.0,,2.0,5.0,2.0,,,,,
1986,NHL,HAR,26,9,5.0,,17,21,2.0,,,,,,4.0,3.0,1.0,,7.0,3.0,2.0,,8.0,5.0,3.0,,7.0,9.0,0.0,,7.0,4.0,0.0,,9.0,4.0,1.0,,1.0,2.0,0.0,
1960,NHL,MTL,24,6,5.0,,17,13,5.0,,,,,,6.0,5.0,2.0,,6.0,2.0,2.0,,11.0,2.0,1.0,,4.0,4.0,3.0,,7.0,4.0,2.0,,7.0,2.0,0.0,,,,,
1993,NHL,BOS,20,14,8.0,,22,15,5.0,,,,,,4.0,3.0,4.0,,8.0,3.0,2.0,,5.0,6.0,1.0,,8.0,4.0,2.0,,8.0,3.0,2.0,,6.0,6.0,2.0,,3.0,4.0,0.0,
1942,NHL,TOR,17,6,2.0,,5,13,7.0,,,,,,1.0,0.0,0.0,,5.0,5.0,0.0,,6.0,3.0,3.0,,4.0,4.0,2.0,,4.0,5.0,1.0,,2.0,2.0,3.0,,,,,
