year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1970,QF,A,MTL,NHL,BOS,NHL,4,3,0,28,26,
1985,DF,I,MTL,NHL,HAR,NHL,4,3,0,16,13,
1985,DSF,D,WAS,NHL,NYI,NHL,3,0,0,11,4,
1988,SCF,O,CAL,NHL,MTL,NHL,4,2,0,19,16,
1975,QF,,NEW,WHA,IND,WHA,4,3,0,18,15,
1940,SF,A,BOS,NHL,TOR,NHL,4,3,0,15,17,
1995,CQF,H,STL,NHL,TOR,NHL,4,2,0,21,15,
1986,CF,N,EDM,NHL,DET,NHL,4,1,0,16,10,
1985,SCF,O,MTL,NHL,CAL,NHL,4,1,0,15,13,
2001,CQF,F,COL,NHL,LAK,NHL,4,3,0,16,13,
1974,SCF,K,PHI,NHL,BUF,NHL,4,2,0,19,12,
1996,CF,N,DET,NHL,COL,NHL,4,2,0,16,12,
1998,CF,M,BUF,NHL,TOR,NHL,4,1,0,21,16,
1972,QF,B,NYR,NHL,BOS,NHL,4,1,0,22,11,
2003,CSF,J,PHI,NHL,TOR,NHL,4,2,0,17,13,
1930,QF,B,CHI,NHL,TOR,NHL,1,0,1,4,3,TG
1975,Pre,D,TOR,NHL,PIT,NHL,2,1,0,8,3,
1996,CSF,K,COL,NHL,EDM,NHL,4,1,0,19,11,
1990,DF,L,EDM,NHL,LAK,NHL,4,2,0,21,20,
1987,DSF,H,EDM,NHL,WIN,NHL,4,1,0,25,17,
1980,QF,K,MNS,NHL,BUF,NHL,4,1,0,23,17,
2003,CQF,A,TBL,NHL,NYI,NHL,4,1,0,12,5,
1989,CF,N,EDM,NHL,CHI,NHL,4,2,0,25,20,
1999,CSF,I,PHI,NHL,PIT,NHL,4,2,0,15,14,
2000,CSF,K,COL,NHL,LAK,NHL,4,3,0,17,10,
1927,SF,C,MTM,NHL,MTL,NHL,1,0,1,3,2,TG
1977,Pre,D,DET,NHL,ATF,NHL,2,0,0,8,5,
1943,SF,A,MTL,NHL,TOR,NHL,4,1,0,23,6,
1994,CQF,B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1999,CSF,J,NJD,NHL,TOR,NHL,4,2,0,16,9,
1998,CSF,I,TOR,NHL,PIT,NHL,4,2,0,18,14,
2006,CQF,C,NYR,NHL,ATL,NHL,4,0,0,17,6,
1992,DF,K,TOR,NHL,STL,NHL,4,3,0,22,11,
1996,CF,M,PHI,NHL,NYR,NHL,4,1,0,20,13,
1989,DSF,D,WAS,NHL,NJD,NHL,4,2,0,21,18,
1993,CSF,I,NYR,NHL,WAS,NHL,4,1,0,20,12,
1940,SF,D,DET,NHL,CHI,NHL,2,0,0,5,2,
1991,DSF,H,EDM,NHL,LAK,NHL,4,2,0,23,18,
1968,QF,C,STL,NHL,PHI,NHL,4,0,0,17,3,
1981,CF,N,VAN,NHL,CHI,NHL,4,1,0,18,13,
1917,F,,VML,PCHA,SEA,PCHA,1,0,1,3,2,TG
2007,CQF,A,MTL,NHL,BOS,NHL,4,3,0,19,15,
1974,SF,,HOU,WHA,SDM,WHA,4,0,0,17,5,
2010,CSF,I,TBL,NHL,WAS,NHL,4,0,0,16,10,
1945,SF,B,BOS,NHL,DET,NHL,4,1,0,16,10,
2001,CSF,I,CAR,NHL,MTL,NHL,4,2,0,21,12,
2001,CQF,B,OTT,NHL,PHI,NHL,4,1,0,11,2,
2008,CQF,F,DET,NHL,CBS,NHL,4,0,0,18,7,
1980,SCF,O,NYI,NHL,MNS,NHL,4,1,0,26,16,
1991,DF,J,PIT,NHL,NYR,NHL,4,2,0,24,19,
1932,SF,D,NYR,NHL,DET,NHL,2,0,0,6,3,TG
2002,CQF,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
1964,SCF,C,MTL,NHL,CHI,NHL,4,3,0,18,12,
2011,CQF,C,NJD,NHL,FLO,NHL,4,3,0,18,17,
1993,CSF,L,VAN,NHL,DAL,NHL,4,1,0,18,11,
1978,Pre,D,PIT,NHL,BUF,NHL,2,1,0,9,9,
1987,DSF,A,MTL,NHL,HAR,NHL,4,2,0,23,20,
1975,Pre,,PHR,WHA,SDM,WHA,2,3,0,13,17,
2000,CQF,H,STL,NHL,SJS,NHL,4,2,0,16,11,
2006,CSF,J,OTT,NHL,NJD,NHL,4,1,0,15,11,
1940,QF,C,CHI,NHL,MTL,NHL,2,1,0,8,7,
1973,DF,,HOU,WHA,MFS,WHA,4,2,0,26,17,
2008,CSF,K,DET,NHL,AND,NHL,4,3,0,22,17,
1992,DSF,H,LAK,NHL,CAL,NHL,4,2,0,33,28,
2007,CQF,G,COL,NHL,MIN,NHL,4,2,0,17,12,
1937,QF,B,NYA,NHL,NYR,NHL,2,1,0,8,7,
1985,DSF,B,MTL,NHL,BOS,NHL,3,0,0,10,6,
1994,CQF,B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1981,DF,I,QUE,NHL,BOS,NHL,4,3,0,28,26,
1973,DSF,,MFS,WHA,EDO,WHA,4,1,0,22,14,
1974,SF,,QUN,WHA,MFS,WHA,4,2,0,25,16,
2008,CSF,L,CHI,NHL,VAN,NHL,4,2,0,23,19,
1993,CF,N,VAN,NHL,TOR,NHL,4,1,0,16,9,
1968,SF,F,STL,NHL,LAK,NHL,4,0,0,16,5,
1960,SF,B,DET,NHL,TOR,NHL,4,1,0,15,8,
1935,SF,A,DET,NHL,MTM,NHL,3,0,0,6,1,
1975,Pre,B,NYI,NHL,VAN,NHL,2,0,0,8,4,
2001,CF,N,DET,NHL,COL,NHL,4,3,0,22,13,
1982,DF,K,CHI,NHL,MNS,NHL,4,1,0,22,16,
1982,DSF,A,BOS,NHL,QUE,NHL,3,1,0,11,8,
1973,QF,A,BOS,NHL,TOR,NHL,4,0,0,17,9,
1986,DSF,A,QUE,NHL,HAR,NHL,4,2,0,27,19,
1998,CQF,C,BOS,NHL,CAR,NHL,4,2,0,16,10,
1988,DF,I,MTL,NHL,BOS,NHL,4,1,0,16,13,
1973,QF,B,NYR,NHL,MTL,NHL,4,2,0,21,17,
1973,DSF,,HOU,WHA,WIJ,WHA,4,0,0,23,9,
1922,SCF,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
1988,SCF,O,CAL,NHL,MTL,NHL,4,2,0,19,16,
1993,SCF,O,NYR,NHL,VAN,NHL,4,3,0,21,19,
1973,DSF,,MFS,WHA,EDO,WHA,4,1,0,22,14,
1955,SF,B,DET,NHL,TOR,NHL,4,1,0,14,10,
2008,CF,N,DET,NHL,CHI,NHL,4,1,0,19,10,
2010,CQF,H,NAS,NHL,AND,NHL,4,2,0,22,20,
1999,CQF,C,TOR,NHL,OTT,NHL,4,2,0,17,10,
1961,SF,B,TOR,NHL,NYR,NHL,4,2,0,22,15,
1974,Pre,A,TOR,NHL,LAK,NHL,2,1,0,7,6,
1983,DSF,B,QUE,NHL,BUF,NHL,3,0,0,13,5,
1984,CF,M,PHI,NHL,QUE,NHL,4,2,0,17,12,
1995,SCF,O,COL,NHL,FLO,NHL,4,0,0,15,4,
1995,CQF,G,CHI,NHL,CAL,NHL,4,0,0,16,7,
2011,CSF,J,NJD,NHL,PHI,NHL,4,1,0,18,11,
1976,SF,I,MTL,NHL,NYI,NHL,4,2,0,19,13,
1994,CQF,F,SJS,NHL,CAL,NHL,4,3,0,26,35,
2011,CSF,K,LAK,NHL,STL,NHL,4,0,0,15,6,
1983,DSF,F,STL,NHL,DET,NHL,3,1,0,13,12,
1944,SF,B,DET,NHL,BOS,NHL,4,3,0,22,22,
1980,Pre,H,MNS,NHL,BOS,NHL,3,0,0,20,13,
1975,SF,I,MTL,NHL,NYI,NHL,4,1,0,17,14,
1939,QF,B,TOR,NHL,CHI,NHL,2,0,0,5,3,
2011,CQF,D,PHI,NHL,PIT,NHL,4,2,0,30,26,
1978,SF,J,MTL,NHL,BOS,NHL,4,3,0,25,20,
1974,SF,J,BUF,NHL,MTL,NHL,4,2,0,21,29,
1965,SF,B,DET,NHL,CHI,NHL,4,2,0,22,10,
2002,CF,M,NJD,NHL,OTT,NHL,4,3,0,17,13,
1977,ACF,,WIJ,WHA,NEW,WHA,4,0,0,24,8,
1978,SCF,K,MTL,NHL,NYR,NHL,4,1,0,19,11,
1997,CF,N,DET,NHL,DAL,NHL,4,2,0,15,11,
1991,DSF,B,BOS,NHL,BUF,NHL,4,3,0,19,24,
1978,SF,I,NYR,NHL,NYI,NHL,4,2,0,18,13,
1983,DF,K,MNS,NHL,STL,NHL,4,3,0,19,17,
1975,Pre,C,LAK,NHL,ATF,NHL,2,0,0,3,1,
1984,DSF,C,PHI,NHL,NYR,NHL,3,0,0,14,10,
1931,SCF,E,TOR,NHL,NYR,NHL,3,0,0,18,10,
1983,DF,L,EDM,NHL,CAL,NHL,4,3,0,33,27,
1986,DSF,B,MTL,NHL,BOS,NHL,4,0,0,19,11,
1934,QF,B,MTM,NHL,CHI,NHL,1,0,1,1,0,TG
2011,CSF,L,PHO,NHL,NAS,NHL,4,1,0,12,9,
1997,CQF,G,DET,NHL,PHO,NHL,4,2,0,24,18,
2000,CQF,D,BUF,NHL,PHI,NHL,4,2,0,21,13,
1980,SF,M,NYI,NHL,NYR,NHL,4,0,0,22,8,
1921,SCF,,TRS,NHL,VML,PCHA,3,2,0,16,9,
1974,QF,,SDM,WHA,TOT,WHA,4,2,0,29,27,
2000,CQF,F,LAK,NHL,DET,NHL,4,2,0,15,17,
1968,QF,D,LAK,NHL,OAK,NHL,4,3,0,23,25,
1999,CQF,H,DET,NHL,LAK,NHL,4,0,0,15,6,
1997,CSF,L,DET,NHL,STL,NHL,4,2,0,23,13,
1978,QF,H,NYR,NHL,PHI,NHL,4,1,0,28,8,
1989,DF,K,CHI,NHL,STL,NHL,4,3,0,28,22,
1975,Pre,A,BUF,NHL,STL,NHL,2,1,0,7,8,
1991,CF,M,PIT,NHL,BOS,NHL,4,0,0,19,7,
1937,QF,C,CHI,NHL,MTL,NHL,2,1,0,11,8,
1998,SCF,O,DAL,NHL,BUF,NHL,4,2,0,13,9,
1987,DSF,C,NJD,NHL,NYI,NHL,4,2,0,23,18,
1994,CQF,B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1984,DF,J,PHI,NHL,NYI,NHL,4,1,0,16,11,
1921,F,,REG,WCHL,EDE,WCHL,1,0,1,3,2,TG
2008,CSF,K,DET,NHL,AND,NHL,4,3,0,22,17,
1938,QF,C,DET,NHL,MTL,NHL,2,1,0,8,5,
1993,CSF,I,NYR,NHL,WAS,NHL,4,1,0,20,12,
1987,DF,L,EDM,NHL,CAL,NHL,4,0,0,18,11,
1988,DSF,G,CAL,NHL,VAN,NHL,4,3,0,26,20,
1997,CQF,D,WAS,NHL,BOS,NHL,4,2,0,15,13,
