playerid,yearid,gamenum,gameid,teamid,lgid,gp,startingpos
riverma01,2004,0,NLS200407130,NYA,AL,1.0,
mcnalda01,1970,0,NLS197007140,BAL,AL,0.0,
harenda01,2008,0,ALS200807150,ARI,NL,1.0,
daviser01,1989,0,ALS198907110,CIN,NL,1.0,8.0
piercbi02,1955,0,NLS195507120,CHA,AL,1.0,1.0
benedbr01,1983,0,ALS198307060,ATL,NL,1.0,
mayswi01,1967,0,ALS196707110,SFN,NL,1.0,
oswalro01,2005,0,ALS200507120,HOU,NL,1.0,
waltebu01,1942,0,NLS194207060,CIN,NL,1.0,
kalinal01,1964,0,NLS196407070,DET,AL,0.0,
johnsla03,1996,0,NLS199607090,NYN,NL,1.0,8.0
nettlgr01,1985,0,ALS198507160,SDN,NL,1.0,5.0
guerrpe01,1981,0,ALS198108090,LAN,NL,1.0,
romanjo01,1961,1,NLS196107110,CLE,AL,1.0,2.0
ramirar01,2005,0,ALS200507120,CHN,NL,1.0,5.0
larkeno01,1960,1,ALS196007110,LAN,NL,1.0,
soriaal01,2003,0,ALS200307150,NYA,AL,1.0,4.0
brinked01,1973,0,ALS197307240,DET,AL,1.0,
simmocu01,1953,0,NLS195307140,PHI,NL,1.0,
seleaa01,2000,0,NLS200007110,SEA,AL,1.0,
perezto01,1967,0,ALS196707110,CIN,NL,1.0,
garvest01,1978,0,NLS197807110,LAN,NL,1.0,3.0
musiast01,1946,0,ALS194607090,SLN,NL,1.0,7.0
clarkja01,1978,0,NLS197807110,SFN,NL,1.0,
otoolji01,1963,0,ALS196307090,CIN,NL,1.0,1.0
hislela01,1977,0,ALS197707190,MIN,AL,1.0,
mazerbi01,1960,1,ALS196007110,PIT,NL,1.0,4.0
martipe02,1999,0,ALS199907130,BOS,AL,1.0,1.0
schmimi01,1982,0,NLS198207130,PHI,NL,1.0,5.0
crandde01,1955,0,NLS195507120,ML1,NL,1.0,2.0
caldeiv01,1991,0,ALS199107090,MON,NL,1.0,7.0
rosenal01,1954,0,ALS195407130,CLE,AL,1.0,3.0
ricede01,1953,0,NLS195307140,SLN,NL,0.0,
odellbi01,1958,0,ALS195807080,BAL,AL,1.0,
hansero02,1960,1,ALS196007110,BAL,AL,1.0,6.0
martiti02,1995,0,ALS199507110,SEA,AL,1.0,
winfida01,1985,0,ALS198507160,NYA,AL,1.0,9.0
cartega01,1981,0,ALS198108090,MON,NL,1.0,2.0
schumha02,1933,0,ALS193307060,NY1,NL,0.0,
fidryma01,1976,0,NLS197607130,DET,AL,1.0,1.0
campbbi02,1977,0,ALS197707190,BOS,AL,1.0,
jeterde01,1999,0,ALS199907130,NYA,AL,1.0,
bufordo01,1971,0,ALS197107130,BAL,AL,1.0,
buhlbo01,1960,1,ALS196007110,ML1,NL,1.0,
stewada01,1989,0,ALS198907110,OAK,AL,1.0,1.0
santijo02,1968,0,NLS196807090,BOS,AL,0.0,
kinslia01,2012,0,ALS201207100,TEX,AL,1.0,
treshto01,1962,2,NLS196207300,NYA,AL,1.0,
rivermi01,1976,0,NLS197607130,NYA,AL,1.0,
mcgeewi01,1987,0,ALS198707140,SLN,NL,1.0,
desmoia01,2012,0,ALS201207100,WAS,NL,,
mcgrifr01,1994,0,NLS199407120,ATL,NL,1.0,
buhlbo01,1960,2,ALS196007130,ML1,NL,0.0,
grubbjo01,1974,0,NLS197407230,SDN,NL,1.0,
earlyja01,1943,0,ALS194307130,WS1,AL,1.0,2.0
guerrpe01,1983,0,ALS198307060,LAN,NL,1.0,
mcmahdo02,1958,0,ALS195807080,ML1,NL,0.0,
cartega01,1983,0,ALS198307060,MON,NL,1.0,2.0
jonesan01,2002,0,NLS200207090,ATL,NL,1.0,
rhoderi01,1986,0,NLS198607150,PIT,NL,0.0,
bollifr01,1961,2,ALS196107310,ML1,NL,1.0,4.0
jacksre01,1978,0,NLS197807110,NYA,AL,0.0,
owenmi01,1942,0,NLS194207060,BRO,NL,1.0,
swindgr01,1989,0,ALS198907110,CLE,AL,1.0,
fidryma01,1977,0,ALS197707190,DET,AL,0.0,
smoltjo01,2005,0,ALS200507120,ATL,NL,1.0,
hubbeca01,1942,0,NLS194207060,NY1,NL,0.0,
vaughar01,1939,0,ALS193907110,PIT,NL,1.0,6.0
winfida01,1979,0,ALS197907170,SDN,NL,1.0,8.0
runnepe01,1959,2,NLS195908030,BOS,AL,1.0,3.0
ortizda01,2012,0,ALS201207100,BOS,AL,1.0,0.0
rosepe01,1981,0,ALS198108090,PHI,NL,1.0,3.0
zernigu01,1953,0,NLS195307140,PHA,AL,1.0,7.0
doerrbo01,1948,0,ALS194807130,BOS,AL,1.0,
ferreri01,1936,0,NLS193607070,BOS,AL,1.0,2.0
andremi01,1969,0,ALS196907230,BOS,AL,1.0,
peskyjo01,1946,0,ALS194607090,BOS,AL,1.0,6.0
burgesm01,1955,0,NLS195507120,CIN,NL,1.0,
coopesc01,1993,0,ALS199307130,BOS,AL,1.0,
guidrro01,1978,0,NLS197807110,NYA,AL,1.0,
seaveto01,1981,0,ALS198108090,CIN,NL,1.0,
papeljo01,2009,0,NLS200907140,BOS,AL,1.0,
musiast01,1952,0,NLS195207080,SLN,NL,1.0,8.0
javeral01,1944,0,NLS194407110,BSN,NL,0.0,
boddimi01,1984,0,NLS198407100,BAL,AL,0.0,
tettlmi01,1994,0,NLS199407120,DET,AL,1.0,
glavito02,2002,0,NLS200207090,ATL,NL,0.0,
suzukic01,2006,0,NLS200607110,SEA,AL,1.0,9.0
damonjo01,2005,0,ALS200507120,BOS,AL,1.0,8.0
ripkeca01,1998,0,NLS199807070,BAL,AL,1.0,5.0
coneda01,1988,0,NLS198807120,NYN,NL,1.0,
spencst01,1946,0,ALS194607090,WS1,AL,1.0,
rosepe01,1979,0,ALS197907170,PHI,NL,1.0,
hubbeca01,1935,0,ALS193507080,NY1,NL,0.0,
rosepe01,1985,0,ALS198507160,CIN,NL,1.0,
dimagjo01,1951,0,ALS195107100,NYA,AL,0.0,
pizarju01,1963,0,ALS196307090,CHA,AL,1.0,
yastrca01,1979,0,ALS197907170,BOS,AL,1.0,3.0
culpra01,1969,0,ALS196907230,BOS,AL,1.0,
santoro01,1963,0,ALS196307090,CHN,NL,1.0,
armasto01,1981,0,ALS198108090,OAK,AL,1.0,
howarel01,1961,2,ALS196107310,NYA,AL,1.0,
jacksda02,1994,0,NLS199407120,PHI,NL,1.0,
richabo01,1962,2,NLS196207300,NYA,AL,1.0,
gastoci01,1970,0,NLS197007140,SDN,NL,1.0,
cartejo01,1994,0,NLS199407120,TOR,AL,1.0,7.0
josepdu01,1968,0,NLS196807090,CHA,AL,1.0,
riverma01,2008,0,ALS200807150,NYA,AL,1.0,
guerrvl01,2006,0,NLS200607110,LAA,AL,1.0,7.0
minosmi01,1959,2,NLS195908030,CLE,AL,0.0,
fairlro01,1973,0,ALS197307240,MON,NL,1.0,
reynoha01,1988,0,NLS198807120,SEA,AL,1.0,
gehrilo01,1937,0,ALS193707070,NYA,AL,1.0,3.0
bridgto01,1940,0,NLS194007090,DET,AL,0.0,
mccanbr01,2007,0,NLS200707100,ATL,NL,1.0,
zakfr01,1944,0,NLS194407110,PIT,NL,0.0,
hammoje01,2000,0,NLS200007110,COL,NL,1.0,
castivi02,1998,0,NLS199807070,COL,NL,1.0,
facero01,1959,1,NLS195907070,PIT,NL,1.0,
davisjo02,1986,0,NLS198607150,CHN,NL,1.0,
phelpba01,1938,0,NLS193807060,BRO,NL,0.0,
lefloro01,1976,0,NLS197607130,DET,AL,1.0,7.0
palmeji01,1971,0,ALS197107130,BAL,AL,1.0,
mizejo01,1948,0,ALS194807130,NY1,NL,1.0,3.0
kaatji01,1962,2,NLS196207300,MIN,AL,0.0,
smoltjo01,1992,0,NLS199207140,ATL,NL,1.0,
beltrca01,2004,0,NLS200407130,HOU,NL,1.0,
burleri01,1981,0,ALS198108090,CAL,AL,1.0,
guzmacr01,2001,0,ALS200107100,MIN,AL,1.0,
mccorfr01,1942,0,NLS194207060,CIN,NL,1.0,
brocklo01,1979,0,ALS197907170,SLN,NL,1.0,
riverma01,1997,0,ALS199707080,NYA,AL,1.0,
wynnea01,1957,0,NLS195707090,CLE,AL,1.0,
gilliji01,1956,0,ALS195607100,BRO,NL,0.0,
willite01,1959,2,NLS195908030,BOS,AL,1.0,7.0
mcdowsa01,1969,0,ALS196907230,CLE,AL,1.0,
dobyla01,1954,0,ALS195407130,CLE,AL,1.0,
camparo01,1950,0,ALS195007110,BRO,NL,1.0,2.0
ordonma01,2003,0,ALS200307150,CHA,AL,1.0,
henderi01,1985,0,ALS198507160,NYA,AL,1.0,8.0
colliri02,1936,0,NLS193607070,SLN,NL,1.0,3.0
hunteto01,2007,0,NLS200707100,MIN,AL,1.0,
willibe02,2000,0,NLS200007110,NYA,AL,1.0,8.0
mccormi03,1961,1,NLS196107110,SFN,NL,1.0,
richabo01,1965,0,ALS196507130,NYA,AL,1.0,
hallaro01,2009,0,NLS200907140,TOR,AL,1.0,1.0
lumpeje01,1964,0,NLS196407070,DET,AL,0.0,
gehrich01,1937,0,ALS193707070,DET,AL,1.0,4.0
myerbu01,1935,0,ALS193507080,WS1,AL,0.0,
lawve01,1960,2,ALS196007130,PIT,NL,1.0,1.0
peavyja01,2007,0,NLS200707100,SDN,NL,1.0,1.0
brancra01,1947,0,NLS194707080,BRO,NL,0.0,
grayte01,1950,0,ALS195007110,DET,AL,1.0,
riverma01,2010,0,ALS201007130,NYA,AL,0.0,
grichbo01,1980,0,NLS198007080,CAL,AL,1.0,
ortizru01,2003,0,ALS200307150,ATL,NL,1.0,
molinya01,2009,0,NLS200907140,SLN,NL,1.0,2.0
hernawi01,1984,0,NLS198407100,DET,AL,1.0,
vaughar01,1940,0,NLS194007090,PIT,NL,1.0,6.0
hernake01,1984,0,NLS198407100,NYN,NL,1.0,
youklke01,2009,0,NLS200907140,BOS,AL,1.0,
odombl01,1969,0,ALS196907230,OAK,AL,1.0,
crowdal01,1933,0,ALS193307060,WS1,AL,1.0,
thomeji01,2006,0,NLS200607110,CHA,AL,1.0,
bayja01,2009,0,NLS200907140,BOS,AL,1.0,7.0
vaughgr01,1996,0,NLS199607090,ML4,AL,0.0,
staubru01,1969,0,ALS196907230,MON,NL,0.0,
stephve01,1946,0,ALS194607090,SLA,AL,1.0,
sabatcc01,2011,0,NLS201107120,NYA,AL,,
hornebo01,1982,0,NLS198207130,ATL,NL,1.0,
trillma01,1982,0,NLS198207130,PHI,NL,1.0,4.0
hickmji02,1970,0,NLS197007140,CHN,NL,1.0,
varitja01,2003,0,ALS200307150,BOS,AL,0.0,
odeake01,1945,0,,SLN,NL,0.0,
verbaem01,1945,0,,SLN,NL,0.0,
jonesdo01,1992,0,NLS199207140,HOU,NL,1.0,
schmimi01,1977,0,ALS197707190,PHI,NL,1.0,
youngjo02,1981,0,ALS198108090,NYN,NL,1.0,
willite01,1960,2,ALS196007130,BOS,AL,1.0,
ryanno01,1977,0,ALS197707190,CAL,AL,0.0,
jacksre01,1980,0,NLS198007080,NYA,AL,1.0,9.0
evansda01,1983,0,ALS198307060,SFN,NL,1.0,
dierkla01,1969,0,ALS196907230,HOU,NL,1.0,
conceda01,1973,0,ALS197307240,CIN,NL,0.0,
spahnwa01,1958,0,ALS195807080,ML1,NL,1.0,1.0
hodgegi01,1952,0,NLS195207080,BRO,NL,0.0,
daultda01,1992,0,NLS199207140,PHI,NL,1.0,
clemero01,1963,0,ALS196307090,PIT,NL,1.0,
zachrpa01,1978,0,NLS197807110,NYN,NL,0.0,
wickmbo01,2005,0,ALS200507120,CLE,AL,1.0,
barkele01,1981,0,ALS198108090,CLE,AL,1.0,
clippty01,2011,0,NLS201107120,WAS,NL,1.0,
gurala01,1980,0,NLS198007080,KCA,AL,0.0,
lollash01,1959,2,NLS195908030,CHA,AL,1.0,
sosasa01,1999,0,ALS199907130,CHN,NL,1.0,8.0
bagweje01,1994,0,NLS199407120,HOU,NL,1.0,
anderbr01,1997,0,ALS199707080,BAL,AL,1.0,7.0
thomafr04,1994,0,NLS199407120,CHA,AL,1.0,3.0
musiast01,1955,0,NLS195507120,SLN,NL,1.0,
rodriiv01,1998,0,NLS199807070,TEX,AL,1.0,2.0
dimagjo01,1939,0,ALS193907110,NYA,AL,1.0,8.0
clarkja01,1979,0,ALS197907170,SFN,NL,1.0,
youngdm01,2003,0,ALS200307150,DET,AL,0.0,
rolensc01,2006,0,NLS200607110,SLN,NL,0.0,
altmage01,1961,1,NLS196107110,CHN,NL,1.0,
milleed03,1942,0,NLS194207060,BSN,NL,1.0,6.0
medwijo01,1934,0,NLS193407100,SLN,NL,1.0,7.0
seminan01,1949,0,NLS194907120,PHI,NL,1.0,2.0
conlege01,1955,0,NLS195507120,ML1,NL,1.0,
krameja01,1946,0,ALS194607090,SLA,AL,1.0,
stargwi01,1971,0,ALS197107130,PIT,NL,1.0,7.0
russebi01,1980,0,NLS198007080,LAN,NL,1.0,6.0
figgich01,2009,0,NLS200907140,LAA,AL,0.0,
bridgto01,1935,0,ALS193507080,DET,AL,0.0,
roberda08,2011,0,NLS201107120,NYA,AL,1.0,
sandesc01,1991,0,ALS199107090,NYA,AL,0.0,
rogerst01,1979,0,ALS197907170,MON,NL,1.0,
molitpa01,1994,0,NLS199407120,TOR,AL,1.0,
cahiltr01,2010,0,ALS201007130,OAK,AL,0.0,
hackst01,1943,0,ALS194307130,CHN,NL,1.0,5.0
burnsbr01,1981,0,ALS198108090,CHA,AL,0.0,
kaskoed01,1961,1,NLS196107110,CIN,NL,0.0,
rolfere01,1937,0,ALS193707070,NYA,AL,1.0,5.0
keltnke01,1943,0,ALS194307130,CLE,AL,1.0,5.0
bellja01,1993,0,ALS199307130,PIT,NL,1.0,
altuvjo01,2012,0,ALS201207100,HOU,NL,1.0,
lopesda01,1980,0,NLS198007080,LAN,NL,1.0,4.0
leagubr01,2011,0,NLS201107120,SEA,AL,1.0,
nelsoje01,2001,0,ALS200107100,SEA,AL,1.0,
rosepe01,1982,0,NLS198207130,PHI,NL,1.0,3.0
seaveto01,1971,0,ALS197107130,NYN,NL,0.0,
mazerbi01,1962,1,ALS196207100,PIT,NL,1.0,4.0
trammal01,1985,0,ALS198507160,DET,AL,1.0,
suttodo01,1977,0,ALS197707190,LAN,NL,1.0,1.0
coateji01,1960,1,ALS196007110,NYA,AL,1.0,
knighra01,1980,0,NLS198007080,CIN,NL,1.0,
simmote01,1973,0,ALS197307240,SLN,NL,1.0,
welchbo01,1990,0,NLS199007100,OAK,AL,1.0,1.0
bankser01,1959,2,NLS195908030,CHN,NL,1.0,6.0
draveda01,1983,0,ALS198307060,SDN,NL,1.0,
malzofr01,1964,0,NLS196407070,BOS,AL,0.0,
bonilbo01,1988,0,NLS198807120,PIT,NL,1.0,5.0
baineha01,1985,0,ALS198507160,CHA,AL,1.0,
groveor01,1944,0,NLS194407110,CHA,AL,0.0,
santoro01,1968,0,NLS196807090,CHN,NL,1.0,5.0
mayswi01,1965,0,ALS196507130,SFN,NL,1.0,8.0
waitked01,1949,0,NLS194907120,PHI,NL,0.0,
morame01,2003,0,ALS200307150,BAL,AL,1.0,
bluegos01,1935,0,ALS193507080,WS1,AL,1.0,
nathajo01,2005,0,ALS200507120,MIN,AL,1.0,
hudsoti01,2004,0,NLS200407130,OAK,AL,0.0,
bankser01,1956,0,ALS195607100,CHN,NL,0.0,
crawfca02,2009,0,NLS200907140,TBA,AL,1.0,
davalvi01,1965,0,ALS196507130,CLE,AL,1.0,8.0
schmimi01,1984,0,NLS198407100,PHI,NL,1.0,5.0
hunteto01,2009,0,NLS200907140,LAA,AL,0.0,
otisam01,1971,0,ALS197107130,KCA,AL,1.0,
monbobi01,1963,0,ALS196307090,BOS,AL,0.0,
linceti01,2009,0,NLS200907140,SFN,NL,1.0,1.0
burnije01,1999,0,ALS199907130,MIL,NL,1.0,7.0
biggicr01,1995,0,ALS199507110,HOU,NL,1.0,4.0
moorete01,1940,0,NLS194007090,SLN,NL,1.0,8.0
riverma01,2000,0,NLS200007110,NYA,AL,1.0,
repulri01,1956,0,ALS195607100,SLN,NL,1.0,
bellge02,1987,0,ALS198707140,TOR,AL,1.0,7.0
larkiba01,2000,0,NLS200007110,CIN,NL,1.0,6.0
bunniji01,1963,0,ALS196307090,DET,AL,1.0,
hudsosi01,1942,0,NLS194207060,WS1,AL,0.0,
caudibi01,1984,0,NLS198407100,OAK,AL,1.0,
dimagdo01,1949,0,NLS194907120,BOS,AL,1.0,9.0
mantlmi01,1961,1,NLS196107110,NYA,AL,1.0,8.0
wrighda03,2009,0,NLS200907140,NYN,NL,1.0,5.0
siebeno01,1963,0,ALS196307090,KC1,AL,0.0,
cansejo01,1986,0,NLS198607150,OAK,AL,0.0,
colemjo04,1948,0,ALS194807130,PHA,AL,1.0,
reesepe01,1951,0,ALS195107100,BRO,NL,1.0,
jeterde01,1998,0,NLS199807070,NYA,AL,1.0,
mccorfr01,1943,0,ALS194307130,CIN,NL,0.0,
willite01,1951,0,ALS195107100,BOS,AL,1.0,7.0
baineha01,1989,0,ALS198907110,CHA,AL,1.0,10.0
guerrpe01,1989,0,ALS198907110,SLN,NL,1.0,10.0
darkal01,1952,0,NLS195207080,NY1,NL,0.0,
kellge01,1957,0,NLS195707090,BAL,AL,1.0,5.0
gwynnto01,1993,0,ALS199307130,SDN,NL,1.0,
baergca01,1993,0,ALS199307130,CLE,AL,1.0,
joneswi01,1951,0,ALS195107100,PHI,NL,1.0,
santoro01,1973,0,ALS197307240,CHN,NL,1.0,5.0
rolensc01,2003,0,ALS200307150,SLN,NL,1.0,5.0
treshmi01,1945,0,,CHA,AL,0.0,
bellgu01,1956,0,ALS195607100,CIN,NL,1.0,8.0
hollima01,2006,0,NLS200607110,COL,NL,1.0,
schmija01,2003,0,ALS200307150,SFN,NL,1.0,1.0
piazzmi01,1998,0,NLS199807070,NYN,NL,1.0,2.0
mccanbr01,2009,0,NLS200907140,ATL,NL,1.0,
scorehe01,1956,0,ALS195607100,CLE,AL,1.0,
dickera01,2012,0,ALS201207100,NYN,NL,1.0,
grissle01,1937,0,ALS193707070,CIN,NL,1.0,
finlech01,1990,0,NLS199007100,CAL,AL,1.0,
cartejo01,1996,0,NLS199607090,TOR,AL,1.0,
youngmi02,2009,0,NLS200907140,TEX,AL,1.0,5.0
bollifr01,1961,1,NLS196107110,ML1,NL,1.0,4.0
wilheho01,1962,1,ALS196207100,BAL,AL,0.0,
mcgwima01,1997,0,ALS199707080,OAK,AL,1.0,
violafr01,1991,0,ALS199107090,NYN,NL,1.0,
stigmdi01,1960,2,ALS196007130,CLE,AL,0.0,
wilsoji02,1956,0,ALS195607100,CHA,AL,1.0,
johnsra05,1995,0,ALS199507110,SEA,AL,1.0,1.0
sullifr01,1955,0,NLS195507120,BOS,AL,1.0,
conceda01,1979,0,ALS197907170,CIN,NL,0.0,
hillaa01,2009,0,NLS200907140,TOR,AL,1.0,4.0
rudijo01,1974,0,NLS197407230,OAK,AL,1.0,
leiteal01,1996,0,NLS199607090,FLO,NL,1.0,
ortizda01,2010,0,ALS201007130,BOS,AL,1.0,
kleskry01,2001,0,ALS200107100,SDN,NL,1.0,
robinfr02,1974,0,NLS197407230,CAL,AL,1.0,
clemero01,1962,2,NLS196207300,PIT,NL,1.0,9.0
brownke01,1998,0,NLS199807070,SDN,NL,1.0,
saxst01,1982,0,NLS198207130,LAN,NL,1.0,
malzofr01,1959,2,NLS195908030,BOS,AL,1.0,5.0
gwynnto01,1991,0,ALS199107090,SDN,NL,1.0,8.0
wynnea01,1960,2,ALS196007130,CHA,AL,1.0,
tejadmi01,2006,0,NLS200607110,BAL,AL,1.0,
fellebo01,1939,0,ALS193907110,CLE,AL,1.0,
fiskca01,1973,0,ALS197307240,BOS,AL,1.0,2.0
roepr01,1945,0,,PIT,NL,0.0,
mcdanli01,1960,1,ALS196007110,SLN,NL,0.0,
moseswa01,1937,0,ALS193707070,PHA,AL,0.0,
mantlmi01,1968,0,NLS196807090,NYA,AL,1.0,
smithda02,1990,0,NLS199007100,HOU,NL,1.0,
phelpba01,1940,0,NLS194007090,BRO,NL,1.0,
hartnga01,1933,0,ALS193307060,CHN,NL,1.0,
turlebo01,1955,0,NLS195507120,NYA,AL,0.0,
murphda05,1986,0,NLS198607150,ATL,NL,1.0,8.0
saboch01,1988,0,NLS198807120,CIN,NL,1.0,
berrayo01,1959,2,NLS195908030,NYA,AL,1.0,2.0
langsma01,1991,0,ALS199107090,CAL,AL,0.0,
brettge01,1977,0,ALS197707190,KCA,AL,1.0,5.0
travice01,1940,0,NLS194007090,WS1,AL,1.0,5.0
ripkeca01,1997,0,ALS199707080,BAL,AL,1.0,5.0
