managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
youngni99m,1873,WS5,,1,39,8,31,7.0,N
quinnjo02m,1899,CL4,NL,2,116,12,104,12.0,Y
mackco01m,1912,PHA,AL,1,153,90,62,3.0,N
streega01m,1931,SLN,NL,1,154,101,53,1.0,Y
melesa01m,1966,MIN,AL,1,162,89,73,2.0,N
hanlone01m,1904,BRO,NL,1,154,56,97,6.0,N
vernomi01m,1963,WS2,AL,1,40,14,26,10.0,N
chancfr01m,1909,CHN,NL,1,155,104,49,2.0,Y
zimmedo01m,1979,BOS,AL,1,160,91,69,3.0,N
gastoci01m,1991,TOR,AL,1,120,66,54,1.0,N
onsloja01m,1949,CHA,AL,1,154,63,91,6.0,N
boonebo01m,1996,KCA,AL,1,161,75,86,5.0,N
houkra01m,1972,NYA,AL,1,155,79,76,4.0,N
reganph01m,1995,BAL,AL,1,144,71,73,3.0,N
whitewi01m,1884,CN2,AA,1,72,44,27,5.0,Y
andersp01m,1995,DET,AL,1,144,60,84,4.0,N
chapmja01m,1877,LS1,NL,1,61,35,25,2.0,N
mutriji99m,1884,NY4,AA,1,112,75,32,1.0,N
lajoina01m,1909,CLE,AL,1,114,57,57,6.0,Y
simmole99m,1886,PH4,AA,1,98,41,55,6.0,N
wrighha01m,1879,BSN,NL,1,84,54,30,2.0,N
moriage02m,1928,DET,AL,1,154,68,86,6.0,N
mcgrajo01m,1903,NY1,NL,1,142,84,55,2.0,Y
gibsoge01m,1934,PIT,NL,1,51,27,24,5.0,N
clarkfr01m,1902,PIT,NL,1,142,103,36,1.0,Y
bancrda01m,1926,BSN,NL,1,153,66,86,7.0,Y
hurdlcl01m,2012,PIT,NL,1,162,79,83,4.0,N
bristda99m,1966,CIN,NL,2,77,39,38,7.0,N
weaveea99m,1982,BAL,AL,1,163,94,68,2.0,N
kuheljo01m,1948,WS1,AL,1,154,56,97,7.0,N
southbi01m,1942,SLN,NL,1,156,106,48,1.0,N
mcaleji01m,1908,SLA,AL,1,155,83,69,4.0,N
ewingbu01m,1898,CIN,NL,1,157,92,60,3.0,N
wrighha01m,1885,PHI,NL,1,111,56,54,3.0,N
southbi01m,1943,SLN,NL,1,157,105,49,1.0,N
stallge01m,1909,NYA,AL,1,153,74,77,5.0,N
melesa01m,1965,MIN,AL,1,162,102,60,1.0,N
seleefr99m,1892,BSN,NL,1,152,102,48,1.0,N
bellbu01m,2001,COL,NL,1,162,73,89,5.0,N
tannech01m,1983,PIT,NL,1,162,84,78,2.0,N
bochybr01m,2003,SDN,NL,1,162,64,98,5.0,N
lopesda01m,2001,MIL,NL,1,162,68,94,4.0,N
fergubo01m,1875,HR1,,1,86,54,28,3.0,Y
hurdlcl01m,2007,COL,NL,1,163,90,73,2.0,N
mcgrajo01m,1931,NY1,NL,1,153,87,65,2.0,N
harribu01m,1926,WS1,AL,1,152,81,69,4.0,Y
robinfr02m,1991,BAL,AL,1,37,13,24,6.0,N
lajoina01m,1905,CLE,AL,3,56,19,36,5.0,Y
andersp01m,1972,CIN,NL,1,154,95,59,1.0,N
torrejo01m,1981,NYN,NL,1,105,41,62,4.0,N
pearcdi01m,1872,NY2,,1,16,10,6,3.0,Y
bochybr01m,2007,SFN,NL,1,162,71,91,5.0,N
harrilu01m,1964,HOU,NL,2,13,5,8,9.0,N
garcida99m,1979,CLE,AL,2,66,38,28,6.0,N
maddojo99m,1999,ANA,AL,2,29,19,10,4.0,N
lefebji01m,1990,SEA,AL,1,162,77,85,5.0,N
berrayo01m,1964,NYA,AL,1,164,99,63,1.0,N
stengca01m,1934,BRO,NL,1,153,71,81,6.0,N
defrato99m,2012,HOU,NL,2,41,16,25,6.0,N
coxbo01m,1978,ATL,NL,1,162,69,93,6.0,N
kaskoed01m,1971,BOS,AL,1,162,85,77,3.0,N
bochybr01m,2011,SFN,NL,1,162,86,76,2.0,N
ruelmu01m,1947,SLA,AL,1,154,59,95,8.0,N
callani01m,1903,CHA,AL,1,138,60,77,7.0,Y
gibsoge01m,1932,PIT,NL,1,154,86,68,2.0,N
francte01m,1998,PHI,NL,1,162,75,87,3.0,N
gastoci01m,1997,TOR,AL,1,157,72,85,5.0,N
stovage01m,1915,KCF,FL,1,153,81,72,4.0,Y
gonzafr99m,2010,FLO,NL,1,70,34,36,4.0,N
trebeto99m,1989,ML4,AL,1,162,81,81,4.0,N
fohlle01m,1916,CLE,AL,1,157,77,77,6.0,N
barnibi01m,1898,BRO,NL,1,35,15,20,10.0,N
durocle01m,1969,CHN,NL,1,163,92,70,2.0,N
loftuto01m,1888,CL3,AA,2,71,30,38,6.0,N
tebeapa01m,1900,SLN,NL,1,92,42,50,5.0,Y
gonzami01m,1938,SLN,NL,2,17,8,8,6.0,N
tannech01m,1972,CHA,AL,1,154,87,67,2.0,N
vernomi01m,1962,WS2,AL,1,162,60,101,10.0,N
sharsbi99m,1888,PH4,AA,1,137,81,52,3.0,N
darkal01m,1964,SFN,NL,1,162,90,72,4.0,N
huggimi01m,1914,SLN,NL,1,157,81,72,3.0,Y
donovpa01m,1904,WS1,AL,2,139,37,97,8.0,Y
rodgebu01m,1982,ML4,AL,1,47,23,24,1.0,N
mcraeha01m,1992,KCA,AL,1,162,72,90,5.0,N
mcnamjo99m,1986,BOS,AL,1,161,95,66,1.0,N
rignebi01m,1964,LAA,AL,1,162,82,80,5.0,N
spaldal01m,1876,CHN,NL,1,66,52,14,1.0,Y
battijo01m,1884,CHU,UA,2,6,1,5,5.0,Y
tannech01m,1977,PIT,NL,1,162,96,66,2.0,N
manuech01m,2008,PHI,NL,1,162,92,70,1.0,N
huggimi01m,1929,NYA,AL,1,143,82,61,2.0,N
larusto01m,1990,OAK,AL,1,162,103,59,1.0,N
bambege01m,1986,ML4,AL,1,152,71,81,6.0,N
coxbo01m,1979,ATL,NL,1,160,66,94,6.0,N
gibsoge01m,1921,PIT,NL,1,154,90,63,2.0,N
oneilst01m,1947,DET,AL,1,158,85,69,2.0,N
morrijo01m,1887,BSN,NL,2,32,12,17,5.0,Y
duffyhu01m,1901,MLA,AL,1,139,48,89,8.0,Y
coxbo01m,2009,ATL,NL,1,162,86,76,3.0,N
aloufe01m,1992,MON,NL,2,125,70,55,2.0,N
watkibi01m,1885,DTN,NL,2,70,34,36,6.0,N
shottbu01m,1949,BRO,NL,1,156,97,57,1.0,N
dykesji01m,1937,CHA,AL,1,154,86,68,3.0,Y
greenda02m,1993,NYN,NL,2,124,46,78,7.0,N
johnsda02m,1986,NYN,NL,1,162,108,54,1.0,N
gonzafr99m,2007,FLO,NL,1,162,71,91,5.0,N
shettbi99m,1902,PHI,NL,1,138,56,81,7.0,N
griffcl01m,1915,WS1,AL,1,155,85,68,4.0,N
kaskoed01m,1973,BOS,AL,1,161,88,73,2.0,N
shottbu01m,1932,PHI,NL,1,154,78,76,4.0,N
roystje01m,2002,MIL,NL,2,147,53,94,6.0,N
leylaji99m,1996,PIT,NL,1,162,73,89,5.0,N
mackco01m,1941,PHA,AL,1,154,64,90,8.0,N
showabu99m,1998,ARI,NL,1,162,65,97,5.0,N
mckecbi01m,1926,PIT,NL,1,157,84,69,3.0,N
ansonca01m,1888,CHN,NL,1,136,77,58,2.0,Y
grimmch01m,1947,CHN,NL,1,155,69,85,6.0,N
wedgeer01m,2009,CLE,AL,1,162,65,97,4.0,N
wingoiv01m,1916,CIN,NL,2,2,1,1,7.0,Y
wilsoji01m,1942,CHN,NL,1,155,68,86,6.0,N
keanejo99m,1964,SLN,NL,1,162,93,69,1.0,N
dykesji01m,1960,CLE,AL,3,58,26,32,4.0,N
durocle01m,1972,HOU,NL,3,31,16,15,2.0,N
coopece01m,2009,HOU,NL,1,149,70,79,4.0,N
lasorto01m,1986,LAN,NL,1,162,73,89,5.0,N
tannech01m,1979,PIT,NL,1,163,98,64,1.0,N
mcmange99m,1876,SL3,NL,2,8,6,2,2.0,N
weaveea99m,1976,BAL,AL,1,162,88,74,2.0,N
valenbo02m,1987,TEX,AL,1,162,75,87,6.0,N
berrayo01m,1975,NYN,NL,1,109,56,53,3.0,N
woodge01m,1891,PH4,AA,2,125,67,55,4.0,Y
alstowa01m,1961,LAN,NL,1,154,89,65,2.0,N
asproke01m,1972,CLE,AL,1,156,72,84,5.0,N
mcnamjo99m,1988,BOS,AL,1,85,43,42,1.0,N
clarkfr01m,1907,PIT,NL,1,157,91,63,2.0,Y
vanhage01m,1892,BLN,NL,1,11,1,10,12.0,Y
lakefr01m,1910,BSN,NL,1,157,53,100,8.0,Y
donovbi01m,1921,PHI,NL,1,87,25,62,8.0,N
smithma01m,1968,DET,AL,1,164,103,59,1.0,N
corrapa01m,1978,TEX,AL,2,1,1,0,2.0,N
mcgrajo01m,1921,NY1,NL,1,153,94,59,1.0,N
andersp01m,1975,CIN,NL,1,162,108,54,1.0,N
darkal01m,1971,CLE,AL,1,103,42,61,6.0,N
killebi01m,1924,CHN,NL,1,154,81,72,5.0,N
francte01m,1999,PHI,NL,1,162,77,85,3.0,N
toscaca99m,2004,TOR,AL,1,111,47,64,5.0,N
millsbu01m,1953,CIN,NL,2,8,4,4,6.0,N
mccarjo99m,1940,NYA,AL,1,155,88,66,3.0,N
nashbi01m,1896,PHI,NL,1,130,62,68,8.0,Y
gardero01m,2008,MIN,AL,1,163,88,75,2.0,N
garneph01m,2002,DET,AL,1,6,0,6,5.0,N
hewetwa99m,1888,WS8,NL,1,40,10,29,8.0,N
melesa01m,1967,MIN,AL,1,50,25,25,2.0,N
matheed01m,1973,ATL,NL,1,162,76,85,5.0,N
durocle01m,1968,CHN,NL,1,163,84,78,3.0,N
vondech99m,1895,SLN,NL,2,1,1,0,11.0,N
knighlo01m,1884,PH4,AA,1,109,61,46,7.0,Y
hanlone01m,1905,BRO,NL,1,155,48,104,8.0,N
austiji01m,1918,SLA,AL,2,16,7,9,5.0,Y
gouldch01m,1876,CN1,NL,1,65,9,56,8.0,Y
bensove01m,1977,ATL,NL,3,1,1,0,6.0,N
quinnjo02m,1895,SLN,NL,3,40,11,28,11.0,Y
schoere01m,1972,SLN,NL,1,156,75,81,4.0,N
wrighha01m,1888,PHI,NL,1,132,69,61,3.0,N
lefebji01m,1989,SEA,AL,1,162,73,89,6.0,N
hatfijo01m,1873,NY2,,1,28,11,17,4.0,Y
stallge01m,1916,BSN,NL,1,158,89,63,3.0,N
darkal01m,1969,CLE,AL,1,161,62,99,6.0,N
mutriji99m,1883,NY4,AA,1,97,54,42,4.0,N
mckecbi01m,1923,PIT,NL,1,154,87,67,3.0,N
chancfr01m,1907,CHN,NL,1,155,107,45,1.0,Y
rigglji99m,1995,CHN,NL,1,144,73,71,3.0,N
tebbebi01m,1955,CIN,NL,1,154,75,79,5.0,N
mauchge01m,1960,PHI,NL,3,152,58,94,8.0,N
mcgrajo01m,1904,NY1,NL,1,158,106,47,1.0,Y
mcaleji01m,1910,WS1,AL,1,157,66,85,7.0,N
hargrmi01m,2002,BAL,AL,1,162,67,95,4.0,N
lachere01m,1993,FLO,NL,1,162,64,98,6.0,N
wolfji01m,1889,LS2,AA,2,65,14,51,8.0,Y
gessldo01m,1914,PTF,FL,1,11,3,8,7.0,N
darkal01m,1970,CLE,AL,1,162,76,86,5.0,N
wrighha01m,1878,BSN,NL,1,60,41,19,1.0,N
mackco01m,1915,PHA,AL,1,154,43,109,8.0,N
barnibi01m,1897,BRO,NL,1,136,61,71,7.0,N
zimmedo01m,1980,BOS,AL,1,155,82,73,4.0,N
perezto01m,2001,FLO,NL,2,114,54,60,4.0,N
mageele01m,1915,BRF,FL,1,118,53,64,7.0,Y
grimmch01m,1933,CHN,NL,1,154,86,68,3.0,Y
barroed99m,1918,BOS,AL,1,126,75,51,1.0,N
tebbebi01m,1956,CIN,NL,1,155,91,63,3.0,N
mcgrajo01m,1917,NY1,NL,1,158,98,56,1.0,N
gouldch01m,1875,NH1,,1,23,2,21,8.0,Y
rignebi01m,1970,MIN,AL,1,162,98,64,1.0,N
wardjo01m,1892,BRO,NL,1,158,95,59,2.0,Y
brenlbo01m,2001,ARI,NL,1,162,92,70,1.0,N
streega01m,1932,SLN,NL,1,156,72,82,6.0,N
murnati01m,1884,BSU,UA,1,111,58,51,5.0,Y
barnibi01m,1891,BL3,AA,1,139,71,64,4.0,N
comisch01m,1893,CIN,NL,1,131,65,63,6.0,Y
grimmch01m,1948,CHN,NL,1,155,64,90,8.0,N
gardero01m,2010,MIN,AL,1,162,94,68,1.0,N
ansonca01m,1893,CHN,NL,1,128,56,71,9.0,Y
torrejo01m,1991,SLN,NL,1,162,84,78,2.0,N
huffge99m,1907,BOS,AL,2,8,2,6,7.0,N
girarjo01m,2011,NYA,AL,1,162,97,65,1.0,N
stanked01m,1966,CHA,AL,1,163,83,79,4.0,N
narroje01m,2002,TEX,AL,1,162,72,90,4.0,N
mcguide01m,1910,CLE,AL,1,161,71,81,5.0,Y
foxch01m,1976,MON,NL,2,34,12,22,6.0,N
russejo02m,2009,PIT,NL,1,161,62,99,6.0,N
lakefr01m,1908,BOS,AL,2,40,22,17,5.0,N
zimmedo01m,1976,BOS,AL,2,76,42,34,3.0,N
schoere01m,1976,SLN,NL,1,162,72,90,5.0,N
mauchge01m,1977,MIN,AL,1,161,84,77,4.0,N
dooinre01m,1912,PHI,NL,1,152,73,79,5.0,Y
griffcl01m,1910,CIN,NL,1,156,75,79,5.0,Y
willidi02m,1982,SDN,NL,1,162,81,81,4.0,N
buckeal99m,1904,BSN,NL,1,155,55,98,7.0,N
foutzda01m,1893,BRO,NL,1,130,65,63,7.0,Y
mattibo01m,1981,TOR,AL,1,106,37,69,7.0,N
stengca01m,1955,NYA,AL,1,154,96,58,1.0,N
loftuto01m,1901,CHN,NL,1,140,53,86,6.0,N
robinwi01m,1918,BRO,NL,1,127,57,69,5.0,N
hanlone01m,1893,BLN,NL,1,130,60,70,8.0,N
huggimi01m,1917,SLN,NL,1,154,82,70,3.0,N
bauerha01m,1965,BAL,AL,1,162,94,68,3.0,N
friscfr01m,1934,SLN,NL,1,154,95,58,1.0,Y
tracyji01m,2005,LAN,NL,1,162,71,91,4.0,N
tebbebi01m,1961,ML1,NL,2,25,12,13,4.0,N
wrighge01m,1879,PRO,NL,1,85,59,25,1.0,Y
mcnamjo99m,1970,OAK,AL,1,162,89,73,2.0,N
oatesjo01m,1996,TEX,AL,1,163,90,72,1.0,N
knabeot01m,1914,BLF,FL,1,160,84,70,3.0,Y
mauchge01m,1981,CAL,AL,2,63,29,34,4.0,N
leylaji99m,2006,DET,AL,1,162,95,67,2.0,N
gaffnjo99m,1887,WS8,NL,1,126,46,76,7.0,N
willidi02m,1987,SEA,AL,1,162,78,84,4.0,N
wedgeer01m,2003,CLE,AL,1,162,68,94,4.0,N
robinwi01m,1919,BRO,NL,1,141,69,71,5.0,N
mitchfr01m,1919,CHN,NL,1,140,75,65,3.0,N
herzowh01m,1975,KCA,AL,2,66,41,25,2.0,N
crandde01m,1972,ML4,AL,3,124,54,70,6.0,N
hillmtr99m,2010,KCA,AL,1,35,12,23,5.0,N
pikeli01m,1871,TRO,,1,4,1,3,6.0,Y
hallmbi01m,1897,SLN,NL,3,50,13,36,12.0,Y
mckecbi01m,1944,CIN,NL,1,155,89,65,3.0,N
jonesfi01m,1906,CHA,AL,1,154,93,58,1.0,Y
kenneke99m,1993,TEX,AL,1,162,86,76,2.0,N
gardnbi02m,1984,MIN,AL,1,162,81,81,3.0,N
leylaji99m,2009,DET,AL,1,163,86,77,2.0,N
cravebi01m,1874,PH2,,1,58,29,29,4.0,Y
phillle99m,1971,CAL,AL,1,162,76,86,4.0,N
scanlmi99m,1884,WSU,UA,1,114,47,65,7.0,N
greenda02m,1979,PHI,NL,2,30,19,11,4.0,N
fohlle01m,1922,SLA,AL,1,154,93,61,2.0,N
greenda02m,1980,PHI,NL,1,162,91,71,1.0,N
barroed99m,1904,DET,AL,1,84,32,46,7.0,N
comisch01m,1891,SL4,AA,1,141,86,52,2.0,Y
trebeto99m,1987,ML4,AL,1,162,91,71,3.0,N
chancfr01m,1906,CHN,NL,1,155,116,36,1.0,Y
hendrja01m,1918,SLN,NL,1,133,51,78,8.0,N
seleefr99m,1898,BSN,NL,1,152,102,47,1.0,N
mcnamjo99m,1980,CIN,NL,1,163,89,73,3.0,N
mauchge01m,1979,MIN,AL,1,162,82,80,4.0,N
johnsda01m,1979,SEA,AL,1,162,67,95,6.0,N
friscfr01m,1936,SLN,NL,1,155,87,67,2.0,Y
penato01m,2004,KCA,AL,1,162,58,104,5.0,N
haneyfr01m,1953,PIT,NL,1,154,50,104,8.0,N
andersp01m,1994,DET,AL,1,115,53,62,5.0,N
francte01m,1997,PHI,NL,1,162,68,94,5.0,N
fergubo01m,1880,TRN,NL,1,83,41,42,4.0,Y
cranesa01m,1880,BFN,NL,1,84,24,58,7.0,Y
harribu01m,1929,DET,AL,1,155,70,84,6.0,Y
fogelho99m,1887,IN3,NL,3,70,20,49,8.0,N
lasorto01m,1976,LAN,NL,2,4,2,2,2.0,N
robinwi01m,1923,BRO,NL,1,155,76,78,6.0,N
walshed01m,1924,CHA,AL,2,3,1,2,6.0,N
carribi02m,1929,BOS,AL,1,155,58,96,8.0,N
wrighha01m,1891,PHI,NL,1,138,68,69,4.0,N
schmegu99m,1890,CL6,AA,2,57,38,13,2.0,N
collied01m,1926,CHA,AL,1,155,81,72,5.0,Y
grimmch01m,1937,CHN,NL,1,154,93,61,2.0,N
alstowa01m,1959,LAN,NL,1,156,88,68,1.0,N
mcaleji01m,1907,SLA,AL,1,155,69,83,6.0,Y
marshji01m,1979,OAK,AL,1,162,54,108,7.0,N
lachere01m,1994,FLO,NL,1,115,51,64,5.0,N
foutzda01m,1895,BRO,NL,1,134,71,60,5.0,Y
bowala01m,2003,PHI,NL,1,162,86,76,3.0,N
williji99m,1888,CL3,AA,1,64,20,44,6.0,N
wathajo01m,1988,KCA,AL,1,161,84,77,3.0,N
lillibo01m,1985,HOU,NL,1,162,83,79,4.0,N
mortoch01m,1885,DTN,NL,1,38,7,31,6.0,Y
maculji01m,1879,SR1,NL,3,27,5,21,7.0,Y
jennihu01m,1913,DET,AL,1,153,66,87,6.0,N
kellyto01m,1992,MIN,AL,1,162,90,72,2.0,N
westrwe01m,1974,SFN,NL,2,86,38,48,5.0,N
tannech01m,1987,ATL,NL,1,161,69,92,5.0,N
dunlafr01m,1884,SLU,UA,2,83,66,16,1.0,Y
willidi02m,1986,SEA,AL,3,133,58,75,7.0,N
hartnga01m,1939,CHN,NL,1,156,84,70,4.0,Y
helmsto01m,1989,CIN,NL,2,37,16,21,5.0,N
coonejo01m,1949,BSN,NL,2,46,20,25,4.0,N
dykesji01m,1944,CHA,AL,1,154,71,83,7.0,N
mcgrajo01m,1924,NY1,NL,1,29,16,13,1.0,N
dierkla01m,1997,HOU,NL,1,162,84,78,1.0,N
lamonge01m,1997,PIT,NL,1,162,79,83,2.0,N
griffcl01m,1905,NYA,AL,1,152,71,78,6.0,Y
lasorto01m,1995,LAN,NL,1,144,78,66,1.0,N
sislege01m,1926,SLA,AL,1,155,62,92,7.0,Y
seleefr99m,1902,CHN,NL,1,143,68,69,5.0,N
jonesfi01m,1908,CHA,AL,1,156,88,64,3.0,Y
herzowh01m,1988,SLN,NL,1,162,76,86,5.0,N
fogelho99m,1902,NY1,NL,1,44,18,23,8.0,N
mckeoja99m,1989,SDN,NL,1,162,89,73,2.0,N
aloufe01m,2004,SFN,NL,1,162,91,71,2.0,N
martibi02m,1971,DET,AL,1,162,91,71,2.0,N
donovbi01m,1915,NYA,AL,1,154,69,83,5.0,Y
girarjo01m,2009,NYA,AL,1,162,103,59,1.0,N
jennihu01m,1912,DET,AL,1,154,69,84,6.0,Y
schmegu99m,1887,CN2,AA,1,136,81,54,2.0,N
traynpi01m,1937,PIT,NL,1,154,86,68,3.0,Y
mcnamjo99m,1991,CLE,AL,1,77,25,52,7.0,N
dykesji01m,1935,CHA,AL,1,153,74,78,5.0,Y
howear01m,1989,HOU,NL,1,162,86,76,3.0,N
cohenan01m,1960,PHI,NL,2,1,1,0,8.0,N
houkra01m,1966,NYA,AL,2,140,66,73,10.0,N
fergubo01m,1887,NY4,AA,1,30,6,24,7.0,N
killebi01m,1925,CHN,NL,1,75,33,42,8.0,N
irwinar01m,1889,WS8,NL,2,76,28,45,8.0,Y
hodgegi01m,1966,WS2,AL,1,159,71,88,8.0,N
rigglji99m,2008,SEA,AL,2,90,36,54,4.0,N
willidi02m,1969,BOS,AL,1,153,82,71,3.0,N
ansonca01m,1883,CHN,NL,1,98,59,39,2.0,Y
mccarjo99m,1939,NYA,AL,1,152,106,45,1.0,N
joycebi01m,1898,NY1,NL,3,92,46,39,7.0,Y
johnsda01m,1974,BOS,AL,1,162,84,78,3.0,N
zimmedo01m,1972,SDN,NL,2,142,54,88,6.0,N
mckeoja99m,1997,CIN,NL,2,63,33,30,3.0,N
duffyhu01m,1922,BOS,AL,1,154,61,93,8.0,N
tebbebi01m,1957,CIN,NL,1,154,80,74,4.0,N
mauchge01m,1976,MIN,AL,1,162,85,77,3.0,N
hanlone01m,1906,CIN,NL,1,155,64,87,6.0,N
popowed99m,1973,BOS,AL,2,1,1,0,2.0,N
orourji01m,1881,BFN,NL,1,83,45,38,3.0,Y
bushdo01m,1929,PIT,NL,1,119,67,51,2.0,N
bochybr01m,2006,SDN,NL,1,162,88,74,1.0,N
lucchfr99m,1987,CHN,NL,2,25,8,17,6.0,N
colemje01m,1980,SDN,NL,1,163,73,89,6.0,N
mackco01m,1909,PHA,AL,1,153,95,58,2.0,N
kleinlo01m,1965,CHN,NL,2,106,48,58,8.0,N
colembo01m,1945,BSN,NL,1,94,42,51,6.0,N
bushdo01m,1928,PIT,NL,1,152,85,67,4.0,N
littlgr99m,2002,BOS,AL,1,162,93,69,2.0,N
cravaga01m,1920,PHI,NL,1,153,62,91,8.0,Y
cuthbne01m,1882,SL4,AA,1,80,37,43,5.0,Y
lyonste01m,1947,CHA,AL,1,155,70,84,6.0,N
mcaleji01m,1909,SLA,AL,1,154,61,89,7.0,N
cronijo01m,1940,BOS,AL,1,154,82,72,5.0,Y
oatesjo01m,2001,TEX,AL,1,28,11,17,4.0,N
mackco01m,1938,PHA,AL,1,154,53,99,8.0,N
moranpa01m,1921,CIN,NL,1,153,70,83,6.0,N
barnibi01m,1894,LS3,NL,1,131,36,94,12.0,N
durocle01m,1944,BRO,NL,1,155,63,91,7.0,N
tebbebi01m,1964,CLE,AL,2,91,46,44,6.0,N
manuech01m,2001,CLE,AL,1,162,91,71,1.0,N
coxbo01m,2005,ATL,NL,1,162,90,72,1.0,N
southbi01m,1946,BSN,NL,1,154,81,72,4.0,N
oneilst01m,1944,DET,AL,1,156,88,66,2.0,N
kellyto01m,1989,MIN,AL,1,162,80,82,5.0,N
waltebu01m,1949,CIN,NL,1,153,61,90,7.0,N
sewellu01m,1945,SLA,AL,1,154,81,70,3.0,N
harribu01m,1934,BOS,AL,1,153,76,76,4.0,N
leadlbo99m,1890,CL4,NL,2,58,23,33,7.0,N
fletcar01m,1925,PHI,NL,1,153,68,85,6.0,N
collite99m,1995,HOU,NL,1,144,76,68,2.0,N
stubimo01m,1988,CAL,AL,2,8,0,8,4.0,N
bakerdu01m,2009,CIN,NL,1,162,78,84,4.0,N
mitchfr01m,1920,CHN,NL,1,154,75,79,6.0,N
terrybi01m,1933,NY1,NL,1,156,91,61,1.0,Y
willidi02m,1979,MON,NL,1,160,95,65,2.0,N
johnsda01m,1975,BOS,AL,1,160,95,65,1.0,N
rignebi01m,1959,SFN,NL,1,154,83,71,3.0,N
lemonbo01m,1978,NYA,AL,3,68,48,20,1.0,N
greenda02m,1995,NYN,NL,1,144,69,75,2.0,N
myattge01m,1968,PHI,NL,2,1,1,0,7.0,N
mcnamjo99m,1990,CLE,AL,1,162,77,85,4.0,N
chapmja01m,1890,LS2,AA,1,136,88,44,1.0,N
mackco01m,1929,PHA,AL,1,151,104,46,1.0,N
mcgrajo01m,1926,NY1,NL,1,151,74,77,5.0,N
roweda01m,1888,KC2,AA,1,50,14,36,8.0,Y
harribu01m,1925,WS1,AL,1,152,96,55,1.0,Y
bancrfr99m,1887,PH4,AA,1,55,26,29,5.0,N
howear01m,1991,HOU,NL,1,162,65,97,6.0,N
dykesji01m,1940,CHA,AL,1,155,82,72,4.0,N
jonesfi01m,1917,SLA,AL,1,155,57,97,7.0,N
fogarji01m,1890,PHP,PL,1,16,7,9,5.0,Y
mattido01m,2011,LAN,NL,1,161,82,79,3.0,N
lajoina01m,1906,CLE,AL,1,157,89,64,3.0,Y
alstowa01m,1963,LAN,NL,1,163,99,63,1.0,N
alstowa01m,1965,LAN,NL,1,162,97,65,1.0,N
fergubo01m,1871,NY2,,1,33,16,17,5.0,Y
chapmbe01m,1946,PHI,NL,1,155,69,85,5.0,Y
raderdo02m,1991,CAL,AL,1,124,61,63,7.0,N
mathemi01m,2012,SLN,NL,1,162,88,74,2.0,N
wedgeer01m,2007,CLE,AL,1,162,96,66,1.0,N
hutchfr01m,1954,DET,AL,1,155,68,86,5.0,N
bambege01m,1982,NYN,NL,1,162,65,97,6.0,N
stengca01m,1954,NYA,AL,1,155,103,51,2.0,N
collied01m,1925,CHA,AL,1,154,79,75,5.0,Y
killebi01m,1921,CHN,NL,2,57,23,34,7.0,Y
coxbo01m,1983,TOR,AL,1,162,89,73,4.0,N
hornsro01m,1932,CHN,NL,1,99,53,46,1.0,Y
bradlbi01m,1905,CLE,AL,2,41,20,21,5.0,Y
stallge01m,1919,BSN,NL,1,140,57,82,6.0,N
willidi02m,1981,MON,NL,1,81,44,37,1.0,N
clarkfr01m,1909,PIT,NL,1,154,110,42,1.0,Y
coxbo01m,1994,ATL,NL,1,114,68,46,2.0,N
tannech01m,1980,PIT,NL,1,162,83,79,3.0,N
huggimi01m,1920,NYA,AL,1,154,95,59,3.0,N
walkeha01m,1968,HOU,NL,2,101,49,52,10.0,N
mackco01m,1924,PHA,AL,1,152,71,81,5.0,N
durocle01m,1950,NY1,NL,1,154,86,68,3.0,N
allenbo01m,1900,CIN,NL,1,144,62,77,7.0,Y
mclarjo99m,2007,SEA,AL,2,84,43,41,2.0,N
brownda99m,2010,SEA,AL,2,50,19,31,4.0,N
hardeme01m,1961,CLE,AL,2,1,1,0,5.0,N
berrayo01m,1972,NYN,NL,1,156,83,73,3.0,N
greenda02m,1994,NYN,NL,1,113,55,58,3.0,N
speaktr01m,1926,CLE,AL,1,154,88,66,2.0,Y
larusto01m,1984,CHA,AL,1,162,74,88,5.0,N
bakerde01m,1939,DET,AL,1,155,81,73,5.0,N
herzobu01m,1915,CIN,NL,1,160,71,83,7.0,Y
valenbo02m,1992,TEX,AL,1,86,45,41,4.0,N
mckecbi01m,1928,SLN,NL,1,154,95,59,1.0,N
clappjo01m,1881,CL2,NL,2,74,32,41,7.0,Y
jennihu01m,1924,NY1,NL,2,44,32,12,1.0,N
dunlafr01m,1882,CL2,NL,2,80,42,36,5.0,Y
silveke01m,1967,ATL,NL,2,3,0,3,7.0,N
lemonbo01m,1971,KCA,AL,1,161,85,76,2.0,N
keanejo99m,1965,NYA,AL,1,162,77,85,6.0,N
clarkfr01m,1903,PIT,NL,1,141,91,49,1.0,Y
mckeoja99m,2000,CIN,NL,1,163,85,77,2.0,N
boudrlo01m,1953,BOS,AL,1,153,84,69,4.0,N
mackco01m,1901,PHA,AL,1,137,74,62,4.0,N
herzowh01m,1983,SLN,NL,1,162,79,83,4.0,N
mcraeha01m,2001,TBA,AL,2,148,58,90,5.0,N
rignebi01m,1966,CAL,AL,1,162,80,82,6.0,N
tebeapa01m,1898,CL4,NL,1,156,81,68,5.0,Y
lachema01m,1996,CAL,AL,1,111,52,59,4.0,N
