awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1950,AL,rosenal01,11,336,0.0
MVP,1953,AL,rizzuph01,76,336,0.0
MVP,2004,AL,matsuhi01,2,392,0.0
MVP,2004,AL,blaloha01,5,392,0.0
MVP,1988,NL,coneda01,37,336,0.0
MVP,1938,NL,danniha01,13,336,0.0
MVP,1940,AL,bonhati01,8,336,0.0
MVP,1945,NL,holmeto01,175,336,3.0
Rookie of the Year,1975,AL,lynnfr01,23,24,23.0
MVP,1911,NL,mathech01,25,64,
Cy Young,1970,NL,walkelu01,1,120,0.0
MVP,1996,AL,gonzaju03,290,392,11.0
MVP,1957,NL,sanfoja02,39,336,0.0
Cy Young,1982,AL,stanlbo01,4,140,0.0
Cy Young,1998,AL,wellsda01,31,140,0.0
MVP,1937,AL,lewisbu01,7,80,0.0
MVP,1976,AL,cartyri01,5,336,0.0
MVP,1959,NL,jonessa02,130,336,0.0
MVP,1914,AL,leonadu01,6,64,0.0
MVP,2007,NL,valvejo01,19,448,0.0
MVP,1984,NL,wiggial01,14,336,0.0
MVP,1974,NL,simmote01,7,336,0.0
Cy Young,1973,AL,colboji01,2,120,0.0
MVP,1968,AL,stottme01,43,280,0.0
MVP,1936,AL,dickebi01,29,80,
MVP,1973,AL,ryanno01,20,336,0.0
MVP,1972,AL,hunteca01,57,336,0.0
MVP,1970,NL,gastoci01,5,336,0.0
MVP,1931,AL,marbefi01,11,80,
Cy Young,1985,AL,mooredo01,2,140,0.0
Rookie of the Year,1999,AL,beltrca01,133,140,26.0
Rookie of the Year,1993,AL,gatesbr01,7,140,0.0
MVP,2001,NL,pujolal01,222,448,0.0
MVP,1943,NL,galanau01,5,336,0.0
MVP,2004,NL,loretma01,50,448,0.0
MVP,1971,AL,olivato01,36,336,0.0
Cy Young,2002,NL,smoltjo01,21,160,0.0
MVP,1945,NL,barrejo01,8,336,0.0
MVP,1933,AL,myerbu01,5,80,0.0
MVP,1962,AL,fordwh01,6,280,0.0
MVP,2001,AL,hunteto01,2,392,0.0
Rookie of the Year,1954,NL,aaronha01,1,24,1.0
Cy Young,1980,NL,niekrjo01,11,120,0.0
MVP,1947,AL,dimagjo01,202,336,8.0
MVP,1991,AL,sierrru01,63,392,0.0
Rookie of the Year,2005,NL,dukeza01,16,160,3.0
Cy Young,1987,AL,stewada01,32,140,2.0
MVP,1951,AL,dimagdo01,16,336,0.0
Cy Young,1972,NL,marshmi01,8,120,0.0
MVP,2006,NL,utleych01,98,448,0.0
Cy Young,1978,AL,palmeji01,14,140,0.0
Cy Young,1975,NL,suttodo01,1,120,0.0
Rookie of the Year,1973,NL,matthga01,11,24,11.0
MVP,1948,NL,wyrosjo01,9,336,0.0
MVP,1932,NL,bergewa01,6,80,0.0
MVP,1954,NL,darkal01,110,336,1.0
MVP,1913,AL,speaktr01,26,64,
MVP,1991,AL,cartejo01,136,392,1.0
MVP,1985,NL,cruzjo01,2,336,0.0
MVP,1945,NL,barrere01,151,336,1.0
MVP,1950,AL,willite01,7,336,0.0
MVP,1942,AL,spencst01,65,336,0.0
MVP,1926,AL,jacobba01,1,64,0.0
MVP,1962,NL,skinnbo01,4,280,0.0
Cy Young,1977,AL,tananfr01,3,140,0.0
MVP,1959,AL,foxne01,295,336,16.0
MVP,1971,NL,garrra01,1,336,0.0
MVP,1998,NL,gwynnto01,11,448,0.0
Rookie of the Year,1954,AL,finigji01,8,24,8.0
MVP,1970,NL,sanguma01,36,336,0.0
Rookie of the Year,1961,NL,curtija01,1,16,1.0
MVP,1987,AL,mattido01,92,392,0.0
MVP,1932,NL,brownbo02,10,80,
Rookie of the Year,2003,NL,roberje02,2,160,0.0
MVP,1912,NL,murrare01,5,64,0.0
MVP,2008,NL,reyesjo01,3,448,0.0
MVP,1978,AL,otisam01,90,392,0.0
MVP,2005,NL,carpech01,52,448,0.0
MVP,1948,NL,darkal01,174,336,1.0
MVP,1927,AL,lyonste01,34,64,0.0
Rookie of the Year,1982,NL,bedrost01,4,120,0.0
MVP,1946,NL,sainjo01,95,336,0.0
MVP,1973,AL,perryga01,4,336,0.0
MVP,1963,NL,demetdo01,3,280,0.0
Rookie of the Year,1981,AL,engleda01,4,140,0.0
MVP,1985,NL,goodedw01,162,336,1.0
MVP,1994,NL,piazzmi01,121,392,0.0
MVP,1965,NL,johnslo01,6,280,0.0
MVP,1995,AL,martied01,244,392,4.0
Rookie of the Year,1970,NL,mortoca01,11,24,11.0
MVP,1998,NL,brownke01,8,448,0.0
Cy Young,1996,AL,riverma01,18,140,1.0
MVP,1968,NL,willibi01,48,280,0.0
MVP,1970,NL,johnsde01,4,336,0.0
MVP,1982,NL,mintogr01,44,336,0.0
Rookie of the Year,1987,AL,liriane01,1,140,0.0
MVP,1949,AL,reynoal01,2,336,0.0
MVP,2006,NL,hollima01,10,448,0.0
MVP,1950,NL,jansela01,2,336,0.0
MVP,1969,AL,reeseri01,2,336,0.0
MVP,1971,AL,bluevi01,268,336,14.0
MVP,1960,AL,lemonji01,36,336,0.0
MVP,1951,AL,parneme01,7,336,0.0
MVP,1965,AL,richabo01,6,280,0.0
MVP,1992,AL,eckerde01,306,392,15.0
MVP,1943,AL,priddje01,17,336,0.0
Cy Young,1999,AL,hernaro01,1,140,0.0
MVP,1989,AL,cartejo01,23,392,0.0
MVP,1991,NL,butlebr01,103,336,1.0
MVP,1943,NL,muellra01,12,336,0.0
MVP,1944,AL,doerrbo01,75,336,0.0
Cy Young,1972,AL,perryga01,64,120,9.0
MVP,1939,AL,willite01,126,336,0.0
MVP,1998,AL,wellsda01,3,392,0.0
Rookie of the Year,1987,NL,mathegr01,1,120,0.0
MVP,1965,NL,hartji01,13,280,0.0
MVP,2002,AL,lowede01,3,392,0.0
MVP,1978,NL,stargwi01,39,336,0.0
Rookie of the Year,1989,NL,harrigr02,2,120,0.0
MVP,1995,NL,gracema01,14,392,0.0
MVP,2004,AL,nathajo01,12,392,0.0
MVP,1992,AL,baergca01,31,392,0.0
MVP,1940,AL,hudsosi01,16,336,0.0
MVP,1913,AL,bendech01,2,64,0.0
MVP,1965,AL,davalvi01,5,280,0.0
MVP,1914,NL,tesreje01,15,64,
MVP,1965,AL,richepe01,3,280,0.0
Cy Young,1976,NL,richajr01,2,120,0.0
MVP,1965,NL,allendi01,4,280,0.0
MVP,2002,NL,johnsra05,127,448,0.0
MVP,1974,AL,busbyst01,3,336,0.0
MVP,1934,NL,vaughar01,1,80,0.0
MVP,1932,AL,simmoal01,13,80,
MVP,1934,NL,schumha02,16,80,
Rookie of the Year,1958,AL,durenry01,7,24,7.0
MVP,1969,NL,perezto01,28,336,0.0
Cy Young,2012,NL,dickera01,209,224,27.0
Rookie of the Year,2002,NL,mossda01,12,160,0.0
MVP,1974,NL,wynnji01,137,336,0.0
MVP,1924,NL,deberha01,1,80,0.0
Rookie of the Year,1986,AL,tartada01,4,140,0.0
MVP,1913,AL,mcbrige01,5,64,0.0
MVP,1925,AL,gehrilo01,2,64,0.0
MVP,2005,NL,gilesbr02,48,448,0.0
Cy Young,1989,NL,maddugr01,17,120,0.0
MVP,1981,AL,stiebda01,1,392,0.0
MVP,1949,AL,joosted01,11,336,0.0
MVP,1960,NL,larkeno01,21,336,0.0
MVP,1958,AL,hydedi01,26,336,0.0
MVP,1968,NL,blassst01,3,280,0.0
Rookie of the Year,1969,AL,tatumke01,4,24,4.0
Cy Young,2009,AL,hallaro01,11,140,0.0
Cy Young,1991,NL,glavito02,110,120,19.0
MVP,1935,NL,terrybi01,20,80,
MVP,1983,NL,penato01,25,336,0.0
MVP,1961,NL,malkmbo01,1,224,0.0
MVP,2010,AL,canoro01,229,392,0.0
MVP,1993,AL,baergca01,50,392,0.0
MVP,1991,NL,gantro01,110,336,0.0
MVP,1912,NL,huggimi01,5,64,0.0
MVP,1944,NL,hoppjo01,10,336,0.0
MVP,2001,NL,aloumo01,13,448,0.0
MVP,1938,AL,gomezle01,1,336,0.0
MVP,1926,AL,riceha01,6,64,0.0
MVP,1964,AL,robinbr01,269,280,18.0
MVP,1984,AL,quiseda01,235,392,5.0
MVP,1996,NL,aloumo01,1,392,0.0
Rookie of the Year,1993,NL,rueteki01,3,140,0.0
MVP,1967,NL,allendi01,9,280,0.0
MVP,1925,AL,simmoal01,41,64,
Rookie of the Year,2002,AL,lackejo01,5,140,0.0
MVP,1967,NL,bankser01,22,280,0.0
MVP,1994,NL,jeffegr01,5,392,0.0
Rookie of the Year,1966,NL,jonescl01,1,20,1.0
MVP,1992,NL,krukjo01,8,336,0.0
MVP,1934,AL,higgipi01,3,80,0.0
MVP,1979,NL,niekrph01,11,336,0.0
MVP,1964,AL,kalinal01,17,280,0.0
MVP,1928,NL,lindsfr01,70,80,
MVP,1944,NL,medwijo01,9,336,0.0
Cy Young,1992,AL,mcdowja01,51,140,2.0
MVP,1977,NL,mcgratu01,2,336,0.0
MVP,1923,AL,collied01,37,64,0.0
MVP,1944,NL,tobinji01,13,336,0.0
MVP,1972,NL,garrra01,7,336,0.0
MVP,1954,NL,crandde01,13,336,0.0
MVP,1947,AL,peskyjo01,11,336,0.0
MVP,1940,AL,boudrlo01,119,336,1.0
Cy Young,1980,NL,carltst01,118,120,23.0
MVP,1987,AL,puckeki01,201,392,0.0
MVP,1946,NL,hattogr01,12,336,0.0
MVP,1949,AL,priddje01,3,336,0.0
MVP,1965,AL,robinfl01,3,280,0.0
MVP,1950,AL,carrach01,21,336,0.0
MVP,1963,AL,treshto01,38,280,1.0
MVP,1949,AL,doerrbo01,7,336,0.0
MVP,1989,AL,saberbr01,82,392,0.0
MVP,2000,NL,sosasa01,71,448,0.0
MVP,1976,NL,carltst01,16,336,0.0
MVP,1934,AL,simmoal01,9,80,0.0
MVP,1938,NL,derripa01,70,336,
MVP,1940,AL,aukerel01,1,336,0.0
MVP,1939,NL,jurgebi01,20,336,0.0
Cy Young,1982,NL,garbege01,1,120,0.0
Cy Young,1991,AL,warddu01,3,140,0.0
MVP,1940,NL,hackst01,61,336,0.0
Cy Young,1998,AL,clemero02,140,140,28.0
MVP,1945,NL,masiph01,2,336,0.0
MVP,1943,AL,johnsbo01,116,336,1.0
MVP,1957,AL,minosmi01,55,336,0.0
MVP,1922,AL,schalra01,26,64,
MVP,1972,AL,jacksre01,9,336,0.0
MVP,1997,AL,thomafr04,172,392,0.0
MVP,1970,AL,howarfr01,91,336,1.0
MVP,1946,AL,fellebo01,105,336,1.0
MVP,1970,NL,perezto01,149,336,0.0
MVP,1913,AL,bakerfr01,21,64,
MVP,2005,AL,contrjo01,1,392,0.0
MVP,1977,NL,robinbi02,34,336,0.0
MVP,1944,NL,lupieto01,3,336,0.0
Rookie of the Year,2001,AL,suzukic01,138,140,27.0
Cy Young,2000,AL,wellsda01,46,140,0.0
MVP,1942,NL,beazljo01,24,336,0.0
Rookie of the Year,1947,ML,jansela01,105,165,
Rookie of the Year,1959,AL,allisbo01,18,24,18.0
MVP,1981,NL,matthga01,31,336,0.0
MVP,1933,AL,bishoma01,1,80,0.0
MVP,1973,AL,murcebo01,53,336,0.0
Rookie of the Year,1985,AL,fishebr01,7,140,0.0
MVP,1974,AL,mcraeha01,3,336,0.0
MVP,1945,AL,casege01,60,336,0.0
MVP,1976,NL,mondari01,11,336,0.0
MVP,1940,NL,rizzojo01,3,336,0.0
MVP,1942,NL,milleed03,1,336,0.0
MVP,1931,NL,friscfr01,65,80,
MVP,1986,AL,righeda01,71,392,0.0
MVP,1974,NL,brocklo01,233,336,8.0
MVP,1980,NL,bakerdu01,138,336,0.0
MVP,1947,AL,marchph01,47,336,0.0
MVP,1978,AL,larocda01,6,392,0.0
MVP,1939,AL,applilu01,1,336,0.0
Cy Young,1990,NL,martira02,70,120,1.0
Cy Young,1985,AL,guidrro01,88,140,4.0
MVP,1934,AL,foxxji01,11,80,
MVP,1945,NL,johnsdo02,7,336,0.0
Rookie of the Year,1999,AL,nixontr01,1,140,0.0
MVP,1986,AL,gaettga01,6,392,0.0
MVP,1993,AL,molitpa01,209,392,0.0
MVP,1944,AL,newhoha01,236,336,7.0
MVP,1935,AL,marcujo01,3,80,0.0
MVP,2007,NL,webbbr01,15,448,0.0
MVP,1995,NL,galaran01,4,392,0.0
Cy Young,1982,AL,quiseda01,40,140,4.0
Rookie of the Year,1964,NL,allendi01,18,20,18.0
MVP,1980,AL,trammal01,6,392,0.0
MVP,1954,NL,muelldo01,30,336,0.0
MVP,1943,NL,sewelri01,127,336,0.0
Cy Young,1986,NL,rhoderi01,2,120,0.0
Cy Young,1974,AL,cuellmi01,6,120,0.0
MVP,1977,AL,sundbji01,30,392,0.0
MVP,1970,NL,harrebu01,10,336,0.0
MVP,1927,NL,wanerpa01,72,80,
MVP,1965,NL,lawve01,12,280,0.0
MVP,1928,AL,hoytwa01,8,64,
MVP,1997,NL,bondsba01,123,392,0.0
MVP,1927,NL,willicy01,6,80,0.0
MVP,1928,NL,jackstr01,16,80,
MVP,1952,NL,gordosi01,6,336,0.0
MVP,1973,NL,brocklo01,65,336,0.0
MVP,1974,AL,campabe01,23,336,0.0
MVP,2005,NL,pujolal01,378,448,18.0
MVP,1927,NL,wanerll01,25,80,
MVP,1992,NL,daultda01,100,336,0.0
MVP,1977,NL,smithre06,112,336,0.0
MVP,1970,NL,stargwi01,20,336,0.0
MVP,1931,NL,gelbech01,1,80,0.0
MVP,1914,AL,jacksjo01,15,64,
Cy Young,1976,NL,koosmje01,69,120,7.0
MVP,1961,AL,fordwh01,102,280,0.0
Rookie of the Year,1996,NL,kendaja01,30,140,1.0
MVP,1975,AL,burleri01,28,336,0.0
MVP,1977,AL,fiskca01,67,392,1.0
MVP,1933,AL,manushe01,54,80,2.0
MVP,1967,NL,perezto01,43,280,0.0
MVP,1958,AL,minosmi01,6,336,0.0
MVP,1964,AL,richabo01,9,280,0.0
MVP,2008,NL,hollima01,13,448,0.0
MVP,1965,AL,mcdowsa01,7,280,0.0
MVP,2004,AL,cordefr01,2,392,0.0
MVP,1940,NL,youngba01,6,336,0.0
MVP,1997,AL,vaughmo01,2,392,0.0
MVP,1941,AL,siebedi01,10,336,0.0
MVP,1929,NL,wanerll01,30,80,
MVP,1925,NL,wrighgl01,43,80,
MVP,1967,NL,rosepe01,40,280,0.0
Cy Young,1983,NL,ryanno01,1,120,0.0
MVP,1927,NL,wilsoha01,9,80,0.0
MVP,2004,NL,thomeji01,7,448,0.0
MVP,1976,NL,schmimi01,179,336,0.0
MVP,1929,NL,odoulle01,54,80,
MVP,1975,NL,ceyro01,11,336,0.0
MVP,1996,AL,thomeji01,9,392,0.0
MVP,1956,NL,moonwa01,3,336,0.0
Cy Young,1956,ML,fordwh01,1,16,1.0
MVP,1963,NL,gonzato01,2,280,0.0
MVP,1936,NL,demarfr02,17,80,0.0
MVP,1925,AL,booneik01,1,64,0.0
Cy Young,1967,NL,bunniji01,1,20,1.0
MVP,1927,AL,harrisl01,1,64,0.0
MVP,1938,AL,gehrilo01,10,336,0.0
MVP,1966,NL,aaronha01,57,280,0.0
MVP,1966,AL,powelbo01,122,280,0.0
MVP,1943,AL,cronijo01,3,336,0.0
MVP,1948,AL,joosted01,39,336,0.0
MVP,1959,NL,craigro01,12,336,0.0
Rookie of the Year,1990,AL,olerujo01,13,140,0.0
MVP,1913,NL,vioxji01,6,64,0.0
MVP,1935,NL,moorejo01,5,80,0.0
MVP,1995,AL,boggswa01,5,392,0.0
MVP,1935,NL,leebi02,1,80,0.0
Rookie of the Year,1989,AL,brownke01,2,140,0.0
MVP,1991,AL,cansejo01,145,392,0.0
MVP,1979,NL,winfida01,155,336,4.0
MVP,2000,NL,kentje01,392,448,22.0
MVP,2007,AL,martivi01,103,392,0.0
MVP,1970,AL,johnsal01,70,336,0.0
MVP,1962,NL,purkebo01,33,280,0.0
MVP,1972,AL,freehbi01,3,336,0.0
Cy Young,1982,NL,sotoma01,0,120,0.0
MVP,1939,NL,daviscu01,106,336,0.0
MVP,1934,AL,gehrich01,65,80,
MVP,1941,AL,campbbr01,4,336,0.0
MVP,1937,AL,averiea01,4,80,0.0
MVP,1983,AL,riceji01,150,392,0.0
MVP,1991,AL,francju01,17,392,0.0
MVP,1947,AL,wrighta01,1,336,0.0
MVP,1942,NL,mccorfr01,4,336,0.0
MVP,2003,AL,soriaal01,15,392,0.0
MVP,1980,AL,armasto01,29,392,0.0
MVP,2010,AL,teixema01,1,392,0.0
MVP,1978,AL,fiskca01,49,392,0.0
MVP,2008,NL,webbbr01,14,448,0.0
MVP,1980,NL,cartega01,193,336,0.0
MVP,1989,NL,mitchke01,314,336,20.0
MVP,2007,AL,hunteto01,5,392,0.0
MVP,1955,AL,triangu01,1,336,0.0
MVP,1981,AL,oliveal01,8,392,0.0
MVP,1947,NL,milleed03,2,336,0.0
Rookie of the Year,1973,AL,porteda02,2,24,2.0
MVP,2000,NL,sheffga01,71,448,0.0
MVP,1982,AL,caudibi01,4,392,0.0
MVP,1959,NL,mccovwi01,1,336,0.0
Cy Young,1961,ML,fordwh01,9,18,9.0
MVP,1946,AL,marchph01,5,336,0.0
MVP,1942,NL,marioma01,81,336,1.0
Rookie of the Year,1979,NL,thompsc01,1,24,1.0
MVP,1964,AL,radatdi01,37,280,0.0
MVP,1948,NL,musiast01,303,336,18.0
MVP,1962,NL,callijo01,5,280,0.0
MVP,1969,NL,torrejo01,6,336,0.0
MVP,1976,NL,fostege01,221,336,5.0
Rookie of the Year,1991,NL,bagweje01,118,120,23.0
Cy Young,1964,ML,koufasa01,1,20,1.0
MVP,1922,AL,heilmha01,8,64,
MVP,2009,NL,howarry01,217,448,0.0
MVP,2001,NL,morrima01,13,448,0.0
MVP,1993,AL,hoilech01,10,392,0.0
MVP,1929,NL,friscfr01,2,80,0.0
MVP,1932,AL,lyonste01,5,80,0.0
MVP,1942,NL,musiast01,26,336,0.0
MVP,1994,AL,coneda01,40,392,0.0
MVP,1942,NL,lombaer01,24,336,0.0
MVP,1939,NL,hassebu01,4,336,0.0
Rookie of the Year,1951,NL,nichoch02,4,24,4.0
MVP,1962,AL,versazo01,8,280,0.0
MVP,1974,AL,grichbo01,49,336,0.0
Rookie of the Year,1977,NL,bannifl01,1,24,1.0
MVP,1928,NL,vanceda01,13,80,
MVP,1998,NL,aloumo01,215,448,0.0
Cy Young,1970,NL,grangwa01,3,120,0.0
MVP,1962,AL,cunnijo01,9,280,0.0
MVP,1979,AL,lynnfr01,160,392,0.0
MVP,1964,AL,horlejo01,7,280,0.0
Rookie of the Year,1989,NL,lillide01,6,120,0.0
MVP,1973,NL,stargwi01,250,336,10.0
Rookie of the Year,1997,AL,wrighja02,7,140,0.0
MVP,1986,NL,dykstle01,4,336,0.0
Rookie of the Year,1994,AL,anderbr02,4,140,0.0
MVP,1940,NL,westma02,6,336,0.0
MVP,1925,NL,aldrivi01,1,80,0.0
MVP,1978,AL,bostoly01,8,392,0.0
Cy Young,1956,ML,newcodo01,10,16,10.0
Cy Young,1957,ML,spahnwa01,15,16,15.0
Cy Young,1958,ML,burdele01,3,16,3.0
Cy Young,1958,ML,spahnwa01,4,16,4.0
Cy Young,1958,ML,turlebo01,5,16,5.0
Cy Young,1959,ML,jonessa02,2,16,2.0
Cy Young,1959,ML,shawbo01,1,16,1.0
Cy Young,1959,ML,wynnea01,13,16,13.0
Cy Young,1960,ML,brogler01,1,16,1.0
Cy Young,1960,ML,lawve01,8,16,8.0
Cy Young,1960,ML,mcdanli01,1,16,1.0
Cy Young,1961,ML,laryfr01,2,18,2.0
Cy Young,1961,ML,spahnwa01,6,18,6.0
Cy Young,1962,ML,drysddo01,14,20,14.0
Cy Young,1962,ML,piercbi02,1,20,1.0
Cy Young,1962,ML,purkebo01,1,20,1.0
Cy Young,1963,ML,koufasa01,20,20,20.0
Cy Young,1964,ML,chancde01,17,20,17.0
Cy Young,1964,ML,jacksla01,2,20,2.0
