playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
greenkh01,2006,SDN,NL,NLDS2,SS,3,0,26.0,0,4,0,1,0,,,
rhodear01,2010,CIN,NL,NLDS1,P,1,0,1.0,0,0,0,0,0,,1.0,0.0
tinnibu01,1932,CHN,NL,WS,P,2,0,7.0,0,1,0,0,0,,0.0,0.0
rockejo01,2000,ATL,NL,NLDS1,P,1,0,2.0,0,0,1,0,0,,1.0,0.0
martica01,1984,SDN,NL,NLCS,LF,5,5,129.0,6,0,0,0,0,,,
yoshima01,1999,NYN,NL,NLDS2,P,1,1,16.0,0,1,0,0,0,,0.0,0.0
ruffire01,1939,NYA,AL,WS,P,1,1,27.0,0,3,0,1,0,,1.0,0.0
howelja01,1988,LAN,NL,NLCS,P,2,0,2.0,0,0,0,0,0,0.0,0.0,0.0
portebo03,2000,OAK,AL,ALDS1,RF,1,0,6.0,1,0,0,0,0,,,
abbotku01,2000,NYN,NL,NLDS2,SS,1,0,12.0,0,0,0,0,0,,,
martito02,2004,ATL,NL,NLDS2,P,2,0,1.0,0,0,0,0,0,,0.0,0.0
palmeji01,1971,BAL,AL,ALCS,P,1,1,27.0,1,0,0,0,0,,0.0,0.0
porteda02,1977,KCA,AL,ALCS,C,5,5,129.0,18,0,0,0,0,0.0,1.0,0.0
manwaki01,1989,SFN,NL,NLCS,C,3,0,15.0,5,0,0,0,0,1.0,0.0,0.0
bakerfr03,1974,BAL,AL,ALCS,SS,2,0,6.0,1,1,1,0,0,,,
koplomi01,2002,ARI,NL,NLDS2,P,1,0,4.0,1,0,0,0,0,,0.0,0.0
magrajo01,1987,SLN,NL,WS,P,2,2,22.0,1,1,0,0,0,,2.0,0.0
wathajo01,1978,KCA,AL,ALCS,1B,1,1,24.0,7,0,0,0,0,,,
gionfal01,1947,BRO,NL,WS,LF,1,0,12.0,1,0,0,0,0,,,
maxvida01,1967,SLN,NL,WS,SS,7,7,177.0,13,17,0,3,0,,,
kurowwh01,1946,SLN,NL,WS,3B,7,7,186.0,12,10,1,2,0,,,
bishoma01,1930,PHA,AL,WS,2B,6,6,156.0,8,9,0,0,0,,,
fontemi01,2010,SFN,NL,NLDS2,3B,3,2,48.0,1,3,1,0,0,,,
loducpa01,2006,NYN,NL,NLDS1,C,3,3,81.0,23,0,0,1,0,0.0,2.0,0.0
johnsbi03,1949,NYA,AL,WS,3B,2,2,54.0,2,5,0,0,0,,,
niedeto01,1981,LAN,NL,NWDIV,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
marteda01,2005,CHA,AL,ALDS1,P,1,0,0.0,0,0,0,0,0,,0.0,0.0
dejesiv01,1983,PHI,NL,WS,SS,5,5,132.0,5,14,1,2,0,,,
johnsra05,2005,NYA,AL,ALDS2,P,2,1,22.0,0,0,0,0,0,,0.0,1.0
aybarwi01,2008,TBA,AL,ALDS2,1B,2,1,48.0,14,0,0,1,0,,,
maysca01,1922,NYA,AL,WS,P,1,1,24.0,0,4,0,0,0,,0.0,0.0
giustda01,1970,PIT,NL,NLCS,P,2,0,7.0,1,0,0,0,0,,0.0,0.0
benchjo01,1975,CIN,NL,NLCS,C,3,3,84.0,18,4,0,0,0,0.0,0.0,0.0
javiest01,1989,OAK,AL,WS,RF,1,0,6.0,0,0,0,0,0,,,
borowjo01,2007,CLE,AL,ALCS,P,4,0,12.0,1,0,0,0,0,,0.0,0.0
furcara01,2005,ATL,NL,NLDS2,SS,4,4,130.0,6,15,0,6,0,,,
howarry01,2010,PHI,NL,NLDS1,1B,3,3,81.0,27,0,0,1,0,,,
rolensc01,2004,SLN,NL,NLCS,3B,7,7,190.0,8,15,0,1,0,,,
morgajo02,1980,HOU,NL,NLCS,2B,4,4,112.0,8,9,0,2,0,,,
riverma01,1997,NYA,AL,ALDS1,P,2,0,6.0,1,0,0,0,0,,0.0,0.0
rodrife01,2000,SFN,NL,NLDS2,P,3,0,13.0,0,0,0,0,0,,0.0,0.0
henrydo01,1998,HOU,NL,NLDS2,P,2,0,5.0,0,1,0,0,0,,0.0,0.0
benitar01,1996,BAL,AL,ALCS,P,3,0,7.0,0,0,0,0,0,,0.0,0.0
blausje01,1991,ATL,NL,NLCS,SS,2,0,12.0,0,1,1,0,0,,,
suttodo01,1978,LAN,NL,NLCS,P,1,1,17.0,0,1,0,0,0,,0.0,0.0
anderga01,2005,LAA,AL,ALCS,LF,4,4,107.0,8,1,0,1,0,,,
hawpebr01,2007,COL,NL,WS,RF,4,4,102.0,4,0,0,0,0,,,
herzobu01,1913,NY1,NL,WS,3B,5,4,129.0,6,7,0,0,0,,,
clemero02,2001,NYA,AL,ALCS,P,1,1,15.0,0,1,0,0,0,,1.0,0.0
romerjc01,2004,MIN,AL,ALDS2,P,2,0,3.0,0,1,0,0,0,,0.0,0.0
holtobr01,1988,LAN,NL,WS,P,1,0,6.0,0,1,0,0,0,,0.0,0.0
dealch01,1918,CHN,NL,WS,3B,6,6,147.0,7,9,1,0,0,,,
grimebu01,1931,SLN,NL,WS,P,2,2,53.0,0,3,0,0,0,,0.0,0.0
cabreme01,2009,NYA,AL,WS,CF,4,4,84.0,8,0,0,0,0,,,
johnsja01,1977,PHI,NL,NLCS,RF,2,1,30.0,4,0,0,0,0,,,
trammal01,1987,DET,AL,ALCS,SS,5,5,129.0,6,9,1,1,0,,,
spiezsc01,2006,SLN,NL,NLCS,3B,1,1,24.0,1,1,0,0,0,,,
carrido01,1971,SFN,NL,NLCS,P,1,0,0.0,0,0,0,0,0,,0.0,0.0
meadole01,1927,PIT,NL,WS,P,1,1,19.0,0,1,0,0,0,,0.0,0.0
lillyte01,2003,OAK,AL,ALDS2,P,2,1,27.0,0,1,0,0,0,,0.0,0.0
willist02,1970,MIN,AL,ALCS,P,2,0,18.0,0,0,0,0,0,,0.0,0.0
leede02,2003,FLO,NL,NLCS,1B,7,7,198.0,66,6,0,4,0,,,
brocklo01,1967,SLN,NL,WS,LF,7,7,183.0,13,0,0,0,0,,,
rhemfl01,1931,SLN,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
sambijo01,1986,BOS,AL,WS,P,2,0,1.0,0,0,0,0,0,,0.0,0.0
coopewa01,1944,SLN,NL,WS,C,6,6,165.0,55,0,0,0,0,1.0,0.0,0.0
parkch01,2009,PHI,NL,NLCS,P,4,0,10.0,0,1,0,0,0,,0.0,1.0
sanguma01,1971,PIT,NL,NLCS,C,4,4,105.0,30,1,0,0,0,1.0,2.0,0.0
mccarti01,1976,PHI,NL,NLCS,C,1,1,21.0,6,0,0,0,0,0.0,3.0,0.0
robinbr01,1970,BAL,AL,ALCS,3B,3,3,81.0,3,5,0,0,0,,,
nolanga01,1970,CIN,NL,WS,P,2,2,28.0,0,1,0,0,0,,0.0,0.0
mcgratu01,1980,PHI,NL,NLCS,P,5,0,24.0,0,0,0,0,0,,0.0,1.0
brownad01,2003,BOS,AL,ALDS2,RF,1,0,9.0,0,0,0,0,0,,,
kellyge01,1922,NY1,NL,WS,1B,5,5,138.0,61,1,0,2,0,,,
odellbi01,1962,SFN,NL,WS,P,3,1,37.0,0,0,0,0,0,,1.0,0.0
guthrma01,1995,LAN,NL,NLDS2,P,3,0,4.0,0,0,0,0,0,,0.0,0.0
sabatcc01,2009,NYA,AL,ALDS1,P,1,1,20.0,0,0,0,0,0,,1.0,0.0
stephri01,1929,CHN,NL,WS,LF,5,5,131.0,13,1,0,0,0,,,
leede02,2008,CHN,NL,NLDS1,1B,3,3,78.0,17,2,1,3,0,,,
polanpl01,2006,DET,AL,ALDS1,2B,4,4,105.0,8,13,0,3,0,,,
martiti02,1998,NYA,AL,ALCS,1B,6,6,165.0,47,4,1,5,0,,,
cabreor01,2005,LAA,AL,ALCS,SS,5,5,131.0,9,12,1,2,0,,,
douthta01,1930,SLN,NL,WS,CF,6,6,153.0,14,0,0,0,0,,,
robinbr01,1969,BAL,AL,ALCS,3B,3,3,96.0,6,10,0,0,0,,,
perripo01,1917,NY1,NL,WS,P,3,0,25.0,0,1,0,0,0,,2.0,3.0
reussje01,1981,LAN,NL,NLCS,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
biggicr01,1998,HOU,NL,NLDS2,2B,4,4,102.0,9,10,1,0,0,,,
hoytwa01,1926,NYA,AL,WS,P,2,2,45.0,0,1,0,0,0,,1.0,1.0
marquja01,2004,SLN,NL,NLCS,P,1,1,12.0,0,0,0,0,0,,0.0,0.0
buhneja01,2001,SEA,AL,ALCS,LF,1,1,27.0,3,0,0,0,0,,,
vizquom01,1995,CLE,AL,ALDS1,SS,3,3,93.0,4,12,0,0,0,,,
allendi01,1976,PHI,NL,NLCS,1B,3,3,75.0,28,0,1,1,0,,,
mondera01,1995,LAN,NL,NLDS2,RF,3,3,69.0,8,0,0,0,0,,,
pepitjo01,1964,NYA,AL,WS,1B,7,7,186.0,62,6,0,6,0,,,
leebi03,1975,BOS,AL,WS,P,2,2,43.0,0,1,0,0,0,,1.0,1.0
jacksmi02,1998,CLE,AL,ALDS1,P,3,0,12.0,0,1,0,1,0,,0.0,0.0
coffmdi01,1937,NY1,NL,WS,P,2,0,13.0,0,1,0,0,0,,0.0,0.0
beltrca01,2012,SLN,NL,NLDS1,RF,5,5,132.0,14,0,0,0,0,0.0,0.0,0.0
martiti02,2000,NYA,AL,ALCS,1B,6,6,159.0,49,4,0,4,0,,,
mcbrito01,1946,BOS,AL,WS,RF,2,2,52.0,4,0,1,0,0,,,
crosefr01,1937,NYA,AL,WS,SS,5,5,132.0,6,18,0,1,0,,,
andremi01,1973,OAK,AL,WS,2B,1,0,12.0,1,0,2,0,0,,,
jordabr01,1996,SLN,NL,NLCS,RF,5,5,117.0,10,0,0,0,0,,,
cuddymi01,2002,MIN,AL,ALDS2,RF,5,5,99.0,7,0,0,0,0,,,
bluevi01,1974,OAK,AL,ALCS,P,1,1,27.0,0,1,0,0,0,,0.0,1.0
sandere02,2001,ARI,NL,NLCS,RF,5,5,135.0,14,0,0,0,0,,,
henketo01,1985,TOR,AL,ALCS,P,3,0,19.0,1,0,0,0,0,,1.0,2.0
seelbch01,1972,DET,AL,ALCS,P,2,0,3.0,0,0,0,0,0,,0.0,0.0
spiezsc01,2002,ANA,AL,WS,1B,7,7,175.0,54,2,0,5,0,,,
lowede01,1999,BOS,AL,ALDS1,P,3,0,25.0,0,3,0,0,0,,1.0,0.0
bosmadi01,1975,OAK,AL,ALCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
ericksc01,1996,BAL,AL,ALDS1,P,1,1,20.0,1,3,0,1,0,,3.0,0.0
bagweje01,1998,HOU,NL,NLDS2,1B,4,4,102.0,31,4,0,1,0,,,
lackejo01,2002,ANA,AL,ALCS,P,1,1,21.0,1,0,0,0,0,,0.0,1.0
nixontr01,2003,BOS,AL,ALCS,RF,7,7,189.0,7,1,0,0,0,,,
miltoer01,2003,MIN,AL,ALDS1,P,1,0,10.0,0,0,0,0,0,,0.0,0.0
corajo01,1995,SEA,AL,ALDS2,2B,5,5,147.0,10,12,1,2,0,,,
suttodo01,1977,LAN,NL,NLCS,P,1,1,27.0,0,2,0,0,0,,0.0,0.0
redmama01,2003,FLO,NL,WS,P,1,1,7.0,0,1,0,0,0,,0.0,1.0
stockmi01,1915,PHI,NL,WS,3B,5,5,131.0,1,8,0,0,0,,,
castito02,1993,TOR,AL,ALCS,P,2,0,6.0,0,1,0,0,0,,0.0,0.0
hershor01,1995,CLE,AL,WS,P,2,2,42.0,1,7,1,1,0,,0.0,0.0
brockgr01,1983,LAN,NL,NLCS,1B,3,2,48.0,12,0,0,2,0,,,
parquji01,2000,CHA,AL,ALDS2,P,1,1,18.0,0,0,0,0,0,,0.0,1.0
milleda02,2001,ARI,NL,WS,C,6,6,155.0,54,0,1,0,0,0.0,1.0,0.0
smithlo01,1982,SLN,NL,WS,LF,6,6,144.0,11,0,0,0,0,,,
jonesja04,2007,CHN,NL,NLDS1,CF,3,3,75.0,3,0,0,0,0,,,
sanchfr01,2010,SFN,NL,NLCS,2B,6,6,159.0,9,17,0,3,0,,,
hebneri01,1970,PIT,NL,NLCS,3B,2,2,54.0,0,4,0,0,0,,,
gonzaal02,2003,FLO,NL,NLDS1,SS,4,4,111.0,6,7,1,0,0,,,
harenda01,2004,SLN,NL,WS,P,2,0,14.0,1,1,0,0,0,,0.0,0.0
penato01,1990,BOS,AL,ALCS,C,4,4,102.0,22,3,1,1,0,1.0,9.0,3.0
snodgfr01,1912,NY1,NL,WS,RF,1,0,20.0,0,0,0,0,0,,,
koskico01,2003,MIN,AL,ALDS1,3B,4,4,105.0,4,2,0,0,0,,,
scottlu01,2005,HOU,NL,NLDS2,RF,1,0,3.0,0,0,0,0,0,,,
bakerdu01,1983,LAN,NL,NLCS,LF,4,4,102.0,9,0,0,0,0,,,
hodgegi01,1955,BRO,NL,WS,1B,7,7,180.0,74,4,0,11,0,,,
lloydgr01,1996,NYA,AL,WS,P,4,0,8.0,0,0,0,0,0,,0.0,0.0
gossari01,1984,SDN,NL,NLCS,P,3,0,12.0,0,0,0,0,0,,2.0,0.0
wagnebi02,2001,HOU,NL,NLDS1,P,2,0,5.0,0,0,0,0,0,,1.0,0.0
bakopa01,2001,ATL,NL,NLDS1,C,3,3,75.0,17,0,0,0,0,0.0,0.0,1.0
wheelda01,2008,TBA,AL,ALDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
manguan01,1971,OAK,AL,ALCS,CF,2,2,48.0,4,0,0,0,0,,,
johnslo01,1965,LAN,NL,WS,LF,7,7,180.0,13,1,1,0,0,,,
mcnalda01,1974,BAL,AL,ALCS,P,1,1,17.0,0,0,0,0,0,,0.0,0.0
huntebr01,1999,ATL,NL,NLDS1,1B,3,1,42.0,11,1,0,2,0,,,
koufasa01,1966,LAN,NL,WS,P,1,1,18.0,0,1,0,0,0,,0.0,0.0
estessh01,1997,SFN,NL,NLDS1,P,1,1,9.0,0,1,0,0,0,,0.0,0.0
ennisde01,1950,PHI,NL,WS,RF,4,4,107.0,9,0,0,0,0,,,
morgami01,2001,ARI,NL,NLCS,P,2,0,3.0,0,0,0,0,0,,0.0,0.0
collijo01,1955,NYA,AL,WS,RF,1,1,21.0,0,0,0,0,0,,,
cedenro01,2004,SLN,NL,WS,LF,1,0,3.0,0,0,0,0,0,,,
webstle01,1997,BAL,AL,ALCS,C,3,2,63.0,14,0,2,0,0,0.0,2.0,0.0
spencsh01,2001,NYA,AL,WS,LF,4,4,105.0,5,1,0,1,0,,,
dobbsgr01,2007,PHI,NL,NLDS2,3B,2,0,18.0,0,1,0,0,0,,,
hallaro01,2010,PHI,NL,NLCS,P,2,2,39.0,0,0,0,0,0,,0.0,0.0
hoytwa01,1921,NYA,AL,WS,P,3,3,81.0,0,6,0,0,0,,1.0,3.0
boyercl02,1960,NYA,AL,WS,SS,1,0,0.0,0,0,0,0,0,,,
stanlmi01,1968,DET,AL,WS,CF,4,0,24.0,2,0,0,0,0,,,
cromawa01,1981,MON,NL,NLCS,1B,5,5,132.0,48,2,0,6,0,,,
lavelga01,1985,TOR,AL,ALCS,P,1,0,0.0,0,0,0,0,0,,0.0,0.0
hayesch01,1996,NYA,AL,WS,3B,4,3,87.0,2,6,0,0,0,,,
zaungr01,1997,FLO,NL,WS,C,1,0,6.0,3,0,0,0,0,0.0,0.0,0.0
hoilech01,1997,BAL,AL,ALCS,C,4,4,111.0,47,2,0,0,0,0.0,3.0,0.0
tesreje01,1917,NY1,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,1.0
saucike01,1980,PHI,NL,WS,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
troutdi01,1940,DET,AL,WS,P,1,1,6.0,0,1,0,0,0,,0.0,0.0
stantmi02,2000,NYA,AL,WS,P,4,0,13.0,0,0,0,0,0,,0.0,0.0
sprinru01,1999,ATL,NL,NLDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
wellsda01,1992,TOR,AL,WS,P,4,0,13.0,0,0,0,0,0,,0.0,1.0
mooremi01,1989,OAK,AL,ALCS,P,1,1,21.0,0,1,0,0,0,,2.0,0.0
clarkbo04,1982,CAL,AL,ALCS,RF,2,0,6.0,0,0,0,0,0,,,
karchma01,1998,CHN,NL,NLDS1,P,1,0,2.0,0,0,0,0,0,,0.0,0.0
boggswa01,1986,BOS,AL,ALCS,3B,7,7,196.0,7,13,2,1,0,,,
richepe01,1970,BAL,AL,WS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
zitoba01,2000,OAK,AL,ALDS1,P,1,1,17.0,0,0,0,0,0,,0.0,0.0
santajo01,2002,MIN,AL,ALDS2,P,2,0,9.0,0,1,0,0,0,,0.0,0.0
harpeha01,1921,NYA,AL,WS,P,1,1,4.0,0,0,0,0,0,,0.0,0.0
eckerde01,1988,OAK,AL,WS,P,2,0,5.0,0,0,0,0,0,,1.0,1.0
loesbi01,1955,BRO,NL,WS,P,1,1,11.0,0,0,0,0,0,,0.0,2.0
bergewa01,1939,CIN,NL,WS,LF,4,4,88.0,5,0,0,0,0,,,
reamebr01,2000,SLN,NL,NLCS,P,2,0,19.0,0,1,0,0,0,,0.0,0.0
carpech01,2012,SLN,NL,NLDS1,P,1,1,17.0,0,0,0,0,0,0.0,0.0,0.0
schulfr01,1908,CHN,NL,WS,RF,5,5,135.0,3,1,0,0,0,,,
randowi01,1980,NYA,AL,ALCS,2B,3,3,75.0,2,9,0,2,0,,,
romerjc01,2010,PHI,NL,NLDS1,P,1,0,2.0,0,1,0,0,0,,0.0,0.0
frencla01,1941,BRO,NL,WS,P,2,0,3.0,0,0,0,0,0,,0.0,0.0
hurdlcl01,1978,KCA,AL,ALCS,LF,2,2,42.0,6,1,0,1,0,,,
smoltjo01,2005,ATL,NL,NLDS2,P,1,1,21.0,0,1,0,0,0,,0.0,0.0
eyresc01,2002,SFN,NL,NLDS1,P,3,0,4.0,1,1,0,0,0,,0.0,0.0
sutclri01,1989,CHN,NL,NLCS,P,1,1,18.0,0,2,0,0,0,,0.0,0.0
bautida01,1997,ATL,NL,NLCS,LF,2,1,30.0,4,0,0,0,0,,,
brutobi01,1958,ML1,NL,WS,CF,7,4,126.0,12,0,1,0,0,,,
beardda01,1981,OAK,AL,AWDIV,P,1,0,4.0,0,0,0,0,0,,0.0,0.0
vogelry01,2012,SFN,NL,WS,P,1,1,17.0,0,0,0,0,0,0.0,0.0,0.0
seaneru01,1998,ATL,NL,NLDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
womacto01,2001,ARI,NL,NLDS2,SS,5,5,132.0,8,10,2,1,0,,,
fuentbr01,2007,COL,NL,NLCS,P,4,0,11.0,0,0,0,0,0,,0.0,0.0
anderda02,1985,LAN,NL,NLCS,SS,3,1,48.0,3,4,0,1,0,,,
glavito02,1999,ATL,NL,NLCS,P,1,1,21.0,0,1,0,0,0,,0.0,1.0
francju01,2001,ATL,NL,NLDS1,1B,3,3,81.0,25,2,0,5,0,,,
shannmi01,1968,SLN,NL,WS,3B,7,7,186.0,5,10,1,1,0,,,
dentbu01,1978,NYA,AL,WS,SS,6,6,159.0,8,16,2,4,0,,,
renicri01,1970,MIN,AL,ALCS,3B,1,1,27.0,1,3,0,0,0,,,
ausmubr01,2005,HOU,NL,WS,C,4,4,118.0,29,3,0,1,0,0.0,5.0,1.0
salazlu01,1989,CHN,NL,NLCS,3B,5,5,111.0,4,5,1,0,0,,,
wickmbo01,1995,NYA,AL,ALDS2,P,3,0,9.0,0,1,0,0,0,,0.0,0.0
dealch01,1914,BSN,NL,WS,3B,4,4,117.0,6,11,0,1,0,,,
moorege03,1944,SLA,AL,WS,RF,6,6,163.0,8,0,0,0,0,,,
chancfr01,1906,CHN,NL,WS,1B,6,6,159.0,61,2,0,1,0,,,
larocda01,1981,NYA,AL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
valvejo01,2012,DET,AL,ALDS2,P,2,0,5.0,0,0,0,0,0,0.0,0.0,0.0
goochjo01,1927,PIT,NL,WS,C,3,2,56.0,19,1,0,0,0,0.0,1.0,0.0
humphbo01,1964,SLN,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
pennohe01,1932,NYA,AL,WS,P,2,0,12.0,0,1,0,0,0,,1.0,0.0
millwke01,1999,ATL,NL,WS,P,1,1,6.0,0,0,0,0,0,,1.0,0.0
marreel01,2002,SLN,NL,NLCS,RF,1,1,27.0,5,0,0,0,0,,,
bonhati01,1942,NYA,AL,WS,P,2,1,33.0,0,1,0,0,0,,0.0,0.0
belanma01,1979,BAL,AL,WS,SS,5,2,57.0,3,7,1,2,0,,,
bartlja01,2006,MIN,AL,ALDS2,SS,3,3,78.0,5,11,2,2,0,,,
washicl01,1974,OAK,AL,ALCS,RF,3,3,81.0,11,0,0,0,0,,,
powelda01,1997,SFN,NL,NLDS1,CF,1,0,0.0,0,0,0,0,0,,,
cabremi01,2003,FLO,NL,NLCS,3B,3,3,65.0,1,5,0,0,0,,,
garrewa01,1973,NYN,NL,WS,3B,7,7,195.0,4,19,3,1,0,,,
soriara01,2012,NYA,AL,ALDS1,P,2,0,10.0,0,2,0,0,0,0.0,0.0,0.0
frymatr01,1998,CLE,AL,ALCS,3B,6,6,165.0,1,7,1,0,0,,,
benesan01,1996,SLN,NL,NLCS,P,3,2,46.0,1,4,0,0,0,,0.0,1.0
joneswi01,1950,PHI,NL,WS,3B,4,4,107.0,8,9,1,0,0,,,
moorech02,1982,ML4,AL,WS,RF,7,7,180.0,13,0,0,0,0,,,
hawkila01,2002,MIN,AL,ALDS2,P,3,0,7.0,0,0,0,0,0,,0.0,0.0
hackst01,1935,CHN,NL,WS,SS,1,0,6.0,1,0,0,0,0,,,
valdeis01,1995,LAN,NL,NLDS2,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
oleartr01,2003,CHN,NL,NLCS,LF,1,0,6.0,0,0,0,0,0,,,
abreubo01,2007,NYA,AL,ALDS2,RF,4,4,110.0,7,0,0,0,0,,,
tudorjo01,1987,SLN,NL,NLCS,P,2,2,46.0,0,4,0,0,0,,0.0,3.0
hillgl01,2000,NYA,AL,WS,LF,1,0,3.0,0,0,0,0,0,,,
shielsc01,2002,ANA,AL,WS,P,1,0,5.0,0,0,0,0,0,,0.0,0.0
sparkst01,2003,OAK,AL,ALDS2,P,1,0,12.0,1,0,0,0,0,,0.0,0.0
assenpa01,1998,CLE,AL,ALDS1,P,3,0,3.0,0,0,0,0,0,,0.0,0.0
ledeeri01,1999,NYA,AL,ALDS2,RF,3,1,33.0,2,0,0,0,0,,,
hallabi01,1931,SLN,NL,WS,P,3,2,55.0,0,0,0,0,0,,0.0,0.0
rossda01,2008,BOS,AL,ALDS1,C,1,0,3.0,1,0,0,0,0,0.0,0.0,0.0
rivermi01,1978,NYA,AL,ALCS,CF,4,4,69.0,8,1,0,1,0,,,
kileda01,1997,HOU,NL,NLDS2,P,1,1,21.0,0,0,0,0,0,,0.0,1.0
weaveje01,2006,SLN,NL,WS,P,2,2,39.0,2,1,0,0,0,,0.0,0.0
gehrilo01,1938,NYA,AL,WS,1B,4,4,108.0,26,3,0,4,0,,,
hutchfr01,1940,DET,AL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
cairomi01,2009,PHI,NL,NLDS2,3B,1,0,9.0,0,1,0,0,0,,,
campbbi02,1985,SLN,NL,WS,P,3,0,12.0,1,0,0,0,0,,1.0,0.0
ripkeca01,1983,BAL,AL,ALCS,SS,4,4,111.0,7,11,0,3,0,,,
ruthba01,1922,NYA,AL,WS,RF,5,5,129.0,9,0,0,0,0,,,
willido03,2003,FLO,NL,NLCS,P,2,1,10.0,1,1,0,0,0,,0.0,0.0
rauchjo01,2009,MIN,AL,ALDS1,P,3,0,4.0,0,0,0,0,0,,0.0,0.0
alfoned01,2000,NYN,NL,WS,2B,5,5,140.0,8,19,0,2,0,,,
konikal01,1951,NY1,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
winfida01,1981,NYA,AL,ALCS,LF,3,3,81.0,6,0,0,0,0,,,
bordepa01,1993,TOR,AL,ALCS,C,6,6,162.0,41,4,0,1,0,0.0,3.0,2.0
aaronha01,1958,ML1,NL,WS,CF,1,1,21.0,2,0,0,0,0,,,
loftoke01,2007,CLE,AL,ALCS,LF,7,7,186.0,14,1,0,0,0,,,
grissma02,1997,CLE,AL,ALDS1,CF,5,5,132.0,14,0,0,0,0,,,
russebi01,1977,LAN,NL,WS,SS,6,6,165.0,9,21,0,4,0,,,
winfida01,1981,NYA,AL,WS,LF,6,4,114.0,7,1,0,0,0,,,
coneda01,1996,NYA,AL,WS,P,1,1,18.0,2,1,0,0,0,,0.0,1.0
varitja01,2007,BOS,AL,ALDS1,C,3,3,81.0,21,1,0,0,0,0.0,5.0,0.0
rolensc01,2006,SLN,NL,NLCS,3B,7,6,159.0,4,11,2,0,0,,,
quilifr01,1965,MIN,AL,WS,2B,7,7,180.0,15,19,2,0,0,,,
derosma01,2007,CHN,NL,NLDS1,2B,3,3,75.0,5,8,0,3,0,,,
mantlmi01,1956,NYA,AL,WS,CF,7,7,185.0,18,1,0,0,0,,,
menkede01,1972,CIN,NL,NLCS,3B,5,5,132.0,3,11,0,0,0,,,
carlete01,1938,CHN,NL,WS,P,1,0,0.0,0,0,0,0,0,,1.0,0.0
werthja01,2008,PHI,NL,WS,RF,5,5,132.0,7,1,1,0,0,,,
tinslle01,1995,BOS,AL,ALDS1,CF,1,1,38.0,1,0,0,0,0,,,
colonba01,2005,LAA,AL,ALDS2,P,2,2,24.0,0,0,0,0,0,,1.0,0.0
weberbe01,2002,ANA,AL,WS,P,4,0,14.0,0,1,0,0,0,,1.0,0.0
crawfsa01,1909,DET,AL,WS,1B,1,0,3.0,0,1,0,0,0,,,
hidalri01,2001,HOU,NL,NLDS1,CF,3,3,78.0,6,0,0,0,0,,,
shawkbo01,1914,PHA,AL,WS,P,1,1,15.0,0,3,0,0,0,,0.0,0.0
willige02,1999,ATL,NL,WS,LF,4,4,105.0,6,0,0,0,0,,,
isrinja01,2002,SLN,NL,NLDS2,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
theveto01,1926,SLN,NL,WS,SS,7,7,189.0,10,26,2,5,0,,,
cranddo01,1913,NY1,NL,WS,P,2,0,14.0,0,2,0,0,0,,0.0,0.0
kellech01,1943,NYA,AL,WS,LF,5,5,135.0,10,1,0,0,0,,,
bernadw01,1981,ML4,AL,AEDIV,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
leskacu01,2004,BOS,AL,ALCS,P,3,0,8.0,0,1,0,0,0,,0.0,0.0
lewisma01,1997,SFN,NL,NLDS1,2B,1,1,24.0,1,3,0,1,0,,,
tuckemi01,1998,ATL,NL,NLDS1,RF,3,3,69.0,6,0,0,0,0,,,
oquenjo01,1987,SLN,NL,NLCS,RF,5,4,100.0,7,0,0,0,0,,,
aloumo01,2003,CHN,NL,NLCS,LF,7,7,189.0,9,1,0,1,0,,,
smithmi03,1988,BOS,AL,ALCS,P,1,0,7.0,0,0,0,0,0,,0.0,1.0
wallati01,1996,LAN,NL,NLDS1,3B,3,3,78.0,2,8,1,1,0,,,
chouibo01,1999,ARI,NL,NLDS2,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
gilliji01,1956,BRO,NL,WS,2B,6,6,159.0,17,17,0,4,0,,,
mcdowro01,1986,NYN,NL,NLCS,P,2,0,21.0,2,2,0,0,0,,0.0,1.0
girarjo01,1998,NYA,AL,ALDS2,C,2,2,54.0,19,1,0,1,0,0.0,0.0,1.0
washbra01,1968,SLN,NL,WS,P,2,2,22.0,0,1,0,0,0,,0.0,0.0
pafkoan01,1957,ML1,NL,WS,RF,5,3,96.0,9,0,0,0,0,,,
